geo,time,ny_gdp_mktp_kn
mmr,2000,15426384205700
mmr,2001,17349704142900
mmr,2002,19380147933900
mmr,2003,21896916909300
mmr,2004,24895762599200
mmr,2005,28273356273700
mmr,2006,32035654842100
mmr,2007,36040267484800
mmr,2008,40031463168600
mmr,2009,44198676196700
mmr,2010,48649167352700
mmr,2011,52307612578200
mmr,2012,55700155655600
mmr,2013,60099726849700
mmr,2014,65027702366300
mmr,2015,67158841871300
mmr,2016,74215745750000
mmr,2017,78483199000000
mmr,2018,83510030100000
mmr,2019,89147341400000
mmr,2020,91976676900000
mne,1997,2307429916.05957
mne,1998,2420494136.85123
mne,1999,2192967653.93936
mne,2000,2260949655.24004
mne,2001,2285816545.3961
mne,2002,2329336981.96401
mne,2003,2387166484.58921
mne,2004,2492823737.394
mne,2005,2597038764.63045
mne,2006,2819512000
mne,2007,3011525000
mne,2008,3229040000
mne,2009,3041914000
mne,2010,3125090000
mne,2011,3225982000
mne,2012,3138113000
mne,2013,3249484000
mne,2014,3307445000
mne,2015,3419580000
mne,2016,3520433000
mne,2017,3686473000
mne,2018,3873668000
mne,2019,4031053000
mne,2020,3414024000
mng,1981,4895038638371.5
mng,1982,5303389424479.9502
mng,1983,5612791176368.26953
mng,1984,5945821619874.36914
mng,1985,6285498813893.15039
mng,1986,6874763982791.09961
mng,1987,7112537902185.66016
mng,1988,7475844368904.13965
mng,1989,7788199780114.63086
mng,1990,7540187659531.82031
mng,1991,6884678072516.03027
mng,1992,6247400207850.71973
mng,1993,6049433118031.32031
mng,1994,6178551171565.74023
mng,1995,6572521969716.71973
mng,1996,6719424003630.68945
mng,1997,6981260711512.45996
mng,1998,7214430393148.1709
mng,1999,7435940028215.71875
mng,2000,7521160521397.11035
mng,2001,7743238621121.50879
mng,2002,8109724437580.83887
mng,2003,8677780999433.00977
mng,2004,9599830458935.33008
mng,2005,10296170043281.40039
mng,2006,11177134528562.5
mng,2007,12322569103521.80078
mng,2008,13419323094183.69922
mng,2009,13249085703586.09961
mng,2010,14092411430384.69922
mng,2011,16529098946990.90039
mng,2012,18565454159837.80078
mng,2013,20728128355189
mng,2014,22362588014094.39844
mng,2015,22894780891000
mng,2016,23235863784600
mng,2017,24545640704200
mng,2018,26446671274200
mng,2019,27928278386700
mng,2020,26655376727400
mnp,2002,1457000000
mnp,2003,1462000000
mnp,2004,1417000000
mnp,2005,1237000000
mnp,2006,1152000000
mnp,2007,1075000000
mnp,2008,956000000
mnp,2009,788000000
mnp,2010,799000000
mnp,2011,740000000
mnp,2012,746000000
mnp,2013,766000000
mnp,2014,798000000
mnp,2015,825000000
mnp,2016,1066000000
mnp,2017,1313000000
mnp,2018,1059000000
mnp,2019,941000000
moz,1980,104707152934.213
moz,1981,109942513669.166
moz,1982,102356480842.31799
moz,1983,86286511263.4523
moz,1984,80677888135.0045
moz,1985,81484664370.76089
moz,1986,79610520328.18129
moz,1987,91313267153.04227
moz,1988,98800950657.8179
moz,1989,105223016947.644
moz,1990,106275239575.92799
moz,1991,111509774700
moz,1992,104680118300
moz,1993,115774671700
moz,1994,123338690000
moz,1995,126125844900
moz,1996,140255117400
moz,1997,156105444500
moz,1998,171608669500
moz,1999,191684350400
moz,2000,193946802300
moz,2001,217388908700
moz,2002,237586625000
moz,2003,253929099100
moz,2004,274031162200
moz,2005,292243021900
moz,2006,320574153700
moz,2007,345353722300
moz,2008,370625862700
moz,2009,394042735700
moz,2010,419664785800
moz,2011,450792935800
moz,2012,483513467200
moz,2013,517183445500
moz,2014,555447328900
moz,2015,592791601300
moz,2016,615461222600
moz,2017,638487581600
moz,2018,660475905300
moz,2019,675763320300
moz,2020,667425038100
mrt,1961,36309209714.33369
mrt,1962,36573035473.8286
mrt,1963,35847511455.0017
mrt,1964,45774005112.4318
mrt,1965,53161165341.4935
mrt,1966,53283947413.6591
mrt,1967,55184656630.5116
mrt,1968,60811528482.17071
mrt,1969,61570779928.6512
mrt,1970,68950611220.4319
mrt,1971,70221292682.9478
mrt,1972,69706635303.7511
mrt,1973,66510755508.9521
mrt,1974,74600200014.0621
mrt,1975,70769946407.07581
mrt,1976,76818020286.2644
mrt,1977,75374921809.84398
mrt,1978,74994494153.27939
mrt,1979,78586760298.70641
mrt,1980,81236085193.26501
mrt,1981,84038964433.17149
mrt,1982,82072516432.20081
mrt,1983,85138205630.6116
mrt,1984,82390911138.33389
mrt,1985,84858321604.4192
mrt,1986,89706769147.67438
mrt,1987,91411542371.5437
mrt,1988,92984184696.6685
mrt,1989,97426583548.28551
mrt,1990,95700862056.9258
mrt,1991,97412077000
mrt,1992,99237701800
mrt,1993,105066564600
mrt,1994,101850758400
mrt,1995,111852299600
mrt,1996,118360791000
mrt,1997,113573456200
mrt,1998,116728305100
mrt,1999,121015943900
mrt,2000,116274507900
mrt,2001,115344900400
mrt,2002,116938371700
mrt,2003,125040177300
mrt,2004,130958026200
mrt,2005,142176266900
mrt,2006,168241724500
mrt,2007,164928333700
mrt,2008,164382290300
mrt,2009,164543180900
mrt,2010,168854589900
mrt,2011,175900526000
mrt,2012,183763302700
mrt,2013,191390974100
mrt,2014,199572600000
mrt,2015,210302300000
mrt,2016,212954021100
mrt,2017,226307400300
mrt,2018,236551762000
mrt,2019,250176979300
mrt,2020,245765554100
mus,1976,58359382742.2664
mus,1977,62180532805.8263
mus,1978,64562548440.526
mus,1979,66832907079.521
mus,1980,60108675538.14
mus,1981,63644479957.4128
mus,1982,67143065343.9088
mus,1983,67400757280.0934
mus,1984,70567504840.02609
mus,1985,75475104648.08691
mus,1986,82827914492.1377
mus,1987,90192177356.7415
mus,1988,96317440861.2328
mus,1989,100618157733.147
mus,1990,107849319873.573
mus,1991,112632918500
mus,1992,119968361000
mus,1993,126065228600
mus,1994,131279466600
mus,1995,136908384300
mus,1996,144558611100
mus,1997,152780349500
mus,1998,162057080900
mus,1999,166288281600
mus,2000,179928563100
mus,2001,185951745000
mus,2002,188954714400
mus,2003,200151123000
mus,2004,208817706400
mus,2005,212529531000
mus,2006,222870250112.452
mus,2007,235634065323.642
mus,2008,248327584195.621
mus,2009,256559834798.18097
mus,2010,267789980165.672
mus,2011,278709218571.11102
mus,2012,288453222732.01099
mus,2013,298146422419.08197
mus,2014,309310741134.33698
mus,2015,320300773553.74103
mus,2016,332593701533.26898
mus,2017,345279331212.85303
mus,2018,358260719599.04797
mus,2019,369052879185.07599
mus,2020,314083605880.15002
mwi,1960,629251158993.98499
mwi,1961,677323417041.81604
mwi,1962,681850407957.50696
mwi,1963,672365333414.15698
mwi,1964,690257669272.04492
mwi,1965,784246559389.19397
mwi,1966,888151670901.21899
mwi,1967,952822878391.91809
mwi,1968,934499340105.60986
mwi,1969,989469954485.42224
mwi,1970,994212463968.651
mwi,1971,1155459445081.20996
mwi,1972,1227460155755.42993
mwi,1973,1255699859859.71997
mwi,1974,1345808424959.3501
mwi,1975,1427725412605.32007
mwi,1976,1499079291608.8999
mwi,1977,1572804481410.09009
mwi,1978,1726075348059.63989
mwi,1979,1801956274034.91992
mwi,1980,1809285666543.75
mwi,1981,1713572297778.71997
mwi,1982,1756470788817.12988
mwi,1983,1821788827020.22949
mwi,1984,1919442248098.44971
mwi,1985,2007179613554.25
mwi,1986,2002868141206.09009
mwi,1987,2035419539007.88965
mwi,1988,2100090746498.59009
mwi,1989,2128330450602.87988
mwi,1990,2249481287651.50977
mwi,1991,2445866219013.18945
mwi,1992,2266511383932.20947
mwi,1993,2486178046970.85986
mwi,1994,2231588896682.64014
mwi,1995,2604907332598.91992
mwi,1996,2795500105797.12939
mwi,1997,2901517185717.18945
mwi,1998,3014538639241.41016
mwi,1999,3106249287830.06982
mwi,2000,3155206194402.0498
mwi,2001,2998235826915.89014
mwi,2002,3049205836407.43018
mwi,2003,3223182527141.54004
mwi,2004,3397895061673.87988
mwi,2005,3508962935139.64014
mwi,2006,3673884192799.00977
mwi,2007,4026577075466.47998
mwi,2008,4334196965064.83057
mwi,2009,4695153667912.28027
mwi,2010,5017901612617.67969
mwi,2011,5261473322300.0498
mwi,2012,5360694160270.44922
mwi,2013,5639450256447.78027
mwi,2014,5960898921296.74023
mwi,2015,6127804091097.12012
mwi,2016,6280021234154.98047
mwi,2017,6531224000000
mwi,2018,6818055000000
mwi,2019,7189515000000
mwi,2020,7247031000000
mys,1960,39348061579.3887
mys,1961,42337724936.9626
mys,1962,45056242791.0715
mys,1963,48362831926.1215
mys,1964,50954578150.9746
mys,1965,54870367916.0235
mys,1966,59159426015.0748
mys,1967,61441291740.4763
mys,1968,66343074703.2147
mys,1969,69586278236.26019
mys,1970,73752087664.00308
mys,1971,81152859331.6987
mys,1972,88771850888.5007
mys,1973,99159117609.96739
mys,1974,107407829418.19099
mys,1975,108268239266.668
mys,1976,120787826047.403
mys,1977,130152576717.056
mys,1978,138812788887.59601
mys,1979,151790535238.22198
mys,1980,163086523944.88101
mys,1981,174408160371.60001
mys,1982,184773503236.06201
mys,1983,196325969143.32599
mys,1984,211564378819.28799
mys,1985,209395314494.16901
mys,1986,211993062140.29901
mys,1987,222999598006.27496
mys,1988,245160672936.71301
mys,1989,267371251385.23697
mys,1990,291457463130.18402
mys,1991,319278440300
mys,1992,347646706400
mys,1993,382046151000
mys,1994,417240402100
mys,1995,458251316700
mys,1996,504088824300
mys,1997,541001947600
mys,1998,501187368100
mys,1999,531948304200
mys,2000,579072903200
mys,2001,582070620700
mys,2002,613449979800
mys,2003,648959527500
mys,2004,692981292900
mys,2005,729932019800
mys,2006,770697606800
mys,2007,819242199200
mys,2008,858826097100
mys,2009,845827517500
mys,2010,908628919800
mys,2011,956730942800
mys,2012,1009097172700
mys,2013,1056461394000
mys,2014,1119920092400
mys,2015,1176941187000
mys,2016,1229312497000
mys,2017,1300769020000
mys,2018,1363766000000
mys,2019,1424310000000
mys,2020,1343880000000
nam,1980,44799961288.439
nam,1981,45235170287.7093
nam,1982,45055093261.5958
nam,1983,44233535994.5155
nam,1984,44128750496.9579
nam,1985,44333583475.3215
nam,1986,46447084952.1398
nam,1987,48097707124.38409
nam,1988,48488813121.4405
nam,1989,49390062550.4249
nam,1990,50401304295.2422
nam,1991,54516879500
nam,1992,58436284700
nam,1993,57513260700
nam,1994,58508170800
nam,1995,60789412700
nam,1996,62729400000
nam,1997,65376643600
nam,1998,67528571800
nam,1999,69803797400
nam,2000,72241474000
nam,2001,73092441500
nam,2002,76592590900
nam,2003,79839959200
nam,2004,89635961400
nam,2005,91903090300
nam,2006,98403557000
nam,2007,103691807600
nam,2008,106439445600
nam,2009,106754475400
nam,2010,113201644500
nam,2011,118965123000
nam,2012,124986759300
nam,2013,132004415400
nam,2014,140046809700
nam,2015,146018650100
nam,2016,146067996300
nam,2017,144567511600
nam,2018,146099845500
nam,2019,144802334000
nam,2020,132493919800
ncl,1965,76382126080
ncl,1966,73442500608
ncl,1967,77408976896
ncl,1968,88449474560
ncl,1969,102350471168
ncl,1970,134078390272
ncl,1971,143462825984
ncl,1972,148338409472
ncl,1973,131725533184
ncl,1974,148456144896
ncl,1975,158105010176
ncl,1976,161741422592
ncl,1977,164814225408
ncl,1978,180966031360
ncl,1979,156354641920
ncl,1980,155729231872
ncl,1981,144828186624
ncl,1982,148304052224
ncl,1983,145337974784
ncl,1984,147954057216
ncl,1985,154611990528
ncl,1986,153065865216
ncl,1987,161790623744
ncl,1988,217770180608
ncl,1989,241724899328
ncl,1990,250426998784
ncl,1991,262697992200
ncl,1992,264064008200
ncl,1993,265463005200
ncl,1994,272338993200
ncl,1995,288516014100
ncl,1996,289813987300
ncl,1997,295630995500
ncl,1998,286169989100
ncl,1999,288746012700
ncl,2000,294809993200
ner,1960,1538439464844.26001
ner,1961,1608382969544.69995
ner,1962,1773704046875.29004
ner,1963,1940932931890.6897
ner,1964,1943476328261.90967
ner,1965,2077960261181.03003
ner,1966,2070012121398.02002
ner,1967,2072555517769.25
ner,1968,2080503657552.26001
ner,1969,1966368354280.9895
ner,1970,2026456223983
ner,1971,2141545170644.59009
ner,1972,2030907115569.66968
ner,1973,1684686527794.38989
ner,1974,1832521781012.86011
ner,1975,1781335902918.96997
ner,1976,1793416983619.31006
ner,1977,1932668300116.37988
ner,1978,2193049207842.6001
ner,1979,2349786348451.79004
ner,1980,2292098244733.91992
ner,1981,2288025963846.7002
ner,1982,2337778178241.27979
ner,1983,2247455128137.9502
ner,1984,1869436881330.76001
ner,1985,2013722402351.14966
ner,1986,2141636814300.23999
ner,1987,2143527480432.75
ner,1988,2290812471785
ner,1989,2312736600264.00977
ner,1990,2282474944085.87012
ner,1991,2272443715472.68018
ner,1992,2317909686763.02979
ner,1993,2325365370184.58984
ner,1994,2368495753909.85986
ner,1995,2426695476582.3999
ner,1996,2429135045785.64941
ner,1997,2466239493614.20947
ner,1998,2712188062239.24023
ner,1999,2706233113807.0498
ner,2000,2673528888955.33008
ner,2001,2867844575287.70947
ner,2002,3008898666937.22949
ner,2003,3074210133766.60938
ner,2004,3085394158810.68018
ner,2005,3311611211769.29004
ner,2006,3508024527687.08008
ner,2007,3618272059381.50977
ner,2008,3898015660235.60938
ner,2009,3974518150873.16943
ner,2010,4315458945084.77979
ner,2011,4417206977682.16016
ner,2012,4883175693560.16992
ner,2013,5142722860846.41992
ner,2014,5484309541002.83008
ner,2015,5725216000000
ner,2016,6053894533200
ner,2017,6356671589500
ner,2018,6815038655700
ner,2019,7219947148600
ner,2020,7478421718800
nga,1960,9277979393361.08789
nga,1961,9295774139352.07031
nga,1962,9677179063392.19922
nga,1963,10507347377490.40039
nga,1964,11027512417789
nga,1965,11566203845169.90039
nga,1966,11074580709742.19922
nga,1967,9331039897434.64062
nga,1968,9214554904815.74023
nga,1969,11444236134323
nga,1970,14306123950947.40039
nga,1971,16342962863433.5
nga,1972,16892782957667
nga,1973,17803770281650.39844
nga,1974,19790791140195.10156
nga,1975,18756178539540.69531
nga,1976,20452178174242.60156
nga,1977,21684241489572.69531
nga,1978,20434327463901.80078
nga,1979,21815571715824
nga,1980,22732879648374.5
nga,1981,19748534377321.10156
nga,1982,18404964798428.60156
nga,1983,16394390792635.19922
nga,1984,16211491162503.69922
nga,1985,17170081087333
nga,1986,17180545439680.5
nga,1987,17730344449689.80078
nga,1988,19030692430815.69531
nga,1989,19395963981954.89453
nga,1990,21680204535589.30078
nga,1991,21757896113200
nga,1992,22765546263400
nga,1993,22302240357000
nga,1994,21897471536400
nga,1995,21881559789800
nga,1996,22799693418500
nga,1997,23469343081600
nga,1998,24075146462800
nga,1999,24215775868200
nga,2000,25430423386700
nga,2001,26935315648300
nga,2002,31064272132600
nga,2003,33346624772300
nga,2004,36431373714100
nga,2005,38777013731000
nga,2006,41126678970700
nga,2007,43837391994700
nga,2008,46802760442700
nga,2009,50564263245100
nga,2010,54612264176600
nga,2011,57511041765000
nga,2012,59943794014100
nga,2013,63942845560000
nga,2014,67977459215300
nga,2015,69780692718300
nga,2016,68652430364700
nga,2017,69205691115000
nga,2018,70536348621700
nga,2019,72094093995700
nga,2020,70800543492000
nic,1960,39751418067.8695
nic,1961,42731877391.51289
nic,1962,47385719981.4725
nic,1963,52534405551.48769
nic,1964,58680131967.839
nic,1965,64269505977.1102
nic,1966,66391130031.57169
nic,1967,71018269017.7794
nic,1968,71972016001.3452
nic,1969,76461417255.703
nic,1970,77496572254.4518
nic,1971,80057645262.91049
nic,1972,81835503717.71289
nic,1973,87086899426.98268
nic,1974,99446642395.64461
nic,1975,99294243504.66228
nic,1976,104466931938.589
nic,1977,113209226801.299
nic,1978,104334981506.397
nic,1979,76708342041.09219
nic,1980,80245925411.76979
nic,1981,84549747257.10849
nic,1982,83859515317.9502
nic,1983,87728132229.04028
nic,1984,86354227290.33569
nic,1985,82829375978.9045
nic,1986,81986745148.7639
nic,1987,81407629363.0307
nic,1988,71272524382.7348
nic,1989,70033653724.8978
nic,1990,69996886252.1823
nic,1991,69864395100
nic,1992,70134313800
nic,1993,69858730800
nic,1994,72190423900
nic,1995,76458255300
nic,1996,81308972200
nic,1997,84534215300
nic,1998,87671856100
nic,1999,93840422000
nic,2000,97689371600
nic,2001,100581801000
nic,2002,101340126300
nic,2003,103894640200
nic,2004,109413700700
nic,2005,114099231200
nic,2006,118838000000
nic,2007,124871000000
nic,2008,129160000000
nic,2009,124907000000
nic,2010,130416000000
nic,2011,138654000000
nic,2012,147661000000
nic,2013,154936000000
nic,2014,162351000000
nic,2015,170131000000
nic,2016,177894000000
nic,2017,186135000000
nic,2018,179874000000
nic,2019,173264000000
nic,2020,169838000000
nld,1960,147806428953.397
nld,1961,148243265936.23001
nld,1962,158388304693.508
nld,1963,164129281287.181
nld,1964,177710821635.68701
nld,1965,193070536660.76096
nld,1966,198362801509.91696
nld,1967,208836386682.15701
nld,1968,222235609175.76999
nld,1969,236524134500
nld,1970,251047146000
nld,1971,261884802000
nld,1972,271139482000
nld,1973,285900920000
nld,1974,295732246000
nld,1975,295738246000
nld,1976,308917258000
nld,1977,316703333000
nld,1978,325242437000
nld,1979,331793360000
nld,1980,336245742000
nld,1981,333610881000
nld,1982,329471582000
nld,1983,336291505000
nld,1984,346587672000
nld,1985,355530257000
nld,1986,365438799000
nld,1987,372496331000
nld,1988,385314745000
nld,1989,402346111000
nld,1990,419177146000
nld,1991,429401440000
nld,1992,436727333000
nld,1993,442219407000
nld,1994,455313933000
nld,1995,469501679000
nld,1996,485928332000
nld,1997,506964429000
nld,1998,530608830000
nld,1999,557319934000
nld,2000,580703086000
nld,2001,594215786000
nld,2002,595506860000
nld,2003,596433742000
nld,2004,608272628000
nld,2005,620747546000
nld,2006,642231550000
nld,2007,666461935000
nld,2008,680926324000
nld,2009,655957546000
nld,2010,664765346000
nld,2011,675077115000
nld,2012,668121431000
nld,2013,667251702000
nld,2014,676749332000
nld,2015,690008000000
nld,2016,705131000000
nld,2017,725656676000
nld,2018,742788814000
nld,2019,757314706000
nld,2020,728547077000
nld_curacao,2000,3795715100
nld_curacao,2001,3769306300
nld_curacao,2002,3784272900
nld_curacao,2003,3795178600
nld_curacao,2004,3803090100
nld_curacao,2005,3828815200
nld_curacao,2006,3891452100
nld_curacao,2007,3987569500
nld_curacao,2008,4074819300
nld_curacao,2009,4053169400
nld_curacao,2010,4056505400
nld_curacao,2011,4081355900
nld_curacao,2012,4075686200
nld_curacao,2013,4043320900
nld_curacao,2014,3997274000
nld_curacao,2015,4008414200
nld_curacao,2016,3968868400
nld_curacao,2017,3899819400
nld_curacao,2018,3815344200
nld_curacao,2019,3685622500
nld_curacao,2020,3007467960
nor,1960,552586065380.90796
nor,1961,587251643246.01099
nor,1962,603776582311.573
nor,1963,626629786081.11902
nor,1964,658021751342.01099
nor,1965,692802206940.49194
nor,1966,719035254336.51501
nor,1967,764018667931.35693
nor,1968,781284538838.76099
nor,1969,816478371676.05603
nor,1970,832345000000
nor,1971,879559000000
nor,1972,926445000000
nor,1973,968440000000
nor,1974,1006432000000
nor,1975,1056272000000
nor,1976,1117804000000
nor,1977,1164313000000
nor,1978,1209365000000
nor,1979,1262244000000
nor,1980,1319861000000
nor,1981,1340956000000
nor,1982,1344112000000
nor,1983,1397511000000
nor,1984,1482094000000
nor,1985,1564400000000
nor,1986,1627637000000
nor,1987,1656176000000
nor,1988,1651947000000
nor,1989,1669099000000
nor,1990,1701353000000
nor,1991,1753835000000
nor,1992,1816524000000
nor,1993,1868210000000
nor,1994,1962656000000
nor,1995,2044214000000
nor,1996,2146996000000
nor,1997,2260456000000
nor,1998,2319780000000
nor,1999,2366474000000
nor,2000,2442319000000
nor,2001,2492992000000
nor,2002,2529047000000
nor,2003,2552064000000
nor,2004,2653366000000
nor,2005,2723028000000
