geo,time,sp_dyn_amrt_fe
grd,1982,159.502
grd,1983,157.969
grd,1984,156.436
grd,1985,154.903
grd,1986,153.37
grd,1987,151.837
grd,1988,150.414
grd,1989,148.992
grd,1990,147.569
grd,1991,146.146
grd,1992,144.723
grd,1993,143.395
grd,1994,142.068
grd,1995,140.74
grd,1996,139.412
grd,1997,138.084
grd,1998,135.676
grd,1999,133.269
grd,2000,130.861
grd,2001,128.453
grd,2002,126.045
grd,2003,123.611
grd,2004,121.176
grd,2005,118.742
grd,2006,116.308
grd,2007,113.874
grd,2008,111.289
grd,2009,108.705
grd,2010,106.121
grd,2011,103.537
grd,2012,100.953
grd,2013,99.82
grd,2014,98.687
grd,2015,97.554
grd,2016,96.421
grd,2017,95.288
grd,2018,117.738
grd,2019,117.356
grd,2020,116.974
grl,1998,196.58067
grl,1999,202.68041
grl,2000,185.56807
grl,2001,179.56562
gtm,1960,357.91
gtm,1961,350.389
gtm,1962,342.868
gtm,1963,334.624
gtm,1964,326.38
gtm,1965,318.136
gtm,1966,309.892
gtm,1967,301.647
gtm,1968,294.211
gtm,1969,286.774
gtm,1970,279.338
gtm,1971,271.901
gtm,1972,264.464
gtm,1973,260.387
gtm,1974,256.309
gtm,1975,252.232
gtm,1976,248.154
gtm,1977,244.076
gtm,1978,240.453
gtm,1979,236.829
gtm,1980,233.206
gtm,1981,229.582
gtm,1982,225.959
gtm,1983,221.726
gtm,1984,217.492
gtm,1985,213.259
gtm,1986,209.026
gtm,1987,204.793
gtm,1988,200.474
gtm,1989,196.156
gtm,1990,191.838
gtm,1991,187.52
gtm,1992,183.201
gtm,1993,178.511
gtm,1994,173.821
gtm,1995,169.131
gtm,1996,164.441
gtm,1997,159.752
gtm,1998,156.587
gtm,1999,153.423
gtm,2000,150.259
gtm,2001,147.095
gtm,2002,143.931
gtm,2003,141.944
gtm,2004,139.956
gtm,2005,137.969
gtm,2006,135.981
gtm,2007,133.994
gtm,2008,131.005
gtm,2009,128.017
gtm,2010,125.029
gtm,2011,122.04
gtm,2012,119.052
gtm,2013,117.257
gtm,2014,115.462
gtm,2015,113.667
gtm,2016,111.873
gtm,2017,110.078
gtm,2018,111.16
gtm,2019,109.675
gtm,2020,108.191
gum,1960,218.226
gum,1961,213.043
gum,1962,207.86
gum,1963,202.902
gum,1964,197.945
gum,1965,192.987
gum,1966,188.029
gum,1967,183.072
gum,1968,178.512
gum,1969,173.953
gum,1970,169.394
gum,1971,164.835
gum,1972,160.276
gum,1973,156.435
gum,1974,152.595
gum,1975,148.754
gum,1976,144.914
gum,1977,141.074
gum,1978,137.756
gum,1979,134.438
gum,1980,131.121
gum,1981,127.803
gum,1982,124.485
gum,1983,121.648
gum,1984,118.811
gum,1985,115.974
gum,1986,113.136
gum,1987,110.299
gum,1988,107.889
gum,1989,105.479
gum,1990,103.07
gum,1991,100.66
gum,1992,98.25
gum,1993,95.422
gum,1994,92.593
gum,1995,89.765
gum,1996,86.937
gum,1997,84.108
gum,1998,81.09
gum,1999,78.072
gum,2000,75.054
gum,2001,72.036
gum,2002,69.018
gum,2003,66.565
gum,2004,64.112
gum,2005,61.659
gum,2006,59.206
gum,2007,56.753
gum,2008,55.329
gum,2009,53.905
gum,2010,52.481
gum,2011,51.056
gum,2012,49.632
gum,2013,48.713
gum,2014,47.795
gum,2015,46.876
gum,2016,45.957
gum,2017,45.038
gum,2018,39.075
gum,2019,38.418
gum,2020,37.762
guy,1960,233.538
guy,1961,231.813
guy,1962,230.088
guy,1963,228.466
guy,1964,226.843
guy,1965,225.22
guy,1966,223.597
guy,1967,221.975
guy,1968,220.275
guy,1969,218.575
guy,1970,216.875
guy,1971,215.175
guy,1972,213.475
guy,1973,211.807
guy,1974,210.138
guy,1975,208.47
guy,1976,206.802
guy,1977,205.134
guy,1978,203.663
guy,1979,202.193
guy,1980,200.723
guy,1981,199.253
guy,1982,197.782
guy,1983,195.962
guy,1984,194.143
guy,1985,192.323
guy,1986,190.503
guy,1987,188.683
guy,1988,188.037
guy,1989,187.39
guy,1990,186.743
guy,1991,186.097
guy,1992,185.45
guy,1993,184.409
guy,1994,183.368
guy,1995,182.327
guy,1996,181.286
guy,1997,180.245
guy,1998,179.889
guy,1999,179.533
guy,2000,179.176
guy,2001,178.82
guy,2002,178.464
guy,2003,178.266
guy,2004,178.069
guy,2005,177.872
guy,2006,177.675
guy,2007,177.478
guy,2008,177.122
guy,2009,176.766
guy,2010,176.41
guy,2011,176.054
guy,2012,175.697
guy,2013,174.026
guy,2014,172.354
guy,2015,170.683
guy,2016,169.011
guy,2017,167.339
guy,2018,182.082
guy,2019,180.807
guy,2020,179.532
hkg,1960,138.769
hkg,1961,134.393
hkg,1962,130.018
hkg,1963,126.919
hkg,1964,123.82
hkg,1965,120.721
hkg,1966,117.622
hkg,1967,114.523
hkg,1968,112.694
hkg,1969,110.865
hkg,1970,109.037
hkg,1971,107.208
hkg,1972,105.379
hkg,1973,102.982
hkg,1974,100.584
hkg,1975,98.187
hkg,1976,95.789
hkg,1977,93.392
hkg,1978,90.269
hkg,1979,87.147
hkg,1980,84.024
hkg,1981,80.902
hkg,1982,77.779
hkg,1983,75.169
hkg,1984,72.558
hkg,1985,69.948
hkg,1986,67.337
hkg,1987,64.727
hkg,1988,63.141
hkg,1989,61.556
hkg,1990,59.97
hkg,1991,58.385
hkg,1992,56.799
hkg,1993,54.986
hkg,1994,53.173
hkg,1995,51.36
hkg,1996,49.547
hkg,1997,47.734
hkg,1998,46.633
hkg,1999,45.532
hkg,2000,44.431
hkg,2001,43.329
hkg,2002,42.228
hkg,2003,41.609
hkg,2004,40.99
hkg,2005,40.371
hkg,2006,39.751
hkg,2007,39.132
hkg,2008,38.827
hkg,2009,38.521
hkg,2010,38.216
hkg,2011,37.911
hkg,2012,37.606
hkg,2013,36.801
hkg,2014,35.996
hkg,2015,35.191
hkg,2016,34.387
hkg,2017,33.582
hkg,2018,33.104
hkg,2019,32.625
hkg,2020,32.147
hnd,1960,353.573
hnd,1961,345.742
hnd,1962,337.911
hnd,1963,331.99
hnd,1964,326.069
hnd,1965,320.148
hnd,1966,314.227
hnd,1967,308.306
hnd,1968,302.632
hnd,1969,296.958
hnd,1970,291.284
hnd,1971,285.61
hnd,1972,279.935
hnd,1973,274.49
hnd,1974,269.045
hnd,1975,263.6
hnd,1976,258.155
hnd,1977,252.71
hnd,1978,246.286
hnd,1979,239.862
hnd,1980,233.438
hnd,1981,227.014
hnd,1982,220.591
hnd,1983,214.024
hnd,1984,207.457
hnd,1985,200.89
hnd,1986,194.324
hnd,1987,187.757
hnd,1988,183.986
hnd,1989,180.215
hnd,1990,176.444
hnd,1991,172.673
hnd,1992,168.901
hnd,1993,165.047
hnd,1994,161.193
hnd,1995,157.339
hnd,1996,153.485
hnd,1997,149.631
hnd,1998,147.723
hnd,1999,145.816
hnd,2000,143.908
hnd,2001,142
hnd,2002,140.092
hnd,2003,138.472
hnd,2004,136.852
hnd,2005,135.232
hnd,2006,133.612
hnd,2007,131.992
hnd,2008,130.425
hnd,2009,128.859
hnd,2010,127.292
hnd,2011,125.725
hnd,2012,124.158
hnd,2013,122.807
hnd,2014,121.456
hnd,2015,120.104
hnd,2016,118.753
hnd,2017,117.401
hnd,2018,115.541
hnd,2019,114.32
hnd,2020,113.099
hrv,1960,155.916
hrv,1961,153.09
hrv,1962,150.263
hrv,1963,146.958
hrv,1964,143.652
hrv,1965,140.347
hrv,1966,137.041
hrv,1967,133.736
hrv,1968,130.254
hrv,1969,126.773
hrv,1970,123.291
hrv,1971,119.809
hrv,1972,116.328
hrv,1973,113.403
hrv,1974,110.478
hrv,1975,107.554
hrv,1976,104.629
hrv,1977,101.704
hrv,1978,101.298
hrv,1979,100.891
hrv,1980,100.484
hrv,1981,100.077
hrv,1982,99.67
hrv,1983,98.228
hrv,1984,96.786
hrv,1985,95.344
hrv,1986,93.902
hrv,1987,92.46
hrv,1988,90.739
hrv,1989,89.019
hrv,1990,87.298
hrv,1991,85.577
hrv,1992,83.856
hrv,1993,81.539
hrv,1994,79.222
hrv,1995,76.905
hrv,1996,74.588
hrv,1997,72.271
hrv,1998,71.831
hrv,1999,71.391
hrv,2000,70.95
hrv,2001,70.51
hrv,2002,70.07
hrv,2003,68.547
hrv,2004,67.024
hrv,2005,65.5
hrv,2006,63.977
hrv,2007,62.454
hrv,2008,61.856
hrv,2009,61.258
hrv,2010,60.66
hrv,2011,60.062
hrv,2012,59.465
hrv,2013,57.674
hrv,2014,55.884
hrv,2015,54.093
hrv,2016,52.303
hrv,2017,50.512
hrv,2018,49.809
hrv,2019,49.106
hrv,2020,48.402
hti,1960,408.584
hti,1961,405.343
hti,1962,402.102
hti,1963,399.017
hti,1964,395.931
hti,1965,392.845
hti,1966,389.759
hti,1967,386.673
hti,1968,383.672
hti,1969,380.671
hti,1970,377.669
hti,1971,374.668
hti,1972,371.667
hti,1973,365.228
hti,1974,358.789
hti,1975,352.35
hti,1976,345.911
hti,1977,339.472
hti,1978,335.423
hti,1979,331.374
hti,1980,327.325
hti,1981,323.275
hti,1982,319.226
hti,1983,316.503
hti,1984,313.779
hti,1985,311.056
hti,1986,308.333
hti,1987,305.609
hti,1988,302.626
hti,1989,299.642
hti,1990,296.659
hti,1991,293.675
hti,1992,290.692
hti,1993,287.863
hti,1994,285.033
hti,1995,282.204
hti,1996,279.375
hti,1997,276.545
hti,1998,275.687
hti,1999,274.83
hti,2000,273.972
hti,2001,273.114
hti,2002,272.256
hti,2003,266.821
hti,2004,261.387
hti,2005,255.952
hti,2006,250.518
hti,2007,245.083
hti,2008,240.4
hti,2009,235.718
hti,2010,231.035
hti,2011,226.352
hti,2012,221.669
hti,2013,218.656
hti,2014,215.642
hti,2015,212.628
hti,2016,209.615
hti,2017,206.601
hti,2018,197.41
hti,2019,194.592
hti,2020,191.774
hun,1960,125.334
hun,1961,119.588
hun,1962,123.813
hun,1963,117.244
hun,1964,111.788
hun,1965,114.411
hun,1966,110.199
hun,1967,109.248
hun,1968,111.503
hun,1969,114.604
hun,1970,112.834
hun,1971,116.747
hun,1972,114.636
hun,1973,115.559
hun,1974,116.469
hun,1975,117.402
hun,1976,122.337
hun,1977,119.246
hun,1978,123.538
hun,1979,125.105
hun,1980,129.805
hun,1981,133.078
hun,1982,128.418
hun,1983,133.099
hun,1984,131.661
hun,1985,133.743
hun,1986,132.191
hun,1987,129.267
hun,1988,126.984
hun,1989,133.828
hun,1990,132.677
hun,1991,131.845
hun,1992,136.774
hun,1993,138.942
hun,1994,132.948
hun,1995,130.626
hun,1996,120.735
hun,1997,121.505
hun,1998,121.911
hun,1999,121.101
hun,2000,114.498
hun,2001,110.866
hun,2002,110.102
hun,2003,110.787
hun,2004,107.639
hun,2005,107.4
hun,2006,103.721
hun,2007,106.415
hun,2008,100.347
hun,2009,98.903
hun,2010,94.911
hun,2011,92.995
hun,2012,89.303
hun,2013,85.688
hun,2014,83.854
hun,2015,85.926
hun,2016,79.709
hun,2017,80.586
hun,2018,77.647
hun,2019,75.172
hun,2020,78.363
idn,1960,282.753
idn,1961,279.765
idn,1962,276.777
idn,1963,273.925
idn,1964,271.073
idn,1965,268.221
idn,1966,265.37
idn,1967,262.518
idn,1968,259.533
idn,1969,256.549
idn,1970,253.565
idn,1971,250.58
idn,1972,247.596
idn,1973,242.723
idn,1974,237.849
idn,1975,232.976
idn,1976,228.103
idn,1977,223.229
idn,1978,219.044
idn,1979,214.859
idn,1980,210.673
idn,1981,206.488
idn,1982,202.302
idn,1983,199.611
idn,1984,196.919
idn,1985,194.227
idn,1986,191.535
idn,1987,188.843
idn,1988,186.614
idn,1989,184.385
idn,1990,182.157
idn,1991,179.928
idn,1992,177.699
idn,1993,175.858
idn,1994,174.017
idn,1995,172.175
idn,1996,170.334
idn,1997,168.493
idn,1998,168.242
idn,1999,167.99
idn,2000,167.739
idn,2001,167.488
idn,2002,167.236
idn,2003,165.531
idn,2004,163.825
idn,2005,162.12
idn,2006,160.414
idn,2007,158.709
idn,2008,157.437
idn,2009,156.165
idn,2010,154.894
idn,2011,153.622
idn,2012,152.351
idn,2013,150.122
idn,2014,147.893
idn,2015,145.664
idn,2016,143.435
idn,2017,141.206
idn,2018,125.668
idn,2019,123.88
idn,2020,122.092
ind,1960,502.962
ind,1961,492.272
ind,1962,481.583
ind,1963,467.955
ind,1964,454.327
ind,1965,440.699
ind,1966,427.071
ind,1967,413.443
ind,1968,399.54
ind,1969,385.636
ind,1970,371.733
ind,1971,357.83
ind,1972,343.926
ind,1973,333.465
ind,1974,323.003
ind,1975,312.541
ind,1976,302.08
ind,1977,291.618
ind,1978,286.705
ind,1979,281.792
ind,1980,276.879
ind,1981,271.966
ind,1982,267.053
ind,1983,264.42
ind,1984,261.786
ind,1985,259.153
ind,1986,256.519
ind,1987,253.885
ind,1988,248.317
ind,1989,242.749
ind,1990,237.181
ind,1991,231.613
ind,1992,226.045
ind,1993,221.121
ind,1994,216.198
ind,1995,211.275
ind,1996,206.352
ind,1997,201.429
ind,1998,198.669
ind,1999,195.909
ind,2000,193.149
ind,2001,190.388
ind,2002,187.628
ind,2003,184.42
ind,2004,181.211
ind,2005,178.003
ind,2006,174.794
ind,2007,171.585
ind,2008,167.033
ind,2009,162.481
ind,2010,157.929
ind,2011,153.377
ind,2012,148.825
ind,2013,146.3
ind,2014,143.776
ind,2015,141.252
ind,2016,138.728
ind,2017,136.204
ind,2018,147.161
ind,2019,145.05
ind,2020,142.94
irl,1960,134.742
irl,1961,130.164
irl,1962,128.833
irl,1963,129.913
irl,1964,125.771
irl,1965,120.207
irl,1966,126.467
irl,1967,118.405
irl,1968,120.919
irl,1969,122.973
irl,1970,120.538
irl,1971,116.133
irl,1972,118.577
irl,1973,117.926
irl,1974,114.999
irl,1975,111.008
irl,1976,107.44
irl,1977,105.872
irl,1978,105.878
irl,1979,104.755
irl,1980,100.655
irl,1981,96.896
irl,1982,96.162
irl,1983,94.983
irl,1984,92.36
irl,1985,86.927
irl,1986,87.852
irl,1987,80.76
irl,1988,82.544
irl,1989,81.769
irl,1990,80.635
irl,1991,74.913
irl,1992,77.019
irl,1993,73.614
irl,1994,73.638
irl,1995,73.749
irl,1996,68.427
irl,1997,70.908
irl,1998,67.669
irl,1999,69.634
irl,2000,70.026
irl,2001,65.886
irl,2002,60.492
irl,2003,61.181
irl,2004,60.791
irl,2005,58.593
irl,2006,58.972
irl,2007,53.613
irl,2008,56.899
irl,2009,54.999
irl,2010,50.78
irl,2011,51.432
irl,2012,51.094
irl,2013,48.066
irl,2014,46.131
irl,2015,47.709
irl,2016,44.95
irl,2017,41.591
irn,1960,381.241
irn,1961,374.369
irn,1962,367.498
irn,1963,360.72
irn,1964,353.942
irn,1965,347.163
irn,1966,340.385
irn,1967,333.607
irn,1968,327.567
irn,1969,321.526
irn,1970,315.485
irn,1971,309.445
irn,1972,303.404
irn,1973,297.36
irn,1974,291.316
irn,1975,285.272
irn,1976,279.228
irn,1977,273.184
irn,1978,266.539
irn,1979,259.895
irn,1980,253.25
irn,1981,246.606
irn,1982,239.961
irn,1983,232.794
irn,1984,225.627
irn,1985,218.459
irn,1986,211.292
irn,1987,204.125
irn,1988,197.58
irn,1989,191.035
irn,1990,184.49
irn,1991,177.945
irn,1992,171.401
irn,1993,165.569
irn,1994,159.737
irn,1995,153.906
irn,1996,148.074
irn,1997,142.243
irn,1998,136.871
irn,1999,131.5
irn,2000,126.129
irn,2001,120.757
irn,2002,115.386
irn,2003,110.945
irn,2004,106.504
irn,2005,102.064
irn,2006,97.623
irn,2007,93.182
irn,2008,87.726
irn,2009,82.27
irn,2010,76.814
irn,2011,71.358
irn,2012,65.902
irn,2013,64.606
irn,2014,63.309
irn,2015,62.013
irn,2016,60.716
irn,2017,59.42
irn,2018,49.574
irn,2019,48.637
irn,2020,47.701
irq,1960,379.582
irq,1961,370.056
irq,1962,360.53
irq,1963,350.136
irq,1964,339.742
irq,1965,329.348
irq,1966,318.955
irq,1967,308.561
irq,1968,301.154
irq,1969,293.748
irq,1970,286.342
irq,1971,278.936
irq,1972,271.53
irq,1973,267.078
irq,1974,262.626
irq,1975,258.174
irq,1976,253.722
irq,1977,249.27
irq,1978,239.026
irq,1979,228.782
irq,1980,218.538
irq,1981,208.294
irq,1982,198.05
irq,1983,191.406
irq,1984,184.762
irq,1985,178.118
irq,1986,171.474
irq,1987,164.83
irq,1988,159.062
irq,1989,153.294
irq,1990,147.526
irq,1991,141.758
irq,1992,135.99
irq,1993,132.579
irq,1994,129.168
irq,1995,125.758
irq,1996,122.347
irq,1997,118.937
irq,1998,122.347
irq,1999,125.758
irq,2000,129.168
irq,2001,132.579
irq,2002,135.99
irq,2003,135.99
irq,2004,135.99
irq,2005,135.99
irq,2006,135.99
irq,2007,135.99
irq,2008,135.99
irq,2009,135.99
irq,2010,135.99
irq,2011,135.99
irq,2012,135.99
irq,2013,133.925
irq,2014,131.86
irq,2015,129.796
irq,2016,127.731
irq,2017,125.666
irq,2018,129.1
irq,2019,127.664
irq,2020,126.227
isl,1960,105.187
isl,1961,95.815
isl,1962,99.145
isl,1963,85.987
isl,1964,92.662
isl,1965,99.604
isl,1966,104.059
isl,1967,84.87
isl,1968,104.117
isl,1969,103.427
isl,1970,73.025
isl,1971,104.823
isl,1972,112.378
isl,1973,85.482
isl,1974,101.021
isl,1975,79.86
isl,1976,69.569
isl,1977,81.157
isl,1978,80.197
isl,1979,85.548
isl,1980,71.116
isl,1981,58.067
isl,1982,79.981
isl,1983,64.685
isl,1984,61.825
isl,1985,56.729
isl,1986,67.599
isl,1987,73.028
isl,1988,70.574
isl,1989,64.117
isl,1990,78.001
isl,1991,67.9
isl,1992,60.375
isl,1993,64.043
isl,1994,68.479
isl,1995,71.737
isl,1996,58.112
isl,1997,63.985
isl,1998,55.6
isl,1999,58.701
isl,2000,59.117
isl,2001,54.194
isl,2002,54.311
isl,2003,50.724
isl,2004,50.672
isl,2005,48.853
isl,2006,53.083
isl,2007,45.538
isl,2008,39.741
isl,2009,39.946
isl,2010,36.334
isl,2011,42.297
isl,2012,34.35
isl,2013,38.876
isl,2014,42.085
isl,2015,43.185
isl,2016,38.181
isl,2017,32.503
isl,2018,40.902
isr,1960,120
isr,1970,110
isr,1980,85
isr,1983,78.245
isr,1984,78.771
isr,1985,77.317
isr,1986,77.627
isr,1987,77.24
isr,1988,73.322
isr,1989,72.713
isr,1990,70.595
isr,1991,68.753
isr,1992,68.321
isr,1993,63.991
isr,1994,63.991
isr,1995,60.844
isr,1996,60.177
isr,1997,58.08
isr,1998,56.388
isr,1999,56.738
isr,2000,54.709
isr,2001,53.665
isr,2002,54.033
isr,2003,51.974
isr,2004,48.71
isr,2005,49.546
isr,2006,47.475
isr,2007,47.145
isr,2008,45.101
isr,2009,45.304
isr,2010,42.956
isr,2011,43.702
isr,2012,40.475
isr,2013,41.393
isr,2014,41.017
isr,2015,39.687
isr,2016,39.638
ita,1960,109.559
ita,1961,105.669
ita,1962,108.954
ita,1963,109.04
ita,1964,102.391
ita,1965,102.239
ita,1966,98.102
ita,1967,98.64
ita,1968,99.212
ita,1969,100.225
ita,1970,94.922
ita,1971,92.15
ita,1972,92.184
ita,1973,90.388
ita,1974,86.385
ita,1975,86.253
ita,1976,84.412
ita,1977,80.795
ita,1978,78.448
ita,1979,76.723
ita,1980,76.868
ita,1981,74.209
ita,1982,71.604
ita,1983,71.9
ita,1984,68.712
ita,1985,67.443
ita,1986,67.132
ita,1987,64.986
ita,1988,63.787
ita,1989,62.039
ita,1990,61.131
ita,1991,61.15
ita,1992,59.368
ita,1993,58.708
ita,1994,57.841
ita,1995,57.53
ita,1996,56.588
ita,1997,53.817
ita,1998,53.88
ita,1999,50.984
ita,2000,50.685
ita,2001,49.7
ita,2002,49.132
ita,2003,47.786
ita,2004,44.996
ita,2005,44.227
ita,2006,42.889
ita,2007,42.189
ita,2008,41.701
ita,2009,41.987
ita,2010,40.179
ita,2011,40.484
ita,2012,39.701
ita,2013,38.636
ita,2014,37.507
ita,2015,38.612
ita,2016,37.319
ita,2017,37.787
ita,2018,36.495
jam,1960,171.533
jam,1961,166.824
jam,1962,162.114
jam,1963,159.226
jam,1964,156.339
jam,1965,153.451
jam,1966,150.563
jam,1967,147.676
jam,1968,145.242
jam,1969,142.808
jam,1970,140.373
jam,1971,137.939
jam,1972,135.505
jam,1973,133.242
jam,1974,130.98
jam,1975,128.717
jam,1976,126.454
jam,1977,124.192
jam,1978,123.314
jam,1979,122.436
jam,1980,121.557
jam,1981,120.679
jam,1982,119.801
jam,1983,120.057
jam,1984,120.313
jam,1985,120.569
jam,1986,120.825
jam,1987,121.081
jam,1988,121.983
jam,1989,122.886
jam,1990,123.788
jam,1991,124.69
jam,1992,125.593
jam,1993,125.872
jam,1994,126.151
jam,1995,126.43
jam,1996,126.709
jam,1997,126.988
jam,1998,126.179
jam,1999,125.371
jam,2000,124.562
jam,2001,123.753
jam,2002,122.944
jam,2003,120.406
jam,2004,117.868
jam,2005,115.33
jam,2006,112.792
jam,2007,110.254
jam,2008,108.764
jam,2009,107.273
jam,2010,105.783
jam,2011,104.293
jam,2012,102.802
jam,2013,101.878
jam,2014,100.953
jam,2015,100.029
jam,2016,99.104
jam,2017,98.18
jam,2018,104.39
jam,2019,103.3
jam,2020,102.209
jor,1960,305.412
jor,1961,300.216
jor,1962,295.02
jor,1963,287.641
jor,1964,280.261
jor,1965,272.882
jor,1966,265.503
jor,1967,258.124
jor,1968,249.772
jor,1969,241.42
jor,1970,233.068
jor,1971,224.715
jor,1972,216.363
jor,1973,209.318
jor,1974,202.272
jor,1975,195.227
jor,1976,188.181
jor,1977,181.136
jor,1978,176.622
jor,1979,172.108
jor,1980,167.594
jor,1981,163.08
jor,1982,158.566
jor,1983,155.062
jor,1984,151.558
jor,1985,148.054
jor,1986,144.55
jor,1987,141.046
jor,1988,138.407
jor,1989,135.767
jor,1990,133.128
jor,1991,130.489
jor,1992,127.85
jor,1993,126.211
jor,1994,124.571
jor,1995,122.931
jor,1996,121.292
jor,1997,119.652
jor,1998,117.789
jor,1999,115.926
jor,2000,114.063
jor,2001,112.201
jor,2002,110.338
jor,2003,108.701
jor,2004,107.065
jor,2005,105.429
jor,2006,103.793
jor,2007,102.156
jor,2008,100.904
jor,2009,99.652
jor,2010,98.4
jor,2011,97.148
jor,2012,95.895
jor,2013,94.755
jor,2014,93.616
jor,2015,92.476
jor,2016,91.336
jor,2017,90.196
jor,2018,89.001
jor,2019,87.985
jor,2020,86.969
jpn,1960,148.963
jpn,1961,142.167
jpn,1962,137.334
jpn,1963,128.665
jpn,1964,123.779
jpn,1965,120.79
jpn,1966,115.145
jpn,1967,110.85
jpn,1968,108.421
jpn,1969,106.058
jpn,1970,104.122
jpn,1971,97.05
jpn,1972,94.025
jpn,1973,91.291
jpn,1974,87.413
jpn,1975,84.18
jpn,1976,79.951
jpn,1977,75.616
jpn,1978,73.189
jpn,1979,70.678
jpn,1980,69.039
jpn,1981,66.56
jpn,1982,64.577
jpn,1983,63.547
jpn,1984,61.771
jpn,1985,60.37
jpn,1986,58.428
jpn,1987,56.646
jpn,1988,56.04
jpn,1989,54.928
jpn,1990,53.461
jpn,1991,53.069
jpn,1992,52.53
jpn,1993,51.537
jpn,1994,49.993
jpn,1995,51.715
jpn,1996,49.248
jpn,1997,48.733
jpn,1998,49.109
jpn,1999,48.94
jpn,2000,47.658
jpn,2001,46.401
jpn,2002,45.397
jpn,2003,44.945
jpn,2004,45.363
jpn,2005,45.04
jpn,2006,44.086
jpn,2007,43.215
jpn,2008,42.712
jpn,2009,41.645
jpn,2010,41.443
jpn,2011,45.246
jpn,2012,39.807
jpn,2013,39.191
jpn,2014,38.722
jpn,2015,37.112
jpn,2016,36.953
jpn,2017,35.719
jpn,2018,35.823
jpn,2019,35.553
kaz,1960,163.119
kaz,1961,159.47
kaz,1962,155.821
kaz,1963,152.278
kaz,1964,148.735
kaz,1965,145.191
kaz,1966,141.648
kaz,1967,138.104
kaz,1968,135.782
kaz,1969,133.461
kaz,1970,131.139
kaz,1971,128.817
kaz,1972,126.496
kaz,1973,125.266
kaz,1974,124.036
kaz,1975,122.806
kaz,1976,121.577
kaz,1977,120.347
kaz,1978,117.986
kaz,1979,115.626
kaz,1980,113.265
kaz,1981,110.904
kaz,1982,108.544
kaz,1983,107.066
kaz,1984,105.589
kaz,1985,104.111
kaz,1986,102.634
kaz,1987,101.156
kaz,1988,110.419
kaz,1989,119.681
kaz,1990,128.943
kaz,1991,138.205
kaz,1992,147.467
kaz,1993,153.573
kaz,1994,159.678
kaz,1995,165.784
kaz,1996,171.889
kaz,1997,177.995
kaz,1998,175.721
kaz,1999,173.447
kaz,2000,171.174
kaz,2001,168.9
kaz,2002,166.626
kaz,2003,164.237
kaz,2004,161.849
kaz,2005,159.46
kaz,2006,157.071
kaz,2007,154.683
kaz,2008,149.086
kaz,2009,143.49
kaz,2010,137.893
kaz,2011,132.296
kaz,2012,126.7
kaz,2013,120.447
kaz,2014,114.194
kaz,2015,107.941
kaz,2016,101.688
kaz,2017,95.436
kaz,2018,94.435
kaz,2019,93.433
kaz,2020,92.432
ken,1960,349.281
ken,1961,342.331
ken,1962,335.38
ken,1963,330.329
ken,1964,325.278
ken,1965,320.227
ken,1966,315.176
ken,1967,310.125
ken,1968,304.665
ken,1969,299.204
ken,1970,293.744
ken,1971,288.283
ken,1972,282.823
ken,1973,278.102
ken,1974,273.381
ken,1975,268.66
ken,1976,263.939
ken,1977,259.218
ken,1978,254.784
ken,1979,250.35
ken,1980,245.915
ken,1981,241.481
ken,1982,237.047
ken,1983,238.496
ken,1984,239.945
ken,1985,241.395
ken,1986,242.844
ken,1987,244.293
ken,1988,257.314
ken,1989,270.334
ken,1990,283.355
ken,1991,296.376
ken,1992,309.397
ken,1993,332.005
ken,1994,354.614
ken,1995,377.223
ken,1996,399.831
ken,1997,422.44
ken,1998,428.528
ken,1999,434.616
ken,2000,440.704
ken,2001,446.792
ken,2002,452.88
ken,2003,426.092
ken,2004,399.304
ken,2005,372.515
ken,2006,345.727
ken,2007,318.939
ken,2008,294.401
ken,2009,269.863
ken,2010,245.325
ken,2011,220.788
ken,2012,196.25
ken,2013,191.875
ken,2014,187.5
ken,2015,183.125
ken,2016,178.751
ken,2017,174.376
ken,2018,194.507
ken,2019,191.416
ken,2020,188.325
kgz,1960,214.837
kgz,1961,210.402
kgz,1962,205.967
kgz,1963,201.595
kgz,1964,197.223
kgz,1965,192.851
kgz,1966,188.479
kgz,1967,184.107
kgz,1968,181.262
kgz,1969,178.416
kgz,1970,175.57
kgz,1971,172.724
kgz,1972,169.879
kgz,1973,168.372
kgz,1974,166.866
kgz,1975,165.36
kgz,1976,163.854
kgz,1977,162.348
kgz,1978,159.507
kgz,1979,156.666
kgz,1980,153.825
kgz,1981,150.984
kgz,1982,148.143
kgz,1983,145.268
kgz,1984,142.393
kgz,1985,139.517
kgz,1986,136.642
kgz,1987,133.767
kgz,1988,133.896
kgz,1989,134.025
kgz,1990,134.154
kgz,1991,134.283
kgz,1992,134.412
kgz,1993,137.466
kgz,1994,140.521
kgz,1995,143.575
kgz,1996,146.629
kgz,1997,149.684
kgz,1998,149.684
kgz,1999,149.684
kgz,2000,149.684
kgz,2001,149.684
kgz,2002,149.684
kgz,2003,147.699
kgz,2004,145.715
kgz,2005,143.731
kgz,2006,141.746
kgz,2007,139.762
kgz,2008,134.443
kgz,2009,129.123
kgz,2010,123.804
kgz,2011,118.485
kgz,2012,113.165
kgz,2013,109.541
kgz,2014,105.916
kgz,2015,102.292
kgz,2016,98.667
kgz,2017,95.042
kgz,2018,94.014
