geo,time,nv_agr_totl_cn
tuv,2007,7507000
tuv,2008,7984000
tuv,2009,8402000
tuv,2010,9280000
tuv,2011,9814000
tuv,2012,7457400
tuv,2013,7605800
tuv,2014,7845000
tuv,2015,7799000
tza,1990,349281000000
tza,1991,476387000000
tza,1992,612402000000
tza,1993,773469000000
tza,1994,955983000000
tza,1995,1318459000000
tza,1996,1658275000000
tza,1997,2003763000000
tza,1998,2165293574000
tza,1999,2502290735500
tza,2000,2805920448800
tza,2001,3071037289600
tza,2002,3439654409600
tza,2003,3938176050900
tza,2004,4668033299200
tza,2005,5119887761200
tza,2006,5526173867700
tza,2007,6321835793600
tza,2008,8284224790400
tza,2009,9996754684600
tza,2010,11430189781300
tza,2011,13481558960100
tza,2012,16546181369600
tza,2013,19551225214600
tza,2014,21313803096100
tza,2015,25234560161500
tza,2016,29739110772100
tza,2017,34158268458700
tza,2018,35962728000000
tza,2019,37136790000000
tza,2020,38281393000000
uga,1960,20127000
uga,1961,21028200
uga,1962,21067000
uga,1963,23395600
uga,1964,26548900
uga,1965,31000000
uga,1966,31750000
uga,1967,31670000
uga,1968,32920000
uga,1969,37870000
uga,1970,45910000
uga,1971,54710000
uga,1972,58040000
uga,1973,71230000
uga,1974,89050000
uga,1975,149960000
uga,1976,175890000
uga,1977,365850000
uga,1978,410010000
uga,1979,558010000
uga,1980,893170000
uga,1981,1560000000
uga,1982,2188000000
uga,1983,3566000000
uga,1984,4175000000
uga,1985,8648000000
uga,1986,22611000000
uga,1987,68112000000
uga,1988,211961000000
uga,1989,486627000000
uga,1990,733038000000
uga,1991,903517000000
uga,1992,1323408000000
uga,1993,1868812000000
uga,1994,2031598000000
uga,1995,2431210000000
uga,1996,2512334000000
uga,1997,2528678000000
uga,1998,2895700000000
uga,1999,2842257965600
uga,2000,2576040087200
uga,2001,2867562686000
uga,2002,2540339829200
uga,2003,3049530677300
uga,2004,3329048776300
uga,2005,4024684368000
uga,2006,4376618170500
uga,2007,4719966688700
uga,2008,5238680593600
uga,2009,16516110495000
uga,2010,17480103997100
uga,2011,18584296285600
uga,2012,18805789017100
uga,2013,19512637783000
uga,2014,20579622447300
uga,2015,21556425238500
uga,2016,22784620879800
uga,2017,25457068580100
uga,2018,28013064432200
uga,2019,30308670907300
uga,2020,33426238707800
ukr,1987,283000
ukr,1988,285000
ukr,1989,341500
ukr,1990,408600
ukr,1991,737000
ukr,1992,10494800
ukr,1993,319390000
ukr,1994,1754180000
ukr,1995,7506780000
ukr,1996,9969000000
ukr,1997,11685000000
ukr,1998,12381000000
ukr,1999,15490000000
ukr,2000,24573000000
ukr,2001,29514000000
ukr,2002,29509000000
ukr,2003,29121000000
ukr,2004,37317000000
ukr,2005,40589000000
ukr,2006,40902000000
ukr,2007,47192000000
ukr,2008,64754000000
ukr,2009,65397000000
ukr,2010,82948000000
ukr,2011,109961000000
ukr,2012,113245000000
ukr,2013,132354000000
ukr,2014,161145000000
ukr,2015,239806000000
ukr,2016,279701000000
ukr,2017,303419000000
ukr,2018,360998000000
ukr,2019,356563000000
ukr,2020,388428000000
ury,1983,23505000
ury,1984,39656000
ury,1985,65076000
ury,1986,112658000
ury,1987,227827000
ury,1988,363644000
ury,1989,605392000
ury,1990,1001402000
ury,1991,1921384000
ury,1992,3434044000
ury,1993,4355581000
ury,1994,6985421000
ury,1995,10556534000
ury,1996,13109927000
ury,1997,14827173900
ury,1998,18140168400
ury,1999,15815224000
ury,2000,16553102000
ury,2001,15550759000
ury,2002,21778278000
ury,2003,32751774400
ury,2004,43200857300
ury,2005,37171419600
ury,2006,42014885700
ury,2007,46701418200
ury,2008,58328193600
ury,2009,56354436300
ury,2010,58198335000
ury,2011,81789484700
ury,2012,84564749700
ury,2013,89744107000
ury,2014,89615887300
ury,2015,89264488500
ury,2016,115608797300
ury,2017,98460960800
ury,2018,115595100000
ury,2019,139295642400
ury,2020,168565520849.77899
usa,1997,114674330000
usa,1998,110022333000
usa,1999,110866523000
usa,2000,117948761000
usa,2001,119503208000
usa,2002,106130395000
usa,2003,127788915000
usa,2004,153729333000
usa,2005,148911711000
usa,2006,138239746000
usa,2007,154175628000
usa,2008,156807011000
usa,2009,139948397000
usa,2010,156289352000
usa,2011,189073562000
usa,2012,187695610000
usa,2013,223828260000
usa,2014,207796973000
usa,2015,190383501000
usa,2016,176951430000
usa,2017,185620403000
usa,2018,189744559000
usa,2019,196513783000
uzb,1987,6955000
uzb,1988,8234000
uzb,1989,9558000
uzb,1990,10739000
uzb,1991,22830600
uzb,1992,155978100
uzb,1993,1410300100
uzb,1994,22282600000
uzb,1995,84931600000
uzb,1996,125035000000
uzb,1997,275452500000
uzb,1998,379530344000
uzb,1999,617800000000
uzb,2000,978500000000
uzb,2001,1476300000000
uzb,2002,2244200000000
uzb,2003,2801800000000
uzb,2004,3242300000000
uzb,2005,4192800000000
uzb,2006,5298000000000
uzb,2007,6550200000000
uzb,2008,7673000000000
uzb,2009,9200000000000
uzb,2010,21251338100000
uzb,2011,30658608400000
uzb,2012,36954670200000
uzb,2013,42636805000000
uzb,2014,53613206600000
uzb,2015,64680325200000
uzb,2016,74778975500000
uzb,2017,90983861800000
uzb,2018,113660726000000
uzb,2019,130306927600000
uzb,2020,151250937200000
vct,1977,15856043
vct,1978,23432333
vct,1979,24011847
vct,1980,22223496
vct,1981,32438024
vct,1982,33861063
vct,1983,34274667
vct,1984,44292653
vct,1985,47862657
vct,1986,53754692
vct,1987,53671140
vct,1988,74183312
vct,1989,75541642
vct,1990,91960000
vct,1991,85820000
vct,1992,99260000
vct,1993,75660000
vct,1994,55250000
vct,1995,78480000
vct,1996,72990000
vct,1997,60550000
vct,1998,71200000
vct,1999,73210000
vct,2000,79490000
vct,2001,72930000
vct,2002,79320000
vct,2003,71900000
vct,2004,73310000
vct,2005,81410000
vct,2006,86920000
vct,2007,99440000
vct,2008,105930000
vct,2009,107860000
vct,2010,112000000
vct,2011,116000000
vct,2012,115000000
vct,2013,126000000
vct,2014,130000000
vct,2015,127000000
vct,2016,144000000
vct,2017,148000000
vct,2018,159000000
vct,2019,160000000
vct,2020,159000000
ven,1968,2912400
ven,1969,3281800
ven,1970,3363600
ven,1971,3609400
ven,1972,3633200
ven,1973,4406200
ven,1974,5464400
ven,1975,6549800
ven,1976,6951600
ven,1977,8656200
ven,1978,9650300
ven,1979,11118600
ven,1980,13466200
ven,1981,15472000
ven,1982,16639700
ven,1983,17772300
ven,1984,20807200
ven,1985,26056900
ven,1986,31405300
ven,1987,41198400
ven,1988,56010800
ven,1989,89069900
ven,1990,118798200
ven,1991,160739800
ven,1992,212260400
ven,1993,282258200
ven,1994,423343200
ven,1995,689823200
ven,1996,1203889100
ven,1997,1885551000
ven,1998,2475858000
ven,1999,2582120000
ven,2000,3132847000
ven,2001,3763744000
ven,2002,4148661000
ven,2003,5789443000
ven,2004,7909295000
ven,2005,11236565000
ven,2006,14405113000
ven,2007,18861443000
ven,2008,28177163000
ven,2009,40046463000
ven,2010,54657564000
ven,2011,68049877000
ven,2012,82040254000
ven,2013,110103625000
ven,2014,152373087000
vnm,1985,46999998500
vnm,1986,228000000000
vnm,1987,1164000000000
vnm,1988,7139000000000
vnm,1989,11818000000000
vnm,1990,16252000000000
vnm,1991,31058000000000
vnm,1992,37513000000000
vnm,1993,41895000000000
vnm,1994,48968000000000
vnm,1995,62219000000000
vnm,1996,75514000000000
vnm,1997,80826000000000
vnm,1998,93073000000000
vnm,1999,101723000000000
vnm,2000,108356000000000
vnm,2001,111858000000000
vnm,2002,123383000000000
vnm,2003,138285000000000
vnm,2004,155992000000000
vnm,2005,176402000000000
vnm,2006,198797000000000
vnm,2007,232586000000000
vnm,2008,329886000000000
vnm,2009,346786000000000
vnm,2010,396576000000000
vnm,2011,543960000000000
vnm,2012,623815000000000
vnm,2013,643862000000000
vnm,2014,696969000000000
vnm,2015,712460000000000
vnm,2016,734830000000000
vnm,2017,768161000000000
vnm,2018,813724000000000
vnm,2019,842601000000000
vnm,2020,934731000000000
vut,1979,1800000000
vut,1980,1463800100
vut,1981,1851600000
vut,1982,1885799900
vut,1983,2747000000
vut,1984,3598000000
vut,1985,3649000000
vut,1986,3043000000
vut,1987,2927000000
vut,1988,3106000000
vut,1989,3401000000
vut,1990,3871000000
vut,1991,3493000000
vut,1992,3603000000
vut,1993,4133000000
vut,1994,4156000000
vut,1995,4312000000
vut,1996,4821000000
vut,1997,4965000000
vut,1998,8729000000
vut,1999,8595000000
vut,2000,8598000000
vut,2001,8819000000
vut,2002,8870000000
vut,2003,8772000000
vut,2004,9629000000
vut,2005,9611000000
vut,2006,10201000000
vut,2007,11087000000
vut,2008,11981000000
vut,2009,12266000000
vut,2010,12702000000
vut,2011,14373000000
vut,2012,14977000000
vut,2013,15429000000
vut,2014,17540000000
vut,2015,17860000000
vut,2016,18367000000
vut,2017,20278000000
vut,2018,21383000000
wsm,1994,123770200
wsm,1995,98878900
wsm,1996,113066200
wsm,1997,141485900
wsm,1998,136566900
wsm,1999,127586200
wsm,2000,138087700
wsm,2001,133717000
wsm,2002,139804600
wsm,2003,127974000
wsm,2004,153511500
wsm,2005,160278800
wsm,2006,164098100
wsm,2007,188462600
wsm,2008,184918000
wsm,2009,179956300
wsm,2010,175181000
wsm,2011,155572929.45995
wsm,2012,160096456.46692
wsm,2013,170884099.29929
wsm,2014,166069392.36925
wsm,2015,166445168.86717
wsm,2016,190699661.53496
wsm,2017,221924553.99569
wsm,2018,205440731.82037
wsm,2019,217004043.36761
wsm,2020,223188666.851
yem,1990,36073000000
yem,1991,40729000000
yem,1992,52149000000
yem,1993,58877000000
yem,1994,84000000000
yem,1995,106417000000
yem,1996,124067000000
yem,1997,143153000000
yem,1998,168068000000
yem,1999,195551000000
yem,2000,214554000000
yem,2001,234613000000
yem,2002,250565000000
yem,2003,278222000000
yem,2004,300706000000
yem,2005,338422000000
yem,2006,381528000000
yem,2007,424634000000
yem,2008,467740000000
yem,2009,510846000000
yem,2010,553952000000
yem,2011,597058000000
yem,2012,640164000000
yem,2013,683270000000
yem,2014,726376000000
yem,2015,696088500000
yem,2016,630495000000
yem,2017,602775000000
yem,2018,579048000000
yem,2019,630434359001.59595
yem,2020,700065368841.58496
zaf,1960,577000000
zaf,1961,627000000
zaf,1962,642000000
zaf,1963,699000000
zaf,1964,667000000
zaf,1965,709000000
zaf,1966,799000000
zaf,1967,981000000
zaf,1968,891000000
zaf,1969,937000000
zaf,1970,889000000
zaf,1971,1067000000
zaf,1972,1184000000
zaf,1973,1396000000
zaf,1974,2060000000
zaf,1975,2049000000
zaf,1976,2032000000
zaf,1977,2342000000
zaf,1978,2558000000
zaf,1979,2711000000
zaf,1980,3772000000
zaf,1981,4534000000
zaf,1982,4479000000
zaf,1983,3999000000
zaf,1984,5060000000
zaf,1985,6288000000
zaf,1986,7052000000
zaf,1987,9285000000
zaf,1988,11510000000
zaf,1989,12731000000
zaf,1990,12578000000
zaf,1991,14272000000
zaf,1992,13479000000
zaf,1993,16462394300
zaf,1994,20470670800
zaf,1995,19444380400
zaf,1996,23977750000
zaf,1997,25429714600
zaf,1998,25661077000
zaf,1999,26348844600
zaf,2000,27536905600
zaf,2001,32791515400
zaf,2002,40234902800
zaf,2003,39554855100
zaf,2004,39852019400
zaf,2005,38303646300
zaf,2006,42200767800
zaf,2007,55285052800
zaf,2008,67183909600
zaf,2009,67047402700
zaf,2010,64405832900
zaf,2011,68001283900
zaf,2012,70497075200
zaf,2013,74542672000
zaf,2014,87875745800
zaf,2015,98759549700
zaf,2016,114904503000
zaf,2017,126639831200
zaf,2018,121899818700
zaf,2019,110099818700
zaf,2020,139549818700
zmb,1960,57200
zmb,1961,62200
zmb,1962,59900
zmb,1963,65500
zmb,1964,70400
zmb,1965,108500
zmb,1966,119000
zmb,1967,123000
zmb,1968,128000
zmb,1969,133000
zmb,1970,136100
zmb,1971,154000
zmb,1972,172200
zmb,1973,179600
zmb,1974,199400
zmb,1975,206000
zmb,1976,273000
zmb,1977,325600
zmb,1978,363000
zmb,1979,397200
zmb,1980,428400
zmb,1981,544600
zmb,1982,484000
zmb,1983,593700
zmb,1984,717200
zmb,1985,925200
zmb,1986,1577800
zmb,1987,2347000
zmb,1988,5055500
zmb,1989,10562100
zmb,1990,20630800
zmb,1991,34518200
zmb,1992,121132300
zmb,1993,451732000
zmb,1994,289484400
zmb,1995,463496200
zmb,1996,577819800
zmb,1997,790945800
zmb,1998,1045334700
zmb,1999,1478753200
zmb,2000,1808936900
zmb,2001,2295701200
zmb,2002,2833730600
zmb,2003,3623460400
zmb,2004,4632200000
zmb,2005,5425380500
zmb,2006,6070161900
zmb,2007,6810968500
zmb,2008,7684339900
zmb,2009,8935887300
zmb,2010,9158659000
zmb,2011,11001648100
zmb,2012,12236693600
zmb,2013,12449279800
zmb,2014,11325521600
zmb,2015,9133907900
zmb,2016,13459603400
zmb,2017,9909848300
zmb,2018,9193921400
zmb,2019,8595161900
zmb,2020,9890572500
zwe,1965,246082800
zwe,1966,270791600
zwe,1967,305343600
zwe,1968,250100500
zwe,1969,341502700
zwe,1970,307352500
zwe,1971,402947500
zwe,1972,507970400
zwe,1973,527045900
zwe,1974,775392200
zwe,1975,812935500
zwe,1976,802727300
zwe,1977,762921600
zwe,1978,612239300
zwe,1979,677489900
zwe,1980,1007008400
zwe,1981,1330538600
zwe,1982,1264603000
zwe,1983,770499900
zwe,1984,853508000
zwe,1985,1168410200
zwe,1986,1003252200
zwe,1987,884705500
zwe,1988,1158566300
zwe,1989,1110269700
zwe,1990,1302819800
zwe,1991,1170653400
zwe,1992,455830400
zwe,1993,901730600
zwe,1994,1176932600
zwe,1995,957601500
zwe,1996,1654402900
zwe,1997,1424074300
zwe,1998,1209352300
zwe,1999,1061707300
zwe,2000,1048119900
zwe,2001,1059106700
zwe,2002,797100500
zwe,2003,847303000
zwe,2004,1048711500
zwe,2005,986918100
zwe,2006,1046867600
zwe,2007,1121771100
zwe,2008,839914100
zwe,2009,1038352700
zwe,2010,1157186600
zwe,2011,1222053400
zwe,2012,1376807100
zwe,2013,1363954000
zwe,2014,1704942500
zwe,2015,1653794200
zwe,2016,1618000000
zwe,2017,1838424800
zwe,2018,3884472300
zwe,2019,19010475400
zwe,2020,88021754000
