geo,time,ms_mil_xpnd_cd
can,1989,10747134688.6376
can,1990,11414631846.8936
can,1991,11338503299.2354
can,1992,10788803123.94
can,1993,10268822622.0283
can,1994,9577377639.78794
can,1995,9176903908.36758
can,1996,8615884471.23883
can,1997,7945140182.86606
can,1998,7748607984.03732
can,1999,8210778539.84237
can,2000,8299385230.72365
can,2001,8375571424.88184
can,2002,8495399281.21734
can,2003,9958245601.51315
can,2004,11336489831.0556
can,2005,12988132963.6232
can,2006,14809892802.9902
can,2007,17417139931.1051
can,2008,19342058404.5584
can,2009,18936226051.964
can,2010,19315688825.0369
can,2011,21393720863.7223
can,2012,20452107110.97409
can,2013,18515731209.9437
can,2014,17853640477.6849
can,2015,17937641894.7407
can,2016,17782775543.0736
can,2017,22269696323.3229
can,2018,22729327580.3404
can,2019,22204408440.0904
can,2020,22754847129.0082
che,1960,200093758.21814
che,1961,237368366.89191
che,1962,273728261.24241
che,1963,294995369.25874
che,1964,329525834.96267
che,1965,343475228.39273
che,1966,378234372.67748
che,1967,383265301.45554
che,1968,373889479.64189
che,1969,409105981.08828
che,1970,436090053.62513
che,1971,511387689.44205
che,1972,601426981.73725
che,1973,764969998.38854
che,1974,888478643.95402
che,1975,1032046116.6553
che,1976,1228176857.46748
che,1977,1226534416.18959
che,1978,1668885135.51303
che,1979,1945005773.67206
che,1980,1996765550.12502
che,1981,1810878507.718
che,1982,1928314953.18357
che,1983,1946035042.92234
che,1984,1807905757.37973
che,1985,1966928896.72097
che,1986,2565428145.77636
che,1987,3020406520.96648
che,1988,3276156632.26953
che,1989,3082038962.5473
che,1990,4056408189.12148
che,1991,4016764412.58307
che,1992,4138043833.82401
che,1993,3611212625.70891
che,1994,3899275420.5997
che,1995,4645360981.67395
che,1996,4239447900.90695
che,1997,3498218850.5557
che,1998,3494250970.81687
che,1999,3146822887.19502
che,2000,2800146846.35608
che,2001,2763655325.25095
che,2002,2882696761.85832
che,2003,3270337504.17703
che,2004,3503819863.2891
che,2005,3484636759.34403
che,2006,3328973393.73445
che,2007,3524746536.48458
che,2008,4098459038.49172
che,2009,4055544323.34075
che,2010,4115407849.19121
che,2011,4973863848.78193
che,2012,4592165377.67521
che,2013,5032883664.3277
che,2014,4612776476.68481
che,2015,4521076909.31875
che,2016,4571348246.67311
che,2017,4628401508.54477
che,2018,4654732701.24024
che,2019,5113682092.55533
che,2020,5701810436.63472
chl,1960,126791042.64183
chl,1961,160930923.49591
chl,1962,162626224.42419
chl,1963,152917455.40421
chl,1964,149950377.69293
chl,1965,168215772.367
chl,1966,186697964.75849
chl,1967,182705341.27029
chl,1968,173781024.27554
chl,1969,179980922.71844
chl,1970,388383950.3436
chl,1971,651589862.88354
chl,1972,745661188.75749
chl,1973,1005919720.16376
chl,1974,1103190480.84936
chl,1975,486720076.8977
chl,1976,599806958.67997
chl,1977,924042756.71208
chl,1978,1036145035.03307
chl,1979,1312899709.49745
chl,1980,1787179487.17949
chl,1981,2292307692.30769
chl,1982,2160747854.4756
chl,1983,1497684300.84162
chl,1984,1462262953.46653
chl,1985,1137635210.74226
chl,1986,1114393821.59332
chl,1987,1166781369.7831
chl,1988,999951022.80705
chl,1989,988934423.15905
chl,1990,1031475584.0382
chl,1991,1038039494.18125
chl,1992,1168858391.06836
chl,1993,1291053675.96483
chl,1994,1466048831.80184
chl,1995,1827997368.77257
chl,1996,1904105834.32581
chl,1997,2120702607.94906
chl,1998,2112373122.91435
chl,1999,2043134811.5186
chl,2000,2103460609.68852
chl,2001,1893098223.76358
chl,2002,1779553137.6599
chl,2003,2067983997.63957
chl,2004,2687320865.78325
chl,2005,3100391590.8019
chl,2006,3855358068.9265
chl,2007,4022478103.75452
chl,2008,4641877575.55109
chl,2009,3902221588.27515
chl,2010,4894081125.09775
chl,2011,5686752069.60146
chl,2012,5466101782.01784
chl,2013,5529879480.60968
chl,2014,5102777422.11734
chl,2015,4630772773.72175
chl,2016,4796010962.08952
chl,2017,5370018134.87068
chl,2018,5545831932.77856
chl,2019,5182156528.66016
chl,2020,4600739697.2954
chn,1989,11251332630.388
chn,1990,9926349250.81692
chn,1991,9802375366.07312
chn,1992,12244267842.2149
chn,1993,12360225860.6446
chn,1994,9867120066.27418
chn,1995,12385129474.9875
chn,1996,14275400819.9732
chn,1997,15699586768.5755
chn,1998,17031780199.6918
chn,1999,20473915094.7667
chn,2000,22237140151.2145
chn,2001,26561462998.2924
chn,2002,30284127409.9972
chn,2003,33144000481.4458
chn,2004,37904571826.996
chn,2005,42789953650.9024
chn,2006,51453373233.8486
chn,2007,62136590754.5887
chn,2008,78840802819.86292
chn,2009,96601666752.95421
chn,2010,105522648101.838
chn,2011,125286373164.011
chn,2012,145127609596.207
chn,2013,164070469321.74399
chn,2014,182109325991.67999
chn,2015,196538827230.79001
chn,2016,198538361427.55399
chn,2017,210443034740.96799
chn,2018,232530595985.26599
chn,2019,240332555458.151
chn,2020,252304223741.30896
civ,1962,8766845.97615
civ,1963,8064779.44298
civ,1964,11190603.48451
civ,1965,12902909.88774
civ,1966,13269401.4116
civ,1967,14711322.3117
civ,1968,15305071.39539
civ,1969,16156269.59429
civ,1970,17727738.12151
civ,1971,23968971.07744
civ,1972,31742504.80105
civ,1973,28713844.11075
civ,1974,41129183.02486
civ,1975,45886157.16265
civ,1976,52462858.33856
civ,1977,51449039.40085
civ,1978,86764810.15351
civ,1979,102735025.05618
civ,1980,118473116.24385
civ,1981,92002752.72236
civ,1982,86425689.12314
civ,1983,76251882.87593
civ,1984,70164798.8246
civ,1985,69565043.19296
civ,1986,96559112.46123
civ,1987,122780223.40011
civ,1988,128102253.49843
civ,1989,129676998.69596
civ,1990,143973702.09171
civ,1991,144168701.94642
civ,1992,156797334.2602
civ,1993,148635238.36094
civ,1994,84071649.21065
civ,1996,102660140.12261
civ,1997,93525611.26255
civ,2003,213007570.5437
civ,2004,250811588.44184
civ,2005,249872978.0764
civ,2006,267360247.85328
civ,2007,323619193.47671
civ,2008,368910574.91542
civ,2009,420059044.52906
civ,2010,387692139.95401
civ,2011,357330259.01421
civ,2012,407596534.12324
civ,2013,430003610.83649
civ,2014,521260529.25103
civ,2015,569671621.54454
civ,2016,602538731.23535
civ,2017,501578732.24565
civ,2018,607848217.88449
civ,2019,535951382.18098
civ,2020,607155889.9682
cmr,1970,20339866.06513
cmr,1971,21501256.55515
cmr,1972,24894059.39023
cmr,1973,31636823.71046
cmr,1974,34625371.30512
cmr,1975,46770377.90521
cmr,1976,48470391.29525
cmr,1977,55167290.78476
cmr,1978,71436168.32701
cmr,1979,88354754.0922
cmr,1980,99867474.4415
cmr,1981,120247597.80813
cmr,1982,131616586.42873
cmr,1983,129898757.69552
cmr,1984,127243641.82288
cmr,1985,116190293.88131
cmr,1986,145411861.18635
cmr,1987,163128000.87843
cmr,1988,154370685.71889
cmr,1989,146869357.50828
cmr,1990,180577745.94605
cmr,1991,178198343.18184
cmr,1992,183796639.11263
cmr,1993,168175220.63264
cmr,1994,94517340.44182
cmr,1995,113575532.70773
cmr,1996,116936303.64069
cmr,1997,118711118.80192
cmr,1998,137245911.53179
cmr,1999,144704636.51882
cmr,2000,123034343.85429
cmr,2001,124301708.3675
cmr,2002,145626610.50118
cmr,2003,188499655.88438
cmr,2004,221107924.69974
cmr,2005,223084623.14301
cmr,2006,256927843.33225
cmr,2007,296698917.30497
cmr,2008,346586125.65737
cmr,2009,343265153.98593
cmr,2010,354054397.84202
cmr,2011,347477885.67093
cmr,2012,354447463.11165
cmr,2013,392840630.89892
cmr,2014,401529118.10139
cmr,2015,353815494.55349
cmr,2016,387437830.87299
cmr,2017,408157575.13556
cmr,2018,429892180.57235
cmr,2019,422294771.98024
cmr,2020,393299390.06377
cod,1963,58217821.78218
cod,1964,49818181.81818
cod,1965,78909090.90909
cod,1966,78363636.36364
cod,1967,45907648.68113
cod,1968,50479041.91617
cod,1969,72455089.82036
cod,1970,102395209.58084
cod,1971,101796407.18563
cod,1972,94011976.0479
cod,1973,102395209.58084
cod,1974,189221556.88623
cod,1975,173652694.61078
cod,1976,120795356.0055
cod,1977,161471103.3275
cod,1978,214951895.99055
cod,1979,190944707.62026
cod,1980,152183674.97854
cod,1981,71671583.96254
cod,1982,147162426.61448
cod,1983,78919799.79048
cod,1984,53403541.41058
cod,1985,40371344.16721
cod,1986,67436312.94475
cod,1987,28297227.67255
cod,1988,214939929.1019
cod,1989,67494749.09732
cod,1990,45933813.55048
cod,1991,43891987.20972
cod,1992,85527294.36264
cod,1993,469173805.48993
cod,1996,89269879.98382
cod,1997,83825040.92276
cod,1998,26629667.19138
cod,1999,149277860.26776
cod,2000,132883821.7039
cod,2003,78708031.87986
cod,2004,137637805.52524
cod,2005,165205060.8979
cod,2006,205102086.57659
cod,2007,205217223.02854
cod,2008,159998426.58499
cod,2009,122378010.98068
cod,2010,183682097.50826
cod,2011,238787546.58827
cod,2012,332493979.37494
cod,2013,374475653.35182
cod,2014,341224634.40621
cod,2015,491276877.07905
cod,2016,395733745.24706
cod,2017,295236074.31758
cod,2018,295348364.63547
cod,2019,352709565.59682
cod,2020,362091615.53927
cog,1970,13100436.68122
cog,1971,13749473.40897
cog,1972,12744615.67762
cog,1973,19426710.15618
cog,1974,24137429.63378
cog,1975,33493068.54927
cog,1976,34337727.55807
cog,1977,36633018.56073
cog,1978,37960435.35293
cog,1979,52566260.18936
cog,1980,57416698.22037
cog,1981,63535260.97501
cog,1982,72427162.01165
cog,1984,49423627.49653
cog,1985,55646692.47189
cog,1987,100513414.3217
cog,1992,125617699.06155
cog,1993,109477580.05107
cog,2001,54445943.53097
cog,2002,70704230.20195
cog,2003,93776668.96077
cog,2004,124298437.39648
cog,2005,100916074.52964
cog,2006,126569641.79847
cog,2007,168079588.20449
cog,2008,207724344.30165
cog,2010,218390920.63633
cog,2013,367057295.47164
cog,2014,704893729.40791
cog,2016,501812144.93784
cog,2017,371937055.07681
cog,2018,292260465.25019
cog,2019,299953238.96935
cog,2020,298382191.94745
col,1960,75960813.86586
col,1961,97313432.83582
col,1962,153596253.41063
col,1963,170000000
col,1964,190000000
col,1965,185202863.96181
col,1966,172592592.59259
col,1967,178541884.96112
col,1968,141184847.7966
col,1969,131638962.82354
col,1970,162662459.13106
col,1971,263898574.64667
col,1972,170587589.63852
col,1973,173879934.00178
col,1974,194904101.81054
col,1975,227942151.19193
col,1976,229146910.552
col,1977,280082338.76911
col,1978,360663621.06275
col,1979,467687274.67579
col,1980,611248236.58056
col,1981,638643433.25901
col,1982,667866120.93058
col,1983,859813605.59919
col,1984,889730898.55877
col,1985,716735060.99275
col,1986,679498200.87408
col,1987,721331206.43675
col,1988,862374404.19288
col,1989,865205662.78413
col,1990,889979074.54122
col,1991,911467589.19192
col,1992,1102357226.95915
col,1993,1529432893.23516
col,1994,2005122887.75573
col,1995,2619338187.12438
col,1996,4318552315.54274
col,1997,2988711260.69275
col,1998,3389806737.53892
col,1999,3247296766.36887
col,2000,3027922793.23722
col,2001,3264438192.23092
col,2002,3347522601.66757
col,2003,3278369502.89299
col,2004,4056896991.18546
col,2005,4914190181.96076
col,2006,5326664238.46108
col,2007,6775762766.50516
col,2008,9051130501.95405
col,2009,9033202672.52324
col,2010,10422054493.6452
col,2011,10306578505.9573
col,2012,11706271912.7386
col,2013,12503812627.422
col,2014,11845950895.3824
col,2015,9127165374.88958
col,2016,8675980822.76398
col,2017,10018029817.5824
col,2018,10134719590.5505
col,2019,10167547855.5704
col,2020,9216420435.93263
cpv,1984,3687650.14215
cpv,1985,3394021.93782
cpv,1986,4454431.9102
cpv,1987,4967860.70119
cpv,1988,5078572.17192
cpv,1992,3557902.66049
cpv,1993,2735413.408
cpv,1994,3431398.8873
cpv,1995,6206630.0341
cpv,1996,4261939.78799
cpv,1997,4099737.3807
cpv,1998,4513154.87864
cpv,1999,5004734.20803
cpv,2000,6801072.79822
cpv,2001,4638556.1723
cpv,2002,4520858.93759
cpv,2003,5782831.64284
cpv,2004,6452150.49162
cpv,2005,7082416.54759
cpv,2006,6985154.8395
cpv,2007,7943659.59433
cpv,2008,10758715.96804
cpv,2009,8402927.29263
cpv,2010,8239369.29189
cpv,2011,9757536.5624
cpv,2012,9736385.83866
cpv,2013,9815671.63455
cpv,2014,10048862.0699
cpv,2015,8922219.45509
cpv,2016,10171216.50221
cpv,2017,9354384.16628
cpv,2018,10714071.12734
cpv,2019,9728061.08979
cpv,2020,11279268.10358
cri,1960,0
cri,1961,0
cri,1962,0
cri,1963,0
cri,1964,0
cri,1965,0
cri,1966,0
cri,1967,0
cri,1968,0
cri,1969,0
cri,1970,0
cri,1971,0
cri,1972,0
cri,1973,0
cri,1974,0
cri,1975,0
cri,1976,0
cri,1977,0
cri,1978,0
cri,1979,0
cri,1980,0
cri,1981,0
cri,1982,0
cri,1983,0
cri,1984,0
cri,1985,0
cri,1986,0
cri,1987,0
cri,1988,0
cri,1989,0
cri,1990,0
cri,1991,0
cri,1992,0
cri,1993,0
cri,1994,0
cri,1995,0
cri,1996,0
cri,1997,0
cri,1998,0
cri,1999,0
cri,2000,0
cri,2001,0
cri,2002,0
cri,2003,0
cri,2004,0
cri,2005,0
cri,2006,0
cri,2007,0
cri,2008,0
cri,2009,0
cri,2010,0
cri,2011,0
cri,2012,0
cri,2013,0
cri,2014,0
cri,2015,0
cri,2016,0
cri,2017,0
cri,2018,0
cri,2019,0
cri,2020,0
cub,2003,296933962.26415
cub,2004,62047619.04762
cub,2005,78557142.85714
cub,2006,76587443.94619
cub,2007,83365638.76652
cub,2008,89057268.72247
cub,2009,92462555.06608
cub,2010,94277533.03965
cub,2011,93744493.39207
cub,2012,126872246.69603
cub,2013,119383259.91189
cub,2014,125638766.51982
cub,2015,118370044.05286
cub,2016,123658947.44866
cub,2017,122552919.00664
cub,2018,128609126.95598
cyp,1985,30737332.91293
cyp,1986,48729244.32396
cyp,1987,199500731.14177
cyp,1988,243815864.3993
cyp,1989,244995663.32236
cyp,1990,411409063.265
cyp,1991,418387368.73411
cyp,1992,630127106.01107
cyp,1993,268277271.62015
cyp,1994,298469126.87673
cyp,1995,298833385.51059
cyp,1996,448075909.33052
cyp,1997,534141188.66345
cyp,1998,483748645.1082
cyp,1999,289970366.96882
cyp,2000,281160374.25361
cyp,2001,327627160.29159
cyp,2002,242483490.99552
cyp,2003,288427605.80203
cyp,2004,338474566.32166
cyp,2005,380875028.84939
cyp,2006,387703671.96188
cyp,2007,405176368.46602
cyp,2008,453803054.16194
cyp,2009,471352781.09254
cyp,2010,477587428.56386
cyp,2011,479735318.445
cyp,2012,414496321.44151
cyp,2013,384925361.04594
cyp,2014,357806822.59892
cyp,2015,327891760.00887
cyp,2016,295355009.95355
cyp,2017,359061651.01624
cyp,2018,450408979.85199
cyp,2019,401589789.52082
cyp,2020,418784908.2412
cze,1993,815585466.91913
cze,1994,938252776.61012
cze,1995,1065352458.67667
cze,1996,1123923830.99588
cze,1997,988324331.82747
cze,1998,1166099773.24263
cze,1999,1205931869.98831
cze,2000,1157294084.7289
cze,2001,1182519922.28272
cze,2002,1494390396.62782
cze,2003,1885706689.35446
cze,2004,2042085930.62981
cze,2005,2439538514.19603
cze,2006,2449963709.7488
cze,2007,2707677752.20881
cze,2008,2918695853.37137
cze,2009,2718559513.1931
cze,2010,2497902954.71325
cze,2011,2474313259.0035
cze,2012,2220610394.58562
cze,2013,2148784401.09143
cze,2014,2022883295.19451
cze,2015,1779887189.3897
cze,2016,1954935000.04528
cze,2017,2077722060.82334
cze,2018,2710017583.30521
cze,2019,2910252496.6203
cze,2020,3252487830.09521
deu,1960,2715197279.72744
deu,1961,3074753151.23869
deu,1962,4055355090.25919
deu,1963,4688620297.63257
deu,1964,4601309875.48072
deu,1965,4686319021.35024
deu,1966,4766403435.97555
deu,1967,5037954037.29127
deu,1968,4544109352.20696
deu,1969,5150518690.86432
deu,1970,5805254072.21292
deu,1971,6829977561.04103
deu,1972,8478070553.99355
deu,1973,11237904808.0976
deu,1974,12965199626.6718
deu,1975,14381443615.8645
deu,1976,14549820054.759
deu,1977,16288883939.3182
deu,1978,20159786212.0464
deu,1979,23323130253.4145
deu,1980,25125769751.6542
deu,1981,21738730858.1498
deu,1982,21037571076.4261
deu,1983,20828212902.3652
deu,1984,18943609976.0043
deu,1985,18752463333.1256
deu,1986,26065367271.4253
deu,1987,32131496921.4192
deu,1988,33036667268.8106
deu,1989,31631605144.5129
deu,1990,39834666879.765
deu,1991,37196729730.2406
deu,1992,39502452271.2667
deu,1993,35030537589.3725
deu,1994,34197705639.6682
deu,1995,38742699102.5497
deu,1996,36701189772.0008
deu,1997,31267710403.0556
deu,1998,31200768077.9981
deu,1999,30690158425.5813
deu,2000,26497593164.38869
deu,2001,25815401959.22829
deu,2002,27611355672.4383
deu,2003,32997363017.1296
deu,2004,35776573894.1079
deu,2005,30324965179.3265
deu,2006,35883657972.6799
deu,2007,40110859276.4132
deu,2008,45098956311.5685
deu,2009,44528927835.6531
deu,2010,43025915011.688
deu,2011,45163212878.2034
deu,2012,43798225349.2896
deu,2013,44242647302.8936
deu,2014,44662831167.6836
deu,2015,38170021071.3098
deu,2016,39855047309.425
deu,2017,42210258091.0503
deu,2018,46423020903.4147
deu,2019,49007512315.2709
deu,2020,52764761199.1337
dji,1978,45014.37647
dji,1979,45014.37647
dji,1980,1817455.44983
dji,1981,5351084.00245
dji,1982,29608206.12083
dji,1983,30902369.44424
dji,1984,31133068.12363
dji,1985,31391900.78831
dji,1986,30604149.20015
dji,1987,30817967.48837
dji,1988,31059919.76187
dji,1989,31088053.74717
dji,1990,31116187.73246
dji,1991,31774522.98828
dji,1992,33625739.22046
dji,1993,31065546.55893
dji,1994,30711058.34426
dji,1995,29608206.12083
dji,1996,24527208.37718
dji,1997,26552855.31817
dji,1998,26704778.83874
dji,1999,26779052.55991
dji,2000,26025061.7541
dji,2001,26048131.62204
dji,2002,33250994.53638
dji,2003,41763775.8059
dji,2004,37355742.99042
dji,2005,44847260.59385
dji,2006,49515814.11313
dji,2007,34518711.91362
dji,2008,36274835.27552
dnk,1960,161137605.43438
dnk,1961,170837712.85945
dnk,1962,224550248.00424
dnk,1963,239028020.28046
dnk,1964,255387902.9526
dnk,1965,285791224.73267
dnk,1966,301137663.34547
dnk,1967,323292901.35613
dnk,1968,345466666.66667
dnk,1969,352000000
dnk,1970,395600000
dnk,1971,430225386.93354
dnk,1972,487244020.61218
dnk,1973,581866269.93966
dnk,1974,732087482.97757
dnk,1975,931928334.62405
dnk,1976,945240875.96071
dnk,1977,1063101451.06185
dnk,1978,1322665931.65078
dnk,1979,1529188589.15483
dnk,1980,1617653843.01465
dnk,1981,1446085209.66902
dnk,1982,1400430126.10952
dnk,1983,1374960497.49644
dnk,1984,1259583260.91574
dnk,1985,1259295609.82975
dnk,1986,1647882397.58052
dnk,1987,2141274092.44012
dnk,1988,2320423440.13917
dnk,1989,2183667160.04257
dnk,1990,2649889473.4801
dnk,1991,2671946670.50212
dnk,1992,2837745376.59063
dnk,1993,2682011246.24842
dnk,1994,2718790041.74167
dnk,1995,3117966146.47015
dnk,1996,3086224944.68559
dnk,1997,2804317082.69866
dnk,1998,2846065338.17452
dnk,1999,2784881254.0853
dnk,2000,2392510831.18689
dnk,2001,2525225824.9007
dnk,2002,2694082493.21381
dnk,2003,3199158427.7901
dnk,2004,3578832460.36595
dnk,2005,3468452919.92043
dnk,2006,3896730667.68907
dnk,2007,4175652589.23159
dnk,2008,4788030120.84823
dnk,2009,4337355690.401
dnk,2010,4503492126.71228
dnk,2011,4518590126.86474
dnk,2012,4422458083.58423
dnk,2013,4216647585.33628
dnk,2014,4056861510.68455
dnk,2015,3364047774.07406
dnk,2016,3592727943.77381
dnk,2017,3764033343.56355
dnk,2018,4558690186.91182
dnk,2019,4556755135.7025
dnk,2020,4953363914.37309
dom,1960,38300000
dom,1961,36300000
dom,1962,38000000
dom,1963,39000000
dom,1964,42500000
dom,1965,40200000
dom,1966,37200000
dom,1967,35800000
dom,1968,37300000
dom,1969,35600000
dom,1970,35900000
dom,1971,36600000
dom,1972,39500000
dom,1973,42000000
dom,1974,57600000
dom,1975,65900000
dom,1976,76200000
dom,1977,86500000
dom,1978,103000000
dom,1979,120000000
dom,1980,105000000
dom,1981,125000000
dom,1982,126000000
dom,1983,126000000
dom,1984,139000000
dom,1985,61042019.39851
dom,1986,82290924.2407
dom,1987,59327500.2861
dom,1988,47296368.76444
dom,1989,53517350.15773
dom,1990,47798904.43738
dom,1991,33894298.95055
dom,1992,63127240.84483
dom,1993,95993941.21081
dom,1994,100956679.66049
dom,1995,84449968.37631
dom,1996,107001292.23353
dom,1997,150664189.82861
dom,1998,159053096.30173
dom,1999,175000467.78227
dom,2000,246810843.74048
dom,2001,305900327.99264
dom,2002,271663317.17697
dom,2003,155802495.56449
dom,2004,152878466.84466
dom,2005,272200481.14426
dom,2006,259240325.13675
dom,2007,274775680.76273
dom,2008,333538881.60706
