geo,time,nv_ind_totl_kd
mmr,2013,17712824608.1562
mmr,2014,19443460546.1678
mmr,2015,21737204489.5622
mmr,2016,23938410110.4286
mmr,2017,26024020928.0668
mmr,2018,28190818093.8753
mmr,2019,30555922591.4084
mmr,2020,31714564007.4077
mne,2000,555905397.81331
mne,2001,547512453.18454
mne,2002,527987256.20253
mne,2003,524022639.75637
mne,2004,562803684.57842
mne,2005,563695279.38381
mne,2006,608212240.21829
mne,2007,605702841.80269
mne,2008,676877148.05474
mne,2009,548859419.6996
mne,2010,571766215.61074
mne,2011,570556327.08893
mne,2012,524435461.99129
mne,2013,570131692.49309
mne,2014,569960985.11788
mne,2015,581733392.48087
mne,2016,630345518.3355
mne,2017,683525133.39811
mne,2018,792057681.794
mne,2019,825735046.15985
mne,2020,737366239.53967
mng,1981,971970038.7976
mng,1982,1060961898.87359
mng,1983,1144238630.40577
mng,1984,1273235869.42073
mng,1985,1344266045.84088
mng,1986,1432849561.56332
mng,1987,1497348311.224
mng,1988,1601852439.88739
mng,1989,1688352422.18348
mng,1990,1220537856.08851
mng,1991,1039703981.88568
mng,1992,940261618.39395
mng,1993,869054787.20468
mng,1994,888969236.7597
mng,1995,1141507135.65026
mng,1996,1119421329.06614
mng,1997,1120796572.75008
mng,1998,1152016116.90035
mng,1999,1161369237.22625
mng,2000,1178635635.23869
mng,2001,1329140662.29993
mng,2002,1375109432.14374
mng,2003,1466423877.1263
mng,2004,1690159693.89498
mng,2005,1761453137.11152
mng,2006,1872298838.13364
mng,2007,2003749224.42293
mng,2008,1987931714.36233
mng,2009,1979737593.87446
mng,2010,2064744252.07496
mng,2011,2245894486.46156
mng,2012,2579157771.3662
mng,2013,2956786237.04706
mng,2014,3330933231.91122
mng,2015,3662111062.87277
mng,2016,3575839897.81908
mng,2017,3625560936.88239
mng,2018,3933147507.55871
mng,2019,4054430643.93142
mng,2020,3876238560.72945
moz,1984,405082543.7739
moz,1985,335614666.86806
moz,1986,354037560.89302
moz,1987,308983945.75327
moz,1988,309243860.76424
moz,1989,315965906.04665
moz,1990,286581091.16404
moz,1991,296611420.45258
moz,1992,270964062.25793
moz,1993,265051781.37966
moz,1994,262558377.87493
moz,1995,290202757.05572
moz,1996,334843851.70592
moz,1997,432134192.82402
moz,1998,555686784.31251
moz,1999,667761525.4779
moz,2000,751223718.00421
moz,2001,942739143.44413
moz,2002,1041456147.0755
moz,2003,1199122744.33442
moz,2004,1394385742.36705
moz,2005,1461013357.24281
moz,2006,1571813591.13628
moz,2007,1683189059.9093
moz,2008,1800885130.22957
moz,2009,1943700979.65746
moz,2010,2016952738.88053
moz,2011,2151377084.42953
moz,2012,2261797104.5701
moz,2013,2391992678.36494
moz,2014,2601255139.8596
moz,2015,2887117481.39811
moz,2016,3073924706.4581
moz,2017,3368730837.36886
moz,2018,3509363270.30133
moz,2019,3494514260.56869
moz,2020,3292813502.88561
mrt,1961,481577615.60374
mrt,1962,379184153.08771
mrt,1963,271244380.70517
mrt,1964,390551218.3571
mrt,1965,536534919.78434
mrt,1966,585526156.91753
mrt,1967,623805898.55296
mrt,1968,702707722.02318
mrt,1969,709853120.07892
mrt,1970,778030280.30541
mrt,1971,823593536.67417
mrt,1972,742671825.13631
mrt,1973,719327586.67257
mrt,1974,829883549.6385
mrt,1975,749738262.7697
mrt,1976,837950090.03631
mrt,1977,746455037.46574
mrt,1978,778451369.49398
mrt,1979,861228506.30222
mrt,1980,805197143.41043
mrt,1981,804822137.19975
mrt,1982,772167892.57789
mrt,1983,727492832.61698
mrt,1984,972060768.75137
mrt,1985,1012130180.76825
mrt,1986,1100295992.36587
mrt,1987,1070424850.22386
mrt,1988,1080162617.41743
mrt,1989,1213661403.9313
mrt,1990,1132404165.80352
mrt,1991,1126416732.63502
mrt,1992,1120460957.4833
mrt,1993,1191608068.80271
mrt,1994,1257119405.95728
mrt,1995,1271197391.18823
mrt,1996,1299297403.67989
mrt,1997,1364348207.40801
mrt,1998,1373869075.44447
mrt,1999,1274853717.81773
mrt,2000,1080953174.00799
mrt,2001,993591025.47865
mrt,2002,1018040382.11139
mrt,2003,1051813185.17055
mrt,2004,1143781310.2537
mrt,2005,1272618116.20301
mrt,2006,1748259767.21022
mrt,2007,1526778378.9092
mrt,2008,1373132486.51853
mrt,2009,1300954228.54159
mrt,2010,1223272281.18198
mrt,2011,1253216265.90292
mrt,2012,1260626344.19434
mrt,2013,1357106776.63978
mrt,2014,1355092113.02222
mrt,2015,1402769564.36034
mrt,2016,1403955755.85473
mrt,2017,1298062921.09709
mrt,2018,1313684533.0582
mrt,2019,1387002384.31538
mrt,2020,1424653409.46605
mus,1976,421663280.00733
mus,1977,456063197.78452
mus,1978,487809157.5358
mus,1979,497015631.4646
mus,1980,451698967.77762
mus,1981,475273231.34685
mus,1982,494360717.13651
mus,1983,497712485.72702
mus,1984,548030884.15914
mus,1985,625115259.5527
mus,1986,737145914.80936
mus,1987,835108624.27068
mus,1988,910263769.7577
mus,1989,966701510.5598
mus,1990,1046690363.79599
mus,1991,1101555675.50172
mus,1992,1178393528.76167
mus,1993,1233227701.66234
mus,1994,1289798792.56755
mus,1995,1349301513.66497
mus,1996,1433188418.72141
mus,1997,1503727425.17059
mus,1998,1603708169.47377
mus,1999,1659651270.78694
mus,2000,1783265997.90195
mus,2001,1863034594.65052
mus,2002,1819317281.97295
mus,2003,1881435114.62406
mus,2004,1896195539.74415
mus,2005,1829688159.60843
mus,2006,1910844182.63241
mus,2007,2009827827.4305
mus,2008,2113088705.83009
mus,2009,2176685489.4478
mus,2010,2236457118.18307
mus,2011,2235544529.11866
mus,2012,2251899891.29261
mus,2013,2278341608.80766
mus,2014,2266503183.27351
mus,2015,2249840971.91122
mus,2016,2264404717.26841
mus,2017,2330380644.51589
mus,2018,2396412460.36185
mus,2019,2461884754.01758
mus,2020,1988638350.89942
mwi,1967,136285271.18123
mwi,1968,142876595.79576
mwi,1969,151406532.06982
mwi,1970,157416264.84488
mwi,1971,165558494.12315
mwi,1972,194637856.05455
mwi,1973,192311499.57705
mwi,1974,207238912.92603
mwi,1975,243685027.45256
mwi,1976,235930555.94506
mwi,1977,247950020.97708
mwi,1978,277804822.80566
mwi,1979,279937319.30887
mwi,1980,284008415.55502
mwi,1981,275672325.78434
mwi,1982,276060071.12043
mwi,1983,284977726.82496
mwi,1984,283620695.08832
mwi,1985,305139408.70055
mwi,1986,299711280.71776
mwi,1987,307659625.15235
mwi,1988,325301114.92742
mwi,1989,351278669.08567
mwi,1990,384041407.31463
mwi,1991,399162680.62356
mwi,1992,408855801.06669
mwi,1993,378419406.96288
mwi,1994,387530935.5156
mwi,1995,406473493.15927
mwi,1996,439977088.90186
mwi,1997,438519440.73278
mwi,1998,448046286.04847
mwi,1999,462691331.9421
mwi,2000,458163797.97583
mwi,2001,409051488.47619
mwi,2002,379167462.51666
mwi,2003,421065107.12465
mwi,2004,442172830.30176
mwi,2005,474133755.71492
mwi,2006,521283112.63671
mwi,2007,595104367.79847
mwi,2008,645688264.62124
mwi,2009,767724013.74808
mwi,2010,831502783.65863
mwi,2011,847702649.15168
mwi,2012,843067787.03523
mwi,2013,870888887.68792
mwi,2014,911779617.91163
mwi,2015,943692006.77814
mwi,2016,966340635.38874
mwi,2017,987599657.36111
mwi,2018,1058553091.58832
mwi,2019,1139728782.3731
mwi,2020,1153405033.60349
mys,1970,10243694778.5678
mys,1971,11148221184.8178
mys,1972,11984405252.1281
mys,1973,12440977176.6795
mys,1974,12461565924.7662
mys,1975,12424962393.6516
mys,1976,14724328128.2544
mys,1977,15505482466.391
mys,1978,17019181685.8007
mys,1979,19509517666.7016
mys,1980,20208988265.8082
mys,1981,20414536363.4505
mys,1982,21870048655.0637
mys,1983,24550044742.2043
mys,1984,27490407777.556
mys,1985,26722745973.6843
mys,1986,27939323789.9616
mys,1987,29035645654.9392
mys,1988,32548735838.2773
mys,1989,33365825940.3052
mys,1990,36158935754.5001
mys,1991,39677921879.4008
mys,1992,42363388426.5779
mys,1993,45566641275.1248
mys,1994,50107405428.2422
mys,1995,58384844398.9246
mys,1996,65502982767.8914
mys,1997,69936821687.36391
mys,1998,63427917731.4044
mys,1999,68651276251.44029
mys,2000,76021914633.2095
mys,2001,74119439303.5463
mys,2002,77224708334.40019
mys,2003,82932286390.98701
mys,2004,88719882242.99059
mys,2005,91499720317.5009
mys,2006,95441082524.64468
mys,2007,96194361490.2061
mys,2008,95353290871.8474
mys,2009,88991652669.3125
mys,2010,93312806042.76019
mys,2011,95622120727.1796
mys,2012,100338923313.276
mys,2013,103998260017.923
mys,2014,110107439380.36099
mys,2015,115869927025.989
mys,2016,120903085392.395
mys,2017,126544616566.381
mys,2018,130765074894.38
mys,2019,134151837152.733
mys,2020,125790551785.94299
nam,1980,1241181184.94255
nam,1981,1187759574.15835
nam,1982,1151826181.529
nam,1983,1119832690.11227
nam,1984,1106671913.86227
nam,1985,1117071832.94526
nam,1986,1176899052.51605
nam,1987,1200575014.61728
nam,1988,1226748239.83798
nam,1989,1230957991.81543
nam,1990,1251019273.24489
nam,1991,1275376326.47358
nam,1992,1465162771.0198
nam,1993,1277150272.86348
nam,1994,1396960820.9969
nam,1995,1428618192.96843
nam,1996,1341613480.93061
nam,1997,1436129165.72866
nam,1998,1502518293.10894
nam,1999,1531711680.73033
nam,2000,1560578043.61158
nam,2001,1568692172.73849
nam,2002,1735035297.58809
nam,2003,1817291339.01055
nam,2004,2127099162.39064
nam,2005,2134027301.87317
nam,2006,2452956062.3821
