geo,time,nv_srv_totl_cn
ven,1980,136922100
ven,1981,160192100
ven,1982,170251500
ven,1983,177358800
ven,1984,157181600
ven,1985,177129500
ven,1986,207368900
ven,1987,269961700
ven,1988,347845100
ven,1989,517871800
ven,1990,738364400
ven,1991,1095489600
ven,1992,1571506100
ven,1993,2208629900
ven,1994,4072520100
ven,1995,6641669000
ven,1996,12428399000
ven,1997,16921690000
ven,1998,22910532000
ven,1999,27166955000
ven,2000,34317145000
ven,2001,40894352000
ven,2002,46643106000
ven,2003,55736980000
ven,2004,79278383000
ven,2005,106645870000
ven,2006,143189560000
ven,2007,194634737000
ven,2008,262895269000
ven,2009,324725916000
ven,2010,396889548000
ven,2011,524487460000
ven,2012,733898813000
ven,2013,1023330082000
ven,2014,1566166521000
vnm,1986,198000000000
vnm,1987,892000000000
vnm,1988,4586000000000
vnm,1989,9831000000000
vnm,1990,16190000000000
vnm,1991,27397000000000
vnm,1992,42884000000000
vnm,1993,57828000000000
vnm,1994,78026000000000
vnm,1995,100853000000000
vnm,1996,115646000000000
vnm,1997,132202000000000
vnm,1998,150645000000000
vnm,1999,160260000000000
vnm,2000,171070000000000
vnm,2001,185922000000000
vnm,2002,206182000000000
vnm,2003,233032000000000
vnm,2004,271699000000000
vnm,2005,389080000000000
vnm,2006,453166000000000
vnm,2007,534032000000000
vnm,2008,686968000000000
vnm,2009,785955000000000
vnm,2010,797155000000000
vnm,2011,1021126000000000
vnm,2012,1209464000000000
vnm,2013,1388407000000000
vnm,2014,1537197000000000
vnm,2015,1665962000000000
vnm,2016,1842729000000000
vnm,2017,2065488000000000
vnm,2018,2278892000000000
vnm,2019,2513859000000000
vnm,2020,2619539000000000
vut,2002,21545000000
vut,2003,23692000000
vut,2004,24954000000
vut,2005,26870000000
vut,2006,30846000000
vut,2007,32809000000
vut,2008,36686000000
vut,2009,38610000000
vut,2010,40121000000
vut,2011,43678000000
vut,2012,44291000000
vut,2013,45525000000
vut,2014,46940000000
vut,2015,48622000000
vut,2016,52763000000
vut,2017,57745000000
vut,2018,60255000000
wsm,2009,1020053700
wsm,2010,1208703300
wsm,2011,1277731118.38221
wsm,2012,1251066549.58518
wsm,2013,1267682283.55908
wsm,2014,1265872339.61337
wsm,2015,1409807603.37883
wsm,2016,1526541952.51382
wsm,2017,1531974636.27828
wsm,2018,1581259450.60742
wsm,2019,1665798336.11759
wsm,2020,1630076257.85266
yem,1990,39541000000
yem,1991,54725000000
yem,1992,70552000000
yem,1993,95120000000
yem,1994,123822000000
yem,1995,187651000000
yem,1996,233347000000
yem,1997,274570000000
yem,1998,318586000000
yem,1999,397420000000
yem,2000,485697000000
yem,2001,567793000000
yem,2002,639486000000
yem,2003,735603000000
yem,2004,866683000000
yem,2005,1018428000000
yem,2006,1188022227200
yem,2007,1356194454400
yem,2008,1524366681600
yem,2009,1692538908800
yem,2010,1860711136000
yem,2011,2028883363200
yem,2012,2197055590400
yem,2013,2365227817600
yem,2014,2533400044800
yem,2015,2288727822400
yem,2016,2042216951200
yem,2017,1918330000000
yem,2018,1942304000000
yem,2019,2114670257620.38965
yem,2020,2348234027447.08984
zaf,1960,2619000000
zaf,1961,2746000000
zaf,1962,2948000000
zaf,1963,3272000000
zaf,1964,3619000000
zaf,1965,3927000000
zaf,1966,4301000000
zaf,1967,4865000000
zaf,1968,5401000000
zaf,1969,6024000000
zaf,1970,6741000000
zaf,1971,7585000000
zaf,1972,8422000000
zaf,1973,10176000000
zaf,1974,12080000000
zaf,1975,13661000000
zaf,1976,15571000000
zaf,1977,17386000000
zaf,1978,19403000000
zaf,1979,22085000000
zaf,1980,27836000000
zaf,1981,33837000000
zaf,1982,39625000000
zaf,1983,46233000000
zaf,1984,55077000000
zaf,1985,62488000000
zaf,1986,73096000000
zaf,1987,88180000000
zaf,1988,104495000000
zaf,1989,127353000000
zaf,1990,150882000000
zaf,1991,179286000000
zaf,1992,212349000000
zaf,1993,275655881600
zaf,1994,312414808000
zaf,1995,362724151700
zaf,1996,415573069900
zaf,1997,466893333100
zaf,1998,510842436300
zaf,1999,568433749600
zaf,2000,644372835800
zaf,2001,708695404100
zaf,2002,827181280900
zaf,2003,932646123400
zaf,2004,1033258816400
zaf,2005,1150785370600
zaf,2006,1306560451200
zaf,2007,1472628685200
zaf,2008,1607122931000
zaf,2009,1778137658900
zaf,2010,1964003409600
zaf,2011,2140695181700
zaf,2012,2293346462700
zaf,2013,2478002437600
zaf,2014,2646165781600
zaf,2015,2833841878500
zaf,2016,3041993206900
zaf,2017,3266821192300
zaf,2018,3439045111400
zaf,2019,3607640294700
zaf,2020,3565160856400
zmb,1983,1280500
zmb,1984,1731800
zmb,1985,2451900
zmb,1986,4306400
zmb,1987,8263300
zmb,1988,10387100
zmb,1989,13062100
zmb,1990,28159100
zmb,1991,62521000
zmb,1992,138467000
zmb,1993,317986800
zmb,1994,931321000
zmb,1995,1304443300
zmb,1996,1805100700
zmb,1997,2345923200
zmb,1998,2954227900
zmb,1999,3861715500
zmb,2000,5483959700
zmb,2001,7259222000
zmb,2002,9172674200
zmb,2003,11536110000
zmb,2004,14511146900
zmb,2005,18206995400
zmb,2006,21840126500
zmb,2007,26699414500
zmb,2008,32893480300
zmb,2009,39876634100
zmb,2010,51336279300
zmb,2011,57454551300
zmb,2012,69828293300
zmb,2013,80413726300
zmb,2014,89394099200
zmb,2015,103097557800
zmb,2016,117087312700
zmb,2017,128282233600
zmb,2018,149267152200
zmb,2019,164056299500
zmb,2020,178126060900
zwe,1964,1156483900
zwe,1965,612219100
zwe,1966,616418700
zwe,1967,636701300
zwe,1968,738608600
zwe,1969,833027700
zwe,1970,937534000
zwe,1971,1053367200
zwe,1972,1269707800
zwe,1973,1571613800
zwe,1974,1868737200
zwe,1975,2060437400
zwe,1976,2050124000
zwe,1977,2137544400
zwe,1978,2352074200
zwe,1979,2666633300
zwe,1980,3548099000
zwe,1981,4150769500
zwe,1982,4642055700
zwe,1983,4095062700
zwe,1984,3017620100
zwe,1985,2539333600
zwe,1986,2875349200
zwe,1987,3263178600
zwe,1988,3564308100
zwe,1989,3716517300
zwe,1990,3986514000
zwe,1991,3628063400
zwe,1992,3180212200
zwe,1993,3094715500
zwe,1994,3017300600
zwe,1995,3500242500
zwe,1996,3977244900
zwe,1997,4175123400
zwe,1998,3009052100
zwe,1999,3163737000
zwe,2000,4691355600
zwe,2001,5060410300
zwe,2002,4884702400
zwe,2003,4258961700
zwe,2004,2893113200
zwe,2005,2801718100
zwe,2006,2446141800
zwe,2007,2354240800
zwe,2008,2143751700
zwe,2009,5308161600
zwe,2010,6963947200
zwe,2011,8164420600
zwe,2012,9427755800
zwe,2013,11135042700
zwe,2014,11227675300
zwe,2015,11708581900
zwe,2016,12413436200
zwe,2017,13354945300
zwe,2018,22170642400
zwe,2019,91764031600
zwe,2020,577359761900
