geo,time,ne_exp_gnfs_cn
syr,1969,1174279500
syr,1970,1190000000
syr,1971,1390000000
syr,1972,1674000000
syr,1973,2175000000
syr,1974,3816000000
syr,1975,4409000000
syr,1976,4828000000
syr,1977,4908000000
syr,1978,4808000000
syr,1979,7458000000
syr,1980,9345000000
syr,1981,10290000000
syr,1982,9572000000
syr,1983,9714000000
syr,1984,9360000000
syr,1985,9949000000
syr,1986,11256000000
syr,1987,20003000000
syr,1988,31212000000
syr,1989,62811000000
syr,1990,76042000000
syr,1991,76038000000
syr,1992,97577000000
syr,1993,115294000000
syr,1994,167327000000
syr,1995,177229000000
syr,1996,219872000000
syr,1997,241719000000
syr,1998,241316000000
syr,1999,264704000000
syr,2000,326715000000
syr,2001,359278000000
syr,2002,404102000000
syr,2003,345964000000
syr,2004,512445000000
syr,2005,618278000000
syr,2006,673495000000
syr,2007,779930000000
syr,2008,919542000000
syr,2009,732502000000
syr,2010,911773000000
syr,2011,630030000000
syr,2012,233355000000
syr,2013,228484000000
syr,2014,253411000000
syr,2015,335244000000
syr,2016,568866000000
syr,2017,747200000000
syr,2018,1429160000000
syr,2019,1511119000000
tcd,1960,10295157800
tcd,1961,11394641900
tcd,1962,12294221800
tcd,1963,11794453500
tcd,1964,13193796600
tcd,1965,13793527700
tcd,1966,14793058700
tcd,1967,15892542800
tcd,1968,16792120700
tcd,1969,16192402100
tcd,1970,21090113900
tcd,1971,21989681800
tcd,1972,21489916300
tcd,1973,22689353500
tcd,1974,28886445600
tcd,1975,26687477500
tcd,1976,33284382000
tcd,1977,35283444000
tcd,1978,41280629900
tcd,1979,37982177700
tcd,1980,36982646700
tcd,1981,35983115700
tcd,1982,17991557800
tcd,1983,52081561800
tcd,1984,72361046100
tcd,1985,55261069900
tcd,1986,49530758700
tcd,1987,54018652900
tcd,1988,66322879400
tcd,1989,63030424300
tcd,1990,63810058500
tcd,1991,63290302400
tcd,1992,55244077900
tcd,1993,55204096600
tcd,1994,105500000000
tcd,1995,158268000000
tcd,1996,144250000000
tcd,1997,167189000000
tcd,1998,190342560000
tcd,1999,173087400000
tcd,2000,166558069000
tcd,2001,183764920000
tcd,2002,175800000000
tcd,2003,391800000000
tcd,2004,1189700000000
tcd,2005,1682036695100
tcd,2006,1846725516300
tcd,2007,1842554831600
tcd,2008,1979167961900
tcd,2009,1535324095200
tcd,2010,1944901359500
tcd,2011,2230070922300
tcd,2012,2428963512400
tcd,2013,2147441298300
tcd,2014,2351448222000
tcd,2015,1942314000000
tcd,2016,1573495000000
tcd,2017,1966934000000
tcd,2018,2259296000000
tcd,2019,2435847700000
tcd,2020,1647753757900
tgo,1960,9245970400
tgo,1961,12165766100
tgo,1962,11354694700
tgo,1963,8921552900
tgo,1964,14274489300
tgo,1965,14679700500
tgo,1966,20648409100
tgo,1967,21616300000
tgo,1968,25165299700
tgo,1969,31940509700
tgo,1970,34844188700
tgo,1971,36941299700
tgo,1972,33230999600
tgo,1973,30004699100
tgo,1974,89046319100
tgo,1975,57428410400
tgo,1976,70010986500
tgo,1977,79205892100
tgo,1978,118999998500
tgo,1979,94853603300
tgo,1980,122599997400
tgo,1981,120900001800
tgo,1982,135399997400
tgo,1983,132699996200
tgo,1984,160799998000
tgo,1985,165800001500
tgo,1986,161599995900
tgo,1987,155300003800
tgo,1988,179300007900
tgo,1989,171209998300
tgo,1990,148411007000
tgo,1991,151167991800
tgo,1992,120697004000
tgo,1993,85167996900
tgo,1994,166659997700
tgo,1995,211999998000
tgo,1996,249499992100
tgo,1997,253499998200
tgo,1998,278000009200
tgo,1999,280199987200
tgo,2000,298979000000
tgo,2001,314393000000
tgo,2002,358417000000
tgo,2003,402481000000
tgo,2004,396723000000
tgo,2005,427739000000
tgo,2006,434539000000
tgo,2007,435924000000
tgo,2008,508568000000
tgo,2009,565007000000
tgo,2010,642071000000
tgo,2011,796303000000
tgo,2012,893955000000
tgo,2013,992014000000
tgo,2014,897164000000
tgo,2015,886042000000
tgo,2016,961748000000
tgo,2017,938429000000
tgo,2018,945874300000
tgo,2019,975622300000
tgo,2020,951735900000
tha,1960,9441000000
tha,1961,11076000000
tha,1962,10838000000
tha,1963,11161000000
tha,1964,14039000000
tha,1965,15387000000
tha,1966,19342000000
tha,1967,21300000000
tha,1968,21425000000
tha,1969,22368000000
tha,1970,22140000000
tha,1971,24527000000
tha,1972,30940000000
tha,1973,41317000000
tha,1974,60277000000
tha,1975,55695000000
tha,1976,70115000000
tha,1977,80532000000
tha,1978,97082000000
tha,1979,126150000000
tha,1980,159734000000
tha,1981,181325000000
tha,1982,192870000000
tha,1983,185222000000
tha,1984,216401000000
tha,1985,245252000000
tha,1986,290170000000
tha,1987,375597000000
tha,1988,514922000000
tha,1989,648490000000
tha,1990,745286000000
tha,1991,901494000000
tha,1992,1046659000000
tha,1993,1201505000000
tha,1994,1410786000000
tha,1995,1751674000000
tha,1996,1809910000000
tha,1997,2272115000000
tha,1998,2723953000000
tha,1999,2703308000000
tha,2000,3287284000000
tha,2001,3380750000000
tha,2002,3499004000000
tha,2003,3886566000000
tha,2004,4587869000000
tha,2005,5208464000000
tha,2006,5769171000000
tha,2007,6251055000000
tha,2008,6932341000000
tha,2009,6223911000000
tha,2010,7185922000000
tha,2011,8011498000000
tha,2012,8520540000000
tha,2013,8675259000000
tha,2014,9048752000000
tha,2015,9295635000000
tha,2016,9785868000000
tha,2017,10326731000000
tha,2018,10616164000000
tha,2019,10052249000000
tha,2020,8078630000000
tjk,1993,2019000
tjk,1994,7688400
tjk,1995,45777000
tjk,1996,236252300
tjk,1997,453000000
tjk,1998,501000000
tjk,1999,889000000
tjk,2000,1550000000
tjk,2001,1747000000
tjk,2002,2120000000
tjk,2003,3044000000
tjk,2004,3623000000
tjk,2005,3909000000
tjk,2006,5429000000
tjk,2007,5872000000
tjk,2008,6023000000
tjk,2009,5048000000
tjk,2010,3691000000
tjk,2011,4946000000
tjk,2012,6248000000
tjk,2013,4463000000
tjk,2014,4126000000
tjk,2017,9619100000
tjk,2018,10215100000
tjk,2019,11850600000
tjk,2020,14420200000
tkm,1991,2300
tkm,1992,107400
tkm,1993,1697300
tkm,1994,14816200
tkm,1995,109500700
tkm,1996,1156000000
tkm,1997,867000000
tkm,1998,832000000
tkm,1999,1431000000
tkm,2000,2885000000
tkm,2001,2992000000
tkm,2002,3204000000
tkm,2003,3874000000
tkm,2004,4384000000
tkm,2005,5481000000
tkm,2006,7813000000
tkm,2007,9930000000
tkm,2008,28383000000
tkm,2009,27125000000
tkm,2010,29545000000
tkm,2011,49820000000
tkm,2012,58961000000
tkm,2013,55677000000
tkm,2014,58028000000
tkm,2015,44701000000
tkm,2016,28041000000
tkm,2017,29825000000
tkm,2018,32336500000
tls,2000,38963800
tls,2001,42828900
tls,2002,36638400
tls,2003,33673900
tls,2004,32945200
tls,2005,32989600
tls,2006,41881900
tls,2007,54263000
tls,2008,60613700
tls,2009,66633500
tls,2010,75532300
tls,2011,66782600
tls,2012,82664300
tls,2013,77945700
tls,2014,66178400
tls,2015,48508500
tls,2016,51780000
tls,2017,38179900
tls,2018,45614300
tls,2019,568087500
tls,2020,1307550600
ton,1975,10263000
ton,1976,6620500
ton,1977,10426300
ton,1978,10455600
ton,1979,10420600
ton,1980,14061000
ton,1981,13744000
ton,1982,16882000
ton,1983,12605000
ton,1984,19480000
ton,1985,25910000
ton,1986,26232000
ton,1987,36072000
ton,1988,28380000
ton,1989,33597000
ton,1990,49842000
ton,1991,39259000
ton,1992,43653000
ton,1993,38131000
ton,1994,44466000
ton,1995,45019000
ton,1996,55048000
ton,1997,56665000
ton,1998,55967800
ton,1999,48666700
ton,2000,47909500
ton,2001,46251100
ton,2002,72731000
ton,2003,86089000
ton,2004,92325000
ton,2005,90544000
ton,2006,85479000
ton,2007,73055000
ton,2008,104466000
ton,2009,88756000
ton,2010,88467000
ton,2011,123316565.83
ton,2012,136198384.27
ton,2013,159038095.41
ton,2014,135284667.5
ton,2015,144018385.97
ton,2016,202153817.9999
ton,2017,225484589.38325
ton,2018,229655993.35116
ton,2019,255607733.74561
ton,2020,214155171.11571
tun,1965,99100000
tun,1966,115000000
tun,1967,120900000
tun,1968,133500000
tun,1969,149900000
tun,1970,166200000
tun,1971,212400000
tun,1972,270600000
tun,1973,300000000
tun,1974,547400000
tun,1975,540600000
tun,1976,562200000
tun,1977,648400000
tun,1978,769100000
tun,1979,1139000000
tun,1980,1424600000
tun,1981,1721900000
tun,1982,1773300000
tun,1983,1947800000
tun,1984,2113700000
tun,1985,2253100000
tun,1986,2161200000
tun,1987,2798400000
tun,1988,3639000000
tun,1989,4252700000
tun,1990,4711000000
tun,1991,4855500000
tun,1992,5418600000
tun,1993,5930500100
tun,1994,7105500000
tun,1995,7657000000
tun,1996,8028700000
tun,1997,8974100000
tun,1998,9563500000
tun,1999,10336300000
tun,2000,11693900000
tun,2001,13592800000
tun,2002,13418700000
tun,2003,13966600000
tun,2004,16389100000
tun,2005,18813600000
tun,2006,21060900000
tun,2007,25469900000
tun,2008,30761100000
tun,2009,26428100000
tun,2010,31720276847.238
tun,2011,31200738351.7034
tun,2012,33927436647.2642
tun,2013,35506450395.057
tun,2014,36653583321.5756
tun,2015,34459658387.859
tun,2016,36352343736.6402
tun,2017,42536476151.3875
tun,2018,51469914896.7821
tur,1960,1400
tur,1961,3700
tur,1962,4500
tur,1963,3900
tur,1964,4500
tur,1965,4900
tur,1966,5200
tur,1967,5800
tur,1968,5800
tur,1969,6300
tur,1970,8700
tur,1971,12900
tur,1972,17400
tur,1973,25600
tur,1974,28400
tur,1975,28500
tur,1976,40000
tur,1977,40300
tur,1978,65600
tur,1979,89400
tur,1980,270000
tur,1981,650800
tur,1982,1244800
tur,1983,1734500
tur,1984,3433000
tur,1985,5566400
tur,1986,6799900
tur,1987,11642300
tur,1988,24105500
tur,1989,36833100
tur,1990,52532900
tur,1991,87215300
tur,1992,157360100
tur,1993,270996600
tur,1994,826378900
tur,1995,1544077300
tur,1996,3182305200
tur,1997,7088355400
tur,1998,14868257000
tur,1999,20198077700
tur,2000,34095105000
tur,2001,67211756800
tur,2002,90908058000
tur,2003,108628678600
tur,2004,137697535300
tur,2005,148818964500
tur,2006,178208483100
tur,2007,194316474700
tur,2008,236312513200
tur,2009,235191253100
tur,2010,247476366400
tur,2011,323044858600
tur,2012,385262191700
tur,2013,433848234400
tur,2014,517948128800
tur,2015,576715941000
tur,2016,606302150400
tur,2017,815998489200
tur,2018,1170966196000
tur,2019,1407484309000
tur,2020,1446681831000
tza,1990,104843000000
tza,1991,111474000000
tza,1992,170438000000
tza,1993,310305000000
tza,1994,473888000000
tza,1995,727177000000
tza,1996,751161000000
tza,1997,762812000000
tza,1998,817623290500
tza,1999,962143347900
tza,2000,1157247435700
tza,2001,1646472102800
tza,2002,1951550383100
tza,2003,2385275353700
tza,2004,2913788967100
tza,2005,3527668211200
tza,2006,4299425770500
tza,2007,5393130803200
tza,2008,6511043822700
tza,2009,6986068074300
tza,2010,8760621140700
tza,2011,11677360598300
tza,2012,13941974447700
tza,2013,13874574107300
tza,2014,14925779142000
tza,2015,16138366809000
tza,2016,17717212557300
tza,2017,17993324155800
tza,2018,19019965654400
tza,2019,22394009722900
tza,2020,20467849930900
uga,1960,11028800
uga,1961,10285300
uga,1962,10326600
uga,1963,13930600
uga,1964,16801400
uga,1965,16160000
uga,1966,16900000
uga,1967,17480000
uga,1968,17740000
uga,1969,17970000
uga,1970,21010000
uga,1971,20060000
uga,1972,20650000
uga,1973,20120000
uga,1974,21670000
uga,1975,18370000
uga,1976,27870000
uga,1977,45690000
uga,1978,76000000
uga,1979,166000000
uga,1980,242000000
uga,1981,430000000
uga,1982,365000000
uga,1983,582000000
uga,1984,1065000000
uga,1985,2456000000
uga,1986,5455000000
uga,1987,10259000000
uga,1988,29574000000
uga,1989,71186000000
uga,1990,99614000000
uga,1991,136599000000
uga,1992,240535000000
uga,1993,273347000000
uga,1994,384607000000
uga,1995,632930000000
uga,1996,732270000000
uga,1997,886200000000
uga,1998,729700000000
uga,1999,1001039348400
uga,2000,997431775700
uga,2001,1185943899600
uga,2002,1215594222000
uga,2003,1416906790100
uga,2004,1950523649400
uga,2005,2275930696200
uga,2006,2781561813400
uga,2007,3543467254600
uga,2008,5948014882600
uga,2009,9026681024800
uga,2010,7481428807100
uga,2011,8325313192600
uga,2012,10817128845400
uga,2013,12372252037900
uga,2014,12372817669200
uga,2015,11793325943100
uga,2016,12495330825300
uga,2017,18080331243400
uga,2018,18177602305500
uga,2019,22599316203100
uga,2020,21532784885500
ukr,1989,492000
ukr,1990,462000
ukr,1991,782000
ukr,1992,12069000
ukr,1993,383700000
ukr,1994,4260000000
ukr,1995,25662650400
ukr,1996,37214998500
ukr,1997,37897998300
ukr,1998,42973999100
ukr,1999,70052298700
ukr,2000,106200000000
ukr,2001,106958000000
ukr,2002,117347000000
ukr,2003,145731000000
ukr,2004,209867000000
ukr,2005,218280000000
ukr,2006,244193000000
ukr,2007,310131000000
ukr,2008,428627000000
ukr,2009,406554000000
ukr,2010,520585000000
ukr,2011,666577000000
ukr,2012,691361000000
ukr,2013,653180000000
ukr,2014,771129000000
ukr,2015,1045928000000
ukr,2016,1175953000000
ukr,2017,1434713000000
ukr,2018,1610511000000
ukr,2019,1639866000000
ukr,2020,1637399000000
ury,1960,2000
ury,1961,2500
ury,1962,2200
ury,1963,2800
ury,1964,4000
ury,1965,10100
ury,1966,16700
ury,1967,24500
ury,1968,56100
ury,1969,66600
ury,1970,73600
ury,1971,71600
ury,1972,179400
ury,1973,354000
ury,1974,646100
ury,1975,1327500
ury,1976,2368800
ury,1977,3804100
ury,1978,5574200
ury,1979,9475100
ury,1980,13861000
ury,1981,18130600
ury,1982,18216300
ury,1983,45057000
ury,1984,72059000
ury,1985,128076000
ury,1986,233432000
ury,1987,359700000
ury,1988,649519000
ury,1989,1231570000
ury,1990,2559073000
ury,1991,4678898000
ury,1992,7965144000
ury,1993,11308219000
ury,1994,17422541000
ury,1995,23275059000
ury,1996,32169427000
ury,1997,39510299800
ury,1998,43650509900
ury,1999,41059750900
ury,2000,46112178600
ury,2001,46776282100
ury,2002,59644734700
ury,2003,93213057600
ury,2004,126153049200
ury,2005,129222693200
ury,2006,142805506500
ury,2007,159843369500
ury,2008,192136811400
ury,2009,193630250200
ury,2010,212872075900
ury,2011,244763204900
ury,2012,269877908800
ury,2013,275177411500
ury,2014,313237081000
ury,2015,327243397600
ury,2016,465340922000
ury,2017,481627682700
ury,2018,523241749800
ury,2019,599051317300
ury,2020,571691263700
usa,1970,59709000000
usa,1971,62963000000
usa,1972,70843000000
usa,1973,95269000000
usa,1974,126650000000
usa,1975,138706000000
usa,1976,149515000000
usa,1977,159349000000
usa,1978,186883000000
usa,1979,230129000000
usa,1980,280772000000
usa,1981,305239000000
usa,1982,283210000000
usa,1983,276996000000
usa,1984,302380000000
usa,1985,303211000000
usa,1986,320998000000
usa,1987,363943000000
usa,1988,444601000000
usa,1989,504289000000
usa,1990,551873000000
usa,1991,594931000000
usa,1992,633053000000
usa,1993,654799000000
usa,1994,720937000000
usa,1995,812810000000
usa,1996,867589000000
usa,1997,953803000000
usa,1998,952979000000
usa,1999,992910000000
usa,2000,1096111000000
usa,2001,1026812000000
usa,2002,997979000000
usa,2003,1035165000000
usa,2004,1176363000000
usa,2005,1301580000000
usa,2006,1470170000000
usa,2007,1659295000000
usa,2008,1835280000000
usa,2009,1582774000000
usa,2010,1857247000000
usa,2011,2115864000000
usa,2012,2217700000000
usa,2013,2286981000000
usa,2014,2377408000000
usa,2015,2268651000000
usa,2016,2232110000000
usa,2017,2383758000000
usa,2018,2533511000000
usa,2019,2519727000000
usa,2020,2123410000000
uzb,1997,264810000000
uzb,1998,319545000000
uzb,1999,386971000000
uzb,2000,802919000000
uzb,2001,1461588000000
uzb,2002,2303635000000
uzb,2003,3764108000000
uzb,2004,5123858000000
uzb,2005,6020483000000
uzb,2006,7713480000000
uzb,2007,11183235000000
uzb,2008,16043291000000
uzb,2009,17114882000000
uzb,2010,19162183612886.5
uzb,2011,24434526185646.30078
uzb,2012,24583277295644.39844
uzb,2013,28561797022370.30078
uzb,2014,29975761303782.60156
uzb,2015,30471810591111.89453
uzb,2016,31501346049685.80078
uzb,2017,65870205026141.79688
uzb,2018,114514928815671
uzb,2019,150460400000000
uzb,2020,146261000000000
ven,1960,7812600
ven,1961,8570800
ven,1962,9647400
ven,1963,10313000
ven,1964,10752800
ven,1965,11031600
ven,1966,10934900
ven,1967,11322000
ven,1968,11418700
ven,1969,11322000
ven,1970,12096100
ven,1971,14418600
ven,1972,14321800
ven,1973,20998800
ven,1974,48190900
ven,1975,38804300
ven,1976,40159100
ven,1977,42191200
ven,1978,40739700
ven,1979,62125600
ven,1980,82930900
ven,1981,86995200
ven,1982,72963700
ven,1983,65899600
ven,1984,105271900
ven,1985,104797700
ven,1986,94375700
ven,1987,140953400
ven,1988,174260300
ven,1989,498733800
ven,1990,870115100
ven,1991,921580600
ven,1992,1053589700
ven,1993,1422774300
ven,1994,2590933500
ven,1995,3589928200
ven,1996,10401600600
ven,1997,12272151000
ven,1998,10462956000
ven,1999,13596862000
ven,2000,23692964000
ven,2001,20222343000
ven,2002,32819613000
ven,2003,45440671000
ven,2004,76987774000
ven,2005,120596734000
ven,2006,143856433000
ven,2007,153969010000
ven,2008,208845668000
ven,2009,127813085000
ven,2010,290107092000
ven,2011,406472549000
ven,2012,428014130000
ven,2013,556182770900
ven,2014,506030378000
vir,2002,4809000000
vir,2003,6520000000
vir,2004,8604000000
vir,2005,11632000000
vir,2006,12730000000
vir,2007,14141000000
vir,2008,18412000000
vir,2009,10717000000
vir,2010,12945000000
vir,2011,14371000000
vir,2012,3278000000
vir,2013,2525000000
vir,2014,2794000000
vir,2015,1525000000
vir,2016,1786000000
vir,2017,2403000000
vir,2018,2085000000
vir,2019,2203000000
vnm,1986,39669010400
vnm,1987,172240994300
vnm,1988,608364986400
vnm,1989,6700000084000
vnm,1990,15120000352300
vnm,1991,23713999224800
vnm,1992,38405001969700
vnm,1993,40286000513000
vnm,1994,60724999094300
vnm,1995,75106000830500
vnm,1996,111176998453200
vnm,1997,135180002000900
vnm,1998,161909999403000
vnm,1999,199836003467300
vnm,2000,238142134678700
vnm,2001,265010331790900
vnm,2002,293271477434800
vnm,2003,347658133554100
vnm,2004,427260320411000
vnm,2005,582214000000000
vnm,2006,718858000000000
vnm,2007,879195000000000
vnm,2008,1136674000000000
vnm,2009,1132688000000000
vnm,2010,1553687000000000
vnm,2011,2206971000000000
vnm,2012,2597264000000000
vnm,2013,2997380000000000
vnm,2014,3402495000000000
vnm,2015,3764320000000000
vnm,2016,4215636000000000
vnm,2017,5085742000000000
vnm,2018,5865550000000000
vnm,2019,6447619000000000
vnm,2020,6642395000000000
vut,1980,2568000000
vut,1981,3328000000
vut,1982,4038000100
vut,1983,5933998100
vut,1984,7758000000
vut,1985,6392000000
vut,1986,4418000000
vut,1987,5142000000
vut,1988,5509000000
vut,1989,6270000000
vut,1990,8730000000
vut,1991,8997000000
vut,1992,10144000000
vut,1993,10519000000
vut,1994,11566000000
vut,1995,11708000000
vut,1996,12589000000
vut,1997,15459000000
vut,1998,14145000000
vut,1999,12930000000
vut,2000,14669000000
vut,2001,14226000000
vut,2002,15466000000
vut,2003,16629000000
vut,2004,18606000000
vut,2005,19582000000
vut,2006,20063000000
vut,2007,21999000000
vut,2008,27823000000
vut,2009,31980000000
vut,2010,31665000000
vut,2011,31425000000
vut,2012,35547000000
vut,2013,37052000000
vut,2014,38555000000
vut,2015,36669000000
vut,2016,41393000000
vut,2017,45224000000
vut,2018,57047000000
vut,2019,44072000000
vut,2020,18099000000
wsm,2002,334430100
wsm,2003,328283000
wsm,2004,338691900
wsm,2005,368758100
wsm,2006,411465000
wsm,2007,438377400
wsm,2008,472504100
wsm,2009,480133100
wsm,2010,478462400
wsm,2011,504402312.57168
wsm,2012,496902349.52945
wsm,2013,512199116.29463
wsm,2014,510570307.48352
wsm,2015,542234359.11042
wsm,2016,634779493.01996
wsm,2017,665508347.6974
wsm,2018,720639261.12845
wsm,2019,841439664.08237
wsm,2020,688077331.46344
yem,2010,2035709862391.88965
yem,2011,2122891609200
yem,2012,1886298223903.95996
yem,2013,1941893008592.96948
yem,2014,1995740787037.3999
yem,2015,886837631706.39185
yem,2016,297186295175.70398
yem,2017,375190781225.79498
yem,2018,701273954581.24194
zaf,1960,1599000000
zaf,1961,1670000000
zaf,1962,1785000000
zaf,1963,1926000000
zaf,1964,2033000000
zaf,1965,2081000000
zaf,1966,2231000000
zaf,1967,2418000000
zaf,1968,2686000000
zaf,1969,2757000000
zaf,1970,2789000000
zaf,1971,3094000000
zaf,1972,4044000000
zaf,1973,5006000000
zaf,1974,6793000000
zaf,1975,7566000000
zaf,1976,8557000000
zaf,1977,10360000000
zaf,1978,12756000000
zaf,1979,16584000000
zaf,1980,22194000000
zaf,1981,20601000000
zaf,1982,21815000000
zaf,1983,23331000000
zaf,1984,28170000000
zaf,1985,40085000000
zaf,1986,45672000000
zaf,1987,52855000000
zaf,1988,60994000000
zaf,1989,67184000000
zaf,1990,70243000000
zaf,1991,72207000000
zaf,1992,79445000000
zaf,1993,95787000000
zaf,1994,106562000000
zaf,1995,124816000000
zaf,1996,152816000000
zaf,1997,168659000000
zaf,1998,190453000000
zaf,1999,206144000000
zaf,2000,257011000000
zaf,2001,307303000000
zaf,2002,386857000000
zaf,2003,356433000000
zaf,2004,376053000000
zaf,2005,433528000000
zaf,2006,536996000000
zaf,2007,656099000000
zaf,2008,842373000000
zaf,2009,698075000000
zaf,2010,787841512800
zaf,2011,921530421700
zaf,2012,967886555500
zaf,2013,1097889411400
zaf,2014,1198848778000
zaf,2015,1225162455400
zaf,2016,1340104374100
zaf,2017,1388380973700
zaf,2018,1472739617300
zaf,2019,1532538485700
zaf,2020,1533644870300
zmb,1994,806546600
zmb,1995,1082340700
zmb,1996,1237432300
zmb,1997,1548300100
zmb,1998,1621700000
zmb,1999,2035400000
zmb,2000,2679712800
zmb,2001,3712409100
zmb,2002,5005363100
zmb,2003,5959162000
zmb,2004,9971405900
zmb,2005,11383910400
zmb,2006,14981105200
zmb,2007,18899404400
zmb,2008,19401623400
zmb,2009,22625163500
zmb,2010,35995100000
zmb,2011,46149200000
zmb,2012,52617600000
zmb,2013,61262900000
zmb,2014,64853800000
zmb,2015,68105000000
zmb,2016,76335917800
zmb,2017,86170612100
zmb,2018,104449100000
zmb,2019,104064000000
zmb,2020,155447800000
zwe,1975,995125700
zwe,1976,948325200
zwe,1977,933760800
zwe,1978,958296200
zwe,1979,1128686300
zwe,1980,1560677300
zwe,1981,1556227500
zwe,1982,1445393900
zwe,1983,1276639700
zwe,1984,1306069400
zwe,1985,1251797100
zwe,1986,1495277800
zwe,1987,1618950700
zwe,1988,1855256800
zwe,1989,1934216900
zwe,1990,2008581800
zwe,1991,2063885600
zwe,1992,1838241100
zwe,1993,2016378300
zwe,1994,2384171900
zwe,1995,2719089900
zwe,1996,3090258100
zwe,1997,3206715700
zwe,1998,2778011500
zwe,1999,2565485300
zwe,2000,2552871400
zwe,2001,2369300000
zwe,2002,2019000000
zwe,2003,1855571300
zwe,2004,2001178100
zwe,2005,1930796900
zwe,2006,1957416600
zwe,2007,1999583100
zwe,2008,1831052800
zwe,2009,1882654700
zwe,2010,3569254400
zwe,2011,4907581300
zwe,2012,4306653100
zwe,2013,4197687400
zwe,2014,4080440700
zwe,2015,3824969000
zwe,2016,4098132100
zwe,2017,4333000000
zwe,2018,10356332100
zwe,2019,58568337800
zwe,2020,430467024700
