geo,time,ny_gdy_totl_kn
tgo,1999,2044610124722.51001
tgo,2000,1993630962221.46948
tgo,2001,2012221854578.26001
tgo,2002,2102715127083.20972
tgo,2003,2232040089436.6001
tgo,2004,2199533030121.93994
tgo,2005,2063334903287.21997
tgo,2006,2119123212225.61011
tgo,2007,2101494630686.13989
tgo,2008,2207365166643.95996
tgo,2009,2327320513373.97021
tgo,2010,2471280514762.56982
tgo,2011,2619665931369.58008
tgo,2012,2782174532781.2002
tgo,2013,2958982287479.95996
tgo,2014,3150781957038.14014
tgo,2015,3361843924118.54004
tgo,2016,3574379000000
tgo,2017,3748368399908.22949
tgo,2018,3916016168475.44971
tgo,2019,4130889669128.77979
tgo,2020,4209498486010.44971
tha,1960,402341397229.52698
tha,1961,423810845936.00403
tha,1962,458102436875.85693
tha,1963,493184469384.86499
tha,1964,533526536523.716
tha,1965,577771830597.39795
tha,1966,655249767615.33496
tha,1967,712648209422.29199
tha,1968,775226241017.78687
tha,1969,831410726094.05786
tha,1970,900486486828.87695
tha,1971,907399138980.11682
tha,1972,969012658357.51392
tha,1973,1120847598041.62012
tha,1974,1127224945070.22998
tha,1975,1152777944559.12988
tha,1976,1259129594527.83008
tha,1977,1368314787953.93994
tha,1978,1508622043288.31006
tha,1979,1601081210499.44995
tha,1980,1667715336957.93994
tha,1981,1733905573015.51001
tha,1982,1784963400661.77002
tha,1983,1928900097731.31006
tha,1984,2064282685333.11011
tha,1985,2081461039039.3999
tha,1986,2218139905726.52002
tha,1987,2450537461079.50977
tha,1988,2809840716797.24023
tha,1989,3126541314790.47998
tha,1990,3426734120251.02002
tha,1991,3737975469405.18945
tha,1992,4074708826395.95996
tha,1993,4412598256662.13965
tha,1994,4824069727508.11035
tha,1995,5304347635179.2998
tha,1996,5613935577125.75
tha,1997,5491749264071.45996
tha,1998,5022198542178.96973
tha,1999,5120324470737.82031
tha,2000,5289018595087.04004
tha,2001,5404182469475.71973
tha,2002,5769578000000
tha,2003,6248740789873.28027
tha,2004,6694089047893
tha,2005,6925430618075.83984
tha,2006,7223548175534.60938
tha,2007,7783657376160.23047
tha,2008,7681334043197.24023
tha,2009,7759620259490.64941
tha,2010,8363279014809.44043
tha,2011,8212686549446
tha,2012,8763137494709.80957
tha,2013,9116924891312.52734
tha,2014,9232758647090.25
tha,2015,10005710865205.40039
tha,2016,10519782910336.40039
tha,2017,10887601936061.59961
tha,2018,11220132806063
tha,2019,11457699723084.5
tha,2020,10711061407737.90039
tjk,1993,2547721146.11622
tjk,1994,1744878248.98386
tjk,1995,1826141220.47298
tjk,1996,1343558995.56423
tjk,1997,1090186120.28689
tjk,1998,1297684660.84034
tjk,1999,1545599292.73128
tjk,2000,1786700000
tjk,2001,1807246561.64928
tjk,2002,1988127429.36353
tjk,2003,2173994950.04272
tjk,2004,2368819279.84623
tjk,2005,2538385743.04787
tjk,2006,2382690389.54569
tjk,2007,2045226747.54741
tjk,2008,2009454921.13981
tjk,2009,2076375315.69987
tjk,2010,1308087500.67049
tjk,2011,1584107412.50656
tjk,2012,1882374153.7703
tjk,2013,2308537082.82133
tkm,1991,16939890500
tkm,1992,14447049917.5123
tkm,1993,14681999200.3821
tkm,1994,12140279487.703
tkm,1995,11268397869.5177
tkm,1996,11946258911.5894
tkm,1997,10586161966.8058
tkm,1998,11336613627.0386
tkm,1999,13207781492.0837
tkm,2000,13930324354.8515
tkm,2001,14533353881.6438
tkm,2002,14571758350.7813
tkm,2003,15049123623.934
tkm,2004,15799382842.8898
tkm,2005,17861000000
tkm,2006,19819198922.5882
tls,2000,840982503.45919
tls,2001,972558591.3673
tls,2002,900902200.44417
tls,2003,882329883.75378
tls,2004,885848855.24124
tls,2005,914843731.56667
tls,2006,874953845.35204
tls,2007,960063975.77275
tls,2008,1055125453.96959
tls,2009,1174899609.31498
tls,2010,1267866842.07941
tls,2011,1355490969.33908
tls,2012,1396011800.25192
tls,2013,1463533943.24939
tls,2014,1541209920.07073
tls,2015,1594411000
tls,2016,1649921151.38055
tls,2017,1604891867.29169
tls,2018,1593896547.85728
tls,2019,1959708610.96905
tls,2020,1815604788.32403
ton,2011,856015665.33727
ton,2012,877019601.52891
ton,2013,884515821.15498
ton,2014,871287837.50509
ton,2015,881640893.64255
ton,2016,967310625.2308
ton,2017,1017668079.7565
ton,2018,1006054514.5064
ton,2019,1040731916.99197
ton,2020,1019371623.01728
tun,1965,12090324769.4217
tun,1966,13008724897.0103
tun,1967,12964417780.1025
tun,1968,14400074920.4807
tun,1969,14369724673.9581
tun,1970,12487087355.3007
tun,1971,13663311544.4543
tun,1972,16284014632.3142
tun,1973,16330610771.1135
tun,1974,18591017601.55989
tun,1975,19390647641.8657
tun,1976,20082979282.8704
tun,1977,20661003305.2266
tun,1978,22248194399.0072
tun,1979,24730637183.61629
tun,1980,26337860140.0636
tun,1981,28018614592.6613
tun,1982,27880929121.0876
tun,1983,29112429676.2278
tun,1984,30231148655.8637
tun,1985,31435392364.2426
tun,1986,30057572654.419
tun,1987,32344729253.4683
tun,1988,32469335685.55
tun,1989,33156281157.1552
tun,1990,35492880079.9933
tun,1991,36638905871.8848
tun,1992,39337753215.22929
tun,1993,39993336821.3671
tun,1994,41499733068.5788
tun,1995,42524213017.77
tun,1996,45861749380.3666
tun,1997,47813451006.257
tun,1998,49872975302.5731
tun,1999,52837823481.3826
tun,2000,55013512946.3851
tun,2001,57181094603.5851
tun,2002,58025988758.2804
tun,2003,60924860544.0601
tun,2004,64686122501.3457
tun,2005,67087080758.1768
tun,2006,70584277668.9958
tun,2007,74863550731.2567
tun,2008,78290879838.96381
tun,2009,79979112917.4487
tun,2010,87235045841.01689
tun,2011,84595502555.8956
tun,2012,86876982278.31529
tun,2013,86784051684.4727
tun,2014,89001505833.3922
tun,2015,89802183441.9263
tun,2016,91193654362.15981
tun,2017,92401535428.87889
tun,2018,94293750706.33881
tur,1987,453889948430.21198
tur,1988,462759137657.41998
tur,1989,460476876244.87506
tur,1990,506975278400.27893
tur,1991,510725407391.04694
tur,1992,535900627902.24799
tur,1993,581120544645.18201
tur,1994,553766242889.78101
tur,1995,592455597645.04004
tur,1996,629430828886.505
tur,1997,682493372650.12097
tur,1998,718943128920.94702
tur,1999,698234911409.06396
tur,2000,733932694966.54895
tur,2001,688745034607.47498
tur,2002,737096415484.92493
tur,2003,785220980666.01697
tur,2004,866724051485.04492
tur,2005,943610141538.83203
tur,2006,998876163293.28003
tur,2007,1053375318234.25
tur,2008,1054545088025.96997
tur,2009,1006372481600
tur,2010,1085735312041.20996
tur,2011,1188596500384
tur,2012,1240639160689.04004
tur,2013,1353713044407.84009
tur,2014,1419499928071.3501
tur,2015,1513446104944.03003
tur,2016,1577312364924.3501
tur,2017,1673183822429.18994
tur,2018,1711787644684.08008
tur,2019,1721573070052.58008
tur,2020,1769773985711.92993
tza,1990,26641284011525.30078
tza,1991,27313214236680.39844
tza,1992,27192541553557.30078
tza,1993,27295746389521.39844
tza,1994,27726078900971.19922
tza,1995,28233089777394.10156
tza,1996,29450208568500.69531
tza,1997,31106187613529.39844
tza,1998,32848946724850.89453
tza,1999,34547243200624.19922
tza,2000,35966001780397.39844
tza,2001,38463686419332.79688
tza,2002,41872552676667.20312
tza,2003,43869854235349.69531
tza,2004,46717817826924.79688
tza,2005,51025596244048.09375
tza,2006,55307908368155.39844
tza,2007,58652570143130.09375
tza,2008,60750695570905.29688
tza,2009,64178596712938.60156
tza,2010,68790671477093.39844
tza,2011,74401805999272.98438
tza,2012,77163708758520
tza,2013,83226686945070.70312
tza,2014,88542393022855.09375
tza,2015,94349315595283.01562
tza,2016,102121557036302
tza,2017,108906871710879
tza,2018,116455011563853
tza,2019,122529084024267
tza,2020,124718050722641
uga,1982,15811628150720.30078
uga,1983,17253535043831.19922
uga,1984,17695528505643.39844
uga,1985,17264620886112.30078
uga,1986,17185865500018.19922
uga,1987,17001377639795.80078
uga,1988,18378124775099.69531
uga,1989,19468302078380.5
uga,1990,20396665952805.69531
uga,1991,21402377569625.5
uga,1992,22025883520396.89453
uga,1993,23783135068533.39844
uga,1994,25519443442665.60156
uga,1995,29501720258563.5
uga,1996,31628294078193.39844
uga,1997,33395403332116
uga,1998,34467011059299.5
uga,1999,37100425384182.39844
uga,2000,38784532329652.89844
uga,2001,40265532257628.29688
uga,2002,43242578878415.89844
uga,2003,45978094546465.10156
uga,2004,49131734295576.09375
uga,2005,52256272239252.20312
uga,2006,58164464844750.49219
uga,2007,63559174991158.49219
uga,2008,67762116600489.89844
uga,2009,73568366417586
uga,2010,76880191757511.70312
uga,2011,83252206443116.5
uga,2012,87172153712132.89062
uga,2013,91046783070211.90625
uga,2014,96625154070436.98438
uga,2015,99492929292697.09375
uga,2016,105758930788156
uga,2017,108518045313300
uga,2018,112192420867863
uga,2019,121694367067312
uga,2020,124247642177161
ukr,1990,3652432283719.52979
ukr,1991,3406169636813.3501
ukr,1992,3209872501351.22949
ukr,1993,2394931899600.64014
ukr,1994,1783247086197.46997
ukr,1995,1472727553449.07007
ukr,1996,1190290896909.16992
ukr,1997,1159399402562.09009
ukr,1998,1146486044330.45996
ukr,1999,1154611888723.71997
ukr,2000,1134655566081.72998
ukr,2001,1270538676790.30005
ukr,2002,1342500340378.87012
ukr,2003,1485955288620.09009
ukr,2004,1638090839148.37012
ukr,2005,1952494110379.28003
ukr,2006,2262747506941.8501
ukr,2007,2659382144012.8999
ukr,2008,2842594699618.64941
ukr,2009,2235079463497.35986
ukr,2010,2409422205143.1001
ukr,2011,2669649921691.24023
ukr,2012,2776955739166.91016
ukr,2013,2816919265854.06006
ukr,2014,2574831511442.18018
ukr,2015,2299766022099.24023
ukr,2016,2385367000000
ukr,2017,2523159366548.35986
ukr,2018,2626111712904.93994
ukr,2019,2691371296320.41992
ukr,2020,2732853082675.12012
ury,1960,495560639540.88397
ury,1961,507983533610.77002
ury,1962,502726091576.67999
ury,1963,501240994819.57697
ury,1964,517493480884.36603
ury,1965,519136175204.51898
ury,1966,541865128182.52698
ury,1967,516841529272.48798
ury,1968,522459298261.22803
ury,1969,557192187677.39502
ury,1970,571882335055.40906
ury,1971,573098500158.76001
ury,1972,569500553374.93103
ury,1973,579414947164.87805
ury,1974,570539115758.31799
ury,1975,598587288422.52283
ury,1976,619385510680.125
ury,1977,621952717294.45996
ury,1978,658031798420.08801
ury,1979,699954259130.39905
ury,1980,738086941532.23389
ury,1981,751292886071.38782
ury,1982,678272482791.33899
ury,1983,605055289786.77405
ury,1984,601552790828.59082
ury,1985,609858279770.26599
ury,1986,671847073131.78601
ury,1987,735869597708.99011
ury,1988,748753912354.58203
ury,1989,760913339930.177
ury,1990,746184767600.74194
ury,1991,775230288048.40894
ury,1992,840140294967.724
ury,1993,863350236523.33105
ury,1994,928052145134.04797
ury,1995,916655615156.12305
ury,1996,968255852173.09998
ury,1997,1026086851250.29004
ury,1998,1081525409926.21997
ury,1999,1052745459233.90002
ury,2000,1018675624620.66003
ury,2001,985164382627.07605
ury,2002,915590457111.94287
ury,2003,906693235003.27087
ury,2004,941018912110.12012
ury,2005,988070047713.40674
ury,2006,1022854316897.21997
ury,2007,1096411341936.06006
ury,2008,1180158061918.80005
ury,2009,1242538174412.76001
ury,2010,1361601821876.15991
ury,2011,1433989304018.41992
ury,2012,1480957314175.68994
ury,2013,1562653656795.78003
ury,2014,1618032242113.47998
ury,2015,1623089636969.80005
ury,2016,1726406254400
ury,2017,1771974536494.34009
ury,2018,1775114968243.27002
ury,2019,1786357609863.83008
ury,2020,1685703468584.8999
usa,1970,5262705438734.66992
usa,1971,5428342614270.66992
usa,1972,5708582432653.56934
usa,1973,6028431638382.96973
usa,1974,5953511047063.58984
usa,1975,5946386643812.86035
usa,1976,6267248419536.98047
usa,1977,6541999232860.95996
usa,1978,6902272879623.94043
usa,1979,7106327336018.80957
usa,1980,7043290550354.08008
usa,1981,7229266444088.40039
usa,1982,7113778074970.58008
usa,1983,7455334232713.12988
usa,1984,8001832099003.32031
usa,1985,8336674565663.12988
usa,1986,8618565570328.36914
usa,1987,8900062804278.75
usa,1988,9272297760392.60742
usa,1989,9608953828436.34961
usa,1990,9774751197346.10938
usa,1991,9775334219774.40039
usa,1992,10114877577547.59961
usa,1993,10400146140253.59961
usa,1994,10820096629317.69922
usa,1995,11104698286504.5
usa,1996,11526707828745
usa,1997,12049718962869
usa,1998,12626497128344.30078
usa,1999,13210001854063
usa,2000,13724662137225.30078
usa,2001,13885283655499.40039
usa,2002,14130830929421.59961
usa,2003,14517548151442.09961
usa,2004,15054390852526.30078
usa,2005,15549813760934.69922
usa,2006,15980183815445.59961
usa,2007,16279930851669.19922
usa,2008,16167903870184.30078
usa,2009,15855282433952.09961
usa,2010,16229499732077.69922
usa,2011,16452475360744.40039
usa,2012,16830059663014.40039
usa,2013,17169050073245.69922
usa,2014,17619304248827.60156
usa,2015,18238300569000
usa,2016,18583819498571.5
usa,2017,19026942525533.5
usa,2018,19610164361721.80078
usa,2019,20060332095393.80078
usa,2020,19362345169585.89453
uzb,1997,37001166618960.79688
uzb,1998,38424847715841.39844
uzb,1999,39983225150996.89844
uzb,2000,42226484248390.49219
uzb,2001,43651310833604.60156
uzb,2002,45117784154115.50781
uzb,2003,46721438593655.79688
uzb,2004,50349146341378.39844
uzb,2005,53201331057304.29688
uzb,2006,58273567514190.29688
uzb,2007,65016058045588.79688
uzb,2008,70563948919782.90625
uzb,2009,76573652646146.59375
uzb,2010,78936618900000
uzb,2011,85506900774551.39062
uzb,2012,90699892624715.70312
uzb,2013,96131396488634.07812
uzb,2014,103423948121220
uzb,2015,108800440497403
uzb,2016,112417982109581
uzb,2017,117502518814284
uzb,2018,123491223987126
uzb,2019,130636958385677
uzb,2020,135893054632255
ven,1973,25853077031.916
ven,1974,20373155697.764
ven,1975,21941159817.4084
ven,1976,24410095023.6929
ven,1977,26724770499.8549
ven,1978,26914683054.5919
ven,1979,27525492218.8894
ven,1980,29040178012.8452
ven,1981,29644667502.0468
ven,1982,28713714483.0471
ven,1983,27329734656.5934
ven,1984,28077104688.479
ven,1985,27784539048.1556
ven,1986,27072417098.9878
ven,1987,28385409684.53469
ven,1988,29685965030.6574
ven,1989,28461523098.6186
ven,1990,30054942616.0395
ven,1991,32206739129.855
ven,1992,34396893249.0317
ven,1993,33290757038.9138
ven,1994,32304960174.6091
ven,1995,33824031340.603
ven,1996,34530220133.2215
ven,1997,41943151000
ven,1998,38825393962.9671
ven,1999,39370879658.7465
ven,2000,46216227025.349
ven,2001,44840950244.7528
ven,2002,42532080521.5833
ven,2003,40007996573.3186
ven,2004,51896321912.3614
ven,2005,63951899732.8639
ven,2006,73177659003.4404
ven,2007,78566834154.61659
ven,2008,88219996421.6931
ven,2009,67098413340.3815
ven,2010,82579904255.7388
ven,2011,87404669565.16638
ven,2012,86187434461.14969
ven,2013,77652159586.3063
ven,2014,64355579619.1614
vir,2002,4793716802.16802
vir,2003,4923129496.40288
vir,2004,5188019068.06415
vir,2005,5641865915.49296
vir,2006,5081796208.5308
vir,2007,5079784163.57464
vir,2008,3906593787.72912
vir,2009,4201645146.13288
vir,2010,4202160261.05874
vir,2011,4018072940.68329
vir,2012,4089000000
vir,2013,3650366045.84527
vir,2014,3394764609.85961
vir,2015,3521756329.11392
vir,2016,3587963051.25149
vir,2017,3368162569.8324
vir,2018,3439050614.60593
vir,2019,3460859922.17899
vnm,1989,523450366797534
vnm,1990,547351918143856.9375
vnm,1991,558704239981230
vnm,1992,602862521484284
vnm,1993,662433807117751
vnm,1994,739790634814961.875
vnm,1995,804619700882423
vnm,1996,875290831043312
vnm,1997,947641415361249
vnm,1998,1005415880601300
vnm,1999,1053688887875370
vnm,2000,1103189890345710
vnm,2001,1180415718410430
vnm,2002,1229910332403100
vnm,2003,1288097411266020
vnm,2004,1325638755518070
vnm,2005,1525445377226250
vnm,2006,1647301195551020
vnm,2007,1744744981578670
vnm,2008,1851963978407990
vnm,2009,1983856972902980
vnm,2010,2157827685489430
vnm,2011,2283891429156130
vnm,2012,2476807359474480
vnm,2013,2573646968893770
vnm,2014,2792371293977480
vnm,2015,3038876171254130
vnm,2016,3352351117999830
vnm,2017,3639109685960049.5
vnm,2018,3881875225148460
vnm,2019,4222398083282380
vnm,2020,4311474025494729.5
vut,2002,40387782861.5742
vut,2003,41173684738.0901
vut,2004,43343797867.9219
vut,2005,44126255065.3526
vut,2006,48613000000
vut,2007,56946999961.0895
vut,2008,55546438375.0739
vut,2009,56768308265.3423
vut,2010,57560190138.4856
vut,2011,56707161216.5368
vut,2012,60290980089.6374
vut,2013,60743675909.8787
vut,2014,63065144700.4153
vut,2015,58810564901.3694
vut,2016,61565463442.1573
vut,2017,67970513322.5272
vut,2018,78786778775.25381
vut,2019,79317469919.82358
vut,2020,70112140350.8772
wsm,2002,1627165078.7565
wsm,2004,1650013883.30594
wsm,2005,1712445282.14222
yem,2010,389967703300
yem,2011,340383999999.99597
yem,2012,348528999999.99493
yem,2013,365340752604.61798
yem,2014,364651758631.82599
yem,2015,262569406441.65201
yem,2016,238599047856.15799
yem,2017,225884052000.00296
yem,2018,225704600845.24496
zaf,1960,747912276580.33301
zaf,1961,767866532194.448
zaf,1962,805767167678.47998
zaf,1963,856870693568.28284
zaf,1964,934678798790.34595
zaf,1965,984764899547.02686
zaf,1966,1033536598142.03003
zaf,1967,1118749616357.84009
zaf,1968,1180958744889.71997
zaf,1969,1245531090088.01001
zaf,1970,1298075860599.51001
zaf,1971,1366762979125.84009
zaf,1972,1423305241268.53003
zaf,1973,1555025957389.31006
zaf,1974,1691837961549.02002
zaf,1975,1689769748796.68994
zaf,1976,1690661980373.65991
zaf,1977,1695784862520.29004
zaf,1978,1753908725241.08008
zaf,1979,1841986189813.88965
zaf,1980,2018575814587.09009
zaf,1981,2072268735582.78003
zaf,1982,2028399919548.75
zaf,1983,1995730544446.46948
zaf,1984,2121967196269.33008
zaf,1985,2091086249697.69995
zaf,1986,2102753400175.90967
zaf,1987,2164130592918.8999
zaf,1988,2241522639778.75977
zaf,1989,2273671727298.8501
zaf,1990,2257436310412.06982
zaf,1991,2234781209460.91992
zaf,1992,2174801897048.80005
zaf,1993,2187393096222.86011
zaf,1994,2257925880340.66016
zaf,1995,2304191023499.9502
zaf,1996,2426096409589.9502
zaf,1997,2476115465699.43018
zaf,1998,2474903299339.77002
zaf,1999,2513173955093.91016
zaf,2000,2595071486884.39014
zaf,2001,2673174705511.06982
zaf,2002,2795376587232.62939
zaf,2003,2913200544926.87012
zaf,2004,3062782320964.14941
zaf,2005,3232627815329.00977
zaf,2006,3453312179339.66943
zaf,2007,3665842539084.25977
zaf,2008,3795747583441.48975
zaf,2009,3803329386767.20947
zaf,2010,3977453847911.44971
zaf,2011,4175999156634.27979
zaf,2012,4219799164637.79053
zaf,2013,4299452845646.62012
zaf,2014,4335352932185.83984
zaf,2015,4420792517400
zaf,2016,4469621186027.62012
zaf,2017,4577874240071.95996
zaf,2018,4618758785738.01953
zaf,2019,4676419524895.15039
zaf,2020,4479244338456.32031
zmb,1994,38116684564
zmb,1995,39624561597.8825
zmb,1996,42145770383.4672
zmb,1997,43824656071.5338
zmb,1998,43628352319.8148
zmb,1999,44919838642.6219
zmb,2000,47435846861.4922
zmb,2001,50487978634.3419
zmb,2002,52933584013.9691
zmb,2003,54854341145.7047
zmb,2004,58906431627.1848
zmb,2005,60093100973.5035
zmb,2006,67398657132.1512
zmb,2007,75536445548.7735
zmb,2008,84487575527.64209
zmb,2009,80138874135.98849
zmb,2010,97215915400
zwe,1976,9260350429.8546
zwe,1977,8624884046.82748
zwe,1978,8383158792.75308
zwe,1979,8683273506.49106
zwe,1980,8920689824.6157
zwe,1981,9568432161.36031
