geo,time,sp_pop_65up_fe_zs
gmb,2007,2.62734
gmb,2008,2.63294
gmb,2009,2.63879
gmb,2010,2.64481
gmb,2011,2.65643
gmb,2012,2.66697
gmb,2013,2.67266
gmb,2014,2.67192
gmb,2015,2.66344
gmb,2016,2.65542
gmb,2017,2.64258
gmb,2018,2.62518
gmb,2019,2.60459
gmb,2020,2.58241
gnb,1960,3.84092
gnb,1961,3.88416
gnb,1962,3.92264
gnb,1963,3.95063
gnb,1964,3.96044
gnb,1965,3.95372
gnb,1966,3.96118
gnb,1967,3.95662
gnb,1968,3.94603
gnb,1969,3.94441
gnb,1970,3.95871
gnb,1971,4.01944
gnb,1972,4.0848
gnb,1973,4.15019
gnb,1974,4.21103
gnb,1975,4.26451
gnb,1976,4.32345
gnb,1977,4.34902
gnb,1978,4.33823
gnb,1979,4.27887
gnb,1980,4.16407
gnb,1981,4.15767
gnb,1982,4.12885
gnb,1983,4.0809
gnb,1984,4.0179
gnb,1985,3.94369
gnb,1986,3.89759
gnb,1987,3.8433
gnb,1988,3.7832
gnb,1989,3.71635
gnb,1990,3.64833
gnb,1991,3.62098
gnb,1992,3.58693
gnb,1993,3.54586
gnb,1994,3.49908
gnb,1995,3.44615
gnb,1996,3.43069
gnb,1997,3.41122
gnb,1998,3.38593
gnb,1999,3.35497
gnb,2000,3.31803
gnb,2001,3.29981
gnb,2002,3.27418
gnb,2003,3.24519
gnb,2004,3.21946
gnb,2005,3.19755
gnb,2006,3.20304
gnb,2007,3.21067
gnb,2008,3.21517
gnb,2009,3.21214
gnb,2010,3.2008
gnb,2011,3.20083
gnb,2012,3.19133
gnb,2013,3.18152
gnb,2014,3.18481
gnb,2015,3.20729
gnb,2016,3.26452
gnb,2017,3.33073
gnb,2018,3.39614
gnb,2019,3.44655
gnb,2020,3.47766
gnq,1960,5.90633
gnq,1961,5.89745
gnq,1962,5.86537
gnq,1963,5.80907
gnq,1964,5.74123
gnq,1965,5.6617
gnq,1966,5.61916
gnq,1967,5.55605
gnq,1968,5.48543
gnq,1969,5.4127
gnq,1970,5.3549
gnq,1971,5.40821
gnq,1972,5.44874
gnq,1973,5.46241
gnq,1974,5.4326
gnq,1975,5.33121
gnq,1976,5.36876
gnq,1977,5.36165
gnq,1978,5.31112
gnq,1979,5.22411
gnq,1980,5.08936
gnq,1981,4.96432
gnq,1982,4.86455
gnq,1983,4.7872
gnq,1984,4.73807
gnq,1985,4.72181
gnq,1986,4.66914
gnq,1987,4.63218
gnq,1988,4.60282
gnq,1989,4.57317
gnq,1990,4.54141
gnq,1991,4.5178
gnq,1992,4.47463
gnq,1993,4.42057
gnq,1994,4.36464
gnq,1995,4.30902
gnq,1996,4.25756
gnq,1997,4.20225
gnq,1998,4.14239
gnq,1999,4.07601
gnq,2000,4.00505
gnq,2001,3.93877
gnq,2002,3.86785
gnq,2003,3.79211
gnq,2004,3.71521
gnq,2005,3.63944
gnq,2006,3.5663
gnq,2007,3.49162
gnq,2008,3.41629
gnq,2009,3.33494
gnq,2010,3.25029
gnq,2011,3.17266
gnq,2012,3.08946
gnq,2013,3.00776
gnq,2014,2.93814
gnq,2015,2.88448
gnq,2016,2.86639
gnq,2017,2.85481
gnq,2018,2.84304
gnq,2019,2.826
gnq,2020,2.79937
grc,1960,8.08074
grc,1961,8.22488
grc,1962,8.38913
grc,1963,8.5699
grc,1964,8.75542
grc,1965,8.94096
grc,1966,9.36351
grc,1967,9.80188
grc,1968,10.2646
grc,1969,10.76867
grc,1970,11.32393
grc,1971,11.60461
grc,1972,11.90183
grc,1973,12.20809
grc,1974,12.50904
grc,1975,12.79683
grc,1976,13.0513
grc,1977,13.28728
grc,1978,13.50449
grc,1979,13.70229
grc,1980,13.87905
grc,1981,13.98964
grc,1982,14.08444
grc,1983,14.16907
grc,1984,14.24737
grc,1985,14.32294
grc,1986,14.40532
grc,1987,14.52491
grc,1988,14.70249
grc,1989,14.94686
grc,1990,15.25102
grc,1991,15.4136
grc,1992,15.58951
grc,1993,15.79514
grc,1994,16.04919
grc,1995,16.35913
grc,1996,16.68024
grc,1997,17.03836
grc,1998,17.42101
grc,1999,17.80561
grc,2000,18.17731
grc,2001,18.56572
grc,2002,18.92711
grc,2003,19.24334
grc,2004,19.49053
grc,2005,19.65989
grc,2006,19.97374
grc,2007,20.20189
grc,2008,20.39098
grc,2009,20.61533
grc,2010,20.92107
grc,2011,21.16715
grc,2012,21.50815
grc,2013,21.91377
grc,2014,22.32915
grc,2015,22.72307
grc,2016,23.05362
grc,2017,23.35501
grc,2018,23.65177
grc,2019,23.98669
grc,2020,24.38588
grd,1960,6.03961
grd,1961,6.04269
grd,1962,6.06785
grd,1963,6.10092
grd,1964,6.11808
grd,1965,6.11643
grd,1966,6.18762
grd,1967,6.26119
grd,1968,6.34981
grd,1969,6.44516
grd,1970,6.51912
grd,1971,6.76294
grd,1972,6.95555
grd,1973,7.10331
grd,1974,7.2522
grd,1975,7.40909
grd,1976,7.56512
grd,1977,7.75242
grd,1978,7.94995
grd,1979,8.13277
grd,1980,8.27378
grd,1981,8.15781
grd,1982,7.99767
grd,1983,7.79507
grd,1984,7.56168
grd,1985,7.32388
grd,1986,7.55262
grd,1987,7.88204
grd,1988,8.32933
grd,1989,8.90035
grd,1990,9.59443
grd,1991,9.4961
grd,1992,9.39359
grd,1993,9.28205
grd,1994,9.14102
grd,1995,8.97393
grd,1996,9.06177
grd,1997,9.15136
grd,1998,9.28054
grd,1999,9.47548
grd,2000,9.71293
grd,2001,9.7897
grd,2002,9.88103
grd,2003,9.95446
grd,2004,10.00058
grd,2005,10.02396
grd,2006,10.15401
grd,2007,10.29558
grd,2008,10.48233
grd,2009,10.71169
grd,2010,10.99696
grd,2011,10.91801
grd,2012,10.86449
grd,2013,10.81086
grd,2014,10.74547
grd,2015,10.68049
grd,2016,10.65398
grd,2017,10.61601
grd,2018,10.59381
grd,2019,10.63409
grd,2020,10.74069
gtm,1960,2.75799
gtm,1961,2.79241
gtm,1962,2.82153
gtm,1963,2.84698
gtm,1964,2.87222
gtm,1965,2.89845
gtm,1966,2.93672
gtm,1967,2.97392
gtm,1968,3.00606
gtm,1969,3.02828
gtm,1970,3.03896
gtm,1971,3.05404
gtm,1972,3.05908
gtm,1973,3.0577
gtm,1974,3.05565
gtm,1975,3.05639
gtm,1976,3.07299
gtm,1977,3.08967
gtm,1978,3.10382
gtm,1979,3.11316
gtm,1980,3.11864
gtm,1981,3.1362
gtm,1982,3.15083
gtm,1983,3.1653
gtm,1984,3.18326
gtm,1985,3.20812
gtm,1986,3.25658
gtm,1987,3.30934
gtm,1988,3.36491
gtm,1989,3.42177
gtm,1990,3.47929
gtm,1991,3.55857
gtm,1992,3.63291
gtm,1993,3.70217
gtm,1994,3.76745
gtm,1995,3.82945
gtm,1996,3.90203
gtm,1997,3.97373
gtm,1998,4.04157
gtm,1999,4.10142
gtm,2000,4.15217
gtm,2001,4.20568
gtm,2002,4.25084
gtm,2003,4.2902
gtm,2004,4.3282
gtm,2005,4.36781
gtm,2006,4.40024
gtm,2007,4.43854
gtm,2008,4.48067
gtm,2009,4.52293
gtm,2010,4.5648
gtm,2011,4.61563
gtm,2012,4.66286
gtm,2013,4.7158
gtm,2014,4.78698
gtm,2015,4.88251
gtm,2016,4.98469
gtm,2017,5.10785
gtm,2018,5.24449
gtm,2019,5.38429
gtm,2020,5.52218
gum,1960,2.16685
gum,1961,2.15855
gum,1962,2.15612
gum,1963,2.15813
gum,1964,2.18458
gum,1965,2.19797
gum,1966,2.18366
gum,1967,2.18791
gum,1968,2.19055
gum,1969,2.20182
gum,1970,2.20547
gum,1971,2.29383
gum,1972,2.37605
gum,1973,2.47359
gum,1974,2.58408
gum,1975,2.70968
gum,1976,2.78498
gum,1977,2.86276
gum,1978,2.96262
gum,1979,3.06663
gum,1980,3.19234
gum,1981,3.29836
gum,1982,3.39576
gum,1983,3.51403
gum,1984,3.63882
gum,1985,3.7826
gum,1986,3.89951
gum,1987,4.01632
gum,1988,4.13303
gum,1989,4.257
gum,1990,4.40097
gum,1991,4.4789
gum,1992,4.55811
gum,1993,4.64592
gum,1994,4.74608
gum,1995,4.85044
gum,1996,4.99909
gum,1997,5.14725
gum,1998,5.3139
gum,1999,5.49618
gum,2000,5.692
gum,2001,5.97649
gum,2002,6.26494
gum,2003,6.54401
gum,2004,6.79615
gum,2005,7.0128
gum,2006,7.21244
gum,2007,7.38275
gum,2008,7.55362
gum,2009,7.75679
gum,2010,8.00984
gum,2011,8.3222
gum,2012,8.68616
gum,2013,9.06217
gum,2014,9.45237
gum,2015,9.84437
gum,2016,10.20264
gum,2017,10.57574
gum,2018,10.95835
gum,2019,11.35074
gum,2020,11.74874
guy,1960,4.02581
guy,1961,3.99591
guy,1962,3.97614
guy,1963,3.9742
guy,1964,3.97963
guy,1965,3.97746
guy,1966,3.93301
guy,1967,3.89028
guy,1968,3.87342
guy,1969,3.87632
guy,1970,3.87182
guy,1971,3.86378
guy,1972,3.84883
guy,1973,3.85265
guy,1974,3.8774
guy,1975,3.89604
guy,1976,3.8871
guy,1977,3.87134
guy,1978,3.87672
guy,1979,3.90286
guy,1980,3.9255
guy,1981,3.90693
guy,1982,3.90455
guy,1983,3.95977
guy,1984,4.05284
guy,1985,4.1203
guy,1986,4.0586
guy,1987,3.99529
guy,1988,3.9953
guy,1989,4.07036
guy,1990,4.18351
guy,1991,4.22163
guy,1992,4.21476
guy,1993,4.1787
guy,1994,4.13752
guy,1995,4.10282
guy,1996,4.16271
guy,1997,4.22154
guy,1998,4.27363
guy,1999,4.31826
guy,2000,4.36277
guy,2001,4.5233
guy,2002,4.69418
guy,2003,4.86215
guy,2004,5.00016
guy,2005,5.09503
guy,2006,5.0959
guy,2007,5.07299
guy,2008,5.04766
guy,2009,5.0477
guy,2010,5.07898
guy,2011,5.25223
guy,2012,5.44785
guy,2013,5.66715
guy,2014,5.91038
guy,2015,6.17696
guy,2016,6.43779
guy,2017,6.72789
guy,2018,7.03748
guy,2019,7.36295
guy,2020,7.70006
hkg,1960,3.96079
hkg,1961,4.06424
hkg,1962,4.17744
hkg,1963,4.29781
hkg,1964,4.41945
hkg,1965,4.54338
hkg,1966,4.73114
hkg,1967,4.93512
hkg,1968,5.14956
hkg,1969,5.37837
hkg,1970,5.63228
hkg,1971,5.91813
hkg,1972,6.20787
hkg,1973,6.49996
hkg,1974,6.80433
hkg,1975,7.1316
hkg,1976,7.28672
hkg,1977,7.47136
hkg,1978,7.67723
hkg,1979,7.88952
hkg,1980,8.10235
hkg,1981,8.27217
hkg,1982,8.43036
hkg,1983,8.57349
hkg,1984,8.71382
hkg,1985,8.86975
hkg,1986,9.11576
hkg,1987,9.37877
hkg,1988,9.65257
hkg,1989,9.9316
hkg,1990,10.21638
hkg,1991,10.38777
hkg,1992,10.56629
hkg,1993,10.76222
hkg,1994,10.97886
hkg,1995,11.21076
hkg,1996,11.32498
hkg,1997,11.43755
hkg,1998,11.54169
hkg,1999,11.63315
hkg,2000,11.71562
hkg,2001,11.94888
hkg,2002,12.18192
hkg,2003,12.39916
hkg,2004,12.57698
hkg,2005,12.70823
hkg,2006,12.78902
hkg,2007,12.80265
hkg,2008,12.80185
hkg,2009,12.86874
hkg,2010,13.0544
hkg,2011,13.29769
hkg,2012,13.66013
hkg,2013,14.10897
hkg,2014,14.59267
hkg,2015,15.08603
hkg,2016,15.61575
hkg,2017,16.14818
hkg,2018,16.70182
hkg,2019,17.30456
hkg,2020,17.97141
hnd,1960,3.47105
hnd,1961,3.48444
hnd,1962,3.49849
hnd,1963,3.50793
hnd,1964,3.50613
hnd,1965,3.49108
hnd,1966,3.50064
hnd,1967,3.49836
hnd,1968,3.48876
hnd,1969,3.47562
hnd,1970,3.46092
hnd,1971,3.46336
hnd,1972,3.4644
hnd,1973,3.46481
hnd,1974,3.46622
hnd,1975,3.46868
hnd,1976,3.48997
hnd,1977,3.51109
hnd,1978,3.52759
hnd,1979,3.53309
hnd,1980,3.52582
hnd,1981,3.51807
hnd,1982,3.50127
hnd,1983,3.48351
hnd,1984,3.47473
hnd,1985,3.47978
hnd,1986,3.50744
hnd,1987,3.54489
hnd,1988,3.58719
hnd,1989,3.62789
hnd,1990,3.66344
hnd,1991,3.70027
hnd,1992,3.73175
hnd,1993,3.7606
hnd,1994,3.79038
hnd,1995,3.82212
hnd,1996,3.85627
hnd,1997,3.88994
hnd,1998,3.92343
hnd,1999,3.95748
hnd,2000,3.99276
hnd,2001,4.01599
hnd,2002,4.04399
hnd,2003,4.07511
hnd,2004,4.10665
hnd,2005,4.13857
hnd,2006,4.17034
hnd,2007,4.2015
hnd,2008,4.23603
hnd,2009,4.27903
hnd,2010,4.33408
hnd,2011,4.38914
hnd,2012,4.45401
hnd,2013,4.53229
hnd,2014,4.62722
hnd,2015,4.74054
hnd,2016,4.86444
hnd,2017,5.00182
hnd,2018,5.15087
hnd,2019,5.30965
hnd,2020,5.47792
hrv,1960,8.16531
hrv,1961,8.3527
hrv,1962,8.56821
hrv,1963,8.80586
hrv,1964,9.05143
hrv,1965,9.29863
hrv,1966,9.61411
hrv,1967,9.92437
hrv,1968,10.24047
hrv,1969,10.57577
hrv,1970,10.93623
hrv,1971,11.31102
hrv,1972,11.68536
hrv,1973,12.05106
hrv,1974,12.39491
hrv,1975,12.70689
hrv,1976,12.98387
hrv,1977,13.24914
hrv,1978,13.47562
hrv,1979,13.61786
hrv,1980,13.65486
hrv,1981,13.58281
hrv,1982,13.39671
hrv,1983,13.17671
hrv,1984,13.0353
hrv,1985,13.03625
hrv,1986,13.1759
hrv,1987,13.43795
hrv,1988,13.7822
hrv,1989,14.14369
hrv,1990,14.48494
hrv,1991,14.95413
hrv,1992,15.4053
hrv,1993,15.84894
hrv,1994,16.2989
hrv,1995,16.75984
hrv,1996,17.16103
hrv,1997,17.52779
hrv,1998,17.87118
hrv,1999,18.20891
hrv,2000,18.55116
hrv,2001,18.96452
hrv,2002,19.40556
hrv,2003,19.82878
hrv,2004,20.15858
hrv,2005,20.35558
hrv,2006,20.54108
hrv,2007,20.58649
hrv,2008,20.56947
hrv,2009,20.60704
hrv,2010,20.76738
hrv,2011,21.09011
hrv,2012,21.47679
hrv,2013,21.88596
hrv,2014,22.28131
hrv,2015,22.66694
hrv,2016,22.98978
hrv,2017,23.34611
hrv,2018,23.72205
hrv,2019,24.10185
hrv,2020,24.47657
hti,1960,3.45615
hti,1961,3.47955
hti,1962,3.49923
hti,1963,3.51736
hti,1964,3.53778
hti,1965,3.56171
hti,1966,3.62535
hti,1967,3.68795
hti,1968,3.74755
hti,1969,3.80068
hti,1970,3.84696
hti,1971,3.92444
hti,1972,3.99083
hti,1973,4.0463
hti,1974,4.08922
hti,1975,4.11833
hti,1976,4.18379
hti,1977,4.23154
hti,1978,4.26428
hti,1979,4.28442
hti,1980,4.29365
hti,1981,4.32251
hti,1982,4.33984
hti,1983,4.34591
hti,1984,4.34184
hti,1985,4.33017
hti,1986,4.3329
hti,1987,4.33347
hti,1988,4.3296
hti,1989,4.31835
hti,1990,4.29965
hti,1991,4.31456
hti,1992,4.3167
hti,1993,4.31199
hti,1994,4.30809
hti,1995,4.30881
hti,1996,4.33747
hti,1997,4.36595
hti,1998,4.3948
hti,1999,4.42342
hti,2000,4.45182
hti,2001,4.49964
hti,2002,4.54353
hti,2003,4.58304
hti,2004,4.61801
hti,2005,4.64856
hti,2006,4.71145
hti,2007,4.77077
hti,2008,4.82339
hti,2009,4.86456
hti,2010,4.89281
hti,2011,4.93997
hti,2012,4.97387
hti,2013,5.00506
hti,2014,5.04723
hti,2015,5.10793
hti,2016,5.20602
hti,2017,5.31826
hti,2018,5.43936
hti,2019,5.56081
hti,2020,5.67895
hun,1960,10.11141
hun,1961,10.41376
hun,1962,10.72963
hun,1963,11.05475
hun,1964,11.3799
hun,1965,11.69616
hun,1966,12.02107
hun,1967,12.31007
hun,1968,12.57872
hun,1969,12.84661
hun,1970,13.12569
hun,1971,13.3794
hun,1972,13.63608
hun,1973,13.9028
hun,1974,14.1869
hun,1975,14.48947
hun,1976,14.84337
hun,1977,15.20971
hun,1978,15.52496
hun,1979,15.70445
hun,1980,15.70957
hun,1981,15.51261
hun,1982,15.16093
hun,1983,14.75778
hun,1984,14.44946
hun,1985,14.32311
hun,1986,14.54454
hun,1987,14.88231
hun,1988,15.27913
hun,1989,15.65135
hun,1990,15.9482
hun,1991,16.22318
hun,1992,16.45643
hun,1993,16.65741
hun,1994,16.83921
hun,1995,17.01544
hun,1996,17.257
hun,1997,17.49178
hun,1998,17.71295
hun,1999,17.91155
hun,2000,18.08214
hun,2001,18.29197
hun,2002,18.45033
hun,2003,18.58352
hun,2004,18.72719
hun,2005,18.9019
hun,2006,19.02022
hun,2007,19.15564
hun,2008,19.28895
hun,2009,19.39884
hun,2010,19.48499
hun,2011,19.74383
hun,2012,19.98353
hun,2013,20.23874
hun,2014,20.55495
hun,2015,20.95309
hun,2016,21.51294
hun,2017,22.12431
hun,2018,22.7493
hun,2019,23.34
hun,2020,23.87114
idn,1960,3.80823
idn,1961,3.77576
idn,1962,3.73372
idn,1963,3.68692
idn,1964,3.64126
idn,1965,3.60047
idn,1966,3.60112
idn,1967,3.59929
idn,1968,3.59709
idn,1969,3.59726
idn,1970,3.6011
idn,1971,3.63296
idn,1972,3.66387
idn,1973,3.69291
idn,1974,3.71841
idn,1975,3.73988
idn,1976,3.78266
idn,1977,3.81915
idn,1978,3.84825
idn,1979,3.86799
idn,1980,3.87811
idn,1981,3.90234
idn,1982,3.91732
idn,1983,3.92656
idn,1984,3.9339
idn,1985,3.94245
idn,1986,3.96889
idn,1987,3.99473
idn,1988,4.02356
idn,1989,4.05912
idn,1990,4.10365
idn,1991,4.17866
idn,1992,4.25665
idn,1993,4.3385
idn,1994,4.4254
idn,1995,4.51824
idn,1996,4.65915
idn,1997,4.80308
idn,1998,4.95025
idn,1999,5.09921
idn,2000,5.24767
idn,2001,5.31359
idn,2002,5.35702
idn,2003,5.37547
idn,2004,5.37039
idn,2005,5.34717
idn,2006,5.42609
idn,2007,5.48586
idn,2008,5.5235
idn,2009,5.53877
idn,2010,5.5349
idn,2011,5.6305
idn,2012,5.72359
idn,2013,5.81901
idn,2014,5.92165
idn,2015,6.03519
idn,2016,6.16143
idn,2017,6.30063
idn,2018,6.45815
idn,2019,6.64033
idn,2020,6.85167
ind,1960,3.19977
ind,1961,3.24671
ind,1962,3.29397
ind,1963,3.33247
ind,1964,3.35258
ind,1965,3.35123
ind,1966,3.37924
ind,1967,3.39041
ind,1968,3.39177
ind,1969,3.3916
ind,1970,3.39424
ind,1971,3.43935
ind,1972,3.48314
ind,1973,3.52201
ind,1974,3.5524
ind,1975,3.57359
ind,1976,3.61989
ind,1977,3.65857
ind,1978,3.69068
ind,1979,3.71711
ind,1980,3.73888
ind,1981,3.77643
ind,1982,3.80583
ind,1983,3.82846
ind,1984,3.84653
ind,1985,3.86222
ind,1986,3.89272
ind,1987,3.91918
ind,1988,3.9426
ind,1989,3.9638
ind,1990,3.98421
ind,1991,4.04459
ind,1992,4.10156
ind,1993,4.15692
ind,1994,4.21312
ind,1995,4.27197
ind,1996,4.36161
ind,1997,4.44903
ind,1998,4.53577
ind,1999,4.62338
ind,2000,4.71285
ind,2001,4.81432
ind,2002,4.9148
ind,2003,5.01164
ind,2004,5.10067
ind,2005,5.18086
ind,2006,5.26609
ind,2007,5.34224
ind,2008,5.41318
ind,2009,5.48351
ind,2010,5.55721
ind,2011,5.6539
ind,2012,5.75161
ind,2013,5.85694
ind,2014,5.97774
ind,2015,6.11858
ind,2016,6.29707
ind,2017,6.48517
ind,2018,6.68004
ind,2019,6.87764
ind,2020,7.07606
irl,1960,11.90436
irl,1961,11.9533
irl,1962,12.00333
irl,1963,12.04653
irl,1964,12.07342
irl,1965,12.08076
irl,1966,12.13371
irl,1967,12.18495
irl,1968,12.2201
irl,1969,12.22194
irl,1970,12.18358
irl,1971,12.12335
irl,1972,12.01833
irl,1973,11.89984
irl,1974,11.80947
irl,1975,11.76485
irl,1976,11.75864
irl,1977,11.7947
irl,1978,11.84839
irl,1979,11.88157
irl,1980,11.87673
irl,1981,11.94532
irl,1982,11.97293
irl,1983,11.98226
irl,1984,12.00561
irl,1985,12.05807
irl,1986,12.17812
irl,1987,12.32303
irl,1988,12.4752
irl,1989,12.60281
irl,1990,12.68763
irl,1991,12.70011
irl,1992,12.66526
irl,1993,12.6011
irl,1994,12.53111
irl,1995,12.46728
irl,1996,12.33967
irl,1997,12.21468
irl,1998,12.10053
irl,1999,12.00549
irl,2000,11.93583
irl,2001,11.85882
irl,2002,11.80715
irl,2003,11.77533
irl,2004,11.75515
irl,2005,11.74255
irl,2006,11.74649
irl,2007,11.75107
irl,2008,11.77053
irl,2009,11.82852
irl,2010,11.93831
irl,2011,12.19905
irl,2012,12.5027
irl,2013,12.83985
irl,2014,13.19366
irl,2015,13.55433
irl,2016,13.89646
irl,2017,14.24442
irl,2018,14.59616
irl,2019,14.95037
irl,2020,15.30755
irn,1960,4.13729
irn,1961,4.08169
irn,1962,4.01119
irn,1963,3.93119
irn,1964,3.84754
irn,1965,3.76215
irn,1966,3.72759
irn,1967,3.68707
irn,1968,3.64172
irn,1969,3.59221
irn,1970,3.53901
irn,1971,3.53135
irn,1972,3.51853
irn,1973,3.49524
irn,1974,3.45436
irn,1975,3.39361
irn,1976,3.35309
irn,1977,3.29604
irn,1978,3.22906
irn,1979,3.15866
irn,1980,3.08907
irn,1981,3.04194
irn,1982,2.9885
irn,1983,2.93813
irn,1984,2.90684
irn,1985,2.9061
irn,1986,2.95303
irn,1987,3.02255
irn,1988,3.1032
irn,1989,3.18098
irn,1990,3.25023
irn,1991,3.34431
irn,1992,3.4331
irn,1993,3.52034
irn,1994,3.6102
irn,1995,3.70451
irn,1996,3.81275
irn,1997,3.91557
irn,1998,4.01544
irn,1999,4.11412
irn,2000,4.2116
irn,2001,4.30726
irn,2002,4.40145
irn,2003,4.49077
irn,2004,4.56867
irn,2005,4.6328
irn,2006,4.70082
irn,2007,4.76595
irn,2008,4.83552
irn,2009,4.91926
irn,2010,5.02302
irn,2011,5.08774
irn,2012,5.16222
irn,2013,5.24829
irn,2014,5.34867
irn,2015,5.46595
irn,2016,5.63331
irn,2017,5.81432
irn,2018,6.01419
irn,2019,6.24108
irn,2020,6.50031
irq,1960,3.40305
irq,1961,3.57028
irq,1962,3.69691
irq,1963,3.79644
irq,1964,3.89175
irq,1965,3.99111
irq,1966,4.08765
irq,1967,4.18164
irq,1968,4.26839
irq,1969,4.33943
irq,1970,4.39375
irq,1971,4.43609
irq,1972,4.47154
irq,1973,4.49713
irq,1974,4.50968
irq,1975,4.50912
irq,1976,4.51598
irq,1977,4.50205
irq,1978,4.4753
irq,1979,4.44466
irq,1980,4.4138
irq,1981,4.40199
irq,1982,4.38823
irq,1983,4.36912
irq,1984,4.33894
irq,1985,4.29583
irq,1986,4.2796
irq,1987,4.24857
irq,1988,4.20754
irq,1989,4.16208
irq,1990,4.11515
irq,1991,4.07273
irq,1992,4.03101
irq,1993,3.99087
irq,1994,3.95267
irq,1995,3.91705
irq,1996,3.89373
irq,1997,3.87002
irq,1998,3.84756
irq,1999,3.82851
irq,2000,3.81398
irq,2001,3.79409
irq,2002,3.7744
irq,2003,3.75609
irq,2004,3.74054
irq,2005,3.7288
irq,2006,3.74431
irq,2007,3.76268
irq,2008,3.77593
irq,2009,3.77102
irq,2010,3.74218
irq,2011,3.66629
irq,2012,3.57203
irq,2013,3.48431
irq,2014,3.43511
irq,2015,3.43871
irq,2016,3.49343
irq,2017,3.58914
irq,2018,3.70204
irq,2019,3.79904
irq,2020,3.86429
isl,1960,8.89175
isl,1961,8.95859
isl,1962,9.02009
isl,1963,9.08538
isl,1964,9.15217
isl,1965,9.22415
isl,1966,9.29861
isl,1967,9.37449
isl,1968,9.43853
isl,1969,9.5086
isl,1970,9.57771
isl,1971,9.68983
isl,1972,9.78998
isl,1973,9.87989
isl,1974,9.98434
isl,1975,10.10241
isl,1976,10.26177
isl,1977,10.43842
isl,1978,10.62922
isl,1979,10.81298
isl,1980,10.98743
isl,1981,11.06985
isl,1982,11.13404
isl,1983,11.19329
isl,1984,11.26353
isl,1985,11.35054
isl,1986,11.43965
isl,1987,11.53364
isl,1988,11.63659
isl,1989,11.75038
isl,1990,11.86342
isl,1991,11.97503
isl,1992,12.08085
isl,1993,12.18685
isl,1994,12.30216
isl,1995,12.42129
isl,1996,12.48117
isl,1997,12.56008
isl,1998,12.65534
isl,1999,12.73209
isl,2000,12.78087
isl,2001,12.84704
isl,2002,12.86135
isl,2003,12.86331
isl,2004,12.88388
isl,2005,12.94758
isl,2006,12.90789
isl,2007,12.89972
isl,2008,12.92576
isl,2009,12.98661
isl,2010,13.09071
isl,2011,13.31033
isl,2012,13.57315
isl,2013,13.8736
isl,2014,14.20984
isl,2015,14.56622
isl,2016,14.87996
isl,2017,15.21298
isl,2018,15.56623
isl,2019,15.95076
isl,2020,16.37434
isr,1960,4.9933
isr,1961,5.1348
isr,1962,5.29241
isr,1963,5.4667
isr,1964,5.66113
isr,1965,5.87686
isr,1966,6.02201
isr,1967,6.18099
isr,1968,6.35369
isr,1969,6.53726
isr,1970,6.72944
isr,1971,6.94399
isr,1972,7.15893
isr,1973,7.38524
isr,1974,7.64065
isr,1975,7.9332
isr,1976,8.16066
isr,1977,8.42363
isr,1978,8.69403
isr,1979,8.93027
isr,1980,9.1138
isr,1981,9.19337
isr,1982,9.21372
isr,1983,9.20514
isr,1984,9.2083
isr,1985,9.24384
isr,1986,9.30963
isr,1987,9.39316
isr,1988,9.49052
isr,1989,9.59444
isr,1990,9.70034
isr,1991,9.91251
isr,1992,10.16015
isr,1993,10.43238
isr,1994,10.71894
isr,1995,11.01696
isr,1996,11.07884
isr,1997,11.13726
isr,1998,11.19448
isr,1999,11.25756
isr,2000,11.33326
isr,2001,11.33314
isr,2002,11.33933
isr,2003,11.34769
isr,2004,11.34826
isr,2005,11.33919
isr,2006,11.3864
isr,2007,11.42403
isr,2008,11.47955
isr,2009,11.59177
isr,2010,11.78342
isr,2011,11.83328
isr,2012,11.93552
isr,2013,12.08352
isr,2014,12.2615
isr,2015,12.45648
isr,2016,12.69825
isr,2017,12.95576
isr,2018,13.21317
isr,2019,13.45252
isr,2020,13.66704
ita,1960,10.62123
ita,1961,10.80702
ita,1962,10.99546
ita,1963,11.18626
ita,1964,11.37482
ita,1965,11.56215
ita,1966,11.76081
ita,1967,11.96433
ita,1968,12.17846
ita,1969,12.40781
ita,1970,12.65376
ita,1971,12.89148
ita,1972,13.11705
ita,1973,13.34472
ita,1974,13.59603
ita,1975,13.88109
ita,1976,14.19112
ita,1977,14.54422
ita,1978,14.89539
ita,1979,15.17105
ita,1980,15.33248
ita,1981,15.39625
ita,1982,15.33555
ita,1983,15.22715
ita,1984,15.18551
ita,1985,15.2765
ita,1986,15.54897
ita,1987,15.93415
ita,1988,16.38955
ita,1989,16.84639
ita,1990,17.26469
ita,1991,17.66804
ita,1992,18.04416
ita,1993,18.39962
ita,1994,18.74778
ita,1995,19.09814
ita,1996,19.46438
ita,1997,19.82165
ita,1998,20.18013
ita,1999,20.55339
ita,2000,20.9488
ita,2001,21.22459
ita,2002,21.51109
ita,2003,21.793
ita,2004,22.04605
ita,2005,22.26064
ita,2006,22.4103
ita,2007,22.50693
ita,2008,22.58295
ita,2009,22.69311
ita,2010,22.87742
ita,2011,23.08615
ita,2012,23.36084
ita,2013,23.68263
ita,2014,24.01198
ita,2015,24.3251
ita,2016,24.59048
ita,2017,24.83967
ita,2018,25.07907
ita,2019,25.33116
ita,2020,25.62049
jam,1960,5.01111
jam,1961,5.20616
