geo,time,ny_exp_capm_kn
mys,1996,341614380849.04602
mys,1997,359565188379.89093
mys,1998,357140185994.862
mys,1999,403064437590.82599
mys,2000,473756002338.552
mys,2001,433508599208.09106
mys,2002,461059888302.328
mys,2003,496625464445.42999
mys,2004,588693738152.77002
mys,2005,655304514052.01294
mys,2006,708758454092.88794
mys,2007,744903676788.13904
mys,2008,798958235647.17883
mys,2009,694865727414.80603
mys,2010,764704633839.88196
mys,2011,812539593888.70386
mys,2012,790729111177.71106
mys,2013,783703763470.71899
mys,2014,826900951726.25183
mys,2015,817370247000
mys,2016,821016066299.75391
mys,2017,903174300086.953
mys,2018,916348682158.26208
mys,2019,912126087044.91003
mys,2020,825886520421.40613
nam,1980,20814136579.46429
nam,1981,15939194907.8419
nam,1982,14626723129.4349
nam,1983,12648305100.5283
nam,1984,13170934081.4823
nam,1985,19855031875.3557
nam,1986,20045642809.6972
nam,1987,16746750823.7326
nam,1988,18441730117.4747
nam,1989,18842747488.4442
nam,1990,15002474253.2414
nam,1991,15792678975.665
nam,1992,16574087112.6238
nam,1993,17588949237.8169
nam,1994,18830585969.95869
nam,1995,19337499917.29729
nam,1996,21727042970.24229
nam,1997,21504039614.2709
nam,1998,22206393292.44889
nam,1999,23044068933.0293
nam,2000,24029402071.8451
nam,2001,25850463867.5918
nam,2002,30398551513.09809
nam,2003,29026049687.8166
nam,2004,29908054644.0933
nam,2005,32012220224.8269
nam,2006,40600790185.6261
nam,2007,44375442504.1824
nam,2008,47339919337.9061
nam,2009,47869704417.2938
nam,2010,48580625140.1736
nam,2011,48009749208.89529
nam,2012,47566200094.6628
nam,2013,47546831199.85529
nam,2014,54813936162.8054
nam,2015,51647887812.3732
nam,2016,55755875713.397
nam,2017,59621493898.7129
nam,2018,66907562380.0051
nam,2019,63943319756.37569
nam,2020,54588637078.3542
ner,1990,327367992585.05798
ner,1991,295904555316.01898
ner,1992,182766288442.98001
ner,1993,254310192721.02097
ner,1994,325964035454.66901
ner,1995,398668899541.68402
ner,1996,405532711624.29498
ner,1997,396970713706.61694
ner,1998,391724861890.37201
ner,1999,363131600908.578
ner,2000,406255403160.30603
ner,2001,435449345681.02094
ner,2002,401860004989.29199
ner,2003,421015133543.26703
ner,2004,426993596256.22498
ner,2005,436774190007.80896
ner,2006,440599318782.70001
ner,2007,439806680985.62299
ner,2008,499806852882.60095
ner,2009,576926424157.98303
ner,2010,671260976062.84705
ner,2011,669049219222.15796
ner,2012,813045989687.75806
ner,2013,895996730532.10596
ner,2014,869240572210.74402
ner,2015,816895000000
ner,2016,748472614851.61499
ner,2017,843193483076.60095
ner,2018,819886378951.74194
ner,2019,840818951659.11499
ner,2020,789884853406.18494
nga,1981,11990742314670.30078
nga,1982,9340831085914.67969
nga,1983,7851440730535.15039
nga,1984,9272196459007.80078
nga,1985,10275059627905
nga,1986,4505751791481.16016
nga,1987,4053012474886.47998
nga,1988,3790519769095.06006
nga,1989,7572406283753.1709
nga,1990,6750721013983.9502
nga,1991,7934889084996.66992
nga,1992,5979348008503.66016
nga,1993,6312953414633.88965
nga,1994,4797841031185.32031
nga,1995,4663263790274.55957
nga,1996,5900306635539.08008
nga,1997,7478086208404.59863
nga,1998,4777470738120.5498
nga,1999,5997650522164.08008
nga,2000,11533450678170.30078
nga,2001,8809305155389.74023
nga,2002,9833584367109.98047
nga,2003,12917497792538
nga,2004,12670327586839.30078
nga,2005,17021477207503.40039
nga,2006,29925773280970.89453
nga,2007,19533940119893.19922
nga,2008,22953205099445.89453
nga,2009,12169818242594.59961
nga,2010,14013840830000
nga,2011,12974755037277.80078
nga,2012,14491691648194.30078
nga,2013,9295127506612.94141
nga,2014,10503716422708
nga,2015,5272068572190.12012
nga,2016,3786652485090.88965
nga,2017,4948701435661.48926
nga,2018,6534781133659.76953
nga,2019,6748031876690.20996
nga,2020,3840693700461.02002
nic,1960,5801712218.17868
nic,1961,6641583041.15058
nic,1962,8293913787.96735
nic,1963,9674214762.29208
nic,1964,11716800507.1446
nic,1965,12928369900.5809
nic,1966,11722787211.6387
nic,1967,13077087063.3011
nic,1968,12931885614.2706
nic,1969,12180325226.094
nic,1970,13245939472.3325
nic,1971,13234528899.9253
nic,1972,18002423744.0495
nic,1973,15945253952.3079
nic,1974,15138299418.2897
nic,1975,14307765284.234
nic,1976,19900503334.8401
nic,1977,22362895510.00109
nic,1978,21678072440.2505
nic,1979,23885935206.4794
nic,1980,16260271176.9685
nic,1981,14845777931.8357
nic,1982,12406048313.8082
nic,1983,15283716165.9922
nic,1984,12991040271.2075
nic,1985,15832834252.9187
nic,1986,12293990883.089
nic,1987,17746796218.3138
nic,1988,7640886510.8099
nic,1989,10106157072.4778
nic,1990,10883085053.4046
nic,1991,9902037189.19104
nic,1992,8555587352.46712
nic,1993,10191748566.5176
nic,1994,13580772030.6382
nic,1995,17661832320.6591
nic,1996,18551991655.3108
nic,1997,21434603646.9942
nic,1998,23519488265.4241
nic,1999,23053872556.0281
nic,2000,25459766230.0177
nic,2001,25682047025.4413
nic,2002,25186564840.0196
nic,2003,27097743543.8521
nic,2004,30679573699.88729
nic,2005,32896834453.7776
nic,2006,37157557912.9129
nic,2007,41185048272.5867
nic,2008,45509671270.93369
nic,2009,47926644553.4706
nic,2010,56607340170.2994
nic,2011,62949361195.3345
nic,2012,69943991882.6528
nic,2013,70196515384.8307
nic,2014,76802250023.6526
nic,2015,81327720559.85028
nic,2016,86849820694.7397
nic,2017,95194876860.5334
nic,2018,87985599973.64841
nic,2019,94089917156.50259
nic,2020,93789358541.526
nld,1969,59905387576.7411
nld,1970,66223835695.9954
nld,1971,72848066843.8732
nld,1972,81662326979.12971
nld,1973,91174646228.694
nld,1974,89011741641.6479
nld,1975,86706379545.88019
nld,1976,94862228690.5605
nld,1977,93845496437.89409
nld,1978,98199309604.9115
nld,1979,103261216948.91
nld,1980,103799980275.27699
nld,1981,108787008691.442
nld,1982,108452684407.679
nld,1983,110441647380.205
nld,1984,120117325207.661
nld,1985,123885638412.55499
nld,1986,127168228525.827
nld,1987,128557062297.37801
nld,1988,139865953396.02399
nld,1989,151710260844.564
nld,1990,160335595315.28
nld,1991,171351761386.14899
nld,1992,175529526110.70901
nld,1993,182302015539.401
nld,1994,198704820034.14096
nld,1995,218054441637.60999
nld,1996,226943533127.48001
nld,1997,251841674730.47101
nld,1998,272112837888.728
nld,1999,294463352479.64093
nld,2000,330824555963.15302
nld,2001,340707314139.33093
nld,2002,345560733518.01001
nld,2003,351982828917.07599
nld,2004,379239517943.34802
nld,2005,402286928088.64496
nld,2006,431638437076.88202
nld,2007,453503520141.242
nld,2008,460096883315.49493
nld,2009,424026900999.526
nld,2010,457020061935.75598
nld,2011,473217566993.31897
nld,2012,488766647638.04401
nld,2013,502752431854.73901
nld,2014,525163284440.96893
nld,2015,570353000000
nld,2016,583220778952.599
nld,2017,619734962123.08606
nld,2018,645695510546.698
nld,2019,662248044313.42395
nld,2020,636363685036.17004
nor,1970,209437377595.194
nor,1971,211943893316.664
nor,1972,230540045542.88297
nor,1973,257136021506.25201
nor,1974,254056237095.51401
nor,1975,243406135622.89001
nor,1976,258871651559.76801
nor,1977,257457562115.36496
nor,1978,277132280791.013
nor,1979,294301782725.54303
nor,1980,330926451930.23297
nor,1981,347024676243.20502
nor,1982,346182570584.10199
nor,1983,362874367926.03198
nor,1984,392578452690.36401
nor,1985,409288989999.74402
nor,1986,343964460528.76202
nor,1987,331435611055.47198
nor,1988,339833670132.87598
nor,1989,389538638579.28601
nor,1990,430306310952.88397
nor,1991,452931911229.61102
nor,1992,449796739544.64496
nor,1993,466245219705.57098
nor,1994,487832155857.34302
nor,1995,518253124764.54303
nor,1996,604945436436.18091
nor,1997,662594731501.14795
nor,1998,607081464071.13794
nor,1999,698965702243.65698
nor,2000,917275210433.70483
nor,2001,937016659453.18701
nor,2002,883431219398.32703
nor,2003,888111089887.56287
nor,2004,967997523340.58594
nor,2005,1123787438970.72998
nor,2006,1247199229561.8501
nor,2007,1233968662966.80005
nor,2008,1393038340820
nor,2009,1111847724479.04004
nor,2010,1192777905976.53003
nor,2011,1291141020805.54004
nor,2012,1350094160541.37012
nor,2013,1326264686125.12988
nor,2014,1286119192226.09009
nor,2015,1176078000000
nor,2016,1084560176130.27002
nor,2017,1154517839446.68994
nor,2018,1245964708814.84009
nor,2019,1159172929549.6499
nor,2020,954246720369.25085
npl,2001,187376533980.93301
npl,2002,145973458106.01801
npl,2003,129037149583.761
npl,2004,144127582423.117
npl,2005,134607874719.707
npl,2006,124379672922.896
npl,2007,120841274926.93401
npl,2008,123925163066.515
npl,2009,130206084838.842
npl,2010,122686446588.625
npl,2011,121715029303
npl,2012,137304992535.797
npl,2013,149090141001.629
npl,2014,178492742048.92899
npl,2015,194139714356.83801
npl,2016,172246328501.617
npl,2017,194395681818.922
npl,2018,209848806332.39401
npl,2019,216571762878.944
npl,2020,195382835291.06799
nzl,1970,8869835684.94254
nzl,1971,10240890718.2246
nzl,1972,12335843264.095
nzl,1973,13183604856.0364
nzl,1974,9294162138.78041
nzl,1975,8950529680.70175
nzl,1976,10450165202.6432
nzl,1977,10926778424.3262
nzl,1978,12125725124.5645
nzl,1979,12582392038.9049
nzl,1980,11901941914.1547
nzl,1981,12365809142.8886
nzl,1982,12558760981.5469
nzl,1983,13246089235.493
nzl,1984,14232344477.9734
nzl,1985,14559630822.5328
nzl,1986,16244790842.3242
nzl,1987,18941438966.1082
nzl,1988,20462185388.1114
nzl,1989,20659167075.556
nzl,1990,21070774214.5761
nzl,1991,22433144099.783
nzl,1992,23415678262.66669
nzl,1993,25606404503.4658
nzl,1994,28295620100.3898
nzl,1995,29261806226.5056
nzl,1996,30852303009.7554
nzl,1997,30925144172.7669
nzl,1998,31761544699.7252
nzl,1999,33673405844.427
nzl,2000,36540159516.3853
nzl,2001,38916555642.9374
nzl,2002,41323542419.0739
nzl,2003,45106301344.00649
nzl,2004,48583000704.9405
nzl,2005,47995864807.5423
nzl,2006,48971893741.6654
nzl,2007,55070068994.1932
nzl,2008,52693342220.7234
nzl,2009,52367982325.3313
nzl,2010,58072550617.7251
nzl,2011,60269193841.4432
nzl,2012,59386934243.3513
nzl,2013,66374613696.6271
nzl,2014,69299137473.54539
nzl,2015,71134000000
nzl,2016,74186932106.51459
nzl,2017,79873704013.60518
nzl,2018,79820802626.46941
nzl,2019,81194010175.7567
nzl,2020,66475305567.4184
omn,1998,2937904711.54429
omn,1999,3970889132.19536
omn,2000,5976320161.43109
omn,2001,6002067496.33143
omn,2002,6156270334.873
omn,2003,6536251669.9893
omn,2004,6970217395.19278
omn,2005,10650634521.8626
omn,2006,9131449429.76674
omn,2007,9925606653.01921
omn,2008,13244704440.1851
omn,2009,10735148027.6046
omn,2010,15077086186.6872
omn,2011,18871186424.6953
omn,2012,21265193939.7376
omn,2013,21985802711.9614
omn,2014,21436632415.4988
omn,2015,15088445731.5003
omn,2016,12432105534.7233
omn,2017,15038460296.2291
omn,2018,17810600000
omn,2019,17585240740.7407
omn,2020,13187078809.3009
pak,1960,204015048392.93497
pak,1961,174886527450.172
pak,1962,185039451731.61496
pak,1963,241957998467.99701
pak,1964,250068365255.39896
pak,1965,233071957555.233
pak,1966,293029435532.50897
pak,1967,302477029165.396
pak,1968,410772489690.74707
pak,1969,346650662296.914
pak,1970,575952882712.31299
pak,1971,518874659089.82294
pak,1972,398513684522.64801
pak,1973,442403740477.67499
pak,1974,387768390869.84601
pak,1975,260571141625.46701
pak,1976,287271664827.125
pak,1977,285843871329.74402
pak,1978,297699579190.53601
pak,1979,384799397204.12097
pak,1980,427102157991.11102
pak,1981,359440753082.03802
pak,1982,300164572714.81702
pak,1983,374347145989.20001
pak,1984,384669406677.78094
pak,1985,377565794124.84601
pak,1986,481721194622.43298
pak,1987,581346229052.43518
pak,1988,553763540320.62097
pak,1989,581407230349.51294
pak,1990,592664250606.74402
pak,1991,688153761486.32202
pak,1992,831312829309.88306
pak,1993,820390710573.95691
pak,1994,861128985937.40198
pak,1995,900924460155.88501
pak,1996,938387119804.03503
pak,1997,886165607050.33606
pak,1998,1015947828246.10999
pak,1999,924686561039.57471
pak,2000,914041898681.4707
pak,2001,952026049391.11499
pak,2002,1045253443861.08997
pak,2003,1212465410343.62012
pak,2004,1144641101430.93994
pak,2005,1196299696404.69995
pak,2006,1161269000000
pak,2007,1134865650424.15991
pak,2008,959080964814.91394
pak,2009,952498937110.80493
pak,2010,1101860304726.63989
pak,2011,1159961207495.48999
pak,2012,927517476980.43005
pak,2013,1029147200686.35999
pak,2014,1022638788777.72998
pak,2015,953779115038.40405
pak,2016,1006921019726.66003
pak,2017,1011677912104.06995
pak,2018,1133655452453.75
pak,2019,1317884755872.94995
pak,2020,1401169521464.02002
pan,1960,1302842774.9762
pan,1961,1531057047.2646
pan,1962,1880520907.00898
pan,1963,2081660714.58675
pan,1964,2159330422.13634
pan,1965,2487414118.25319
pan,1966,2705524323.44173
pan,1967,3041641959.21398
pan,1968,3287159236.52431
pan,1969,3594682800.01042
pan,1970,3726413010.97203
pan,1971,4071321766.1788
pan,1972,4235519308.3568
pan,1973,4289310002.47914
pan,1974,4420617298.42422
pan,1975,4391305001.4258
pan,1976,4128316265.28147
pan,1977,4268806766.55377
pan,1978,4760148792.64059
pan,1979,4473042924.50857
pan,1980,5891933453.59637
pan,1981,5240075073.95028
pan,1982,5318764434.61069
pan,1983,4897330620.89428
pan,1984,4607670572.03334
pan,1985,6508750289.19359
pan,1986,6963439413.86869
pan,1987,5863822642.03803
pan,1988,5067268364.96476
pan,1989,5639236557.78535
pan,1990,6456183502.35515
pan,1991,8962140505.06437
pan,1992,8403731308.75281
pan,1993,7627693877.47006
pan,1994,7404657517.60138
pan,1995,7912378289.04718
pan,1996,8608468615.8285
pan,1997,9535897172.00087
pan,1998,9543539672.18121
pan,1999,8196090098.2182
pan,2000,9567529226.70191
pan,2001,9711710577.77687
pan,2002,9600994725.3231
pan,2003,9290738729.0592
pan,2004,10346566052.6624
pan,2005,11883951152.2364
pan,2006,13039668989.6016
pan,2007,15217800000
pan,2008,18126882945.1244
pan,2009,18436107675.5742
pan,2010,19471927112.9482
pan,2011,23384259233.0012
pan,2012,25447282846.065
pan,2013,25017672632.6428
pan,2014,23213515885.1539
pan,2015,24357894556.28749
pan,2016,23463838021.1778
pan,2017,24272493921.6621
pan,2018,24995876980.8502
pan,2019,25092677066.4968
per,1960,8270494671.26122
per,1961,9455386329.54519
per,1962,10346868824.6834
per,1963,10758281274.716
per,1964,13235965050.4855
per,1965,12964392006.6305
per,1966,14463169894.8056
per,1967,15097957383.4313
per,1968,17224161307.9935
per,1969,18524480463.8898
per,1970,21318800526.1517
per,1971,18663452687.0988
per,1972,18977878385.34769
per,1973,19377364436.4922
per,1974,18761224933.2882
per,1975,13632103047.3879
per,1976,14352640936.8808
per,1977,16915951138.8563
per,1978,18900245579.2386
per,1979,26375589730.131
per,1980,30099226919.7584
per,1981,25230312951.3722
per,1982,26182843629.9143
per,1983,23886763253.2104
per,1984,24985271578.153
per,1985,24038152635.3139
per,1986,19250362224.158
per,1987,20447703016.2159
per,1988,17728817408.0121
per,1989,17690292734.7343
per,1990,22334542685.0765
per,1991,19387936061.6719
per,1992,20229530005.9103
per,1993,19800923672.83829
per,1994,25983381484.73809
per,1995,28713082210.426
per,1996,30359545019.5038
per,1997,35756587627.4643
per,1998,33874074158.0932
per,1999,35181620793.3884
per,2000,37735334385.6026
per,2001,39081487477.7448
per,2002,42829561657.2831
per,2003,46623369553.2122
per,2004,60676243600.3874
per,2005,73985260515.3136
per,2006,91531932763.70828
per,2007,100774000000
per,2008,99991895271.20448
per,2009,99039289554.43408
per,2010,119884046775.8
per,2011,139682671148.56601
per,2012,140000195468.26401
per,2013,131153391555.084
per,2014,121907744879.28101
per,2015,117707137921.237
per,2016,132981539730.612
per,2017,155743680954.992
per,2018,159768890394.742
per,2019,157809555603.93201
per,2020,136138141315.291
phl,1981,583719659982.42493
phl,1982,536203628872.53998
phl,1983,516535589221.65601
phl,1984,543384909490.37506
phl,1985,532765190423.12701
phl,1986,625185977815.11206
phl,1987,686487444040.77795
phl,1988,857274672230.91602
phl,1989,870447607579.63696
phl,1990,860280230756.58997
phl,1991,932639745547.53284
phl,1992,964833028662.22083
phl,1993,987766247578.40198
phl,1994,1199137435697.06006
phl,1995,1348295909458.94995
phl,1996,1560684317647.96997
phl,1997,1773950169868.17993
phl,1998,1654621600854.46997
phl,1999,1864928772339.42969
phl,2000,2180525758041.9895
phl,2001,2149212771579.36011
phl,2002,2232545345827.00977
phl,2003,2407629314987.64941
phl,2004,2457285525140.72021
phl,2005,2670682268791.39014
phl,2006,2886060525002.08008
phl,2007,2949373342281.72949
phl,2008,2815000448515.04004
phl,2009,2787370787214.75977
phl,2010,3379062826697.08008
phl,2011,3107543897607.75977
phl,2012,3266293041262.14014
phl,2013,3412786778083.91992
phl,2014,3858551659766.72021
phl,2015,4162375607893.56006
phl,2016,4410443273513.54004
phl,2017,5114739499633.03027
phl,2018,5518572505292.25977
phl,2019,5500627758954.03027
phl,2020,4695757430674.63965
png,1961,413843366.50406
png,1962,458941587.09677
png,1963,513531217.03801
png,1964,584421648.55615
png,1965,644267677.63496
png,1966,668513484.65382
png,1967,765199212.73193
png,1968,901392193.83641
png,1969,1008924700
png,1970,1109352882.43808
png,1971,1284490244.5773
png,1972,1941832673.86339
png,1973,3298930239.29484
png,1974,3388886700.4971
png,1975,2547323740.48545
png,1976,2820729660.6402
png,1977,2986108936.08522
png,1978,2895376907.1
png,1979,3369138147.22629
png,1980,2995942826.79591
png,1981,2411952700.39969
png,1982,2229437035.30524
png,1983,2463644249.60706
png,1984,2651285181.36598
png,1985,2810537860.61989
png,1986,2909383194.99854
png,1987,3067470372.51166
png,1988,3226606881.13609
png,1989,2684629624.89885
png,1990,2407586349.52514
png,1991,2822850966.24302
png,1992,3536686201.21762
png,1993,4163105294.04071
png,1994,4257333880.59962
png,1995,4641345296.02362
png,1996,4512987186.3359
png,1997,3727354231.75372
png,1998,4217181700
png,1999,5183449694.3717
png,2000,5559808929.64663
png,2001,5600466955.39632
png,2002,5528381130.4508
png,2003,6327230490.67799
png,2004,6552556189.24997
pol,1995,187137725629.65399
pol,1996,203034366839.86896
pol,1997,224494390852.77097
pol,1998,261664177044.88297
pol,1999,251992105688.12601
pol,2000,292613740673.01099
pol,2001,301603977846.72803
pol,2002,313937109271.52301
pol,2003,356457418586.85498
pol,2004,385336881415.87799
pol,2005,429030264562.04303
pol,2006,494337393377.33502
pol,2007,553118646580.271
pol,2008,583705069038.78198
pol,2009,566427592513.36304
pol,2010,629814277080.41199
pol,2011,667510288307.48401
pol,2012,687184701858.16895
pol,2013,732958124498.67603
pol,2014,796898319081.703
pol,2015,884188000000
pol,2016,970780934050.38208
pol,2017,1066324665678.38
pol,2018,1128635007557.3501
pol,2019,1201732518488.46997
pol,2020,1235240527466.1001
prt,1970,6512816469.32593
prt,1971,7386567651.84244
prt,1972,9032946674.16802
prt,1973,9453747205.1384
prt,1974,7960022473.33933
prt,1975,5817861255.96841
prt,1976,5460632531.42041
prt,1977,5958290732.30513
prt,1978,6703639976.39793
prt,1979,8717256472.94401
prt,1980,8500464865.63194
