geo,time,ny_gdp_fcst_cn
usa,1997,8258301438000
usa,1998,8727890386000
usa,1999,9283911154000
usa,2000,9885421922000
usa,2001,10223700386000
usa,2002,10552793923000
usa,2003,11053215533000
usa,2004,11771382054000
usa,2005,12564941861000
usa,2006,13303133157000
usa,2007,13933835864000
usa,2008,14190883805000
usa,2009,13977396558000
usa,2010,14482933327000
usa,2011,14998081588000
usa,2012,15624175306000
usa,2013,16174917460000
usa,2014,16883345419000
usa,2015,17561846885000
usa,2016,18046681221000
usa,2017,18832989611000
usa,2018,19837954410000
uzb,1987,25189000
uzb,1988,28142000
uzb,1989,30698000
uzb,1990,32776100
uzb,1991,61742700
uzb,1992,447858600
uzb,1993,4631871100
uzb,1994,59537500000
uzb,1995,262989800000
uzb,1996,478410000000
uzb,1997,855898400000
uzb,1998,1212231248000
uzb,1999,1842860000000
uzb,2000,2848000000000
uzb,2001,4341200000000
uzb,2002,6512200000000
uzb,2003,8498900000000
uzb,2004,10536100000000
uzb,2005,14233300000000
uzb,2006,18986300000000
uzb,2007,25330900000000
uzb,2008,35115200000000
uzb,2009,44611400000000
uzb,2010,69472985700000
uzb,2011,91605077100000
uzb,2012,113273414200000
uzb,2013,137382933600000
uzb,2014,168449091000000
uzb,2015,201204038900000
uzb,2016,232990401000000
uzb,2017,282684374300000
uzb,2018,379152946600000
uzb,2019,484128712900000
uzb,2020,558179209300000
vct,1977,118553537
vct,1978,146320883
vct,1979,170030171
vct,1980,197818917
vct,1981,243533656
vct,1982,266449849
vct,1983,289289444
vct,1984,315657467
vct,1985,334362604
vct,1986,368585973
vct,1987,403197748
vct,1988,457282124
vct,1989,498231506
vct,1990,561190000
vct,1991,601340000
vct,1992,660350000
vct,1993,675870000
vct,1994,683830000
vct,1995,739890000
vct,1996,774400000
vct,1997,814280000
vct,1998,877910000
vct,1999,912690000
vct,2000,927160000
vct,2001,1005720000
vct,2002,1078200000
vct,2003,1121100000
vct,2004,1219850000
vct,2005,1293780000
vct,2006,1413210000
vct,2007,1578990000
vct,2008,1570690000
vct,2009,1525920000
vct,2010,1556470000
vct,2011,1555160000
vct,2012,1592530000
vct,2013,1668220000
vct,2014,1667190000
vct,2015,1721950000
vct,2016,1747150000
vct,2017,1782000000
vct,2018,1822360000
vct,2019,1847960000
vct,2020,1803520000
ven,1968,48771500
ven,1969,50706900
ven,1970,55061500
ven,1971,61545000
ven,1972,67447900
ven,1973,81092300
ven,1974,121348100
ven,1975,130154000
ven,1976,151056100
ven,1977,176699800
ven,1978,195182700
ven,1979,233019300
ven,1980,280436000
ven,1981,315950100
ven,1982,319820900
ven,1983,318079100
ven,1984,374467200
ven,1985,413223100
ven,1986,470543200
ven,1987,625839700
ven,1988,828882900
ven,1989,1414152200
ven,1990,2173377100
ven,1991,2881052200
ven,1992,3911067100
ven,1993,5144818100
ven,1994,8041180100
ven,1995,12484311100
ven,1996,26808213600
ven,1997,38249397000
ven,1998,45678693000
ven,1999,54638593000
ven,2000,74414095000
ven,2001,82824912000
ven,2002,101104564000
ven,2003,127085588000
ven,2004,195897395000
ven,2005,279317252000
ven,2006,362151361000
ven,2007,457245047000
ven,2008,634019236000
ven,2009,653421032000
ven,2010,943782601000
ven,2011,1252712242000
ven,2012,1499545573000
ven,2013,2051091158000
ven,2014,2700601503000
vnm,2010,1887082000000000
vnm,2011,2461442000000000
vnm,2012,2922370000000000
vnm,2013,3221887000000000
vnm,2014,3542101000000000
vnm,2015,3772552000000000
vnm,2016,4050630000000000
vnm,2017,4505601000000000
vnm,2018,4989888000000000
vnm,2019,5438721000000000
vnm,2020,5676577000000000
vut,1979,8199999000
vut,1980,7745895900
vut,1981,8672501800
vut,1982,9442299900
vut,1983,10943000000
vut,1984,13451000000
vut,1985,13116000000
vut,1986,12709000000
vut,1987,14372000000
vut,1988,15512000000
vut,1989,16766000000
vut,1990,18542000000
vut,1991,21093000000
vut,1992,22241000000
vut,1993,22867000000
vut,1994,25523000000
vut,1995,26223000000
vut,1996,27391000000
vut,1997,29650000000
vut,1998,29839000000
vut,1999,30120000000
vut,2000,32840000000
vut,2001,32753000000
vut,2002,32290000000
vut,2003,34075000000
vut,2004,36127000000
vut,2005,37970000000
vut,2006,42869000000
vut,2007,45768000000
vut,2008,51469000000
vut,2009,55048000000
vut,2010,58030000000
vut,2011,61294000000
vut,2012,61641000000
vut,2013,63605000000
vut,2014,66539000000
vut,2015,70939000000
vut,2016,76218000000
vut,2017,84445000000
vut,2018,88793000000
yem,1990,126427000000
yem,1991,149456000000
yem,1992,182310000000
yem,1993,220254000000
yem,1994,292448000000
yem,1995,452499000000
yem,1996,655947000000
yem,1997,787973000000
yem,1998,761972000000
yem,1999,1076137000000
yem,2000,1423744000000
yem,2001,1507702000000
yem,2002,1680452000000
yem,2003,1943206000000
yem,2004,2325165000000
yem,2005,2928676000000
yem,2006,3421270227200
yem,2007,3912442454400
yem,2008,4403614681600
yem,2009,4894786908800
yem,2010,5385959136000
yem,2011,5877131363200
yem,2012,6368303590400
yem,2013,6859476000000
yem,2014,7350648000000
yem,2015,6547950000000
yem,2016,6821537000000
yem,2017,6745479000000
yem,2018,6644617000000
zaf,1960,5141000000
zaf,1961,5433000000
zaf,1962,5787000000
zaf,1963,6415000000
zaf,1964,7042000000
zaf,1965,7718000000
zaf,1966,8415000000
zaf,1967,9377000000
zaf,1968,10117000000
zaf,1969,11303000000
zaf,1970,12385000000
zaf,1971,13679000000
zaf,1972,15486000000
zaf,1973,19247000000
zaf,1974,23789000000
zaf,1975,26771000000
zaf,1976,30163000000
zaf,1977,33269000000
zaf,1978,38079000000
zaf,1979,45414000000
zaf,1980,60870000000
zaf,1981,70379000000
zaf,1982,78876000000
zaf,1983,90597000000
zaf,1984,105544000000
zaf,1985,121421000000
zaf,1986,142157000000
zaf,1987,166344000000
zaf,1988,197686000000
zaf,1989,235596000000
zaf,1990,272306000000
zaf,1991,313672000000
zaf,1992,355052000000
zaf,1993,445703458800
zaf,1994,503119632100
zaf,1995,575154829800
zaf,1996,649319913200
zaf,1997,720081467000
zaf,1998,778183385800
zaf,1999,850880425000
zaf,2000,969208033600
zaf,2001,1074148572900
zaf,2002,1255290275100
zaf,2003,1373012020800
zaf,2004,1507761096800
zaf,2005,1666986382600
zaf,2006,1860260909300
zaf,2007,2121489864200
zaf,2008,2377920824700
zaf,2009,2564505410100
zaf,2010,2801585201500
zaf,2011,3035118014300
zaf,2012,3236488035100
zaf,2013,3502361208400
zaf,2014,3738791023400
zaf,2015,3981757525200
zaf,2016,4288840544700
zaf,2017,4592449924600
zaf,2018,4820365088700
zaf,2019,5039286900400
zaf,2020,4997872090600
zmb,1965,694000
zmb,1966,810000
zmb,1967,877000
zmb,1968,1029000
zmb,1969,1260000
zmb,1970,1170000
zmb,1971,1081000
zmb,1972,1225000
zmb,1973,1454000
zmb,1974,1715000
zmb,1975,1439000
zmb,1976,1760000
zmb,1977,1796600
zmb,1978,2004300
zmb,1979,2423400
zmb,1980,2842600
zmb,1981,3128100
zmb,1982,3250100
zmb,1983,3549100
zmb,1984,4383500
zmb,1985,6349700
zmb,1986,11633800
zmb,1987,19478600
zmb,1988,29018000
zmb,1989,49715800
zmb,1990,100126200
zmb,1991,198065300
zmb,1992,508697000
zmb,1993,1324668200
zmb,1994,2134430500
zmb,1995,2896746600
zmb,1996,3825575000
zmb,1997,4968532900
zmb,1998,5796466100
zmb,1999,7195607100
zmb,2000,9896446300
zmb,2001,13008733900
zmb,2002,16410739800
zmb,2003,20759337400
zmb,2004,26782781300
zmb,2005,33617563800
zmb,2006,41881632200
zmb,2007,51463718300
zmb,2008,61369022300
zmb,2009,72190648800
zmb,2010,91836294400
zmb,2011,107732899000
zmb,2012,124085976800
zmb,2013,142129872600
zmb,2014,155753808400
zmb,2015,173953345900
zmb,2016,205915775600
zmb,2017,230054038600
zmb,2018,253355886400
zmb,2019,277634199400
zmb,2020,321762726800
zwe,1960,1015056300
zwe,1961,1054440900
zwe,1962,1074133500
zwe,1963,1109937900
zwe,1964,1156483900
zwe,1965,1222722000
zwe,1966,1233463300
zwe,1967,1333715700
zwe,1968,1406398900
zwe,1969,1670277300
zwe,1970,1809914700
zwe,1971,2097119000
zwe,1972,2584584300
zwe,1973,3167668200
zwe,1974,3928873400
zwe,1975,4266047000
zwe,1976,4218628000
zwe,1977,4211681100
zwe,1978,4264827200
zwe,1979,4984315400
zwe,1980,6415243900
zwe,1981,7501653400
zwe,1982,7845057400
zwe,1983,6856381900
zwe,1984,5744328700
zwe,1985,5153181900
zwe,1986,5648693600
zwe,1987,6140577900
zwe,1988,7072127700
zwe,1989,7436346900
zwe,1990,7907233300
zwe,1991,7667736600
zwe,1992,6148410200
zwe,1993,5995982500
zwe,1994,6203067600
zwe,1995,6285457300
zwe,1996,7599075600
zwe,1997,7521221700
zwe,1998,5550407800
zwe,1999,5536450700
zwe,2000,5739475500
zwe,2001,6119517000
zwe,2002,5681802900
zwe,2003,5106264700
zwe,2004,5357389200
zwe,2005,5312500900
zwe,2006,5161605900
zwe,2007,5193887900
zwe,2008,4329702800
zwe,2009,8510874400
zwe,2010,10707619500
zwe,2011,12550668700
zwe,2012,15243858400
zwe,2013,17151180600
zwe,2014,17654780900
zwe,2015,17918808800
zwe,2016,18670635500
zwe,2017,20013613500
zwe,2018,33839720100
zwe,2019,175790604600
zwe,2020,1079821666100
