geo,time,ne_imp_gnfs_kn
nga,1998,5564872193000
nga,1999,3689366448700
nga,2000,4153309541400
nga,2001,6682229107200
nga,2002,7106775417700
nga,2003,10904984409900
nga,2004,7283017450300
nga,2005,9731496183600
nga,2006,13231555155400
nga,2007,16649573084200
nga,2008,13525777936700
nga,2009,11384658935000
nga,2010,9644605340000
nga,2011,8889108246700
nga,2012,5965333740700
nga,2013,6694047334300
nga,2014,7093630910300
nga,2015,5272084697100
nga,2016,4725827858900
nga,2017,4950382667100
nga,2018,7384074776500
nga,2019,9396781717200
nga,2020,7207778243900
nic,1960,6418859607.22413
nic,1961,6968365358.54885
nic,1962,9069587585.57563
nic,1963,10150206940.3534
nic,1964,12376624840.6121
nic,1965,14299088297.0963
nic,1966,14751470600.888
nic,1967,17318304571.4037
nic,1968,14728561083.3636
nic,1969,13575986483.4036
nic,1970,14464617627.9417
nic,1971,14361686133.7123
nic,1972,15121572243.1484
nic,1973,21367158457.2655
nic,1974,22184157025.8821
nic,1975,18847111529.5813
nic,1976,19205274409.1882
nic,1977,26080711020.5958
nic,1978,19687019615.7224
nic,1979,15989875224.2493
nic,1980,29037974796.809
nic,1981,27759881854.35609
nic,1982,20229426643.3072
nic,1983,23628424637.7021
nic,1984,23268003073.269
nic,1985,23402878824.32809
nic,1986,20045182495.3292
nic,1987,20746665468.5412
nic,1988,24761639082.0077
nic,1989,20248857099.4162
nic,1990,20215713277.6841
nic,1991,23825343400
nic,1992,26416980400
nic,1993,23876975500
nic,1994,26811774600
nic,1995,30664933500
nic,1996,34836391600
nic,1997,42589839100
nic,1998,45835164200
nic,1999,54750398300
nic,2000,52152753200
nic,2001,52516431800
nic,2002,52444323500
nic,2003,54274102800
nic,2004,58719236800
nic,2005,63768937800
nic,2006,66601000000
nic,2007,74689000000
nic,2008,82283000000
nic,2009,74766000000
nic,2010,83787000000
nic,2011,93424000000
nic,2012,99765000000
nic,2013,102110000000
nic,2014,105268000000
nic,2015,117902000000
nic,2016,122699000000
nic,2017,126749000000
nic,2018,107612000000
nic,2019,103459000000
nic,2020,104490000000
nld,1969,58208143300
nld,1970,66472144000
nld,1971,70431392000
nld,1972,74063141000
nld,1973,81801568000
nld,1974,80660386000
nld,1975,78433169000
nld,1976,86391054000
nld,1977,89321663000
nld,1978,95298798000
nld,1979,100728978000
nld,1980,101716460000
nld,1981,99051483000
nld,1982,97984932000
nld,1983,101611561000
nld,1984,107254634000
nld,1985,112870860000
nld,1986,116052371000
nld,1987,120167558000
nld,1988,130439584000
nld,1989,140615554000
nld,1990,146203599000
nld,1991,155467396000
nld,1992,159900849000
nld,1993,160531139000
nld,1994,175033446000
nld,1995,192814614000
nld,1996,203042601000
nld,1997,225225751000
nld,1998,244009072000
nld,1999,267879538000
nld,2000,298036376000
nld,2001,305408230000
nld,2002,306267195000
nld,2003,312510597000
nld,2004,332405908000
nld,2005,350447240000
nld,2006,377256651000
nld,2007,406732179000
nld,2008,403882320000
nld,2009,372353110000
nld,2010,404084008000
nld,2011,419728209000
nld,2012,428897841000
nld,2013,438482424000
nld,2014,452806048000
nld,2015,518594000000
nld,2016,508340000000
nld,2017,539805600000
nld,2018,565301647000
nld,2019,583578846000
nld,2020,551288337000
nor,1970,213013000000
nor,1971,227428000000
nor,1972,225551000000
nor,1973,259776000000
nor,1974,271151000000
nor,1975,282396000000
nor,1976,319020000000
nor,1977,325798000000
nor,1978,274347000000
nor,1979,276836000000
nor,1980,284295000000
nor,1981,288595000000
nor,1982,303435000000
nor,1983,294414000000
nor,1984,311349000000
nor,1985,338900000000
nor,1986,378627000000
nor,1987,354489000000
nor,1988,345947000000
nor,1989,353236000000
nor,1990,362087000000
nor,1991,363623000000
nor,1992,369791000000
nor,1993,387605000000
nor,1994,410143000000
nor,1995,434071000000
nor,1996,472207000000
nor,1997,531048000000
nor,1998,577582000000
nor,1999,568591000000
nor,2000,580047000000
nor,2001,590131000000
nor,2002,595997000000
nor,2003,603336000000
nor,2004,657674000000
nor,2005,709732000000
nor,2006,774148000000
nor,2007,851718000000
nor,2008,878983000000
nor,2009,788329000000
nor,2010,854679000000
nor,2011,888397000000
nor,2012,913780000000
nor,2013,959224000000
nor,2014,978430000000
nor,2015,997358000000
nor,2016,1024015000000
nor,2017,1043252000000
nor,2018,1057823000000
nor,2019,1111806000000
nor,2020,979104000000
npl,2001,276064832822.40503
npl,2002,234497228597.69501
npl,2003,234636102428.57401
npl,2004,254554810641.45001
npl,2005,272094476912.10101
npl,2006,289664408144.48694
npl,2007,298197061909.69702
npl,2008,322624981176.67603
npl,2009,363380818142.51294
npl,2010,466064233283.94202
npl,2011,444232227199.5
npl,2012,457745715770.13397
npl,2013,522447673167.75293
npl,2014,632207933839.02197
npl,2015,692794838667.59302
npl,2016,714625564126.33997
npl,2017,916469945511.44482
npl,2018,1090956372951.40002
npl,2019,1154397888214.57007
npl,2020,979415620267.51501
nzl,1970,10070087000
nzl,1971,9875619000
nzl,1972,10797868000
nzl,1973,13100051000
nzl,1974,14839456000
nzl,1975,11634668000
nzl,1976,11459843000
nzl,1977,11597346000
nzl,1978,11786903000
nzl,1979,13264071000
nzl,1980,12349680000
nzl,1981,13705061000
nzl,1982,13904440000
nzl,1983,13794438000
nzl,1984,15385537000
nzl,1985,15620273000
nzl,1986,15937511000
nzl,1987,17318427000
nzl,1988,17351256000
nzl,1989,20092902000
nzl,1990,20349902000
nzl,1991,19596723000
nzl,1992,21051494000
nzl,1993,22551286000
nzl,1994,25775042000
nzl,1995,27397707000
nzl,1996,29131050000
nzl,1997,29403057000
nzl,1998,30326006000
nzl,1999,33129558000
nzl,2000,33500051000
nzl,2001,34931372000
nzl,2002,37501373000
nzl,2003,42438775000
nzl,2004,48110598000
nzl,2005,50453613000
nzl,2006,49610390000
nzl,2007,54842311000
nzl,2008,53106154000
nzl,2009,48135923000
nzl,2010,53668927000
nzl,2011,57196581000
nzl,2012,57955388000
nzl,2013,62665805000
nzl,2014,67315255000
nzl,2015,68846000000
nzl,2016,72420552000
nzl,2017,77654349000
nzl,2018,80713024000
nzl,2019,81548744000
nzl,2020,68574931000
omn,1998,3481748071.62357
omn,1999,3121215765.44504
omn,2000,3224613088.42682
omn,2001,3743180441.76874
omn,2002,3926436551.95607
omn,2003,4590881059.57518
omn,2004,5441422473.5386
omn,2005,6061260611.02478
omn,2006,5494363581.34871
omn,2007,7314048857.59268
omn,2008,8901650123.22726
omn,2009,7898011695.80126
omn,2010,9514562537.5111
omn,2011,11138000000
omn,2012,13341500000
omn,2013,15487100000
omn,2014,14248800000
omn,2015,14199000000
omn,2016,12499600000
omn,2017,14223400000
omn,2018,13601400000
omn,2019,13141000000
omn,2020,10969200000
pak,1960,375859105548.26495
pak,1961,394391356817.49298
pak,1962,397532029392.86707
pak,1963,467946500642.21094
pak,1964,498830208226.28699
pak,1965,561151158852.86096
pak,1966,521288231236.93402
pak,1967,593273034846.76196
pak,1968,632461490192.82495
pak,1969,528817886648.612
pak,1970,782611808183.73584
pak,1971,704224836903.39795
pak,1972,480187149308.83502
pak,1973,426281608383.16693
pak,1974,492880859364.83295
pak,1975,461544204683.06494
pak,1976,493666039390.98401
pak,1977,546333426004.48096
pak,1978,583619356642.70093
pak,1979,760143692865.16187
pak,1980,790584418478.51013
pak,1981,625415032017.08203
pak,1982,622455526156.80298
pak,1983,691591490477.35596
pak,1984,741611414709.6969
pak,1985,807737570228.92285
pak,1986,787856430004.99805
pak,1987,803549970745.37903
pak,1988,776189519336.80701
pak,1989,840785557055.87292
pak,1990,811361446484.87183
pak,1991,751345623400
pak,1992,983084092500
pak,1993,1129016614400
pak,1994,1007203173900
pak,1995,1047186893000
pak,1996,1189535778600
pak,1997,1144508795700
pak,1998,1080174468000
pak,1999,1021829645200
pak,2000,998838000000
pak,2001,1020375000000
pak,2002,1051460000000
pak,2003,1169429000000
pak,2004,1069120000000
pak,2005,1491709000000
pak,2006,1770399000000
pak,2007,1698339000000
pak,2008,1797894000000
pak,2009,1511926000000
pak,2010,1577649000000
pak,2011,1575767000000
pak,2012,1526988000000
pak,2013,1554628000000
pak,2014,1558582000000
pak,2015,1533530000000
pak,2016,1779230000000
pak,2017,2155783573200
pak,2018,2536122000000
pak,2019,2646339000000
pak,2020,2436926000000
pan,1960,1547307157.52549
pan,1961,1741369176.44898
pan,1962,2021565682.15525
pan,1963,2375443401.74484
pan,1964,2343272681.03242
pan,1965,2660828693.0666
pan,1966,2925458737.8029
pan,1967,3150653678.66632
pan,1968,3252354626.41905
pan,1969,3749443891.05577
pan,1970,4113699285.99982
pan,1971,4550974606.57556
pan,1972,4879174641.83819
pan,1973,4819767508.23213
pan,1974,5399230319.38249
pan,1975,5145045838.51271
pan,1976,4875279069.90328
pan,1977,4687318895.43304
pan,1978,5386569840.74838
pan,1979,5532652903.25791
pan,1980,6565947189.67651
pan,1981,6009358642.14973
pan,1982,5615141922.71615
pan,1983,4778895396.14622
pan,1984,4904043599.05911
pan,1985,6963533240.95308
pan,1986,7423051732.71133
pan,1987,6342124492.2186
pan,1988,4868584866.94529
pan,1989,6187454157.67486
pan,1990,7220568414.58832
pan,1991,10569565700
pan,1992,9944466600
pan,1993,9004411200
pan,1994,8696835600
pan,1995,9476123600
pan,1996,10230583300
pan,1997,10943854300
pan,1998,11795345600
pan,1999,10067122600
pan,2000,11105445300
pan,2001,10622541800
pan,2002,10695725200
pan,2003,10318857500
pan,2004,11800420400
pan,2005,13117053600
pan,2006,14133074100
pan,2007,16634700000
pan,2008,20568900000
pan,2009,18265100000
pan,2010,21748600000
pan,2011,25185700000
pan,2012,28045200000
pan,2013,27824600000
pan,2014,26725800000
pan,2015,26690600000
pan,2016,25399400000
pan,2017,26490800000
pan,2018,27571100000
pan,2019,26655400000
per,1960,8295000000
per,1961,10088000000
per,1962,11380000000
per,1963,12585000000
per,1964,13441000000
per,1965,15713000000
per,1966,17810000000
per,1967,19748000000
per,1968,17953000000
per,1969,17842000000
per,1970,19064000000
per,1971,19925000000
per,1972,19871000000
per,1973,22317000000
per,1974,28378000000
per,1975,27567000000
per,1976,24094000000
per,1977,24179000000
per,1978,18287000000
per,1979,18149000000
per,1980,26092000000
per,1981,30880000000
per,1982,30960000000
per,1983,23630000000
per,1984,19897000000
per,1985,17224000000
per,1986,21160000000
per,1987,23709000000
per,1988,21278000000
per,1989,17499000000
per,1990,19596000000
per,1991,22970000000
per,1992,24999000000
per,1993,25948000000
per,1994,32860000000
per,1995,41765000000
per,1996,41807000000
per,1997,46908000000
per,1998,47587000000
per,1999,40693000000
per,2000,42239000000
per,2001,43464000000
per,2002,44564000000
per,2003,45631000000
per,2004,50379000000
per,2005,56514000000
per,2006,63691000000
per,2007,77257000000
per,2008,96556000000
per,2009,81165000000
per,2010,102739000000
per,2011,116707000000
per,2012,128375000000
per,2013,132055000000
per,2014,130747000000
per,2015,132018000000
per,2016,134089000000
per,2017,143608000000
per,2018,148652000000
per,2019,151188000000
per,2020,128627000000
phl,1960,186156833095.45999
phl,1961,189523238239.07401
phl,1962,191039672537.48901
phl,1963,182049661135.41599
phl,1964,219561042042.93201
phl,1965,232751304984.362
phl,1966,243913190856.48599
phl,1967,299765281974.98694
phl,1968,318707134101.76703
phl,1969,329582022266.88202
phl,1970,311570973644.05402
phl,1971,309790811840.77399
phl,1972,319009645276.87
phl,1973,336237267560.39801
phl,1974,387307355438.48199
phl,1975,410833415037.34399
phl,1976,417527443889.34894
phl,1977,444668124009.60199
phl,1978,501272614642.96198
phl,1979,582004308802.48999
phl,1980,696074283413.73596
phl,1981,690567029060
phl,1982,707756228240
phl,1983,688304785850
phl,1984,573502315790
phl,1985,495090535690
phl,1986,544630944590
phl,1987,696644540580.00098
phl,1988,828337223980
phl,1989,949958861150
phl,1990,1043749508840
phl,1991,1034495038310
phl,1992,1124177620060
phl,1993,1247241361340
phl,1994,1417051767540
phl,1995,1630908310270
phl,1996,1889273521630
phl,1997,2130718372910
phl,1998,1849965607140
phl,1999,1881396370620
phl,2000,2103300704594.52002
phl,2001,2284435048479.33008
phl,2002,2446473418789.33008
phl,2003,2576348688961.50977
phl,2004,2661238757321.47021
phl,2005,2760434476433.60938
phl,2006,2771278528750.5498
phl,2007,2764455144044.99023
phl,2008,2896640197680.18945
phl,2009,2828650679910.31006
phl,2010,3415512601245.08984
phl,2011,3383538303177.6001
phl,2012,3612085816299.2002
phl,2013,3865167912197.52002
phl,2014,4247751757117.20947
phl,2015,4885294287394.44043
phl,2016,5804373191393.56934
phl,2017,6683447485655.48047
phl,2018,7662209490849.46094
phl,2019,7840964590925.40918
phl,2020,6149641063072.17969
png,1961,723050200
png,1962,790399400
png,1963,913343400
png,1964,1095058600
png,1965,1357148700
png,1966,1598272000
png,1967,1745994700
png,1968,1915320500
png,1969,2448078300
png,1970,3238477100
png,1971,3500567000
png,1972,3002119300
png,1973,2559584300
png,1974,2879811400
png,1975,2941441200
png,1976,2753690700
png,1977,3072010700
png,1978,3135865600
png,1979,3377305300
png,1980,3699437400
png,1981,3705155900
png,1982,3661633200
png,1983,3638124300
png,1984,3572363500
png,1985,3499613800
png,1986,3428452500
png,1987,3529794000
png,1988,3873528500
png,1989,3483729800
png,1990,2900778400
png,1991,3483411800
png,1992,3377940500
png,1993,2921745400
png,1994,3162550500
png,1995,3322981200
png,1996,3676882000
png,1997,3795060300
png,1998,3809674000
png,1999,4343340700
png,2000,4137067400
png,2001,4479209900
png,2002,5264057800
png,2003,4924766000
png,2004,5349882000
pol,1995,169514000000
pol,1996,216043000000
pol,1997,261815000000
pol,1998,310489000000
pol,1999,313995000000
pol,2000,362483000000
pol,2001,343561000000
pol,2002,352873000000
pol,2003,385800000000
pol,2004,418819000000
pol,2005,445236000000
pol,2006,524776000000
pol,2007,607673000000
pol,2008,665145000000
pol,2009,581423000000
pol,2010,664101000000
pol,2011,701564000000
pol,2012,699023000000
pol,2013,709999000000
pol,2014,780548000000
pol,2015,834547000000
pol,2016,900320000000
pol,2017,992149000000
pol,2018,1066062000000
pol,2019,1098550000000
pol,2020,1085889000000
prt,1970,8214422000
prt,1971,9406519000
prt,1972,10538717000
prt,1973,11871911000
prt,1974,12437059000
prt,1975,9300412000
prt,1976,9616643000
prt,1977,10770709000
prt,1978,10789827000
prt,1979,12147092000
prt,1980,12987266000
prt,1981,13290111000
prt,1982,13804173000
prt,1983,12956252000
prt,1984,12380594000
prt,1985,12555149000
prt,1986,14674860000
prt,1987,18058924000
prt,1988,21306635000
prt,1989,22564306000
prt,1990,25837934000
prt,1991,27709201000
prt,1992,30675720000
prt,1993,29664177000
prt,1994,32282308000
prt,1995,34677753000
prt,1996,36729439000
prt,1997,40502877000
prt,1998,46430979000
prt,1999,50618015000
prt,2000,53421104000
prt,2001,53960679000
prt,2002,53807181000
prt,2003,53690714000
prt,2004,57674305000
prt,2005,58934518000
prt,2006,63389612000
prt,2007,66938464000
prt,2008,68431988000
prt,2009,61934096000
prt,2010,66765647000
prt,2011,62639001000
prt,2012,58707492000
prt,2013,61455353000
prt,2014,66323086000
prt,2015,71662022000
prt,2016,75253873000
prt,2017,81351098000
prt,2018,85393372000
prt,2019,89614021000
prt,2020,78744973000
pry,1962,497699603126.76099
pry,1963,470066398519.29999
pry,1964,550975653894.08997
pry,1965,657204832773.672
pry,1966,700208152151.79895
pry,1967,719234520825.23096
pry,1968,813269004690.22498
pry,1969,948160716299.255
pry,1970,900190879321.875
pry,1971,996218702543.03284
pry,1972,1006368588994.44995
pry,1973,1353589733917.37988
pry,1974,2256050224618.85986
pry,1975,2674398159357.95996
pry,1976,4746246238179.00977
pry,1977,6604465090448.12988
pry,1978,7545245758436.17969
pry,1979,8431268189146.13086
pry,1980,9290683939008.84766
pry,1981,9620926754988.84766
pry,1982,9909861089402.94727
pry,1983,7725162178410
pry,1984,9053722531799.39062
pry,1985,8136663333741.91992
pry,1986,11300799409931.09961
pry,1987,13118933312588.5
pry,1988,14758591661133.40039
pry,1989,12880130730689.59961
pry,1990,21054409792399.5
pry,1991,23969198493900
pry,1992,25966989260000
pry,1993,32115563379300
pry,1994,37583313587600
pry,1995,40659814479800
pry,1996,34839284269300
pry,1997,31641323801300
pry,1998,33898265695500
pry,1999,27546388129600
pry,2000,26642249852200
pry,2001,25603170039500
pry,2002,27203215519700
pry,2003,33074611263300
pry,2004,36172179046300
pry,2005,38734607984900
pry,2006,39675760899300
pry,2007,43281352670500
pry,2008,48722927504400
pry,2009,43690121745800
pry,2010,58913761588100
pry,2011,59956772628900
pry,2012,56530310276700
pry,2013,59337250893800
pry,2014,60573280147000
pry,2015,58768172733800
pry,2016,59313665533500
pry,2017,66612267814900
pry,2018,72137308547300
pry,2019,70659642053000
pry,2020,58616622686600
pse,1994,3441570569.55
pse,1995,3757313978.17
pse,1996,3684650634.39
pse,1997,4125029599.05
pse,1998,4498447500.27
pse,1999,5459200276.67
pse,2000,4933775873.77
pse,2001,4364199528.8
pse,2002,3793482727.76
pse,2003,4351980356.64
pse,2004,5111524098.13
pse,2005,5696415138.87
pse,2006,5492110580.35
pse,2007,5384256020.75
pse,2008,5696415138.87
pse,2009,6203592244.68
pse,2010,5791235914.84
pse,2011,6168400000
pse,2012,7057600000
pse,2013,6660800000
pse,2014,6929400000
pse,2015,7645500000
pse,2016,7796300000
pse,2017,7901500000
pse,2018,8256800000
pse,2019,8376100000
pse,2020,7084700000
qat,2016,237251939551.70096
qat,2017,229016370515.43097
qat,2018,239552000000
qat,2019,244031461283.004
qat,2020,222382438832.74701
rou,1990,35404215830.5851
rou,1991,24919940400
rou,1992,26793834400
rou,1993,27969466200
rou,1994,28755394400
rou,1995,34917100000
rou,1996,38069900000
rou,1997,42062200000
rou,1998,46919500000
rou,1999,44911500000
rou,2000,41249300000
rou,2001,50941500000
rou,2002,56377500000
rou,2003,66774800000
rou,2004,83429000000
rou,2005,99900600000
rou,2006,126553600000
rou,2007,178815000000
rou,2008,198838900000
rou,2009,157464500000
rou,2010,177301500000
rou,2011,194537900000
rou,2012,191004800000
rou,2013,208363600000
rou,2014,226782200000
rou,2015,246076500000
rou,2016,286896400000
rou,2017,319794500000
rou,2018,347378600000
rou,2019,377083900000
rou,2020,357898700000
rus,1990,14754781286235.40039
rus,1991,7906003247100
rus,1992,5287218766500
rus,1993,4750111932700
rus,1994,4950465234000
rus,1995,5997840876300
rus,1996,6011540630200
rus,1997,6035627170100
rus,1998,4985414050300
rus,1999,4137887665100
rus,2000,5478538482500
rus,2001,6502966011800
rus,2002,7452435429200
rus,2003,8741714953800
rus,2004,10778476770400
rus,2005,12567676929300
rus,2006,15244581021500
rus,2007,19238649055900
rus,2008,22085957922400
rus,2009,15371809923400
rus,2010,19337693707800
rus,2011,23263300000000
rus,2012,25515500000000
rus,2013,26418500000000
rus,2014,24500400000000
rus,2015,18365800000000
rus,2016,17691400000000
rus,2017,20754700000000
rus,2018,21306100000000
rus,2019,22033100000000
rus,2020,19394000000000
rwa,1960,18551765823.2858
rwa,1961,17317972255.4002
rwa,1962,25090421619.8092
rwa,1963,22372494220.963
rwa,1964,19520397209.2166
rwa,1965,28041660480.6003
rwa,1966,35433654541.9106
rwa,1967,29223858925.2774
rwa,1968,30716975583.98669
rwa,1969,32331667977.662
rwa,1970,36367744510.2556
rwa,1971,40756454990.6087
rwa,1972,50906454258.5356
rwa,1973,43543951672.1338
rwa,1974,69681579465.56281
rwa,1975,59379065793.7723
rwa,1976,69599797768.8847
rwa,1977,66699804862.2171
rwa,1978,85275411371.54129
rwa,1979,90129733916.60387
rwa,1980,106608729801.649
rwa,1981,104980115391.673
rwa,1982,150092096233.70599
rwa,1983,145832142992.34201
rwa,1984,149433474655.255
rwa,1985,154982402733.405
rwa,1986,178360320577.32901
rwa,1987,159711196410.87601
rwa,1988,159092955442.379
rwa,1989,149201519880.728
rwa,1990,126116118159.293
rwa,1991,232470537900
rwa,1992,238747251400
rwa,1993,278058025700
rwa,1994,314041472400
rwa,1995,203902377400
rwa,1996,211041332300
rwa,1997,293346442200
rwa,1998,320141957300
rwa,1999,421710000000
rwa,2000,525165000000
rwa,2001,497762000000
rwa,2002,544495000000
rwa,2003,475837000000
rwa,2004,575664000000
rwa,2005,643663000000
rwa,2006,794026000000
rwa,2007,892767000000
rwa,2008,869082000000
rwa,2009,1018642000000
rwa,2010,1042002000000
rwa,2011,1226939000000
rwa,2012,1457103000000
rwa,2013,1589619000000
rwa,2014,1821229000000
rwa,2015,2240385000000
rwa,2016,2411362000000
rwa,2017,2550399000000
rwa,2018,2756861000000
rwa,2019,3254344000000
rwa,2020,3142828000000
sau,2000,224110886000
sau,2001,213138635800
sau,2002,212266736700
sau,2003,241116282800
sau,2004,277137888900
sau,2005,356352058600
sau,2006,481010265500
sau,2007,592326914500
sau,2008,654571218400
sau,2009,613015901600
sau,2010,653261000000
sau,2011,688991080700
sau,2012,741743426900
sau,2013,768854749700
sau,2014,819855481300
sau,2015,810410082600
sau,2016,662724292500
sau,2017,664991531300
sau,2018,682377357400
sau,2019,747755203200
sau,2020,559656239800
sdn,1960,978140024.72279
sdn,1961,1260679754.87064
sdn,1962,1435731436.41853
sdn,1963,1610783117.96641
sdn,1964,1715200086.63606
sdn,1965,1411162671.45665
sdn,1966,1414536880.41921
sdn,1967,1333557246.02964
sdn,1968,1343142901.48879
sdn,1969,1178959682.3191
sdn,1970,1123899651.2537
sdn,1971,1022981783.21829
sdn,1972,880500468.92919
sdn,1973,914165364.205
sdn,1974,1212624452.07564
sdn,1975,1567984185.55773
sdn,1976,1650497539.88308
sdn,1977,1647736994.62181
sdn,1978,1516835083.8449
sdn,1979,1754406029.99802
sdn,1980,2329085705.98798
sdn,1981,2570721091.55845
sdn,1982,2762357633.98809
sdn,1983,2995250728.06114
sdn,1984,2704306980.84316
sdn,1985,2057466403.19527
sdn,1986,1562692920.8149
sdn,1987,1448125083.42227
sdn,1988,1594900788.42768
sdn,1989,1468830114.27636
sdn,1990,1447741622.05851
sdn,1991,1495919040.68722
sdn,1992,1531643641.23897
sdn,1993,1722921266.67418
sdn,1994,2187585585.78908
sdn,1995,1400537291.8594
sdn,1996,1963731513.81576
sdn,1997,2539585504.74711
sdn,1998,3010584289.81043
sdn,1999,3403299338.2237
sdn,2000,4230653693.63166
sdn,2001,4224942180.84976
sdn,2002,4405423750.51098
sdn,2003,5328105630.33249
sdn,2004,7389902750.44266
sdn,2005,7992200808.32238
sdn,2006,7640759200
sdn,2007,7722515300
sdn,2008,8417541700
sdn,2009,7876293700
sdn,2010,8409727000
sdn,2011,445715500
sdn,2012,418972600
sdn,2013,523715700
sdn,2014,654644700
sdn,2015,710953200
sdn,2016,902910600
sdn,2017,1142994500
sdn,2018,1170426400
sdn,2019,1159892600
sdn,2020,1114656800
sen,1960,669780678970.04492
sen,1961,888453418613.85205
sen,1962,888453418613.85205
sen,1963,880807494581.80994
sen,1964,969499920235.85205
sen,1965,876219964789.97791
sen,1966,927903721211.85413
sen,1967,971474329918.43994
sen,1968,913780834269.60303
sen,1969,829944973569.03394
sen,1970,924898851770.59302
sen,1971,895751616933.16003
sen,1972,894850156152.448
sen,1973,888539929998.58398
sen,1974,905667686554.31396
sen,1975,1011739582084.64001
sen,1976,1128328521262.1499
sen,1977,1304113390723.02002
sen,1978,1070334538686.41003
sen,1979,1134037773389.98999
sen,1980,1110911175585.36011
sen,1981,1448802764203.88989
sen,1982,1248081421485.80005
sen,1983,1440595554810.82007
sen,1984,1509529324070.37012
sen,1985,1470341273293.82007
sen,1986,1539505721712.90991
sen,1987,1435209089541.41992
sen,1988,1458804911481.13989
sen,1989,1438822429929.63989
sen,1990,1548763013672.53003
sen,1991,1523583425700
sen,1992,1585926073400
sen,1993,1590502374700
sen,1994,1570101812200
sen,1995,1598318301000
sen,1996,1483556407800
sen,1997,1529830094800
sen,1998,1720988152500
sen,1999,1794036123400
sen,2000,1782804508700
sen,2001,2085746436700
sen,2002,2077089419600
sen,2003,2258388595000
sen,2004,2326809358300
sen,2005,2416256278400
sen,2006,2585882087600
sen,2007,2878884295600
sen,2008,2767609048800
sen,2009,2778547663800
sen,2010,2739972282400
sen,2011,2875151062100
sen,2012,3024050608100
sen,2013,3228323625900
sen,2014,3583943000000
sen,2015,3861247000000
sen,2016,4121811105000
sen,2017,4810709519800
sen,2018,5244383119700
sen,2019,5520013649000
sen,2020,5871622980300
sgp,1960,5393500000
sgp,1961,5205000000
sgp,1962,5321700000
sgp,1963,6208100000
sgp,1964,5075900000
sgp,1965,5619700000
sgp,1966,6411000000
sgp,1967,6709400000
sgp,1968,8821100000
sgp,1969,10640300000
sgp,1970,12034900000
sgp,1971,13516200000
sgp,1972,14097500000
sgp,1973,16230000000
sgp,1974,18609400000
sgp,1975,17493300000
sgp,1976,19136700000
sgp,1977,20955600000
sgp,1978,23708500000
sgp,1979,28992100000
sgp,1980,35167400000
sgp,1981,38642900000
sgp,1982,40992100000
sgp,1983,43000900000
sgp,1984,46473600000
sgp,1985,44604600000
sgp,1986,49472200000
sgp,1987,56052500000
sgp,1988,70995600000
sgp,1989,77812500000
sgp,1990,89091600000
sgp,1991,95488400000
sgp,1992,102620800000
sgp,1993,121655400000
sgp,1994,141685000000
sgp,1995,174142600000
sgp,1996,191604900000
sgp,1997,213122900000
sgp,1998,195126200000
sgp,1999,213491200000
sgp,2000,256230100000
sgp,2001,238746800000
sgp,2002,251974100000
sgp,2003,276892100000
sgp,2004,339534200000
sgp,2005,378827600000
sgp,2006,417845900000
sgp,2007,449033700000
sgp,2008,497872200000
sgp,2009,448355600000
sgp,2010,521467700000
sgp,2011,551126400000
sgp,2012,565356000000
sgp,2013,602175200000
sgp,2014,618846500000
sgp,2015,639768100000
sgp,2016,640089100000
sgp,2017,689805400000
sgp,2018,741345800000
sgp,2019,742906700000
sgp,2020,690339900000
slb,1980,1535000000
slb,1981,1507000000
slb,1982,1482000000
slb,1983,1540000000
slb,1984,1543000000
slb,1985,1494000000
slb,1986,1557000000
slb,1987,1715000000
slb,1988,2244000000
slb,1989,2361000000
slb,1990,2177000000
slb,1991,1781000000
slb,1992,1650000000
slb,1993,2142000000
slb,1994,2447000000
slb,1995,2312000000
slb,1996,1907000000
slb,1997,2178000000
slb,1998,2036000000
slb,1999,1586000000
slb,2000,1220000000
slb,2001,1106000000
slb,2002,1002000000
slb,2003,1061000000
slb,2004,1257000000
slb,2005,1846000000
slb,2006,2646000000
slb,2007,3395000000
slb,2008,3350000000
slb,2009,3450000000
slb,2010,4978000000
slb,2011,4653000000
slb,2012,4688000000
slb,2013,5200000000
slb,2014,5119000000
slb,2015,5817000000
slb,2016,6077000000
slb,2017,6269000000
slb,2018,6445000000
slb,2019,6769000000
slb,2020,5344000000
sle,1967,1196593840400
sle,1968,1397192911300
sle,1969,1555319254600
sle,1970,1532442566200
sle,1971,1348797969700
sle,1972,1187509269000
sle,1973,1321717890200
sle,1974,1307883078000
sle,1975,1019762663100
sle,1976,968988997800
sle,1977,1032524013200
sle,1978,1148803796800
sle,1979,1397058465400
sle,1980,1056762039200
sle,1981,899813782800
sle,1982,704238338200
sle,1983,539244056800
sle,1984,471071178500
sle,1985,529012440900
sle,1986,602907445100
sle,1987,552128314000
sle,1988,499833387900
sle,1989,666949782200
sle,1990,488352700300
sle,1991,630191754400
sle,1992,574486289600
sle,1993,556296750100
sle,1994,533506406000
sle,1995,537181265500
sle,1996,909733108500
sle,1997,415366056700
sle,1998,492654632600
sle,1999,438441948700
sle,2000,691984396900
sle,2001,1051488000000
sle,2002,1286356000000
sle,2003,1502971000000
sle,2004,1421459000000
sle,2005,1483141000000
sle,2006,1398530000000
sle,2007,1370971000000
sle,2008,1412883000000
sle,2009,1899767832000
sle,2010,2423957536500
sle,2011,4742885480500
sle,2012,5212346153300
sle,2013,6247393914600
