geo,time,sp_pop_1564_ma_in
bra,1971,26543308
bra,1972,27345188
bra,1973,28174263
bra,1974,29044473
bra,1975,29960176
bra,1976,30870514
bra,1977,31811645
bra,1978,32783633
bra,1979,33783832
bra,1980,34806734
bra,1981,35760499
bra,1982,36753167
bra,1983,37766761
bra,1984,38784476
bra,1985,39800383
bra,1986,40740786
bra,1987,41707830
bra,1988,42695350
bra,1989,43697401
bra,1990,44713961
bra,1991,45756121
bra,1992,46784532
bra,1993,47827101
bra,1994,48917708
bra,1995,50066946
bra,1996,51196379
bra,1997,52375577
bra,1998,53582622
bra,1999,54783567
bra,2000,55958400
bra,2001,57027368
bra,2002,58096828
bra,2003,59155663
bra,2004,60196576
bra,2005,61218633
bra,2006,62226112
bra,2007,63198202
bra,2008,64145769
bra,2009,65082951
bra,2010,66012569
bra,2011,66908081
bra,2012,67778006
bra,2013,68622669
bra,2014,69435979
bra,2015,70209648
bra,2016,70874211
bra,2017,71515900
bra,2018,72120479
bra,2019,72673033
bra,2020,73167113
brb,1960,56161
brb,1961,55981
brb,1962,56154
brb,1963,56572
brb,1964,57044
brb,1965,57474
brb,1966,57961
brb,1967,58492
brb,1968,59104
brb,1969,59828
brb,1970,60702
brb,1971,62463
brb,1972,63964
brb,1973,65274
brb,1974,66558
brb,1975,67900
brb,1976,68626
brb,1977,69609
brb,1978,70500
brb,1979,71003
brb,1980,71205
brb,1981,72519
brb,1982,73626
brb,1983,74658
brb,1984,75813
brb,1985,77137
brb,1986,78236
brb,1987,79546
brb,1988,80939
brb,1989,82221
brb,1990,83280
brb,1991,84042
brb,1992,84553
brb,1993,84905
brb,1994,85233
brb,1995,85600
brb,1996,85907
brb,1997,86250
brb,1998,86576
brb,1999,86830
brb,2000,86977
brb,2001,87642
brb,2002,88179
brb,2003,88639
brb,2004,89098
brb,2005,89584
brb,2006,90003
brb,2007,90447
brb,2008,90853
brb,2009,91138
brb,2010,91285
brb,2011,91703
brb,2012,92018
brb,2013,92272
brb,2014,92513
brb,2015,92754
brb,2016,92969
brb,2017,93146
brb,2018,93276
brb,2019,93344
brb,2020,93337
brn,1960,22397
brn,1961,23216
brn,1962,23959
brn,1963,24717
brn,1964,25635
brn,1965,26793
brn,1966,28264
brn,1967,30014
brn,1968,31970
brn,1969,34002
brn,1970,36036
brn,1971,38165
brn,1972,40245
brn,1973,42356
brn,1974,44603
brn,1975,47062
brn,1976,49624
brn,1977,52589
brn,1978,55728
brn,1979,58802
brn,1980,61682
brn,1981,63829
brn,1982,65684
brn,1983,67400
brn,1984,69196
brn,1985,71209
brn,1986,74168
brn,1987,77308
brn,1988,80520
brn,1989,83727
brn,1990,86877
brn,1991,89606
brn,1992,92412
brn,1993,95193
brn,1994,97897
brn,1995,100520
brn,1996,102761
brn,1997,104980
brn,1998,107248
brn,1999,109701
brn,2000,112459
brn,2001,115529
brn,2002,118910
brn,2003,122368
brn,2004,125753
brn,2005,129022
brn,2006,131617
brn,2007,134308
brn,2008,136968
brn,2009,139581
brn,2010,142228
brn,2011,145225
brn,2012,148109
brn,2013,150875
brn,2014,153553
brn,2015,156112
brn,2016,157941
brn,2017,159910
brn,2018,161843
brn,2019,163505
brn,2020,164796
btn,1960,63558
btn,1961,64958
btn,1962,66664
btn,1963,68588
btn,1964,70567
btn,1965,72539
btn,1966,74446
btn,1967,76402
btn,1968,78449
btn,1969,80702
btn,1970,83218
btn,1971,85727
btn,1972,88556
btn,1973,91657
btn,1974,94940
btn,1975,98361
btn,1976,101528
btn,1977,104911
btn,1978,108424
btn,1979,111999
btn,1980,115595
btn,1981,118166
btn,1982,120745
btn,1983,123456
btn,1984,126466
btn,1985,129879
btn,1986,133563
btn,1987,137688
btn,1988,141832
btn,1989,145497
btn,1990,148375
btn,1991,149021
btn,1992,148730
btn,1993,148063
btn,1994,147748
btn,1995,148286
btn,1996,150823
btn,1997,154551
btn,1998,159270
btn,1999,164728
btn,2000,170704
btn,2001,177967
btn,2002,185841
btn,2003,193973
btn,2004,201922
btn,2005,209354
btn,2006,214619
btn,2007,219284
btn,2008,223580
btn,2009,227888
btn,2010,232470
btn,2011,237659
btn,2012,243131
btn,2013,248762
btn,2014,254394
btn,2015,259902
btn,2016,265553
btn,2017,270989
btn,2018,276208
btn,2019,281291
btn,2020,286277
bwa,1960,125799
bwa,1961,126957
bwa,1962,127974
bwa,1963,129002
bwa,1964,130294
bwa,1965,131966
bwa,1966,133146
bwa,1967,134640
bwa,1968,136532
bwa,1969,138885
bwa,1970,141757
bwa,1971,145623
bwa,1972,150238
bwa,1973,155424
bwa,1974,160975
bwa,1975,166698
bwa,1976,171997
bwa,1977,177131
bwa,1978,182133
bwa,1979,187160
bwa,1980,192454
bwa,1981,199897
bwa,1982,207938
bwa,1983,216725
bwa,1984,226401
bwa,1985,237040
bwa,1986,249427
bwa,1987,262924
bwa,1988,277240
bwa,1989,291816
bwa,1990,306227
bwa,1991,319539
bwa,1992,332475
bwa,1993,345441
bwa,1994,359093
bwa,1995,373811
bwa,1996,388464
bwa,1997,404268
bwa,1998,420764
bwa,1999,437116
bwa,2000,452802
bwa,2001,466948
bwa,2002,480130
bwa,2003,492955
bwa,2004,506338
bwa,2005,520757
bwa,2006,535345
bwa,2007,551329
bwa,2008,567553
bwa,2009,582307
bwa,2010,594554
bwa,2011,600004
bwa,2012,602704
bwa,2013,604379
bwa,2014,607443
bwa,2015,613467
bwa,2016,626258
bwa,2017,642465
bwa,2018,661029
bwa,2019,680357
bwa,2020,699355
caf,1960,420606
caf,1961,424257
caf,1962,428690
caf,1963,433960
caf,1964,440282
caf,1965,447732
caf,1966,453847
caf,1967,461396
caf,1968,469866
caf,1969,478640
caf,1970,487316
caf,1971,491106
caf,1972,495165
caf,1973,499887
caf,1974,505801
caf,1975,513293
caf,1976,521975
caf,1977,532548
caf,1978,544957
caf,1979,559059
caf,1980,574674
caf,1981,591629
caf,1982,610231
caf,1983,629548
caf,1984,648504
caf,1985,666419
caf,1986,675548
caf,1987,683983
caf,1988,692768
caf,1989,703236
caf,1990,716368
caf,1991,734767
caf,1992,756381
caf,1993,780424
caf,1994,805862
caf,1995,831890
caf,1996,854083
caf,1997,876669
caf,1998,899871
caf,1999,924048
caf,2000,949358
caf,2001,969368
caf,2002,990661
caf,2003,1012980
caf,2004,1035948
caf,2005,1059356
caf,2006,1077310
caf,2007,1095939
caf,2008,1114389
caf,2009,1131637
caf,2010,1147112
caf,2011,1147838
caf,2012,1146773
caf,2013,1146105
caf,2014,1148325
caf,2015,1155141
caf,2016,1172246
caf,2017,1194449
caf,2018,1221108
caf,2019,1250982
caf,2020,1283031
can,1960,5299114
can,1961,5388284
can,1962,5480888
can,1963,5585078
can,1964,5702156
can,1965,5827439
can,1966,5977560
can,1967,6142656
can,1968,6310635
can,1969,6470090
can,1970,6635343
can,1971,6919320
can,1972,7078601
can,1973,7241077
can,1974,7421352
can,1975,7613380
can,1976,7767867
can,1977,7921038
can,1978,8064332
can,1979,8201973
can,1980,8354869
can,1981,8491471
can,1982,8617503
can,1983,8718879
can,1984,8811439
can,1985,8897624
can,1986,8981158
can,1987,9093130
can,1988,9202967
can,1989,9358737
can,1990,9488133
can,1991,9586211
can,1992,9678363
can,1993,9766664
can,1994,9864357
can,1995,9968090
can,1996,10070444
can,1997,10184269
can,1998,10294243
can,1999,10408452
can,2000,10536629
can,2001,10684553
can,2002,10831163
can,2003,10957769
can,2004,11089741
can,2005,11223024
can,2006,11354804
can,2007,11479659
can,2008,11610930
can,2009,11738908
can,2010,11851678
can,2011,11925250
can,2012,12009350
can,2013,12084219
can,2014,12145992
can,2015,12170544
can,2016,12255257
can,2017,12341014
can,2018,12448995
can,2019,12560210
can,2020,12636824
chanisl,1960,35192
chanisl,1961,35475
chanisl,1962,35890
chanisl,1963,36295
chanisl,1964,36633
chanisl,1965,36930
chanisl,1966,37355
chanisl,1967,37847
chanisl,1968,38267
chanisl,1969,38572
chanisl,1970,38825
chanisl,1971,39200
chanisl,1972,39663
chanisl,1973,40147
chanisl,1974,40628
chanisl,1975,41084
chanisl,1976,41256
chanisl,1977,41412
chanisl,1978,41612
chanisl,1979,41894
chanisl,1980,42288
chanisl,1981,42851
chanisl,1982,43524
chanisl,1983,44265
chanisl,1984,45010
chanisl,1985,45732
chanisl,1986,46337
chanisl,1987,46971
chanisl,1988,47569
chanisl,1989,48084
chanisl,1990,48498
chanisl,1991,48571
chanisl,1992,48551
chanisl,1993,48488
chanisl,1994,48478
chanisl,1995,48572
chanisl,1996,48755
chanisl,1997,49084
chanisl,1998,49497
chanisl,1999,49914
chanisl,2000,50269
chanisl,2001,50572
chanisl,2002,50830
chanisl,2003,51099
chanisl,2004,51453
chanisl,2005,51887
chanisl,2006,52321
chanisl,2007,52913
chanisl,2008,53651
chanisl,2009,54452
chanisl,2010,55181
chanisl,2011,55378
chanisl,2012,55547
chanisl,2013,55755
chanisl,2014,56046
chanisl,2015,56444
chanisl,2016,56840
chanisl,2017,57289
chanisl,2018,57745
chanisl,2019,58175
chanisl,2020,58544
che,1960,1697138
che,1961,1728808
che,1962,1775385
che,1963,1818940
che,1964,1855649
che,1965,1883835
che,1966,1903177
che,1967,1926847
che,1968,1951448
che,1969,1974234
che,1970,1990069
che,1971,1996636
che,1972,2009426
che,1973,2023518
che,1974,2035750
che,1975,2038698
che,1976,2030481
che,1977,2028854
che,1978,2037126
che,1979,2052519
che,1980,2074423
che,1981,2100446
che,1982,2128987
che,1983,2154524
che,1984,2177245
che,1985,2199563
che,1986,2216394
che,1987,2235541
che,1988,2256601
che,1989,2278062
che,1990,2302687
che,1991,2328567
che,1992,2348956
che,1993,2363989
che,1994,2377524
che,1995,2390469
che,1996,2393137
che,1997,2393636
che,1998,2398075
che,1999,2408556
che,2000,2422246
che,2001,2440553
che,2002,2462869
che,2003,2485897
che,2004,2508493
che,2005,2530289
che,2006,2551516
che,2007,2579304
che,2008,2616233
che,2009,2651458
che,2010,2679402
che,2011,2706728
che,2012,2731534
che,2013,2757336
che,2014,2784408
che,2015,2809523
che,2016,2829540
che,2017,2846187
che,2018,2857509
che,2019,2867308
che,2020,2875412
chl,1960,2305545
chl,1961,2345367
chl,1962,2385285
chl,1963,2426481
chl,1964,2470889
chl,1965,2519345
chl,1966,2563599
chl,1967,2612602
chl,1968,2665503
chl,1969,2720683
chl,1970,2777492
chl,1971,2836905
chl,1972,2897909
chl,1973,2960787
chl,1974,3026137
chl,1975,3094012
chl,1976,3162433
chl,1977,3232451
chl,1978,3303727
chl,1979,3375778
chl,1980,3448142
chl,1981,3516596
chl,1982,3586052
chl,1983,3656215
chl,1984,3726553
chl,1985,3796889
chl,1986,3870529
chl,1987,3943123
chl,1988,4015385
chl,1989,4088465
chl,1990,4162706
chl,1991,4233978
chl,1992,4308121
chl,1993,4383986
chl,1994,4460381
chl,1995,4537032
chl,1996,4611625
chl,1997,4688364
chl,1998,4766831
chl,1999,4846782
chl,2000,4928265
chl,2001,5015112
chl,2002,5100684
chl,2003,5186759
chl,2004,5275181
chl,2005,5366163
chl,2006,5456442
chl,2007,5548518
chl,2008,5640360
chl,2009,5728887
chl,2010,5812117
chl,2011,5884421
chl,2012,5952595
chl,2013,6018408
chl,2014,6085470
chl,2015,6156269
chl,2016,6240559
chl,2017,6331150
chl,2018,6418811
chl,2019,6491959
chl,2020,6543428
chn,1960,196530121
chn,1961,194173644
chn,1962,194315297
chn,1963,197341155
chn,1964,200882984
chn,1965,205753683
chn,1966,210510031
chn,1967,216288486
chn,1968,223104378
chn,1969,230331181
chn,1970,237363620
chn,1971,243615263
chn,1972,249450066
chn,1973,255157699
chn,1974,260929726
chn,1975,266789550
chn,1976,272992889
chn,1977,279429932
chn,1978,286538993
chn,1979,294260774
chn,1980,302204706
chn,1981,311063230
chn,1982,320434235
chn,1983,329735271
chn,1984,338575787
chn,1985,347351142
chn,1986,355233423
chn,1987,363164244
chn,1988,370765138
chn,1989,377985608
chn,1990,385146346
chn,1991,390057478
chn,1992,396136767
chn,1993,402764657
chn,1994,408970994
chn,1995,414162559
chn,1996,421652515
chn,1997,426893169
chn,1998,431104552
chn,1999,436202665
chn,2000,443104584
chn,2001,449078998
chn,2002,457131677
chn,2003,466309161
chn,2004,474895410
chn,2005,482021879
chn,2006,488079228
chn,2007,492730984
chn,2008,496279809
chn,2009,499350356
chn,2010,502289492
chn,2011,504890536
chn,2012,508107916
chn,2013,511040174
chn,2014,513238352
chn,2015,514491575
chn,2016,514766031
chn,2017,514693904
chn,2018,513715600
chn,2019,512447020
chn,2020,511089150
civ,1960,994719
civ,1961,1028385
civ,1962,1065313
civ,1963,1104987
civ,1964,1147489
civ,1965,1192636
civ,1966,1230478
civ,1967,1272248
civ,1968,1318654
civ,1969,1370575
civ,1970,1428602
civ,1971,1493843
civ,1972,1567665
civ,1973,1648386
civ,1974,1733901
civ,1975,1822442
civ,1976,1903454
civ,1977,1988806
civ,1978,2078402
civ,1979,2172802
civ,1980,2272254
civ,1981,2365284
civ,1982,2466471
civ,1983,2573736
civ,1984,2684568
civ,1985,2797551
civ,1986,2898344
civ,1987,3001503
civ,1988,3109081
civ,1989,3224137
civ,1990,3348164
civ,1991,3470265
civ,1992,3602324
civ,1993,3741909
civ,1994,3885450
civ,1995,4030184
civ,1996,4151601
civ,1997,4274965
civ,1998,4398468
civ,1999,4520196
civ,2000,4638961
civ,2001,4719307
civ,2002,4797118
civ,2003,4875535
civ,2004,4958824
civ,2005,5050526
civ,2006,5146101
civ,2007,5252995
civ,2008,5371075
civ,2009,5499329
civ,2010,5636860
civ,2011,5780324
civ,2012,5932843
civ,2013,6094434
civ,2014,6265228
civ,2015,6444663
civ,2016,6618305
civ,2017,6802823
civ,2018,6996023
civ,2019,7194985
civ,2020,7398271
cmr,1960,1424217
cmr,1961,1447196
cmr,1962,1472014
cmr,1963,1498898
cmr,1964,1528382
cmr,1965,1560630
cmr,1966,1587983
cmr,1967,1619430
cmr,1968,1654195
cmr,1969,1691237
cmr,1970,1730052
cmr,1971,1764517
cmr,1972,1801961
cmr,1973,1842425
cmr,1974,1886203
cmr,1975,1933474
cmr,1976,1977831
cmr,1977,2026558
cmr,1978,2079390
cmr,1979,2135912
cmr,1980,2195841
cmr,1981,2252204
cmr,1982,2312562
cmr,1983,2377067
cmr,1984,2446084
cmr,1985,2519804
cmr,1986,2589755
cmr,1987,2666046
cmr,1988,2747714
cmr,1989,2833697
cmr,1990,2923605
cmr,1991,3008687
cmr,1992,3098922
cmr,1993,3194390
cmr,1994,3295444
cmr,1995,3402395
cmr,1996,3504602
cmr,1997,3613540
cmr,1998,3729407
cmr,1999,3851787
cmr,2000,3980132
cmr,2001,4102961
cmr,2002,4231613
cmr,2003,4366236
cmr,2004,4507208
cmr,2005,4654451
cmr,2006,4793735
cmr,2007,4941824
cmr,2008,5096970
cmr,2009,5257056
cmr,2010,5421174
cmr,2011,5579791
cmr,2012,5744589
cmr,2013,5916115
cmr,2014,6095752
cmr,2015,6284415
cmr,2016,6473036
cmr,2017,6671522
cmr,2018,6879683
cmr,2019,7096978
cmr,2020,7322856
cod,1960,3817176
cod,1961,3914299
cod,1962,4022899
cod,1963,4141314
cod,1964,4267370
cod,1965,4399970
cod,1966,4518261
cod,1967,4646763
cod,1968,4783575
cod,1969,4927320
cod,1970,5077337
cod,1971,5206168
cod,1972,5343458
cod,1973,5490101
cod,1974,5647369
cod,1975,5816058
cod,1976,5972312
cod,1977,6143889
cod,1978,6326448
cod,1979,6514968
cod,1980,6706810
cod,1981,6868249
cod,1982,7036502
cod,1983,7214122
cod,1984,7404545
cod,1985,7610344
cod,1986,7800569
cod,1987,8012294
cod,1988,8249293
cod,1989,8515753
cod,1990,8812666
cod,1991,9124542
cod,1992,9473691
cod,1993,9841435
cod,1994,10207454
cod,1995,10561234
cod,1996,10839100
cod,1997,11104991
cod,1998,11373966
cod,1999,11663039
cod,2000,11982795
cod,2001,12302034
cod,2002,12658335
cod,2003,13047331
cod,2004,13463989
cod,2005,13904297
cod,2006,14322834
cod,2007,14775818
cod,2008,15258645
cod,2009,15766107
cod,2010,16295891
cod,2011,16809420
cod,2012,17353509
cod,2013,17928536
cod,2014,18537346
cod,2015,19182148
cod,2016,19823659
cod,2017,20509309
cod,2018,21235929
cod,2019,21999596
cod,2020,22798437
cog,1960,272333
cog,1961,276950
cog,1962,281862
cog,1963,287169
cog,1964,293028
cog,1965,299509
cog,1966,305518
cog,1967,312275
cog,1968,319711
cog,1969,327707
cog,1970,336194
cog,1971,344237
cog,1972,352932
cog,1973,362238
cog,1974,372118
cog,1975,382548
cog,1976,392214
cog,1977,402521
cog,1978,413538
cog,1979,425403
cog,1980,438222
cog,1981,451081
cog,1982,465209
cog,1983,480403
cog,1984,496352
cog,1985,512904
cog,1986,529229
cog,1987,546080
cog,1988,563673
cog,1989,582312
cog,1990,602133
cog,1991,622241
cog,1992,643644
cog,1993,666208
cog,1994,689682
cog,1995,713935
cog,1996,738619
cog,1997,764261
cog,1998,790772
cog,1999,818127
cog,2000,846275
cog,2001,873211
cog,2002,901146
cog,2003,930430
cog,2004,961500
cog,2005,994615
cog,2006,1030855
cog,2007,1069213
cog,2008,1108655
cog,2009,1148006
cog,2010,1186512
cog,2011,1216037
cog,2012,1245173
cog,2013,1274654
cog,2014,1305502
cog,2015,1338588
cog,2016,1374504
cog,2017,1413063
cog,2018,1454086
cog,2019,1497196
cog,2020,1542083
col,1960,3977353
col,1961,4079841
col,1962,4187222
col,1963,4300954
col,1964,4423691
col,1965,4556934
col,1966,4693438
col,1967,4842846
col,1968,5002249
col,1969,5168127
col,1970,5339426
col,1971,5510405
col,1972,5687474
col,1973,5872899
col,1974,6068472
col,1975,6274300
col,1976,6499896
col,1977,6726280
col,1978,6954894
col,1979,7188449
col,1980,7427434
col,1981,7648418
col,1982,7882734
col,1983,8122814
col,1984,8357647
col,1985,8582143
col,1986,8802791
col,1987,9012695
col,1988,9216768
col,1989,9423551
col,1990,9637426
col,1991,9850675
col,1992,10065602
col,1993,10284203
col,1994,10508086
col,1995,10737947
col,1996,10959865
col,1997,11194624
col,1998,11436991
col,1999,11679479
col,2000,11919203
col,2001,12176456
col,2002,12426084
col,2003,12673255
col,2004,12927029
col,2005,13191025
col,2006,13454228
col,2007,13731527
col,2008,14014217
col,2009,14287491
col,2010,14543295
col,2011,14791668
col,2012,15015602
col,2013,15230598
col,2014,15458847
col,2015,15711693
col,2016,16002838
col,2017,16321474
col,2018,16642417
col,2019,16932143
col,2020,17168666
com,1960,52481
com,1961,52789
com,1962,53116
com,1963,53500
com,1964,54027
com,1965,54730
com,1966,55436
com,1967,56359
com,1968,57453
com,1969,58645
com,1970,59900
com,1971,60946
com,1972,62093
com,1973,63413
com,1974,65004
com,1975,66907
com,1976,69049
com,1977,71575
com,1978,74316
com,1979,77102
com,1980,79814
com,1981,82083
com,1982,84255
com,1983,86408
com,1984,88668
com,1985,91112
com,1986,93435
com,1987,96013
com,1988,98803
com,1989,101767
com,1990,104887
com,1991,108015
com,1992,111354
com,1993,114901
com,1994,118662
com,1995,122629
com,1996,126629
com,1997,130805
com,1998,135161
com,1999,139679
com,2000,144353
com,2001,148847
com,2002,153508
com,2003,158324
com,2004,163272
com,2005,168342
com,2006,173273
com,2007,178346
com,2008,183562
com,2009,188933
com,2010,194465
com,2011,199868
com,2012,205462
com,2013,211216
com,2014,217083
com,2015,223065
com,2016,228824
com,2017,234786
com,2018,240927
com,2019,247214
com,2020,253639
cpv,1960,48215
cpv,1961,48328
cpv,1962,48347
cpv,1963,48503
cpv,1964,49192
cpv,1965,50532
cpv,1966,51828
cpv,1967,53834
cpv,1968,56133
cpv,1969,58096
cpv,1970,59416
cpv,1971,59943
cpv,1972,59571
cpv,1973,58675
cpv,1974,57775
cpv,1975,57206
cpv,1976,56507
cpv,1977,56255
cpv,1978,56458
cpv,1979,57028
cpv,1980,57849
cpv,1981,59972
cpv,1982,62315
cpv,1983,64725
cpv,1984,67018
cpv,1985,69067
cpv,1986,70329
cpv,1987,71434
cpv,1988,72558
cpv,1989,73870
cpv,1990,75439
cpv,1991,77727
cpv,1992,80272
cpv,1993,83021
cpv,1994,85932
cpv,1995,88963
cpv,1996,91616
cpv,1997,94461
cpv,1998,97492
cpv,1999,100684
cpv,2000,104050
cpv,2001,108292
cpv,2002,112498
cpv,2003,116820
cpv,2004,121490
cpv,2005,126582
cpv,2006,132392
cpv,2007,138530
cpv,2008,144772
cpv,2009,150740
cpv,2010,156228
cpv,2011,160829
cpv,2012,164958
cpv,2013,168668
cpv,2014,172144
cpv,2015,175506
cpv,2016,178676
cpv,2017,181805
cpv,2018,184859
cpv,2019,187778
cpv,2020,190541
cri,1960,350070
cri,1961,360902
cri,1962,373689
cri,1963,387748
cri,1964,402143
cri,1965,416474
cri,1966,430134
cri,1967,444310
cri,1968,459097
cri,1969,474838
cri,1970,491804
cri,1971,510120
cri,1972,529322
cri,1973,549659
cri,1974,571202
cri,1975,593829
cri,1976,617248
cri,1977,641080
cri,1978,665341
cri,1979,690088
cri,1980,715176
cri,1981,737910
cri,1982,761901
cri,1983,786280
cri,1984,809924
cri,1985,832361
cri,1986,853948
cri,1987,874346
cri,1988,894397
cri,1989,915576
cri,1990,938765
cri,1991,963581
cri,1992,990947
cri,1993,1020504
cri,1994,1051499
cri,1995,1083460
cri,1996,1116666
cri,1997,1150655
cri,1998,1185336
cri,1999,1220691
cri,2000,1256470
cri,2001,1289671
cri,2002,1323091
cri,2003,1356519
cri,2004,1389494
cri,2005,1421742
cri,2006,1453436
cri,2007,1483848
cri,2008,1513084
cri,2009,1541366
cri,2010,1568670
cri,2011,1593002
cri,2012,1616609
cri,2013,1639217
cri,2014,1660515
cri,2015,1680397
cri,2016,1698652
cri,2017,1715940
cri,2018,1732024
cri,2019,1746739
cri,2020,1760026
cub,1960,2192594
cub,1961,2235032
cub,1962,2263535
cub,1963,2284527
cub,1964,2308763
cub,1965,2340998
cub,1966,2359953
cub,1967,2395589
cub,1968,2439353
cub,1969,2478138
cub,1970,2506546
cub,1971,2542829
cub,1972,2564763
cub,1973,2581148
cub,1974,2607250
cub,1975,2650402
cub,1976,2695210
cub,1977,2761040
cub,1978,2839946
cub,1979,2916579
cub,1980,2982270
cub,1981,3053171
cub,1982,3105466
cub,1983,3148046
cub,1984,3195505
cub,1985,3254587
cub,1986,3312875
cub,1987,3384770
cub,1988,3461827
cub,1989,3531493
cub,1990,3587231
cub,1991,3626121
cub,1992,3658218
cub,1993,3683251
cub,1994,3702995
cub,1995,3719557
cub,1996,3744542
cub,1997,3758832
cub,1998,3768911
cub,1999,3783122
cub,2000,3804857
cub,2001,3823827
cub,2002,3853335
cub,2003,3887053
cub,2004,3914637
cub,2005,3930758
cub,2006,3936513
cub,2007,3932007
cub,2008,3921588
cub,2009,3912323
cub,2010,3907852
cub,2011,3909564
cub,2012,3914200
cub,2013,3919981
cub,2014,3924185
cub,2015,3924968
cub,2016,3916861
cub,2017,3908299
cub,2018,3898893
cub,2019,3888473
cub,2020,3877295
cyp,1960,157608
cyp,1961,158725
cyp,1962,160025
cyp,1963,161696
cyp,1964,163816
cyp,1965,166448
cyp,1966,167894
cyp,1967,169826
cyp,1968,172107
cyp,1969,174503
cyp,1970,176834
cyp,1971,182250
cyp,1972,187703
cyp,1973,192898
cyp,1974,197796
cyp,1975,202553
cyp,1976,207614
cyp,1977,212925
cyp,1978,218205
cyp,1979,223167
cyp,1980,227653
cyp,1981,228747
cyp,1982,229560
cyp,1983,230296
cyp,1984,231432
cyp,1985,233368
cyp,1986,235965
cyp,1987,239720
cyp,1988,244045
cyp,1989,248545
cyp,1990,253171
cyp,1991,259002
cyp,1992,265182
cyp,1993,271611
cyp,1994,278342
cyp,1995,285432
cyp,1996,292056
cyp,1997,299463
cyp,1998,307359
cyp,1999,315512
cyp,2000,323870
cyp,2001,331902
cyp,2002,340247
cyp,2003,348647
cyp,2004,356968
cyp,2005,365066
cyp,2006,371870
cyp,2007,378493
cyp,2008,384770
cyp,2009,390628
cyp,2010,396055
cyp,2011,400248
cyp,2012,404024
cyp,2013,407270
cyp,2014,410123
cyp,2015,412789
cyp,2016,414428
cyp,2017,416115
cyp,2018,417751
cyp,2019,419374
cyp,2020,421092
cze,1960,3045479
cze,1961,3056496
cze,1962,3086837
cze,1963,3121394
cze,1964,3159955
cze,1965,3195849
cze,1966,3212479
cze,1967,3228026
cze,1968,3240833
cze,1969,3249165
cze,1970,3232903
cze,1971,3215799
cze,1972,3215742
cze,1973,3215716
cze,1974,3218886
cze,1975,3224875
cze,1976,3216563
cze,1977,3210541
cze,1978,3208643
cze,1979,3213773
