geo,time,ne_con_govt_cd
gha,2013,5517856515.59503
gha,2014,4529332596.83767
gha,2015,3794666989.71625
gha,2016,4429708552.86715
gha,2017,4202503505.34421
gha,2018,4781466163.6098
gha,2019,4813152010.57998
gha,2020,5486771127.8303
gin,1986,228288286.93742
gin,1987,243414312.47483
gin,1988,266587309.58411
gin,1989,284294082.70962
gin,1990,292118642.15508
gin,1991,300020003.49933
gin,1992,283791510.16745
gin,1993,273315083.78473
gin,1994,265864871.81924
gin,1995,277668954.41499
gin,1996,289116148.67722
gin,1997,279485672.43253
gin,1998,244216985.85046
gin,1999,240830874.45572
gin,2000,212196798.39924
gin,2001,207930052.53932
gin,2002,241669011.13337
gin,2003,281898658.05431
gin,2004,252613821.10941
gin,2005,205236129.19817
gin,2006,264782520.02913
gin,2007,425808146.83669
gin,2008,415686320.52869
gin,2009,669319165.30836
gin,2010,861357464.8306
gin,2011,1016520904.61035
gin,2012,1105644870.49425
gin,2013,1580953346.58555
gin,2014,1561966558.07997
gin,2015,1715036050.88477
gin,2016,1451301966.40425
gin,2017,1577198552.53768
gin,2018,1835694145.66038
gin,2019,2070513241.99623
gin,2020,2025437102.82033
gmb,1977,40383776.71173
gmb,1978,54418180.94644
gmb,1979,60262656.2169
gmb,1980,75246949.448
gmb,1981,100542659.02924
gmb,1982,68923345.70867
gmb,1983,84021829.75821
gmb,1984,72417064.25602
gmb,1985,35966511.72346
gmb,1986,34245472.92419
gmb,1987,47890973.08606
gmb,1988,47522509.09308
gmb,1989,40969987.86856
gmb,1990,43590557.17731
gmb,1991,90304496.68503
gmb,1992,101162123.27304
gmb,1993,109772963.6619
gmb,1994,84744296.47874
gmb,1995,90908447.97418
gmb,1996,97005419.91589
gmb,1997,90530960.17725
gmb,1998,83947797.16436
gmb,1999,84226211.26625
gmb,2000,87899465.10682
gmb,2001,78136671.93636
gmb,2002,57377792.72811
gmb,2003,42640121.97473
gmb,2004,74658426.04587
gmb,2005,84758218.60761
gmb,2006,88399719.23023
gmb,2007,101353252.87255
gmb,2008,152664876.26395
gmb,2009,139203735.11882
gmb,2010,156468656.29016
gmb,2011,130135940.12525
gmb,2012,123857830.04075
gmb,2013,127584563.48588
gmb,2014,108644954.83191
gmb,2015,114754991.0366
gmb,2016,125396774.45386
gmb,2017,118389069.46957
gmb,2018,114019598.43661
gmb,2019,149493630.9613
gmb,2020,162952170.51088
gnb,1970,15699075.37059
gnb,1971,17008642.85593
gnb,1972,19980071.42714
gnb,1973,21866949.15254
gnb,1974,24926644.73684
gnb,1975,24950519.19736
gnb,1976,27989656.37952
gnb,1977,21309635.09256
gnb,1978,25914409.2219
gnb,1979,26366565.96333
gnb,1980,30585589.6501
gnb,1981,44079242.42424
gnb,1982,48726909.65293
gnb,1983,41635434.4112
gnb,1984,21368892.83253
gnb,1985,25793746.8754
gnb,1986,17246190.73125
gnb,1987,18597222.7606
gnb,1988,15850134.57011
gnb,1989,23932889.07793
gnb,1990,25106424.36288
gnb,1991,27302176.55095
gnb,1992,20318827.36071
gnb,1993,16706667.43173
gnb,1994,16785422.65174
gnb,1995,16273306.16449
gnb,1996,17735656.13871
gnb,1997,18846285.24298
gnb,1998,19154107.16604
gnb,1999,24200132.82462
gnb,2000,68919893.89024
gnb,2001,57437878.35489
gnb,2002,60082134.8073
gnb,2003,78716528.13067
gnb,2004,75452214.70859
gnb,2005,85780672.24723
gnb,2006,66375287.31364
gnb,2007,74340254.5621
gnb,2008,76625704.93274
gnb,2009,73137743.16203
gnb,2010,78196624.3346
gnb,2011,95303504.34993
gnb,2012,96666016.46087
gnb,2013,74504249.44665
gnb,2014,145872167.15581
gnb,2015,118721275.13715
gnb,2016,115805305.92354
gnb,2017,125523534.81842
gnb,2018,189937284.68898
gnb,2019,212830958.96817
gnb,2020,236454674.01917
gnq,2005,224832553.85492
gnq,2006,732561201.67508
gnq,2007,1000012936.42706
gnq,2008,1312903174.66095
gnq,2009,1672098491.63349
gnq,2010,1905416194.12572
gnq,2011,2514901763.78135
gnq,2012,2591435852.12473
gnq,2013,3381205247.68762
gnq,2014,3457647910.6268
gnq,2015,2872263870.61438
gnq,2016,2833640042.07331
gnq,2017,2875526722.43112
gnq,2018,3065895864.9425
gnq,2019,2858121732.36005
gnq,2020,2918123420.02175
grc,1960,532846654.66616
grc,1961,579796323.561
grc,1962,633819962.16377
grc,1963,683517211.77851
grc,1964,797377683.74403
grc,1965,917814630.43802
grc,1966,1029602206.6558
grc,1967,1234206671.54129
grc,1968,1331440815.85996
grc,1969,1487968865.23046
grc,1970,1660409090.90909
grc,1971,1814034090.90909
grc,1972,2021625000
grc,1973,2473440736.47871
grc,1974,3455829545.45455
grc,1975,4237396386.82253
grc,1976,4539785447.76119
grc,1977,5582997224.79186
grc,1978,6739656771.79963
grc,1979,8522419503.21987
grc,1980,8880239808.15348
grc,1981,8991359163.59164
grc,1982,9505346938.77551
grc,1983,8894326625.387
grc,1984,8907143288.99637
grc,1985,9220340488.52702
grc,1986,10305778967.8676
grc,1987,12225631605.4353
grc,1988,12492010569.301
grc,1989,13771233738.9845
grc,1990,17114346517.6268
grc,1991,17338209011.0301
grc,1992,18535997497.3186
grc,1993,18061284185.4935
grc,1994,18638682584.2697
grc,1995,24354349168.9954
grc,1996,25683059173.2729
grc,1997,25314102084.1133
grc,1998,25271345555.1712
grc,1999,25637583910.1433
grc,2000,23821591350.0769
grc,2001,25510249867.3866
grc,2002,29718543468.2624
grc,2003,38367059021.3415
grc,2004,46156624969.5638
grc,2005,49625236954.3969
grc,2006,55134663975.5399
grc,2007,65439764476.5532
grc,2008,73748309141.34061
grc,2009,77224739819.8031
grc,2010,66427952811.4335
grc,2011,62531965325.5741
grc,2012,53877400964.9473
grc,2013,49510738400.4586
grc,2014,48472814156.1402
grc,2015,40407720540.97729
grc,2016,39812905202.9231
grc,2017,40954716911.8695
grc,2018,41933940925.6902
grc,2019,41098893773.945
grc,2020,43003537300.8437
grl,2003,742277274.31425
grl,2004,843050524.94534
grl,2005,848138204.73911
grl,2006,913096118.9211
grl,2007,1037254073.51617
grl,2008,1199270316.39238
grl,2009,1229532354.64194
grl,2010,1171849718.17713
grl,2011,1253376050.06799
grl,2012,1194630988.347
grl,2013,1284831650.73091
grl,2014,1302806236.08018
grl,2015,1104579437.86323
grl,2016,1146307767.72583
grl,2017,1209423132.26007
grl,2018,1318341621.00529
grl,2019,1336537019.82187
gtm,1960,79900000
gtm,1961,83100000
gtm,1962,77200000
gtm,1963,83400000
gtm,1964,89600000
gtm,1965,97900000
gtm,1966,105000000
gtm,1967,112600000
gtm,1968,115300000
gtm,1969,134500000
gtm,1970,151400000
gtm,1971,139300000
gtm,1972,156700000
gtm,1973,166600000
gtm,1974,206600000
gtm,1975,250300000
gtm,1976,297300000
gtm,1977,354500000
gtm,1978,434600000
gtm,1979,488000000
gtm,1980,627000000
gtm,1981,680000000
gtm,1982,675000000
gtm,1983,688000000
gtm,1984,725900000
gtm,1985,676000000
gtm,1986,513196347.03196
gtm,1987,559840000
gtm,1988,625877900.76336
gtm,1989,664062500
gtm,1990,503700566.23122
gtm,1991,510051900.0179
gtm,1992,670811898.03891
gtm,1993,724615821.41463
gtm,1994,723588120.74002
gtm,1995,807506797.92104
gtm,1996,796330099.15944
gtm,1997,889021224.66481
gtm,1998,1101171650.19392
gtm,1999,1158023370.75
gtm,2000,1350722253.70981
gtm,2001,1880932354.36337
gtm,2002,2007811728.90804
gtm,2003,2104215605.28404
gtm,2004,2099941961.87001
gtm,2005,2307007257.10318
gtm,2006,2530344290.11128
gtm,2007,2953531870.25139
gtm,2008,3527471785.71429
gtm,2009,3840912835.71849
gtm,2010,4330513676.18953
gtm,2011,4855654404.39798
gtm,2012,5214062627.65523
gtm,2013,5982222278.79035
gtm,2014,6511510307.54507
gtm,2015,6895271855.56775
gtm,2016,6896241924.23585
gtm,2017,7575864804.91025
gtm,2018,8113054314.28875
gtm,2019,8565049956.47485
gtm,2020,8959239799.78372
guy,1960,19483170.97358
guy,1961,22166481.94598
guy,1962,22516479.02934
guy,1963,21349822.08482
guy,1964,27183106.80744
guy,1965,32000000
guy,1966,34764705.88235
guy,1967,39176470.58824
guy,1968,34950000
guy,1969,39550000
guy,1970,45450000
guy,1971,50850000
guy,1972,55666666.66667
guy,1973,76047619.04762
guy,1974,73727272.72727
guy,1975,97041666.66667
guy,1976,128040000
guy,1977,116000000
guy,1978,118400000
guy,1979,139200000
guy,1980,146000000
guy,1981,165714285.71429
guy,1982,124333333.33333
guy,1983,132666666.66667
guy,1984,79210526.31579
guy,1985,81860465.11628
guy,1986,158837209.30233
guy,1987,97142857.14286
guy,1988,116300010
guy,1989,62536761.02941
guy,1990,53999997.46835
guy,1991,52012523.25581
guy,1992,62577937.64988
guy,1993,69009215.82181
guy,1994,83790313.81056
guy,1995,93283097.1831
guy,1996,114371085.47008
guy,1997,131379700.98525
guy,1998,132294263.84709
guy,1999,131836879.06606
guy,2000,175830179.24683
guy,2001,178616575.94885
guy,2002,186815839.2993
guy,2003,208122631.56836
guy,2004,214123097.71441
guy,2005,222008755.47217
hkg,1960,103275511.34044
hkg,1961,87419726.04774
hkg,1962,92431047.92309
hkg,1963,105423363.89621
hkg,1964,119714911.46665
hkg,1965,126003490.4014
hkg,1966,141908265.19761
hkg,1967,162157459.76511
hkg,1968,168444232.63381
hkg,1969,184127609.295
hkg,1970,214991857.61519
hkg,1971,235199382.64356
hkg,1972,302407203.88556
hkg,1973,416788108.4232
hkg,1974,546943318.22879
hkg,1975,602407197.27671
hkg,1976,701149893.98141
hkg,1977,877091377.09138
hkg,1978,1043832867.17766
hkg,1979,1240530113.73858
hkg,1980,1622153895.62107
hkg,1981,2119048896.99962
hkg,1982,2337765037.31528
hkg,1983,2210400264.27352
hkg,1984,2272320286.51829
hkg,1985,2500898495.66155
hkg,1986,2866607717.24783
hkg,1987,3179154431.09396
hkg,1988,3651037663.3359
hkg,1989,4353901973.10222
hkg,1990,5259313461.19284
hkg,1991,6341491661.51946
hkg,1992,7949900524.50714
hkg,1993,8998009204.19877
hkg,1994,10242741058.9514
hkg,1995,11611210217.4306
hkg,1996,13007899874.5846
hkg,1997,14266026013.6139
hkg,1998,15241501297.5611
hkg,1999,15933612632.9359
hkg,2000,16081476537.6322
hkg,2001,17285479817.4078
hkg,2002,17692110425.8293
hkg,2003,17741177377.0997
hkg,2004,17508217770.9296
hkg,2005,16788088411.1453
hkg,2006,16972244393.522
hkg,2007,17813084830.9278
hkg,2008,19008707042.6876
hkg,2009,19674398204.288
hkg,2010,20255753488.1326
hkg,2011,21649152106.88589
hkg,2012,23891238203.2902
hkg,2013,25602372356.885
hkg,2014,27626159064.237
hkg,2015,29833458035.553
hkg,2016,31945815029.0507
hkg,2017,33548093209.46469
hkg,2018,35902277221.4072
hkg,2019,39489656580.6098
hkg,2020,44055200330.016
hnd,1960,37000000
hnd,1961,41000000
hnd,1962,41500000
hnd,1963,44000000
hnd,1964,51000000
hnd,1965,51000000
hnd,1966,57000000
hnd,1967,60000000
hnd,1968,64500000
hnd,1969,74500000
hnd,1970,83000000
hnd,1971,87500000
hnd,1972,96500000
hnd,1973,93000000
hnd,1974,121000000
hnd,1975,139000000
hnd,1976,174000000
hnd,1977,208500000
hnd,1978,208500000
hnd,1979,246500000
hnd,1980,325000000
hnd,1981,360500000
hnd,1982,379000000
hnd,1983,403500000
hnd,1984,438000000
hnd,1985,476500000
hnd,1986,543500000
hnd,1987,590500000
hnd,1988,561373390.55794
hnd,1989,508620689.65517
hnd,1990,394212062.25681
hnd,1991,332725186.67595
hnd,1992,394878044.3442
hnd,1993,369085802.85754
hnd,1994,330606031.77623
hnd,1995,364442127.21585
hnd,1996,384797297.2973
hnd,1997,412319391.63498
hnd,1998,525627769.57164
hnd,1999,608083623.69338
hnd,2000,952514738.10115
hnd,2001,1111228143.95873
hnd,2002,1164386149.75792
hnd,2003,1214597036.32036
hnd,2004,1316769205.19911
hnd,2005,1501350823.19594
hnd,2006,1626668676.33787
hnd,2007,2038024435.09822
hnd,2008,2360039501.61814
hnd,2009,2708873932.72191
hnd,2010,2819764793.21508
hnd,2011,2825416947.79418
hnd,2012,2981215384.78043
hnd,2013,3074365183.07573
hnd,2014,3007979851.83483
hnd,2015,2980347787.62243
hnd,2016,3043899364.79431
hnd,2017,3101317313.99618
hnd,2018,3217537145.7481
hnd,2019,3360852909.82928
hnd,2020,3543229051.83482
hrv,1995,5795194907.64145
hrv,1996,5578983899.37329
hrv,1997,5407140631.46777
hrv,1998,6027772882.84199
hrv,1999,5743627959.92843
hrv,2000,4868432887.8453
hrv,2001,4699114123.06733
hrv,2002,5386916748.15097
hrv,2003,6737337439.04469
hrv,2004,8106300754.32654
hrv,2005,8793037477.36912
hrv,2006,9731381595.7574
hrv,2007,12022918169.2659
hrv,2008,13722492293.5724
hrv,2009,13407740513.3994
hrv,2010,12849921512.5249
hrv,2011,13598945644.824
hrv,2012,12339491575.4917
hrv,2013,12652016290.8277
hrv,2014,12741010588.971
hrv,2015,10608778864.6758
hrv,2016,10816042288.1472
hrv,2017,11553730235.4118
hrv,2018,12824349082.5357
hrv,2019,12821115218.1175
hrv,2020,13700403703.7989
hti,2000,475783776.89665
hti,2001,466096495.46143
hti,2002,486171763.23748
hti,2003,401231281.48591
hti,2004,446571981.8864
hti,2005,463871167.65853
hti,2006,522733658.07289
hti,2007,708355750.56551
hti,2008,849666236.35233
hti,2009,810060937.74965
hti,2010,863169257.44736
hti,2011,852387387.96876
hti,2012,1019880718.74203
hti,2013,1071664440.5952
hti,2014,1160858134.00024
hti,2015,1226253172.03869
hti,2016,1154988372.28562
hti,2017,1192025631.10346
hti,2018,1355522941.08115
hti,2019,1079859827.30239
hti,2020,1060849292.94466
hun,1991,8660325523.51642
hun,1992,9973525977.89799
hun,1993,11125479505.9945
hun,1994,10996216661.2602
hun,1995,10617356325.7706
hun,1996,10093824498.0075
hun,1997,10053140117.3087
hun,1998,10187395902.178
hun,1999,10431654281.8806
hun,2000,10009022635.2616
hun,2001,11332246607.6181
hun,2002,14782316832.213
hun,2003,19627460971.9638
hun,2004,22929347981.5611
hun,2005,25045261984.3924
hun,2006,25447107752.2696
hun,2007,29128439467.6565
hun,2008,33840568974.0421
hun,2009,28860531467.3149
hun,2010,28286044731.55849
hun,2011,29236283603.989
hun,2012,25706156779.2688
hun,2013,26761027291.6248
hun,2014,28198998287.4872
hun,2015,24676695336.2033
hun,2016,25671943118.9837
hun,2017,28898388193.854
hun,2018,31616325473.2401
hun,2019,32440975710.4521
hun,2020,32897956687.8429
idn,1967,417828249.94334
idn,1968,527857667.85431
idn,1969,610429447.85276
idn,1970,802739726.0274
idn,1971,866758142.34516
idn,1972,997590361.44578
idn,1973,1725301204.81928
idn,1974,2026506024.09639
idn,1975,3020963855.42169
idn,1976,3832530120.48193
idn,1977,5005542168.6747
idn,1978,6014930603.83273
idn,1979,5992039313.43525
idn,1980,7477312354.29663
idn,1981,9161548547.75861
idn,1982,10328838221.5805
idn,1983,8883377596.34042
idn,1984,8890773847.34325
idn,1985,10264997074.5902
idn,1986,8988818825.87243
idn,1987,7156066657.36468
idn,1988,7567064346.8502
idn,1989,8868399647.67678
idn,1990,10119925226.7109
idn,1991,10657020932.8224
idn,1992,12183386537.4005
idn,1993,14257437867.9777
idn,1994,14353349531.4127
idn,1995,15825045991.9485
idn,1996,17204969474.4482
idn,1997,14763283406.1994
idn,1998,5434199705.76814
idn,1999,9246328959.29841
idn,2000,10779164212.8096
idn,2001,11053285490.1216
idn,2002,14199987339.966
idn,2003,19085795197.2016
idn,2004,21373625751.5732
idn,2005,23182537666.0978
idn,2006,31452113671.3179
idn,2007,36074838967.2902
idn,2008,42980542403.3756
idn,2009,51741295652.6447
idn,2010,68003138200.244
idn,2011,80891188808.1972
idn,2012,84891845511.3152
idn,2013,86851491925.0873
idn,2014,83959519785.69478
idn,2015,83928241330.18558
idn,2016,88787505533.1749
idn,2017,92630230049.5562
idn,2018,94025730841.85768
idn,2019,98588329590.66319
idn,2020,98317535835.14999
ind,1960,2434156450.13545
ind,1961,2704945305.56711
ind,1962,3279987049.08125
ind,1963,4215148283.25668
ind,1964,4542440271.28247
ind,1965,5233491375.57119
ind,1966,3901678614.87143
ind,1967,4071544783.75333
ind,1968,4458218702.236
ind,1969,4997119463.42667
ind,1970,5585091953.61467
ind,1971,6515395261.40077
ind,1972,6670528128.43634
ind,1973,7189577880.22002
ind,1974,8599675528.69126
ind,1975,9342760393.70074
ind,1976,10045485297.5107
ind,1977,11188705337.7016
ind,1978,12960610513.1876
ind,1979,15138114163.0628
ind,1980,17983899851.4697
ind,1981,18625727108.1629
ind,1982,20417894244.9342
ind,1983,22025110079.19049
ind,1984,21970917685.2837
ind,1985,25413996144.97029
ind,1986,28758522474.3472
ind,1987,33285953696.9719
ind,1988,34417255372.4219
ind,1989,34233634236.4299
ind,1990,36224062036.729
ind,1991,29924231403.9138
ind,1992,31458084134.4425
ind,1993,30730005866.5425
ind,1994,34153869436.2963
ind,1995,37974681637.7883
ind,1996,40589761230.7328
ind,1997,45864915940.7185
ind,1998,50182496700.1251
ind,1999,55863632218.8941
ind,2000,55963056448.9827
ind,2001,57094901666.0516
ind,2002,58260569083.2354
ind,2003,66094649923.2904
ind,2004,73784792171.69131
ind,2005,85041906343.73529
ind,2006,92168697919.314
ind,2007,119995857352.207
ind,2008,126345385007.914
ind,2009,153775741830.84399
ind,2010,184445165510.00601
ind,2011,202075268929.39496
ind,2012,195262201308.23697
ind,2013,191152515788.76001
ind,2014,212902376803.13199
ind,2015,219368252547.40799
ind,2016,236560353038.526
ind,2017,285489367368.50098
ind,2018,291410601552.56702
ind,2019,322300781927.30298
ind,2020,332423646480.29602
irl,1970,716325836.32584
irl,1971,864699118.43618
irl,1972,1077555074.7443
irl,1973,1302880571.09782
irl,1974,1508944945.68219
irl,1975,1962515679.44251
irl,1976,1897345032.55024
irl,1977,2134752026.37725
irl,1978,2787689519.78254
irl,1979,3684766279.81947
irl,1980,4808310406.2146
irl,1981,4576095829.6362
irl,1982,4724379610.99933
irl,1983,4466665361.65215
irl,1984,4181219054.12327
irl,1985,4390852002.99825
irl,1986,5995139889.78381
irl,1987,6682351357.6779
irl,1988,6782460707.85843
irl,1989,6543063958.03103
irl,1990,8461023837.4365
irl,1991,9037851438.71213
irl,1992,10372314082.8085
irl,1993,9615111059.42551
irl,1994,10371545347.4676
irl,1995,11904449494.9495
irl,1996,12575623739.9194
irl,1997,13355521728.7488
irl,1998,14024160592.1274
irl,1999,14860002711.5556
irl,2000,14776534511.5091
irl,2001,16839201848.7693
irl,2002,20326188020.18
irl,2003,26439341444.3352
irl,2004,31422269907.4908
irl,2005,34021315579.0194
irl,2006,37675337582.1741
irl,2007,45500254635.8119
irl,2008,51377633112.3484
irl,2009,47384686578.3937
irl,2010,41421359694.5334
irl,2011,45730553183.3172
irl,2012,40984418163.8145
irl,2013,40772372480.2585
irl,2014,42407624863.9038
irl,2015,36395836208.3051
irl,2016,38052787569.9083
irl,2017,41317758032.8271
irl,2018,45836440531.9725
irl,2019,47424156485.5607
irl,2020,53858760098.411
irn,1960,441628884.17335
irn,1961,463370613.85573
irn,1962,482394627.32781
irn,1963,547619816.37495
irn,1964,672634762.04864
irn,1965,890052058.87244
irn,1966,1006913855.91524
irn,1967,1152311673.16616
irn,1968,1358858105.14877
irn,1969,1629270868.07337
irn,1970,1909195637.73402
irn,1971,2565524102.52087
irn,1972,3297948621.19607
irn,1973,4678795521.13723
irn,1974,9740058792.97091
irn,1975,12344590770.7146
irn,1976,14585955159.0398
irn,1977,16398422908.6935
irn,1978,18189908864.7797
irn,1979,17862741722.8406
irn,1980,19843191801.8069
irn,1981,21558579205.2081
irn,1982,23281068671.9477
irn,1983,25387620380.135
irn,1984,24524297056.4086
irn,1985,28658015875.2643
irn,1986,31876441355.0588
irn,1987,19230685840.6078
irn,1988,18500499586.2312
irn,1989,14436464795.8833
irn,1990,13537713758.0235
irn,1993,9071295624.44444
irn,1994,10311776642.982
irn,1995,13741170714.8999
irn,1996,14891714526.2244
irn,1997,13206336896.0245
irn,1998,14390152102.4017
irn,1999,13452671230.1534
irn,2000,14172524682.1846
irn,2001,16331278175.0644
irn,2002,15071353299.0324
irn,2003,17534075472.6546
irn,2004,21353857010.4562
irn,2005,27346910205.84669
irn,2006,33196610503.6375
irn,2007,33158619234.6622
irn,2008,41450968395.6085
irn,2009,46562847681.4352
irn,2010,52597324346.9577
irn,2011,55884602272.9196
irn,2012,56644225111.7131
irn,2013,42517059724.7816
irn,2014,44463555908.047
irn,2015,48870622211.5434
irn,2016,55685243528.5507
irn,2017,59807107873.6482
