geo,time,ag_lnd_frst_zs
vgb,2010,24.26667
vgb,2011,24.24
vgb,2012,24.21333
vgb,2013,24.18667
vgb,2014,24.16
vgb,2015,24.13333
vgb,2016,24.13333
vgb,2017,24.13333
vgb,2018,24.13333
vgb,2019,24.13333
vgb,2020,24.13333
vir,1990,70.11429
vir,1991,68.95143
vir,1992,67.78857
vir,1993,66.62571
vir,1994,65.46286
vir,1995,64.3
vir,1996,63.13714
vir,1997,61.97429
vir,1998,60.81143
vir,1999,59.64857
vir,2000,58.48571
vir,2001,57.90286
vir,2002,57.32
vir,2003,56.73714
vir,2004,56.15429
vir,2005,55.57143
vir,2006,54.98857
vir,2007,54.40571
vir,2008,53.82286
vir,2009,53.24
vir,2010,52.65714
vir,2011,53.07429
vir,2012,53.49143
vir,2013,53.90857
vir,2014,54.32571
vir,2015,54.74286
vir,2016,55.17143
vir,2017,55.6
vir,2018,56.02857
vir,2019,56.45714
vir,2020,56.88571
vnm,1990,28.80568
vnm,1991,29.54553
vnm,1992,30.28538
vnm,1993,31.02523
vnm,1994,31.76508
vnm,1995,32.50493
vnm,1996,33.24478
vnm,1997,33.98463
vnm,1998,34.72448
vnm,1999,35.46433
vnm,2000,37.88369
vnm,2001,38.39563
vnm,2002,38.97888
vnm,2003,39.55651
vnm,2004,40.0738
vnm,2005,40.59109
vnm,2006,41.10838
vnm,2007,41.62567
vnm,2008,42.14296
vnm,2009,42.66025
vnm,2010,43.17754
vnm,2011,43.61215
vnm,2012,44.04676
vnm,2013,44.48138
vnm,2014,44.91599
vnm,2015,45.3506
vnm,2016,46.36914
vnm,2017,46.49076
vnm,2018,46.73554
vnm,2019,46.98033
vnm,2020,47.22511
vut,1990,36.28384
vut,1991,36.28384
vut,1992,36.28384
vut,1993,36.28384
vut,1994,36.28384
vut,1995,36.28384
vut,1996,36.28384
vut,1997,36.28384
vut,1998,36.28384
vut,1999,36.28384
vut,2000,36.28384
vut,2001,36.28384
vut,2002,36.28384
vut,2003,36.28384
vut,2004,36.28384
vut,2005,36.28384
vut,2006,36.28384
vut,2007,36.28384
vut,2008,36.28384
vut,2009,36.28384
vut,2010,36.28384
vut,2011,36.28384
vut,2012,36.28384
vut,2013,36.28384
vut,2014,36.28384
vut,2015,36.28384
vut,2016,36.28384
vut,2017,36.28384
vut,2018,36.28384
vut,2019,36.28384
vut,2020,36.28384
wsm,1990,62.23675
wsm,1991,62.06643
wsm,1992,61.89611
wsm,1993,61.7258
wsm,1994,61.55548
wsm,1995,61.38516
wsm,1996,61.21484
wsm,1997,61.04452
wsm,1998,60.8742
wsm,1999,60.70389
wsm,2000,60.53357
wsm,2001,60.36325
wsm,2002,60.19293
wsm,2003,60.02261
wsm,2004,59.8523
wsm,2005,59.68198
wsm,2006,59.51166
wsm,2007,59.34134
wsm,2008,59.17102
wsm,2009,59.00071
wsm,2010,58.83039
wsm,2011,58.65936
wsm,2012,58.48834
wsm,2013,58.31731
wsm,2014,58.14629
wsm,2015,57.97527
wsm,2016,57.80565
wsm,2017,57.63604
wsm,2018,57.46643
wsm,2019,57.29682
wsm,2020,57.12721
yem,1990,1.03983
yem,1991,1.03983
yem,1992,1.03983
yem,1993,1.03983
yem,1994,1.03983
yem,1995,1.03983
yem,1996,1.03983
yem,1997,1.03983
yem,1998,1.03983
yem,1999,1.03983
yem,2000,1.03983
yem,2001,1.03983
yem,2002,1.03983
yem,2003,1.03983
yem,2004,1.03983
yem,2005,1.03983
yem,2006,1.03983
yem,2007,1.03983
yem,2008,1.03983
yem,2009,1.03983
yem,2010,1.03983
yem,2011,1.03983
yem,2012,1.03983
yem,2013,1.03983
yem,2014,1.03983
yem,2015,1.03983
yem,2016,1.03983
yem,2017,1.03983
yem,2018,1.03983
yem,2019,1.03983
yem,2020,1.03983
zaf,1990,14.95527
zaf,1991,14.92527
zaf,1992,14.89526
zaf,1993,14.86525
zaf,1994,14.83525
zaf,1995,14.80524
zaf,1996,14.77524
zaf,1997,14.74523
zaf,1998,14.71522
zaf,1999,14.68522
zaf,2000,14.65521
zaf,2001,14.62521
zaf,2002,14.5952
zaf,2003,14.56519
zaf,2004,14.53519
zaf,2005,14.50518
zaf,2006,14.47517
zaf,2007,14.44517
zaf,2008,14.41516
zaf,2009,14.38516
zaf,2010,14.35515
zaf,2011,14.32514
zaf,2012,14.29514
zaf,2013,14.26513
zaf,2014,14.23513
zaf,2015,14.20512
zaf,2016,14.17511
zaf,2017,14.14511
zaf,2018,14.1151
zaf,2019,14.0851
zaf,2020,14.05509
zmb,1990,63.7781
zmb,1991,63.72994
zmb,1992,63.68178
zmb,1993,63.63362
zmb,1994,63.58547
zmb,1995,63.53731
zmb,1996,63.48915
zmb,1997,63.44099
zmb,1998,63.39284
zmb,1999,63.34468
zmb,2000,63.29652
zmb,2001,63.24836
zmb,2002,63.2002
zmb,2003,63.15205
zmb,2004,63.10389
zmb,2005,63.05573
zmb,2006,63.00757
zmb,2007,62.95942
zmb,2008,62.91126
zmb,2009,62.8631
zmb,2010,62.81494
zmb,2011,62.5618
zmb,2012,62.30867
zmb,2013,62.05553
zmb,2014,61.80239
zmb,2015,61.54925
zmb,2016,61.29596
zmb,2017,61.04288
zmb,2018,60.78971
zmb,2019,60.53652
zmb,2020,60.28334
zwe,1990,48.66661
zwe,1991,48.54752
zwe,1992,48.42843
zwe,1993,48.30934
zwe,1994,48.19025
zwe,1995,48.07116
zwe,1996,47.95207
zwe,1997,47.83298
zwe,1998,47.71389
zwe,1999,47.5948
zwe,2000,47.47571
zwe,2001,47.35662
zwe,2002,47.23753
zwe,2003,47.11844
zwe,2004,46.99935
zwe,2005,46.88026
zwe,2006,46.76117
zwe,2007,46.64208
zwe,2008,46.52299
zwe,2009,46.4039
zwe,2010,46.28481
zwe,2011,46.16572
zwe,2012,46.04663
zwe,2013,45.92754
zwe,2014,45.80845
zwe,2015,45.68936
zwe,2016,45.57027
zwe,2017,45.45118
zwe,2018,45.33209
zwe,2019,45.213
zwe,2020,45.09391
