geo,time,bx_gsr_fcty_cd
vct,1981,1400000
vct,1982,200000
vct,1983,200000
vct,1984,0
vct,1985,200000
vct,1986,2259259.25926
vct,1987,3962962.96296
vct,1988,4481481.48148
vct,1989,4629629.62963
vct,1990,4622222.22222
vct,1991,5600000
vct,1992,4825925.92593
vct,1993,2892592.59259
vct,1994,4359259.25926
vct,1995,4014814.81481
vct,1996,4022222.22222
vct,1997,2700000
vct,1998,3044444.44444
vct,1999,3159259.25926
vct,2000,3144444.44444
vct,2001,2371851.85185
vct,2002,3372718.51852
vct,2003,3759996.2963
vct,2004,4934231.48148
vct,2005,8396681.48148
vct,2006,13599633.7037
vct,2007,13407403.7037
vct,2008,10116155.92593
vct,2009,13684328.51852
vct,2010,12670938.51852
vct,2011,9529200
vct,2012,14142648.88889
vct,2013,14582088.14815
vct,2014,6210688.37856
vct,2015,5931207.89256
vct,2016,5885094.73767
vct,2017,6696371.36255
vct,2018,6190152.1252
vct,2019,8007905.85448
vct,2020,5560769.87592
ven,1970,54000000
ven,1971,39000000
ven,1972,57000000
ven,1973,229000000
ven,1974,356000000
ven,1975,740000000
ven,1976,693000000
ven,1977,782000000
ven,1978,1052000000
ven,1979,1346000000
ven,1980,2264000000
ven,1981,3581000000
ven,1982,2565000000
ven,1983,1500000000
ven,1984,2097000000
ven,1985,1914000000
ven,1986,1761000000
ven,1987,1455000000
ven,1988,1653000000
ven,1989,1582000000
ven,1990,2658000000
ven,1991,2168000000
ven,1992,1607000000
ven,1993,1599000000
ven,1994,1626000000
ven,1995,1867000000
ven,1996,1579000000
ven,1997,2421000000
ven,1998,2479000000
ven,1999,2272000000
ven,2000,3049000000
ven,2001,2603000000
ven,2002,1474000000
ven,2003,1729000000
ven,2004,2050000000
ven,2005,4150000000
ven,2006,8226000000
ven,2007,10140000000
ven,2008,7539000000
ven,2009,2297000000
ven,2010,1750000000
ven,2011,2023000000
ven,2012,1777000000
ven,2013,2223000000
ven,2014,1818000000
ven,2015,851000000
ven,2016,607000000
vnm,1996,140000000
vnm,1997,136000000
vnm,1998,127000000
vnm,1999,142000000
vnm,2000,331000000
vnm,2001,318000000
vnm,2002,167000000
vnm,2003,125000000
vnm,2004,188000000
vnm,2005,364000000
vnm,2006,668000000
vnm,2007,1166000000
vnm,2008,1357000000
vnm,2009,753000000
vnm,2010,456000000
vnm,2011,395000000
vnm,2012,295000000
vnm,2013,281000000
vnm,2014,323000000
vnm,2015,399000000
vnm,2016,650000000
vnm,2017,745000000
vnm,2018,1615000000
vnm,2019,2237000000
vnm,2020,1428000000
vut,1982,5592079.61961
vut,1983,6501108.98291
vut,1984,8782102.65122
vut,1985,26732762.74908
vut,1986,40819853.72116
vut,1987,31138641.32901
vut,1988,23378753.29285
vut,1989,23424369.60983
vut,1990,31922271.13357
vut,1991,24883292.49255
vut,1992,17603557.2449
vut,1993,14952425.69185
vut,1994,9944169.36116
vut,1995,13074403.82914
vut,1996,15819538.64455
vut,1997,15407941.86941
vut,1998,20977906.21078
vut,1999,21002052.29528
vut,2000,18739357.27613
vut,2001,17232466.47497
vut,2002,22458364.58263
vut,2003,24206583.89962
vut,2004,27145493.18003
vut,2005,27649885.66109
vut,2006,31817688.08696
vut,2007,36264984.53582
vut,2008,38237754.26901
vut,2009,27445636.60521
vut,2010,37492254.50684
vut,2011,42464790.38088
vut,2012,37209574.97148
vut,2013,33610357.6685
vut,2014,43671030.37199
vut,2015,42393672.8905
vut,2016,55463945.87874
vut,2017,49772165.86017
vut,2018,64449905.42164
vut,2019,103921658.23686
vut,2020,108948554.73188
wsm,1977,0
wsm,1978,0
wsm,1979,0
wsm,1980,21755.52593
wsm,1981,125715.0042
wsm,1982,82827.22454
wsm,1983,135559.88656
wsm,1984,338290.3006
wsm,1985,681431.51101
wsm,1986,1256843.3106
wsm,1987,2752447.07784
wsm,1988,2888816.61062
wsm,1989,4475393.04684
wsm,1990,6697399.76088
wsm,1991,7205300.50076
wsm,1992,6154948.18504
wsm,1993,4329200.81311
wsm,1994,4031499.07796
wsm,1995,4657548.55403
wsm,1996,5446408.70234
wsm,1997,5520886.31129
wsm,1998,5967391.04069
wsm,1999,2754590.54173
wsm,2004,4386198.02873
wsm,2005,5562919.38388
wsm,2006,5069325.1651
wsm,2007,6738214.53125
wsm,2008,13346567.15308
wsm,2009,7750891.28103
wsm,2010,6813341.71927
wsm,2011,5796494.69677
wsm,2012,6960952.9698
wsm,2013,19099395.15171
wsm,2014,18237995.35088
wsm,2015,8073845.34428
wsm,2016,8325607.48751
wsm,2017,5968030.46161
wsm,2018,5505716.81829
wsm,2019,6912061.46345
wsm,2020,9496330.98084
yem,2005,178196452
yem,2006,316190000
yem,2007,384930000
yem,2008,321290000
yem,2009,114982840
yem,2010,54502804.116
yem,2011,53281931.12353
yem,2012,29320082
yem,2013,24906562.97459
yem,2014,27164239.07166
yem,2015,22663559.30025
yem,2016,18349926
zaf,1960,65799973.70633
zaf,1961,64399974.26577
zaf,1962,74199970.34969
zaf,1963,62999974.82521
zaf,1964,83999966.43361
zaf,1965,88199964.75529
zaf,1966,110599955.80426
zaf,1967,142799942.93714
zaf,1968,149799940.13994
zaf,1969,174999930.07003
zaf,1970,176399929.51059
zaf,1971,202607850.24653
zaf,1972,213610239.85962
zaf,1973,381226561.15591
zaf,1974,303788916.82652
zaf,1975,307533307.37689
zaf,1976,365699999.682
zaf,1977,264499999.77
zaf,1978,396749999.655
zaf,1979,574786105.46055
zaf,1980,573999887.44314
zaf,1981,545422755.60513
zaf,1982,466572924.56795
zaf,1983,654967304.79071
zaf,1984,723971028.73294
zaf,1985,971981896.36896
zaf,1986,1185075654.82425
zaf,1987,1359290102.04389
zaf,1988,1217053853.83621
zaf,1989,1196065832.33149
zaf,1990,657456776.77997
zaf,1991,874233155.08625
zaf,1992,930114146.99172
zaf,1993,695863708.6686
zaf,1994,972395907.67974
zaf,1995,1135905890.93872
zaf,1996,1076963007.05652
zaf,1997,1398559171.16557
zaf,1998,1474319362.95907
zaf,1999,1791168473.82999
zaf,2000,2511226682.94719
zaf,2001,2479930196.47547
zaf,2002,2178611000.5527
zaf,2003,2856260508.62728
zaf,2004,3258689554.31102
zaf,2005,4640339172.57084
zaf,2006,6078272755.13392
zaf,2007,6881377534.49737
zaf,2008,5944091457.62653
zaf,2009,3988240932.94787
zaf,2010,4709966087.58451
zaf,2011,5336336353.30357
zaf,2012,5939519208.63623
zaf,2013,6721001799.19708
zaf,2014,7572189862.15814
zaf,2015,7880805894.78158
zaf,2016,5942097789.18758
zaf,2017,6071340563.66532
zaf,2018,7885467739.6906
zaf,2019,8541087257.73045
zaf,2020,7892114231.00593
zmb,1978,8400000
zmb,1979,11100000
zmb,1980,16200000
zmb,1981,20400000
zmb,1982,15100000
zmb,1983,2900000
zmb,1984,4700000
zmb,1985,2500000
zmb,1986,1300000
zmb,1987,1100000
zmb,1988,3200000
zmb,1989,1200000
zmb,1990,1600000
zmb,1991,10400000
zmb,1997,46700000
zmb,1998,43900000
zmb,1999,43900000
zmb,2000,19400000
zmb,2001,21400000
zmb,2002,41600000
zmb,2003,32000000
zmb,2004,32000000
zmb,2005,13920000
zmb,2006,19730000
zmb,2007,35239000
zmb,2008,29536000
zmb,2009,5464000
zmb,2010,8366935
zmb,2011,11126602.2176
zmb,2012,10091881.55
zmb,2013,5309000
zmb,2014,5943720
zmb,2015,8269038.332
zmb,2016,70162767.59126
zmb,2017,73143541.21556
zmb,2018,27515219.2088
zmb,2019,45156588.46653
zmb,2020,35309237.30582
zwe,1977,38946767.1479
zwe,1978,36305761.5707
zwe,1979,62601293.18968
zwe,1980,103829203.90126
zwe,1981,93929823.83136
zwe,1982,80265215.22435
zwe,1983,69511424.28457
zwe,1984,55094804.01163
zwe,1985,37806727.06365
zwe,1986,36310158.80695
zwe,1987,32968176.64851
zwe,1988,17425125.42166
zwe,1989,25994226.1865
zwe,1990,22882904.66442
zwe,1991,26091627.0776
zwe,1992,26014169.18718
zwe,1993,35008338.53009
zwe,1994,27516254.75626
zwe,2009,3028307.051
zwe,2010,3123340.024
zwe,2011,9265244.03563
zwe,2012,7043856.22178
zwe,2013,4113836.61892
zwe,2014,3501363.43893
zwe,2015,3431053.95893
zwe,2016,3332719.84893
zwe,2017,4025602.3726
zwe,2018,7877877.5026
zwe,2019,15424272.94957
zwe,2020,7569388.4726
