geo,time,ag_prd_lvsk_xd
afg,1961,41.52
afg,1962,42.05
afg,1963,44.7
afg,1964,46.15
afg,1965,48.74
afg,1966,54.03
afg,1967,57.34
afg,1968,61.69
afg,1969,62
afg,1970,56.76
afg,1971,55.16
afg,1972,49.82
afg,1973,55.11
afg,1974,57.57
afg,1975,60.08
afg,1976,65.63
afg,1977,65.07
afg,1978,65.79
afg,1979,66.21
afg,1980,67.47
afg,1981,69.56
afg,1982,70.05
afg,1983,68.28
afg,1984,64.51
afg,1985,57.9
afg,1986,49.62
afg,1987,52.9
afg,1988,55.47
afg,1989,57.78
afg,1990,67.03
afg,1991,68.47
afg,1992,68.07
afg,1993,72.01
afg,1994,78.97
afg,1995,84.97
afg,1996,93.57
afg,1997,102.33
afg,1998,109.8
afg,1999,115.04
afg,2000,98
afg,2001,78.83
afg,2002,95.02
afg,2003,90.39
afg,2004,97.06
afg,2005,95.46
afg,2006,84.65
afg,2007,86.5
afg,2008,91.31
afg,2009,94.05
afg,2010,97.95
afg,2011,100.41
afg,2012,101.19
afg,2013,96.25
afg,2014,104.25
afg,2015,96.8
afg,2016,98.95
afg,2017,96.78
afg,2018,98.68
afg,2019,94.61
ago,1961,23.95
ago,1962,24.68
ago,1963,25.29
ago,1964,26.95
ago,1965,28.15
ago,1966,28.96
ago,1967,29.89
ago,1968,29.96
ago,1969,31.46
ago,1970,33.79
ago,1971,34.5
ago,1972,34.21
ago,1973,35.28
ago,1974,35.87
ago,1975,39.35
ago,1976,35.91
ago,1977,36.65
ago,1978,37.81
ago,1979,38.81
ago,1980,39.53
ago,1981,40.38
ago,1982,42.08
ago,1983,42.73
ago,1984,43.42
ago,1985,44.51
ago,1986,45.89
ago,1987,45.9
ago,1988,46.19
ago,1989,46.6
ago,1990,47.9
ago,1991,48.32
ago,1992,51.49
ago,1993,52.56
ago,1994,51.66
ago,1995,48.53
ago,1996,56.83
ago,1997,60.34
ago,1998,64.49
ago,1999,64.89
ago,2000,69.55
ago,2001,70.84
ago,2002,72.79
ago,2003,73.48
ago,2004,65.44
ago,2005,72.24
ago,2006,73.39
ago,2007,77.31
ago,2008,80.76
ago,2009,82.25
ago,2010,86.6
ago,2011,88.73
ago,2012,91.44
ago,2013,95.66
ago,2014,98.18
ago,2015,101.32
ago,2016,100.5
ago,2017,102
ago,2018,103.95
ago,2019,107.02
alb,1961,22.93
alb,1962,23.25
alb,1963,23.15
alb,1964,22.76
alb,1965,23.51
alb,1966,24.26
alb,1967,27.52
alb,1968,25.61
alb,1969,25.88
alb,1970,26.58
alb,1971,28.12
alb,1972,27.54
alb,1973,28.8
alb,1974,29.63
alb,1975,29.83
alb,1976,31.75
alb,1977,32.51
alb,1978,35.9
alb,1979,37.19
alb,1980,38.16
alb,1981,39.82
alb,1982,39.93
alb,1983,40.32
alb,1984,38.96
alb,1985,38.42
alb,1986,37.99
alb,1987,40.47
alb,1988,44.19
alb,1989,46.57
alb,1990,51.01
alb,1991,49.78
alb,1992,55.96
alb,1993,60.17
alb,1994,70.92
alb,1995,80.22
alb,1996,81.58
alb,1997,72.08
alb,1998,73.38
alb,1999,77.55
alb,2000,81.88
alb,2001,83.71
alb,2002,86.06
alb,2003,89.38
alb,2004,92.51
alb,2005,89.8
alb,2006,91.36
alb,2007,94.86
alb,2008,87.26
alb,2009,87.83
alb,2010,89.75
alb,2011,93.41
alb,2012,96.67
alb,2013,98.49
alb,2014,98.35
alb,2015,100.24
alb,2016,101.41
alb,2017,101.05
alb,2018,105.58
alb,2019,96.42
are,1961,7.28
are,1962,7.3
are,1963,7.48
are,1964,7.73
are,1965,7.93
are,1966,8.13
are,1967,8.25
are,1968,8.68
are,1969,9.02
are,1970,9.43
are,1971,9.87
are,1972,9.75
are,1973,10.63
are,1974,10.14
are,1975,9.22
are,1976,6.76
are,1977,7.95
are,1978,9.34
are,1979,9.71
are,1980,11.3
are,1981,12.34
are,1982,13.92
are,1983,16.37
are,1984,17.2
are,1985,18.23
are,1986,19.76
are,1987,20.78
are,1988,21.83
are,1989,22.95
are,1990,24.69
are,1991,26.05
are,1992,27.58
are,1993,29.24
are,1994,33.18
are,1995,34.39
are,1996,39.03
are,1997,40.26
are,1998,41.14
are,1999,38.15
are,2000,45.57
are,2001,47.43
are,2002,53.31
are,2003,50.84
are,2004,52.41
are,2005,58.63
are,2006,57.06
are,2007,58.49
are,2008,68.25
are,2009,73.1
are,2010,82.77
are,2011,84.66
are,2012,88.52
are,2013,88.95
are,2014,97.7
are,2015,92.93
are,2016,109.37
are,2017,109.29
are,2018,119.42
are,2019,125.61
arg,1961,59.2
arg,1962,63.44
arg,1963,68.48
arg,1964,57.66
arg,1965,57.91
arg,1966,65.36
arg,1967,69.09
arg,1968,69.87
arg,1969,76.01
arg,1970,70.36
arg,1971,59.65
arg,1972,63.58
arg,1973,61.96
arg,1974,62.23
arg,1975,68.18
arg,1976,75.59
arg,1977,76.81
arg,1978,82.22
arg,1979,79.53
arg,1980,75.97
arg,1981,77.88
arg,1982,70.66
arg,1983,68.6
arg,1984,70.77
arg,1985,76.12
arg,1986,79.14
arg,1987,72.97
arg,1988,70.57
arg,1989,72.48
arg,1990,79.52
arg,1991,78.05
arg,1992,76.43
arg,1993,80.16
arg,1994,82.07
arg,1995,82.07
arg,1996,81.66
arg,1997,82.59
arg,1998,79.71
arg,1999,87.28
arg,2000,86.46
arg,2001,80.95
arg,2002,76.77
arg,2003,79.31
arg,2004,87.04
arg,2005,94.48
arg,2006,95.5
arg,2007,98.42
arg,2008,99.03
arg,2009,104.72
arg,2010,92.47
arg,2011,93.47
arg,2012,95.95
arg,2013,100.06
arg,2014,98.28
arg,2015,103.11
arg,2016,98.61
arg,2017,103.12
arg,2018,108.23
arg,2019,110.53
arm,1992,58.46
arm,1993,51.81
arm,1994,51.7
arm,1995,53.26
arm,1996,53.83
arm,1997,53.82
arm,1998,56.02
arm,1999,55.7
arm,2000,57.4
arm,2001,56.46
arm,2002,58.5
arm,2003,61.91
arm,2004,66.57
arm,2005,70.04
arm,2006,75.54
arm,2007,79.26
arm,2008,82.68
arm,2009,81.47
arm,2010,80.67
arm,2011,80.63
arm,2012,81.82
arm,2013,87.51
arm,2014,94.64
arm,2015,100.33
arm,2016,105.03
arm,2017,106.16
arm,2018,101.34
arm,2019,101.66
asm,1961,116.15
asm,1962,101.82
asm,1963,128.68
asm,1964,158.62
asm,1965,193.12
asm,1966,192.56
asm,1967,125.16
asm,1968,108.41
asm,1969,95.16
asm,1970,93.23
asm,1971,84.65
asm,1972,85.97
asm,1973,85.7
asm,1974,93.36
asm,1975,92.83
asm,1976,103.5
asm,1977,104.71
asm,1978,97.08
asm,1979,97.73
asm,1980,112.65
asm,1981,96.13
asm,1982,94.39
asm,1983,94.12
asm,1984,94.46
asm,1985,94.8
asm,1986,95.67
asm,1987,95.87
asm,1988,95.98
asm,1989,96.71
asm,1990,96.92
asm,1991,97.71
asm,1992,97.97
asm,1993,98.81
asm,1994,98.7
asm,1995,98.7
asm,1996,98.7
asm,1997,98.7
asm,1998,99.42
asm,1999,99.43
asm,2000,99.44
asm,2001,99.45
asm,2002,99.46
asm,2003,99.13
asm,2004,98.91
asm,2005,98.13
asm,2006,99.45
asm,2007,100.8
asm,2008,99.64
asm,2009,100.05
asm,2010,100.79
asm,2011,98.56
asm,2012,98.32
asm,2013,98.06
asm,2014,99.97
asm,2015,99.98
asm,2016,100.05
asm,2017,99.94
asm,2018,100.07
atg,1961,102.86
atg,1962,76.78
atg,1963,94.51
atg,1964,113.12
atg,1965,106.55
atg,1966,108.14
atg,1967,98.17
atg,1968,99.39
atg,1969,107.28
atg,1970,108.55
atg,1971,138.98
atg,1972,134.63
atg,1973,129.46001
atg,1974,126.84
atg,1975,108.85
atg,1976,115.91
atg,1977,127.93
atg,1978,172.58
atg,1979,190.7
atg,1980,229.22
atg,1981,210.99001
atg,1982,203.60001
atg,1983,211.99001
atg,1984,208.21001
atg,1985,246.83
atg,1986,248.45
atg,1987,248.91
atg,1988,248.86
atg,1989,214.66
atg,1990,225.67
atg,1991,267.64001
atg,1992,237.99001
atg,1993,269.59
atg,1994,271.76999
atg,1995,246.42999
atg,1996,239.02
atg,1997,235.55
atg,1998,233.8
atg,1999,260.89001
atg,2000,263.54999
atg,2001,277.53
atg,2002,253.84
atg,2003,286.78
atg,2004,288.84
atg,2005,295.76999
atg,2006,297.41
atg,2007,273.16
atg,2008,273.62
atg,2009,252.35001
atg,2010,106.88
atg,2011,114.22
atg,2012,101.75
atg,2013,104.78
atg,2014,101.68
atg,2015,97.09
atg,2016,101.23
atg,2017,103.98
atg,2018,77.04
atg,2019,70.22
aus,1961,49.84
aus,1962,54.55
aus,1963,57.01
aus,1964,59.32
aus,1965,60.22
aus,1966,58.43
aus,1967,58.37
aus,1968,59.62
aus,1969,62.26
aus,1970,67.3
aus,1971,68.7
aus,1972,73.33
aus,1973,71.17
aus,1974,63.25
aus,1975,69.57
aus,1976,75.38
aus,1977,76.26
aus,1978,78.99
aus,1979,76.49
aus,1980,70.19
aus,1981,68.74
aus,1982,69.71
aus,1983,70.32
aus,1984,66.31
aus,1985,68.67
aus,1986,72.32
aus,1987,76.72
aus,1988,78.24
aus,1989,76.87
aus,1990,83.62
aus,1991,83.41
aus,1992,81.7
aus,1993,83.09
aus,1994,84.23
aus,1995,81.83
aus,1996,80.17
aus,1997,83.28
aus,1998,87.01
aus,1999,89.27
aus,2000,91.18
aus,2001,91.09
aus,2002,92.15
aus,2003,85.91
aus,2004,87.54
aus,2005,88.05
aus,2006,91.02
aus,2007,90.58
aus,2008,87.63
aus,2009,86.69
aus,2010,85.71
aus,2011,86.23
aus,2012,88.29
aus,2013,94.89
aus,2014,100.67
aus,2015,102.19
aus,2016,97.14
aus,2017,91.33
aus,2018,95.64
aus,2019,92.54
aut,1961,67.09
aut,1962,70.99
aut,1963,72.15
aut,1964,72.34
aut,1965,72.39
aut,1966,72.12
aut,1967,77.29
aut,1968,79.7
aut,1969,79.73
aut,1970,79.59
aut,1971,80.77
aut,1972,79.48
aut,1973,79.83
aut,1974,83.82
aut,1975,84.86
aut,1976,86.07
aut,1977,86.28
aut,1978,88
aut,1979,92.23
aut,1980,93.44
aut,1981,94.25
aut,1982,95.57
aut,1983,95.71
aut,1984,100.53
aut,1985,99.93
aut,1986,100.58
aut,1987,101.02
aut,1988,98.12
aut,1989,96.67
aut,1990,97.58
aut,1991,95.71
aut,1992,96.12
aut,1993,94.48
aut,1994,93.2
aut,1995,86.88
aut,1996,89.84
aut,1997,89.2
aut,1998,90.14
aut,1999,91.79
aut,2000,92.53
aut,2001,93.28
aut,2002,92.96
aut,2003,92.36
aut,2004,91.54
aut,2005,89.79
aut,2006,91.1
aut,2007,92.41
aut,2008,93.53
aut,2009,95.57
aut,2010,97.13
aut,2011,97.7
aut,2012,97.66
aut,2013,98.02
aut,2014,98.46
aut,2015,100.17
aut,2016,101.37
aut,2017,101.43
aut,2018,101.47
aut,2019,101.05
aze,1992,46.46
aze,1993,41.3
aze,1994,38.64
aze,1995,39.13
aze,1996,40.86
aze,1997,43.66
aze,1998,47.33
aze,1999,49.55
aze,2000,51.72
aze,2001,53.9
aze,2002,56.73
aze,2003,59.84
aze,2004,62.86
aze,2005,64.74
aze,2006,66.78
aze,2007,69.99
aze,2008,72.23
aze,2009,80.36
aze,2010,86.12
aze,2011,87.98
aze,2012,91.76
aze,2013,95
aze,2014,96.98
aze,2015,99.33
aze,2016,103.69
aze,2017,104.76
aze,2018,107.16
aze,2019,112.86
bdi,1961,35.53
bdi,1962,36.16
bdi,1963,36.23
bdi,1964,37.46
bdi,1965,40.45
bdi,1966,42.01
bdi,1967,44.79
bdi,1968,46.68
bdi,1969,52.32
bdi,1970,53.02
bdi,1971,54.48
bdi,1972,58.76
bdi,1973,61.15
bdi,1974,62.25
bdi,1975,66.79
bdi,1976,75.7
bdi,1977,69.59
bdi,1978,69.91
bdi,1979,69.09
bdi,1980,66.59
bdi,1981,58.39
bdi,1982,59.42
bdi,1983,62.14
bdi,1984,63.36
bdi,1985,60.91
bdi,1986,69.55
bdi,1987,70.56
bdi,1988,75.37
bdi,1989,75.7
bdi,1990,66.15
bdi,1991,73.87
bdi,1992,71.34
bdi,1993,71.49
bdi,1994,67.6
bdi,1995,57.12
bdi,1996,53.69
bdi,1997,49.75
bdi,1998,52.35
bdi,1999,63.04
bdi,2000,57.56
bdi,2001,53.7
bdi,2002,52.83
bdi,2003,53.32
bdi,2004,49.65
bdi,2005,64.65
bdi,2006,75.92
bdi,2007,72.07
bdi,2008,68.75
bdi,2009,74
bdi,2010,74.49
bdi,2011,79.12
bdi,2012,92.24
bdi,2013,75.91
bdi,2014,92.61
bdi,2015,98.7
bdi,2016,108.69
bdi,2017,124.66
bdi,2018,129.83
bdi,2019,131.33
bel,2000,97.3
bel,2001,98.36
bel,2002,98.26
bel,2003,94.91
bel,2004,94.01
bel,2005,89.72
bel,2006,90.93
bel,2007,91.2
bel,2008,87.5
bel,2009,87.24
bel,2010,92.88
bel,2011,92.71
bel,2012,91.29
bel,2013,94.44
bel,2014,97.11
bel,2015,102.11
bel,2016,100.79
bel,2017,101.43
bel,2018,100.94
bel,2019,102.68
ben,1961,17.88
ben,1962,18.81
ben,1963,20.9
ben,1964,22.38
ben,1965,23.06
ben,1966,24.41
ben,1967,25.79
ben,1968,26.13
ben,1969,27.6
ben,1970,27.91
ben,1971,27.98
ben,1972,29.4
ben,1973,30.1
ben,1974,32.59
ben,1975,35.26
ben,1976,36.46
ben,1977,36.34
ben,1978,38.16
ben,1979,39.38
ben,1980,42.11
ben,1981,43.15
ben,1982,46.01
ben,1983,50.97
ben,1984,54.31
ben,1985,57.79
ben,1986,50.11
ben,1987,48.85
ben,1988,46.52
ben,1989,44.5
ben,1990,45.52
ben,1991,50.07
ben,1992,51.44
ben,1993,52.12
ben,1994,55.79
ben,1995,53.23
ben,1996,55.98
ben,1997,56.58
ben,1998,59.88
ben,1999,59.02
ben,2000,68.79
ben,2001,69.1
ben,2002,72.58
ben,2003,72.85
ben,2004,78.53
ben,2005,81.2
ben,2006,80.08
ben,2007,82.43
ben,2008,75.28
ben,2009,71.44
ben,2010,83.61
ben,2011,89.28
ben,2012,92.39
ben,2013,97.42
ben,2014,97.34
ben,2015,100.17
ben,2016,102.49
ben,2017,104.87
ben,2018,107.46
ben,2019,108.72
bfa,1961,19.9
bfa,1962,20.73
bfa,1963,21.28
bfa,1964,22.54
bfa,1965,25.87
bfa,1966,24.23
bfa,1967,24.72
bfa,1968,25.16
bfa,1969,26.06
bfa,1970,26.71
bfa,1971,28.28
bfa,1972,25.41
bfa,1973,20.26
bfa,1974,19.15
bfa,1975,21.68
bfa,1976,20.25
bfa,1977,20.55
bfa,1978,22.76
bfa,1979,24.83
bfa,1980,24.43
bfa,1981,24.66
bfa,1982,26.02
bfa,1983,28.75
bfa,1984,29.53
bfa,1985,32.92
bfa,1986,34.18
bfa,1987,35.43
bfa,1988,36.16
bfa,1989,38.7
bfa,1990,52.67
bfa,1991,50.83
bfa,1992,51.55
bfa,1993,52.97
bfa,1994,54.52
bfa,1995,56.1
bfa,1996,57.75
bfa,1997,59.46
bfa,1998,61.25
bfa,1999,62.68
bfa,2000,64.98
bfa,2001,66.96
bfa,2002,69.08
bfa,2003,83.92
bfa,2004,86.39
bfa,2005,89.91
bfa,2006,92.61
bfa,2007,94.18
bfa,2008,96.01
bfa,2009,98.53
bfa,2010,101.23
bfa,2011,103.4
bfa,2012,105.4
bfa,2013,107.25
bfa,2014,105.17
bfa,2015,97.15
bfa,2016,97.68
bfa,2017,95.37
bfa,2018,98.61
bfa,2019,100.84
bgd,1961,23.11
bgd,1962,24.12
bgd,1963,24.97
bgd,1964,26.04
bgd,1965,26.6
bgd,1966,26.83
bgd,1967,27.58
bgd,1968,28.36
bgd,1969,29.35
bgd,1970,30.24
bgd,1971,30.26
bgd,1972,30.39
bgd,1973,30.12
bgd,1974,30.8
bgd,1975,31.49
bgd,1976,32.98
bgd,1977,33.46
bgd,1978,38.29
bgd,1979,39.39
bgd,1980,28.28
bgd,1981,28.93
bgd,1982,29.97
bgd,1983,30.93
bgd,1984,31.29
bgd,1985,34.5
bgd,1986,35.76
bgd,1987,36.88
bgd,1988,38.49
bgd,1989,39.28
bgd,1990,41.49
bgd,1991,42.58
bgd,1992,44.34
bgd,1993,46.69
bgd,1994,49.35
bgd,1995,51.69
bgd,1996,54.62
bgd,1997,58.12
bgd,1998,57.58
bgd,1999,58.91
bgd,2000,60.3
bgd,2001,61.45
bgd,2002,64.48
bgd,2003,67.26
bgd,2004,69.42
bgd,2005,73.27
bgd,2006,75.44
bgd,2007,78
bgd,2008,81
bgd,2009,82.21
bgd,2010,86.58
bgd,2011,89.45
bgd,2012,92.08
bgd,2013,93.35
bgd,2014,98.4
bgd,2015,99.96
bgd,2016,101.64
bgd,2017,108.27
bgd,2018,109.65
bgd,2019,105.22
bgr,1961,140.92999
bgr,1962,145.03
bgr,1963,144
bgr,1964,157.69
bgr,1965,176.50999
bgr,1966,189.67
bgr,1967,200.03999
bgr,1968,208.73
bgr,1969,199.33
bgr,1970,197.55
bgr,1971,207.36
bgr,1972,215.57001
bgr,1973,219.11
bgr,1974,220.72
bgr,1975,233.67
bgr,1976,249.7
bgr,1977,251.50999
bgr,1978,261.25
bgr,1979,279.54999
bgr,1980,281.82999
bgr,1981,287.51001
bgr,1982,296.87
bgr,1983,306.73999
bgr,1984,314.01001
bgr,1985,311.23999
bgr,1986,319.04999
bgr,1987,316.51999
bgr,1988,317.01999
bgr,1989,316.34
bgr,1990,302.59
bgr,1991,254.25
bgr,1992,236.46001
bgr,1993,210
bgr,1994,177.27
bgr,1995,178.66
bgr,1996,187.17
bgr,1997,173.57001
bgr,1998,184.64999
bgr,1999,194.89
bgr,2000,188.49001
bgr,2001,112.17
bgr,2002,122.16
bgr,2003,115.45
bgr,2004,123.59
bgr,2005,122.73
bgr,2006,123.71
bgr,2007,114.34
bgr,2008,112.55
bgr,2009,111.42
bgr,2010,108.94
bgr,2011,107.77
bgr,2012,105.68
bgr,2013,104.68
bgr,2014,100.15
bgr,2015,99.39
bgr,2016,100.46
bgr,2017,97.31
bgr,2018,92.71
bgr,2019,91.41
bhr,1961,2.38
bhr,1962,2.44
bhr,1963,2.43
bhr,1964,2.39
bhr,1965,2.88
bhr,1966,2.79
bhr,1967,2.94
bhr,1968,2.53
bhr,1969,2.98
bhr,1970,3.23
bhr,1971,2.79
bhr,1972,3.16
bhr,1973,3.77
bhr,1974,3.89
bhr,1975,5.65
bhr,1976,6.39
bhr,1977,6.76
bhr,1978,7.92
bhr,1979,9.54
bhr,1980,11.94
bhr,1981,8.38
bhr,1982,12.24
bhr,1983,10.92
bhr,1984,13.41
bhr,1985,15.45
bhr,1986,12.17
bhr,1987,18.75
bhr,1988,12.16
bhr,1989,13.51
bhr,1990,13.09
bhr,1991,12.97
bhr,1992,15.11
bhr,1993,16.78
bhr,1994,11.9
bhr,1995,11.29
bhr,1996,11.97
bhr,1997,18.65
bhr,1998,17.32
bhr,1999,18.71
bhr,2000,22.46
bhr,2001,18.14
bhr,2002,18.64
bhr,2003,16.86
bhr,2004,14.75
bhr,2005,16.16
bhr,2006,16.81
bhr,2007,18.79
bhr,2008,19.1
bhr,2009,23.82
bhr,2010,20.97
bhr,2011,34.53
bhr,2012,54.75
bhr,2013,74.99
bhr,2014,67.14
bhr,2015,105.43
bhr,2016,127.44
bhr,2017,128.08
bhr,2018,130.14
bhr,2019,135.74001
bhs,1961,27.49
bhs,1962,28.25
bhs,1963,29.91
bhs,1964,32.08
bhs,1965,35.51
bhs,1966,39.03
bhs,1967,39.68
bhs,1968,39.98
bhs,1969,33.17
bhs,1970,30.59
bhs,1971,32.37
bhs,1972,31.23
bhs,1973,66.38
bhs,1974,72.28
bhs,1975,67.78
bhs,1976,77.49
bhs,1977,51.54
bhs,1978,42.65
bhs,1979,34.81
bhs,1980,34.31
bhs,1981,48.88
bhs,1982,43.94
bhs,1983,42.69
bhs,1984,44.99
bhs,1985,48.14
bhs,1986,46.14
bhs,1987,53.66
bhs,1988,54.44
bhs,1989,59.29
bhs,1990,59.1
bhs,1991,49.63
bhs,1992,55.69
bhs,1993,54.12
bhs,1994,46.9
bhs,1995,80.92
bhs,1996,107.74
bhs,1997,88.98
bhs,1998,133.58
bhs,1999,129.7
bhs,2000,72.12
bhs,2001,76.49
bhs,2002,77.21
bhs,2003,89.63
bhs,2004,90.33
bhs,2005,91.37
bhs,2006,91.12
bhs,2007,90.42
bhs,2008,91.47
bhs,2009,96.71
bhs,2010,98.26
bhs,2011,102.85
bhs,2012,96.64
bhs,2013,98.34
bhs,2014,101.36
bhs,2015,102.46
bhs,2016,96.18
bhs,2017,94.47
bhs,2018,91.72
bhs,2019,93
bih,1992,82.41
bih,1993,76.74
bih,1994,65.44
bih,1995,56.77
bih,1996,37.69
bih,1997,51.28
bih,1998,64.83
bih,1999,58.9
bih,2000,61.65
bih,2001,57.57
bih,2002,57.96
bih,2003,61.86
bih,2004,75.15
bih,2005,85.13
bih,2006,91.59
bih,2007,99.78
bih,2008,106.14
bih,2009,111.62
bih,2010,108.93
bih,2011,108.8
bih,2012,110.26
bih,2013,102.98
bih,2014,99.29
bih,2015,100.63
bih,2016,100.08
bih,2017,93.68
bih,2018,90.56
bih,2019,85.99
blr,1992,94.32
blr,1993,85.41
blr,1994,80.72
blr,1995,72.24
blr,1996,68.6
blr,1997,69.63
blr,1998,72.12
blr,1999,67.73
blr,2000,62.21
blr,2001,65.95
blr,2002,64.49
blr,2003,62.56
blr,2004,66.58
blr,2005,73.99
blr,2006,78.8
blr,2007,80.44
blr,2008,83.25
blr,2009,89.99
blr,2010,92.07
blr,2011,92.44
blr,2012,96.15
blr,2013,98.66
blr,2014,95.46
blr,2015,101.82
blr,2016,102.72
blr,2017,104.1
blr,2018,104.98
blr,2019,105.13
blz,1961,11.19
blz,1962,11.63
blz,1963,12.46
blz,1964,12.62
blz,1965,13.85
blz,1966,14.37
blz,1967,15.13
blz,1968,15.52
blz,1969,12.78
blz,1970,13.62
blz,1971,17.29
blz,1972,17.77
blz,1973,22.26
blz,1974,20.65
blz,1975,19.73
blz,1976,23.85
blz,1977,23.83
blz,1978,23.75
blz,1979,25.89
blz,1980,27.35
blz,1981,28.31
blz,1982,28
blz,1983,36.75
blz,1984,38.01
blz,1985,38.01
blz,1986,40.79
blz,1987,41.8
blz,1988,42.31
blz,1989,27.54
blz,1990,43.08
blz,1991,43.73
blz,1992,48.08
blz,1993,34.6
blz,1994,44.85
blz,1995,46.71
blz,1996,47.57
blz,1997,46.94
blz,1998,46.66
blz,1999,51.2
blz,2000,51.8
blz,2001,75.36
blz,2002,80.4
blz,2003,82.28
blz,2004,86.56
blz,2005,77.87
blz,2006,77.61
blz,2007,76.07
blz,2008,74.73
blz,2009,76.95
blz,2010,79.11
blz,2011,79.2
blz,2012,82.88
blz,2013,92.4
blz,2014,95.43
blz,2015,101.47
blz,2016,103.09
blz,2017,105.23
blz,2018,110.82
blz,2019,112.56
bmu,1961,157.4
bmu,1962,167.18
bmu,1963,180.11
bmu,1964,193.07
bmu,1965,179.63
bmu,1966,199.22
bmu,1967,205.78
bmu,1968,188.08
bmu,1969,164.43
bmu,1970,158.63
bmu,1971,159.98
bmu,1972,126.72
bmu,1973,100.91
bmu,1974,85.24
bmu,1975,88.58
bmu,1976,86.5
bmu,1977,82.34
bmu,1978,83.38
bmu,1979,89.86
bmu,1980,100.78
bmu,1981,102.25
bmu,1982,103.99
bmu,1983,107.03
bmu,1984,102.56
bmu,1985,101.41
bmu,1986,96.67
bmu,1987,104.54
bmu,1988,105.24
bmu,1989,109.23
bmu,1990,121.17
bmu,1991,113.92
bmu,1992,104.58
bmu,1993,103.11
bmu,1994,95.7
bmu,1995,88.08
bmu,1996,85.56
bmu,1997,89.21
bmu,1998,92.79
bmu,1999,93.15
bmu,2000,94.02
bmu,2001,94.77
bmu,2002,98.04
bmu,2003,96.56
bmu,2004,91.42
bmu,2005,89.8
bmu,2006,93.4
bmu,2007,95.97
bmu,2008,102.75
bmu,2009,100.97
bmu,2010,95.7
bmu,2011,97.42
bmu,2012,99.11
bmu,2013,97.32
bmu,2014,99.34
bmu,2015,100.88
bmu,2016,99.78
bmu,2017,99.16
bmu,2018,99.46
bol,1961,14.24
bol,1962,14.66
bol,1963,14.91
bol,1964,14.86
bol,1965,15.3
bol,1966,16.05
bol,1967,16.35
bol,1968,16.49
bol,1969,17.13
bol,1970,19.78
bol,1971,20.23
bol,1972,22.52
bol,1973,23.18
bol,1974,23.74
bol,1975,25.28
bol,1976,26.3
bol,1977,27.48
bol,1978,27.97
bol,1979,29.59
bol,1980,34.23
bol,1981,33.2
bol,1982,33.38
bol,1983,34.14
bol,1984,32.39
bol,1985,34.43
bol,1986,33.16
bol,1987,34.74
bol,1988,37.47
bol,1989,39.29
bol,1990,44.7
bol,1991,40.15
bol,1992,39.83
bol,1993,41.28
bol,1994,44.25
bol,1995,47.05
bol,1996,48.4
bol,1997,49.81
bol,1998,52.18
bol,1999,53.38
bol,2000,54.15
bol,2001,54.49
bol,2002,58.01
bol,2003,59.43
bol,2004,61.69
bol,2005,65.63
bol,2006,74.04
bol,2007,84.65
bol,2008,87.27
bol,2009,78.76
bol,2010,84.36
bol,2011,85.4
bol,2012,86.85
bol,2013,88.22
bol,2014,90.8
bol,2015,104.99
bol,2016,104.21
bol,2017,111.55
bol,2018,111.97
bol,2019,112.93
bra,1961,11
bra,1962,11.21
bra,1963,11.33
bra,1964,12.15
bra,1965,12.82
bra,1966,12.86
bra,1967,13.16
bra,1968,14.4
bra,1969,15.14
bra,1970,15.47
bra,1971,15.37
bra,1972,16.83
bra,1973,17.66
bra,1974,17.5
bra,1975,18.74
bra,1976,20.32
bra,1977,20.53
bra,1978,21.6
bra,1979,22.89
bra,1980,25.39
bra,1981,26.23
bra,1982,26.56
bra,1983,27.46
bra,1984,28.08
bra,1985,28.94
bra,1986,30.22
bra,1987,32.22
bra,1988,34.24
bra,1989,35.36
bra,1990,35.82
bra,1991,39.13
bra,1992,41.12
bra,1993,42.52
bra,1994,45
bra,1995,49.56
bra,1996,52.94
bra,1997,53.12
bra,1998,54.02
bra,1999,58.64
bra,2000,61.26
bra,2001,63.48
bra,2002,67.57
bra,2003,70.44
bra,2004,75.71
bra,2005,77.96
bra,2006,81.18
bra,2007,84.81
bra,2008,87.47
bra,2009,87.19
bra,2010,90.63
bra,2011,92.66
bra,2012,94.25
bra,2013,97.93
bra,2014,99.9
bra,2015,100.19
bra,2016,99.92
bra,2017,103.38
bra,2018,105.62
bra,2019,108.13
brb,1961,23.48
brb,1962,23.09
brb,1963,24.71
brb,1964,25.79
brb,1965,25.07
brb,1966,25.95
brb,1967,26.44
brb,1968,27.43
brb,1969,31.51
brb,1970,34.23
brb,1971,38.3
brb,1972,40.7
brb,1973,45.01
brb,1974,49.44
brb,1975,49.65
brb,1976,52.72
brb,1977,56.44
brb,1978,64.7
brb,1979,66.41
brb,1980,69.49
brb,1981,72.55
brb,1982,75.4
brb,1983,69.44
brb,1984,70.98
brb,1985,68.03
brb,1986,72.71
brb,1987,79.52
brb,1988,81.8
brb,1989,95.02
brb,1990,94.38
brb,1991,92.06
brb,1992,80.73
brb,1993,77.61
brb,1994,73.88
brb,1995,80.28
brb,1996,92.63
brb,1997,86.41
brb,1998,86.21
brb,1999,84.53
brb,2000,78.95
brb,2001,80.89
brb,2002,76.9
brb,2003,83.32
brb,2004,89.17
brb,2005,95.06
brb,2006,90.56
brb,2007,97.67
brb,2008,94.6
brb,2009,96.23
brb,2010,95.41
brb,2011,94.93
brb,2012,94.95
