geo,time,ny_gdp_pcap_cn
pri,1986,6455.18446
pri,1987,6980.49014
pri,1988,7595.44466
pri,1989,8033.08944
pri,1990,8652.50749
pri,1991,9064.01852
pri,1992,9659.3389
pri,1993,10212.27676
pri,1994,10876.41882
pri,1995,11579.185
pri,1996,12173.16369
pri,1997,12817.64496
pri,1998,14304.40499
pri,1999,15220.99134
pri,2000,16192.12697
pri,2001,18123.1987
pri,2002,18731.45939
pri,2003,19557.12025
pri,2004,20988.99233
pri,2005,21959.3227
pri,2006,22935.94116
pri,2007,23664.88235
pri,2008,24898.33459
pri,2009,25768.72589
pri,2010,26435.74879
pri,2011,27278.88305
pri,2012,27944.73389
pri,2013,28513.16574
pri,2014,28981.45733
pri,2015,29763.4883
pri,2016,30627.1634
pri,2017,31108.76057
pri,2018,31604.70151
pri,2019,32850.54861
pri,2020,31429.86612
prt,1960,51.25152
prt,1961,54.41201
prt,1962,57.98368
prt,1963,61.48939
prt,1964,66.64574
prt,1965,74.70088
prt,1966,82.45863
prt,1967,92.75722
prt,1968,103.1193
prt,1969,114.11539
prt,1970,133.94738
prt,1971,150.63209
prt,1972,175.67572
prt,1973,213.77906
prt,1974,253.45299
prt,1975,271.27378
prt,1976,327.73122
prt,1977,432.84112
prt,1978,538.64306
prt,1979,672.37241
prt,1980,841.08116
prt,1981,996.51439
prt,1982,1220.89201
prt,1983,1511.63236
prt,1984,1842.11021
prt,1985,2299.14353
prt,1986,2881.39973
prt,1987,3375.67671
prt,1988,4037.81445
prt,1989,4756.68166
prt,1990,5606.75185
prt,1991,6456.74073
prt,1992,7279.83549
prt,1993,7647.74787
prt,1994,8261.22088
prt,1995,8879.61243
prt,1996,9375.20932
prt,1997,10122.78097
prt,1998,10959.76702
prt,1999,11705.35509
prt,2000,12479.66161
prt,2001,13102.25335
prt,2002,13681.31587
prt,2003,13965.99655
prt,2004,14522.16774
prt,2005,15095.4701
prt,2006,15800.79057
prt,2007,16644.59833
prt,2008,16963.41906
prt,2009,16598.4422
prt,2010,16987.52296
prt,2011,16679.62777
prt,2012,16005.52219
prt,2013,16303.6683
prt,2014,16638.07898
prt,2015,17350.05217
prt,2016,18061.1765
prt,2017,19023.44689
prt,2018,19952.12714
prt,2019,20840.86514
prt,2020,19431.48461
pry,1960,18687.56394
pry,1961,20761.16054
pry,1962,22648.41093
pry,1963,23477.67844
pry,1964,24320.59778
pry,1965,25729.30462
pry,1966,26315.11705
pry,1967,27098.42906
pry,1968,27732.16504
pry,1969,29043.30661
pry,1970,30274.08348
pry,1971,33020.52899
pry,1972,37309.75774
pry,1973,47167.08693
pry,1974,61684.74669
pry,1975,68227.48059
pry,1976,74800.44502
pry,1977,89794.97294
pry,1978,107040.13333
pry,1979,139093.05233
pry,1980,176154.84153
pry,1981,216530.97752
pry,1982,218786.53975
pry,1983,238802.48913
pry,1984,307243.26356
pry,1985,393496.82206
pry,1986,509319.79284
pry,1987,681614.9331
pry,1988,893318.79372
pry,1989,1221943.78888
pry,1990,1692408.11647
pry,1991,2135427.09524
pry,1992,2415801.43387
pry,1993,2775833.94334
pry,1994,3213035.41194
pry,1995,3724041.99768
pry,1996,4119139.36713
pry,1997,4342226.79901
pry,1998,4943109.10334
pry,1999,5284051.45278
pry,2000,5799909.07978
pry,2001,6426003.35494
pry,2002,7436010.34974
pry,2003,8771899.31157
pry,2004,10034277.95343
pry,2005,11389894.63743
pry,2006,12798739.12821
pry,2007,14981594.984
pry,2008,17661299.6026
pry,2009,18012893.24739
pry,2010,20661416.81113
pry,2011,22337681.37173
pry,2012,22926929.35068
pry,2013,25552047.52666
pry,2014,27301069.13259
pry,2015,28178275.41626
pry,2016,30193413.49534
pry,2017,31909192.72894
pry,2018,33147525.91879
pry,2019,33581096.7219
pry,2020,33862750.76551
pse,1994,1201.58154
pse,1995,1326.56286
pse,1996,1317.46675
pse,1997,1389.16497
pse,1998,1465.04606
pse,1999,1499.49218
pse,2000,1476.17185
pse,2001,1335.5532
pse,2002,1156.21747
pse,2003,1257.69857
pse,2004,1422.19089
pse,2005,1543.70141
pse,2006,1570.1044
pse,2007,1664.24572
pse,2008,2035.20234
pse,2009,2191.78179
pse,2010,2557.07562
pse,2011,2880.79844
pse,2012,3067.43873
pse,2013,3315.29754
pse,2014,3352.1126
pse,2015,3272.15432
pse,2016,3527.61382
pse,2017,3620.36049
pse,2018,3562.33094
pse,2019,3656.85827
pse,2020,3239.73111
pyf,1965,169587.8441
pyf,1966,200153.75312
pyf,1967,198386.45625
pyf,1968,225513.67999
pyf,1969,214799.65997
pyf,1970,232182.32904
pyf,1971,261321.20121
pyf,1972,252590.55155
pyf,1973,285003.76194
pyf,1974,382985.82699
pyf,1975,409955.1059
pyf,1976,469382.88444
pyf,1977,506546.36718
pyf,1978,571924.90614
pyf,1979,631908.9721
pyf,1980,682675.199
pyf,1981,800710.30219
pyf,1982,944945.35442
pyf,1983,1105478.54309
pyf,1984,1272137.90529
pyf,1985,1390951.38106
pyf,1986,1594224.9215
pyf,1987,1489543.6311
pyf,1988,1521908.26946
pyf,1989,1562563.56282
pyf,1990,1575515.52206
pyf,1991,1645324.81297
pyf,1992,1652669.80814
pyf,1993,1660170.76774
pyf,1994,1659974.96405
pyf,1995,1657389.64387
pyf,1996,1654457.75426
pyf,1997,1668478.42798
pyf,1998,1748499.30256
pyf,1999,1799193.15587
pyf,2000,1854113.91925
pyf,2015,2097298.24728
pyf,2016,2158302.25511
pyf,2017,2231717.29903
pyf,2018,2291699.22895
pyf,2019,2353295.02121
pyf,2020,2168320.84983
qat,1970,13121.68443
qat,1971,15415.40703
qat,1972,17148.76901
qat,1973,22313.81197
qat,1974,61704.54551
qat,1975,60110.52132
qat,1976,74932.64812
qat,1977,78554.62075
qat,1978,81841.3437
qat,1979,103596.00774
qat,1980,128033.01554
qat,1981,127133.20255
qat,1982,99744.25367
qat,1983,76114.05016
qat,1984,71508.94536
qat,1985,60390.52189
qat,1986,46243.89336
qat,1987,46961.53631
qat,1988,49545.6623
qat,1989,51151.42694
qat,1990,56253.214
qat,1991,51412.32041
qat,1992,56180.52474
qat,1993,51946.34451
qat,1994,52940.18034
qat,1995,57692.41928
qat,1996,63108.21559
qat,1997,76821.33995
qat,1998,67680.02723
qat,1999,79074.68369
qat,2000,109113.25019
qat,2001,103802.68385
qat,2002,109981.40034
qat,2003,125644.07568
qat,2004,153334.78466
qat,2005,187299.66143
qat,2006,216691.24204
qat,2007,238133.81198
qat,2008,292052.45463
qat,2009,215104.55943
qat,2010,245347.23915
qat,2011,299972.1876
qat,2012,309676.591
qat,2013,309584.491
qat,2014,305244.35927
qat,2015,229462.36996
qat,2016,208073.20356
qat,2017,215214.51687
qat,2018,239904.9323
qat,2019,226686.20045
qat,2020,182452.76481
rou,1981,2.79022
rou,1982,3.23638
rou,1983,3.40729
rou,1984,3.60459
rou,1985,3.59609
rou,1986,3.67214
rou,1987,3.68244
rou,1988,3.71677
rou,1989,3.45401
rou,1990,3.69755
rou,1991,9.58169
rou,1992,26.45049
rou,1993,88.01807
rou,1994,218.97377
rou,1995,335.50121
rou,1996,503.45718
rou,1997,1130.62538
rou,1998,1644.24998
rou,1999,2453.11062
rou,2000,3603.49349
rou,2001,5304.15503
rou,2002,7007.27218
rou,2003,8895.64754
rou,2004,11406.45042
rou,2005,13455.25978
rou,2006,16172.80747
rou,2007,20384.59354
rou,2008,26284.83229
rou,2009,26065.77827
rou,2010,26103.51496
rou,2011,27739.87459
rou,2012,29504.34078
rou,2013,31774.29717
rou,2014,33638.28451
rou,2015,35927.71983
rou,2016,38759.62599
rou,2017,43795.40465
rou,2018,48871.82737
rou,2019,54666.13889
rou,2020,54812.29151
rus,1988,3.63823
rus,1989,3.87893
rus,1990,4.3536
rus,1991,9.42422
rus,1992,127.98055
rus,1993,1155.27019
rus,1994,4115.34663
rus,1995,9627.73057
rus,1996,13551.72349
rus,1997,15836.85416
rus,1998,17807.33418
rus,1999,32763.24314
rus,2000,49834.94088
rus,2001,61267.28277
rus,2002,74535.55225
rus,2003,91312.54734
rus,2004,118189.13084
rus,2005,150570.95921
rus,2006,188166.86249
rus,2007,232817.38516
rus,2008,289170.2747
rus,2009,271787.11854
rus,2010,324177.20443
rus,2011,420492.5727
rus,2012,475576.68668
rus,2013,508586.35846
rus,2014,540965.62659
rus,2015,567513.63037
rus,2016,583714.79751
rus,2017,625454.22422
rus,2018,707357.1093
rus,2019,744331.36784
rus,2020,730186.26225
rwa,1960,2026.86056
rwa,1961,2034.46341
rwa,1962,2047.2091
rwa,1963,2060.91485
rwa,1964,2054.19397
rwa,1965,2299.46414
rwa,1966,3280.27344
rwa,1967,4664.27425
rwa,1968,4878.40998
rwa,1969,5179.46093
rwa,1970,5852.52765
rwa,1971,5742.06716
rwa,1972,5693.18526
rwa,1973,5941.92812
rwa,1974,6777.61221
rwa,1975,12090.1533
rwa,1976,13730.24889
rwa,1977,15386.47837
rwa,1978,16840.25871
rwa,1979,19315.85294
rwa,1980,20955.44723
rwa,1981,23012.61885
rwa,1982,23789.58036
rwa,1983,24984.93721
rwa,1984,26954.9599
rwa,1985,28257.89838
rwa,1986,26434.76935
rwa,1987,25284.87943
rwa,1988,25835.91777
rwa,1989,26489.01377
rwa,1990,29285.83049
rwa,1991,33775.61236
rwa,1992,40548.38929
rwa,1993,45398.78385
rwa,1994,27930.07668
rwa,1995,58107.18159
rwa,1996,70533.85796
rwa,1997,86963.99918
rwa,1998,89231.34706
rwa,1999,95966.15919
rwa,2000,101555.29181
rwa,2001,105778.17194
rwa,2002,110831.99706
rwa,2003,134275.74102
rwa,2004,158009.50082
rwa,2005,185024.24148
rwa,2006,202419.4153
rwa,2007,239929.56901
rwa,2008,297237.0716
rwa,2009,329447.79444
rwa,2010,355549.43961
rwa,2011,401301.69693
rwa,2012,445468.23654
rwa,2013,467449.49701
rwa,2014,507004.42969
rwa,2015,540670.27142
rwa,2016,586314.0166
rwa,2017,642205.13214
rwa,2018,674855.70806
rwa,2019,737690.16685
rwa,2020,752487.78027
sau,1968,3497.70273
sau,1969,3604.70133
sau,1970,4146.00774
sau,1971,5284.21479
sau,1972,6265.57139
sau,1973,8254.62071
sau,1974,22852.83422
sau,1975,22175.36001
sau,1976,28955.77817
sau,1977,31862.95302
sau,1978,31557.3349
sau,1979,41140.41702
sau,1980,56480.6658
sau,1981,60452.01292
sau,1982,47806.08199
sau,1983,38140.57349
sau,1984,33945.06654
sau,1985,28684.9779
sau,1986,23344.67418
sau,1987,22216.44669
sau,1988,21932.15186
sau,1989,22791.90696
sau,1990,27136.32962
sau,1991,29522.75353
sau,1992,29705.68916
sau,1993,28033.35388
sau,1994,27792.72803
sau,1995,28801.20818
sau,1996,31217.58876
sau,1997,32026.02684
sau,1998,27821.85429
sau,1999,30029.84323
sau,2000,34392.49304
sau,2001,32567.42161
sau,2002,32607.73681
sau,2003,36037.38257
sau,2004,41944.2639
sau,2005,51677.96014
sau,2006,57615.84515
sau,2007,61896.0776
sau,2008,75293.47527
sau,2009,60424.28891
sau,2010,72234.5535
sau,2011,89047.05217
sau,2012,94663.50749
sau,2013,93169.21749
sau,2014,91740.79709
sau,2015,77354.72598
sau,2016,74545.36439
sau,2017,78009.24868
sau,2018,87513.81581
sau,2019,86774.24243
sau,2020,75413.68572
sdn,1960,0.03776
sdn,1961,0.03992
sdn,1962,0.04222
sdn,1963,0.04179
sdn,1964,0.04177
sdn,1965,0.04232
sdn,1966,0.04221
sdn,1967,0.0444
sdn,1968,0.04501
sdn,1969,0.04812
sdn,1970,0.05309
sdn,1971,0.05612
sdn,1972,0.05907
sdn,1973,0.07099
sdn,1974,0.0885
sdn,1975,0.1044
sdn,1976,0.12598
sdn,1977,0.152
sdn,1978,0.17272
sdn,1979,0.19663
sdn,1980,0.23545
sdn,1981,0.30548
sdn,1982,0.40842
sdn,1983,0.50802
sdn,1984,0.62433
sdn,1985,0.82946
sdn,1986,1.09291
sdn,1987,1.5293
sdn,1988,2.65581
sdn,1989,3.85527
sdn,1990,5.90422
sdn,1991,11.67693
sdn,1992,25.37371
sdn,1993,51.05331
sdn,1994,130.23618
sdn,1995,275.00589
sdn,1996,375.94661
sdn,1997,597.11902
sdn,1998,713.14633
sdn,1999,828.53738
sdn,2000,941.50335
sdn,2001,1181.2869
sdn,2002,1349.30908
sdn,2003,1531.30853
sdn,2004,1836.11799
sdn,2005,2227.00106
sdn,2006,2484.04888
sdn,2007,2946.15901
sdn,2008,3242.07948
sdn,2009,3126.65049
sdn,2010,3881.4868
sdn,2011,5192.36144
sdn,2012,6238.57231
sdn,2013,8471.90953
sdn,2014,11604.1667
sdn,2015,13163.39602
sdn,2016,16047.59935
sdn,2017,21241.94554
sdn,2018,31481.7376
sdn,2019,45697.40404
sdn,2020,92565.50074
sen,1960,76744.34082
sen,1961,78817.08976
sen,1962,78527.332
sen,1963,78968.96539
sen,1964,81368.91567
sen,1965,80517.98595
sen,1966,80841.29155
sen,1967,78631.56819
sen,1968,80754.56451
sen,1969,78317.59319
sen,1970,84229.44732
sen,1971,84068.55509
sen,1972,90318.60841
sen,1973,89113.02433
sen,1974,105336.16407
sen,1975,123044.1574
sen,1976,135591.06121
sen,1977,139306.69474
sen,1978,139490.34299
sen,1979,159759.31286
sen,1980,170672.91367
sen,1981,193884.56334
sen,1982,223192.7094
sen,1983,223359.13039
sen,1984,242594.29312
sen,1985,265124.90853
sen,1986,279929.18173
sen,1987,283560.03815
sen,1988,269763.82319
sen,1989,278060.70144
sen,1990,267368.90069
sen,1991,263908.73676
sen,1992,257394.73241
sen,1993,253604.18631
sen,1994,330363.4564
sen,1995,363374.87281
sen,1996,376493.31199
sen,1997,386187.05302
sen,1998,410578.35819
sen,1999,424060.42477
sen,2000,435877.64933
sen,2001,474917.04363
sen,2002,472635.02423
sen,2003,482376.65751
sen,2004,491567.65911
sen,2005,523403.11723
sen,2006,536913.21463
sen,2007,573120.56867
sen,2008,626161.42552
sen,2009,615584.81214
sen,2010,629172.15934
sen,2011,644090.56997
sen,2012,672800.77982
sen,2013,677959.07934
sen,2014,689609.75651
sen,2015,720834.51944
sen,2016,752551.8034
sen,2017,790681.37355
sen,2018,809879.37423
sen,2019,837939.59658
sen,2020,847165.29593
sgp,1960,1310.37415
sgp,1961,1374.94126
sgp,1962,1445.14913
sgp,1963,1564.90251
sgp,1964,1486.31625
sgp,1965,1581.21787
sgp,1966,1735.11166
sgp,1967,1916.41383
sgp,1968,2169.18489
sgp,1969,2487.78458
sgp,1970,2834.07094
sgp,1971,3279.80501
sgp,1972,3857.22914
sgp,1973,4740.35568
sgp,1974,5754.50713
sgp,1975,6067.66552
sgp,1976,6542.27532
sgp,1977,7032.72696
sgp,1978,7791.21346
sgp,1979,8869.8133
sgp,1980,10716.73133
sgp,1981,11983.40989
sgp,1982,12840.21786
sgp,1983,14195.12648
sgp,1984,15273.43506
sgp,1985,14935.46865
sgp,1986,14960.52679
sgp,1987,16415.4824
sgp,1988,18773.81322
sgp,1989,20917.97028
sgp,1990,23133.98304
sgp,1991,25052.86144
sgp,1992,26285.40334
sgp,1993,29553.02763
sgp,1994,32920.0994
sgp,1995,35313.68651
sgp,1996,36989.41674
sgp,1997,39163.04315
sgp,1998,36533.51626
sgp,1999,36944.36312
sgp,2000,41121.4118
sgp,2001,38879.92592
sgp,2002,39679.13888
sgp,2003,41342.6716
sgp,2004,46663.94986
sgp,2005,49867.5266
sgp,2006,53655.80905
sgp,2007,59429.38139
sgp,2008,56606.56826
sgp,2009,56619.62241
sgp,2010,64407.59528
sgp,2011,67783.38125
sgp,2012,69416.44673
sgp,2013,71283.3399
sgp,2014,72937.48277
sgp,2015,76502.97145
sgp,2016,78535.7543
sgp,2017,84478.56859
sgp,2018,89936.69791
sgp,2019,89547.05378
sgp,2020,82502.95868
slb,1967,155.51993
slb,1968,168.12666
slb,1969,165.9885
slb,1971,264.80023
slb,1972,197.04433
slb,1973,217.50527
slb,1974,316.6986
slb,1975,294.72443
slb,1976,338.97967
slb,1977,404.06956
slb,1978,450.53623
slb,1979,587.8631
slb,1980,659.293
slb,1981,708.82423
slb,1982,758.77152
slb,1983,817.07691
slb,1984,879.36016
slb,1985,904.77017
slb,1986,921.69535
slb,1987,1084.11098
slb,1988,1247.55912
slb,1989,1305.75853
slb,1990,1741.11566
slb,1991,1926.54802
slb,1992,2387.84984
slb,1993,2824.73395
slb,1994,3796.45721
slb,1995,4450.61735
slb,1996,4928.05473
slb,1997,5150.02711
slb,1998,5641.12802
slb,1999,5879.10118
slb,2000,5178.53465
slb,2001,5097.31123
slb,2002,5369.35563
slb,2003,5919.25121
slb,2004,6490.03705
slb,2005,7641.75877
slb,2006,8520.30614
slb,2007,9643.73452
slb,2008,10761.55322
slb,2009,11506.6132
slb,2010,12937.11792
slb,2011,14815.64923
slb,2012,15753.52566
slb,2013,16419.61112
slb,2014,16777.98048
slb,2015,17152.1041
slb,2016,17688.61452
slb,2017,18400.07547
slb,2018,19180.33992
slb,2019,19158.8499
slb,2020,18485.0876
sle,1960,85.06794
sle,1961,85.32812
sle,1962,87.84398
sle,1963,87.93439
sle,1964,92.29905
sle,1965,102.34325
sle,1966,105.11134
sle,1967,97.27364
sle,1968,103.96451
sle,1969,126.45061
sle,1970,131.88452
sle,1971,124.55702
sle,1972,130.53811
sle,1973,161.18389
sle,1974,186.55831
sle,1975,202.207
sle,1976,213.37741
sle,1977,250.1569
sle,1978,310.38888
sle,1979,353.87768
sle,1980,341.00695
sle,1981,373.02478
sle,1982,453.22759
sle,1983,518.28057
sle,1984,736.2078
sle,1985,1147.08318
sle,1986,2013.94802
sle,1987,5564.9189
sle,1988,8253.06796
sle,1989,13116.66805
sle,1990,22775.78654
sle,1991,52973.29317
sle,1992,78107.71007
sle,1993,100786.44664
sle,1994,124141.16266
sle,1995,152789.07553
sle,1996,201050.39581
sle,1997,192487.24712
sle,1998,239947.69809
sle,1999,270641.59122
sle,2000,290171.59734
sle,2001,455574.46617
sle,2002,529779.21863
sle,2003,625590.68925
sle,2004,720083.84273
sle,2005,844768.20771
sle,2006,957848.9089
sle,2007,1075776.36359
sle,2008,1217892.13141
sle,2009,1324469.4725
sle,2010,1598534.29768
sle,2011,1949893.16822
sle,2012,2460368.34892
sle,2013,3105690.57492
sle,2014,3233414.727
sle,2015,2985849.70755
sle,2016,3153871.35638
sle,2017,3667716.73143
sle,2018,4235424.17278
sle,2019,4701126.43886
sle,2020,5006662.5423
slv,1965,274.17526
slv,1966,282.18973
slv,1967,288.18699
slv,1968,290.0256
slv,1969,293.38795
slv,1970,308.43987
slv,1971,314.61568
slv,1972,326.76977
slv,1973,363.82964
slv,1974,410.2895
slv,1975,453.49245
slv,1976,548.15202
slv,1977,678.03926
slv,1978,706.6155
slv,1979,767.79924
slv,1980,778.44801
slv,1981,736.59115
slv,1982,717.54389
slv,1983,729.73871
slv,1984,751.72502
slv,1985,769.80358
slv,1986,753.97993
slv,1987,781.06001
slv,1988,816.21998
slv,1989,840.71234
slv,1990,914.13179
slv,1991,983.1815
slv,1992,1073.31025
slv,1993,1216.70084
slv,1994,1380.70837
slv,1995,1585.1089
slv,1996,1684.7845
slv,1997,1778.83634
slv,1998,1886.35997
slv,1999,1930.62746
slv,2000,2001.54005
slv,2001,2072.30159
slv,2002,2124.10182
slv,2003,2209.49725
slv,2004,2278.43033
slv,2005,2428.56888
slv,2006,2631.82274
slv,2007,2786.15777
slv,2008,2933.39424
slv,2009,2858.48334
slv,2010,2983.22881
slv,2011,3266.01098
slv,2012,3428.40933
slv,2013,3509.52654
slv,2014,3589.04288
slv,2015,3705.5797
slv,2016,3805.99569
slv,2017,3910.2544
slv,2018,4052.62478
slv,2019,4167.73094
slv,2020,3798.63652
smr,1997,32338.21481
smr,1998,35008.00715
smr,1999,38355.25589
smr,2000,39730.51712
smr,2001,42526.42174
smr,2002,43123.33629
smr,2003,45271.52411
smr,2004,47647.01817
smr,2005,48970.12686
smr,2006,51222.46919
smr,2007,53112.94399
smr,2008,53689.95203
smr,2009,48012.97648
smr,2010,45450.17776
smr,2011,41162.53356
smr,2012,38906.02124
smr,2013,38827.79382
smr,2014,38250.20491
smr,2015,38452.07416
smr,2016,39594.42521
smr,2017,40187.22052
smr,2018,41490.31432
smr,2019,42633.51547
som,1960,467.71245
som,1961,486.47446
som,1962,505.80769
som,1963,525.76595
som,1964,546.28878
som,1965,567.35207
som,1966,584.79718
som,1967,601.42478
som,1968,618.22029
som,1969,633.20583
som,1970,655.58276
som,1971,679.73973
som,1972,836.34306
som,1973,906.70031
som,1974,810.18753
som,1975,1153.21482
som,1976,1187.62143
som,1977,1432.69681
som,1978,1522.04107
som,1979,1526.95749
som,1980,2765.7409
som,1981,3386.51689
som,1982,4404.48464
som,1983,5296.74436
som,1984,9421.72271
som,1985,13139.55485
som,1986,17895.86717
som,1987,24493.36334
som,1988,40526.88463
som,1989,78432.54623
som,1990,240658.63402
som,2013,6752572.79828
som,2014,7568698.99425
som,2015,8599884.75473
som,2016,8989992.57136
som,2017,8880589.3922
som,2018,9338093.13267
som,2019,10511606.61096
som,2020,11289891.32063
srb,1995,7814.37512
srb,1996,15380.13498
srb,1997,19983.81887
srb,1998,25790.91922
srb,1999,29985.26206
srb,2000,57783.2633
srb,2001,115578.77574
srb,2002,147075.84397
srb,2003,173068.67866
srb,2004,204498.53862
srb,2005,248207.30223
srb,2006,294274.34326
srb,2007,341863.91557
srb,2008,395694.81031
srb,2009,416912.43875
srb,2010,445808.10968
srb,2011,499338.83957
srb,2012,529242.55429
srb,2013,575254.64355
srb,2014,583480.00218
srb,2015,608144.81755
srb,2016,641539.43388
srb,2017,678077.57969
srb,2018,726510.08134
srb,2019,780657.71713
srb,2020,797523.67184
ssd,2008,3491.41228
ssd,2009,3090.24038
ssd,2010,3539.65082
ssd,2011,4532.53268
ssd,2012,3480.23215
ssd,2013,5249.43758
ssd,2014,3902.32007
ssd,2015,4035.44771
stp,2001,4639.18348
stp,2002,5249.66022
stp,2003,6344.57099
stp,2004,7380.38521
stp,2005,9148.55974
stp,2006,10993.32183
stp,2007,12140.71992
stp,2008,16146.42769
stp,2009,17309.18767
stp,2010,20250.5034
stp,2011,22273.38243
stp,2012,25563.07526
stp,2013,29097.65353
stp,2014,32919.89915
stp,2015,35251.43277
stp,2016,37878.8634
stp,2017,39747.59472
stp,2018,40842.10167
stp,2019,43824.14484
stp,2020,46756.94991
sur,1960,0.69233
sur,1961,0.72792
sur,1962,0.76441
sur,1963,0.80751
sur,1964,0.8393
sur,1965,0.93726
sur,1966,1.12582
sur,1967,1.26958
sur,1968,1.3538
sur,1969,1.42832
sur,1970,1.49432
sur,1971,1.63042
sur,1972,1.69581
sur,1973,1.86047
sur,1974,2.26646
sur,1975,2.59163
sur,1976,2.82442
sur,1977,3.58732
sur,1978,4.10776
sur,1979,4.36145
sur,1980,4.42243
sur,1981,4.93691
sur,1982,5.07028
sur,1983,4.87742
sur,1984,4.73786
sur,1985,4.73638
sur,1986,4.76301
sur,1987,5.14391
sur,1988,5.97104
sur,1989,6.83234
sur,1990,9.58612
sur,1991,10.84964
sur,1992,14.4274
sur,1993,34.05852
sur,1994,186.4771
sur,1995,691.82371
sur,1996,770.68408
sur,1997,815.93474
sur,1998,966.29683
sur,1999,1637.82285
sur,2000,2656.21178
sur,2001,3816.25729
sur,2002,5329.22186
sur,2003,6792.19286
sur,2004,8218.90496
sur,2005,9808.57364
sur,2006,14261.06093
sur,2007,15769.36545
sur,2008,18753.79504
sur,2009,20335.95036
sur,2010,22665.67887
sur,2011,27004.15003
sur,2012,30363.21679
sur,2013,31027.14258
sur,2014,31257.3426
sur,2015,31325.11589
sur,2016,36579.25624
sur,2017,47139.26882
sur,2018,51775.4741
sur,2019,54153.77312
sur,2020,65378.07219
svk,1990,1894.59949
svk,1991,2176.90816
svk,1992,2257.57717
svk,1993,2648.74106
svk,1994,3178.87894
svk,1995,3686.63105
svk,1996,4100.38596
svk,1997,4542.96656
svk,1998,4950.96926
svk,1999,5297.15346
svk,2000,5875.43368
svk,2001,6388.9901
svk,2002,6942.55364
svk,2003,7719.45113
svk,2004,8595.08533
svk,2005,9396.51545
svk,2006,10489.64425
svk,2007,11752.14778
svk,2008,12750.98773
svk,2009,11899.49644
svk,2010,12703.89682
svk,2011,13240.4614
svk,2012,13566.30093
svk,2013,13709.93922
svk,2014,14042.73925
svk,2015,14729.18107
svk,2016,14917.55945
svk,2017,15524.77721
svk,2018,16418.90691
svk,2019,17243.39901
svk,2020,16867.95588
svn,1995,5307.28107
svn,1996,6108.37472
svn,1997,6967.1891
svn,1998,7747.04448
svn,1999,8686.936
svn,2000,9479.05125
svn,2001,10615.99651
svn,2002,11806.59855
svn,2003,12834.02289
svn,2004,13834.76364
svn,2005,14553.33236
svn,2006,15681.32084
svn,2007,17379.25457
svn,2008,18762.87429
svn,2009,17774.90711
svn,2010,17750.76187
svn,2011,18052.31525
svn,2012,17622.98004
svn,2013,17696.68191
svn,2014,18251.53105
svn,2015,18828.23229
svn,2016,19584.69465
svn,2017,20814.74486
svn,2018,22115.04011
svn,2019,23174.22554
svn,2020,22316.22051
swe,1960,10936.18162
swe,1961,11841.07296
swe,1962,12771.07589
swe,1963,13745.33577
swe,1964,15214.664
swe,1965,16585.82475
swe,1966,17870.49123
swe,1967,19249.1365
swe,1968,20312.13888
swe,1969,21904.20644
swe,1970,24501.39858
swe,1971,26309.76643
swe,1972,28703.59676
swe,1973,31886.59813
swe,1974,35914.36681
swe,1975,42009.08081
swe,1976,47341.12241
swe,1977,51308.13266
swe,1978,57025.81336
swe,1979,63779.89102
swe,1980,72316.99298
swe,1981,78920.33006
swe,1982,86316.46736
swe,1983,96668.55372
swe,1984,108352.48054
swe,1985,117588.27736
swe,1986,128089.58988
swe,1987,138173.54049
swe,1988,150328.97595
swe,1989,165441.76992
swe,1990,181077.82847
swe,1991,192448.40627
swe,1992,191026.36297
swe,1993,190111.76271
swe,1994,201261.16861
swe,1995,216017.46653
swe,1996,221291.08049
swe,1997,231432.81157
swe,1998,243239.33163
swe,1999,255647.57412
swe,2000,271429.37491
swe,2001,281445.84733
swe,2002,291131.45406
swe,2003,301795.2544
swe,2004,314692.19376
swe,2005,324609.51638
swe,2006,343776.91549
swe,2007,362947.59607
swe,2008,370107.08773
swe,2009,359322.64453
swe,2010,381054.91438
swe,2011,394520.15739
swe,2012,393207.15837
swe,2013,398179.17605
swe,2014,411786.78872
swe,2015,434777.94992
swe,2016,444925.2425
swe,2017,459856.12215
swe,2018,474516.40821
swe,2019,491261.26204
swe,2020,481463.45921
swz,1960,74.4401
swz,1961,89.51
swz,1962,93.68908
swz,1963,108.21767
swz,1964,127.12177
swz,1965,134.25152
swz,1966,143.0358
swz,1967,135.27206
swz,1968,140.21864
swz,1969,179.82562
swz,1970,185.7387
swz,1971,219.83022
swz,1972,246.80607
swz,1973,327.26894
swz,1974,370.50255
swz,1975,426.60562
swz,1976,459.65687
swz,1977,496.75624
swz,1978,538.7541
swz,1979,610.39985
swz,1980,718.05488
swz,1981,823.34222
swz,1982,926.7845
swz,1983,948.7634
swz,1984,1080.35661
swz,1985,1147.94222
swz,1986,1418.327
swz,1987,1588.62675
swz,1988,2033.28104
swz,1989,2289.04781
swz,1990,3506.79796
swz,1991,3776.85974
swz,1992,4226.26809
swz,1993,4995.96184
swz,1994,5552.56175
swz,1995,6648.83453
swz,1996,7287.89294
swz,1997,8210.94231
swz,1998,8896.21827
swz,1999,9512.87842
swz,2000,11996.90511
swz,2001,13101.06215
swz,2002,14814.41317
swz,2003,16253.76009
swz,2004,17435.30494
swz,2005,19611.05189
swz,2006,21510.96425
swz,2007,23443.18195
swz,2008,25918.58368
swz,2009,28690.7521
swz,2010,30518.34462
