geo,time,dc_dac_jpnl_cd
tza,1985,28479999.54224
tza,1986,35000000
tza,1987,46049999.23706
tza,1988,96699996.94824
tza,1989,62580001.83105
tza,1990,40680000.30518
tza,1991,56849998.47412
tza,1992,73199996.94824
tza,1993,88830001.83105
tza,1994,104760002.13623
tza,1995,124309997.55859
tza,1996,105669998.16894
tza,1997,55369998.93188
tza,1998,83370002.74658
tza,1999,74809997.55859
tza,2000,217139999.38965
tza,2001,260440002.44141
tza,2002,58200000.76294
tza,2003,74470001.2207
tza,2004,52520000.45776
tza,2005,36110000.61035
tza,2006,39389999.38965
tza,2007,721659973.14453
tza,2008,70989997.86377
tza,2009,120459999.08447
tza,2010,104599998.47412
tza,2011,120059997.55859
tza,2012,147910003.66211
tza,2013,196869995.11719
tza,2014,113980003.35693
tza,2015,94839996.33789
tza,2016,192649993.89648
tza,2017,74209999.08447
tza,2018,75440002.44141
tza,2019,54919998.16895
uga,1965,19999.99955
uga,1966,29999.99933
uga,1967,29999.99933
uga,1968,140000.0006
uga,1969,340000.00358
uga,1970,899999.97616
uga,1971,270000.01073
uga,1972,1299999.95232
uga,1973,600000.02384
uga,1974,500000
uga,1975,409999.99642
uga,1976,639999.98569
uga,1977,689999.99762
uga,1978,500000
uga,1979,310000.00238
uga,1980,9999.99978
uga,1981,1590000.03338
uga,1982,1029999.97139
uga,1983,3569999.93324
uga,1984,5269999.98093
uga,1985,3059999.94278
uga,1986,2619999.88556
uga,1987,500000
uga,1988,9510000.22888
uga,1989,1100000.02384
uga,1990,8020000.45776
uga,1991,14720000.26703
uga,1992,14359999.65668
uga,1993,39419998.16895
uga,1994,48720001.2207
uga,1995,41799999.23706
uga,1996,26899999.61853
uga,1997,26860000.61035
uga,1998,23909999.84741
uga,1999,28219999.31335
uga,2000,22370000.83923
uga,2001,14569999.69482
uga,2002,8079999.92371
uga,2003,9539999.96185
uga,2004,11840000.15259
uga,2005,14439999.58038
uga,2006,21780000.68665
uga,2007,27510000.22888
uga,2008,57009998.32153
uga,2009,54049999.23706
uga,2010,71239997.86377
uga,2011,58000000
uga,2012,68870002.74658
uga,2013,57509998.32153
uga,2014,85730003.35693
uga,2015,70480003.35693
uga,2016,66839996.33789
uga,2017,64220001.2207
uga,2018,71389999.38965
uga,2019,65139999.38965
ukr,1991,9999.99978
ukr,1992,79999.99821
ukr,1993,100000.00149
ukr,1995,660000.02623
ukr,1996,540000.02146
ukr,1997,460000.00834
ukr,1998,709999.97854
ukr,1999,920000.01669
ukr,2000,2650000.09537
ukr,2001,7070000.17166
ukr,2002,1600000.02384
ukr,2003,1830000.04292
ukr,2004,2130000.11444
ukr,2005,2529999.97139
ukr,2006,6590000.15259
ukr,2007,5719999.79019
ukr,2008,8420000.07629
ukr,2009,61849998.47412
ukr,2010,53169998.16895
ukr,2011,112129997.25342
ukr,2012,8090000.15259
ukr,2013,2660000.08583
ukr,2014,108419998.16894
ukr,2015,12210000.03815
ukr,2016,342239990.23438
ukr,2017,2440000.05722
ukr,2018,5289999.96185
ukr,2019,579999.98331
ury,1967,9999.99978
ury,1970,9999.99978
ury,1971,9999.99978
ury,1972,29999.99933
ury,1973,9999.99978
ury,1974,39999.99911
ury,1975,19999.99955
ury,1976,100000.00149
ury,1977,159999.99642
ury,1978,230000.00417
ury,1979,589999.97377
ury,1980,1110000.01431
ury,1981,2130000.11444
ury,1982,1240000.00954
ury,1983,1360000.01431
ury,1984,1830000.04292
ury,1985,1700000.04768
ury,1986,1490000.00954
ury,1987,2079999.92371
ury,1988,3170000.07629
ury,1989,4440000.05722
ury,1990,4460000.03815
ury,1991,3670000.07629
ury,1992,6920000.07629
ury,1993,23829999.92371
ury,1994,11420000.07629
ury,1995,10489999.77112
ury,1996,4409999.84741
ury,1997,11590000.15259
ury,1998,3849999.90463
ury,1999,5940000.05722
ury,2000,5809999.94278
ury,2001,5909999.84741
ury,2002,4079999.92371
ury,2003,2109999.8951
ury,2004,1990000.00954
ury,2005,2220000.02861
ury,2006,2309999.94278
ury,2007,2589999.91417
ury,2008,1000000
ury,2009,2430000.06676
ury,2010,11359999.65668
ury,2011,560000.00238
ury,2012,-79999.99821
ury,2013,649999.97616
ury,2014,-140000.0006
ury,2015,2039999.96185
ury,2016,2289999.96185
ury,2017,1870000.00477
uzb,1992,1250000
uzb,1993,759999.99046
uzb,1994,2549999.95232
uzb,1995,16049999.23706
uzb,1996,25299999.23706
uzb,1997,83160003.66211
uzb,1998,103010002.13623
uzb,1999,81629997.25342
uzb,2000,82199996.94824
uzb,2001,30920000.07629
uzb,2002,40159999.84741
uzb,2003,63220001.2207
uzb,2004,99750000
uzb,2005,54439998.62671
uzb,2006,18610000.61035
uzb,2007,56319999.69482
uzb,2008,48630001.06812
uzb,2009,20409999.84741
uzb,2010,7039999.96185
uzb,2011,-1789999.96185
uzb,2012,-6010000.22888
uzb,2013,30110000.61035
uzb,2014,34180000.30518
uzb,2015,126660003.66211
uzb,2016,166509994.50684
uzb,2017,245009994.50684
uzb,2018,189380004.88281
uzb,2019,384160003.66211
vct,1983,9999.99978
vct,1984,29999.99933
vct,1985,9999.99978
vct,1986,50000.00075
vct,1987,170000.00179
vct,1988,1360000.01431
vct,1989,2970000.02861
vct,1990,800000.01192
vct,1991,889999.98569
vct,1992,1389999.98569
vct,1993,990000.00954
vct,1994,3309999.94278
vct,1995,5449999.80927
vct,1996,3440000.05722
vct,1997,4440000.05722
vct,1998,810000.00238
vct,1999,5170000.07629
vct,2000,2480000.01907
vct,2001,370000.00477
vct,2002,330000.01311
vct,2003,1120000.00477
vct,2004,5980000.01907
vct,2005,3200000.04768
vct,2006,1379999.99523
vct,2007,2539999.96185
vct,2008,9470000.26703
vct,2009,3670000.07629
vct,2010,870000.00477
vct,2011,689999.99762
vct,2012,680000.00715
vct,2013,319999.99285
vct,2014,129999.99523
vct,2015,3500000
vct,2016,3740000.00954
vct,2017,2230000.01907
vct,2018,310000.00238
vct,2019,4030000.20981
ven,1961,9999.99978
ven,1963,9999.99978
ven,1965,19999.99955
ven,1966,9999.99978
ven,1967,29999.99933
ven,1968,9999.99978
ven,1969,9999.99978
ven,1970,19999.99955
ven,1971,29999.99933
ven,1972,50000.00075
ven,1973,39999.99911
ven,1974,50000.00075
ven,1975,119999.99732
ven,1976,150000.00596
ven,1977,270000.01073
ven,1978,550000.01192
ven,1979,629999.99523
ven,1980,1830000.04292
ven,1981,1039999.96185
ven,1982,920000.01669
ven,1983,1240000.00954
ven,1984,910000.02623
ven,1985,1070000.05245
ven,1986,1470000.02861
ven,1987,2029999.97139
ven,1988,3180000.06676
ven,1989,4119999.88556
ven,1990,2890000.1049
ven,1991,3509999.99046
ven,1992,7690000.05722
ven,1993,7670000.07629
ven,1994,6300000.19073
ven,1995,6519999.98093
ven,1996,6369999.88556
ven,1997,5880000.11444
ven,1998,3190000.05722
ven,1999,5789999.96185
ven,2000,4570000.17166
ven,2001,3119999.88556
ven,2002,3740000.00954
ven,2003,3529999.97139
ven,2004,4570000.17166
ven,2005,4309999.94278
ven,2006,2769999.98093
ven,2007,2369999.88556
ven,2008,2750000
ven,2009,2130000.11444
ven,2010,3140000.1049
ven,2011,4059999.94278
ven,2012,2740000.00954
ven,2013,1639999.98569
ven,2014,1929999.94755
ven,2015,529999.97139
ven,2016,629999.99523
ven,2017,920000.01669
ven,2018,740000.00954
ven,2019,490000.00954
vnm,1960,899999.97616
vnm,1961,15460000.03815
vnm,1962,17319999.69482
vnm,1963,7070000.17166
vnm,1964,5860000.13351
vnm,1965,-680000.00715
vnm,1966,-629999.99523
vnm,1967,-500000
vnm,1968,-529999.97139
vnm,1969,280000.00119
vnm,1970,-180000.00715
vnm,1971,8649999.61853
vnm,1972,11510000.22888
vnm,1973,17989999.77112
vnm,1974,54630001.06812
vnm,1975,17280000.68665
vnm,1976,28379999.16077
vnm,1977,12539999.96185
vnm,1978,28510000.22888
vnm,1979,38700000.76294
vnm,1980,3710000.03815
vnm,1981,910000.02623
vnm,1982,1289999.96185
vnm,1983,699999.98808
vnm,1984,1080000.04292
vnm,1985,589999.97377
vnm,1986,5659999.84741
vnm,1987,289999.99166
vnm,1988,4820000.17166
vnm,1989,1549999.95232
vnm,1990,1309999.94278
vnm,1991,7099999.90463
vnm,1992,281239990.23438
vnm,1993,11470000.26703
vnm,1994,79459999.08447
vnm,1995,170190002.44141
vnm,1996,120849998.47412
vnm,1997,232490005.49316
vnm,1998,388619995.11719
vnm,1999,679989990.23438
vnm,2000,923679992.67578
vnm,2001,459529998.7793
vnm,2002,374739990.23438
vnm,2003,484239990.23438
vnm,2004,615330017.08984
vnm,2005,602659973.14453
vnm,2006,562729980.46875
vnm,2007,640039978.02734
vnm,2008,619039978.02734
vnm,2009,1191359985.35156
vnm,2010,807809997.55859
vnm,2011,1031010009.76563
vnm,2012,1646709960.9375
vnm,2013,1306890014.64844
vnm,2014,1523089965.82031
vnm,2015,1074920043.94531
vnm,2016,1166060058.59375
vnm,2017,927960021.97266
vnm,2018,203750000
vnm,2019,148630004.88281
vut,1977,9999.99978
vut,1978,50000.00075
vut,1980,9999.99978
vut,1981,119999.99732
vut,1982,870000.00477
vut,1983,319999.99285
vut,1984,50000.00075
vut,1985,750000
vut,1986,1129999.99523
vut,1987,5570000.17166
vut,1988,3740000.00954
vut,1989,2920000.07629
vut,1990,8130000.11444
vut,1991,5820000.17166
vut,1992,1129999.99523
vut,1993,1889999.98569
vut,1994,11550000.19073
vut,1995,12819999.69482
vut,1996,2210000.03815
vut,1997,2819999.93324
vut,1998,3750000
vut,1999,7449999.80927
vut,2000,6380000.11444
vut,2001,3369999.88556
vut,2002,2509999.99046
vut,2003,2319999.93324
vut,2004,3609999.8951
vut,2005,3200000.04768
vut,2006,3910000.08583
vut,2007,8630000.11444
vut,2008,13909999.84741
vut,2009,13069999.69482
vut,2010,15609999.65668
vut,2011,7389999.86649
vut,2012,10140000.34332
vut,2013,13529999.73297
vut,2014,9630000.11444
vut,2015,18370000.83923
vut,2016,27840000.15259
vut,2017,29969999.31335
vut,2018,13090000.15259
vut,2019,7099999.90463
wsm,1972,9999.99978
wsm,1973,50000.00075
wsm,1974,159999.99642
wsm,1975,189999.99762
wsm,1976,219999.99881
wsm,1977,810000.00238
wsm,1978,1230000.01907
wsm,1979,2690000.05722
wsm,1980,2009999.99046
wsm,1981,3849999.90463
wsm,1982,3480000.01907
wsm,1983,3039999.96185
wsm,1984,2009999.99046
wsm,1985,1820000.05245
wsm,1986,9159999.84741
wsm,1987,6929999.82834
wsm,1988,7670000.07629
wsm,1989,5969999.79019
wsm,1990,9239999.77112
wsm,1991,9979999.54224
wsm,1992,6840000.15259
wsm,1993,15779999.73297
wsm,1994,22729999.54224
wsm,1995,14619999.88556
wsm,1996,14300000.19073
wsm,1997,10140000.34332
wsm,1998,14810000.41962
wsm,1999,8579999.92371
wsm,2000,5309999.94278
wsm,2001,13520000.45776
wsm,2002,15359999.65668
wsm,2003,11479999.54224
wsm,2004,4619999.88556
wsm,2005,12520000.45776
wsm,2006,16809999.46594
wsm,2007,8460000.03815
wsm,2008,4800000.19073
wsm,2009,15970000.26703
wsm,2010,27020000.45776
wsm,2011,17489999.77112
wsm,2012,15920000.07629
wsm,2013,7380000.11444
wsm,2014,14600000.38147
wsm,2015,11659999.84741
wsm,2016,16629999.16077
wsm,2017,28590000.15259
wsm,2018,26239999.77112
wsm,2019,35439998.62671
yem,1969,9999.99978
yem,1970,9999.99978
yem,1971,19999.99955
yem,1972,9999.99978
yem,1974,9999.99978
yem,1975,519999.98093
yem,1976,479999.98927
yem,1977,1409999.96662
yem,1978,11819999.69482
yem,1979,3190000.05722
yem,1980,9680000.30518
yem,1981,15850000.38147
yem,1982,28420000.07629
yem,1983,8779999.73297
yem,1984,9779999.73297
yem,1985,9569999.69482
yem,1986,14289999.96185
yem,1987,25149999.61853
yem,1988,25579999.92371
yem,1989,69889999.38965
yem,1990,16739999.77112
yem,1991,100000000
yem,1992,31180000.30518
yem,1993,37029998.7793
yem,1994,22530000.68665
yem,1995,9640000.34332
yem,1996,25840000.15259
yem,1997,36930000.30518
yem,1998,62369998.93188
yem,1999,41840000.15259
yem,2000,20969999.31335
yem,2001,4900000.09537
yem,2002,5980000.01907
yem,2003,24540000.91553
yem,2004,18180000.30518
yem,2005,8439999.58038
yem,2006,5550000.19073
yem,2007,9819999.69482
yem,2008,12020000.45776
yem,2009,37209999.08447
yem,2010,26739999.77112
yem,2011,12810000.41962
yem,2012,24670000.07629
yem,2013,41610000.61035
yem,2014,25379999.16077
yem,2015,22250000
yem,2016,37020000.45776
yem,2017,50569999.69482
yem,2018,34110000.61035
yem,2019,60419998.16895
zaf,1993,1799999.95232
zaf,1994,3089999.91417
zaf,1995,4340000.15259
zaf,1996,7300000.19073
zaf,1997,28909999.84741
zaf,1998,30829999.92371
zaf,1999,14060000.41962
zaf,2000,19790000.91553
zaf,2001,13390000.34332
zaf,2002,4690000.05722
zaf,2003,17610000.61035
zaf,2004,18829999.92371
zaf,2005,16100000.38147
zaf,2006,15920000.07629
zaf,2007,4670000.07629
zaf,2008,3670000.07629
zaf,2009,4670000.07629
zaf,2010,7110000.13351
zaf,2011,8390000.34332
zaf,2012,13300000.19073
zaf,2013,10369999.88556
zaf,2014,7400000.09537
zaf,2015,9479999.54224
zaf,2016,10180000.30518
zaf,2017,11100000.38147
zaf,2018,9140000.34332
zaf,2019,10029999.73297
zmb,1970,50000.00075
zmb,1971,59999.99866
zmb,1972,100000.00149
zmb,1973,7989999.77112
zmb,1974,7949999.80927
zmb,1975,5630000.11444
zmb,1976,629999.99523
zmb,1977,750000
zmb,1978,27950000.76294
zmb,1979,23500000
zmb,1980,13079999.92371
zmb,1981,13789999.96185
zmb,1982,23739999.77112
zmb,1983,19110000.61035
zmb,1984,4900000.09537
zmb,1985,41250000
zmb,1986,52220001.2207
zmb,1987,41680000.30518
zmb,1988,90589996.33789
zmb,1989,63020000.45776
zmb,1990,40110000.61035
zmb,1991,83150001.52588
zmb,1992,116550003.05176
zmb,1993,90860000.61035
zmb,1994,106309997.55859
zmb,1995,78500000
zmb,1996,42279998.7793
zmb,1997,43500000
zmb,1998,33599998.47412
zmb,1999,59409999.84741
zmb,2000,31930000.30518
zmb,2001,47040000.91553
zmb,2002,68379997.25342
zmb,2003,28319999.69482
zmb,2004,14250000
zmb,2005,131940002.44141
zmb,2006,31530000.68665
zmb,2007,94610000.61035
zmb,2008,37139999.38965
zmb,2009,36639999.38965
zmb,2010,46139999.38965
zmb,2011,46459999.08447
zmb,2012,47819999.69482
zmb,2013,66599998.47412
zmb,2014,50119998.93188
zmb,2015,24350000.38147
zmb,2016,38939998.62671
zmb,2017,25350000.38147
zmb,2018,34430000.30518
zmb,2019,45080001.83105
zwe,1980,90000.00358
zwe,1981,3349999.90463
zwe,1982,6369999.88556
zwe,1983,10680000.30518
zwe,1984,17670000.07629
zwe,1985,8539999.96185
zwe,1986,4340000.15259
zwe,1987,8819999.69482
zwe,1988,26139999.38965
zwe,1989,20370000.83923
zwe,1990,25780000.68665
zwe,1991,42979999.54224
zwe,1992,49849998.47412
zwe,1993,28200000.76294
zwe,1994,25659999.84741
zwe,1995,65629997.25342
zwe,1996,46709999.08447
zwe,1997,38669998.16895
zwe,1998,26760000.22888
zwe,1999,77959999.08447
zwe,2000,62369998.93188
zwe,2001,29010000.22888
zwe,2002,23639999.38965
zwe,2003,5010000.22888
zwe,2004,3559999.94278
zwe,2005,4090000.15259
zwe,2006,6539999.96185
zwe,2007,11710000.03815
zwe,2008,9970000.26703
zwe,2009,12380000.11444
zwe,2010,18920000.07629
zwe,2011,18370000.83923
zwe,2012,21819999.69482
zwe,2013,12420000.07629
zwe,2014,5179999.82834
zwe,2015,6679999.82834
zwe,2016,15050000.19073
zwe,2017,14840000.15259
zwe,2018,12680000.30518
zwe,2019,23690000.53406
