geo,time,sp_dyn_to65_fe_zs
gnq,1986,43.16458
gnq,1987,43.62664
gnq,1988,44.25304
gnq,1989,44.87944
gnq,1990,45.50585
gnq,1991,46.13225
gnq,1992,46.75865
gnq,1993,47.3867
gnq,1994,48.01475
gnq,1995,48.64281
gnq,1996,49.27086
gnq,1997,49.89891
gnq,1998,50.18054
gnq,1999,50.46217
gnq,2000,50.74381
gnq,2001,51.02544
gnq,2002,51.30707
gnq,2003,51.3567
gnq,2004,51.40632
gnq,2005,51.45594
gnq,2006,51.50557
gnq,2007,51.55519
gnq,2008,52.06129
gnq,2009,52.56739
gnq,2010,53.07349
gnq,2011,53.57959
gnq,2012,54.0857
gnq,2013,54.40889
gnq,2014,54.73208
gnq,2015,55.05527
gnq,2016,55.37846
gnq,2017,55.70165
gnq,2018,56.24814
gnq,2019,56.79463
gnq,2020,57.34112
grc,1960,76.89981
grc,1961,77.6338
grc,1962,78.36778
grc,1963,78.67818
grc,1964,78.98858
grc,1965,79.29898
grc,1966,79.60938
grc,1967,79.91978
grc,1968,80.31283
grc,1969,80.70587
grc,1970,81.09891
grc,1971,81.49195
grc,1972,81.88499
grc,1973,82.21117
grc,1974,82.53734
grc,1975,82.86352
grc,1976,83.1897
grc,1977,83.51588
grc,1978,84.07235
grc,1979,84.62883
grc,1980,85.1853
grc,1981,85.74178
grc,1982,86.29825
grc,1983,86.54905
grc,1984,86.79985
grc,1985,87.05065
grc,1986,87.30145
grc,1987,87.55225
grc,1988,88.16982
grc,1989,88.78739
grc,1990,89.40496
grc,1991,90.02253
grc,1992,90.6401
grc,1993,90.79711
grc,1994,90.95413
grc,1995,91.11115
grc,1996,91.26817
grc,1997,91.42519
grc,1998,91.59684
grc,1999,91.76848
grc,2000,91.94013
grc,2001,92.11177
grc,2002,92.28342
grc,2003,92.35877
grc,2004,92.43412
grc,2005,92.50948
grc,2006,92.58483
grc,2007,92.66018
grc,2008,92.72435
grc,2009,92.78852
grc,2010,92.85269
grc,2011,92.91686
grc,2012,92.98103
grc,2013,93.04209
grc,2014,93.10315
grc,2015,93.16422
grc,2016,93.22528
grc,2017,93.28634
grc,2018,93.37542
grc,2019,93.46449
grc,2020,93.55357
grd,1960,66.36024
grd,1961,67.061
grd,1962,67.76175
grd,1963,68.20177
grd,1964,68.64178
grd,1965,69.0818
grd,1966,69.52182
grd,1967,69.96183
grd,1968,70.28882
grd,1969,70.6158
grd,1970,70.94278
grd,1971,71.26976
grd,1972,71.59675
grd,1973,71.92903
grd,1974,72.2613
grd,1975,72.59358
grd,1976,72.92586
grd,1977,73.25814
grd,1978,73.38887
grd,1979,73.5196
grd,1980,73.65033
grd,1981,73.78106
grd,1982,73.91179
grd,1983,74.08857
grd,1984,74.26534
grd,1985,74.44212
grd,1986,74.61889
grd,1987,74.79567
grd,1988,75.32337
grd,1989,75.85107
grd,1990,76.37877
grd,1991,76.90647
grd,1992,77.43417
grd,1993,78.10436
grd,1994,78.77455
grd,1995,79.44474
grd,1996,80.11493
grd,1997,80.78512
grd,1998,81.07148
grd,1999,81.35784
grd,2000,81.64421
grd,2001,81.93057
grd,2002,82.21694
grd,2003,82.22124
grd,2004,82.22555
grd,2005,82.22986
grd,2006,82.23417
grd,2007,82.23848
grd,2008,82.08162
grd,2009,81.92475
grd,2010,81.76789
grd,2011,81.61103
grd,2012,81.45417
grd,2013,81.41205
grd,2014,81.36994
grd,2015,81.32783
grd,2016,81.28571
grd,2017,81.2436
grd,2018,81.30736
grd,2019,81.37112
grd,2020,81.43488
gtm,1960,40.86782
gtm,1961,41.69063
gtm,1962,42.51344
gtm,1963,43.49842
gtm,1964,44.4834
gtm,1965,45.46839
gtm,1966,46.45337
gtm,1967,47.43835
gtm,1968,48.46181
gtm,1969,49.48527
gtm,1970,50.50873
gtm,1971,51.53219
gtm,1972,52.55565
gtm,1973,53.3044
gtm,1974,54.05315
gtm,1975,54.8019
gtm,1976,55.55065
gtm,1977,56.2994
gtm,1978,57.03811
gtm,1979,57.77683
gtm,1980,58.51555
gtm,1981,59.25427
gtm,1982,59.99299
gtm,1983,60.84213
gtm,1984,61.69127
gtm,1985,62.54041
gtm,1986,63.38955
gtm,1987,64.23869
gtm,1988,65.09891
gtm,1989,65.95913
gtm,1990,66.81935
gtm,1991,67.67958
gtm,1992,68.5398
gtm,1993,69.40098
gtm,1994,70.26216
gtm,1995,71.12334
gtm,1996,71.98452
gtm,1997,72.8457
gtm,1998,73.45935
gtm,1999,74.073
gtm,2000,74.68664
gtm,2001,75.30029
gtm,2002,75.91394
gtm,2003,76.32269
gtm,2004,76.73145
gtm,2005,77.14021
gtm,2006,77.54897
gtm,2007,77.95773
gtm,2008,78.45601
gtm,2009,78.9543
gtm,2010,79.45259
gtm,2011,79.95088
gtm,2012,80.44917
gtm,2013,80.73955
gtm,2014,81.02993
gtm,2015,81.32031
gtm,2016,81.61069
gtm,2017,81.90107
gtm,2018,82.17779
gtm,2019,82.4545
gtm,2020,82.73122
gum,1960,64.11958
gum,1961,64.92582
gum,1962,65.73206
gum,1963,66.51907
gum,1964,67.30608
gum,1965,68.09309
gum,1966,68.88009
gum,1967,69.6671
gum,1968,70.38953
gum,1969,71.11197
gum,1970,71.8344
gum,1971,72.55683
gum,1972,73.27926
gum,1973,73.88447
gum,1974,74.48969
gum,1975,75.09491
gum,1976,75.70012
gum,1977,76.30534
gum,1978,76.82967
gum,1979,77.354
gum,1980,77.87833
gum,1981,78.40266
gum,1982,78.927
gum,1983,79.382
gum,1984,79.83701
gum,1985,80.29202
gum,1986,80.74703
gum,1987,81.20203
gum,1988,81.59272
gum,1989,81.9834
gum,1990,82.37409
gum,1991,82.76477
gum,1992,83.15546
gum,1993,83.62123
gum,1994,84.08701
gum,1995,84.55279
gum,1996,85.01856
gum,1997,85.48434
gum,1998,85.98756
gum,1999,86.49078
gum,2000,86.994
gum,2001,87.49722
gum,2002,88.00044
gum,2003,88.41391
gum,2004,88.82737
gum,2005,89.24083
gum,2006,89.65429
gum,2007,90.06776
gum,2008,90.37408
gum,2009,90.6804
gum,2010,90.98672
gum,2011,91.29305
gum,2012,91.59937
gum,2013,91.87263
gum,2014,92.14589
gum,2015,92.41914
gum,2016,92.6924
gum,2017,92.96566
gum,2018,93.07853
gum,2019,93.19139
gum,2020,93.30425
guy,1960,62.79847
guy,1961,63.03698
guy,1962,63.27549
guy,1963,63.50358
guy,1964,63.73167
guy,1965,63.95976
guy,1966,64.18784
guy,1967,64.41593
guy,1968,64.49381
guy,1969,64.57169
guy,1970,64.64957
guy,1971,64.72745
guy,1972,64.80533
guy,1973,64.99576
guy,1974,65.1862
guy,1975,65.37664
guy,1976,65.56707
guy,1977,65.75751
guy,1978,65.9424
guy,1979,66.12729
guy,1980,66.31218
guy,1981,66.49707
guy,1982,66.68196
guy,1983,66.96009
guy,1984,67.23823
guy,1985,67.51636
guy,1986,67.79449
guy,1987,68.07262
guy,1988,68.22009
guy,1989,68.36757
guy,1990,68.51504
guy,1991,68.66251
guy,1992,68.80998
guy,1993,68.98008
guy,1994,69.15018
guy,1995,69.32028
guy,1996,69.49037
guy,1997,69.66047
guy,1998,69.49947
guy,1999,69.33846
guy,2000,69.17746
guy,2001,69.01645
guy,2002,68.85545
guy,2003,69.28378
guy,2004,69.71212
guy,2005,70.14045
guy,2006,70.56879
guy,2007,70.99712
guy,2008,71.37245
guy,2009,71.74778
guy,2010,72.12311
guy,2011,72.49844
guy,2012,72.87377
guy,2013,73.05839
guy,2014,73.243
guy,2015,73.42761
guy,2016,73.61223
guy,2017,73.79684
guy,2018,73.98522
guy,2019,74.1736
guy,2020,74.36198
hkg,1960,75.09513
hkg,1961,75.97523
hkg,1962,76.85533
hkg,1963,77.46363
hkg,1964,78.07192
hkg,1965,78.68022
hkg,1966,79.28852
hkg,1967,79.89682
hkg,1968,80.39289
hkg,1969,80.88896
hkg,1970,81.38504
hkg,1971,81.88111
hkg,1972,82.37718
hkg,1973,82.73043
hkg,1974,83.08367
hkg,1975,83.43692
hkg,1976,83.79017
hkg,1977,84.14342
hkg,1978,84.63409
hkg,1979,85.12477
hkg,1980,85.61545
hkg,1981,86.10612
hkg,1982,86.5968
hkg,1983,87.02397
hkg,1984,87.45114
hkg,1985,87.87831
hkg,1986,88.30548
hkg,1987,88.73265
hkg,1988,89.05037
hkg,1989,89.36809
hkg,1990,89.68581
hkg,1991,90.00353
hkg,1992,90.32125
hkg,1993,90.66888
hkg,1994,91.01651
hkg,1995,91.36414
hkg,1996,91.71177
hkg,1997,92.0594
hkg,1998,92.2761
hkg,1999,92.49281
hkg,2000,92.70951
hkg,2001,92.92621
hkg,2002,93.14292
hkg,2003,93.26605
hkg,2004,93.38919
hkg,2005,93.51233
hkg,2006,93.63546
hkg,2007,93.7586
hkg,2008,93.8092
hkg,2009,93.8598
hkg,2010,93.9104
hkg,2011,93.961
hkg,2012,94.0116
hkg,2013,94.14448
hkg,2014,94.27737
hkg,2015,94.41025
hkg,2016,94.54313
hkg,2017,94.67601
hkg,2018,94.75545
hkg,2019,94.83489
hkg,2020,94.91433
hnd,1960,41.53405
hnd,1961,42.58137
hnd,1962,43.62869
hnd,1963,44.53772
hnd,1964,45.44675
hnd,1965,46.35579
hnd,1966,47.26482
hnd,1967,48.17385
hnd,1968,49.08758
hnd,1969,50.00132
hnd,1970,50.91505
hnd,1971,51.82878
hnd,1972,52.74251
hnd,1973,53.76376
hnd,1974,54.78501
hnd,1975,55.80625
hnd,1976,56.8275
hnd,1977,57.84875
hnd,1978,58.99883
hnd,1979,60.14892
hnd,1980,61.299
hnd,1981,62.44908
hnd,1982,63.59917
hnd,1983,64.77533
hnd,1984,65.95149
hnd,1985,67.12765
hnd,1986,68.30381
hnd,1987,69.47997
hnd,1988,70.13913
hnd,1989,70.79829
hnd,1990,71.45745
hnd,1991,72.11661
hnd,1992,72.77577
hnd,1993,73.39909
hnd,1994,74.02242
hnd,1995,74.64574
hnd,1996,75.26906
hnd,1997,75.89239
hnd,1998,76.23593
hnd,1999,76.57947
hnd,2000,76.92302
hnd,2001,77.26656
hnd,2002,77.6101
hnd,2003,77.94604
hnd,2004,78.28198
hnd,2005,78.61792
hnd,2006,78.95385
hnd,2007,79.28979
hnd,2008,79.61047
hnd,2009,79.93115
hnd,2010,80.25182
hnd,2011,80.5725
hnd,2012,80.89317
hnd,2013,81.13619
hnd,2014,81.3792
hnd,2015,81.62221
hnd,2016,81.86522
hnd,2017,82.10823
hnd,2018,82.32103
hnd,2019,82.53384
hnd,2020,82.74664
hrv,1960,71.75953
hrv,1961,72.50663
hrv,1962,73.25372
hrv,1963,73.93553
hrv,1964,74.61733
hrv,1965,75.29913
hrv,1966,75.98094
hrv,1967,76.66274
hrv,1968,77.25636
hrv,1969,77.84998
hrv,1970,78.44361
hrv,1971,79.03723
hrv,1972,79.63085
hrv,1973,80.12543
hrv,1974,80.62
hrv,1975,81.11457
hrv,1976,81.60915
hrv,1977,82.10372
hrv,1978,82.22577
hrv,1979,82.34783
hrv,1980,82.46988
hrv,1981,82.59193
hrv,1982,82.71398
hrv,1983,82.99751
hrv,1984,83.28104
hrv,1985,83.56457
hrv,1986,83.8481
hrv,1987,84.13163
hrv,1988,84.43499
hrv,1989,84.73836
hrv,1990,85.04173
hrv,1991,85.3451
hrv,1992,85.64847
hrv,1993,86.07794
hrv,1994,86.50741
hrv,1995,86.93689
hrv,1996,87.36636
hrv,1997,87.79583
hrv,1998,87.88023
hrv,1999,87.96463
hrv,2000,88.04903
hrv,2001,88.13343
hrv,2002,88.21783
hrv,2003,88.46558
hrv,2004,88.71333
hrv,2005,88.96108
hrv,2006,89.20883
hrv,2007,89.45658
hrv,2008,89.62147
hrv,2009,89.78636
hrv,2010,89.95124
hrv,2011,90.11613
hrv,2012,90.28102
hrv,2013,90.47784
hrv,2014,90.67466
hrv,2015,90.87149
hrv,2016,91.06831
hrv,2017,91.26513
hrv,2018,91.39307
hrv,2019,91.52101
hrv,2020,91.64895
hti,1960,35.28335
hti,1961,35.80256
hti,1962,36.32178
hti,1963,36.78545
hti,1964,37.24913
hti,1965,37.71281
hti,1966,38.17649
hti,1967,38.64017
hti,1968,39.08294
hti,1969,39.52571
hti,1970,39.96848
hti,1971,40.41125
hti,1972,40.85402
hti,1973,41.80324
hti,1974,42.75245
hti,1975,43.70166
hti,1976,44.65088
hti,1977,45.60009
hti,1978,46.15303
hti,1979,46.70598
hti,1980,47.25892
hti,1981,47.81186
hti,1982,48.36481
hti,1983,48.8829
hti,1984,49.401
hti,1985,49.91909
hti,1986,50.43718
hti,1987,50.95528
hti,1988,51.4597
hti,1989,51.96412
hti,1990,52.46854
hti,1991,52.97296
hti,1992,53.47738
hti,1993,53.97603
hti,1994,54.47467
hti,1995,54.97331
hti,1996,55.47196
hti,1997,55.9706
hti,1998,56.2457
hti,1999,56.5208
hti,2000,56.79591
hti,2001,57.07101
hti,2002,57.34611
hti,2003,58.03522
hti,2004,58.72432
hti,2005,59.41343
hti,2006,60.10254
hti,2007,60.79164
hti,2008,61.41238
hti,2009,62.03311
hti,2010,62.65385
hti,2011,63.27458
hti,2012,63.89532
hti,2013,64.53022
hti,2014,65.16513
hti,2015,65.80004
hti,2016,66.43495
hti,2017,67.06986
hti,2018,67.5225
hti,2019,67.97515
hti,2020,68.42779
hun,1960,76.82748
hun,1961,77.45864
hun,1962,78.08979
hun,1963,78.37687
hun,1964,78.66396
hun,1965,78.95105
hun,1966,79.23813
hun,1967,79.52522
hun,1968,79.49551
hun,1969,79.4658
hun,1970,79.43609
hun,1971,79.40638
hun,1972,79.37667
hun,1973,79.37526
hun,1974,79.37386
hun,1975,79.37246
hun,1976,79.37105
hun,1977,79.36965
hun,1978,79.23652
hun,1979,79.10339
hun,1980,78.97026
hun,1981,78.83713
hun,1982,78.704
hun,1983,78.80239
hun,1984,78.90078
hun,1985,78.99917
hun,1986,79.09756
hun,1987,79.19595
hun,1988,79.20241
hun,1989,79.20886
hun,1990,79.21532
hun,1991,79.22177
hun,1992,79.22823
hun,1993,79.64289
hun,1994,80.05755
hun,1995,80.47221
hun,1996,80.88686
hun,1997,81.30152
hun,1998,81.67805
hun,1999,82.05457
hun,2000,82.43109
hun,2001,82.80761
hun,2002,83.18413
hun,2003,83.40213
hun,2004,83.62013
hun,2005,83.83812
hun,2006,84.05612
hun,2007,84.27412
hun,2008,84.55844
hun,2009,84.84276
hun,2010,85.12708
hun,2011,85.41139
hun,2012,85.69571
hun,2013,85.99707
hun,2014,86.29843
hun,2015,86.59978
hun,2016,86.90114
hun,2017,87.20249
hun,2018,87.34563
hun,2019,87.48876
hun,2020,87.63189
idn,1960,45.01977
idn,1961,45.83169
idn,1962,46.64361
idn,1963,47.33931
idn,1964,48.035
idn,1965,48.7307
idn,1966,49.4264
idn,1967,50.1221
idn,1968,50.84896
idn,1969,51.57582
idn,1970,52.30268
idn,1971,53.02954
idn,1972,53.7564
idn,1973,54.50168
idn,1974,55.24696
idn,1975,55.99224
idn,1976,56.73752
idn,1977,57.4828
idn,1978,58.25688
idn,1979,59.03095
idn,1980,59.80502
idn,1981,60.57909
idn,1982,61.35316
idn,1983,61.91983
idn,1984,62.4865
idn,1985,63.05317
idn,1986,63.61984
idn,1987,64.18651
idn,1988,64.78794
idn,1989,65.38938
idn,1990,65.99081
idn,1991,66.59225
idn,1992,67.19368
idn,1993,67.68065
idn,1994,68.16761
idn,1995,68.65457
idn,1996,69.14154
idn,1997,69.6285
idn,1998,69.95845
idn,1999,70.28839
idn,2000,70.61834
idn,2001,70.94828
idn,2002,71.27823
idn,2003,71.89503
idn,2004,72.51183
idn,2005,73.12863
idn,2006,73.74543
idn,2007,74.36223
idn,2008,74.93083
idn,2009,75.49943
idn,2010,76.06803
idn,2011,76.63663
idn,2012,77.20523
idn,2013,77.63569
idn,2014,78.06614
idn,2015,78.4966
idn,2016,78.92705
idn,2017,79.35751
idn,2018,79.66477
idn,2019,79.97203
idn,2020,80.27929
ind,1960,28.1208
ind,1961,28.99349
ind,1962,29.86619
ind,1963,30.99107
ind,1964,32.11596
ind,1965,33.24085
ind,1966,34.36574
ind,1967,35.49062
ind,1968,36.77548
ind,1969,38.06034
ind,1970,39.3452
ind,1971,40.63006
ind,1972,41.91492
ind,1973,43.11904
ind,1974,44.32317
ind,1975,45.52729
ind,1976,46.73141
ind,1977,47.93553
ind,1978,48.66721
ind,1979,49.39888
ind,1980,50.13055
ind,1981,50.86223
ind,1982,51.5939
ind,1983,52.09933
ind,1984,52.60476
ind,1985,53.11018
ind,1986,53.61561
ind,1987,54.12104
ind,1988,55.01529
ind,1989,55.90954
ind,1990,56.80378
ind,1991,57.69803
ind,1992,58.59228
ind,1993,59.44365
ind,1994,60.29503
ind,1995,61.1464
ind,1996,61.99778
ind,1997,62.84915
ind,1998,63.44885
ind,1999,64.04855
ind,2000,64.64825
ind,2001,65.24795
ind,2002,65.84766
ind,2003,66.41978
ind,2004,66.99191
ind,2005,67.56403
ind,2006,68.13616
ind,2007,68.70829
ind,2008,69.40665
ind,2009,70.10502
ind,2010,70.80338
ind,2011,71.50175
ind,2012,72.20011
ind,2013,72.60181
ind,2014,73.0035
ind,2015,73.4052
ind,2016,73.80689
ind,2017,74.20859
ind,2018,74.59449
ind,2019,74.98039
ind,2020,75.3663
irl,1960,76.94325
irl,1961,77.41933
irl,1962,77.89541
irl,1963,78.11202
irl,1964,78.32862
irl,1965,78.54522
irl,1966,78.76182
irl,1967,78.97842
irl,1968,79.22072
irl,1969,79.46303
irl,1970,79.70533
irl,1971,79.94764
irl,1972,80.18994
irl,1973,80.52348
irl,1974,80.85703
irl,1975,81.19057
irl,1976,81.52412
irl,1977,81.85766
irl,1978,82.21943
irl,1979,82.58121
irl,1980,82.94298
irl,1981,83.30475
irl,1982,83.66653
irl,1983,84.00797
irl,1984,84.34942
irl,1985,84.69086
irl,1986,85.03231
irl,1987,85.37376
irl,1988,85.72462
irl,1989,86.07549
irl,1990,86.42636
irl,1991,86.77723
irl,1992,87.1281
irl,1993,87.34044
irl,1994,87.55278
irl,1995,87.76512
irl,1996,87.97746
irl,1997,88.1898
irl,1998,88.483
irl,1999,88.77619
irl,2000,89.06938
irl,2001,89.36257
irl,2002,89.65576
irl,2003,89.90634
irl,2004,90.15693
irl,2005,90.40751
irl,2006,90.6581
irl,2007,90.90868
irl,2008,91.01397
irl,2009,91.11926
irl,2010,91.22455
irl,2011,91.32984
irl,2012,91.43512
irl,2013,91.61746
irl,2014,91.7998
irl,2015,91.98214
irl,2016,92.16448
irl,2017,92.34682
irl,2018,92.59009
irl,2019,92.83335
irl,2020,93.07662
irn,1960,36.14828
irn,1961,37.05823
irn,1962,37.96818
irn,1963,38.91448
irn,1964,39.86078
irn,1965,40.80708
irn,1966,41.75338
irn,1967,42.69967
irn,1968,43.68517
irn,1969,44.67067
irn,1970,45.65617
irn,1971,46.64166
irn,1972,47.62716
irn,1973,48.80736
irn,1974,49.98756
irn,1975,51.16776
irn,1976,52.34796
irn,1977,53.52815
irn,1978,54.73411
irn,1979,55.94007
irn,1980,57.14603
irn,1981,58.35199
irn,1982,59.55795
irn,1983,60.72999
irn,1984,61.90202
irn,1985,63.07405
irn,1986,64.24609
irn,1987,65.41812
irn,1988,66.45703
irn,1989,67.49593
irn,1990,68.53484
irn,1991,69.57374
irn,1992,70.61265
irn,1993,71.5343
irn,1994,72.45595
irn,1995,73.3776
irn,1996,74.29925
irn,1997,75.2209
irn,1998,76.09976
irn,1999,76.97861
irn,2000,77.85747
irn,2001,78.73632
irn,2002,79.61518
irn,2003,80.3563
irn,2004,81.09742
irn,2005,81.83854
irn,2006,82.57966
irn,2007,83.32077
irn,2008,84.10521
irn,2009,84.88965
irn,2010,85.67408
irn,2011,86.45852
irn,2012,87.24295
irn,2013,87.74179
irn,2014,88.24063
irn,2015,88.73946
irn,2016,89.2383
irn,2017,89.73714
irn,2018,89.95027
irn,2019,90.16341
irn,2020,90.37655
irq,1960,40.65959
irq,1961,42.08692
irq,1962,43.51426
irq,1963,45.10286
irq,1964,46.69145
irq,1965,48.28004
irq,1966,49.86864
irq,1967,51.45723
irq,1968,52.5497
irq,1969,53.64218
irq,1970,54.73465
irq,1971,55.82712
irq,1972,56.91959
irq,1973,57.68344
irq,1974,58.44728
irq,1975,59.21113
irq,1976,59.97498
irq,1977,60.73882
irq,1978,62.09388
irq,1979,63.44894
irq,1980,64.804
irq,1981,66.15906
irq,1982,67.51412
irq,1983,68.42471
irq,1984,69.33529
irq,1985,70.24588
irq,1986,71.15647
irq,1987,72.06705
irq,1988,72.86169
irq,1989,73.65633
irq,1990,74.45096
irq,1991,75.2456
irq,1992,76.04024
irq,1993,76.53953
irq,1994,77.03883
irq,1995,77.53813
irq,1996,78.03742
irq,1997,78.53672
irq,1998,78.16769
irq,1999,77.79867
irq,2000,77.42964
irq,2001,77.06062
irq,2002,76.6916
irq,2003,76.7513
irq,2004,76.81101
irq,2005,76.87072
irq,2006,76.93043
irq,2007,76.99013
irq,2008,77.05703
irq,2009,77.12392
irq,2010,77.19081
irq,2011,77.2577
irq,2012,77.32459
irq,2013,77.55793
irq,2014,77.79127
irq,2015,78.02461
irq,2016,78.25795
irq,2017,78.49128
irq,2018,78.73863
irq,2019,78.98597
irq,2020,79.23332
isl,1960,83.81839
isl,1961,84.19519
isl,1962,84.57198
isl,1963,84.54321
isl,1964,84.51443
isl,1965,84.48566
isl,1966,84.45688
isl,1967,84.42811
isl,1968,84.43918
isl,1969,84.45024
isl,1970,84.46131
isl,1971,84.47238
isl,1972,84.48344
isl,1973,84.98121
isl,1974,85.47898
isl,1975,85.97675
isl,1976,86.47452
isl,1977,86.97229
isl,1978,87.33225
isl,1979,87.6922
isl,1980,88.05215
isl,1981,88.4121
isl,1982,88.77205
isl,1983,88.6833
isl,1984,88.59454
isl,1985,88.50579
isl,1986,88.41704
isl,1987,88.32828
isl,1988,88.52172
isl,1989,88.71516
isl,1990,88.9086
isl,1991,89.10204
isl,1992,89.29548
isl,1993,89.48357
isl,1994,89.67165
isl,1995,89.85974
isl,1996,90.04782
isl,1997,90.23591
isl,1998,90.46986
isl,1999,90.70381
isl,2000,90.93776
isl,2001,91.17171
isl,2002,91.40567
isl,2003,91.66115
isl,2004,91.91663
isl,2005,92.17211
isl,2006,92.4276
isl,2007,92.68308
isl,2008,92.75746
isl,2009,92.83185
isl,2010,92.90624
isl,2011,92.98062
isl,2012,93.05501
isl,2013,93.15707
isl,2014,93.25913
isl,2015,93.36119
isl,2016,93.46325
isl,2017,93.56531
isl,2018,93.70527
isl,2019,93.84523
isl,2020,93.98519
isr,1960,78.25603
isr,1961,78.53645
isr,1962,78.81687
isr,1963,79.08393
isr,1964,79.35099
isr,1965,79.61806
isr,1966,79.88513
isr,1967,80.15219
isr,1968,80.43812
isr,1969,80.72406
isr,1970,81.00999
isr,1971,81.29592
isr,1972,81.58186
isr,1973,81.9034
isr,1974,82.22494
isr,1975,82.54649
isr,1976,82.86803
isr,1977,83.18958
isr,1978,83.5326
isr,1979,83.87562
isr,1980,84.21864
isr,1981,84.56167
isr,1982,84.90469
isr,1983,85.24536
isr,1984,85.58604
isr,1985,85.92672
isr,1986,86.26739
isr,1987,86.60807
isr,1988,86.87785
isr,1989,87.14764
isr,1990,87.41742
isr,1991,87.6872
isr,1992,87.95699
isr,1993,88.31521
isr,1994,88.67344
isr,1995,89.03167
isr,1996,89.38989
isr,1997,89.74812
isr,1998,90.02504
isr,1999,90.30195
isr,2000,90.57887
isr,2001,90.85579
isr,2002,91.13271
isr,2003,91.34037
isr,2004,91.54804
isr,2005,91.75571
isr,2006,91.96337
isr,2007,92.17104
isr,2008,92.31758
isr,2009,92.46413
isr,2010,92.61068
isr,2011,92.75722
isr,2012,92.90377
isr,2013,93.03924
isr,2014,93.17472
isr,2015,93.3102
isr,2016,93.44568
isr,2017,93.58116
isr,2018,93.68016
isr,2019,93.77916
isr,2020,93.87816
ita,1960,79.11162
ita,1961,79.5629
ita,1962,80.01417
ita,1963,80.38656
ita,1964,80.75895
ita,1965,81.13134
ita,1966,81.50372
ita,1967,81.87611
ita,1968,82.25346
ita,1969,82.63081
ita,1970,83.00816
ita,1971,83.38551
ita,1972,83.76286
ita,1973,84.19136
ita,1974,84.61987
ita,1975,85.04838
ita,1976,85.47688
ita,1977,85.90539
ita,1978,86.2158
ita,1979,86.5262
ita,1980,86.83661
ita,1981,87.14702
ita,1982,87.45743
ita,1983,87.75752
ita,1984,88.05761
ita,1985,88.3577
ita,1986,88.65779
ita,1987,88.95789
ita,1988,89.17408
ita,1989,89.39028
ita,1990,89.60647
ita,1991,89.82266
ita,1992,90.03886
ita,1993,90.24961
ita,1994,90.46037
ita,1995,90.67113
ita,1996,90.88188
ita,1997,91.09264
ita,1998,91.3115
ita,1999,91.53036
ita,2000,91.74923
ita,2001,91.96809
ita,2002,92.18696
ita,2003,92.34639
ita,2004,92.50583
ita,2005,92.66527
ita,2006,92.82471
ita,2007,92.98415
ita,2008,93.07944
ita,2009,93.17473
ita,2010,93.27002
ita,2011,93.3653
ita,2012,93.46059
ita,2013,93.56408
ita,2014,93.66756
ita,2015,93.77104
ita,2016,93.87452
ita,2017,93.978
ita,2018,94.0796
ita,2019,94.1812
ita,2020,94.2828
jam,1960,67.93655
jam,1961,68.35521
jam,1962,68.77386
jam,1963,69.38472
jam,1964,69.99559
jam,1965,70.60645
jam,1966,71.21732
jam,1967,71.82819
jam,1968,72.35844
jam,1969,72.8887
jam,1970,73.41896
jam,1971,73.94922
jam,1972,74.47948
jam,1973,74.91612
jam,1974,75.35276
jam,1975,75.78939
jam,1976,76.22603
jam,1977,76.66267
jam,1978,77.08467
jam,1979,77.50668
jam,1980,77.92869
jam,1981,78.3507
jam,1982,78.77271
jam,1983,79.05893
jam,1984,79.34514
jam,1985,79.63136
jam,1986,79.91758
jam,1987,80.20379
jam,1988,80.56226
jam,1989,80.92072
jam,1990,81.27919
jam,1991,81.63765
jam,1992,81.99612
jam,1993,81.9218
jam,1994,81.84748
jam,1995,81.77316
jam,1996,81.69884
jam,1997,81.62453
jam,1998,81.71753
jam,1999,81.81054
jam,2000,81.90355
jam,2001,81.99656
jam,2002,82.08956
jam,2003,82.27974
jam,2004,82.46992
jam,2005,82.6601
jam,2006,82.85028
jam,2007,83.04046
jam,2008,82.92897
jam,2009,82.81747
jam,2010,82.70597
jam,2011,82.59448
jam,2012,82.48298
jam,2013,82.5869
jam,2014,82.69082
jam,2015,82.79474
jam,2016,82.89865
jam,2017,83.00257
jam,2018,83.19194
jam,2019,83.3813
jam,2020,83.57067
jor,1960,49.19252
jor,1961,50.2893
jor,1962,51.38608
jor,1963,52.59894
jor,1964,53.81181
jor,1965,55.02467
jor,1966,56.23753
jor,1967,57.4504
jor,1968,58.67369
jor,1969,59.89698
jor,1970,61.12027
jor,1971,62.34356
jor,1972,63.56685
jor,1973,64.65665
jor,1974,65.74645
jor,1975,66.83625
jor,1976,67.92606
jor,1977,69.01586
jor,1978,69.78788
jor,1979,70.5599
jor,1980,71.33192
jor,1981,72.10393
jor,1982,72.87595
jor,1983,73.48904
jor,1984,74.10213
jor,1985,74.71522
jor,1986,75.3283
jor,1987,75.94139
jor,1988,76.37389
jor,1989,76.80638
jor,1990,77.23888
jor,1991,77.67137
jor,1992,78.10387
jor,1993,78.38706
jor,1994,78.67025
jor,1995,78.95344
jor,1996,79.23663
jor,1997,79.51981
jor,1998,79.83724
jor,1999,80.15467
jor,2000,80.4721
jor,2001,80.78953
jor,2002,81.10696
jor,2003,81.38848
jor,2004,81.66999
jor,2005,81.95151
jor,2006,82.23303
jor,2007,82.51454
jor,2008,82.75546
jor,2009,82.99637
jor,2010,83.23729
jor,2011,83.47821
