geo,time,nv_srv_totl_cd
mus,1990,1221986746.05577
mus,1991,1344100451.69081
mus,1992,1532648202.16922
mus,1993,1580755740.0272
mus,1994,1792979399.12251
mus,1995,2062190316.51358
mus,1996,2279842624.01034
mus,1997,2203033028.92584
mus,1998,2191669532.81623
mus,1999,2423179883.10874
mus,2000,2610803391.28977
mus,2001,2594576079.75475
mus,2002,2763366924.77138
mus,2003,3336869476.55144
mus,2004,3783121293.88876
mus,2005,3863909506.98734
mus,2006,4347122659.50972
mus,2007,5044341614.05391
mus,2008,6155176291.96424
mus,2009,5681230796.18771
mus,2010,6288314860.77364
mus,2011,7279000905.73399
mus,2012,7423361064.89185
mus,2013,7808243272.29377
mus,2014,8408378399.56109
mus,2015,7751699389.84559
mus,2016,8195538223.89912
mus,2017,8938558179.19226
mus,2018,9574738318.63832
mus,2019,9503262999.1402
mus,2020,7452099148.8529
mwi,1960,62438751.22498
mwi,1961,66218675.62649
mwi,1962,70138597.22806
mwi,1963,73498530.0294
mwi,1964,70418591.62817
mwi,1965,81058378.83242
mwi,1966,96318073.63853
mwi,1967,97210715.27202
mwi,1968,90243609.74439
mwi,1969,97803912.15649
mwi,1970,104404176.16705
mwi,1971,135395354.43495
mwi,1972,139720558.88224
mwi,1973,173074575.85744
mwi,1974,215168806.46695
mwi,1975,242996063.90368
mwi,1976,267798466.59365
mwi,1977,299590209.32551
mwi,1978,360673225.08
mwi,1979,174885787.73412
mwi,1980,374396133.4811
mwi,1981,429801965.82151
mwi,1982,405395926.10137
mwi,1983,400381767.1093
mwi,1984,409957053.91255
mwi,1985,353792275.02763
mwi,1986,376507710.49379
mwi,1987,271040702.67578
mwi,1988,311530199.50806
mwi,1989,329869251.67603
mwi,1990,419944409.83546
mwi,1991,586896193.77163
mwi,1992,480290872.25599
mwi,1993,511673594.0765
mwi,1994,560488256.03223
mwi,1995,616930455.32168
mwi,1996,949719482.64036
mwi,1997,1221822764.25731
mwi,1998,730677569.05579
mwi,1999,709146588.30841
mwi,2000,668996422.80137
mwi,2001,695390053.36765
mwi,2002,1373265437.19428
mwi,2003,1248185234.36899
mwi,2004,1369338613.47046
mwi,2005,1496015199.39334
mwi,2006,1700654968.80824
mwi,2007,1970656435.92724
mwi,2008,2482641594.56088
mwi,2009,2908248321.66747
mwi,2010,3336446343.76327
mwi,2011,3833214064.42173
mwi,2012,2965651337.18176
mwi,2013,2744907182.15579
mwi,2014,3011588987.93539
mwi,2015,3199446443.57612
mwi,2016,2817134978.16868
mwi,2017,4751008698.80764
mwi,2018,5289436150.92871
mwi,2019,5778001120.52903
mwi,2020,6409416599.12411
mys,1987,13734322908.3982
mys,1988,14865587291.8894
mys,1989,17113481984.6426
mys,1990,19455432733.1879
mys,1991,22025749199.8836
mys,1992,27018494522.323
mys,1993,32087331494.5029
mys,1994,35707971345.8314
mys,1995,42474082934.6093
mys,1996,48310279036.4894
mys,1997,48246149478.3164
mys,1998,35341163880.9621
mys,1999,37898421052.6316
mys,2000,43426052631.5789
mys,2001,45624736842.10529
mys,2002,49108157894.7368
mys,2003,51475789473.6842
mys,2004,55572894736.84209
mys,2005,63437986850.0964
mys,2006,71464205877.5421
mys,2007,86167966022.80659
mys,2008,101438335631.633
mys,2009,98774577954.31981
mys,2010,123625159107.13699
mys,2011,142322222222.22198
mys,2012,154147565397.565
mys,2013,161459900345.93301
mys,2014,169445445934.798
mys,2015,156746383305.595
mys,2016,158253983559.53
mys,2017,165561808203.888
mys,2018,190127382221.01096
mys,2019,197856125528.06296
mys,2020,184570714880.457
nam,1980,928316420.22328
nam,1981,1054697895.04465
nam,1982,1068217850.60695
nam,1983,1211529241.82508
nam,1984,1063794648.22015
nam,1985,796163232.62423
nam,1986,908613084.98889
nam,1987,1247165448.01438
nam,1988,1258716715.30894
nam,1989,1265786324.42097
nam,1990,1500352292.31207
nam,1991,1685524825.26346
nam,1992,2019734467.04067
nam,1993,1972116228.53995
nam,1994,2066216458.26293
nam,1995,2335883267.62427
nam,1996,2397944688.67025
nam,1997,2504881467.01389
nam,1998,2293603729.89888
nam,1999,2301873524.83837
nam,2000,2231848799.67722
nam,2001,1998056114.38926
nam,2002,1817232365.9719
nam,2003,2907330363.39842
nam,2004,3818544622.8153
nam,2005,4094565131.4861
nam,2006,4208713481.40267
nam,2007,4390088628.6306
nam,2008,4162764447.74948
nam,2009,4702761666.00174
nam,2010,6167864354.57725
nam,2011,6782820279.53292
nam,2012,7032614580.66943
nam,2013,6953626866.1267
nam,2014,7175526846.67675
nam,2015,6567935456.45869
nam,2016,6191640823.87009
nam,2017,7558923309.97257
nam,2018,7914448839.72223
nam,2019,7338625280.30785
nam,2020,6271058615.22295
ncl,1998,2521717127.89073
ncl,1999,2494719653.67322
ncl,2000,2273682157.58274
ncl,2001,2302384652.928
ncl,2002,2577372608.62067
ncl,2003,3293603288.26687
ncl,2004,3848510547.68247
ncl,2005,4118303559.5799
ncl,2006,4411152941.87259
ncl,2007,5269253255.49965
ncl,2008,6029136446.6748
ncl,2009,5939201204.49499
ncl,2010,6075201995.92319
ncl,2011,6770477479.59371
ncl,2012,6502652098.00942
ncl,2013,6856199013.47614
ncl,2014,7073528541.31248
ncl,2015,5948970326.59038
ncl,2016,6069875963.9059
ncl,2017,6278468938.02833
ner,1960,93456825.0724
ner,1961,110110396.2691
ner,1962,108913984.06376
ner,1963,137418119.35854
ner,1964,128666138.28995
ner,1965,194097822.62287
ner,1966,206507783.75307
ner,1967,165464424.31715
ner,1968,166566977.03671
ner,1969,177346499.43107
ner,1970,183168694.5624
ner,1971,188248326.0791
ner,1972,218661360.89857
ner,1973,287235111.88519
ner,1974,292141725.10965
ner,1975,405582635.01637
ner,1976,426793864.41962
ner,1977,442003554.22121
ner,1978,574228702.19658
ner,1979,687096675.18484
ner,1980,852898155.33539
ner,1981,763989517.22564
ner,1982,775700217.25086
ner,1983,688332226.96331
ner,1984,622945037.11695
ner,1985,609887720.11049
ner,1986,827014604.42921
ner,1987,1029159132.0325
ner,1988,1078401782.183
ner,1989,1054517988.40344
ner,1990,1429961918.9182
ner,1991,1338266159.03404
ner,1992,1385639744.03438
ner,1993,1281387731.64253
ner,1994,845725041.05243
ner,1995,1041210394.94467
ner,1996,1038145629.26496
ner,1997,1039112054.35817
ner,1998,1094100175.13295
ner,1999,1082733792.51383
ner,2000,904841687.92804
ner,2001,915083240.29417
ner,2002,1006204888.70617
ner,2003,1221117889.13004
ner,2004,1443391860.43866
ner,2005,1662129652.17813
ner,2006,1780969766.22126
ner,2007,2141488199.43101
ner,2008,2501918510.76233
ner,2009,2713580438.9345
ner,2010,2756361184.43563
ner,2011,3217240440.396
ner,2012,3295181897.07971
ner,2013,3679389337.63056
ner,2014,4026780347.34879
ner,2015,3731245508.16569
ner,2016,3979891516.38122
ner,2017,4229651167.20431
ner,2018,4690643051.67104
ner,2019,4736807566.16619
ner,2020,4970740123.28305
nga,1981,78163697470.2525
nga,1982,72377643788.76259
nga,1983,48454295791.7724
nga,1984,37002590670.3256
nga,1985,34895418797.8975
nga,1986,26395895081.4877
nga,1987,24005805863.7178
nga,1988,21362250383.4395
nga,1989,18633555491.7865
nga,1990,22720651920.1841
nga,1991,20219368284.3586
nga,1992,19589038313.8326
nga,1993,11753087262.6932
nga,1994,14385042327.85
nga,1995,16294045729.1074
nga,1996,18059502611.25
nga,1997,19786671000.73949
nga,1998,23141678204.5455
nga,1999,25879622138.6405
nga,2000,30417482499.5354
nga,2001,34218670201.64289
nga,2002,37171789377.3501
nga,2003,41068318293.1133
nga,2004,59130166224.9413
nga,2005,78704117874.5573
nga,2006,114483984800.823
nga,2007,137709127428.202
nga,2008,166259697825.797
nga,2009,150399591031.51901
nga,2010,183579638794.647
nga,2011,199431123199.13901
nga,2012,228597468941.841
nga,2013,266385214314.24097
nga,2014,296042356946.61298
nga,2015,282940891482.93903
nga,2016,241920401595.79199
nga,2017,209684178398.00101
nga,2018,206606776610.46201
nga,2019,222851261255.38501
nga,2020,200524342093.51501
nic,1994,1944969449.40476
nic,1995,2017063333.33333
nic,1996,2034811238.8856
nic,1997,2129607402.54654
nic,1998,2261579299.00492
nic,1999,2435248696.02032
nic,2000,2540174901.49724
nic,2001,2677778916.67534
nic,2002,2635395550.87719
nic,2003,2771068908.89831
nic,2004,2925826007.53296
nic,2005,3151667746.35009
nic,2006,3635954818.80812
nic,2007,3958720679.06703
nic,2008,4494585243.65334
nic,2009,4497935275.06797
nic,2010,4531152228.1517
nic,2011,4735796341.38207
nic,2012,5059942984.58005
nic,2013,5311937794.12542
nic,2014,5767927130.67907
nic,2015,6196461910.12624
nic,2016,6571954045.94777
nic,2017,6931285529.78061
nic,2018,6644396576.58561
nic,2019,6385285628.00989
nic,2020,6228337216.14919
nld,1969,17895549787.4071
nld,1970,20462266999.4521
nld,1971,24047567042.60649
nld,1972,29833044493.2711
nld,1973,39704370960.1135
nld,1974,47695749651.6108
nld,1975,57204967758.801
nld,1976,61946915319.2199
nld,1977,73754714914.24979
nld,1978,92517832552.45468
nld,1979,107027549159.618
nld,1980,115630958767.457
nld,1981,96253757838.02879
nld,1982,94497220434.10081
nld,1983,92688431009.18849
nld,1984,85093766483.51649
nld,1985,84991512738.8535
nld,1986,122727933081.489
nld,1987,153424016536.11801
nld,1988,163409486007.35901
nld,1989,160565575184.45401
nld,1990,197574264794.86896
nld,1991,205425380716.64301
nld,1992,231047711779.44901
nld,1993,227549056715.70999
nld,1994,243997891996.60999
nld,1995,287849300027.45001
nld,1996,287351633986.92798
nld,1997,268906708832.16599
nld,1998,285636525216.61902
nld,1999,293378414359.84601
nld,2000,274473635642.354
nld,2001,281396050004.72498
nld,2002,313934259157.64801
nld,2003,386289011600.784
nld,2004,439202005555.21399
nld,2005,454523404650.58307
nld,2006,483719446764.70496
nld,2007,562263284192.94299
nld,2008,630355498617.96899
nld,2009,592202299809.375
nld,2010,579376629116.66797
nld,2011,619673423404.67102
nld,2012,576572042700
nld,2013,605868855837.64893
nld,2014,623717833227.44897
nld,2015,536396225998.43695
nld,2016,550549256458.36682
nld,2017,584264326383.53003
nld,2018,640126944403.13696
nld,2019,636834344917.646
nld,2020,638331144035.79895
nld_curacao,2011,2326758562.93684
nld_curacao,2012,2390663438.02121
nld_curacao,2013,2348861415.68397
nld_curacao,2014,2328897124.79104
nld_curacao,2015,2313798052.56501
nld_curacao,2016,2248354862.54943
nld_curacao,2017,2202950782.1229
nld_curacao,2018,2257027541.89944
nld_curacao,2019,2260847418.84268
nld_curacao,2020,1954213030.12181
nor,1970,7087317476.09514
nor,1971,8034694369.25126
nor,1972,9674721471.72217
nor,1973,12620104755.628
nor,1974,15215986425.2577
nor,1975,18110543534.4085
nor,1976,19829927609.2733
nor,1977,22899971823.04869
nor,1978,25469927321.977
nor,1979,28083963586.817
nor,1980,33259637188.2086
nor,1981,32559282167.4362
nor,1982,32217384567.7099
nor,1983,31333260237.9256
nor,1984,30672792991.4844
nor,1985,32346345321.7327
nor,1986,42429442708.9672
nor,1987,51800371057.5139
nor,1988,58094061684.8243
nor,1989,57967991889.3475
nor,1990,67512820103.1998
nor,1991,69959123231.88699
nor,1992,75501005712.4467
nor,1993,69520305606.067
nor,1994,72084561323.9628
nor,1995,84126625836.5955
nor,1996,87587367050.14108
nor,1997,85867475330.11
nor,1998,87196591165.12701
nor,1999,89515975997.53819
nor,2000,85422981662.84169
nor,2001,89675589710.5108
nor,2002,104578646759.688
nor,2003,123390582186.944
nor,2004,138668258960.36099
nor,2005,153999534342.258
nor,2006,166426956481.06299
nor,2007,201756487025.948
nor,2008,224594326241.13501
nor,2009,207178728750.21896
nor,2010,226064414724.94101
nor,2011,254476704956.45599
nor,2012,262982724538.03201
nor,2013,274789106382.979
nor,2014,268878868024.332
nor,2015,217781337191.27802
nor,2016,215380000000
nor,2017,226429095305.259
nor,2018,241678696587.76501
nor,2019,234846477272.72696
nor,2020,218481139923.88696
npl,1960,501246856.54285
npl,1961,524609515.68447
npl,1962,566084774.90484
npl,1963,490057812.18039
npl,1964,489185175.30864
npl,1965,170363564.77228
npl,1966,178632405.82754
npl,1967,189657461.60914
npl,1968,162347831.2358
npl,1969,167209866.66667
npl,1970,182222212.34568
npl,1971,195950646.91358
npl,1972,212543269.1358
npl,1973,223888650.5251
npl,1974,242202320.27387
npl,1975,304108016.35603
npl,1976,302769602.76627
npl,1977,323599992
npl,1978,374862867.36312
npl,1979,410416666.66667
npl,1980,479833258.33333
npl,1981,567333358.33333
npl,1982,586643785.31729
npl,1983,617012779.52956
npl,1984,640419821.36655
npl,1985,821359277.90119
npl,1986,881111582.91084
npl,1987,935093560.29209
npl,1988,1078349580.59397
npl,1989,1104296901.22379
npl,1990,1101675295.70232
npl,1991,1315774469.43301
npl,1992,1123550111.35857
npl,1993,1283250000
npl,1994,1344877551.02041
npl,1995,1460200803.21285
npl,1996,1508828337.87466
npl,1997,1643783973.34736
npl,1998,1711073446.32768
npl,1999,1740853568.80059
npl,2000,1907094252.20791
npl,2001,2670312925.17007
npl,2002,2635335177.13684
npl,2003,2793425056.39451
npl,2004,3285779915.35519
npl,2005,3726434939.2588
npl,2006,4335005883.19067
npl,2007,5036524206.41958
npl,2008,6172898180.91771
npl,2009,6249293196.40732
npl,2010,7425046620.42503
npl,2011,10334493657.9996
npl,2012,10414767942.9347
npl,2013,10805233070.2513
npl,2014,11266696185.6586
npl,2015,12311920905.2074
npl,2016,12653954993.3375
npl,2017,15021705932.2752
npl,2018,17082382679.8149
npl,2019,17784579783.5372
npl,2020,17942931954.7459
nru,2013,57113676.00287
nru,2014,74179473.05609
nru,2015,81559780.34778
nzl,1971,4101557991.92152
nzl,1972,4899124939.23189
nzl,1973,6742729929.03854
nzl,1974,7534473248.75896
nzl,1975,7004743618.70341
nzl,1976,7162899454.40374
nzl,1977,8304532438.03693
nzl,1978,10156772575.2508
nzl,1979,10942602424.121
nzl,1980,12630766261.3395
nzl,1981,13212055615.6856
nzl,1982,13202476329.2061
nzl,1983,13424027339.6425
nzl,1984,11748937052.7844
nzl,1985,14236828644.5013
nzl,1986,17989015631.6012
nzl,1987,23548746518.1059
nzl,1988,27032528180.3543
nzl,1989,25731194886.6663
nzl,1990,27449949202.1753
nzl,1991,25675219446.3201
nzl,1992,25094640578.4772
nzl,1993,27903323931.1985
nzl,1994,32950729592.7712
nzl,1995,38627125398.5122
nzl,1996,42815318440.4052
nzl,1997,40821408308.6428
nzl,1998,35573977577.7673
nzl,1999,36846229695.3656
nzl,2000,32527115443.7272
nzl,2001,33465176628.16
nzl,2002,42112967617.921
nzl,2003,56396726517.6499
nzl,2004,66385882352.9412
nzl,2005,73773850594.9447
nzl,2006,71754750016.2117
nzl,2007,86983905342.8382
nzl,2008,85644197652.35118
nzl,2009,79552126928.60271
nzl,2010,94355676730.2634
nzl,2011,108302134239.87
nzl,2012,114713501572.27499
nzl,2013,123003132015.242
nzl,2014,131929320023.229
nzl,2015,117476246099.13
nzl,2016,124203894815.614
nzl,2017,134946621745.644
nzl,2018,139018053289.20499
omn,1965,46205544.66536
omn,1966,48165779.89359
omn,1967,48329190.83126
omn,1968,46796256.2995
omn,1969,51595872.33021
omn,1970,55195584.35325
omn,1971,69778633.30125
omn,1972,101354872.32934
omn,1973,134302822.92558
omn,1974,275333236.82687
omn,1975,463519976.83845
omn,1976,749276780.5443
omn,1977,894036189.92472
omn,1978,1010423566.87898
omn,1979,1284597857.55646
omn,1980,1759409669.94789
omn,1998,7355824447.3342
omn,1999,7349353185.95579
omn,2000,7800357867.36021
omn,2001,8252075162.54876
omn,2002,8778576072.82185
omn,2003,9446521196.35891
omn,2004,10656123537.0611
omn,2005,11533639531.8596
omn,2006,13623217425.2276
omn,2007,16422604421.3264
omn,2008,20035650715.2146
omn,2009,19890165149.5449
omn,2010,25957867360.2081
omn,2011,28685305591.6775
omn,2012,32757087126.1378
omn,2013,35732899869.961
omn,2014,39224187256.1768
omn,2015,39446293888.1665
omn,2016,40068140442.1326
omn,2017,42063459037.7113
omn,2018,43471521456.4369
omn,2019,44623407022.1066
omn,2020,40477763328.9987
pak,1960,1367702645.94708
pak,1961,1489920201.59597
pak,1962,1577068458.63083
pak,1963,1665476690.46619
pak,1964,1848173036.53927
pak,1965,2216505669.8866
pak,1966,2624737505.2499
pak,1967,2897942041.15918
pak,1968,3068248635.0273
pak,1969,3297354052.91894
pak,1970,3718185636.28727
pak,1971,3998950020.99958
pak,1972,3610470122.26623
pak,1973,2450108767.61562
pak,1974,3546666666.66667
pak,1975,4755555555.55556
pak,1976,5471313131.31313
pak,1977,6153030303.0303
pak,1978,7360909090.90909
pak,1979,8265151515.15152
pak,1980,9682323232.32323
pak,1981,11658484848.4848
pak,1982,12788341232.2275
pak,1983,12325984251.9685
pak,1984,13714455327.9905
pak,1985,13737137203.1662
pak,1986,14176379417.235
pak,1987,14931255461.6953
pak,1988,16982227285.6736
pak,1989,17525376140.9478
pak,1990,17349413359.5101
pak,1991,19724040198.1296
pak,1992,21034724884.4858
pak,1993,23139616608.4834
pak,1994,23370210191.4428
pak,1995,27201787310.0983
pak,1996,29022769491.7481
pak,1997,28501407654.0385
pak,1998,28169955893.3171
pak,1999,28866059583.8432
pak,2000,41276907465.5714
pak,2001,40815389900.3779
pak,2002,42170802208.50929
pak,2003,48082533720.3346
pak,2004,54592774014.2435
pak,2005,61693936412.5234
pak,2006,72243896245.3597
pak,2007,80403996424.4601
pak,2008,90322448098.61459
pak,2009,89306685622.49118
pak,2010,93612633139.4088
pak,2011,108775922093.19
pak,2012,115723475296.14301
pak,2013,120255649892.58
pak,2014,126337626276.11099
pak,2015,141123479346.241
pak,2016,147053235054.80499
pak,2017,161961884135.40399
pak,2018,166030700419.19601
pak,2019,150337231036.15799
pak,2020,141391128229.59601
pan,1970,807822900
pan,1971,915701700
pan,1972,1037098000
pan,1973,1168495600
pan,1974,1362108200
pan,1975,1489754500
pan,1976,1617482000
pan,1977,1745034800
pan,1978,2072285500
pan,1979,2382745500
pan,1980,2981023600
pan,1981,3418038800
pan,1982,3807642600
pan,1983,3972065100
pan,1984,4134568300
pan,1985,4205033600
pan,1986,4370107700
pan,1987,4439847600
pan,1988,4034374400
pan,1989,4039114000
pan,1990,4454804800
pan,1991,4792712100
pan,1992,5497106100
pan,1993,5849903800
pan,1994,6303265600
pan,1995,6400249300
pan,1996,6606216200
pan,1997,7334568200
pan,1998,7948035700
pan,1999,8199650700
pan,2000,8492488800
pan,2001,8880984900
pan,2002,9334609000
pan,2003,9634011300
pan,2004,10631870700
pan,2005,11664898600
pan,2006,13075579000
pan,2007,15641400000
pan,2008,18058200000
pan,2009,19788000000
pan,2010,21465800000
pan,2011,25182900000
pan,2012,28842600000
pan,2013,31039000000
pan,2014,33231400000
pan,2015,35607700000
pan,2016,37630100000
pan,2017,40182205276.4274
pan,2018,42117451651.564
pan,2019,43546138050.7583
pan,2020,37812365532.5049
per,1960,1139614940.12454
per,1961,1277903531.91418
per,1962,1486121433.88433
per,1963,1711283904.40299
per,1964,2035067935.48881
per,1965,2433566641.85075
per,1966,2847080475.12687
per,1967,2820609147.0596
per,1968,2606031198.75194
per,1969,2858376677.48062
per,1970,3308953465.34625
per,1971,3747886815.71318
per,1972,4202681575.23256
per,1973,4961050969.00775
per,1974,6286151512.42636
per,1975,7940361738.80494
per,1976,7351517925.0656
per,1977,12971839547.6814
per,1978,5397430577.57006
per,1979,6076723290.90338
per,1991,20049170458.92789
per,1992,20445357485.6046
per,1993,19095189583.2286
per,1994,23648697869.2406
per,1995,28210834293.8204
per,1996,29328525445.1371
per,1997,30831831831.8318
per,1998,29704717689.6293
per,1999,27102673954.7939
per,2000,27956388435.1987
per,2001,28364641828.9102
per,2002,29848764817.9208
per,2003,31691193377.788
per,2004,34311031694.8855
per,2005,37905784572.4512
per,2006,42032003908.8744
per,2007,48332054969.63889
per,2008,58302402679.5174
per,2009,61301374410.7297
per,2010,72205939612.7571
per,2011,82030427362.8409
per,2012,94647027600.84929
per,2013,101625522780.26601
per,2014,105199365973.93401
per,2015,102575681447.054
per,2016,104211727059.939
per,2017,113792669835.91499
per,2018,119127974198.25999
per,2019,124225871213.256
per,2020,109326647400.498
phl,1960,3132741792.62935
phl,1961,3364063894.0355
phl,1962,2047672752.14382
phl,1963,2207291657.33453
phl,1964,2462380764.88662
phl,1965,2690708625.977
phl,1966,2981080958.1858
phl,1967,3141393000.0869
phl,1968,3441144794.83959
phl,1969,3789244297.23354
phl,1970,2888714351.47199
phl,1971,3096500208.85136
phl,1972,3317775151.79728
phl,1973,3984239881.10782
