geo,time,ny_gdp_fcst_kd
tcd,2010,8393971737.11106
tcd,2011,8360341541.09244
tcd,2012,9116172021.15201
tcd,2013,9635792762.57935
tcd,2014,10300662543.7895
tcd,2015,10631454012.1584
tcd,2016,9968637394.78877
tcd,2017,9670434429.48035
tcd,2018,9897272612.38302
tcd,2019,10219832108.8338
tcd,2020,10122909467.7734
tgo,2012,2224967591.39026
tgo,2013,2335046243.42711
tgo,2014,2670614614.3885
tgo,2015,2711791732.1325
tgo,2016,2894404887.85855
tgo,2017,3044032444.74352
tgo,2018,3202557296.78211
tgo,2019,3342775523.43416
tgo,2020,3411077292.53755
tjk,1985,6056439646.44129
tjk,1986,6268415072.95937
tjk,1987,6193193956.64595
tjk,1988,7054047980.37317
tjk,1989,6595534837.24569
tjk,1990,6555961649.57504
tjk,1991,6090488401.129
tjk,1992,4324246752.59998
tjk,1993,3615070222.33527
tjk,1994,2845060260.70729
tjk,1995,2492272877.45137
tjk,1996,2076063338.0311
tjk,1997,2111356352.24436
tjk,1998,2223258263.7741
tjk,1999,2305518795.89312
tjk,2000,2496755140.13055
tjk,2001,2754845801.85903
tjk,2002,3048151387.47507
tjk,2003,3375175674.1366
tjk,2004,3757397619.45627
tjk,2005,4021642164.8985
tjk,2006,4282945206.39249
tjk,2007,4631162170.31249
tjk,2008,4838105651.46813
tjk,2009,4995008485.86534
tjk,2010,5345322297.04657
tjk,2011,5733098569.30199
tjk,2012,6297292936.41215
tjk,2013,6680113370.86865
tjk,2014,6995226747.57824
tjk,2015,7400107088.96497
tjk,2016,7972813759.13719
tjk,2017,8836604711.20761
tjk,2018,9559669880.43477
tjk,2019,10512300017.0041
tjk,2020,11249887546.4893
tls,2000,827636366.94446
tls,2001,961169439.50643
tls,2002,892190443.8478
tls,2003,869270945.29029
tls,2004,876020244.86551
tls,2005,902239243.21535
tls,2006,875307944.91034
tls,2007,955697939.8508
tls,2008,1050694233.87197
tls,2009,1178060325.85587
tls,2010,1275705919.71031
tls,2011,1334689615.99802
tls,2012,1394430412.23809
tls,2013,1467125507.66284
tls,2014,1504532105.30857
tls,2015,1588878800
tls,2016,1664730795.22607
tls,2017,1602084499.16887
tls,2018,1598894199.36966
tls,2019,1905265480.08743
tls,2020,2082392268.93951
ton,1975,162083814.53848
ton,1976,168857958.77856
ton,1977,176358414.72727
ton,1978,179650924.86824
ton,1979,186443050.07985
ton,1980,197884327.32023
ton,1981,192992108.41873
ton,1982,200366498.33161
ton,1983,203977137.1849
ton,1984,208833394.14334
ton,1985,217654480.22802
ton,1986,222825877.37165
ton,1987,228747594.05849
ton,1988,222063504.1024
ton,1989,226235438.1583
ton,1990,220049585.48252
ton,1991,232037137.08799
ton,1992,240080824.99573
ton,1993,246740932.76387
ton,1994,255877592.71381
ton,1995,276645101.76594
ton,1996,283241990.68829
ton,1997,285627757.39222
ton,1998,296728693.55143
ton,1999,311779696.39607
ton,2000,310702138.97146
ton,2001,323077665.41273
ton,2002,332572644.29565
ton,2003,337988139.90307
ton,2004,334975527.84489
ton,2005,332505169.88059
ton,2006,328786889.86835
ton,2007,328871812.11745
ton,2008,340663143.46542
ton,2009,338034525.60817
ton,2010,345167048.84997
ton,2011,368082107.29483
ton,2012,368596983.89303
ton,2013,369044244.22387
ton,2014,373555667.78081
ton,2015,374699706.65431
ton,2016,394123827.05445
ton,2017,403422151.35275
ton,2018,400285844.08096
ton,2019,408254161.12842
ton,2020,409007491.45836
tto,1984,10527347879.749
tto,1985,10138363972.6173
tto,1986,9819776521.4027
tto,1987,9378287503.35381
tto,1988,9127600718.6001
tto,1989,8994666900.97043
tto,1990,9123151719.28851
tto,1991,9381894449.70595
tto,1992,9227684404.63698
tto,1993,9093978702.17053
tto,1994,9417907472.48578
tto,1995,8556710715.59694
tto,1996,9175166152.16374
tto,1997,9907184026.73411
tto,1998,10655921351.8085
tto,1999,11594336575.5767
tto,2000,12616750864.7904
tto,2001,13157043859.5659
tto,2002,14197712635.3578
tto,2003,16354619635.8886
tto,2004,18122216050.5531
tto,2005,19284230339.6036
tto,2006,21714027065.3123
tto,2007,22740601111.252
tto,2008,23526374230.5511
tto,2009,21972581705.0629
tto,2010,22684122955.2802
tto,2011,22791155856.9751
tto,2012,23115207194.8327
tto,2013,23679011918.6953
tto,2014,23607435495.6833
tto,2015,23827249349.2646
tto,2016,22456852122.6418
tto,2017,22019577851.7545
tto,2018,21806141519.9313
tto,2019,21798231475.33649
tun,1965,4517821406.68503
tun,1966,4608949334.66549
tun,1967,4636424295.87362
tun,1968,5195136481.75056
tun,1969,5339848640.44005
tun,1970,5577736377.85808
tun,1971,6211023585.13036
tun,1972,7332884544.87444
tun,1973,7221790640.71906
tun,1974,7925044103.28115
tun,1975,8546215264.82397
tun,1976,9072844678.41645
tun,1977,9201003998.73721
tun,1978,9817054976.05618
tun,1979,10492663209.3531
tun,1980,11390459387.3936
tun,1981,12149687450.4507
tun,1982,12089618162.407
tun,1983,12655497637.5249
tun,1984,13382983737.2769
tun,1985,14139139812.5891
tun,1986,13908078077.918
tun,1987,14839834683.7994
tun,1988,14850244297.0586
tun,1989,15170214608.3613
tun,1990,16359995195.8927
tun,1991,17031849209.5386
tun,1992,18324703229.85749
tun,1993,18663957831.1598
tun,1994,19179666008.7257
tun,1995,19610389824.5027
tun,1996,21101540507.08549
tun,1997,22296440596.6771
tun,1998,23444729055.2834
tun,1999,24906977417.35329
tun,2000,25866439692.2029
tun,2001,26831578523.9817
tun,2002,27240617515.7342
tun,2003,28580332429.6506
tun,2004,30434132721.9309
tun,2005,31437772872.369
tun,2006,33147916313.1882
tun,2007,35518878542.074
tun,2008,36988013551.2428
tun,2009,38085880972.1703
tun,2010,39524864346.2444
tun,2011,39012961529.7866
tun,2012,40510371400.7664
tun,2013,41251948248.6879
tun,2014,42225044235.1997
tun,2015,42597647532.7022
tun,2016,42913342107.82169
tun,2017,43854510813.219
tun,2018,44917491014.7981
tun,2019,45558519660.7919
tun,2020,41233341571.4703
tur,1968,96382956765.3418
tur,1969,100322644286.911
tur,1970,103937124790.142
tur,1971,110280489033.495
tur,1972,117855227409.714
tur,1973,121462094917.118
tur,1974,129207698321.755
tur,1975,138098554864.008
tur,1976,151177476335.604
tur,1977,156801026403.884
tur,1978,158446544830.905
tur,1979,156291094240.724
tur,1980,155325984515.918
tur,1981,163002619099.33801
tur,1982,169298628442.10501
tur,1983,177166502838.14001
tur,1984,189056418085.134
tur,1985,195895535220.79199
tur,1986,208651751021.03799
tur,1987,228340563963.88297
tur,1988,234322552958.57001
tur,1989,235002215860.25601
tur,1990,254535960316.12296
tur,1991,256293065292.16599
tur,1992,271386492928.77097
tur,1993,290852018022.03998
tur,1994,279312754524.17102
tur,1995,299701387130.61798
tur,1996,320032332415.10602
tur,1997,343648193665.37097
tur,1998,357775141087.09399
tur,1999,346463376015.177
tur,2000,370204671999.85907
tur,2001,348708422450.28003
tur,2002,370903841423.55103
tur,2003,391596796494.96002
tur,2004,429761743011.04797
tur,2005,466966655995.81598
tur,2006,499187796061.80096
tur,2007,523655257907.28302
tur,2008,528782982934.42999
tur,2009,505527518927.88202
tur,2010,541571360172.48694
tur,2011,603022393426.90796
tur,2012,634486489846.88318
tur,2013,684968474251.53198
tur,2014,721534606044.54211
tur,2015,762139940992.64685
tur,2016,787006285628.99805
tur,2017,849512523022.93884
tur,2018,877731900898.76001
tur,2019,886155309288.328
tur,2020,893646810315.03101
tuv,2000,22712841.34434
tuv,2001,22663212.74534
tuv,2002,24896318.24275
tuv,2003,24234452.37497
tuv,2004,24268112.72274
tuv,2005,23417531.1586
tuv,2006,24249966.9827
tuv,2007,25845884.81877
tuv,2008,28078718.13007
tuv,2009,27058020.25311
tuv,2010,26490058.59001
tuv,2011,28753739.65937
tuv,2012,27040146.69917
tuv,2013,26918751.69834
tuv,2014,27018643.99723
tuv,2015,27054391.1051
tza,1990,12486099915.0693
tza,1991,12833226183.382
tza,1992,13066596297.8147
tza,1993,13118691864.2642
tza,1994,13302373028.7319
tza,1995,13776558407.4567
tza,1996,14354801787.2142
tza,1997,14831035350.3522
tza,1998,15421045548.8499
tza,1999,16171634709.3978
tza,2000,16897010911.124
tza,2001,17924442481.3192
tza,2002,19194451305.3434
tza,2003,20470680175.5664
tza,2004,22000158685.9224
tza,2005,23646304531.1589
tza,2006,25184623307.3535
tza,2007,26886140295.3128
tza,2008,28436258146.595
tza,2009,29735974787.9667
tza,2010,31697103983.9428
tza,2011,33990377039.0944
tza,2012,35662547734.2894
tza,2013,37706803020.3036
tza,2014,40611322246.4809
tza,2015,43429309601.8311
tza,2016,46602529264.5694
tza,2017,49853353615.2617
tza,2018,52534435562.3118
tza,2019,55604104457.0026
tza,2020,56713980922.0301
uga,1982,5188553914.344
uga,1983,5448636847.23144
uga,1984,5380620403.31012
uga,1985,5219813652.78154
uga,1986,5260319424.83979
uga,1987,5458896806.9126
uga,1988,5875467186.98828
uga,1989,6229708149.59843
uga,1990,6588222077.24522
uga,1991,6929258673.12471
uga,1992,7142889751.22943
uga,1993,7741691627.93658
uga,1994,8159727425.87571
uga,1995,9026192006.2247
uga,1996,9727978891.48865
uga,1997,10169319358.8386
uga,1998,10741403500.4791
uga,1999,11539502203.0767
uga,2000,12051385641.8513
uga,2001,12679222861.6348
uga,2002,13838288649.9602
uga,2003,14746970132.3627
uga,2004,15691999325.3741
uga,2005,16720660261.5744
uga,2006,18441325780.3522
uga,2007,19713420946.113
uga,2008,21269356445.1409
uga,2009,22366751853.15689
uga,2010,23689181914.9698
uga,2011,25877763123.468
uga,2012,26685748810.51789
uga,2013,27697299065.8685
uga,2014,29067677996.979
uga,2015,30481476042.5175
uga,2016,32220767457.1763
uga,2017,33054502549.4672
uga,2018,35185276073.9339
uga,2019,37504382215.189
uga,2020,38735040680.9844
ukr,1990,132468759445.129
ukr,1991,120811508591.509
ukr,1992,109092792265.802
ukr,1993,93165244594.85779
ukr,1994,71830403571.16991
ukr,1995,63067094340.2737
ukr,1996,56697317807.45709
ukr,1997,54259333159.3577
ukr,1998,53174146504.363
ukr,1999,53067798185.3661
ukr,2000,56198798291.1906
ukr,2001,63566049645.2926
ukr,2002,67347277054.2113
ukr,2003,74283501561.0394
ukr,2004,83928886154.3194
ukr,2005,84354609627.15089
ukr,2006,90026234677.1257
ukr,2007,97826241385.72728
ukr,2008,99820781587.13008
ukr,2009,85527716053.80908
ukr,2010,89093705028.87669
ukr,2011,93438700783.14969
ukr,2012,93833507547.1949
ukr,2013,94390793990.45288
ukr,2014,84732170603.19449
ukr,2015,77336241742.8484
ukr,2016,79481004935.86391
ukr,2017,81090559437.00381
ukr,2018,84299454532.94998
ukr,2019,87446162653.0273
ukr,2020,84258603346.7368
ury,1983,19392895569.0961
ury,1984,19061094753.6561
ury,1985,19415814636.8293
ury,1986,20735343164.899
ury,1987,22393611308.73149
ury,1988,22941671400.9016
ury,1989,23325092685.4104
ury,1990,23345383419.688
ury,1991,23887030376.7943
ury,1992,25332824049.1934
ury,1993,25587141591.4499
ury,1994,27058062124.8316
ury,1995,26814573314.2631
ury,1996,28180675912.3503
ury,1997,30526927732.87049
ury,1998,32038627306.9714
ury,1999,31539918739.8002
ury,2000,31069065057.3214
ury,2001,30102683715.2037
ury,2002,27895319098.2634
ury,2003,27829725851.6324
ury,2004,29023450515.1741
ury,2005,30995605703.7542
ury,2006,31901715180.15129
ury,2007,33931444300.0399
ury,2008,36229486836.7773
ury,2009,37966334415.0832
ury,2010,40693444818.0431
ury,2011,42715488635.9231
ury,2012,44224232922.5624
ury,2013,46450569000.3746
ury,2014,48034533458.8556
ury,2015,48425634388.9283
ury,2016,49240530938.5248
ury,2017,49963453645.8814
ury,2018,50159962566.0736
ury,2019,50351153107.5568
ury,2020,47370425690.9204
usa,1970,5686208113000
usa,1971,5793498282000
usa,1972,6105743399000
usa,1973,6455462230000
usa,1974,6412460738000
usa,1975,6303043228000
usa,1976,6597511823000
usa,1977,6898767517000
usa,1978,7218106270000
usa,1979,7385128841000
usa,1980,7324202369000
usa,1981,7484291928000
usa,1982,7430928741000
usa,1983,7604254051000
usa,1984,8149440935000
usa,1985,8442098095000
usa,1986,8657861844000
usa,1987,8974889593000
usa,1988,9435391220000
usa,1989,9642945767000
usa,1990,9773188651000
usa,1991,9718974249000
usa,1992,9929897146000
usa,1993,10136970501000
usa,1994,10534596252000
usa,1995,10881375951000
usa,1996,11304344530000
usa,1997,11864613490000
usa,1998,12373443892000
usa,1999,12963998257000
usa,2000,13502311729000
usa,2001,13616969204000
usa,2002,13845839306000
usa,2003,14221046286000
usa,2004,14739177456000
usa,2005,15269230875000
usa,2006,15701077981000
usa,2007,15949358878000
usa,2008,15903792344000
usa,2009,15525724221000
usa,2010,15872810580000
usa,2011,16088070966000
usa,2012,16415048891000
usa,2013,16663753296000
usa,2014,17071928261000
usa,2015,17561846885000
usa,2016,17841150583000
usa,2017,18257452638000
usa,2018,18771713140000
uzb,1987,25582035172.4035
uzb,1988,27919989342.3767
uzb,1989,28783326558.153
uzb,1990,29228650369.0369
uzb,1991,29085206979.794
uzb,1992,25824621915.4052
uzb,1993,25247109431.8777
uzb,1994,23854462166.6915
uzb,1995,23625364111.9194
uzb,1996,23708419448.6098
uzb,1997,24837659835.3541
uzb,1998,25884623031.9015
uzb,1999,27012387108.8371
uzb,2000,28032644971.2986
uzb,2001,29228388048.1171
uzb,2002,30466965135.1438
uzb,2003,31820055884.9746
uzb,2004,34151864250.5468
uzb,2005,36355809056.0256
uzb,2006,39123796455.6569
uzb,2007,42875100848.8415
uzb,2008,46573598856.586
uzb,2009,50100644017.7799
uzb,2010,54957139432.4911
uzb,2011,59163682111.2872
uzb,2012,63579913646.7815
uzb,2013,68264631124.7008
uzb,2014,73020308729.339
uzb,2015,78350872971.64099
uzb,2016,83018422491.79269
uzb,2017,86566443287.74831
uzb,2018,91144355719.13548
uzb,2019,96461453002.31551
uzb,2020,98144850560.8188
vct,1977,187749527.7078
vct,1978,206335478.29654
vct,1979,212137779.33168
vct,1980,218312047.13665
vct,1981,226779006.57254
vct,1982,232626722.04839
vct,1983,240109726.421
vct,1984,252844694.90875
vct,1985,263644085.03221
vct,1986,277894397.67827
vct,1987,279700252.85348
vct,1988,316532231.75626
vct,1989,326893816.28242
vct,1990,342604309.05333
vct,1991,350212296.92602
vct,1992,375065057.31015
vct,1993,388527697.91936
vct,1994,384002256.85716
vct,1995,410105525.59278
vct,1996,414451697.97523
vct,1997,429956252.57096
vct,1998,449129256.49151
vct,1999,458591144.85732
vct,2000,466872483.38082
vct,2001,474633505.49233
vct,2002,503705638.46103
vct,2003,540700572.59371
vct,2004,565623291.48702
vct,2005,582732519.38693
vct,2006,617912904.6879
vct,2007,636845426.23317
vct,2008,633369362.80858
vct,2009,620702500.24123
vct,2010,606234206.06264
vct,2011,607720824.38259
vct,2012,615634880.73292
vct,2013,630982028.68301
vct,2014,632512371.0712
vct,2015,637759259.25926
vct,2016,643137319.65203
vct,2017,647684622.74835
vct,2018,660758119.15028
vct,2019,662375909.67493
vct,2020,639027257.23804
vnm,2010,128862141537.714
vnm,2011,137674235509.71799
vnm,2012,146190375982.39001
vnm,2013,153930440885.17401
vnm,2014,162755782429.59799
vnm,2015,173869812825.793
vnm,2016,184630460813.34897
vnm,2017,197321020614.03296
vnm,2018,211536621831.54999
vnm,2019,226530620358.452
vnm,2020,233459988458.26999
vut,1998,437655504.92918
vut,1999,428186908.86659
vut,2000,456665532.4087
vut,2001,439002958.98424
vut,2002,420636310.46795
vut,2003,441588614.06288
vut,2004,458097961.04381
vut,2005,480082098.82504
vut,2006,520396467.4454
vut,2007,521258352.47161
vut,2008,547527636.93246
vut,2009,573056428.6243
vut,2010,596460855.81492
vut,2011,611440660.35498
vut,2012,622584469.56711
vut,2013,623676999.88202
vut,2014,650031258.92291
vut,2015,650881004.7234
vut,2016,688196984.59061
vut,2017,720414489.65488
vut,2018,732650829.18192
yem,1990,14502952316.9098
yem,1991,15344542051.3873
yem,1992,16218773965.4402
yem,1993,16948406412.7453
yem,1994,18179622305.7496
yem,1995,18817055087.689
yem,1996,19250103484.2841
yem,1997,20277792722.3669
yem,1998,21649173274.4477
yem,1999,22882695341.77489
yem,2000,24461812748.8189
yem,2001,25235756209.1364
yem,2002,25996590074.6312
yem,2003,26891413552.7243
yem,2004,28004254376.5867
yem,2005,29625723399.0638
yem,2006,30785125499.251
yem,2007,31684377556.1112
yem,2008,32760599765.3084
yem,2009,34105967174.845
yem,2010,36978246869.1079
yem,2011,32259833418.7643
yem,2012,32922747878.9231
yem,2013,34568906809.0472
yem,2014,34416473365.4353
yem,2015,28366980028.59249
yem,2016,24303394395.1671
yem,2017,22894836129.7868
yem,2018,22282499292.862
zaf,1960,60945867794.2337
zaf,1961,63355530760.7732
zaf,1962,67240534403.6911
zaf,1963,71731843978.8075
zaf,1964,76892604608.31529
zaf,1965,81335653268.61259
zaf,1966,84939661117.77209
zaf,1967,89930944749.68019
zaf,1968,94138439552.36928
zaf,1969,99424588353.08861
zaf,1970,104553663662.353
zaf,1971,109116575295.67101
zaf,1972,111227201004.968
zaf,1973,115469087347.422
zaf,1974,121675576304.104
zaf,1975,124116811831.739
zaf,1976,127676730854.511
zaf,1977,127651923842.22099
zaf,1978,131290435990.29201
zaf,1979,136434621025.226
zaf,1980,144823337749.40399
zaf,1981,152078261252.78101
zaf,1982,151040877102.46799
zaf,1983,147748197257.54999
zaf,1984,155483925762.767
zaf,1985,154917649327.672
zaf,1986,154932759053.34
zaf,1987,157358884855.30801
zaf,1988,163335232393.42499
zaf,1989,167342354192.298
zaf,1990,166081932449.67001
zaf,1991,164224451020.18799
zaf,1992,160586502672.25101
zaf,1993,162834243504.31299
zaf,1994,167719270813.51999
zaf,1995,172750848934.397
zaf,1996,180006384595.147
zaf,1997,184686550594.13501
zaf,1998,185979356449.564
zaf,1999,191000799072.35297
zaf,2000,199404834226.10999
zaf,2001,205187574421.49799
zaf,2002,212985564626.46799
zaf,2003,219335664523.34897
zaf,2004,229200675180.05701
zaf,2005,241376799263.05701
zaf,2006,254715700109.61401
zaf,2007,268498472030.005
zaf,2008,277323571204.66693
zaf,2009,273355860089.005
zaf,2010,281340614551.336
zaf,2011,290030159259.242
zaf,2012,296616987994.065
zaf,2013,304060133904.91498
zaf,2014,308728490333.078
zaf,2015,312277563208.29401
zaf,2016,314856864701.11298
zaf,2017,318511380018.92102
zaf,2018,323216080254.38293
zaf,2019,323469096911.24493
zaf,2020,304246793752.32599
zmb,1965,4893744526.32736
zmb,1966,4621147789.22589
zmb,1967,4987128365.63569
zmb,1968,5049384646.10708
zmb,1969,5027323043.1379
zmb,1970,5268489517.85458
zmb,1971,5263955958.52195
zmb,1972,5748706654.64638
zmb,1973,5693401697.29866
zmb,1974,6059382256.60849
zmb,1975,5921875228.46177
zmb,1976,6290273534.46267
zmb,1977,5930062229.12321
zmb,1978,5855447805.27694
zmb,1979,5797511351.69866
zmb,1980,6117405680.5994
zmb,1981,6516625558.69648
zmb,1982,6176004056.65159
zmb,1983,5870985173.80231
zmb,1984,5863225227.6208
zmb,1985,6017786100.32571
zmb,1986,6000708709.11825
zmb,1987,6280648478.19946
zmb,1988,6994110035.87568
zmb,1989,6651348319.54179
zmb,1990,6454340823.8864
zmb,1991,6627247682.76563
zmb,1992,6410087162.3291
zmb,1993,6850630965.29548
zmb,1994,6046914827.36906
zmb,1995,6285655296.11247
zmb,1996,6672701300.03767
zmb,1997,6920010645.81979
zmb,1998,6912557746.57676
zmb,1999,7273982243.00245
zmb,2000,7541969531.13478
zmb,2001,7919087843.64879
zmb,2002,8330103105.3332
zmb,2003,8948748445.28709
zmb,2004,9616476065.99521
zmb,2005,10334145958.8047
zmb,2006,11194215487.0201
zmb,2007,12155037604.8681
zmb,2008,13079665718.3946
zmb,2009,14264535452.3412
zmb,2010,15703972508.8328
zmb,2011,16577367149.1398
zmb,2012,17837091236.5157
zmb,2013,18739200528.25809
zmb,2014,19615025740.2284
zmb,2015,20158687468.1315
zmb,2016,20923710920.9197
zmb,2017,21657318167.4928
zmb,2018,22533984424.0512
zmb,2019,22873133482.4684
zmb,2020,22368714545.5184
zwe,1965,4407425050.00333
zwe,1966,4474554638.17212
zwe,1967,4848752737.37303
zwe,1968,4944449985.85309
zwe,1969,5558874660.11519
zwe,1970,6814805489.28063
zwe,1971,7448284564.58598
zwe,1972,8075403205.6384
zwe,1973,8238505644.75835
zwe,1974,8753144430.11886
zwe,1975,8755911944.10419
zwe,1976,8703499555.91468
zwe,1977,8100694180.95267
zwe,1978,8051172606.278
zwe,1979,8163831386.40083
zwe,1980,9287051849.45518
zwe,1981,10196541685.4375
zwe,1982,10268892308.1159
zwe,1983,9820325817.45859
zwe,1984,10083925079.3583
zwe,1985,10895117447.9187
zwe,1986,11090587975.1212
zwe,1987,11265237275.0675
zwe,1988,11932330043.9298
zwe,1989,12364501340.1017
zwe,1990,13252132691.5357
zwe,1991,13680195545.8427
zwe,1992,12934338218.3978
zwe,1993,13158300646.386
zwe,1994,14198665097.6216
zwe,1995,14165789191.9391
zwe,1996,15639693891.3967
zwe,1997,15871190011.2484
zwe,1998,16195147693.0439
zwe,1999,17077889694.1681
zwe,2000,16230524353.941
zwe,2001,16354562760.8864
zwe,2002,14865284023.958
zwe,2003,12758777241.0221
zwe,2004,12205867860.4949
zwe,2005,11623899922.7032
zwe,2006,9508255387.49077
zwe,2007,9146836769.69487
zwe,2008,7481450569.9706
zwe,2009,10428104255.8737
zwe,2010,12747236981.8177
zwe,2011,14589028145.8842
zwe,2012,16809012030.8709
zwe,2013,17344782764.1254
zwe,2014,17743685253.5488
zwe,2015,17918808800
zwe,2016,18285609350.88449
zwe,2017,19161784374.7695
zwe,2018,19863517635.76929
zwe,2019,18747603008.674
zwe,2020,17473973858.1569
