geo,time,sh_dyn_mort_fe
sen,1996,132.2
sen,1997,131.9
sen,1998,130.6
sen,1999,127.7
sen,2000,122.9
sen,2001,116.4
sen,2002,108.8
sen,2003,100.9
sen,2004,93.3
sen,2005,86.2
sen,2006,79.8
sen,2007,74.1
sen,2008,69.1
sen,2009,64.7
sen,2010,60.8
sen,2011,57.2
sen,2012,53.8
sen,2013,50.7
sen,2014,47.7
sen,2015,44.9
sen,2016,42.1
sen,2017,39.7
sen,2018,37.6
sen,2019,35.8
sen,2020,34.2
sgp,1960,43.4
sgp,1961,39.4
sgp,1962,36.2
sgp,1963,33.9
sgp,1964,32.4
sgp,1965,31.3
sgp,1966,30
sgp,1967,28.4
sgp,1968,26.7
sgp,1969,25.3
sgp,1970,24
sgp,1971,22.7
sgp,1972,21.2
sgp,1973,19.4
sgp,1974,17.2
sgp,1975,15.1
sgp,1976,13.8
sgp,1977,13.4
sgp,1978,13.4
sgp,1979,13.4
sgp,1980,13.2
sgp,1981,12.7
sgp,1982,11.8
sgp,1983,11
sgp,1984,10.4
sgp,1985,9.8
sgp,1986,9.4
sgp,1987,8.9
sgp,1988,8.4
sgp,1989,7.7
sgp,1990,7
sgp,1991,6.3
sgp,1992,5.8
sgp,1993,5.3
sgp,1994,4.9
sgp,1995,4.6
sgp,1996,4.4
sgp,1997,4.2
sgp,1998,4.1
sgp,1999,3.8
sgp,2000,3.6
sgp,2001,3.3
sgp,2002,3.1
sgp,2003,2.9
sgp,2004,2.8
sgp,2005,2.7
sgp,2006,2.6
sgp,2007,2.6
sgp,2008,2.6
sgp,2009,2.6
sgp,2010,2.6
sgp,2011,2.6
sgp,2012,2.5
sgp,2013,2.5
sgp,2014,2.5
sgp,2015,2.5
sgp,2016,2.5
sgp,2017,2.4
sgp,2018,2.3
sgp,2019,2.2
sgp,2020,2
slb,1960,164.1
slb,1961,156.5
slb,1962,149.2
slb,1963,141.9
slb,1964,134.9
slb,1965,128.2
slb,1966,121.4
slb,1967,114.6
slb,1968,107.6
slb,1969,100.6
slb,1970,93.5
slb,1971,86.9
slb,1972,80.7
slb,1973,74.9
slb,1974,69.8
slb,1975,73
slb,1976,60.7
slb,1977,56.9
slb,1978,53.6
slb,1979,50.8
slb,1980,48.3
slb,1981,46.2
slb,1982,44.4
slb,1983,42.7
slb,1984,41.2
slb,1985,40
slb,1986,38.7
slb,1987,37.7
slb,1988,36.7
slb,1989,35.9
slb,1990,34.9
slb,1991,34
slb,1992,33.1
slb,1993,32.1
slb,1994,31.3
slb,1995,30.6
slb,1996,30
slb,1997,29.4
slb,1998,28.9
slb,1999,28.4
slb,2000,28.1
slb,2001,27.7
slb,2002,27.5
slb,2003,27.2
slb,2004,27
slb,2005,26.7
slb,2006,26.3
slb,2007,25.8
slb,2008,25.2
slb,2009,24.6
slb,2010,23.9
slb,2011,23.3
slb,2012,22.6
slb,2013,21.9
slb,2014,21.2
slb,2015,20.6
slb,2016,19.9
slb,2017,19.3
slb,2018,18.7
slb,2019,18.1
slb,2020,17.5
sle,1960,374.9
sle,1961,369.1
sle,1962,363.6
sle,1963,358.1
sle,1964,352.3
sle,1965,346.6
sle,1966,340.7
sle,1967,334.9
sle,1968,329.4
sle,1969,323.9
sle,1970,318.7
sle,1971,313.7
sle,1972,308.8
sle,1973,304.1
sle,1974,299.6
sle,1975,294.8
sle,1976,290.5
sle,1977,286.1
sle,1978,282.1
sle,1979,278.3
sle,1980,274.8
sle,1981,271.4
sle,1982,268
sle,1983,264.9
sle,1984,262
sle,1985,259.2
sle,1986,256.6
sle,1987,254.1
sle,1988,251.6
sle,1989,249.4
sle,1990,247.4
sle,1991,245.4
sle,1992,243.1
sle,1993,240.9
sle,1994,238.5
sle,1995,235.6
sle,1996,232.4
sle,1997,228.5
sle,1998,224.1
sle,1999,219.6
sle,2000,214.5
sle,2001,209.7
sle,2002,204.3
sle,2003,198.8
sle,2004,193
sle,2005,186.8
sle,2006,180.5
sle,2007,173.7
sle,2008,166.7
sle,2009,159.8
sle,2010,152.6
sle,2011,145.8
sle,2012,139.4
sle,2013,133.4
sle,2014,131.6
sle,2015,132.6
sle,2016,117.8
sle,2017,113.3
sle,2018,109
sle,2019,104.8
sle,2020,100.9
slv,1960,175.5
slv,1961,171.7
slv,1962,168.2
slv,1963,164.7
slv,1964,161.2
slv,1965,157.8
slv,1966,154.4
slv,1967,151.2
slv,1968,148
slv,1969,144.8
slv,1970,141.4
slv,1971,138.2
slv,1972,134.7
slv,1973,131.2
slv,1974,127.3
slv,1975,123.3
slv,1976,118.9
slv,1977,114.3
slv,1978,109.5
slv,1979,104.5
slv,1980,118.7
slv,1981,94.2
slv,1982,89.1
slv,1983,84.1
slv,1984,79.1
slv,1985,74.4
slv,1986,70
slv,1987,65.8
slv,1988,62.1
slv,1989,58.6
slv,1990,55.3
slv,1991,52.2
slv,1992,49.3
slv,1993,46.5
slv,1994,43.7
slv,1995,41
slv,1996,38.5
slv,1997,36.1
slv,1998,33.9
slv,1999,31.8
slv,2000,30
slv,2001,28.2
slv,2002,26.7
slv,2003,25.2
slv,2004,23.8
slv,2005,22.5
slv,2006,21.4
slv,2007,20.2
slv,2008,19.2
slv,2009,18.3
slv,2010,17.3
slv,2011,16.5
slv,2012,15.7
slv,2013,15
slv,2014,14.4
slv,2015,13.9
slv,2016,13.3
slv,2017,12.8
slv,2018,12.4
slv,2019,11.9
slv,2020,11.5
smr,1985,20
smr,1986,18.2
smr,1987,16.4
smr,1988,15
smr,1989,13.6
smr,1990,12.3
smr,1991,11.2
smr,1992,10.2
smr,1993,9.3
smr,1994,8.5
smr,1995,7.8
smr,1996,7.1
smr,1997,6.6
smr,1998,6
smr,1999,5.5
smr,2000,5.1
smr,2001,4.7
smr,2002,4.4
smr,2003,4
smr,2004,3.8
smr,2005,3.5
smr,2006,3.3
smr,2007,3.1
smr,2008,2.9
smr,2009,2.7
smr,2010,2.6
smr,2011,2.5
smr,2012,2.3
smr,2013,2.2
smr,2014,2.1
smr,2015,2
smr,2016,1.9
smr,2017,1.8
smr,2018,1.7
smr,2019,1.7
smr,2020,1.6
som,1984,185.1
som,1985,183
som,1986,181.4
som,1987,179.7
som,1988,177.8
som,1989,175.3
som,1990,172.1
som,1991,168.7
som,1992,166.3
som,1993,165.3
som,1994,165.3
som,1995,165.3
som,1996,165.4
som,1997,165.4
som,1998,165.4
som,1999,165.4
som,2000,165.4
som,2001,165.3
som,2002,165.4
som,2003,165.4
som,2004,165.4
som,2005,165.3
som,2006,164.6
som,2007,162.6
som,2008,159.2
som,2009,155
som,2010,150.2
som,2011,145.7
som,2012,140.9
som,2013,136.2
som,2014,131.8
som,2015,127.7
som,2016,123.7
som,2017,119.9
som,2018,115.7
som,2019,112
som,2020,108.7
srb,1984,38.5
srb,1985,37.2
srb,1986,35.7
srb,1987,34.2
srb,1988,32.3
srb,1989,29.6
srb,1990,26.5
srb,1991,23.8
srb,1992,22.2
srb,1993,21.2
srb,1994,19.8
srb,1995,17.8
srb,1996,15.7
srb,1997,13.8
srb,1998,12.5
srb,1999,11.6
srb,2000,11.2
srb,2001,10.7
srb,2002,10.1
srb,2003,9.3
srb,2004,8.5
srb,2005,7.9
srb,2006,7.4
srb,2007,7.2
srb,2008,7
srb,2009,6.9
srb,2010,6.7
srb,2011,6.6
srb,2012,6.4
srb,2013,6.1
srb,2014,5.9
srb,2015,5.7
srb,2016,5.4
srb,2017,5.3
srb,2018,5.2
srb,2019,5.1
srb,2020,5.1
ssd,1979,283.6
ssd,1980,280.6
ssd,1981,277.9
ssd,1982,274.7
ssd,1983,271.6
ssd,1984,268
ssd,1985,264.6
ssd,1986,260.9
ssd,1987,256.9
ssd,1988,252.6
ssd,1989,248.4
ssd,1990,243.9
ssd,1991,239.2
ssd,1992,233.9
ssd,1993,228.1
ssd,1994,221.8
ssd,1995,215.1
ssd,1996,208.1
ssd,1997,200.5
ssd,1998,192.6
ssd,1999,184.2
ssd,2000,175.5
ssd,2001,166.6
ssd,2002,158.1
ssd,2003,149.8
ssd,2004,141.9
ssd,2005,134.5
ssd,2006,127.6
ssd,2007,121.2
ssd,2008,115.2
ssd,2009,109.2
ssd,2010,104
ssd,2011,99.2
ssd,2012,95.9
ssd,2013,94.2
ssd,2014,93.9
ssd,2015,94
ssd,2016,93.9
ssd,2017,93.8
ssd,2018,93.8
ssd,2019,93.8
ssd,2020,93.9
stp,1965,89.7
stp,1966,86.8
stp,1967,84.2
stp,1968,82.3
stp,1969,80.9
stp,1970,80.3
stp,1971,80.3
stp,1972,80.6
stp,1973,81.3
stp,1974,82
stp,1975,82.4
stp,1976,82.8
stp,1977,83.2
stp,1978,83.7
stp,1979,84.3
stp,1980,85
stp,1981,86.2
stp,1982,87.7
stp,1983,89.6
stp,1984,91.8
stp,1985,93.9
stp,1986,108.3
stp,1987,97.9
stp,1988,99.6
stp,1989,100.9
stp,1990,102
stp,1991,102.8
stp,1992,103
stp,1993,102.4
stp,1994,101
stp,1995,98.7
stp,1996,95.5
stp,1997,91.5
stp,1998,86.9
stp,1999,82
stp,2000,76.8
stp,2001,71.4
stp,2002,66.1
stp,2003,60.8
stp,2004,55.7
stp,2005,51
stp,2006,46.6
stp,2007,42.5
stp,2008,38.9
stp,2009,35.5
stp,2010,32.5
stp,2011,29.6
stp,2012,27
stp,2013,24.6
stp,2014,22.5
stp,2015,20.5
stp,2016,18.8
stp,2017,17.3
stp,2018,16.1
stp,2019,15.1
stp,2020,14.3
sur,1983,51.5
sur,1984,49.8
sur,1985,48.1
sur,1986,46.4
sur,1987,44.9
sur,1988,43.3
sur,1989,41.8
sur,1990,40.3
sur,1991,38.9
sur,1992,37.5
sur,1993,36.1
sur,1994,34.7
sur,1995,33.3
sur,1996,32
sur,1997,30.8
sur,1998,29.6
sur,1999,28.5
sur,2000,27.5
sur,2001,26.5
sur,2002,25.6
sur,2003,24.8
sur,2004,24
sur,2005,23.3
sur,2006,22.6
sur,2007,22
sur,2008,21.4
sur,2009,20.8
sur,2010,20.3
sur,2011,19.8
sur,2012,19.3
sur,2013,18.8
sur,2014,18.3
sur,2015,17.8
sur,2016,17.4
sur,2017,16.9
sur,2018,16.4
sur,2019,15.9
sur,2020,15.4
svk,1981,18.8
svk,1982,18
svk,1983,17.3
svk,1984,16.5
svk,1985,15.8
svk,1986,15.1
svk,1987,14.5
svk,1988,13.9
svk,1989,13.4
svk,1990,12.8
svk,1991,12.4
svk,1992,11.9
svk,1993,11.4
svk,1994,11
svk,1995,10.6
svk,1996,10.2
svk,1997,9.8
svk,1998,9.4
svk,1999,9
svk,2000,8.7
svk,2001,8.4
svk,2002,8.1
svk,2003,7.9
svk,2004,7.6
svk,2005,7.3
svk,2006,7.1
svk,2007,6.9
svk,2008,6.6
svk,2009,6.4
svk,2010,6.3
svk,2011,6.1
svk,2012,6
svk,2013,5.9
svk,2014,5.7
svk,2015,5.6
svk,2016,5.5
svk,2017,5.4
svk,2018,5.3
svk,2019,5.3
svk,2020,5.2
svn,1981,15.9
svn,1982,15.1
svn,1983,14.3
svn,1984,13.5
svn,1985,12.7
svn,1986,12
svn,1987,11.2
svn,1988,10.5
svn,1989,9.9
svn,1990,9.2
svn,1991,8.6
svn,1992,8.1
svn,1993,7.6
svn,1994,7.1
svn,1995,6.6
svn,1996,6.2
svn,1997,5.8
svn,1998,5.5
svn,1999,5.2
svn,2000,4.9
svn,2001,4.7
svn,2002,4.5
svn,2003,4.2
svn,2004,4
svn,2005,3.8
svn,2006,3.6
svn,2007,3.4
svn,2008,3.3
svn,2009,3.1
svn,2010,3
svn,2011,2.8
svn,2012,2.7
svn,2013,2.6
svn,2014,2.5
svn,2015,2.4
svn,2016,2.3
svn,2017,2.2
svn,2018,2.1
svn,2019,2.1
svn,2020,2
swe,1960,16.9
swe,1961,16.5
swe,1962,16
swe,1963,15.5
swe,1964,14.8
swe,1965,14.1
swe,1966,13.4
swe,1967,12.8
swe,1968,12.4
swe,1969,11.9
swe,1970,11.5
swe,1971,11.1
swe,1972,10.6
swe,1973,10.1
swe,1974,9.5
swe,1975,9
swe,1976,8.6
swe,1977,8.2
swe,1978,7.9
swe,1979,7.7
swe,1980,7.5
swe,1981,7.3
swe,1982,7.1
swe,1983,7
swe,1984,6.9
swe,1985,6.8
swe,1986,6.7
swe,1987,6.6
swe,1988,6.5
swe,1989,6.4
swe,1990,6.2
swe,1991,5.9
swe,1992,5.5
swe,1993,5.1
swe,1994,4.7
swe,1995,4.3
swe,1996,4.1
swe,1997,3.9
swe,1998,3.8
swe,1999,3.7
swe,2000,3.7
swe,2001,3.6
swe,2002,3.6
swe,2003,3.5
swe,2004,3.4
swe,2005,3.3
swe,2006,3.1
swe,2007,3
swe,2008,2.9
swe,2009,2.8
swe,2010,2.8
swe,2011,2.7
swe,2012,2.7
swe,2013,2.7
swe,2014,2.6
swe,2015,2.6
swe,2016,2.6
swe,2017,2.5
swe,2018,2.5
swe,2019,2.4
swe,2020,2.4
swz,1960,198.8
swz,1961,195.5
swz,1962,192.2
swz,1963,188.7
swz,1964,185
swz,1965,181
swz,1966,176.9
swz,1967,172.9
swz,1968,169.2
swz,1969,165
swz,1970,160.6
swz,1971,155.8
swz,1972,150.6
swz,1973,145.1
swz,1974,139.3
swz,1975,133.5
swz,1976,127.7
swz,1977,122.1
swz,1978,116.8
swz,1979,111.4
swz,1980,106.3
swz,1981,100.9
swz,1982,95.5
swz,1983,100.8
swz,1984,84.7
swz,1985,79.6
swz,1986,74.8
swz,1987,70.3
swz,1988,66.4
swz,1989,63.4
swz,1990,61.3
swz,1991,60.8
swz,1992,62
swz,1993,65.4
swz,1994,70.7
swz,1995,77.1
swz,1996,83.5
swz,1997,89.6
swz,1998,95.4
swz,1999,100.5
swz,2000,105.3
swz,2001,108.9
swz,2002,111
swz,2003,112.6
swz,2004,113.1
swz,2005,113
swz,2006,103.2
swz,2007,98.1
swz,2008,96
swz,2009,90.3
swz,2010,80
swz,2011,68
swz,2012,60.4
swz,2013,57.1
swz,2014,56.8
swz,2015,51.9
swz,2016,50.6
swz,2017,52.7
swz,2018,47.5
swz,2019,43.4
swz,2020,42.1
syc,1960,100
syc,1961,98.8
syc,1962,97.2
syc,1963,95.6
syc,1964,93.6
syc,1965,91.1
syc,1966,88.3
syc,1967,85
syc,1968,80.9
syc,1969,76.5
syc,1970,71.7
syc,1971,66.9
syc,1972,62
syc,1973,57.1
syc,1974,52.4
syc,1975,47.7
syc,1976,43.1
syc,1977,38.7
syc,1978,34.7
syc,1979,31.1
syc,1980,28
syc,1981,25.4
syc,1982,23.1
syc,1983,21.3
syc,1984,19.8
syc,1985,18.5
syc,1986,17.6
syc,1987,16.7
syc,1988,16
syc,1989,15.4
syc,1990,14.9
syc,1991,14.4
syc,1992,14
syc,1993,13.8
syc,1994,13.5
syc,1995,13.4
syc,1996,13.2
syc,1997,13.1
syc,1998,13.1
syc,1999,13
syc,2000,13
syc,2001,12.9
syc,2002,12.9
syc,2003,12.9
syc,2004,12.9
syc,2005,12.9
syc,2006,12.9
syc,2007,12.8
syc,2008,12.9
syc,2009,12.9
syc,2010,13
syc,2011,13.1
syc,2012,13.2
syc,2013,13.4
syc,2014,13.5
syc,2015,13.6
syc,2016,13.7
syc,2017,13.6
syc,2018,13.4
syc,2019,13.1
syc,2020,12.8
syr,1960,169.9
syr,1961,161.3
syr,1962,153.6
syr,1963,146.7
syr,1964,140.3
syr,1965,134
syr,1966,127.9
syr,1967,121.6
syr,1968,115.4
syr,1969,109.2
syr,1970,103.2
syr,1971,97.4
syr,1972,92.2
syr,1973,87.2
syr,1974,82.5
syr,1975,78
syr,1976,73.7
syr,1977,69.3
syr,1978,65.1
syr,1979,61.2
syr,1980,57.5
syr,1981,60.4
syr,1982,67.5
syr,1983,47.9
syr,1984,45.2
syr,1985,42.7
syr,1986,40.6
syr,1987,38.7
syr,1988,36.9
syr,1989,35.3
syr,1990,33.8
syr,1991,32.4
syr,1992,30.9
syr,1993,29.5
syr,1994,28
syr,1995,26.6
syr,1996,25.2
syr,1997,23.9
syr,1998,22.7
syr,1999,21.6
syr,2000,20.7
syr,2001,19.9
syr,2002,19.2
syr,2003,18.6
syr,2004,18.1
syr,2005,17.7
syr,2006,17.4
syr,2007,17.1
syr,2008,17
syr,2009,17
syr,2010,17
syr,2011,18.2
syr,2012,35.1
syr,2013,43.3
syr,2014,45.1
syr,2015,39.5
syr,2016,37.4
syr,2017,21.4
syr,2018,21.3
syr,2019,20
syr,2020,20.3
tcd,1972,242.3
tcd,1973,240.8
tcd,1974,239.3
tcd,1975,238
tcd,1976,236.6
tcd,1977,235
tcd,1978,233.4
tcd,1979,231.6
tcd,1980,229.7
tcd,1981,227.3
tcd,1982,224.9
tcd,1983,222.3
tcd,1984,219.5
tcd,1985,216.6
tcd,1986,213.7
tcd,1987,210.7
tcd,1988,207.7
tcd,1989,204.8
tcd,1990,202
tcd,1991,199.3
tcd,1992,196.7
tcd,1993,194.3
tcd,1994,191.9
tcd,1995,189.7
tcd,1996,187.3
tcd,1997,184.6
tcd,1998,181.5
tcd,1999,178.3
tcd,2000,175
tcd,2001,171.5
tcd,2002,168.1
tcd,2003,164.6
tcd,2004,161.5
tcd,2005,158.1
tcd,2006,154.8
tcd,2007,151.2
tcd,2008,147.4
tcd,2009,143.5
tcd,2010,139.5
tcd,2011,135.6
tcd,2012,131.9
tcd,2013,128.2
tcd,2014,124.6
tcd,2015,121.2
tcd,2016,117.7
tcd,2017,113.9
tcd,2018,110.4
tcd,2019,106.7
tcd,2020,103.2
tgo,1960,246.9
tgo,1961,244.3
tgo,1962,241.6
tgo,1963,238.8
tgo,1964,235.7
tgo,1965,232.5
tgo,1966,229.1
tgo,1967,225.5
tgo,1968,221.6
tgo,1969,217.6
tgo,1970,213.3
tgo,1971,209
tgo,1972,204.6
tgo,1973,200.1
tgo,1974,195.9
tgo,1975,191.5
tgo,1976,187
tgo,1977,182.6
tgo,1978,178.3
tgo,1979,174.1
tgo,1980,170
tgo,1981,166
tgo,1982,162
tgo,1983,158.3
tgo,1984,154.7
tgo,1985,151.4
tgo,1986,148.2
tgo,1987,145.4
tgo,1988,142.8
tgo,1989,140.5
tgo,1990,138.3
tgo,1991,136.3
tgo,1992,134.3
tgo,1993,132.3
tgo,1994,129.9
tgo,1995,127.2
tgo,1996,124.4
tgo,1997,121.4
tgo,1998,118.2
tgo,1999,114.9
tgo,2000,111.4
tgo,2001,108.2
tgo,2002,104.9
tgo,2003,101.7
tgo,2004,98.8
tgo,2005,95.9
tgo,2006,93.1
tgo,2007,90.5
tgo,2008,87.8
tgo,2009,85.3
tgo,2010,82.7
tgo,2011,80.2
tgo,2012,77.6
tgo,2013,75.1
tgo,2014,72.6
tgo,2015,70.2
tgo,2016,67.9
tgo,2017,65.6
tgo,2018,63.4
tgo,2019,61.2
tgo,2020,59.2
tha,1960,140.2
tha,1961,135.2
tha,1962,130.3
tha,1963,125.5
tha,1964,120.7
tha,1965,116.1
tha,1966,111.5
tha,1967,106.9
tha,1968,102.3
tha,1969,97.7
tha,1970,93.1
tha,1971,88.5
tha,1972,84.1
tha,1973,79.7
tha,1974,75.6
tha,1975,71.7
tha,1976,68.1
tha,1977,64.7
tha,1978,61.5
tha,1979,58.5
tha,1980,55.6
tha,1981,53
tha,1982,50.4
tha,1983,48
tha,1984,45.7
tha,1985,43.4
tha,1986,41.3
tha,1987,39.2
tha,1988,37.1
tha,1989,35.1
tha,1990,33.2
tha,1991,31.3
tha,1992,29.6
tha,1993,28
tha,1994,26.5
tha,1995,25.1
tha,1996,23.8
tha,1997,22.6
tha,1998,21.5
tha,1999,20.4
tha,2000,19.4
tha,2001,18.4
tha,2002,17.6
tha,2003,16.7
tha,2004,15.9
tha,2005,15.2
tha,2006,14.5
tha,2007,13.8
tha,2008,13.2
tha,2009,12.6
tha,2010,12
tha,2011,11.5
tha,2012,11
tha,2013,10.5
tha,2014,10.1
tha,2015,9.6
tha,2016,9.2
tha,2017,8.8
tha,2018,8.4
tha,2019,8.1
tha,2020,7.8
tjk,1972,146.6
tjk,1973,141.5
tjk,1974,136.4
tjk,1975,132
tjk,1976,128.3
tjk,1977,125.1
tjk,1978,123
tjk,1979,121.7
tjk,1980,121
tjk,1981,120.2
tjk,1982,119.2
tjk,1983,117.5
tjk,1984,114.4
tjk,1985,110.3
tjk,1986,105.5
tjk,1987,100.4
tjk,1988,96.4
tjk,1989,94.1
tjk,1990,94.1
tjk,1991,97
tjk,1992,101.3
tjk,1993,104.5
tjk,1994,105
tjk,1995,103
tjk,1996,99.1
tjk,1997,94
tjk,1998,88
tjk,1999,81.9
tjk,2000,75.7
tjk,2001,69.6
tjk,2002,63.7
tjk,2003,58.4
tjk,2004,53.6
tjk,2005,49.4
tjk,2006,45.9
tjk,2007,43.1
tjk,2008,40.8
tjk,2009,38.9
tjk,2010,37.5
tjk,2011,36.4
tjk,2012,35.3
tjk,2013,34.5
tjk,2014,33.6
tjk,2015,32.8
tjk,2016,31.9
tjk,2017,31
tjk,2018,30
tjk,2019,29.1
tjk,2020,28.2
tkm,1977,121.2
tkm,1978,116.7
tkm,1979,112.2
tkm,1980,107.6
tkm,1981,103.2
tkm,1982,98.7
tkm,1983,94.1
tkm,1984,89.6
tkm,1985,85.1
tkm,1986,80.9
tkm,1987,77.3
tkm,1988,74.1
tkm,1989,71.5
tkm,1990,69.8
tkm,1991,69
tkm,1992,68.9
tkm,1993,69.2
tkm,1994,69.5
tkm,1995,69.6
tkm,1996,69.3
tkm,1997,68.2
tkm,1998,66.3
tkm,1999,63.8
tkm,2000,60.7
tkm,2001,57.4
tkm,2002,54
tkm,2003,50.7
tkm,2004,47.6
tkm,2005,45
tkm,2006,42.6
tkm,2007,40.7
tkm,2008,39.1
tkm,2009,37.8
tkm,2010,36.9
tkm,2011,36.3
tkm,2012,35.9
tkm,2013,35.9
tkm,2014,35.9
tkm,2015,36.2
tkm,2016,36.5
tkm,2017,36.7
tkm,2018,36.8
tkm,2019,36.5
tkm,2020,35.9
tls,1985,213.3
tls,1986,203.4
tls,1987,193.7
tls,1988,184.6
tls,1989,175.9
tls,1990,167.9
tls,1991,160.1
tls,1992,152.7
tls,1993,145.6
tls,1994,138.6
tls,1995,131.9
tls,1996,125.5
tls,1997,119.2
tls,1998,113.2
tls,1999,107.3
tls,2000,101.7
tls,2001,96.2
tls,2002,90.8
tls,2003,85.6
tls,2004,80.4
tls,2005,75.6
tls,2006,70.9
tls,2007,66.6
tls,2008,62.8
tls,2009,59.6
tls,2010,56.7
tls,2011,54.2
tls,2012,51.8
tls,2013,49.7
tls,2014,47.7
tls,2015,45.9
tls,2016,44.3
tls,2017,42.7
tls,2018,41.2
tls,2019,39.6
tls,2020,38.3
ton,1963,71.7
ton,1964,66.9
ton,1965,62.6
ton,1966,58.4
ton,1967,54.4
ton,1968,50.7
ton,1969,47.2
ton,1970,44
ton,1971,41.2
ton,1972,38.6
ton,1973,36.4
ton,1974,34.3
ton,1975,32.6
ton,1976,30.9
ton,1977,29.5
ton,1978,28.2
ton,1979,26.9
ton,1980,25.9
ton,1981,25
ton,1982,24.2
ton,1983,23.6
ton,1984,23
ton,1985,22.5
ton,1986,21.9
ton,1987,21.4
ton,1988,20.7
ton,1989,20.1
ton,1990,19.4
ton,1991,18.7
ton,1992,18
ton,1993,17.4
ton,1994,16.9
ton,1995,16.5
ton,1996,16.1
ton,1997,15.8
ton,1998,15.5
ton,1999,15.2
ton,2000,14.8
ton,2001,14.4
ton,2002,14
ton,2003,13.6
ton,2004,13.2
ton,2005,12.9
ton,2006,12.6
ton,2007,12.3
ton,2008,12
ton,2009,11.7
ton,2010,11.5
ton,2011,11.4
ton,2012,11.2
ton,2013,11.1
ton,2014,11
ton,2015,10.9
ton,2016,10.8
ton,2017,10.7
ton,2018,10.5
ton,2019,10.3
ton,2020,10.1
tto,1960,63.2
tto,1961,61
tto,1962,58.9
tto,1963,57
tto,1964,55.2
tto,1965,53.7
tto,1966,52.3
tto,1967,51
tto,1968,49.9
tto,1969,48.8
tto,1970,47.8
tto,1971,46.8
tto,1972,45.8
tto,1973,44.6
tto,1974,43.5
tto,1975,42.3
tto,1976,41.1
tto,1977,39.8
tto,1978,38.6
tto,1979,37.3
tto,1980,36.1
tto,1981,34.9
tto,1982,33.8
tto,1983,32.8
tto,1984,31.8
tto,1985,30.9
tto,1986,30
tto,1987,29.3
tto,1988,28.7
tto,1989,28
tto,1990,27.5
tto,1991,27
tto,1992,26.6
tto,1993,26.3
tto,1994,26
tto,1995,25.8
tto,1996,25.7
tto,1997,25.5
tto,1998,25.4
tto,1999,25.3
tto,2000,25.3
tto,2001,25.1
tto,2002,24.8
tto,2003,24.4
tto,2004,23.9
tto,2005,23.4
tto,2006,22.7
tto,2007,22.1
tto,2008,21.5
tto,2009,20.9
tto,2010,20.3
tto,2011,19.7
tto,2012,19.1
tto,2013,18.6
tto,2014,18
tto,2015,17.4
tto,2016,16.9
tto,2017,16.4
tto,2018,15.9
tto,2019,15.4
tto,2020,14.9
tun,1962,265.2
tun,1963,253.2
tun,1964,241.3
tun,1965,229.8
tun,1966,218.3
tun,1967,206.9
tun,1968,195.9
tun,1969,185.3
tun,1970,175.2
tun,1971,165.6
tun,1972,156.3
tun,1973,147.4
tun,1974,138.5
tun,1975,129.7
tun,1976,121.1
tun,1977,112.9
tun,1978,105.2
tun,1979,98.1
tun,1980,91.8
tun,1981,86
tun,1982,80.8
tun,1983,75.9
tun,1984,71.4
tun,1985,67.1
tun,1986,63.3
tun,1987,60
tun,1988,56.9
tun,1989,54.2
tun,1990,51.7
tun,1991,49.3
tun,1992,46.9
tun,1993,44.5
tun,1994,42
tun,1995,39.4
tun,1996,36.7
tun,1997,34
tun,1998,31.5
tun,1999,29.2
tun,2000,27.1
tun,2001,25.2
tun,2002,23.7
tun,2003,22.3
tun,2004,21
tun,2005,20
tun,2006,19.1
tun,2007,18.3
tun,2008,17.7
tun,2009,17.2
tun,2010,16.8
tun,2011,16.4
tun,2012,16.2
tun,2013,15.9
tun,2014,15.8
tun,2015,15.7
tun,2016,15.6
tun,2017,15.6
tun,2018,15.5
tun,2019,15.4
tun,2020,15.1
tur,1960,249.8
tur,1961,242.7
tur,1962,235.5
tur,1963,228.2
tur,1964,221.1
tur,1965,214.1
tur,1966,207.4
tur,1967,201
tur,1968,194.9
tur,1969,189.2
tur,1970,183.5
tur,1971,177.7
tur,1972,171.9
tur,1973,166
tur,1974,160.1
tur,1975,153.9
tur,1976,147.9
tur,1977,141.9
tur,1978,136
tur,1979,130
tur,1980,124.1
tur,1981,118.1
tur,1982,112.3
tur,1983,106.5
tur,1984,101
tur,1985,95.6
tur,1986,90.4
tur,1987,85.4
tur,1988,80.6
tur,1989,76
tur,1990,71.6
tur,1991,67.2
tur,1992,63
tur,1993,59
tur,1994,55.2
tur,1995,51.6
tur,1996,48.1
tur,1997,44.9
tur,1998,41.8
tur,1999,38.9
tur,2000,36.1
tur,2001,33.4
tur,2002,31.1
tur,2003,28.8
tur,2004,26.7
tur,2005,24.8
tur,2006,23
tur,2007,21.3
tur,2008,19.8
tur,2009,18.4
tur,2010,17.2
tur,2011,16
tur,2012,15
tur,2013,13.9
tur,2014,13
tur,2015,12.2
tur,2016,11.4
tur,2017,10.7
tur,2018,10
tur,2019,9.4
tur,2020,8.9
tuv,1960,163.7
tuv,1961,156
tuv,1962,148.7
tuv,1963,141.9
tuv,1964,135.3
tuv,1965,128.9
tuv,1966,122.9
tuv,1967,117.1
tuv,1968,111.5
tuv,1969,106.2
tuv,1970,100.8
tuv,1971,95.5
tuv,1972,90.2
tuv,1973,85
tuv,1974,79.8
tuv,1975,75
tuv,1976,70.8
tuv,1977,67.1
tuv,1978,63.8
