geo,time,ne_con_govt_kd
tur,1993,44314372435.2228
tur,1994,42763812124.8401
tur,1995,45616251338.4902
tur,1996,49532353621.9993
tur,1997,51574734506.0349
tur,1998,55063278446.859
tur,1999,57859134371.56889
tur,2000,60461143588.9055
tur,2001,60674044952.5125
tur,2002,64114784039.01929
tur,2003,64412197887.5434
tur,2004,68665106162.7219
tur,2005,71127170604.94809
tur,2006,78347180493.6705
tur,2007,83824140804.80421
tur,2008,86775761872.24278
tur,2009,93828362952.95139
tur,2010,95462123026.14182
tur,2011,96490218031.5686
tur,2012,103059458945.088
tur,2013,111342723308.04601
tur,2014,114828569755.584
tur,2015,119320406911.765
tur,2016,130675329662.07001
tur,2017,137232812882.23399
tur,2018,146220840923.276
tur,2019,152227315200.91
tur,2020,155518593259.50101
tza,1990,2546234651.18625
tza,1991,2928815686.67328
tza,1992,2890860621.84674
tza,1993,2567039012.83073
tza,1994,2367183889.50236
tza,1995,2178407948.46416
tza,1996,1461463424.30994
tza,1997,1396987096.85843
tza,1998,1372077742.24148
tza,1999,1350925559.72182
tza,2000,1380517386.89188
tza,2001,1463350280.78363
tza,2002,1731898901.8229
tza,2003,2234146208.55472
tza,2004,2561045677.92061
tza,2005,2866743976.19553
tza,2006,3101817063.90157
tza,2007,3396489684.99908
tza,2008,3212621321.7796
tza,2009,3623318976.63493
tza,2010,3270471114.56263
tza,2011,3443937275.25132
tza,2012,3901926522.96812
tza,2013,4046917977.28322
tza,2014,4292676716.27521
tza,2015,4703413058.61079
tza,2016,4854521714.31929
tza,2017,4907025069.31085
tza,2018,5004538016.89372
tza,2019,5121906236.99715
tza,2020,5499691747.67788
uga,1982,592895199.04354
uga,1983,625221115.36772
uga,1984,655721776.91433
uga,1985,643728348.75065
uga,1986,618170924.45271
uga,1987,726964592.5791
uga,1988,688761587.7805
uga,1989,635825343.346
uga,1990,749049016.49534
uga,1991,765186891.81066
uga,1992,813596659.00813
uga,1993,871615060.74928
uga,1994,943764715.38548
uga,1995,1030801965.25798
uga,1996,1117140756.06783
uga,1997,1195341149.25499
uga,1998,1290968286.82377
uga,1999,1301968221.91251
uga,2000,1241955242.85548
uga,2001,1397714673.62061
uga,2002,1532342680.4531
uga,2003,1610282380.72296
uga,2004,1669764276.55096
uga,2005,1738614928.7711
uga,2006,1823725392.29748
uga,2007,1840283978.971
uga,2008,1816227429.39086
uga,2009,1809787032.5533
uga,2010,2142893661.54292
uga,2011,3197943421.27168
uga,2012,2332083011.14911
uga,2013,2335451403.484
uga,2014,2511258218.17943
uga,2015,2900121385.70751
uga,2016,2753553429.41885
uga,2017,3108030107.75908
uga,2018,3602213539.52895
uga,2019,3887808060.93537
uga,2020,4383091786.63346
ukr,1990,18559616588.75
ukr,1991,19934402544.698
ukr,1992,20701110972.933
ukr,1993,20724529030.2482
ukr,1994,18205124137.2699
ukr,1995,16766919315.1417
ukr,1996,15861505687.3474
ukr,1997,15496691067.4584
ukr,1998,14954306854.5101
ukr,1999,13772916616.7995
ukr,2000,13910645773.1759
ukr,2001,15385927179.0394
ukr,2002,14408083520.4342
ukr,2003,15378434716.076
ukr,2004,15699722341.8091
ukr,2005,16135482442.9206
ukr,2006,16527639499.2608
ukr,2007,16926246253.1004
ukr,2008,17137464190.9696
ukr,2009,16810692391.3149
ukr,2010,17526917781.2921
ukr,2011,17057055387.4143
ukr,2012,17783090496.9415
ukr,2013,17655293796.1901
ukr,2014,16935747005.1055
ukr,2015,17226833053.3264
ukr,2016,17137155223.4247
ukr,2017,18021458957.8172
ukr,2018,18007478176.4113
ukr,2019,15556554505.6999
ukr,2020,15105414425.0346
ury,2015,7370931508.30302
usa,1970,1381007601000
usa,1971,1382179044000
usa,1972,1387187828000
usa,1973,1375306648000
usa,1974,1405012220000
usa,1975,1439302886000
usa,1976,1439321763000
usa,1977,1464886908000
usa,1978,1490944961000
usa,1979,1502355257000
usa,1980,1524863324000
usa,1981,1549290586000
usa,1982,1585391377000
usa,1983,1633345033000
usa,1984,1657831024000
usa,1985,1737552076000
usa,1986,1817279420000
usa,1987,1852853744000
usa,1988,1889635167000
usa,1989,1947746923000
usa,1990,2001186540000
usa,1991,2036098059000
usa,1992,2049337358000
usa,1993,2048202621000
usa,1994,2058783363000
usa,1995,2064366857000
usa,1996,2073653454000
usa,1997,2111762583000
usa,1998,2151307438000
usa,1999,2210781507000
usa,2000,2244753355000
usa,2001,2324626474000
usa,2002,2413818701000
usa,2003,2455195705000
usa,2004,2492977627000
usa,2005,2513857000000
usa,2006,2544527414000
usa,2007,2585285662000
usa,2008,2648639021000
usa,2009,2761512855000
usa,2010,2761818039000
usa,2011,2677045204000
usa,2012,2638042548000
usa,2013,2588228427000
usa,2014,2568211119000
usa,2015,2608983000000
usa,2016,2657528145000
usa,2017,2657840670000
usa,2018,2689015528000
usa,2019,2743653855000
usa,2020,2799231853000
uzb,2010,7915911421.46825
uzb,2011,8610212315.57222
uzb,2012,9344855626.38034
uzb,2013,10144787544.3236
uzb,2014,10996800381.0124
uzb,2015,11737243856.8047
uzb,2016,12050928223.6749
uzb,2017,12229891478.5877
uzb,2018,12821493444.9543
uzb,2019,13552583524.7602
uzb,2020,13827680855.196
vir,2002,1107084199.5842
vir,2003,987661122.66112
vir,2004,1009178794.17879
vir,2005,1012406444.90645
vir,2006,1060821205.82121
vir,2007,1156574844.07484
vir,2008,1168409563.40956
vir,2009,1227583160.08316
vir,2010,1289984407.48441
vir,2011,1214672557.17256
vir,2012,1103856548.85655
vir,2013,1087718295.2183
vir,2014,1057593555.09356
vir,2015,1035000000
vir,2016,1028544698.5447
vir,2017,1160878378.37838
vir,2018,1525602910.60291
vir,2019,1291060291.06029
vnm,1994,3254215996.12521
vnm,1995,3527571953.14831
vnm,1996,3789666809.63407
vnm,1997,3941359341.30954
vnm,1998,4068322194.80234
vnm,1999,3836256647.81091
vnm,2000,4028577249.18696
vnm,2001,4294646717.7382
vnm,2002,4525828745.30301
vnm,2003,4851073641.02887
vnm,2004,5228207706.99263
vnm,2005,5657010060.17345
vnm,2006,6137699132.35991
vnm,2007,6684190033.11779
vnm,2008,7186902574.45876
vnm,2009,7732856317.43238
vnm,2010,8682685569.44379
vnm,2011,9301155613.29203
vnm,2012,9969715620.52218
vnm,2013,10693535734.8077
vnm,2014,11442065107.169
vnm,2015,12238468667.0522
vnm,2016,13161238595.6817
vnm,2017,14127921173.1741
vnm,2018,15015171543.3197
vnm,2019,15886038601.0454
vnm,2020,16864605794.5145
vut,2002,82376985.43862
vut,2003,81757878.1626
vut,2004,80162486.33592
vut,2005,80102956.79015
vut,2006,81472136.3429
vut,2007,90508721.39101
vut,2008,90008673.20653
vut,2009,102224135.99885
vut,2010,107379394.66266
vut,2011,105700661.4719
vut,2012,104557694.19309
vut,2013,106879346.47818
vut,2014,102962302.36641
vut,2015,120333023.82254
vut,2016,118606666.99517
vut,2017,141692224.84536
vut,2018,148133321.69784
zaf,1960,7746866684.95515
zaf,1961,8241826546.74481
zaf,1962,9491378983.52341
zaf,1963,9911966057.75291
zaf,1964,10686495916.1542
zaf,1965,11614027623.6626
zaf,1966,12192656871.4574
zaf,1967,12675407947.3372
zaf,1968,13549960244.4301
zaf,1969,14386654104.4818
zaf,1970,15530135713.2191
zaf,1971,16764567176.6233
zaf,1972,16688738295.3309
zaf,1973,17423393586.9077
zaf,1974,18771736383.066
zaf,1975,21043354612.7458
zaf,1976,22200277086.7048
zaf,1977,23050747833.6087
zaf,1978,23205541798.0789
zaf,1979,24320013539.3793
zaf,1980,26536860243.2806
zaf,1981,27039436595.3625
zaf,1982,28749114651.5645
zaf,1983,29270060186.1161
zaf,1984,31262220426.3945
zaf,1985,32337041615.2909
zaf,1986,33078081317.848
zaf,1987,34315536975.9272
zaf,1988,34884309589.226
zaf,1989,36285407781.3795
zaf,1990,37106308624.79569
zaf,1991,37945018614.6307
zaf,1992,38652792175.7641
zaf,1993,39105861340.946
zaf,1994,39422169700.487
zaf,1995,37053329213.2981
zaf,1996,38463275969.1625
zaf,1997,39284960864.8937
zaf,1998,38412648717.32529
zaf,1999,38579539460.5786
zaf,2000,39709356184.3664
zaf,2001,40949276000.53329
zaf,2002,42821252503.7841
zaf,2003,45242176343.2596
zaf,2004,47611688879.8262
zaf,2005,48125432909.5658
zaf,2006,49938546746.4531
zaf,2007,53036801877.544
zaf,2008,57105365336.805
zaf,2009,58113697177.4099
zaf,2010,57951624004.9566
zaf,2011,60318088144.1803
zaf,2012,63207512591.4656
zaf,2013,65205936889.7394
zaf,2014,66461873316.7591
zaf,2015,65823101021.9047
zaf,2016,67151017591.1911
zaf,2017,66964289615.4721
zaf,2018,67602356058.883
zaf,2019,69446222348.577
zaf,2020,70340931705.7103
zmb,2015,3141055949.56659
zwe,2009,1093754637.85157
zwe,2010,1689402128.62012
zwe,2011,2342769027.59561
zwe,2012,3709673832.96234
zwe,2013,2713980454.87354
zwe,2014,3252424903.08078
zwe,2015,3768540600
zwe,2016,4263455835.98654
zwe,2017,4881963070.0761
zwe,2018,4767637375.91216
