geo,time,sp_pop_65up_to
tgo,1975,68920
tgo,1976,71111
tgo,1977,73186
tgo,1978,75219
tgo,1979,77277
tgo,1980,79400
tgo,1981,82460
tgo,1982,85759
tgo,1983,89194
tgo,1984,92664
tgo,1985,96083
tgo,1986,99676
tgo,1987,103117
tgo,1988,106397
tgo,1989,109499
tgo,1990,112439
tgo,1991,115618
tgo,1992,118472
tgo,1993,121193
tgo,1994,123976
tgo,1995,126972
tgo,1996,129838
tgo,1997,132747
tgo,1998,135628
tgo,1999,138359
tgo,2000,140879
tgo,2001,144399
tgo,2002,147484
tgo,2003,150263
tgo,2004,152883
tgo,2005,155478
tgo,2006,159690
tgo,2007,163772
tgo,2008,167736
tgo,2009,171574
tgo,2010,175334
tgo,2011,181416
tgo,2012,187418
tgo,2013,193375
tgo,2014,199298
tgo,2015,205235
tgo,2016,212418
tgo,2017,219424
tgo,2018,226375
tgo,2019,233366
tgo,2020,240499
tha,1960,908124
tha,1961,941456
tha,1962,977602
tha,1963,1015708
tha,1964,1054265
tha,1965,1092411
tha,1966,1132650
tha,1967,1171593
tha,1968,1210120
tha,1969,1249680
tha,1970,1291136
tha,1971,1334513
tha,1972,1379660
tha,1973,1425639
tha,1974,1470856
tha,1975,1514504
tha,1976,1569487
tha,1977,1622284
tha,1978,1673554
tha,1979,1724233
tha,1980,1775102
tha,1981,1832143
tha,1982,1888679
tha,1983,1946354
tha,1984,2007006
tha,1985,2072384
tha,1986,2151464
tha,1987,2237310
tha,1988,2331774
tha,1989,2437148
tha,1990,2555251
tha,1991,2681251
tha,1992,2813608
tha,1993,2952360
tha,1994,3098052
tha,1995,3252208
tha,1996,3409433
tha,1997,3573807
tha,1998,3745830
tha,1999,3925433
tha,2000,4111833
tha,2001,4303444
tha,2002,4499856
tha,2003,4696714
tha,2004,4888142
tha,2005,5072459
tha,2006,5248867
tha,2007,5420233
tha,2008,5594028
tha,2009,5778493
tha,2010,5978274
tha,2011,6204845
tha,2012,6446327
tha,2013,6705336
tha,2014,6984424
tha,2015,7285135
tha,2016,7591023
tha,2017,7915502
tha,2018,8262606
tha,2019,8637924
tha,2020,9044498
tjk,1960,99667
tjk,1961,103264
tjk,1962,107116
tjk,1963,111287
tjk,1964,115895
tjk,1965,120958
tjk,1966,126366
tjk,1967,132180
tjk,1968,138130
tjk,1969,143745
tjk,1970,148782
tjk,1971,152695
tjk,1972,155473
tjk,1973,157391
tjk,1974,158955
tjk,1975,160466
tjk,1976,164954
tjk,1977,169589
tjk,1978,173910
tjk,1979,177268
tjk,1980,179491
tjk,1981,180824
tjk,1982,181129
tjk,1983,181050
tjk,1984,181406
tjk,1985,182626
tjk,1986,185240
tjk,1987,188373
tjk,1988,192132
tjk,1989,196821
tjk,1990,202643
tjk,1991,207469
tjk,1992,212787
tjk,1993,217750
tjk,1994,221183
tjk,1995,222525
tjk,1996,226206
tjk,1997,226997
tjk,1998,225892
tjk,1999,224529
tjk,2000,223816
tjk,2001,230644
tjk,2002,239059
tjk,2003,247706
tjk,2004,254389
tjk,2005,257937
tjk,2006,259480
tjk,2007,257990
tjk,2008,254576
tjk,2009,250941
tjk,2010,248416
tjk,2011,246410
tjk,2012,245578
tjk,2013,245794
tjk,2014,246889
tjk,2015,248962
tjk,2016,256364
tjk,2017,264873
tjk,2018,275017
tjk,2019,287643
tjk,2020,303274
tkm,1960,83387
tkm,1961,84334
tkm,1962,85146
tkm,1963,85973
tkm,1964,87038
tkm,1965,88469
tkm,1966,90998
tkm,1967,93863
tkm,1968,96849
tkm,1969,99671
tkm,1970,102162
tkm,1971,105310
tkm,1972,107707
tkm,1973,109549
tkm,1974,111151
tkm,1975,112645
tkm,1976,115589
tkm,1977,118369
tkm,1978,120661
tkm,1979,122032
tkm,1980,122359
tkm,1981,123709
tkm,1982,124397
tkm,1983,124713
tkm,1984,125018
tkm,1985,125561
tkm,1986,127424
tkm,1987,129207
tkm,1988,131369
tkm,1989,134550
tkm,1990,139034
tkm,1991,144834
tkm,1992,152038
tkm,1993,159778
tkm,1994,166848
tkm,1995,172635
tkm,1996,178140
tkm,1997,182164
tkm,1998,185437
tkm,1999,188959
tkm,2000,193217
tkm,2001,200002
tkm,2002,206769
tkm,2003,212739
tkm,2004,216794
tkm,2005,218365
tkm,2006,218173
tkm,2007,216520
tkm,2008,214150
tkm,2009,211942
tkm,2010,210534
tkm,2011,211953
tkm,2012,213713
tkm,2013,216335
tkm,2014,220562
tkm,2015,226767
tkm,2016,235423
tkm,2017,246284
tkm,2018,258998
tkm,2019,272886
tkm,2020,287568
tls,1960,11849
tls,1961,11963
tls,1962,12142
tls,1963,12359
tls,1964,12581
tls,1965,12785
tls,1966,13329
tls,1967,13866
tls,1968,14357
tls,1969,14757
tls,1970,15046
tls,1971,15571
tls,1972,16006
tls,1973,16332
tls,1974,16541
tls,1975,16627
tls,1976,16737
tls,1977,16668
tls,1978,16490
tls,1979,16272
tls,1980,16052
tls,1981,16624
tls,1982,17226
tls,1983,17833
tls,1984,18412
tls,1985,18945
tls,1986,19634
tls,1987,20341
tls,1988,21066
tls,1989,21791
tls,1990,22517
tls,1991,23608
tls,1992,24679
tls,1993,25660
tls,1994,26464
tls,1995,27046
tls,1996,27881
tls,1997,28478
tls,1998,28958
tls,1999,29478
tls,2000,30138
tls,2001,31308
tls,2002,32634
tls,2003,34064
tls,2004,35524
tls,2005,36941
tls,2006,38366
tls,2007,39776
tls,2008,41195
tls,2009,42660
tls,2010,44212
tls,2011,46032
tls,2012,47902
tls,2013,49705
tls,2014,51265
tls,2015,52491
tls,2016,53529
tls,2017,54201
tls,2018,54732
tls,2019,55430
tls,2020,56470
ton,1960,2080
ton,1961,2108
ton,1962,2155
ton,1963,2198
ton,1964,2245
ton,1965,2281
ton,1966,2330
ton,1967,2366
ton,1968,2395
ton,1969,2399
ton,1970,2391
ton,1971,2456
ton,1972,2512
ton,1973,2558
ton,1974,2605
ton,1975,2653
ton,1976,2723
ton,1977,2793
ton,1978,2864
ton,1979,2943
ton,1980,3033
ton,1981,3140
ton,1982,3249
ton,1983,3357
ton,1984,3452
ton,1985,3532
ton,1986,3643
ton,1987,3765
ton,1988,3894
ton,1989,4031
ton,1990,4169
ton,1991,4345
ton,1992,4519
ton,1993,4690
ton,1994,4861
ton,1995,5043
ton,1996,5145
ton,1997,5251
ton,1998,5351
ton,1999,5434
ton,2000,5496
ton,2001,5632
ton,2002,5744
ton,2003,5827
ton,2004,5897
ton,2005,5955
ton,2006,6000
ton,2007,6033
ton,2008,6041
ton,2009,6007
ton,2010,5945
ton,2011,5961
ton,2012,5960
ton,2013,5952
ton,2014,5969
ton,2015,6042
ton,2016,6042
ton,2017,6084
ton,2018,6144
ton,2019,6209
ton,2020,6257
tto,1960,29393
tto,1961,29789
tto,1962,30012
tto,1963,30110
tto,1964,30162
tto,1965,30207
tto,1966,31827
tto,1967,33590
tto,1968,35468
tto,1969,37363
tto,1970,39239
tto,1971,41140
tto,1972,42893
tto,1973,44612
tto,1974,46464
tto,1975,48500
tto,1976,50493
tto,1977,52661
tto,1978,54901
tto,1979,57010
tto,1980,58867
tto,1981,60440
tto,1982,61687
tto,1983,62690
tto,1984,63612
tto,1985,64551
tto,1986,65602
tto,1987,66732
tto,1988,67854
tto,1989,68854
tto,1990,69691
tto,1991,71158
tto,1992,72427
tto,1993,73541
tto,1994,74567
tto,1995,75524
tto,1996,76900
tto,1997,78144
tto,1998,79356
tto,1999,80637
tto,2000,82061
tto,2001,84015
tto,2002,86109
tto,2003,88378
tto,2004,90824
tto,2005,93454
tto,2006,96465
tto,2007,99647
tto,2008,102995
tto,2009,106496
tto,2010,110181
tto,2011,114248
tto,2012,118476
tto,2013,122903
tto,2014,127566
tto,2015,132478
tto,2016,137877
tto,2017,143452
tto,2018,149199
tto,2019,155096
tto,2020,161146
tun,1960,155814
tun,1961,157560
tun,1962,158885
tun,1963,159875
tun,1964,160496
tun,1965,160637
tun,1966,163655
tun,1967,166701
tun,1968,169821
tun,1969,173000
tun,1970,176206
tun,1971,182737
tun,1972,189009
tun,1973,194993
tun,1974,200898
tun,1975,207047
tun,1976,215172
tun,1977,223608
tun,1978,232266
tun,1979,240821
tun,1980,249085
tun,1981,262157
tun,1982,276199
tun,1983,291286
tun,1984,307791
tun,1985,326161
tun,1986,338281
tun,1987,351695
tun,1988,366841
tun,1989,383565
tun,1990,401389
tun,1991,419903
tun,1992,438836
tun,1993,458853
tun,1994,481274
tun,1995,507096
tun,1996,535344
tun,1997,565298
tun,1998,595848
tun,1999,625464
tun,2000,653241
tun,2001,675477
tun,2002,695653
tun,2003,714075
tun,2004,731069
tun,2005,746961
tun,2006,758133
tun,2007,768546
tun,2008,778362
tun,2009,787525
tun,2010,796175
tun,2011,805053
tun,2012,812593
tun,2013,821462
tun,2014,835479
tun,2015,856944
tun,2016,885038
tun,2017,920659
tun,2018,961725
tun,2019,1004982
tun,2020,1048660
tur,1960,876465
tur,1961,926357
tur,1962,983085
tur,1963,1042645
tur,1964,1099709
tur,1965,1151448
tur,1966,1202778
tur,1967,1249656
tur,1968,1294870
tur,1969,1341870
tur,1970,1392536
tur,1971,1458725
tur,1972,1527744
tur,1973,1599652
tur,1974,1675540
tur,1975,1756278
tur,1976,1826824
tur,1977,1900492
tur,1978,1971292
tur,1979,2030351
tur,1980,2073493
tur,1981,2104843
tur,1982,2122820
tur,1983,2134947
tur,1984,2151552
tur,1985,2178732
tur,1986,2222078
tur,1987,2274503
tur,1988,2335961
tur,1989,2405685
tur,1990,2483779
tur,1991,2579191
tur,1992,2680237
tur,1993,2789738
tur,1994,2911507
tur,1995,3047168
tur,1996,3200277
tur,1997,3363386
tur,1998,3531207
tur,1999,3695779
tur,2000,3852577
tur,2001,3997527
tur,2002,4136796
tur,2003,4271643
tur,2004,4403578
tur,2005,4534396
tur,2006,4665573
tur,2007,4793683
tur,2008,4924208
tur,2009,5063559
tur,2010,5215983
tur,2011,5377187
tur,2012,5549905
tur,2013,5738124
tur,2014,5946922
tur,2015,6179373
tur,2016,6426150
tur,2017,6696740
tur,2018,6985085
tur,2019,7280304
tur,2020,7574547
tza,1960,248269
tza,1961,257397
tza,1962,266751
tza,1963,276251
tza,1964,285742
tza,1965,295194
tza,1966,305909
tza,1967,316425
tza,1968,326890
tza,1969,337507
tza,1970,348411
tza,1971,360921
tza,1972,373578
tza,1973,386349
tza,1974,399143
tza,1975,411965
tza,1976,426538
tza,1977,440757
tza,1978,454821
tza,1979,468961
tza,1980,483391
tza,1981,500074
tza,1982,516805
tza,1983,533581
tza,1984,550345
tza,1985,567144
tza,1986,586272
tza,1987,604788
tza,1988,623218
tza,1989,642151
tza,1990,661937
tza,1991,684933
tza,1992,708307
tza,1993,731413
tza,1994,753510
tza,1995,774301
tza,1996,797247
tza,1997,817441
tza,1998,835475
tza,1999,851948
tza,2000,867259
tza,2001,892144
tza,2002,915162
tza,2003,936494
tza,2004,956418
tza,2005,975075
tza,2006,1001407
tza,2007,1026555
tza,2008,1051008
tza,2009,1075420
tza,2010,1100295
tza,2011,1140896
tza,2012,1182899
tza,2013,1225331
tza,2014,1266746
tza,2015,1306567
tza,2016,1360028
tza,2017,1412238
tza,2018,1464881
tza,2019,1520057
tza,2020,1579127
uga,1960,185013
uga,1961,190111
uga,1962,195328
uga,1963,200699
uga,1964,206286
uga,1965,212121
uga,1966,219309
uga,1967,226551
uga,1968,233695
uga,1969,240541
uga,1970,247059
uga,1971,254749
uga,1972,261790
uga,1973,268370
uga,1974,274699
uga,1975,280921
uga,1976,289662
uga,1977,298174
uga,1978,306596
uga,1979,315077
uga,1980,323719
uga,1981,334554
uga,1982,345445
uga,1983,356524
uga,1984,367895
uga,1985,379645
uga,1986,393443
uga,1987,407246
uga,1988,420888
uga,1989,434167
uga,1990,446968
uga,1991,460677
uga,1992,472699
uga,1993,483279
uga,1994,492847
uga,1995,501562
uga,1996,514453
uga,1997,526051
uga,1998,535226
uga,1999,540397
uga,2000,540897
uga,2001,546158
uga,2002,547791
uga,2003,547288
uga,2004,546593
uga,2005,546716
uga,2006,557927
uga,2007,570120
uga,2008,582766
uga,2009,595084
uga,2010,606794
uga,2011,627658
uga,2012,648524
uga,2013,670209
uga,2014,693745
uga,2015,719722
uga,2016,753642
uga,2017,790524
uga,2018,829365
uga,2019,868813
uga,2020,908279
ukr,1960,3044464
ukr,1961,3164361
ukr,1962,3275365
ukr,1963,3384766
ukr,1964,3503147
ukr,1965,3635731
ukr,1966,3760162
ukr,1967,3896803
ukr,1968,4045644
ukr,1969,4201913
ukr,1970,4362596
ukr,1971,4526912
ukr,1972,4678525
ukr,1973,4825262
ukr,1974,4980135
ukr,1975,5148683
ukr,1976,5323665
ukr,1977,5516352
ukr,1978,5701212
ukr,1979,5838746
ukr,1980,5909633
ukr,1981,5928019
ukr,1982,5871591
ukr,1983,5786531
ukr,1984,5719671
ukr,1985,5694284
ukr,1986,5736818
ukr,1987,5809704
ukr,1988,5917129
ukr,1989,6060294
ukr,1990,6220492
ukr,1991,6409158
ukr,1992,6633233
ukr,1993,6838641
ukr,1994,6953669
ukr,1995,6971059
ukr,1996,6992690
ukr,1997,6929434
ukr,1998,6834968
ukr,1999,6775738
ukr,2000,6786283
ukr,2001,6912551
ukr,2002,7103210
ukr,2003,7309523
ukr,2004,7450374
ukr,2005,7484060
ukr,2006,7508668
ukr,2007,7455067
ukr,2008,7357817
ukr,2009,7267766
ukr,2010,7205121
ukr,2011,7156728
ukr,2012,7124097
ukr,2013,7102348
ukr,2014,7074135
ukr,2015,7075372
ukr,2016,7153077
ukr,2017,7242571
ukr,2018,7333571
ukr,2019,7414711
ukr,2020,7480452
ury,1960,207162
ury,1961,211178
ury,1962,215005
ury,1963,218732
ury,1964,222463
ury,1965,226288
ury,1966,231648
ury,1967,237039
ury,1968,242212
ury,1969,246758
ury,1970,250469
ury,1971,256102
ury,1972,260451
ury,1973,264282
ury,1974,268614
ury,1975,274014
ury,1976,279715
ury,1977,286618
ury,1978,294051
ury,1979,300951
ury,1980,306753
ury,1981,312586
ury,1982,317423
ury,1983,321635
ury,1984,325849
ury,1985,330454
ury,1986,336911
ury,1987,342977
ury,1988,348974
ury,1989,355233
ury,1990,361884
ury,1991,369806
ury,1992,377979
ury,1993,386175
ury,1994,394048
ury,1995,401417
ury,1996,409847
ury,1997,417765
ury,1998,424799
ury,1999,430487
ury,2000,434619
ury,2001,440157
ury,2002,443786
ury,2003,446228
ury,2004,448446
ury,2005,451048
ury,2006,454592
ury,2007,458391
ury,2008,462374
ury,2009,466358
ury,2010,470350
ury,2011,475171
ury,2012,479763
ury,2013,484337
ury,2014,489100
ury,2015,494164
ury,2016,499627
ury,2017,505195
ury,2018,510996
ury,2019,517226
ury,2020,524105
usa,1960,16469470
usa,1961,16882494
usa,1962,17267191
usa,1963,17639127
usa,1964,18015736
usa,1965,18381970
usa,1966,18824615
usa,1967,19265651
usa,1968,19702049
usa,1969,20139474
usa,1970,20609397
usa,1971,21179312
usa,1972,21688757
usa,1973,22176544
usa,1974,22666524
usa,1975,23174881
usa,1976,23744757
usa,1977,24337106
usa,1978,24966992
usa,1979,25628460
usa,1980,26259352
usa,1981,26815022
usa,1982,27333506
usa,1983,27835128
usa,1984,28337790
usa,1985,28864148
usa,1986,29416870
usa,1987,29949299
usa,1988,30472834
usa,1989,30983699
usa,1990,31521853
usa,1991,32055870
usa,1992,32565002
usa,1993,33016326
usa,1994,33396145
usa,1995,33717480
usa,1996,33973228
usa,1997,34207019
usa,1998,34407301
usa,1999,34600178
usa,2000,34801176
usa,2001,35090876
usa,2002,35353639
usa,2003,35618525
usa,2004,35964061
usa,2005,36383151
usa,2006,36942166
usa,2007,37569159
usa,2008,38300984
usa,2009,39152172
usa,2010,40156146
usa,2011,41285628
usa,2012,42566306
usa,2013,43948276
usa,2014,45426405
usa,2015,46965441
usa,2016,48569570
usa,2017,50131771
usa,2018,51665452
usa,2019,53220992
usa,2020,55131698
uzb,1960,504692
uzb,1961,526286
uzb,1962,547292
uzb,1963,567734
uzb,1964,588421
uzb,1965,610018
uzb,1966,631431
uzb,1967,654754
uzb,1968,678185
uzb,1969,698929
uzb,1970,716072
uzb,1971,739412
uzb,1972,756035
uzb,1973,767933
uzb,1974,778170
uzb,1975,788395
uzb,1976,798610
uzb,1977,809397
uzb,1978,818558
uzb,1979,822810
uzb,1980,821060
uzb,1981,823320
uzb,1982,820394
uzb,1983,815105
uzb,1984,811060
uzb,1985,810310
uzb,1986,810322
uzb,1987,811210
uzb,1988,814660
uzb,1989,823191
uzb,1990,842711
uzb,1991,872018
uzb,1992,909725
uzb,1993,949792
uzb,1994,984877
uzb,1995,1013833
uzb,1996,1046207
uzb,1997,1073669
uzb,1998,1096002
uzb,1999,1113951
uzb,2000,1138749
uzb,2001,1170091
uzb,2002,1201592
uzb,2003,1230495
uzb,2004,1252955
uzb,2005,1266433
uzb,2006,1276471
uzb,2007,1281453
uzb,2008,1282325
uzb,2009,1279270
uzb,2010,1287436
uzb,2011,1285490
uzb,2012,1266588
uzb,2013,1253082
uzb,2014,1253015
uzb,2015,1270308
uzb,2016,1319021
uzb,2017,1381296
uzb,2018,1456375
uzb,2019,1543090
uzb,2020,1639324
vct,1960,3288
vct,1961,3345
vct,1962,3410
vct,1963,3484
vct,1964,3567
vct,1965,3670
vct,1966,3788
vct,1967,3918
vct,1968,4059
vct,1969,4214
vct,1970,4392
vct,1971,4555
vct,1972,4718
vct,1973,4889
vct,1974,5055
vct,1975,5235
vct,1976,5401
vct,1977,5547
vct,1978,5677
vct,1979,5774
vct,1980,5847
vct,1981,5938
vct,1982,5997
vct,1983,6021
vct,1984,6021
vct,1985,5996
vct,1986,6097
vct,1987,6213
vct,1988,6340
vct,1989,6481
vct,1990,6639
vct,1991,6749
vct,1992,6850
vct,1993,6948
vct,1994,7037
vct,1995,7119
vct,1996,7158
vct,1997,7191
vct,1998,7219
vct,1999,7274
vct,2000,7360
vct,2001,7420
vct,2002,7515
vct,2003,7610
vct,2004,7672
vct,2005,7680
vct,2006,7921
vct,2007,8132
vct,2008,8342
vct,2009,8588
vct,2010,8907
vct,2011,9042
vct,2012,9236
vct,2013,9480
vct,2014,9766
vct,2015,10086
vct,2016,10217
vct,2017,10381
vct,2018,10569
vct,2019,10772
vct,2020,10995
ven,1960,187877
ven,1961,196815
ven,1962,206143
ven,1963,215845
ven,1964,225868
ven,1965,236250
ven,1966,248428
ven,1967,260883
ven,1968,273690
ven,1969,287006
ven,1970,300956
ven,1971,316197
ven,1972,332063
ven,1973,348624
ven,1974,365876
ven,1975,383862
ven,1976,403293
ven,1977,422917
ven,1978,443014
ven,1979,463999
ven,1980,486139
ven,1981,508558
ven,1982,531925
ven,1983,556113
ven,1984,580839
ven,1985,606069
ven,1986,633180
ven,1987,660092
ven,1988,687100
ven,1989,714724
ven,1990,743343
ven,1991,773352
ven,1992,804136
ven,1993,835640
ven,1994,867614
ven,1995,900137
ven,1996,936142
ven,1997,972002
ven,1998,1008313
ven,1999,1045860
ven,2000,1085213
ven,2001,1127751
ven,2002,1171511
ven,2003,1216779
ven,2004,1263659
ven,2005,1312413
ven,2006,1363082
ven,2007,1414371
ven,2008,1467330
ven,2009,1523348
ven,2010,1583491
ven,2011,1650127
ven,2012,1720333
ven,2013,1790761
ven,2014,1856568
ven,2015,1914674
ven,2016,1983210
ven,2017,2041615
ven,2018,2099223
ven,2019,2170337
ven,2020,2267112
vir,1960,2357
vir,1961,2299
vir,1962,2154
vir,1963,2248
vir,1964,2127
vir,1965,2116
vir,1966,2138
vir,1967,2188
vir,1968,2407
vir,1969,2536
vir,1970,2598
vir,1971,2875
vir,1972,3055
vir,1973,3321
vir,1974,3538
vir,1975,3761
vir,1976,3892
vir,1977,3901
vir,1978,4210
vir,1979,4452
vir,1980,4852
vir,1981,4981
vir,1982,5084
vir,1983,5171
vir,1984,5259
vir,1985,5377
vir,1986,5477
vir,1987,5626
vir,1988,5822
vir,1989,6053
vir,1990,6473
vir,1991,6790
vir,1992,7109
vir,1993,7416
vir,1994,7704
vir,1995,7978
vir,1996,8133
vir,1997,8346
vir,1998,8646
vir,1999,9008
vir,2000,9407
vir,2001,9767
vir,2002,10127
vir,2003,10508
vir,2004,10934
vir,2005,11440
vir,2006,11979
vir,2007,12576
vir,2008,13225
vir,2009,13908
vir,2010,14609
vir,2011,15434
vir,2012,16304
vir,2013,17178
vir,2014,18034
vir,2015,18843
vir,2016,19493
vir,2017,20086
vir,2018,20639
vir,2019,21201
vir,2020,21785
vnm,1960,1542731
vnm,1961,1609312
vnm,1962,1673386
vnm,1963,1737954
vnm,1964,1807638
vnm,1965,1884942
vnm,1966,1976978
vnm,1967,2073260
vnm,1968,2169513
vnm,1969,2258917
vnm,1970,2338059
vnm,1971,2373201
vnm,1972,2391189
vnm,1973,2398280
vnm,1974,2402479
vnm,1975,2408348
vnm,1976,2501559
vnm,1977,2600671
vnm,1978,2702647
vnm,1979,2802253
vnm,1980,2897117
vnm,1981,2991206
vnm,1982,3078653
vnm,1983,3164037
vnm,1984,3253844
vnm,1985,3351621
vnm,1986,3457376
vnm,1987,3568877
vnm,1988,3683462
vnm,1989,3796345
vnm,1990,3905532
vnm,1991,4015988
vnm,1992,4119133
vnm,1993,4220943
vnm,1994,4331328
vnm,1995,4456114
vnm,1996,4586356
vnm,1997,4730988
vnm,1998,4879624
vnm,1999,5015433
vnm,2000,5129773
vnm,2001,5244472
vnm,2002,5326363
vnm,2003,5386163
vnm,2004,5437431
vnm,2005,5486402
vnm,2006,5530045
vnm,2007,5575010
vnm,2008,5620825
vnm,2009,5664826
vnm,2010,5709096
vnm,2011,5760106
vnm,2012,5816795
vnm,2013,5892657
vnm,2014,6006759
vnm,2015,6170772
vnm,2016,6390671
vnm,2017,6651398
vnm,2018,6950948
vnm,2019,7286432
vnm,2020,7656664
vut,1960,1562
vut,1961,1613
vut,1962,1658
vut,1963,1703
vut,1964,1749
vut,1965,1790
vut,1966,1925
vut,1967,2063
vut,1968,2218
vut,1969,2378
vut,1970,2549
vut,1971,2622
vut,1972,2695
vut,1973,2769
vut,1974,2849
vut,1975,2932
vut,1976,3049
vut,1977,3155
vut,1978,3263
vut,1979,3363
vut,1980,3462
vut,1981,3626
vut,1982,3793
vut,1983,3960
vut,1984,4125
vut,1985,4303
vut,1986,4464
vut,1987,4631
vut,1988,4810
vut,1989,5000
vut,1990,5207
vut,1991,5330
vut,1992,5453
vut,1993,5575
vut,1994,5683
vut,1995,5796
vut,1996,5898
vut,1997,5966
vut,1998,6012
vut,1999,6053
vut,2000,6091
vut,2001,6197
vut,2002,6329
vut,2003,6487
vut,2004,6660
vut,2005,6842
vut,2006,7196
vut,2007,7617
vut,2008,8115
vut,2009,8671
vut,2010,9222
vut,2011,9357
vut,2012,9476
vut,2013,9646
vut,2014,9864
vut,2015,10099
vut,2016,10311
vut,2017,10489
vut,2018,10654
vut,2019,10844
vut,2020,11084
wsm,1960,2153
wsm,1961,2284
wsm,1962,2435
wsm,1963,2588
wsm,1964,2717
wsm,1965,2818
wsm,1966,2926
wsm,1967,3025
wsm,1968,3108
wsm,1969,3188
wsm,1970,3272
wsm,1971,3390
wsm,1972,3492
wsm,1973,3577
wsm,1974,3655
wsm,1975,3733
wsm,1976,3868
wsm,1977,3997
wsm,1978,4115
wsm,1979,4214
wsm,1980,4298
wsm,1981,4439
wsm,1982,4559
wsm,1983,4657
wsm,1984,4748
wsm,1985,4844
wsm,1986,5102
wsm,1987,5390
wsm,1988,5690
wsm,1989,5976
wsm,1990,6240
wsm,1991,6414
wsm,1992,6568
wsm,1993,6715
wsm,1994,6870
wsm,1995,7030
wsm,1996,7233
wsm,1997,7412
wsm,1998,7545
wsm,1999,7630
wsm,2000,7679
wsm,2001,7860
wsm,2002,8031
wsm,2003,8204
wsm,2004,8374
wsm,2005,8541
wsm,2006,8684
wsm,2007,8820
wsm,2008,8963
wsm,2009,9109
wsm,2010,9233
wsm,2011,9219
wsm,2012,9150
wsm,2013,9027
wsm,2014,8875
wsm,2015,8721
wsm,2016,8933
wsm,2017,9159
wsm,2018,9415
wsm,2019,9723
wsm,2020,10087
yem,1960,196972
yem,1961,198940
yem,1962,200916
yem,1963,202631
yem,1964,203659
yem,1965,203786
yem,1966,206818
yem,1967,209006
yem,1968,210372
yem,1969,210999
yem,1970,210949
yem,1971,213807
yem,1972,216099
yem,1973,217948
yem,1974,219501
yem,1975,220878
yem,1976,224741
yem,1977,228794
yem,1978,232874
yem,1979,236717
yem,1980,240151
yem,1981,246066
yem,1982,251543
yem,1983,256605
yem,1984,261275
yem,1985,265590
yem,1986,271739
yem,1987,277489
yem,1988,283228
yem,1989,289398
yem,1990,296252
yem,1991,321625
yem,1992,350819
yem,1993,383294
yem,1994,418289
yem,1995,455229
yem,1996,463489
yem,1997,470084
yem,1998,475503
yem,1999,480251
yem,2000,484841
yem,2001,495947
yem,2002,506101
yem,2003,515828
yem,2004,525680
yem,2005,535936
yem,2006,550623
yem,2007,565606
yem,2008,581312
yem,2009,598204
yem,2010,616634
yem,2011,640529
yem,2012,665418
yem,2013,690796
yem,2014,716024
yem,2015,740858
yem,2016,767679
yem,2017,793748
yem,2018,819699
yem,2019,846320
yem,2020,874194
zaf,1960,661028
zaf,1961,679491
zaf,1962,697184
zaf,1963,713939
zaf,1964,729578
zaf,1965,744054
zaf,1966,761726
zaf,1967,777971
zaf,1968,793941
zaf,1969,810979
zaf,1970,829881
zaf,1971,856173
zaf,1972,883285
zaf,1973,910496
zaf,1974,936854
zaf,1975,961970
zaf,1976,991766
zaf,1977,1019800
zaf,1978,1046937
zaf,1979,1074127
zaf,1980,1101993
zaf,1981,1138884
zaf,1982,1174875
zaf,1983,1209545
zaf,1984,1242310
zaf,1985,1272912
zaf,1986,1310870
zaf,1987,1347011
zaf,1988,1382710
zaf,1989,1419784
zaf,1990,1459813
zaf,1991,1515728
zaf,1992,1576990
zaf,1993,1642904
zaf,1994,1712130
zaf,1995,1783952
zaf,1996,1841695
zaf,1997,1894149
