geo,time,sp_pop_totl_fe_in
bol,2019,5733491
bol,2020,5815010
bra,1960,36243379
bra,1961,37305135
bra,1962,38403332
bra,1963,39530297
bra,1964,40675270
bra,1965,41829994
bra,1966,42993015
bra,1967,44165455
bra,1968,45344920
bra,1969,46529305
bra,1970,47717818
bra,1971,48908441
bra,1972,50103041
bra,1973,51309715
bra,1974,52539485
bra,1975,53800469
bra,1976,55093278
bra,1977,56415645
bra,1978,57768910
bra,1979,59153886
bra,1980,60569597
bra,1981,62017359
bra,1982,63492700
bra,1983,64981383
bra,1984,66464699
bra,1985,67928650
bra,1986,69367767
bra,1987,70783729
bra,1988,72178736
bra,1989,73557939
bra,1990,74925448
bra,1991,76278923
bra,1992,77616878
bra,1993,78945488
bra,1994,80273002
bra,1995,81604530
bra,1996,82942141
bra,1997,84281598
bra,1998,85613794
bra,1999,86926088
bra,2000,88208705
bra,2001,89459431
bra,2002,90679052
bra,2003,91864663
bra,2004,93013715
bra,2005,94125016
bra,2006,95196581
bra,2007,96229936
bra,2008,97231896
bra,2009,98211956
bra,2010,99177368
bra,2011,100129355
bra,2012,101066961
bra,2013,101992473
bra,2014,102907992
bra,2015,103814243
bra,2016,104712864
bra,2017,105601737
bra,2018,106473081
bra,2019,107316359
bra,2020,108123626
brb,1960,127593
brb,1961,127784
brb,1962,127781
brb,1963,127644
brb,1964,127442
brb,1965,127222
brb,1966,127015
brb,1967,126834
brb,1968,126700
brb,1969,126649
brb,1970,126677
brb,1971,126816
brb,1972,127065
brb,1973,127421
brb,1974,127911
brb,1975,128539
brb,1976,129314
brb,1977,130220
brb,1978,131157
brb,1979,132007
brb,1980,132683
brb,1981,133153
brb,1982,133435
brb,1983,133600
brb,1984,133719
brb,1985,133891
brb,1986,134117
brb,1987,134363
brb,1988,134664
brb,1989,135012
brb,1990,135394
brb,1991,135833
brb,1992,136326
brb,1993,136842
brb,1994,137408
brb,1995,137999
brb,1996,138602
brb,1997,139226
brb,1998,139862
brb,1999,140479
brb,2000,141059
brb,2001,141594
brb,2002,142102
brb,2003,142595
brb,2004,143113
brb,2005,143674
brb,2006,144306
brb,2007,144981
brb,2008,145651
brb,2009,146253
brb,2010,146745
brb,2011,147110
brb,2012,147358
brb,2013,147525
brb,2014,147656
brb,2015,147779
brb,2016,147896
brb,2017,148006
brb,2018,148115
brb,2019,148208
brb,2020,148287
brn,1960,39541
brn,1961,41412
brn,1962,43318
brn,1963,45284
brn,1964,47356
brn,1965,49574
brn,1966,51934
brn,1967,54426
brn,1968,57052
brn,1969,59822
brn,1970,62738
brn,1971,65806
brn,1972,69011
brn,1973,72254
brn,1974,75382
brn,1975,78308
brn,1976,80978
brn,1977,83443
brn,1978,85802
brn,1979,88213
brn,1980,90791
brn,1981,93568
brn,1982,96528
brn,1983,99609
brn,1984,102751
brn,1985,105890
brn,1986,109045
brn,1987,112223
brn,1988,115461
brn,1989,118797
brn,1990,122275
brn,1991,125871
brn,1992,129570
brn,1993,133424
brn,1994,137478
brn,1995,141768
brn,1996,146324
brn,1997,151067
brn,1998,155813
brn,1999,160335
brn,2000,164416
brn,2001,168022
brn,2002,171179
brn,2003,173952
brn,2004,176429
brn,2005,178683
brn,2006,180728
brn,2007,182568
brn,2008,184299
brn,2009,186047
brn,2010,187915
brn,2011,189944
brn,2012,192127
brn,2013,194417
brn,2014,196756
brn,2015,199086
brn,2016,201415
brn,2017,203753
brn,2018,206056
brn,2019,208314
brn,2020,210496
btn,1960,109473
btn,1961,112252
btn,1962,115099
btn,1963,118087
btn,1964,121323
btn,1965,124870
btn,1966,128772
btn,1967,132999
btn,1968,137446
btn,1969,141985
btn,1970,146525
btn,1971,151035
btn,1972,155531
btn,1973,160080
btn,1974,164758
btn,1975,169631
btn,1976,174721
btn,1977,180002
btn,1978,185424
btn,1979,190922
btn,1980,196453
btn,1981,201897
btn,1982,207274
btn,1983,212761
btn,1984,218644
btn,1985,225048
btn,1986,232204
btn,1987,239917
btn,1988,247415
btn,1989,253660
btn,1990,257990
btn,1991,259986
btn,1992,260057
btn,1993,259255
btn,1994,259119
btn,1995,260708
btn,1996,264425
btn,1997,269871
btn,1998,276380
btn,1999,282923
btn,2000,288731
btn,2001,293644
btn,2002,297894
btn,2003,301621
btn,2004,305108
btn,2005,308582
btn,2006,312011
btn,2007,315351
btn,2008,318644
btn,2009,321991
btn,2010,325419
btn,2011,328979
btn,2012,332656
btn,2013,336413
btn,2014,340164
btn,2015,343867
btn,2016,347496
btn,2017,351064
btn,2018,354586
btn,2019,358062
btn,2020,361525
bwa,1960,258813
bwa,1961,263828
bwa,1962,269359
bwa,1963,275332
bwa,1964,281560
bwa,1965,287959
bwa,1966,294525
bwa,1967,301399
bwa,1968,308727
bwa,1969,316740
bwa,1970,325610
bwa,1971,335325
bwa,1972,345888
bwa,1973,357514
bwa,1974,370472
bwa,1975,384917
bwa,1976,401023
bwa,1977,418628
bwa,1978,437111
bwa,1979,455642
bwa,1980,473626
bwa,1981,490714
bwa,1982,507106
bwa,1983,523512
bwa,1984,540928
bwa,1985,560026
bwa,1986,581061
bwa,1987,603636
bwa,1988,626945
bwa,1989,649826
bwa,1990,671468
bwa,1991,691560
bwa,1992,710328
bwa,1993,728136
bwa,1994,745513
bwa,1995,762874
bwa,1996,780350
bwa,1997,797787
bwa,1998,815027
bwa,1999,831779
bwa,2000,847900
bwa,2001,863288
bwa,2002,878119
bwa,2003,892835
bwa,2004,908062
bwa,2005,924207
bwa,2006,941550
bwa,2007,959935
bwa,2008,978824
bwa,2009,997437
bwa,2010,1015242
bwa,2011,1031977
bwa,2012,1047927
bwa,2013,1063856
bwa,2014,1080798
bwa,2015,1099500
bwa,2016,1120211
bwa,2017,1142607
bwa,2018,1166046
bwa,2019,1189587
bwa,2020,1212526
caf,1960,762234
caf,1961,774689
caf,1962,787877
caf,1963,801889
caf,1964,816793
caf,1965,832632
caf,1966,849587
caf,1967,867544
caf,1968,885811
caf,1969,903475
caf,1970,919951
caf,1971,934967
caf,1972,948946
caf,1973,962827
caf,1974,977967
caf,1975,995357
caf,1976,1015110
caf,1977,1037016
caf,1978,1061349
caf,1979,1088348
caf,1980,1118036
caf,1981,1150932
caf,1982,1186693
caf,1983,1223464
caf,1984,1258764
caf,1985,1290910
caf,1986,1318964
caf,1987,1343744
caf,1988,1367563
caf,1989,1393703
caf,1990,1424484
caf,1991,1460652
caf,1992,1501302
caf,1993,1545077
caf,1994,1589884
caf,1995,1634152
caf,1996,1677486
caf,1997,1720193
caf,1998,1762302
caf,1999,1804003
caf,2000,1845398
caf,2001,1886113
caf,2002,1925842
caf,2003,1964888
caf,2004,2003719
caf,2005,2042502
caf,2006,2081976
caf,2007,2121636
caf,2008,2159049
caf,2009,2190888
caf,2010,2215124
caf,2011,2230666
caf,2012,2239125
caf,2013,2244484
caf,2014,2252275
caf,2015,2266606
caf,2016,2288847
caf,2017,2318147
caf,2018,2353555
caf,2019,2393206
caf,2020,2435722
can,1960,8853955
can,1961,9042518
can,1962,9224086
can,1963,9410357
can,1964,9601660
can,1965,9787360
can,1966,9979536
can,1967,10167103
can,1968,10337411
can,1969,10483061
can,1970,10634444
can,1971,10956102
can,1972,11087075
can,1973,11226906
can,1974,11389588
can,1975,11563967
can,1976,11726499
can,1977,11875947
can,1978,12007256
can,1979,12138907
can,1980,12307456
can,1981,12469687
can,1982,12627160
can,1983,12759652
can,1984,12886791
can,1985,13010445
can,1986,13144863
can,1987,13322786
can,1988,13499720
can,1989,13747415
can,1990,13960202
can,1991,14139654
can,1992,14313548
can,1993,14477171
can,1994,14640956
can,1995,14795775
can,1996,14951719
can,1997,15099788
can,1998,15223145
can,1999,15344448
can,2000,15485188
can,2001,15651822
can,2002,15820650
can,2003,15961652
can,2004,16108836
can,2005,16258927
can,2006,16420787
can,2007,16577534
can,2008,16754826
can,2009,16945066
can,2010,17133868
can,2011,17303497
can,2012,17494958
can,2013,17683847
can,2014,17864828
can,2015,17999309
can,2016,18202997
can,2017,18419735
can,2018,18677663
can,2019,18943318
can,2020,19158588
chanisl,1960,56459
chanisl,1961,56934
chanisl,1962,57452
chanisl,1963,58001
chanisl,1964,58583
chanisl,1965,59175
chanisl,1966,59774
chanisl,1967,60378
chanisl,1968,60988
chanisl,1969,61606
chanisl,1970,62216
chanisl,1971,62830
chanisl,1972,63452
chanisl,1973,64042
chanisl,1974,64558
chanisl,1975,64971
chanisl,1976,65272
chanisl,1977,65479
chanisl,1978,65641
chanisl,1979,65834
chanisl,1980,66118
chanisl,1981,66499
chanisl,1982,66969
chanisl,1983,67518
chanisl,1984,68123
chanisl,1985,68772
chanisl,1986,69483
chanisl,1987,70242
chanisl,1988,70993
chanisl,1989,71684
chanisl,1990,72277
chanisl,1991,72729
chanisl,1992,73070
chanisl,1993,73343
chanisl,1994,73630
chanisl,1995,73959
chanisl,1996,74383
chanisl,1997,74858
chanisl,1998,75338
chanisl,1999,75779
chanisl,2000,76142
chanisl,2001,76393
chanisl,2002,76555
chanisl,2003,76715
chanisl,2004,76956
chanisl,2005,77354
chanisl,2006,77938
chanisl,2007,78691
chanisl,2008,79518
chanisl,2009,80327
chanisl,2010,81036
chanisl,2011,81623
chanisl,2012,82104
chanisl,2013,82560
chanisl,2014,83062
chanisl,2015,83671
chanisl,2016,84408
chanisl,2017,85256
chanisl,2018,86150
chanisl,2019,87010
chanisl,2020,87789
che,1960,2747151
che,1961,2799549
che,1962,2868550
che,1963,2927447
che,1964,2973193
che,1965,3004820
che,1966,3033632
che,1967,3068866
che,1968,3105531
che,1969,3139086
che,1970,3161046
che,1971,3177743
che,1972,3202891
che,1973,3228022
che,1974,3247167
che,1975,3247553
che,1976,3230916
che,1977,3221914
che,1978,3223974
che,1979,3231790
che,1980,3245344
che,1981,3263094
che,1982,3281459
che,1983,3294309
che,1984,3304697
che,1985,3317869
che,1986,3333788
che,1987,3353427
che,1988,3376891
che,1989,3403194
che,1990,3437405
che,1991,3479955
che,1992,3518090
che,1993,3550005
che,1994,3578255
che,1995,3602110
che,1996,3617905
che,1997,3626449
che,1998,3636992
che,1999,3654041
che,2000,3674151
che,2001,3696880
che,2002,3724183
che,2003,3750766
che,2004,3774846
che,2005,3796494
che,2006,3816924
che,2007,3846987
che,2008,3891454
che,2009,3935497
che,2010,3971919
che,2011,4011709
che,2012,4050081
che,2013,4092758
che,2014,4139234
che,2015,4183323
che,2016,4226492
che,2017,4263869
che,2018,4293531
che,2019,4322594
che,2020,4351871
chl,1960,4064781
chl,1961,4154224
chl,1962,4244823
chl,1963,4335706
chl,1964,4425769
chl,1965,4514236
chl,1966,4600745
chl,1967,4685495
chl,1968,4769108
chl,1969,4852511
chl,1970,4936413
chl,1971,5020955
chl,1972,5105982
chl,1973,5191446
chl,1974,5277235
chl,1975,5363270
chl,1976,5449788
chl,1977,5536899
chl,1978,5624238
chl,1979,5711273
chl,1980,5797755
chl,1981,5883434
chl,1982,5968757
chl,1983,6055035
chl,1984,6144006
chl,1985,6236897
chl,1986,6333961
chl,1987,6434739
chl,1988,6538877
chl,1989,6645737
chl,1990,6754675
chl,1991,6865678
chl,1992,6978336
chl,1993,7091101
chl,1994,7202009
chl,1995,7309593
chl,1996,7413348
chl,1997,7513445
chl,1998,7610020
chl,1999,7703459
chl,2000,7794185
chl,2001,7882066
chl,2002,7967282
chl,2003,8051012
chl,2004,8134816
chl,2005,8219838
chl,2006,8306863
chl,2007,8395791
chl,2008,8485911
chl,2009,8576060
chl,2010,8665530
chl,2011,8752531
chl,2012,8837489
chl,2013,8924483
chl,2014,9019145
chl,2015,9124556
chl,2016,9243814
chl,2017,9373183
chl,2018,9500750
chl,2019,9610261
chl,2020,9690540
chn,1960,323234247
chn,1961,320153437
chn,1962,322953588
chn,1963,331140640
chn,1964,339068212
chn,1965,347401432
chn,1966,357394687
chn,1967,366879507
chn,1968,376753699
chn,1969,387362696
chn,1970,398315770
chn,1971,409475913
chn,1972,419696503
chn,1973,429398133
chn,1974,438355316
chn,1975,446155493
chn,1976,453096478
chn,1977,459292487
chn,1978,465460554
chn,1979,471700516
chn,1980,477656979
chn,1981,483835348
chn,1982,491049203
chn,1983,498238544
chn,1984,504855230
chn,1985,511798492
chn,1986,519471732
chn,1987,527858967
chn,1988,536408672
chn,1989,544679377
chn,1990,552721134
chn,1991,560312586
chn,1992,567224558
chn,1993,573790071
chn,1994,580322015
chn,1995,586672507
chn,1996,592868311
chn,1997,598982994
chn,1998,604764109
chn,1999,610004104
chn,2000,614775825
chn,2001,619165993
chn,2002,623205125
chn,2003,626956157
chn,2004,630545489
chn,2005,634130240
chn,2006,637560457
chn,2007,640793072
chn,2008,644001246
chn,2009,647159372
chn,2010,650275748
chn,2011,653862696
chn,2012,658376480
chn,2013,662872951
chn,2014,667184667
chn,2015,671212022
chn,2016,675220615
chn,2017,679486853
chn,2018,682854786
chn,2019,685480283
chn,2020,687245874
civ,1960,1704428
civ,1961,1763636
civ,1962,1827821
civ,1963,1896064
civ,1964,1966961
civ,1965,2039700
civ,1966,2113874
civ,1967,2190348
civ,1968,2271079
civ,1969,2358728
civ,1970,2455248
civ,1971,2561339
civ,1972,2676506
civ,1973,2799948
civ,1974,2930322
civ,1975,3066601
civ,1976,3208505
civ,1977,3356245
civ,1978,3509760
civ,1979,3669153
civ,1980,3834355
civ,1981,4005405
civ,1982,4181971
civ,1983,4363103
civ,1984,4547630
civ,1985,4734750
civ,1986,4923745
civ,1987,5114930
civ,1988,5309617
civ,1989,5509773
civ,1990,5716647
civ,1991,5930211
civ,1992,6149523
civ,1993,6373630
civ,1994,6601266
civ,1995,6831129
civ,1996,7063640
civ,1997,7298174
civ,1998,7531153
civ,1999,7758050
civ,2000,7975896
civ,2001,8183406
civ,2002,8382363
civ,2003,8576950
civ,2004,8773074
civ,2005,8975373
civ,2006,9185251
civ,2007,9402489
civ,2008,9628035
civ,2009,9862515
civ,2010,10106430
civ,2011,10360527
civ,2012,10625267
civ,2013,10900328
civ,2014,11185031
civ,2015,11478829
civ,2016,11781686
civ,2017,12093608
civ,2018,12414060
civ,2019,12742348
civ,2020,13077895
cmr,1960,2630071
cmr,1961,2683961
cmr,1962,2740646
cmr,1963,2800140
cmr,1964,2862366
cmr,1965,2927338
cmr,1966,2995165
cmr,1967,3066052
cmr,1968,3140164
cmr,1969,3217681
cmr,1970,3298778
cmr,1971,3383609
cmr,1972,3472347
cmr,1973,3565216
cmr,1974,3662450
cmr,1975,3764286
cmr,1976,3870833
cmr,1977,3982239
cmr,1978,4098746
cmr,1979,4220695
cmr,1980,4348291
cmr,1981,4481487
cmr,1982,4620221
cmr,1983,4764634
cmr,1984,4914884
cmr,1985,5070945
cmr,1986,5232908
cmr,1987,5400361
cmr,1988,5572210
cmr,1989,5747030
cmr,1990,5923729
cmr,1991,6102088
cmr,1992,6282243
cmr,1993,6463956
cmr,1994,6647063
cmr,1995,6831600
cmr,1996,7017468
cmr,1997,7205067
cmr,1998,7395619
cmr,1999,7590734
cmr,2000,7791677
cmr,2001,7998955
cmr,2002,8212674
cmr,2003,8433249
cmr,2004,8661010
cmr,2005,8896229
cmr,2006,9139126
cmr,2007,9389810
cmr,2008,9648222
cmr,2009,9914162
cmr,2010,10187444
cmr,2011,10468054
cmr,2012,10755870
cmr,2013,11050423
cmr,2014,11351123
cmr,2015,11657496
cmr,2016,11969336
cmr,2017,12286573
cmr,2018,12609010
cmr,2019,12936459
cmr,2020,13268789
cod,1960,7964767
cod,1961,8155715
cod,1962,8353723
cod,1963,8560398
cod,1964,8777873
cod,1965,9007548
cod,1966,9250458
cod,1967,9505717
cod,1968,9770354
cod,1969,10040203
cod,1970,10312458
cod,1971,10585333
cod,1972,10860073
cod,1973,11140574
cod,1974,11432415
cod,1975,11739302
cod,1976,12064133
cod,1977,12405018
cod,1978,12755211
cod,1979,13105147
cod,1980,13448747
cod,1981,13784964
cod,1982,14118609
cod,1983,14456889
cod,1984,14809878
cod,1985,15186030
cod,1986,15583035
cod,1987,16001396
cod,1988,16455197
cod,1989,16962298
cod,1990,17532879
cod,1991,18178341
cod,1992,18888879
cod,1993,19627637
cod,1994,20343778
cod,1995,21002524
cod,1996,21589557
cod,1997,22120551
cod,1998,22627601
cod,1999,23157971
cod,2000,23746689
cod,2001,24403745
cod,2002,25121036
cod,2003,25893609
cod,2004,26710607
cod,2005,27564081
cod,2006,28454736
cod,2007,29386784
cod,2008,30359388
cod,2009,31371535
cod,2010,32422236
cod,2011,33510549
cod,2012,34635680
cod,2013,35796890
cod,2014,36993480
cod,2015,38224572
cod,2016,39489787
cod,2017,40787891
cod,2018,42116217
cod,2019,43471465
cod,2020,44851232
cog,1960,517667
cog,1961,530459
cog,1962,543872
cog,1963,557928
cog,1964,572646
cog,1965,588029
cog,1966,604098
cog,1967,620862
cog,1968,638350
cog,1969,656601
cog,1970,675641
cog,1971,695481
cog,1972,716114
cog,1973,737482
cog,1974,759506
cog,1975,782118
cog,1976,805276
cog,1977,829017
cog,1978,853388
cog,1979,878479
cog,1980,904339
cog,1981,931020
cog,1982,958477
cog,1983,986617
cog,1984,1015266
cog,1985,1044333
cog,1986,1073797
cog,1987,1103740
cog,1988,1134291
cog,1989,1165638
cog,1990,1197941
cog,1991,1231239
cog,1992,1265569
cog,1993,1300995
cog,1994,1337579
cog,1995,1375384
cog,1996,1414592
cog,1997,1455228
cog,1998,1497163
cog,1999,1540143
cog,2000,1584091
cog,2001,1628635
cog,2002,1674007
cog,2003,1721311
cog,2004,1772069
cog,2005,1827170
cog,2006,1887302
cog,2007,1951730
cog,2008,2018345
cog,2009,2084233
cog,2010,2147328
cog,2011,2206804
cog,2012,2263417
cog,2013,2318674
cog,2014,2374824
cog,2015,2433522
cog,2016,2495201
cog,2017,2559385
cog,2018,2625622
cog,2019,2693146
cog,2020,2761414
col,1960,8105498
col,1961,8363596
col,1962,8629218
col,1963,8900701
col,1964,9175972
col,1965,9453273
col,1966,9732235
col,1967,10012421
col,1968,10291953
col,1969,10568661
col,1970,10841182
col,1971,11108617
col,1972,11371786
col,1973,11633269
col,1974,11896733
col,1975,12164986
col,1976,12438737
col,1977,12717662
col,1978,13002215
col,1979,13292673
col,1980,13589108
col,1981,13892088
col,1982,14201584
col,1983,14516208
col,1984,14834096
col,1985,15153883
col,1986,15474639
col,1987,15796711
col,1988,16121554
col,1989,16451307
col,1990,16787263
col,1991,17129704
col,1992,17477266
col,1993,17827685
col,1994,18177879
col,1995,18525387
col,1996,18869052
col,1997,19208736
col,1998,19544198
col,1999,19875544
col,2000,20202658
col,2001,20525349
col,2002,20842746
col,2003,21153274
col,2004,21455009
col,2005,21746639
col,2006,22029131
col,2007,22303332
col,2008,22567928
col,2009,22821214
col,2010,23063041
col,2011,23288625
col,2012,23500706
col,2013,23715462
col,2014,23954672
col,2015,24231886
col,2016,24556894
col,2017,24919763
col,2018,25290276
col,2019,25626250
col,2020,25898320
com,1960,96046
com,1961,97557
com,1962,99075
com,1963,100648
com,1964,102330
com,1965,104154
com,1966,106157
com,1967,108350
com,1968,110666
com,1969,113022
com,1970,115375
com,1971,117656
com,1972,119937
com,1973,122412
com,1974,125353
com,1975,128925
com,1976,133249
com,1977,138196
com,1978,143532
com,1979,148909
com,1980,154061
com,1981,158911
com,1982,163516
com,1983,168027
com,1984,172639
com,1985,177507
com,1986,182651
com,1987,188005
com,1988,193577
com,1989,199324
com,1990,205212
com,1991,211251
com,1992,217446
com,1993,223749
com,1994,230147
com,1995,236593
com,1996,243096
com,1997,249648
com,1998,256243
com,1999,262867
com,2000,269505
com,2001,276169
com,2002,282854
com,2003,289619
com,2004,296524
com,2005,303613
com,2006,310902
com,2007,318386
com,2008,326070
com,2009,333967
com,2010,342069
com,2011,350390
com,2012,358914
com,2013,367616
com,2014,376437
com,2015,385346
com,2016,394323
com,2017,403368
com,2018,412488
com,2019,421681
com,2020,430942
cpv,1960,107058
cpv,1961,108930
cpv,1962,111321
cpv,1963,114206
cpv,1964,117539
cpv,1965,121212
cpv,1966,125309
cpv,1967,129765
cpv,1968,134154
cpv,1969,137914
cpv,1970,140664
cpv,1971,142211
cpv,1972,142733
cpv,1973,142658
cpv,1974,142628
cpv,1975,143099
cpv,1976,144216
cpv,1977,145834
cpv,1978,147882
cpv,1979,150159
cpv,1980,152551
cpv,1981,155084
cpv,1982,157788
cpv,1983,160571
cpv,1984,163268
cpv,1985,165771
cpv,1986,168014
cpv,1987,170050
cpv,1988,172136
cpv,1989,174625
cpv,1990,177762
cpv,1991,181614
cpv,1992,186087
cpv,1993,190960
cpv,1994,195940
cpv,1995,200787
cpv,1996,205437
cpv,1997,209910
cpv,1998,214199
cpv,1999,218290
cpv,2000,222169
cpv,2001,225856
cpv,2002,229315
cpv,2003,232491
cpv,2004,235318
cpv,2005,237746
cpv,2006,239751
cpv,2007,241392
cpv,2008,242887
cpv,2009,244546
cpv,2010,246578
cpv,2011,249091
cpv,2012,251994
cpv,2013,255181
cpv,2014,258457
cpv,2015,261670
cpv,2016,264791
cpv,2017,267873
cpv,2018,270898
cpv,2019,273900
cpv,2020,276871
cri,1960,654550
cri,1961,679512
cri,1962,705347
cri,1963,731721
cri,1964,758216
cri,1965,784500
cri,1966,810510
cri,1967,836268
cri,1968,861708
cri,1969,886811
cri,1970,911586
cri,1971,935993
cri,1972,960128
cri,1973,984399
cri,1974,1009326
cri,1975,1035322
cri,1976,1062543
cri,1977,1090931
cri,1978,1120491
cri,1979,1151170
cri,1980,1182886
cri,1981,1215710
cri,1982,1249659
cri,1983,1284575
cri,1984,1320251
cri,1985,1356543
cri,1986,1393303
cri,1987,1430576
cri,1988,1468592
cri,1989,1507652
cri,1990,1547967
cri,1991,1589484
cri,1992,1631974
cri,1993,1675203
cri,1994,1718865
cri,1995,1762669
cri,1996,1806590
cri,1997,1850436
cri,1998,1893469
cri,1999,1934770
cri,2000,1973722
cri,2001,2009976
cri,2002,2043743
cri,2003,2075608
cri,2004,2106442
cri,2005,2136918
cri,2006,2167187
cri,2007,2197124
cri,2008,2226713
cri,2009,2255890
cri,2010,2284596
cri,2011,2312869
cri,2012,2340768
cri,2013,2368302
cri,2014,2395474
cri,2015,2422275
cri,2016,2448697
cri,2017,2474720
cri,2018,2500214
cri,2019,2525022
cri,2020,2549038
cub,1960,3492801
cub,1961,3568801
cub,1962,3650517
cub,1963,3736031
cub,1964,3822478
cub,1965,3907746
cub,1966,3990807
cub,1967,4071962
cub,1968,4151838
cub,1969,4231582
cub,1970,4311777
cub,1971,4392745
cub,1972,4473391
cub,1973,4551278
cub,1974,4623132
cub,1975,4686707
cub,1976,4741426
cub,1977,4788208
cub,1978,4828211
cub,1979,4863258
cub,1980,4895028
cub,1981,4923241
cub,1982,4948316
cub,1983,4973446
cub,1984,5002706
cub,1985,5038768
cub,1986,5083358
cub,1987,5135230
cub,1988,5190435
cub,1989,5243270
cub,1990,5289671
cub,1991,5328142
cub,1992,5359996
cub,1993,5387332
cub,1994,5413489
cub,1995,5440807
cub,1996,5469793
cub,1997,5499384
cub,1998,5528521
cub,1999,5555567
cub,2000,5579325
cub,2001,5599861
cub,2002,5617539
cub,2003,5631843
cub,2004,5642192
cub,2005,5648371
cub,2006,5649794
cub,2007,5647112
cub,2008,5642859
cub,2009,5640438
cub,2010,5642215
cub,2011,5649261
cub,2012,5660661
cub,2013,5674335
cub,2014,5687218
cub,2015,5697027
cub,2016,5703178
cub,2017,5706299
cub,2018,5706812
cub,2019,5705556
cub,2020,5703148
cyp,1960,291266
cyp,1961,293061
cyp,1962,293870
cyp,1963,294182
cyp,1964,294676
cyp,1965,295857
cyp,1966,297874
cyp,1967,300586
cyp,1968,303789
cyp,1969,307144
cyp,1970,310387
cyp,1971,313471
cyp,1972,316465
cyp,1973,319407
cyp,1974,322380
cyp,1975,325451
cyp,1976,328676
cyp,1977,332010
cyp,1978,335232
cyp,1979,338044
cyp,1980,340277
cyp,1981,341813
cyp,1982,342867
cyp,1983,343879
cyp,1984,345507
cyp,1985,348237
cyp,1986,352197
cyp,1987,357281
cyp,1988,363391
cyp,1989,370346
cyp,1990,377985
cyp,1991,386288
cyp,1992,395247
cyp,1993,404636
cyp,1994,414157
cyp,1995,423598
cyp,1996,432879
cyp,1997,442018
cyp,1998,450931
cyp,1999,459549
cyp,2000,467861
cyp,2001,475702
cyp,2002,483117
cyp,2003,490494
