geo,time,ag_lnd_totl_k2
rou,1995,229490
rou,1996,229520
rou,1997,229530
rou,1998,229590
rou,1999,229600
rou,2000,229710
rou,2001,229710
rou,2002,229870
rou,2003,229950
rou,2004,230000
rou,2005,229980
rou,2006,229980
rou,2007,229890
rou,2008,229900
rou,2009,230060
rou,2010,230050
rou,2011,230170
rou,2012,230020
rou,2013,230030
rou,2014,230080
rou,2015,230080
rou,2016,230080
rou,2017,230080
rou,2018,230080
rou,2019,230080
rou,2020,230080
rou,2021,230080
rus,1961,16389950
rus,1962,16389950
rus,1963,16389950
rus,1964,16389950
rus,1965,16389950
rus,1966,16389950
rus,1967,16389950
rus,1968,16389950
rus,1969,16389950
rus,1970,16389950
rus,1971,16389950
rus,1972,16389950
rus,1973,16389950
rus,1974,16389950
rus,1975,16389950
rus,1976,16389950
rus,1977,16389950
rus,1978,16389950
rus,1979,16389950
rus,1980,16389950
rus,1981,16389950
rus,1982,16389950
rus,1983,16389950
rus,1984,16389950
rus,1985,16389950
rus,1986,16389950
rus,1987,16389950
rus,1988,16389950
rus,1989,16389950
rus,1990,16389950
rus,1991,16389950
rus,1992,16389950
rus,1993,16386180
rus,1994,16381330
rus,1995,16378380
rus,1996,16377960
rus,1997,16378650
rus,1998,16381300
rus,1999,16388510
rus,2000,16381340
rus,2001,16380440
rus,2002,16380940
rus,2003,16380980
rus,2004,16381230
rus,2005,16381390
rus,2006,16377740
rus,2007,16377740
rus,2008,16376870
rus,2009,16376870
rus,2010,16376870
rus,2011,16376870
rus,2012,16376870
rus,2013,16376870
rus,2014,16376870
rus,2015,16376870
rus,2016,16376870
rus,2017,16376870
rus,2018,16376870
rus,2019,16376870
rus,2020,16376870
rus,2021,16376870
rwa,1961,24670
rwa,1962,24670
rwa,1963,24670
rwa,1964,24670
rwa,1965,24670
rwa,1966,24670
rwa,1967,24670
rwa,1968,24670
rwa,1969,24670
rwa,1970,24670
rwa,1971,24670
rwa,1972,24670
rwa,1973,24670
rwa,1974,24670
rwa,1975,24670
rwa,1976,24670
rwa,1977,24670
rwa,1978,24670
rwa,1979,24670
rwa,1980,24670
rwa,1981,24670
rwa,1982,24670
rwa,1983,24670
rwa,1984,24670
rwa,1985,24670
rwa,1986,24670
rwa,1987,24670
rwa,1988,24670
rwa,1989,24670
rwa,1990,24670
rwa,1991,24670
rwa,1992,24670
rwa,1993,24670
rwa,1994,24670
rwa,1995,24670
rwa,1996,24670
rwa,1997,24670
rwa,1998,24670
rwa,1999,24670
rwa,2000,24670
rwa,2001,24670
rwa,2002,24670
rwa,2003,24670
rwa,2004,24670
rwa,2005,24670
rwa,2006,24670
rwa,2007,24670
rwa,2008,24670
rwa,2009,24670
rwa,2010,24670
rwa,2011,24670
rwa,2012,24670
rwa,2013,24670
rwa,2014,24670
rwa,2015,24670
rwa,2016,24670
rwa,2017,24670
rwa,2018,24670
rwa,2019,24670
rwa,2020,24670
rwa,2021,24670
sau,1961,2149690
sau,1962,2149690
sau,1963,2149690
sau,1964,2149690
sau,1965,2149690
sau,1966,2149690
sau,1967,2149690
sau,1968,2149690
sau,1969,2149690
sau,1970,2149690
sau,1971,2149690
sau,1972,2149690
sau,1973,2149690
sau,1974,2149690
sau,1975,2149690
sau,1976,2149690
sau,1977,2149690
sau,1978,2149690
sau,1979,2149690
sau,1980,2149690
sau,1981,2149690
sau,1982,2149690
sau,1983,2149690
sau,1984,2149690
sau,1985,2149690
sau,1986,2149690
sau,1987,2149690
sau,1988,2149690
sau,1989,2149690
sau,1990,2149690
sau,1991,2149690
sau,1992,2149690
sau,1993,2149690
sau,1994,2149690
sau,1995,2149690
sau,1996,2149690
sau,1997,2149690
sau,1998,2149690
sau,1999,2149690
sau,2000,2149690
sau,2001,2149690
sau,2002,2149690
sau,2003,2149690
sau,2004,2149690
sau,2005,2149690
sau,2006,2149690
sau,2007,2149690
sau,2008,2149690
sau,2009,2149690
sau,2010,2149690
sau,2011,2149690
sau,2012,2149690
sau,2013,2149690
sau,2014,2149690
sau,2015,2149690
sau,2016,2149690
sau,2017,2149690
sau,2018,2149690
sau,2019,2149690
sau,2020,2149690
sau,2021,2149690
sdn,1961,2481353.271
sdn,1962,2481353.271
sdn,1963,2481353.271
sdn,1964,2481353.271
sdn,1965,2481353.271
sdn,1966,2481353.271
sdn,1967,2481353.271
sdn,1968,2481353.271
sdn,1969,2481353.271
sdn,1970,2481353.271
sdn,1971,2481353.271
sdn,1972,2481353.271
sdn,1973,2481353.271
sdn,1974,2481353.271
sdn,1975,2481353.271
sdn,1976,2481353.271
sdn,1977,2481353.271
sdn,1978,2481353.271
sdn,1979,2481353.271
sdn,1980,2481353.271
sdn,1981,2481353.271
sdn,1982,2481353.271
sdn,1983,2481353.271
sdn,1984,2481353.271
sdn,1985,2481353.271
sdn,1986,2481353.271
sdn,1987,2481353.271
sdn,1988,2481353.271
sdn,1989,2481353.271
sdn,1990,2481353.271
sdn,1991,2481353.271
sdn,1992,2481353.271
sdn,1993,2481353.271
sdn,1994,2481353.271
sdn,1995,2481353.271
sdn,1996,2481353.271
sdn,1997,2481353.271
sdn,1998,2481353.271
sdn,1999,2481353.271
sdn,2000,2481353.271
sdn,2001,2481353.271
sdn,2002,2481353.271
sdn,2003,2481353.271
sdn,2004,2481353.271
sdn,2005,2481353.271
sdn,2006,2481353.271
sdn,2007,2481353.271
sdn,2008,2481353.271
sdn,2009,2481353.271
sdn,2010,2481353.271
sdn,2011,1849374.861
sdn,2012,1849379.89
sdn,2013,1849378.197
sdn,2014,1849349.416
sdn,2015,1849351.206
sdn,2016,1849240.201
sdn,2017,1849238.953
sdn,2018,1849233.715
sdn,2019,1849233.715
sdn,2020,1849233.715
sdn,2021,1849233.715
sen,1961,192530
sen,1962,192530
sen,1963,192530
sen,1964,192530
sen,1965,192530
sen,1966,192530
sen,1967,192530
sen,1968,192530
sen,1969,192530
sen,1970,192530
sen,1971,192530
sen,1972,192530
sen,1973,192530
sen,1974,192530
sen,1975,192530
sen,1976,192530
sen,1977,192530
sen,1978,192530
sen,1979,192530
sen,1980,192530
sen,1981,192530
sen,1982,192530
sen,1983,192530
sen,1984,192530
sen,1985,192530
sen,1986,192530
sen,1987,192530
sen,1988,192530
sen,1989,192530
sen,1990,192530
sen,1991,192530
sen,1992,192530
sen,1993,192530
sen,1994,192530
sen,1995,192530
sen,1996,192530
sen,1997,192530
sen,1998,192530
sen,1999,192530
sen,2000,192530
sen,2001,192530
sen,2002,192530
sen,2003,192530
sen,2004,192530
sen,2005,192530
sen,2006,192530
sen,2007,192530
sen,2008,192530
sen,2009,192530
sen,2010,192530
sen,2011,192530
sen,2012,192530
sen,2013,192530
sen,2014,192530
sen,2015,192530
sen,2016,192530
sen,2017,192530
sen,2018,192530
sen,2019,192530
sen,2020,192530
sen,2021,192530
sgp,1961,670
sgp,1962,670
sgp,1963,670
sgp,1964,670
sgp,1965,670
sgp,1966,670
sgp,1967,670
sgp,1968,670
sgp,1969,670
sgp,1970,670
sgp,1971,670
sgp,1972,670
sgp,1973,670
sgp,1974,670
sgp,1975,670
sgp,1976,670
sgp,1977,670
sgp,1978,670
sgp,1979,670
sgp,1980,670
sgp,1981,670
sgp,1982,670
sgp,1983,670
sgp,1984,670
sgp,1985,670
sgp,1986,670
sgp,1987,670
sgp,1988,670
sgp,1989,670
sgp,1990,670
sgp,1991,670
sgp,1992,670
sgp,1993,670
sgp,1994,670
sgp,1995,670
sgp,1996,670
sgp,1997,670
sgp,1998,670
sgp,1999,670
sgp,2000,670
sgp,2001,670
sgp,2002,675
sgp,2003,687
sgp,2004,689
sgp,2005,689
sgp,2006,694
sgp,2007,695
sgp,2008,700
sgp,2009,700
sgp,2010,702
sgp,2011,704
sgp,2012,706
sgp,2013,707
sgp,2014,709
sgp,2015,709
sgp,2016,709
sgp,2017,709
sgp,2018,709
sgp,2019,709
sgp,2020,709
sgp,2021,709
slb,1961,27990
slb,1962,27990
slb,1963,27990
slb,1964,27990
slb,1965,27990
slb,1966,27990
slb,1967,27990
slb,1968,27990
slb,1969,27990
slb,1970,27990
slb,1971,27990
slb,1972,27990
slb,1973,27990
slb,1974,27990
slb,1975,27990
slb,1976,27990
slb,1977,27990
slb,1978,27990
slb,1979,27990
slb,1980,27990
slb,1981,27990
slb,1982,27990
slb,1983,27990
slb,1984,27990
slb,1985,27990
slb,1986,27990
slb,1987,27990
slb,1988,27990
slb,1989,27990
slb,1990,27990
slb,1991,27990
slb,1992,27990
slb,1993,27990
slb,1994,27990
slb,1995,27990
slb,1996,27990
slb,1997,27990
slb,1998,27990
slb,1999,27990
slb,2000,27990
slb,2001,27990
slb,2002,27990
slb,2003,27990
slb,2004,27990
slb,2005,27990
slb,2006,27990
slb,2007,27990
slb,2008,27990
slb,2009,27990
slb,2010,27990
slb,2011,27990
slb,2012,27990
slb,2013,27990
slb,2014,27990
slb,2015,27990
slb,2016,27990
slb,2017,27990
slb,2018,27990
slb,2019,27990
slb,2020,27990
slb,2021,27990
sle,1961,72180
sle,1962,72180
sle,1963,72180
sle,1964,72180
sle,1965,72180
sle,1966,72180
sle,1967,72180
sle,1968,72180
sle,1969,72180
sle,1970,72180
sle,1971,72180
sle,1972,72180
sle,1973,72180
sle,1974,72180
sle,1975,72180
sle,1976,72180
sle,1977,72180
sle,1978,72180
sle,1979,72180
sle,1980,72180
sle,1981,72180
sle,1982,72180
sle,1983,72180
sle,1984,72180
sle,1985,72180
sle,1986,72180
sle,1987,72180
sle,1988,72180
sle,1989,72180
sle,1990,72180
sle,1991,72180
sle,1992,72180
sle,1993,72180
sle,1994,72180
sle,1995,72180
sle,1996,72180
sle,1997,72180
sle,1998,72180
sle,1999,72180
sle,2000,72180
sle,2001,72180
sle,2002,72180
sle,2003,72180
sle,2004,72180
sle,2005,72180
sle,2006,72180
sle,2007,72180
sle,2008,72180
sle,2009,72180
sle,2010,72180
sle,2011,72180
sle,2012,72180
sle,2013,72180
sle,2014,72180
sle,2015,72180
sle,2016,72180
sle,2017,72180
sle,2018,72180
sle,2019,72180
sle,2020,72180
sle,2021,72180
slv,1961,20850
slv,1962,20850
slv,1963,20850
slv,1964,20850
slv,1965,20850
slv,1966,20850
slv,1967,20850
slv,1968,20850
slv,1969,20850
slv,1970,20850
slv,1971,20850
slv,1972,20850
slv,1973,20850
slv,1974,20850
slv,1975,20850
slv,1976,20720
slv,1977,20720
slv,1978,20720
slv,1979,20720
slv,1980,20720
slv,1981,20720
slv,1982,20720
slv,1983,20720
slv,1984,20720
slv,1985,20720
slv,1986,20720
slv,1987,20720
slv,1988,20720
slv,1989,20720
slv,1990,20720
slv,1991,20720
slv,1992,20720
slv,1993,20720
slv,1994,20720
slv,1995,20720
slv,1996,20720
slv,1997,20720
slv,1998,20720
slv,1999,20720
slv,2000,20720
slv,2001,20720
slv,2002,20720
slv,2003,20720
slv,2004,20720
slv,2005,20720
slv,2006,20720
slv,2007,20720
slv,2008,20720
slv,2009,20720
slv,2010,20720
slv,2011,20720
slv,2012,20720
slv,2013,20720
slv,2014,20720
slv,2015,20720
slv,2016,20720
slv,2017,20720
slv,2018,20720
slv,2019,20720
slv,2020,20720
slv,2021,20720
smr,1961,60
smr,1962,60
smr,1963,60
smr,1964,60
smr,1965,60
smr,1966,60
smr,1967,60
smr,1968,60
smr,1969,60
smr,1970,60
smr,1971,60
smr,1972,60
smr,1973,60
smr,1974,60
smr,1975,60
smr,1976,60
smr,1977,60
smr,1978,60
smr,1979,60
smr,1980,60
smr,1981,60
smr,1982,60
smr,1983,60
smr,1984,60
smr,1985,60
smr,1986,60
smr,1987,60
smr,1988,60
smr,1989,60
smr,1990,60
smr,1991,60
smr,1992,60
smr,1993,60
smr,1994,60
smr,1995,60
smr,1996,60
smr,1997,60
smr,1998,60
smr,1999,60
smr,2000,60
smr,2001,60
smr,2002,60
smr,2003,60
smr,2004,60
smr,2005,60
smr,2006,60
smr,2007,60
smr,2008,60
smr,2009,60
smr,2010,60
smr,2011,60
smr,2012,60
smr,2013,60
smr,2014,60
smr,2015,60
smr,2016,60
smr,2017,60
smr,2018,60
smr,2019,60
smr,2020,60
smr,2021,60
som,1961,627340
som,1962,627340
som,1963,627340
som,1964,627340
som,1965,627340
som,1966,627340
som,1967,627340
som,1968,627340
som,1969,627340
som,1970,627340
som,1971,627340
som,1972,627340
som,1973,627340
som,1974,627340
som,1975,627340
som,1976,627340
som,1977,627340
som,1978,627340
som,1979,627340
som,1980,627340
som,1981,627340
som,1982,627340
som,1983,627340
som,1984,627340
som,1985,627340
som,1986,627340
som,1987,627340
som,1988,627340
som,1989,627340
som,1990,627340
som,1991,627340
som,1992,627340
som,1993,627340
som,1994,627340
som,1995,627340
som,1996,627340
som,1997,627340
som,1998,627340
som,1999,627340
som,2000,627340
som,2001,627340
som,2002,627340
som,2003,627340
som,2004,627340
som,2005,627340
som,2006,627340
som,2007,627340
som,2008,627340
som,2009,627340
som,2010,627340
som,2011,627340
som,2012,627340
som,2013,627340
som,2014,627340
som,2015,627340
som,2016,627340
som,2017,627340
som,2018,627340
som,2019,627340
som,2020,627340
som,2021,627340
srb,1961,87460
srb,1962,87460
srb,1963,87460
srb,1964,87460
srb,1965,87460
srb,1966,87460
srb,1967,87460
srb,1968,87460
srb,1969,87460
srb,1970,87460
srb,1971,87460
srb,1972,87460
srb,1973,87460
srb,1974,87460
srb,1975,87460
srb,1976,87460
srb,1977,87460
srb,1978,87460
srb,1979,87460
srb,1980,87460
srb,1981,87460
srb,1982,87460
srb,1983,87460
srb,1984,87460
srb,1985,87460
srb,1986,87460
srb,1987,87460
srb,1988,87460
srb,1989,87460
srb,1990,87460
srb,1991,87460
srb,1992,87460
srb,1993,87460
srb,1994,87460
srb,1995,87460
srb,1996,87460
srb,1997,87460
srb,1998,87460
srb,1999,87460
srb,2000,87460
srb,2001,87460
srb,2002,87460
srb,2003,87460
srb,2004,87460
srb,2005,87460
srb,2006,87460
srb,2007,87460
srb,2008,87460
srb,2009,87460
srb,2010,87460
srb,2011,87460
srb,2012,87460
srb,2013,87460
srb,2014,87460
srb,2015,87460
srb,2016,87460
srb,2017,87460
srb,2018,87460
srb,2019,87460
srb,2020,87460
srb,2021,87460
ssd,2011,631978.41
ssd,2012,631973.704
ssd,2013,631972.755
ssd,2014,631957.217
ssd,2015,631957.218
ssd,2016,631945.102
ssd,2017,631944.08
ssd,2018,631928.123
ssd,2019,631928.123
ssd,2020,631928.123
ssd,2021,631928.123
stp,1961,960
stp,1962,960
stp,1963,960
stp,1964,960
stp,1965,960
stp,1966,960
stp,1967,960
stp,1968,960
stp,1969,960
stp,1970,960
stp,1971,960
stp,1972,960
stp,1973,960
stp,1974,960
stp,1975,960
stp,1976,960
stp,1977,960
stp,1978,960
stp,1979,960
stp,1980,960
stp,1981,960
stp,1982,960
stp,1983,960
stp,1984,960
stp,1985,960
stp,1986,960
stp,1987,960
stp,1988,960
stp,1989,960
stp,1990,960
stp,1991,960
stp,1992,960
stp,1993,960
stp,1994,960
stp,1995,960
stp,1996,960
stp,1997,960
stp,1998,960
stp,1999,960
stp,2000,960
stp,2001,960
stp,2002,960
stp,2003,960
stp,2004,960
stp,2005,960
stp,2006,960
stp,2007,960
stp,2008,960
stp,2009,960
stp,2010,960
stp,2011,960
stp,2012,960
stp,2013,960
stp,2014,960
stp,2015,960
stp,2016,960
stp,2017,960
stp,2018,960
stp,2019,960
stp,2020,960
stp,2021,960
sur,1961,156000
sur,1962,156000
sur,1963,156000
sur,1964,156000
sur,1965,156000
sur,1966,156000
sur,1967,156000
sur,1968,156000
sur,1969,156000
sur,1970,156000
sur,1971,156000
sur,1972,156000
sur,1973,156000
sur,1974,156000
sur,1975,156000
sur,1976,156000
sur,1977,156000
sur,1978,156000
sur,1979,156000
sur,1980,156000
sur,1981,156000
sur,1982,156000
sur,1983,156000
sur,1984,156000
sur,1985,156000
sur,1986,156000
sur,1987,156000
sur,1988,156000
sur,1989,156000
sur,1990,156000
sur,1991,156000
sur,1992,156000
sur,1993,156000
sur,1994,156000
sur,1995,156000
sur,1996,156000
sur,1997,156000
sur,1998,156000
sur,1999,156000
sur,2000,156000
sur,2001,156000
sur,2002,156000
sur,2003,156000
sur,2004,156000
sur,2005,156000
sur,2006,156000
sur,2007,156000
sur,2008,156000
sur,2009,156000
sur,2010,156000
sur,2011,156000
sur,2012,156000
sur,2013,156000
sur,2014,156000
sur,2015,156000
sur,2016,156000
sur,2017,156000
sur,2018,156000
sur,2019,156000
sur,2020,156000
sur,2021,156000
svk,1961,48100
svk,1962,48100
svk,1963,48100
svk,1964,48100
svk,1965,48100
svk,1966,48100
svk,1967,48100
svk,1968,48100
svk,1969,48100
svk,1970,48100
svk,1971,48100
svk,1972,48100
svk,1973,48100
svk,1974,48100
svk,1975,48100
svk,1976,48100
svk,1977,48100
svk,1978,48100
svk,1979,48100
svk,1980,48100
svk,1981,48100
svk,1982,48100
svk,1983,48100
svk,1984,48100
svk,1985,48100
svk,1986,48100
svk,1987,48100
svk,1988,48100
svk,1989,48100
svk,1990,48100
svk,1991,48100
svk,1992,48100
svk,1993,48100
svk,1994,48100
svk,1995,48100
svk,1996,48100
svk,1997,48100
svk,1998,48100
svk,1999,48100
svk,2000,48100
svk,2001,48100
svk,2002,48100
svk,2003,48110
svk,2004,48100
svk,2005,48100
svk,2006,48100
svk,2007,48100
svk,2008,48100
svk,2009,48090
svk,2010,48091
svk,2011,48088
svk,2012,48088
svk,2013,48088
svk,2014,48080
svk,2015,48082
svk,2016,48080
svk,2017,48080
svk,2018,48080
svk,2019,48080
svk,2020,48080
svk,2021,48080
svn,1961,20140
svn,1962,20140
svn,1963,20140
svn,1964,20140
svn,1965,20140
svn,1966,20140
svn,1967,20140
svn,1968,20140
svn,1969,20140
svn,1970,20140
svn,1971,20140
svn,1972,20140
svn,1973,20140
svn,1974,20140
svn,1975,20140
svn,1976,20140
svn,1977,20140
svn,1978,20140
svn,1979,20140
svn,1980,20140
svn,1981,20140
svn,1982,20140
svn,1983,20140
svn,1984,20140
svn,1985,20140
svn,1986,20140
svn,1987,20140
svn,1988,20140
svn,1989,20140
svn,1990,20140
svn,1991,20140
svn,1992,20140
svn,1993,20140
svn,1994,20140
svn,1995,20140
svn,1996,20140
svn,1997,20140
svn,1998,20140
svn,1999,20140
svn,2000,20140
svn,2001,20140
svn,2002,20140
svn,2003,20140
svn,2004,20140
svn,2005,20140
svn,2006,20140
svn,2007,20140
svn,2008,20146.2
svn,2009,20145.8
svn,2010,20146.2
svn,2011,20146
svn,2012,20145.7
svn,2013,20140
svn,2014,20140
svn,2015,20142.6
svn,2016,20142
svn,2017,20138.1
svn,2018,20136.4
svn,2019,20136.4
svn,2020,20136.4
svn,2021,20136.4
swe,1961,410340
swe,1962,410340
swe,1963,410340
swe,1964,410340
swe,1965,410340
swe,1966,410340
swe,1967,410340
swe,1968,410340
swe,1969,410340
swe,1970,410340
swe,1971,410340
swe,1972,410340
swe,1973,410340
swe,1974,410340
swe,1975,410340
swe,1976,410340
swe,1977,410340
swe,1978,410340
swe,1979,410340
swe,1980,410340
swe,1981,410340
swe,1982,410340
swe,1983,410340
swe,1984,410340
swe,1985,410340
swe,1986,410340
swe,1987,410340
swe,1988,410340
swe,1989,410340
swe,1990,410340
swe,1991,410340
swe,1992,410340
swe,1993,410340
swe,1994,410340
swe,1995,410340
swe,1996,410340
swe,1997,410340
swe,1998,410340
swe,1999,410340
swe,2000,410340
swe,2001,410340
swe,2002,410340
swe,2003,410340
swe,2004,410340
swe,2005,410340
swe,2006,410340
swe,2007,410340
swe,2008,410340
swe,2009,410340
swe,2010,410340
swe,2011,410340
swe,2012,407340
swe,2013,407340
swe,2014,407310
swe,2015,407310
swe,2016,407310
swe,2017,407310
swe,2018,407310
swe,2019,407310
swe,2020,407310
swe,2021,407310
swz,1961,17200
swz,1962,17200
swz,1963,17200
swz,1964,17200
swz,1965,17200
swz,1966,17200
swz,1967,17200
swz,1968,17200
swz,1969,17200
swz,1970,17200
swz,1971,17200
swz,1972,17200
swz,1973,17200
swz,1974,17200
swz,1975,17200
swz,1976,17200
swz,1977,17200
swz,1978,17200
swz,1979,17200
swz,1980,17200
swz,1981,17200
swz,1982,17200
swz,1983,17200
swz,1984,17200
swz,1985,17200
swz,1986,17200
swz,1987,17200
swz,1988,17200
swz,1989,17200
swz,1990,17200
swz,1991,17200
swz,1992,17200
swz,1993,17200
swz,1994,17200
swz,1995,17200
swz,1996,17200
swz,1997,17200
swz,1998,17200
swz,1999,17200
swz,2000,17200
swz,2001,17200
swz,2002,17200
swz,2003,17200
swz,2004,17200
swz,2005,17200
swz,2006,17200
swz,2007,17200
swz,2008,17200
swz,2009,17200
swz,2010,17200
swz,2011,17200
swz,2012,17200
swz,2013,17200
swz,2014,17200
swz,2015,17200
swz,2016,17200
swz,2017,17200
swz,2018,17200
swz,2019,17200
swz,2020,17200
swz,2021,17200
sxm,1961,34
sxm,1962,34
sxm,1963,34
sxm,1964,34
sxm,1965,34
sxm,1966,34
sxm,1967,34
sxm,1968,34
sxm,1969,34
sxm,1970,34
sxm,1971,34
sxm,1972,34
sxm,1973,34
sxm,1974,34
sxm,1975,34
sxm,1976,34
sxm,1977,34
sxm,1978,34
sxm,1979,34
sxm,1980,34
sxm,1981,34
sxm,1982,34
sxm,1983,34
sxm,1984,34
sxm,1985,34
sxm,1986,34
sxm,1987,34
sxm,1988,34
sxm,1989,34
sxm,1990,34
sxm,1991,34
sxm,1992,34
sxm,1993,34
sxm,1994,34
sxm,1995,34
sxm,1996,34
sxm,1997,34
sxm,1998,34
sxm,1999,34
sxm,2000,34
sxm,2001,34
sxm,2002,34
sxm,2003,34
sxm,2004,34
sxm,2005,34
sxm,2006,34
sxm,2007,34
sxm,2008,34
sxm,2009,34
sxm,2010,34
sxm,2011,34
sxm,2012,34
sxm,2013,34
sxm,2014,34
sxm,2015,34
sxm,2016,34
sxm,2017,34
sxm,2018,34
sxm,2019,34
sxm,2020,34
sxm,2021,34
syc,1961,460
syc,1962,460
syc,1963,460
syc,1964,460
syc,1965,460
syc,1966,460
syc,1967,460
syc,1968,460
syc,1969,460
syc,1970,460
syc,1971,460
syc,1972,460
syc,1973,460
syc,1974,460
syc,1975,460
syc,1976,460
syc,1977,460
syc,1978,460
syc,1979,460
syc,1980,460
syc,1981,460
syc,1982,460
syc,1983,460
syc,1984,460
syc,1985,460
syc,1986,460
syc,1987,460
syc,1988,460
syc,1989,460
syc,1990,460
syc,1991,460
syc,1992,460
syc,1993,460
syc,1994,460
syc,1995,460
syc,1996,460
syc,1997,460
syc,1998,460
syc,1999,460
syc,2000,460
syc,2001,460
syc,2002,460
syc,2003,460
syc,2004,460
syc,2005,460
syc,2006,460
syc,2007,460
syc,2008,460
syc,2009,460
syc,2010,460
syc,2011,460
syc,2012,460
syc,2013,460
syc,2014,460
syc,2015,460
syc,2016,460
syc,2017,460
syc,2018,460
syc,2019,460
syc,2020,460
syc,2021,460
syr,1961,183780
syr,1962,183780
syr,1963,183780
syr,1964,183780
syr,1965,183780
syr,1966,183780
syr,1967,183780
syr,1968,183780
syr,1969,183780
syr,1970,183780
syr,1971,183780
syr,1972,183780
syr,1973,183780
syr,1974,183780
syr,1975,183780
syr,1976,183780
syr,1977,183780
syr,1978,183780
syr,1979,183780
syr,1980,183780
syr,1981,183780
syr,1982,183780
syr,1983,183780
syr,1984,183780
syr,1985,183780
syr,1986,183780
syr,1987,183780
syr,1988,183780
syr,1989,183780
syr,1990,183780
syr,1991,183780
syr,1992,183780
syr,1993,183780
syr,1994,183780
syr,1995,183780
syr,1996,183780
syr,1997,183780
syr,1998,183780
syr,1999,183780
syr,2000,183780
syr,2001,183780
syr,2002,183780
syr,2003,183590
syr,2004,183570
syr,2005,183570
syr,2006,183630
syr,2007,183640
syr,2008,183640
syr,2009,183640
syr,2010,183630
syr,2011,183630
syr,2012,183630
syr,2013,183630
syr,2014,183630
syr,2015,183630
syr,2016,183630
syr,2017,183630
syr,2018,183630
syr,2019,183630
syr,2020,183630
syr,2021,183630
tca,1961,950
tca,1962,950
tca,1963,950
tca,1964,950
tca,1965,950
tca,1966,950
tca,1967,950
tca,1968,950
tca,1969,950
tca,1970,950
tca,1971,950
tca,1972,950
tca,1973,950
tca,1974,950
tca,1975,950
tca,1976,950
tca,1977,950
tca,1978,950
tca,1979,950
tca,1980,950
tca,1981,950
tca,1982,950
tca,1983,950
tca,1984,950
tca,1985,950
tca,1986,950
tca,1987,950
tca,1988,950
tca,1989,950
tca,1990,950
tca,1991,950
tca,1992,950
tca,1993,950
tca,1994,950
tca,1995,950
tca,1996,950
tca,1997,950
tca,1998,950
tca,1999,950
tca,2000,950
tca,2001,950
tca,2002,950
tca,2003,950
tca,2004,950
tca,2005,950
tca,2006,950
tca,2007,950
tca,2008,950
tca,2009,950
tca,2010,950
tca,2011,950
tca,2012,950
tca,2013,950
tca,2014,950
tca,2015,950
tca,2016,950
tca,2017,950
tca,2018,950
tca,2019,950
tca,2020,950
tca,2021,950
tcd,1961,1260000
tcd,1962,1260000
tcd,1963,1260000
tcd,1964,1260000
tcd,1965,1260000
tcd,1966,1260000
tcd,1967,1260000
tcd,1968,1260000
tcd,1969,1260000
tcd,1970,1260000
tcd,1971,1260000
tcd,1972,1260000
tcd,1973,1260000
tcd,1974,1259600
tcd,1975,1259200
tcd,1976,1259200
tcd,1977,1259200
tcd,1978,1259200
tcd,1979,1259200
tcd,1980,1259200
tcd,1981,1259200
tcd,1982,1259200
tcd,1983,1259200
tcd,1984,1259200
tcd,1985,1259200
tcd,1986,1259200
tcd,1987,1259200
tcd,1988,1259200
tcd,1989,1259200
tcd,1990,1259200
tcd,1991,1259200
tcd,1992,1259200
tcd,1993,1259200
tcd,1994,1259200
tcd,1995,1259200
tcd,1996,1259200
tcd,1997,1259200
tcd,1998,1259200
tcd,1999,1259200
tcd,2000,1259200
tcd,2001,1259200
tcd,2002,1259200
tcd,2003,1259200
tcd,2004,1259200
tcd,2005,1259200
tcd,2006,1259200
tcd,2007,1259200
tcd,2008,1259200
tcd,2009,1259200
tcd,2010,1259200
tcd,2011,1259200
tcd,2012,1259200
tcd,2013,1259200
tcd,2014,1259200
tcd,2015,1259200
tcd,2016,1259200
tcd,2017,1259200
tcd,2018,1259200
tcd,2019,1259200
tcd,2020,1259200
tcd,2021,1259200
tgo,1961,54390
tgo,1962,54390
tgo,1963,54390
tgo,1964,54390
tgo,1965,54390
tgo,1966,54390
tgo,1967,54390
tgo,1968,54390
tgo,1969,54390
tgo,1970,54390
tgo,1971,54390
tgo,1972,54390
tgo,1973,54390
tgo,1974,54390
tgo,1975,54390
tgo,1976,54390
tgo,1977,54390
tgo,1978,54390
tgo,1979,54390
tgo,1980,54390
tgo,1981,54390
tgo,1982,54390
tgo,1983,54390
tgo,1984,54390
tgo,1985,54390
tgo,1986,54390
tgo,1987,54390
tgo,1988,54390
tgo,1989,54390
tgo,1990,54390
tgo,1991,54390
tgo,1992,54390
tgo,1993,54390
tgo,1994,54390
tgo,1995,54390
tgo,1996,54390
tgo,1997,54390
tgo,1998,54390
tgo,1999,54390
tgo,2000,54390
tgo,2001,54390
tgo,2002,54390
tgo,2003,54390
tgo,2004,54390
tgo,2005,54390
tgo,2006,54390
tgo,2007,54390
tgo,2008,54390
tgo,2009,54390
tgo,2010,54390
tgo,2011,54390
tgo,2012,54390
tgo,2013,54390
tgo,2014,54390
tgo,2015,54390
tgo,2016,54390
tgo,2017,54390
tgo,2018,54390
tgo,2019,54390
tgo,2020,54390
tgo,2021,54390
tha,1961,510890
tha,1962,510890
tha,1963,510890
tha,1964,510890
tha,1965,510890
tha,1966,510890
tha,1967,510890
tha,1968,510890
tha,1969,510890
tha,1970,510890
tha,1971,510890
