geo,time,sp_dyn_le00_fe_in
mmr,2020,70.342
mne,1960,64.961
mne,1961,65.661
mne,1962,66.368
mne,1963,67.072
mne,1964,67.767
mne,1965,68.464
mne,1966,69.183
mne,1967,69.936
mne,1968,70.726
mne,1969,71.539
mne,1970,72.351
mne,1971,73.131
mne,1972,73.849
mne,1973,74.482
mne,1974,75.016
mne,1975,75.441
mne,1976,75.756
mne,1977,75.982
mne,1978,76.141
mne,1979,76.25
mne,1980,76.329
mne,1981,76.395
mne,1982,76.46
mne,1983,76.536
mne,1984,76.633
mne,1985,76.763
mne,1986,76.936
mne,1987,77.141
mne,1988,77.36
mne,1989,77.574
mne,1990,77.746
mne,1991,77.832
mne,1992,77.812
mne,1993,77.68
mne,1994,77.446
mne,1995,77.142
mne,1996,76.812
mne,1997,76.508
mne,1998,76.268
mne,1999,76.11
mne,2000,76.035
mne,2001,76.022
mne,2002,76.04
mne,2003,76.068
mne,2004,76.106
mne,2005,76.8
mne,2006,76.4
mne,2007,76.9
mne,2008,77.8
mne,2009,77.5
mne,2010,78.5
mne,2011,78.8
mne,2012,78.3
mne,2013,79
mne,2014,78.9
mne,2015,78.6
mne,2016,78.9
mne,2017,79.2
mne,2018,79.3
mne,2019,79.5
mne,2020,78.8
mng,1960,50.687
mng,1961,51.548
mng,1962,52.384
mng,1963,53.18
mng,1964,53.926
mng,1965,54.626
mng,1966,55.289
mng,1967,55.927
mng,1968,56.545
mng,1969,57.136
mng,1970,57.68
mng,1971,58.155
mng,1972,58.544
mng,1973,58.843
mng,1974,59.053
mng,1975,59.184
mng,1976,59.245
mng,1977,59.265
mng,1978,59.273
mng,1979,59.295
mng,1980,59.361
mng,1981,59.499
mng,1982,59.714
mng,1983,60.004
mng,1984,60.364
mng,1985,60.781
mng,1986,61.233
mng,1987,61.69
mng,1988,62.125
mng,1989,62.522
mng,1990,62.861
mng,1991,63.124
mng,1992,63.324
mng,1993,63.481
mng,1994,63.616
mng,1995,63.769
mng,1996,63.987
mng,1997,64.3
mng,1998,64.724
mng,1999,65.258
mng,2000,65.882
mng,2001,66.561
mng,2002,67.249
mng,2003,67.907
mng,2004,68.518
mng,2005,69.079
mng,2006,69.601
mng,2007,70.108
mng,2008,70.612
mng,2009,71.112
mng,2010,71.597
mng,2011,72.051
mng,2012,72.46
mng,2013,72.816
mng,2014,73.119
mng,2015,73.373
mng,2016,73.588
mng,2017,73.779
mng,2018,73.961
mng,2019,74.142
mng,2020,74.326
moz,1960,40.633
moz,1961,41.094
moz,1962,41.471
moz,1963,41.756
moz,1964,41.956
moz,1965,42.086
moz,1966,42.17
moz,1967,42.238
moz,1968,42.317
moz,1969,42.423
moz,1970,42.571
moz,1971,42.768
moz,1972,43.003
moz,1973,43.262
moz,1974,43.536
moz,1975,43.804
moz,1976,44.044
moz,1977,44.242
moz,1978,44.394
moz,1979,44.502
moz,1980,44.58
moz,1981,44.646
moz,1982,44.726
moz,1983,44.84
moz,1984,45.001
moz,1985,45.213
moz,1986,45.476
moz,1987,45.778
moz,1988,46.108
moz,1989,46.463
moz,1990,46.838
moz,1991,47.233
moz,1992,47.645
moz,1993,48.07
moz,1994,48.503
moz,1995,48.939
moz,1996,49.374
moz,1997,49.806
moz,1998,50.231
moz,1999,50.643
moz,2000,51.029
moz,2001,51.375
moz,2002,51.681
moz,2003,51.956
moz,2004,52.216
moz,2005,52.48
moz,2006,52.771
moz,2007,53.113
moz,2008,53.532
moz,2009,54.048
moz,2010,54.694
moz,2011,55.503
moz,2012,56.466
moz,2013,57.553
moz,2014,58.727
moz,2015,59.921
moz,2016,61.063
moz,2017,62.091
moz,2018,62.966
moz,2019,63.671
moz,2020,64.211
mrt,1960,45.434
mrt,1961,46.198
mrt,1962,46.965
mrt,1963,47.724
mrt,1964,48.463
mrt,1965,49.167
mrt,1966,49.82
mrt,1967,50.418
mrt,1968,50.96
mrt,1969,51.452
mrt,1970,51.904
mrt,1971,52.331
mrt,1972,52.752
mrt,1973,53.182
mrt,1974,53.63
mrt,1975,54.103
mrt,1976,54.6
mrt,1977,55.113
mrt,1978,55.633
mrt,1979,56.158
mrt,1980,56.686
mrt,1981,57.219
mrt,1982,57.754
mrt,1983,58.285
mrt,1984,58.804
mrt,1985,59.302
mrt,1986,59.768
mrt,1987,60.198
mrt,1988,60.584
mrt,1989,60.924
mrt,1990,61.215
mrt,1991,61.456
mrt,1992,61.654
mrt,1993,61.817
mrt,1994,61.952
mrt,1995,62.065
mrt,1996,62.161
mrt,1997,62.244
mrt,1998,62.323
mrt,1999,62.403
mrt,2000,62.493
mrt,2001,62.596
mrt,2002,62.713
mrt,2003,62.845
mrt,2004,62.996
mrt,2005,63.166
mrt,2006,63.359
mrt,2007,63.57
mrt,2008,63.798
mrt,2009,64.039
mrt,2010,64.29
mrt,2011,64.548
mrt,2012,64.809
mrt,2013,65.07
mrt,2014,65.328
mrt,2015,65.58
mrt,2016,65.824
mrt,2017,66.061
mrt,2018,66.292
mrt,2019,66.515
mrt,2020,66.731
mus,1960,60.626
mus,1961,61.623
mus,1962,62.5
mus,1963,63.241
mus,1964,63.848
mus,1965,64.32
mus,1966,64.667
mus,1967,64.923
mus,1968,65.129
mus,1969,65.322
mus,1970,65.552
mus,1971,65.864
mus,1972,66.277
mus,1973,66.792
mus,1974,67.403
mus,1975,68.085
mus,1976,68.798
mus,1977,69.491
mus,1978,70.121
mus,1979,70.665
mus,1980,71.107
mus,1981,71.444
mus,1982,71.698
mus,1983,71.897
mus,1984,72.058
mus,1985,72.206
mus,1986,72.369
mus,1987,72.561
mus,1988,72.789
mus,1989,73.05
mus,1990,73.4
mus,1991,73.9
mus,1992,73.9
mus,1993,74
mus,1994,74
mus,1995,74.28
mus,1996,74.4
mus,1997,74.4
mus,1998,74.5
mus,1999,74.7
mus,2000,75.3
mus,2001,75.3
mus,2002,75.5
mus,2003,75.6
mus,2004,75.8
mus,2005,75.91
mus,2006,75.91
mus,2007,76.11
mus,2008,76.11
mus,2009,76.56
mus,2010,76.65
mus,2011,76.97
mus,2012,77.5
mus,2013,77.5
mus,2014,77.58
mus,2015,77.79
mus,2016,77.76
mus,2017,77.89
mus,2018,77.72
mus,2019,77.56
mus,2020,77.66
mwi,1960,36.678
mwi,1961,36.969
mwi,1962,37.247
mwi,1963,37.513
mwi,1964,37.773
mwi,1965,38.042
mwi,1966,38.34
mwi,1967,38.683
mwi,1968,39.079
mwi,1969,39.527
mwi,1970,40.021
mwi,1971,40.546
mwi,1972,41.082
mwi,1973,41.612
mwi,1974,42.128
mwi,1975,42.627
mwi,1976,43.111
mwi,1977,43.588
mwi,1978,44.062
mwi,1979,44.53
mwi,1980,44.985
mwi,1981,45.42
mwi,1982,45.83
mwi,1983,46.211
mwi,1984,46.56
mwi,1985,46.883
mwi,1986,47.186
mwi,1987,47.477
mwi,1988,47.754
mwi,1989,48.014
mwi,1990,48.243
mwi,1991,48.424
mwi,1992,48.545
mwi,1993,48.602
mwi,1994,48.599
mwi,1995,48.527
mwi,1996,48.375
mwi,1997,48.166
mwi,1998,47.939
mwi,1999,47.743
mwi,2000,47.646
mwi,2001,47.718
mwi,2002,48.002
mwi,2003,48.531
mwi,2004,49.318
mwi,2005,50.377
mwi,2006,51.707
mwi,2007,53.247
mwi,2008,54.922
mwi,2009,56.666
mwi,2010,58.398
mwi,2011,60.046
mwi,2012,61.562
mwi,2013,62.911
mwi,2014,64.065
mwi,2015,65.016
mwi,2016,65.776
mwi,2017,66.4
mwi,2018,66.937
mwi,2019,67.413
mwi,2020,67.85
mys,1960,61.396
mys,1961,61.965
mys,1962,62.506
mys,1963,63.017
mys,1964,63.503
mys,1965,63.971
mys,1966,64.433
mys,1967,64.897
mys,1968,65.368
mys,1969,65.847
mys,1970,66.329
mys,1971,66.804
mys,1972,67.264
mys,1973,67.7
mys,1974,68.112
mys,1975,68.504
mys,1976,68.884
mys,1977,69.261
mys,1978,69.638
mys,1979,70.013
mys,1980,70.379
mys,1981,70.722
mys,1982,71.035
mys,1983,71.312
mys,1984,71.555
mys,1985,71.773
mys,1986,71.977
mys,1987,72.183
mys,1988,72.397
mys,1989,72.624
mys,1990,72.858
mys,1991,73.09
mys,1992,73.31
mys,1993,73.51
mys,1994,73.691
mys,1995,73.86
mys,1996,74.024
mys,1997,74.195
mys,1998,74.378
mys,1999,74.575
mys,2000,74.786
mys,2001,75.003
mys,2002,75.22
mys,2003,75.43
mys,2004,75.632
mys,2005,75.824
mys,2006,76.008
mys,2007,76.188
mys,2008,76.369
mys,2009,76.549
mys,2010,76.732
mys,2011,76.918
mys,2012,77.105
mys,2013,77.293
mys,2014,77.48
mys,2015,77.663
mys,2016,77.84
mys,2017,78.008
mys,2018,78.167
mys,2019,78.317
mys,2020,78.458
nam,1960,48.819
nam,1961,49.536
nam,1962,50.229
nam,1963,50.892
nam,1964,51.526
nam,1965,52.13
nam,1966,52.71
nam,1967,53.275
nam,1968,53.833
nam,1969,54.393
nam,1970,54.964
nam,1971,55.56
nam,1972,56.18
nam,1973,56.818
nam,1974,57.464
nam,1975,58.097
nam,1976,58.688
nam,1977,59.22
nam,1978,59.685
nam,1979,60.086
nam,1980,60.444
nam,1981,60.794
nam,1982,61.164
nam,1983,61.57
nam,1984,62.01
nam,1985,62.487
nam,1986,62.998
nam,1987,63.507
nam,1988,63.963
nam,1989,64.319
nam,1990,64.495
nam,1991,64.411
nam,1992,64.033
nam,1993,63.363
nam,1994,62.419
nam,1995,61.233
nam,1996,59.855
nam,1997,58.381
nam,1998,56.919
nam,1999,55.557
nam,2000,54.373
nam,2001,53.425
nam,2002,52.728
nam,2003,52.3
nam,2004,52.174
nam,2005,52.406
nam,2006,53.047
nam,2007,54.063
nam,2008,55.386
nam,2009,56.937
nam,2010,58.597
nam,2011,60.235
nam,2012,61.746
nam,2013,63.046
nam,2014,64.089
nam,2015,64.866
nam,2016,65.412
nam,2017,65.823
nam,2018,66.18
nam,2019,66.516
nam,2020,66.853
ncl,1960,61.2
ncl,1961,61.6
ncl,1962,62
ncl,1963,62.5
ncl,1964,63
ncl,1965,63.5
ncl,1966,64
ncl,1967,64.5
ncl,1968,65
ncl,1969,65.5
ncl,1970,66
ncl,1971,66.5
ncl,1972,67
ncl,1973,67.5
ncl,1974,68
ncl,1975,68.5
ncl,1976,69
ncl,1977,69.5
ncl,1978,69.825
ncl,1979,70.15
ncl,1980,70.475
ncl,1981,70.8
ncl,1982,70.3
ncl,1983,71.2
ncl,1984,71.7
ncl,1985,72.3
ncl,1986,72.7
ncl,1987,72.5
ncl,1988,73.5
ncl,1989,71.8
ncl,1990,73.2
ncl,1991,74.2
ncl,1992,75.2
ncl,1993,75.6
ncl,1994,73.9
ncl,1995,75.8
ncl,1996,74.2
ncl,1997,74.3
ncl,1998,77.5
ncl,1999,77
ncl,2000,78.8
ncl,2001,77.7
ncl,2002,79.2
ncl,2003,78.6
ncl,2004,78.8
ncl,2005,79
ncl,2006,79.2
ncl,2007,79.5
ncl,2008,79.6
ncl,2009,79.9
ncl,2010,80.2
ncl,2011,79.5
ncl,2012,80.1
ncl,2013,80.2
ncl,2014,79.9
ncl,2015,80.2
ncl,2016,79.8
ncl,2017,80.1
ncl,2018,80.2
ncl,2019,80.4
ncl,2020,80.536
ner,1960,35.471
ner,1961,35.562
ner,1962,35.646
ner,1963,35.724
ner,1964,35.796
ner,1965,35.865
ner,1966,35.935
ner,1967,36.013
ner,1968,36.107
ner,1969,36.22
ner,1970,36.358
ner,1971,36.521
ner,1972,36.709
ner,1973,36.925
ner,1974,37.171
ner,1975,37.456
ner,1976,37.789
ner,1977,38.173
ner,1978,38.601
ner,1979,39.068
ner,1980,39.558
ner,1981,40.052
ner,1982,40.536
ner,1983,41
ner,1984,41.444
ner,1985,41.871
ner,1986,42.293
ner,1987,42.728
ner,1988,43.19
ner,1989,43.685
ner,1990,44.216
ner,1991,44.786
ner,1992,45.385
ner,1993,46.008
ner,1994,46.649
ner,1995,47.301
ner,1996,47.957
ner,1997,48.613
ner,1998,49.269
ner,1999,49.926
ner,2000,50.588
ner,2001,51.263
ner,2002,51.959
ner,2003,52.681
ner,2004,53.43
ner,2005,54.207
ner,2006,55.015
ner,2007,55.846
ner,2008,56.688
ner,2009,57.528
ner,2010,58.351
ner,2011,59.141
ner,2012,59.886
ner,2013,60.579
ner,2014,61.214
ner,2015,61.789
ner,2016,62.305
ner,2017,62.776
ner,2018,63.212
ner,2019,63.621
ner,2020,64.01
nga,1960,38.445
nga,1961,38.887
nga,1962,39.315
nga,1963,39.724
nga,1964,40.112
nga,1965,40.483
nga,1966,40.843
nga,1967,41.201
nga,1968,41.566
nga,1969,41.943
nga,1970,42.335
nga,1971,42.747
nga,1972,43.174
nga,1973,43.613
nga,1974,44.058
nga,1975,44.507
nga,1976,44.961
nga,1977,45.412
nga,1978,45.849
nga,1979,46.261
nga,1980,46.627
nga,1981,46.927
nga,1982,47.154
nga,1983,47.306
nga,1984,47.386
nga,1985,47.404
nga,1986,47.378
nga,1987,47.328
nga,1988,47.274
nga,1989,47.228
nga,1990,47.191
nga,1991,47.16
nga,1992,47.127
nga,1993,47.088
nga,1994,47.049
nga,1995,47.014
nga,1996,46.988
nga,1997,46.979
nga,1998,47
nga,1999,47.063
nga,2000,47.189
nga,2001,47.396
nga,2002,47.69
nga,2003,48.067
nga,2004,48.519
nga,2005,49.028
nga,2006,49.57
nga,2007,50.121
nga,2008,50.658
nga,2009,51.171
nga,2010,51.656
nga,2011,52.12
nga,2012,52.579
nga,2013,53.042
nga,2014,53.506
nga,2015,53.967
nga,2016,54.415
nga,2017,54.843
nga,2018,55.244
nga,2019,55.619
nga,2020,55.969
nic,1960,48.315
nic,1961,48.955
nic,1962,49.603
nic,1963,50.256
nic,1964,50.914
nic,1965,51.576
nic,1966,52.242
nic,1967,52.91
nic,1968,53.579
nic,1969,54.246
nic,1970,54.909
nic,1971,55.566
nic,1972,56.215
nic,1973,56.854
nic,1974,57.483
nic,1975,58.1
nic,1976,58.704
nic,1977,59.296
nic,1978,59.879
nic,1979,60.457
nic,1980,61.035
nic,1981,61.619
nic,1982,62.212
nic,1983,62.818
nic,1984,63.436
nic,1985,64.07
nic,1986,64.721
nic,1987,65.382
nic,1988,66.048
nic,1989,66.709
nic,1990,67.354
nic,1991,67.971
nic,1992,68.553
nic,1993,69.098
nic,1994,69.606
nic,1995,70.086
nic,1996,70.551
nic,1997,71.015
nic,1998,71.484
nic,1999,71.957
nic,2000,72.425
nic,2001,72.873
nic,2002,73.285
nic,2003,73.654
nic,2004,73.981
nic,2005,74.272
nic,2006,74.54
nic,2007,74.802
nic,2008,75.068
nic,2009,75.345
nic,2010,75.633
nic,2011,75.93
nic,2012,76.227
nic,2013,76.516
nic,2014,76.795
nic,2015,77.06
nic,2016,77.309
nic,2017,77.546
nic,2018,77.77
nic,2019,77.982
nic,2020,78.185
nld,1960,75.38
nld,1961,75.85
nld,1962,75.68
nld,1963,75.77
nld,1964,76.26
nld,1965,76.14
nld,1966,76.12
nld,1967,76.57
nld,1968,76.44
nld,1969,76.29
nld,1970,76.5
nld,1971,76.77
nld,1972,76.79
nld,1973,77.13
nld,1974,77.61
nld,1975,77.7
nld,1976,77.92
nld,1977,78.52
nld,1978,78.5
nld,1979,78.92
nld,1980,79.18
nld,1981,79.32
nld,1982,79.41
nld,1983,79.56
nld,1984,79.67
nld,1985,79.66
nld,1986,79.61
nld,1987,80.06
nld,1988,80.24
nld,1989,79.92
nld,1990,80.11
nld,1991,80.15
nld,1992,80.28
nld,1993,80
nld,1994,80.31
nld,1995,80.36
nld,1996,80.35
nld,1997,80.55
nld,1998,80.7
nld,1999,80.5
nld,2000,80.6
nld,2001,80.7
nld,2002,80.7
nld,2003,80.9
nld,2004,81.4
nld,2005,81.6
nld,2006,81.9
nld,2007,82.3
nld,2008,82.3
nld,2009,82.7
nld,2010,82.7
nld,2011,83.1
nld,2012,83
nld,2013,83.2
nld,2014,83.5
nld,2015,83.2
nld,2016,83.2
nld,2017,83.4
nld,2018,83.4
nld,2019,83.7
nld,2020,83.1
nld_curacao,2006,78.5
nld_curacao,2007,79
nld_curacao,2008,79.1
nld_curacao,2009,80.1
nld_curacao,2011,80.7
nld_curacao,2012,80.7
nld_curacao,2013,80.9
nld_curacao,2014,81.1
nld_curacao,2015,81.2
nld_curacao,2016,81.1
nld_curacao,2017,81.5
nor,1960,75.87
nor,1961,76.05
nor,1962,76.05
nor,1963,75.49
nor,1964,76.08
nor,1965,76.53
nor,1966,76.71
nor,1967,76.94
nor,1968,76.8
nor,1969,76.67
nor,1970,77.32
nor,1971,77.36
nor,1972,77.51
nor,1973,77.71
nor,1974,77.96
nor,1975,78.07
nor,1976,78.21
nor,1977,78.67
nor,1978,78.63
nor,1979,78.82
nor,1980,79.17
nor,1981,79.27
nor,1982,79.54
nor,1983,79.56
nor,1984,79.61
nor,1985,79.41
nor,1986,79.76
nor,1987,79.58
nor,1988,79.56
nor,1989,79.84
nor,1990,79.8
nor,1991,80.1
nor,1992,80.36
nor,1993,80.23
nor,1994,80.64
nor,1995,80.82
nor,1996,81.07
nor,1997,80.97
nor,1998,81.3
nor,1999,81.1
nor,2000,81.4
nor,2001,81.5
nor,2002,81.6
nor,2003,81.9
nor,2004,82.3
nor,2005,82.5
nor,2006,82.7
nor,2007,82.7
nor,2008,83
nor,2009,83.1
nor,2010,83.2
nor,2011,83.6
nor,2012,83.5
nor,2013,83.8
nor,2014,84.2
nor,2015,84.2
nor,2016,84.2
nor,2017,84.3
nor,2018,84.5
nor,2019,84.7
nor,2020,84.9
npl,1960,35.566
npl,1961,35.924
npl,1962,36.343
npl,1963,36.819
npl,1964,37.345
npl,1965,37.911
npl,1966,38.506
npl,1967,39.118
npl,1968,39.736
npl,1969,40.35
npl,1970,40.954
npl,1971,41.543
npl,1972,42.123
npl,1973,42.699
npl,1974,43.275
npl,1975,43.856
npl,1976,44.45
npl,1977,45.061
npl,1978,45.695
npl,1979,46.354
npl,1980,47.039
npl,1981,47.745
npl,1982,48.47
npl,1983,49.209
npl,1984,49.964
npl,1985,50.737
npl,1986,51.537
npl,1987,52.365
npl,1988,53.22
npl,1989,54.098
npl,1990,54.993
npl,1991,55.898
npl,1992,56.804
npl,1993,57.699
npl,1994,58.577
npl,1995,59.433
npl,1996,60.263
npl,1997,61.071
npl,1998,61.855
npl,1999,62.614
npl,2000,63.344
npl,2001,64.043
npl,2002,64.71
npl,2003,65.347
npl,2004,65.953
npl,2005,66.528
npl,2006,67.075
npl,2007,67.595
npl,2008,68.09
npl,2009,68.563
npl,2010,69.013
npl,2011,69.44
npl,2012,69.843
npl,2013,70.225
npl,2014,70.586
npl,2015,70.931
npl,2016,71.264
npl,2017,71.586
npl,2018,71.9
npl,2019,72.208
npl,2020,72.51
nzl,1960,73.9
nzl,1961,73.7
nzl,1962,74.1
nzl,1963,74.2
nzl,1964,74.3
nzl,1965,74.3
nzl,1966,74.3
nzl,1967,74.7
nzl,1968,74.3
nzl,1969,74.7
nzl,1970,74.5
nzl,1971,75
nzl,1972,74.8
nzl,1973,75.1
nzl,1974,75.1
nzl,1975,75.6
nzl,1976,75.7
nzl,1977,75.6
nzl,1978,76.4
nzl,1979,76.5
nzl,1980,75.8
nzl,1981,76.9
nzl,1982,76.9
nzl,1983,76.9
nzl,1984,77.7
nzl,1985,76.8
nzl,1986,77.4
nzl,1987,77.2
nzl,1988,77.6
nzl,1989,78
nzl,1990,78.4
nzl,1991,78.9
nzl,1992,79.3
nzl,1993,79.2
nzl,1994,79.7
nzl,1995,79.5
nzl,1996,79.4
nzl,1997,80.1
nzl,1998,80.8
nzl,1999,80.4
nzl,2000,81.3
nzl,2001,81.1
nzl,2002,81.1
nzl,2003,81.4
nzl,2004,81.7
nzl,2005,81.9
nzl,2006,82.2
nzl,2007,82.2
nzl,2008,82.4
nzl,2009,82.7
nzl,2010,82.7
nzl,2011,82.8
nzl,2012,83
nzl,2013,83.2
nzl,2014,83.3
nzl,2015,83.27
nzl,2016,83.4
nzl,2017,83.4
nzl,2018,83.6
nzl,2019,83.5
nzl,2020,83.9
omn,1960,43.504
omn,1961,44.372
omn,1962,45.224
omn,1963,46.06
omn,1964,46.881
omn,1965,47.684
omn,1966,48.462
omn,1967,49.217
omn,1968,49.959
omn,1969,50.698
omn,1970,51.459
omn,1971,52.267
omn,1972,53.135
omn,1973,54.071
omn,1974,55.07
omn,1975,56.123
omn,1976,57.212
omn,1977,58.307
omn,1978,59.386
omn,1979,60.43
omn,1980,61.431
omn,1981,62.383
omn,1982,63.294
omn,1983,64.169
omn,1984,65.007
omn,1985,65.804
omn,1986,66.561
omn,1987,67.279
omn,1988,67.961
omn,1989,68.61
omn,1990,69.231
omn,1991,69.827
omn,1992,70.401
omn,1993,70.958
omn,1994,71.5
omn,1995,72.029
omn,1996,72.545
omn,1997,73.046
omn,1998,73.533
omn,1999,74.005
omn,2000,74.465
omn,2001,74.915
omn,2002,75.357
omn,2003,75.789
omn,2004,76.208
omn,2005,76.608
omn,2006,76.98
omn,2007,77.319
omn,2008,77.625
omn,2009,77.901
omn,2010,78.155
omn,2011,78.397
omn,2012,78.638
omn,2013,78.885
omn,2014,79.141
omn,2015,79.401
omn,2016,79.659
omn,2017,79.906
omn,2018,80.134
omn,2019,80.343
omn,2020,80.534
pak,1960,45.455
pak,1961,46.348
pak,1962,47.204
pak,1963,48.022
pak,1964,48.801
pak,1965,49.54
pak,1966,50.24
pak,1967,50.902
pak,1968,51.529
pak,1969,52.125
pak,1970,52.692
pak,1971,53.235
pak,1972,53.754
pak,1973,54.253
pak,1974,54.736
pak,1975,55.204
pak,1976,55.658
pak,1977,56.097
pak,1978,56.522
pak,1979,56.935
pak,1980,57.337
pak,1981,57.732
pak,1982,58.118
pak,1983,58.497
pak,1984,58.869
pak,1985,59.231
pak,1986,59.582
pak,1987,59.92
pak,1988,60.244
pak,1989,60.556
pak,1990,60.856
pak,1991,61.146
pak,1992,61.431
pak,1993,61.713
pak,1994,61.993
pak,1995,62.274
pak,1996,62.557
pak,1997,62.841
pak,1998,63.125
pak,1999,63.407
pak,2000,63.683
pak,2001,63.947
pak,2002,64.198
pak,2003,64.436
pak,2004,64.664
pak,2005,64.89
pak,2006,65.124
pak,2007,65.374
pak,2008,65.644
pak,2009,65.931
pak,2010,66.228
pak,2011,66.526
pak,2012,66.813
pak,2013,67.08
pak,2014,67.323
pak,2015,67.543
pak,2016,67.742
pak,2017,67.928
pak,2018,68.109
pak,2019,68.287
pak,2020,68.464
pan,1960,61.955
pan,1961,62.497
pan,1962,63.02
pan,1963,63.523
pan,1964,64.009
pan,1965,64.485
pan,1966,64.961
pan,1967,65.447
pan,1968,65.952
pan,1969,66.479
pan,1970,67.033
pan,1971,67.614
pan,1972,68.217
pan,1973,68.831
pan,1974,69.448
pan,1975,70.056
pan,1976,70.646
pan,1977,71.21
pan,1978,71.741
pan,1979,72.236
pan,1980,72.696
pan,1981,73.123
pan,1982,73.526
pan,1983,73.911
pan,1984,74.278
pan,1985,74.628
pan,1986,74.956
pan,1987,75.26
pan,1988,75.538
pan,1989,75.791
pan,1990,76.018
pan,1991,76.219
pan,1992,76.398
pan,1993,76.56
pan,1994,76.711
pan,1995,76.854
pan,1996,76.996
pan,1997,77.14
pan,1998,77.29
pan,1999,77.449
pan,2000,77.622
pan,2001,77.81
pan,2002,78.012
pan,2003,78.226
pan,2004,78.449
pan,2005,78.679
pan,2006,78.913
pan,2007,79.148
pan,2008,79.381
pan,2009,79.61
pan,2010,79.838
pan,2011,80.066
pan,2012,80.297
pan,2013,80.531
pan,2014,80.765
pan,2015,80.994
pan,2016,81.211
pan,2017,81.412
pan,2018,81.593
pan,2019,81.756
pan,2020,81.901
per,1960,49.56
per,1961,50.204
per,1962,50.826
per,1963,51.416
per,1964,51.978
per,1965,52.532
per,1966,53.107
per,1967,53.729
per,1968,54.41
per,1969,55.148
per,1970,55.923
per,1971,56.708
per,1972,57.47
per,1973,58.185
per,1974,58.846
per,1975,59.454
per,1976,60.02
per,1977,60.567
per,1978,61.116
per,1979,61.673
per,1980,62.247
per,1981,62.84
per,1982,63.446
per,1983,64.06
per,1984,64.68
per,1985,65.303
per,1986,65.929
per,1987,66.553
per,1988,67.171
per,1989,67.778
per,1990,68.372
per,1991,68.948
per,1992,69.506
per,1993,70.046
per,1994,70.566
per,1995,71.068
per,1996,71.552
per,1997,72.022
per,1998,72.478
per,1999,72.922
per,2000,73.353
per,2001,73.768
per,2002,74.166
per,2003,74.547
per,2004,74.913
per,2005,75.263
per,2006,75.602
per,2007,75.931
per,2008,76.254
per,2009,76.572
per,2010,76.888
per,2011,77.207
per,2012,77.527
per,2013,77.846
per,2014,78.161
per,2015,78.468
per,2016,78.759
per,2017,79.031
per,2018,79.28
per,2019,79.507
per,2020,79.714
phl,1960,63.21
phl,1961,63.63
phl,1962,64.004
phl,1963,64.333
phl,1964,64.622
phl,1965,64.873
phl,1966,65.089
phl,1967,65.273
phl,1968,65.43
phl,1969,65.565
phl,1970,65.68
phl,1971,65.773
phl,1972,65.845
phl,1973,65.904
phl,1974,65.957
phl,1975,66.021
phl,1976,66.109
phl,1977,66.231
phl,1978,66.39
phl,1979,66.587
phl,1980,66.81
phl,1981,67.045
phl,1982,67.276
phl,1983,67.495
phl,1984,67.704
phl,1985,67.919
phl,1986,68.161
phl,1987,68.448
phl,1988,68.788
phl,1989,69.176
phl,1990,69.6
phl,1991,70.042
phl,1992,70.475
phl,1993,70.878
phl,1994,71.236
phl,1995,71.537
phl,1996,71.773
phl,1997,71.954
phl,1998,72.092
phl,1999,72.197
phl,2000,72.281
phl,2001,72.36
phl,2002,72.446
phl,2003,72.552
phl,2004,72.684
phl,2005,72.85
phl,2006,73.049
phl,2007,73.275
phl,2008,73.515
phl,2009,73.764
phl,2010,74.012
phl,2011,74.25
phl,2012,74.471
phl,2013,74.673
phl,2014,74.851
phl,2015,75.007
phl,2016,75.143
phl,2017,75.268
phl,2018,75.387
phl,2019,75.505
phl,2020,75.623
plw,1990,74.98
plw,1995,76.9
plw,2000,74.54
plw,2005,72.1
png,1960,39.515
png,1961,40.18
png,1962,40.861
png,1963,41.559
png,1964,42.273
png,1965,43.004
png,1966,43.752
png,1967,44.514
png,1968,45.284
png,1969,46.057
png,1970,46.826
png,1971,47.584
png,1972,48.327
png,1973,49.054
png,1974,49.762
png,1975,50.459
png,1976,51.156
png,1977,51.858
png,1978,52.565
png,1979,53.269
png,1980,53.95
png,1981,54.586
png,1982,55.161
png,1983,55.665
png,1984,56.098
png,1985,56.471
png,1986,56.799
png,1987,57.106
png,1988,57.412
png,1989,57.724
png,1990,58.047
png,1991,58.38
png,1992,58.712
png,1993,59.033
png,1994,59.341
png,1995,59.628
png,1996,59.889
png,1997,60.123
png,1998,60.334
png,1999,60.527
png,2000,60.715
png,2001,60.91
png,2002,61.124
png,2003,61.362
png,2004,61.628
png,2005,61.919
png,2006,62.228
png,2007,62.542
png,2008,62.853
png,2009,63.155
png,2010,63.446
png,2011,63.727
png,2012,64.002
png,2013,64.274
png,2014,64.543
png,2015,64.809
png,2016,65.07
png,2017,65.326
png,2018,65.576
png,2019,65.82
png,2020,66.058
pol,1960,70.6
pol,1961,70.8
pol,1962,70.5
pol,1963,71.5
pol,1964,71.6
pol,1965,72.4
pol,1966,72.9
pol,1967,72.6
pol,1968,73.6
pol,1969,73.1
pol,1970,73.3
pol,1971,73.3
pol,1972,74.2
pol,1973,74.3
pol,1974,74.6
pol,1975,74.3
pol,1976,74.6
pol,1977,74.5
pol,1978,74.5
pol,1979,74.9
pol,1980,74.4
pol,1981,75.2
pol,1982,75.2
pol,1983,75.2
pol,1984,75
pol,1985,74.8
pol,1986,75.1
