geo,time,bn_cab_xoka_gd_zs
tcd,1982,2.22026
tcd,1983,4.56203
tcd,1984,0.98421
tcd,1985,-8.4448
tcd,1986,-5.5601
tcd,1987,-2.19448
tcd,1988,1.72042
tcd,1989,-3.57661
tcd,1990,-2.62379
tcd,1991,-3.49332
tcd,1992,-4.55342
tcd,1993,-7.97127
tcd,1994,-3.19914
tgo,1974,23.51298
tgo,1975,-12.22903
tgo,1976,-3.96689
tgo,1977,-11.22775
tgo,1978,-26.37151
tgo,1979,-23.85661
tgo,1980,-8.35944
tgo,1981,-4.58815
tgo,1982,-10.56852
tgo,1983,-5.66518
tgo,1984,3.64595
tgo,1985,-3.59708
tgo,1986,-5.31981
tgo,1987,-4.8463
tgo,1988,-6.32282
tgo,1989,-3.75763
tgo,1990,-5.17363
tgo,1991,-8.78612
tgo,1992,-8.19125
tgo,1993,-6.68317
tgo,1994,-5.73413
tgo,1995,-9.3146
tgo,1996,-10.50232
tgo,1997,-7.79914
tgo,1998,-8.8272
tgo,1999,-8.06554
tgo,2000,-9.38339
tgo,2001,-11.41891
tgo,2002,-8.21596
tgo,2003,-7.6702
tgo,2004,-9.17082
tgo,2005,-8.94049
tgo,2006,-7.50337
tgo,2007,-8.1141
tgo,2008,-6.70529
tgo,2009,-5.24909
tgo,2010,-5.82898
tgo,2011,-7.80132
tgo,2012,-7.59348
tgo,2013,-13.15278
tgo,2014,-10.02123
tgo,2015,-11.02701
tgo,2016,-7.23895
tgo,2017,-1.51112
tgo,2018,-2.59908
tgo,2019,-0.76787
tgo,2020,-0.27378
tha,1975,-4.07386
tha,1976,-2.58903
tha,1977,-5.54845
tha,1978,-4.8017
tha,1979,-7.62364
tha,1980,-6.41762
tha,1981,-7.37858
tha,1982,-2.74154
tha,1983,-7.17598
tha,1984,-5.04474
tha,1985,-3.95191
tha,1986,0.5732
tha,1987,-0.72519
tha,1988,-2.68272
tha,1989,-3.45731
tha,1990,-8.53156
tha,1991,-7.70751
tha,1992,-5.65567
tha,1993,-4.9305
tha,1994,-5.4941
tha,1995,-8.0233
tha,1996,-8.02659
tha,1997,-2.01165
tha,1998,12.52905
tha,1999,9.81129
tha,2000,7.36845
tha,2001,4.24027
tha,2002,3.46551
tha,2003,3.13356
tha,2004,1.59597
tha,2005,-4.03646
tha,2006,1.04381
tha,2007,5.92666
tha,2008,0.31947
tha,2009,7.87657
tha,2010,3.36732
tha,2011,2.54217
tha,2012,-1.23234
tha,2013,-2.10154
tha,2014,2.85828
tha,2015,6.91581
tha,2016,10.50836
tha,2017,9.63103
tha,2018,5.61033
tha,2019,6.98997
tha,2020,4.04247
tjk,2002,-1.23934
tjk,2003,-0.30629
tjk,2004,-2.74745
tjk,2005,-12.81001
tjk,2006,-13.15838
tjk,2007,-32.09642
tjk,2008,-20.51371
tjk,2009,-14.4085
tjk,2010,-10.29883
tjk,2011,-6.33658
tjk,2012,-8.92694
tjk,2013,-10.47281
tjk,2014,-3.47274
tjk,2015,-5.76772
tjk,2016,-4.15919
tjk,2017,2.10934
tjk,2018,-4.88966
tjk,2019,-2.23226
tjk,2020,4.09934
tls,2006,119.20393
tls,2007,216.87806
tls,2008,311.76091
tls,2009,176.77633
tls,2010,189.53581
tls,2011,225.05946
tls,2012,235.78423
tls,2013,171.26494
tls,2014,76.42876
tls,2015,14.10034
tls,2016,-32.29548
tls,2017,-20.98776
tls,2018,-12.06832
tls,2019,6.54221
tls,2020,-16.19321
ton,1975,0.75271
ton,1976,-6.96178
ton,1977,-6.00686
ton,1978,-1.72387
ton,1979,-5.38236
ton,1980,-6.04351
ton,1981,-12.00125
ton,1982,5.46282
ton,1983,1.31275
ton,1984,-0.40047
ton,1985,-3.47556
ton,1986,0.78926
ton,1987,5.97535
ton,1988,-10.54194
ton,1989,-1.76859
ton,1990,11.25079
ton,1991,-1.43804
ton,1992,-1.28998
ton,1993,2.36255
ton,1994,-9.47661
ton,2001,-7.26087
ton,2002,-3.46621
ton,2003,-6.34023
ton,2004,-3.26853
ton,2005,-9.29426
ton,2006,-8.10881
ton,2007,-16.49571
ton,2008,-18.20801
ton,2009,-30.04248
ton,2010,-23.83519
ton,2011,-20.2332
ton,2012,-14.8329
ton,2013,-9.49757
ton,2014,-6.2815
ton,2015,-10.0896
ton,2016,-6.457
ton,2017,-6.40387
ton,2018,-6.30883
ton,2019,-0.82254
ton,2020,-5.27384
tto,1975,13.93183
tto,1976,10.43434
tto,1977,5.82519
tto,1978,1.52756
tto,1979,-0.41645
tto,1980,5.72431
tto,1981,5.92992
tto,1982,-7.36398
tto,1983,-12.19235
tto,1984,-6.01601
tto,1985,-0.64911
tto,1986,-8.59212
tto,1987,-4.68909
tto,1988,-1.96936
tto,1989,-0.89153
tto,1990,9.0566
tto,1991,-0.08777
tto,1992,2.55341
tto,1993,2.42207
tto,1994,4.40266
tto,1995,5.51344
tto,1996,1.82557
tto,1997,-10.69428
tto,1998,-10.64783
tto,1999,0.44941
tto,2000,6.67497
tto,2001,4.71395
tto,2002,0.84811
tto,2003,8.70995
tto,2004,13.50016
tto,2005,24.28531
tto,2006,38.78645
tto,2007,23.8728
tto,2008,30.49352
tto,2009,8.51639
tto,2010,18.82994
tto,2011,18.51283
tto,2012,15.00787
tto,2013,20.43142
tto,2014,15.04391
tto,2015,8.24184
tto,2016,-3.46812
tto,2017,6.29513
tto,2018,6.86592
tto,2019,4.39559
tto,2020,-0.63105
tun,1976,-8.79513
tun,1977,-11.08756
tun,1978,-7.69006
tun,1979,-4.17561
tun,1980,-4.03844
tun,1981,-5.38198
tun,1982,-8.13855
tun,1983,-6.82802
tun,1984,-9.2629
tun,1985,-6.91054
tun,1986,-6.70329
tun,1987,-0.56005
tun,1988,2.07837
tun,1989,-2.15847
tun,1990,-3.77019
tun,1991,-3.58998
tun,1992,-7.1208
tun,1993,-9.05643
tun,1994,-3.43387
tun,1995,-4.29257
tun,1996,-2.43884
tun,1997,-2.86791
tun,1998,-3.0973
tun,1999,-1.92531
tun,2000,-3.82563
tun,2001,-3.8089
tun,2002,-3.22382
tun,2003,-2.66086
tun,2004,-1.41667
tun,2005,-0.92735
tun,2006,-1.80169
tun,2007,-2.35626
tun,2008,-3.81456
tun,2009,-2.83915
tun,2010,-4.55445
tun,2011,-7.03564
tun,2012,-7.86576
tun,2013,-7.96704
tun,2014,-8.63431
tun,2015,-8.40915
tun,2016,-8.32777
tun,2017,-9.67587
tun,2018,-10.43763
tun,2019,-7.831
tun,2020,-6.07947
tur,1974,-1.57585
tur,1975,-3.69228
tur,1976,-3.9567
tur,1977,-5.35135
tur,1978,-1.94176
tur,1979,-1.58064
tur,1980,-4.95426
tur,1981,-2.72522
tur,1982,-1.47491
tur,1983,-3.11779
tur,1984,-2.39874
tur,1985,-1.50666
tur,1986,-1.93455
tur,1987,-0.9246
tur,1988,1.75669
tur,1989,0.87546
tur,1990,-1.74215
tur,1991,0.16664
tur,1992,-0.61467
tur,1993,-3.57052
tur,1994,2.01316
tur,1995,-1.37947
tur,1996,-1.34288
tur,1997,-1.38963
tur,1998,0.72472
tur,1999,-0.36078
tur,2000,-3.61644
tur,2001,1.86368
tur,2002,-0.26056
tur,2003,-2.4012
tur,2004,-3.47245
tur,2005,-4.14372
tur,2006,-5.59385
tur,2007,-5.42257
tur,2008,-5.11706
tur,2009,-1.74965
tur,2010,-5.74265
tur,2011,-8.87045
tur,2012,-5.44656
tur,2013,-5.8318
tur,2014,-4.1377
tur,2015,-3.16018
tur,2016,-3.10891
tur,2017,-4.75869
tur,2018,-2.79265
tur,2019,0.69684
tur,2020,-4.936
tuv,2001,-59.16478
tuv,2002,0.16176
tuv,2003,-34.49795
tuv,2004,-32.78797
tuv,2005,-19.58773
tuv,2006,28.59579
tuv,2007,-16.14561
tuv,2008,-12.24344
tuv,2009,-62.38409
tuv,2010,-44.03583
tuv,2011,-61.64069
tuv,2012,17.06418
tuv,2013,-7.44636
tuv,2014,-3.87821
tuv,2015,-73.04655
tuv,2016,15.69965
tuv,2017,12.86619
tuv,2018,60.93957
tuv,2019,-19.3236
tza,1988,-6.9904
tza,1989,-7.58072
tza,1990,-13.12422
tza,1991,-14.87858
tza,1992,-15.52204
tza,1993,-21.01608
tza,1994,-14.13014
tza,1995,-11.22238
tza,1996,-6.35403
tza,1997,-5.67701
tza,1998,-5.74035
tza,1999,-6.11351
tza,2000,-3.20202
tza,2001,-4.15035
tza,2002,-0.32373
tza,2003,-1.14426
tza,2004,-2.89868
tza,2005,-5.93813
tza,2006,-5.90927
tza,2007,-7.85009
tza,2008,-9.22326
tza,2009,-6.22361
tza,2010,-6.90561
tza,2011,-12.64083
tza,2012,-9.49378
tza,2013,-10.91921
tza,2014,-10.13113
tza,2015,-9.4503
tza,2016,-5.50348
tza,2017,-3.34327
tza,2018,-3.96874
tza,2019,-2.47344
tza,2020,-1.79777
uga,1980,-6.64222
uga,1981,1.89946
uga,1982,-3.20995
uga,1983,-3.2244
uga,1984,2.86377
uga,1985,0.13063
uga,1986,-1.10284
uga,1987,-1.78659
uga,1988,-2.99911
uga,1989,-4.91844
uga,1990,-6.117
uga,1991,-5.11089
uga,1992,-3.48562
uga,1993,-5.31387
uga,1994,-4.36544
uga,1995,-4.89053
uga,1996,-3.499
uga,1997,-5.0361
uga,1998,-5.52316
uga,1999,-4.88784
uga,2000,-5.79341
uga,2001,-5.23215
uga,2002,-2.46012
uga,2003,-0.58176
uga,2004,-0.0211
uga,2005,0.53277
uga,2006,-3.18904
uga,2007,-4.72875
uga,2008,-8.4751
uga,2009,-4.17085
uga,2010,-6.03512
uga,2011,-7.48878
uga,2012,-6.06313
uga,2013,-6.05719
uga,2014,-6.64161
uga,2015,-5.16029
uga,2016,-2.85394
uga,2017,-4.88429
uga,2018,-5.87941
uga,2019,-6.62441
uga,2020,-9.27732
ukr,1994,-2.21315
ukr,1995,-2.38935
ukr,1996,-2.65721
ukr,1997,-2.66199
ukr,1998,-3.09432
ukr,1999,5.25005
ukr,2000,4.14516
ukr,2001,3.36814
ukr,2002,7.23445
ukr,2003,5.57775
ukr,2004,10.28114
ukr,2005,2.83955
ukr,2006,-1.44702
ukr,2007,-3.53047
ukr,2008,-6.79439
ukr,2009,-1.42819
ukr,2010,-2.13583
ukr,2011,-6.04312
ukr,2012,-7.85082
ukr,2013,-8.67092
ukr,2014,-3.44261
ukr,2015,5.53109
ukr,2016,-1.9988
ukr,2017,-3.09839
ukr,2018,-4.91401
ukr,2019,-2.67996
ukr,2020,3.38716
ury,1978,-2.58642
ury,1979,-4.97272
ury,1980,-6.97726
ury,1981,-4.17619
ury,1982,-2.55589
ury,1983,-1.2269
ury,1984,-2.66172
ury,1985,-2.071
ury,1986,0.71189
ury,1987,-1.91015
ury,1988,0.26956
ury,1989,1.58159
ury,1990,1.99907
ury,1991,0.37864
ury,1992,-0.06818
ury,1993,-1.62504
ury,1994,-2.50821
ury,1995,-1.10117
ury,1996,-1.13767
ury,1997,-1.19901
ury,1998,-1.87308
ury,1999,-2.11642
ury,2000,-2.48134
ury,2001,-2.38113
ury,2002,2.80711
ury,2003,-0.72442
ury,2004,0.02283
ury,2005,0.2435
ury,2006,-2.00149
ury,2007,-0.94168
ury,2008,-5.69379
ury,2009,-1.20428
ury,2010,-1.8142
ury,2011,-2.74091
ury,2012,-3.97245
ury,2013,-3.5047
ury,2014,-3.21193
ury,2015,-0.27611
ury,2016,0.82858
ury,2017,0.0384
ury,2018,-0.44324
ury,2019,1.60725
ury,2020,-0.58723
usa,1970,0.24411
usa,1971,-0.08413
usa,1972,-0.41122
usa,1973,0.53179
usa,1974,0.11002
usa,1975,1.06119
usa,1976,0.20497
usa,1977,-0.72532
usa,1978,-0.66963
usa,1979,-0.00596
usa,1980,0.07444
usa,1981,0.14998
usa,1982,-0.34712
usa,1983,-1.21688
usa,1984,-2.45214
usa,1985,-2.8683
usa,1986,-3.21367
usa,1987,-3.30875
usa,1988,-2.31566
usa,1989,-1.7638
usa,1990,-1.324
usa,1991,0.0463
usa,1992,-0.79145
usa,1993,-1.23616
usa,1994,-1.66925
usa,1995,-1.48645
usa,1996,-1.54497
usa,1997,-1.64061
usa,1998,-2.37274
usa,1999,-2.97614
usa,2000,-3.92035
usa,2001,-3.72411
usa,2002,-4.17055
usa,2003,-4.55826
usa,2004,-5.20633
usa,2005,-5.74711
usa,2006,-5.91144
usa,2007,-5.0966
usa,2008,-4.73414
usa,2009,-2.62812
usa,2010,-2.88154
usa,2011,-2.92935
usa,2012,-2.58142
usa,2013,-2.02239
usa,2014,-2.11088
usa,2015,-2.2419
usa,2016,-2.12095
usa,2017,-1.8508
usa,2018,-2.12616
usa,2019,-2.20286
usa,2020,-2.94032
uzb,2010,5.06126
uzb,2011,4.6074
uzb,2012,1.77492
uzb,2013,1.7822
uzb,2014,2.56682
uzb,2015,1.03195
uzb,2016,0.24755
uzb,2017,2.38056
uzb,2018,-6.82683
uzb,2019,-5.61863
uzb,2020,-5.01678
vct,1978,4.43752
vct,1979,-5.06355
vct,1980,-11.29459
vct,1981,-0.78365
vct,1982,-9.5022
vct,1983,-2.1267
vct,1984,-0.7406
vct,1985,2.54048
vct,1986,-6.33914
vct,1987,-11.52578
vct,1988,-8.36405
vct,1989,-13.81311
vct,1990,-9.79984
vct,1991,-17.92919
vct,1992,-8.69444
vct,1993,-15.32411
vct,1994,-19.53345
vct,1995,-12.72122
vct,1996,-9.93833
vct,1997,-23.17195
vct,1998,-24.70137
vct,1999,-17.36212
vct,2000,-6.03415
vct,2001,-8.69409
vct,2002,-9.08601
vct,2003,-16.4952
vct,2004,-19.76192
vct,2005,-18.55685
vct,2006,-19.5424
vct,2007,-28.01479
vct,2008,-33.12046
vct,2009,-29.23692
vct,2010,-30.57915
vct,2011,-29.41429
vct,2012,-27.83482
vct,2013,-29.15621
vct,2014,-26.14465
vct,2015,-15.33152
vct,2016,-13.39548
vct,2017,-12.48066
vct,2018,-11.07411
vct,2019,-3.36535
vct,2020,-16.8394
ven,1970,-0.89957
ven,1971,-0.0847
ven,1972,-0.72258
ven,1973,5.14805
ven,1974,22.06818
ven,1975,7.90471
ven,1976,0.80841
ven,1977,-8.77917
ven,1978,-14.58683
ven,1979,0.72447
ven,1980,7.99777
ven,1981,6.03069
ven,1982,-6.26839
ven,1983,6.55305
ven,1984,7.75034
ven,1985,5.36912
ven,1986,-3.7174
ven,1987,-2.89408
ven,1988,-9.64527
ven,1989,4.96482
ven,1990,17.03557
ven,1991,3.24626
ven,1992,-6.20677
ven,1993,-3.31807
ven,1994,4.34964
ven,1995,2.60181
ven,1996,12.63623
ven,1997,4.34744
ven,1998,-4.85267
ven,1999,2.15561
ven,2000,10.1186
ven,2001,1.61345
ven,2002,8.18033
ven,2003,14.10657
ven,2004,13.80039
ven,2005,17.48814
ven,2006,14.42248
ven,2007,5.84466
ven,2008,9.90558
ven,2009,0.13008
ven,2010,1.42042
ven,2011,5.16364
ven,2012,0.67823
ven,2013,1.24095
ven,2014,1.01978
vnm,1996,-8.19224
vnm,1997,-5.69221
vnm,1998,-3.94714
vnm,1999,4.10338
vnm,2000,3.548
vnm,2001,2.08657
vnm,2002,-1.72256
vnm,2003,-4.88212
vnm,2004,-2.10664
vnm,2005,-0.97199
vnm,2006,-0.2467
vnm,2007,-8.98166
vnm,2008,-10.91795
vnm,2009,-6.2331
vnm,2010,-3.68838
vnm,2011,0.17412
vnm,2012,6.05121
vnm,2013,4.52337
vnm,2014,5.02619
vnm,2015,-1.05619
vnm,2016,0.30447
vnm,2017,-0.73688
vnm,2018,2.4058
vnm,2019,5.00198
vnm,2020,5.50674
vut,1982,-6.39982
vut,1983,-7.06403
vut,1984,4.66008
vut,1985,-7.86112
vut,1986,-9.24844
vut,1987,-7.40716
vut,1988,-6.20959
vut,1989,-7.95142
vut,1990,-3.66053
vut,1991,-5.09643
vut,1992,-4.62269
vut,1993,-5.825
vut,1994,-7.92277
vut,1995,-7.31866
vut,1996,-10.30706
vut,1997,-7.0908
vut,1998,2.19507
vut,1999,-4.87888
vut,2000,1.83613
vut,2001,0.70518
vut,2002,-6.49555
vut,2003,-7.04463
vut,2004,-6.14778
vut,2005,-8.62045
vut,2006,-6.85797
vut,2007,-6.66442
vut,2008,-23.9661
vut,2009,1.73469
vut,2010,-6.2885
vut,2011,-7.91489
vut,2012,-9.17502
vut,2013,-0.67955
vut,2014,7.79925
vut,2015,0.26546
vut,2016,3.36398
vut,2017,-4.4396
vut,2018,12.07941
vut,2019,16.04028
vut,2020,3.2154
wsm,1982,-4.98104
wsm,1983,4.29338
wsm,1984,0.5999
wsm,1985,2.01784
wsm,1986,11.05473
wsm,1987,10.0241
wsm,1988,7.68976
wsm,1989,12.10836
wsm,1990,6.85367
wsm,1991,-20.34933
wsm,1992,-39.6782
wsm,1993,-28.30614
wsm,1994,2.60664
wsm,1995,4.14971
wsm,1996,4.9129
wsm,1997,3.19721
wsm,1998,7.45518
wsm,1999,-7.25985
wsm,2004,-6.22306
wsm,2005,-10.2099
wsm,2006,-15.15915
wsm,2007,-8.0208
wsm,2008,-8.75985
wsm,2009,-1.9163
wsm,2010,-9.28209
wsm,2011,-11.02162
wsm,2012,-1.0134
wsm,2013,-5.80863
wsm,2014,-6.13912
wsm,2015,-1.61299
wsm,2016,-4.80711
wsm,2017,-1.13822
wsm,2018,2.87625
wsm,2019,3.99904
wsm,2020,-9.79115
yem,2005,3.72706
yem,2006,1.07922
yem,2007,-6.96671
yem,2008,-4.64976
yem,2009,-10.05726
yem,2010,-3.4107
yem,2011,-1.61144
yem,2012,-0.94521
yem,2013,-3.78691
yem,2014,-3.44275
yem,2015,-7.12927
yem,2016,-7.72402
zaf,1960,0.64683
zaf,1961,3.38894
zaf,1962,5.05766
zaf,1963,2.06507
zaf,1964,-1.55196
zaf,1965,-4.55781
zaf,1966,-1.1898
zaf,1967,-2.7233
zaf,1968,-0.13159
zaf,1969,-2.86167
zaf,1970,-7.00061
zaf,1971,-7.31856
zaf,1972,-0.89923
zaf,1973,-0.88202
zaf,1974,-3.906
zaf,1975,-6.28928
zaf,1976,-5.22479
zaf,1977,0.58842
zaf,1978,2.35219
zaf,1979,5.14357
zaf,1980,3.8098
zaf,1981,-5.82576
zaf,1982,-4.49588
zaf,1983,-0.36975
zaf,1984,-2.5235
zaf,1985,3.82745
zaf,1986,4.0964
zaf,1987,5.76323
zaf,1988,2.66202
zaf,1989,1.51265
zaf,1990,1.34274
zaf,1991,1.12884
zaf,1992,1.47175
zaf,1993,1.90436
zaf,1994,0.0193
zaf,1995,-1.4518
zaf,1996,-1.02807
zaf,1997,-1.31814
zaf,1998,-1.4375
zaf,1999,-0.44566
zaf,2000,-0.12557
zaf,2001,0.253
zaf,2002,0.78193
zaf,2003,-0.78244
zaf,2004,-2.50726
zaf,2005,-2.77476
zaf,2006,-4.0001
zaf,2007,-4.86192
zaf,2008,-5.18617
zaf,2009,-2.38459
zaf,2010,-1.29901
zaf,2011,-2.01967
zaf,2012,-4.68374
zaf,2013,-5.33837
zaf,2014,-4.81243
zaf,2015,-4.31029
zaf,2016,-2.63361
zaf,2017,-2.37437
zaf,2018,-3.03503
zaf,2019,-2.59452
zaf,2020,2.02664
zmb,1978,-9.97379
zmb,1979,2.34551
zmb,1980,-13.48218
zmb,1981,-18.60733
zmb,1982,-14.03332
zmb,1983,-8.17708
zmb,1984,-5.35145
zmb,1985,-17.32816
zmb,1986,-20.91521
zmb,1987,-10.80226
zmb,1988,-7.89527
zmb,1989,-5.46686
zmb,1990,-18.09317
zmb,1991,-9.04737
zmb,1997,-4.22933
zmb,1998,-16.12355
zmb,1999,-11.35031
zmb,2000,-18.3978
zmb,2001,-18.00061
zmb,2002,-15.81423
zmb,2003,-13.53005
zmb,2004,-7.14883
zmb,2005,-2.78498
zmb,2006,4.64475
zmb,2007,-1.23802
zmb,2008,-3.33058
zmb,2009,5.95343
zmb,2010,7.52549
zmb,2011,4.65824
zmb,2012,5.37898
zmb,2013,-0.57596
zmb,2014,-1.42709
zmb,2015,-3.61227
zmb,2016,-4.55169
zmb,2017,-1.68127
zmb,2018,-1.30116
zmb,2019,0.60369
zmb,2020,13.43272
zwe,1977,0.0255
zwe,1978,1.23954
zwe,1979,-1.0899
zwe,1980,-2.23444
zwe,1981,-6.8084
zwe,1982,-7.39398
zwe,1983,-5.11873
zwe,1984,-0.67439
zwe,1985,-1.13688
zwe,1986,0.26951
zwe,1987,0.85917
zwe,1988,1.60118
zwe,1989,0.2041
zwe,1990,-1.5902
zwe,1991,-5.28175
zwe,1992,-8.93125
zwe,1993,-1.76159
zwe,1994,-6.15945
zwe,2009,-7.55726
zwe,2010,-13.74716
zwe,2011,-19.49747
zwe,2012,-13.30762
zwe,2013,-13.87438
zwe,2014,-11.97115
zwe,2015,-7.9981
zwe,2016,-3.39414
zwe,2017,-1.54218
zwe,2018,-7.6157
zwe,2019,4.77317
zwe,2020,6.07307
