geo,time,sp_dyn_cbrt_in
grc,1969,17.6
grc,1970,16.5
grc,1971,16
grc,1972,15.9
grc,1973,15.4
grc,1974,16.1
grc,1975,15.7
grc,1976,16
grc,1977,15.4
grc,1978,15.5
grc,1979,15.5
grc,1980,15.4
grc,1981,14.5
grc,1982,14
grc,1983,13.5
grc,1984,12.7
grc,1985,11.7
grc,1986,11.3
grc,1987,10.6
grc,1988,10.7
grc,1989,10.1
grc,1990,10
grc,1991,9.9
grc,1992,10
grc,1993,9.7
grc,1994,9.9
grc,1995,9.6
grc,1996,9.5
grc,1997,9.6
grc,1998,9.4
grc,1999,9.4
grc,2000,9.6
grc,2001,9.4
grc,2002,9.5
grc,2003,9.6
grc,2004,9.6
grc,2005,9.8
grc,2006,10.2
grc,2007,10.1
grc,2008,10.7
grc,2009,10.6
grc,2010,10.3
grc,2011,9.6
grc,2012,9.1
grc,2013,8.6
grc,2014,8.5
grc,2015,8.5
grc,2016,8.6
grc,2017,8.2
grc,2018,8.1
grc,2019,7.8
grc,2020,7.9
grd,1960,44.803
grd,1961,43.418
grd,1962,41.581
grd,1963,39.385
grd,1964,36.975
grd,1965,34.562
grd,1966,32.37
grd,1967,30.551
grd,1968,29.208
grd,1969,28.388
grd,1970,28.061
grd,1971,28.122
grd,1972,28.384
grd,1973,28.693
grd,1974,28.986
grd,1975,29.25
grd,1976,29.517
grd,1977,29.85
grd,1978,30.277
grd,1979,30.772
grd,1980,31.304
grd,1981,31.831
grd,1982,32.297
grd,1983,32.641
grd,1984,32.814
grd,1985,32.747
grd,1986,32.381
grd,1987,31.718
grd,1988,30.789
grd,1989,29.633
grd,1990,28.31
grd,1991,26.899
grd,1992,25.485
grd,1993,24.146
grd,1994,22.935
grd,1995,21.882
grd,1996,20.987
grd,1997,20.213
grd,1998,19.531
grd,1999,18.939
grd,2000,18.444
grd,2001,18.054
grd,2002,17.77
grd,2003,17.583
grd,2004,17.479
grd,2005,17.438
grd,2006,17.441
grd,2007,17.468
grd,2008,17.497
grd,2009,17.512
grd,2010,17.501
grd,2011,17.461
grd,2012,17.398
grd,2013,17.315
grd,2014,17.209
grd,2015,17.074
grd,2016,16.905
grd,2017,16.701
grd,2018,16.465
grd,2019,16.198
grd,2020,15.902
grl,1973,19.2
grl,1974,17.5
grl,1975,16.4
grl,1976,17.3
grl,1977,18.6
grl,1978,17.7
grl,1979,18.1
grl,1980,20.6
grl,1981,20.7
grl,1982,20.4
grl,1983,19.1
grl,1984,20
grl,1985,21.7
grl,1986,19.7
grl,1987,20.4
grl,1988,22.1
grl,1989,21.9
grl,1990,22.6
grl,1991,21.5
grl,1992,22.4
grl,1993,21.4
grl,1994,20.5
grl,1995,19.7
grl,1996,18.8
grl,1997,19.6
grl,1998,17.5
grl,1999,16.8
grl,2000,15.6
grl,2001,16.7
grl,2002,16.9
grl,2003,15.5
grl,2004,15.7
grl,2005,15.6
grl,2006,14.8
grl,2007,15.1
grl,2008,14.8
grl,2009,15.9
grl,2010,15.3
grl,2011,14.4
grl,2012,13.9
grl,2013,14.5
grl,2014,14.3
grl,2015,15.2
grl,2016,14.8
grl,2017,15.2
grl,2018,14.6
grl,2019,15.1
grl,2020,14.8
gtm,1960,48.399
gtm,1961,47.843
gtm,1962,47.334
gtm,1963,46.884
gtm,1964,46.502
gtm,1965,46.189
gtm,1966,45.942
gtm,1967,45.745
gtm,1968,45.581
gtm,1969,45.442
gtm,1970,45.324
gtm,1971,45.225
gtm,1972,45.143
gtm,1973,45.07
gtm,1974,44.994
gtm,1975,44.901
gtm,1976,44.781
gtm,1977,44.623
gtm,1978,44.419
gtm,1979,44.159
gtm,1980,43.824
gtm,1981,43.393
gtm,1982,42.874
gtm,1983,42.282
gtm,1984,41.643
gtm,1985,41.001
gtm,1986,40.408
gtm,1987,39.901
gtm,1988,39.497
gtm,1989,39.199
gtm,1990,38.984
gtm,1991,38.816
gtm,1992,38.642
gtm,1993,38.419
gtm,1994,38.129
gtm,1995,37.767
gtm,1996,37.344
gtm,1997,36.883
gtm,1998,36.401
gtm,1999,35.893
gtm,2000,35.341
gtm,2001,34.716
gtm,2002,34.006
gtm,2003,33.212
gtm,2004,32.35
gtm,2005,31.454
gtm,2006,30.562
gtm,2007,29.716
gtm,2008,28.946
gtm,2009,28.269
gtm,2010,27.688
gtm,2011,27.197
gtm,2012,26.766
gtm,2013,26.369
gtm,2014,25.992
gtm,2015,25.627
gtm,2016,25.267
gtm,2017,24.912
gtm,2018,24.561
gtm,2019,24.21
gtm,2020,23.854
gum,1960,37.601
gum,1961,37.994
gum,1962,38.025
gum,1963,37.659
gum,1964,36.928
gum,1965,35.932
gum,1966,34.819
gum,1967,33.754
gum,1968,32.863
gum,1969,32.201
gum,1970,31.779
gum,1971,31.555
gum,1972,31.419
gum,1973,31.279
gum,1974,31.098
gum,1975,30.837
gum,1976,30.472
gum,1977,30.023
gum,1978,29.515
gum,1979,28.968
gum,1980,28.432
gum,1981,27.965
gum,1982,27.603
gum,1983,27.358
gum,1984,27.22
gum,1985,27.14
gum,1986,27.044
gum,1987,26.866
gum,1988,26.565
gum,1989,26.138
gum,1990,25.615
gum,1991,25.055
gum,1992,24.526
gum,1993,24.076
gum,1994,23.718
gum,1995,23.439
gum,1996,23.206
gum,1997,22.967
gum,1998,22.684
gum,1999,22.343
gum,2000,21.936
gum,2001,21.466
gum,2002,20.957
gum,2003,20.435
gum,2004,19.918
gum,2005,19.426
gum,2006,18.982
gum,2007,18.594
gum,2008,18.265
gum,2009,17.998
gum,2010,17.784
gum,2011,17.611
gum,2012,17.459
gum,2013,17.311
gum,2014,17.161
gum,2015,17.007
gum,2016,16.854
gum,2017,16.71
gum,2018,16.579
gum,2019,16.46
gum,2020,16.348
guy,1960,43.02
guy,1961,42.124
guy,1962,41.204
guy,1963,40.308
guy,1964,39.471
guy,1965,38.721
guy,1966,38.075
guy,1967,37.51
guy,1968,36.998
guy,1969,36.525
guy,1970,36.051
guy,1971,35.53
guy,1972,34.936
guy,1973,34.269
guy,1974,33.544
guy,1975,32.819
guy,1976,32.169
guy,1977,31.652
guy,1978,31.297
guy,1979,31.097
guy,1980,31
guy,1981,30.926
guy,1982,30.794
guy,1983,30.551
guy,1984,30.191
guy,1985,29.745
guy,1986,29.275
guy,1987,28.856
guy,1988,28.541
guy,1989,28.339
guy,1990,28.24
guy,1991,28.214
guy,1992,28.204
guy,1993,28.16
guy,1994,28.056
guy,1995,27.867
guy,1996,27.58
guy,1997,27.208
guy,1998,26.766
guy,1999,26.262
guy,2000,25.704
guy,2001,25.101
guy,2002,24.47
guy,2003,23.836
guy,2004,23.223
guy,2005,22.664
guy,2006,22.188
guy,2007,21.804
guy,2008,21.513
guy,2009,21.309
guy,2010,21.176
guy,2011,21.088
guy,2012,21.011
guy,2013,20.918
guy,2014,20.793
guy,2015,20.629
guy,2016,20.427
guy,2017,20.202
guy,2018,19.967
guy,2019,19.723
guy,2020,19.473
hkg,1960,35.245
hkg,1961,35
hkg,1962,34
hkg,1963,33.5
hkg,1964,30.7
hkg,1965,28.1
hkg,1966,25.3
hkg,1967,23.7
hkg,1968,21.7
hkg,1969,21.3
hkg,1970,20
hkg,1971,19.7
hkg,1972,19.5
hkg,1973,19.4
hkg,1974,19.1
hkg,1975,17.9
hkg,1976,17.4
hkg,1977,17.5
hkg,1978,17.3
hkg,1979,16.8
hkg,1980,17
hkg,1981,16.8
hkg,1982,16.4
hkg,1983,15.6
hkg,1984,14.4
hkg,1985,14
hkg,1986,13
hkg,1987,12.6
hkg,1988,13.4
hkg,1989,12.3
hkg,1990,12
hkg,1991,12
hkg,1992,12.3
hkg,1993,12
hkg,1994,11.9
hkg,1995,11.2
hkg,1996,9.9
hkg,1997,9.1
hkg,1998,8.1
hkg,1999,7.8
hkg,2000,8.1
hkg,2001,7.2
hkg,2002,7.1
hkg,2003,6.9
hkg,2004,7.2
hkg,2005,8.4
hkg,2006,9.6
hkg,2007,10.2
hkg,2008,11.3
hkg,2009,11.8
hkg,2010,12.6
hkg,2011,13.5
hkg,2012,12.8
hkg,2013,8
hkg,2014,8.6
hkg,2015,8.2
hkg,2016,8.3
hkg,2017,7.7
hkg,2018,7.2
hkg,2019,7
hkg,2020,5.8
hnd,1960,49.949
hnd,1961,49.63
hnd,1962,49.357
hnd,1963,49.14
hnd,1964,48.973
hnd,1965,48.837
hnd,1966,48.703
hnd,1967,48.539
hnd,1968,48.324
hnd,1969,48.051
hnd,1970,47.73
hnd,1971,47.378
hnd,1972,47.021
hnd,1973,46.676
hnd,1974,46.345
hnd,1975,46.022
hnd,1976,45.691
hnd,1977,45.335
hnd,1978,44.939
hnd,1979,44.499
hnd,1980,44.013
hnd,1981,43.478
hnd,1982,42.908
hnd,1983,42.316
hnd,1984,41.714
hnd,1985,41.114
hnd,1986,40.528
hnd,1987,39.966
hnd,1988,39.432
hnd,1989,38.934
hnd,1990,38.484
hnd,1991,38.094
hnd,1992,37.755
hnd,1993,37.45
hnd,1994,37.156
hnd,1995,36.835
hnd,1996,36.445
hnd,1997,35.959
hnd,1998,35.361
hnd,1999,34.647
hnd,2000,33.829
hnd,2001,32.927
hnd,2002,31.981
hnd,2003,31.029
hnd,2004,30.092
hnd,2005,29.181
hnd,2006,28.297
hnd,2007,27.432
hnd,2008,26.588
hnd,2009,25.777
hnd,2010,25.02
hnd,2011,24.336
hnd,2012,23.737
hnd,2013,23.223
hnd,2014,22.792
hnd,2015,22.433
hnd,2016,22.13
hnd,2017,21.859
hnd,2018,21.599
hnd,2019,21.337
hnd,2020,21.06
hrv,1960,18.4
hrv,1961,17.8
hrv,1962,17.2
hrv,1963,16.5
hrv,1964,16.2
hrv,1965,16.6
hrv,1966,16.5
hrv,1967,15.5
hrv,1968,15
hrv,1969,14.5
hrv,1970,13.8
hrv,1971,14.6
hrv,1972,14.8
hrv,1973,15.1
hrv,1974,15
hrv,1975,14.9
hrv,1976,14.8
hrv,1977,14.9
hrv,1978,15
hrv,1979,15.1
hrv,1980,14.8
hrv,1981,14.6
hrv,1982,14.4
hrv,1983,14.1
hrv,1984,13.9
hrv,1985,13.3
hrv,1986,12.8
hrv,1987,12.5
hrv,1988,12.3
hrv,1989,11.7
hrv,1990,11.6
hrv,1991,11.1
hrv,1992,10.3
hrv,1993,10.6
hrv,1994,10.4
hrv,1995,10.9
hrv,1996,11.8
hrv,1997,12.2
hrv,1998,10.4
hrv,1999,10
hrv,2000,9.8
hrv,2001,9.2
hrv,2002,9
hrv,2003,8.9
hrv,2004,9.1
hrv,2005,9.563
hrv,2006,9.33
hrv,2007,9.4
hrv,2008,9.9
hrv,2009,10.1
hrv,2010,9.8
hrv,2011,9.6
hrv,2012,9.8
hrv,2013,9.4
hrv,2014,9.3
hrv,2015,8.9
hrv,2016,9
hrv,2017,8.9
hrv,2018,9
hrv,2019,8.9
hrv,2020,8.9
hti,1960,44.233
hti,1961,43.995
hti,1962,43.696
hti,1963,43.326
hti,1964,42.887
hti,1965,42.375
hti,1966,41.789
hti,1967,41.157
hti,1968,40.515
hti,1969,39.901
hti,1970,39.366
hti,1971,38.962
hti,1972,38.714
hti,1973,38.638
hti,1974,38.736
hti,1975,39.018
hti,1976,39.487
hti,1977,40.092
hti,1978,40.764
hti,1979,41.437
hti,1980,42.014
hti,1981,42.401
hti,1982,42.547
hti,1983,42.429
hti,1984,42.046
hti,1985,41.426
hti,1986,40.628
hti,1987,39.747
hti,1988,38.864
hti,1989,38.024
hti,1990,37.257
hti,1991,36.57
hti,1992,35.935
hti,1993,35.331
hti,1994,34.757
hti,1995,34.211
hti,1996,33.691
hti,1997,33.191
hti,1998,32.707
hti,1999,32.236
hti,2000,31.777
hti,2001,31.328
hti,2002,30.891
hti,2003,30.465
hti,2004,30.048
hti,2005,29.638
hti,2006,29.235
hti,2007,28.838
hti,2008,28.443
hti,2009,28.048
hti,2010,27.651
hti,2011,27.248
hti,2012,26.839
hti,2013,26.423
hti,2014,26.002
hti,2015,25.581
hti,2016,25.162
hti,2017,24.75
hti,2018,24.349
hti,2019,23.959
hti,2020,23.58
hun,1960,14.7
hun,1961,14
hun,1962,12.9
hun,1963,13.1
hun,1964,13.1
hun,1965,13.1
hun,1966,13.6
hun,1967,14.6
hun,1968,15.1
hun,1969,15
hun,1970,14.7
hun,1971,14.5
hun,1972,14.7
hun,1973,15
hun,1974,17.8
hun,1975,18.4
hun,1976,17.5
hun,1977,16.7
hun,1978,15.7
hun,1979,15
hun,1980,13.9
hun,1981,13.3
hun,1982,12.5
hun,1983,11.9
hun,1984,11.8
hun,1985,12.2
hun,1986,12.1
hun,1987,11.9
hun,1988,11.7
hun,1989,11.8
hun,1990,12.1
hun,1991,12.3
hun,1992,11.7
hun,1993,11.3
hun,1994,11.2
hun,1995,10.8
hun,1996,10.2
hun,1997,9.8
hun,1998,9.5
hun,1999,9.2
hun,2000,9.6
hun,2001,9.5
hun,2002,9.5
hun,2003,9.3
hun,2004,9.4
hun,2005,9.7
hun,2006,9.9
hun,2007,9.7
hun,2008,9.9
hun,2009,9.6
hun,2010,9
hun,2011,8.8
hun,2012,9.1
hun,2013,9
hun,2014,9.5
hun,2015,9.4
hun,2016,9.7
hun,2017,9.7
hun,2018,9.6
hun,2019,9.5
hun,2020,9.6
idn,1960,44.549
idn,1961,44.261
idn,1962,43.914
idn,1963,43.529
idn,1964,43.12
idn,1965,42.69
idn,1966,42.233
idn,1967,41.735
idn,1968,41.189
idn,1969,40.6
idn,1970,39.973
idn,1971,39.318
idn,1972,38.646
idn,1973,37.966
idn,1974,37.287
idn,1975,36.617
idn,1976,35.965
idn,1977,35.327
idn,1978,34.697
idn,1979,34.069
idn,1980,33.425
idn,1981,32.746
idn,1982,32.02
idn,1983,31.246
idn,1984,30.431
idn,1985,29.592
idn,1986,28.754
idn,1987,27.943
idn,1988,27.179
idn,1989,26.471
idn,1990,25.813
idn,1991,25.189
idn,1992,24.581
idn,1993,23.983
idn,1994,23.406
idn,1995,22.877
idn,1996,22.435
idn,1997,22.103
idn,1998,21.89
idn,1999,21.788
idn,2000,21.773
idn,2001,21.812
idn,2002,21.86
idn,2003,21.88
idn,2004,21.852
idn,2005,21.765
idn,2006,21.624
idn,2007,21.448
idn,2008,21.251
idn,2009,21.034
idn,2010,20.795
idn,2011,20.526
idn,2012,20.225
idn,2013,19.893
idn,2014,19.537
idn,2015,19.165
idn,2016,18.79
idn,2017,18.422
idn,2018,18.072
idn,2019,17.746
idn,2020,17.448
ind,1960,41.995
ind,1961,41.749
ind,1962,41.484
ind,1963,41.2
ind,1964,40.898
ind,1965,40.587
ind,1966,40.274
ind,1967,39.968
ind,1968,39.672
ind,1969,39.388
ind,1970,39.108
ind,1971,38.822
ind,1972,38.521
ind,1973,38.202
ind,1974,37.866
ind,1975,37.528
ind,1976,37.205
ind,1977,36.909
ind,1978,36.643
ind,1979,36.401
ind,1980,36.167
ind,1981,35.918
ind,1982,35.631
ind,1983,35.289
ind,1984,34.886
ind,1985,34.418
ind,1986,33.89
ind,1987,33.32
ind,1988,32.726
ind,1989,32.121
ind,1990,31.517
ind,1991,30.924
ind,1992,30.348
ind,1993,29.792
ind,1994,29.258
ind,1995,28.749
ind,1996,28.262
ind,1997,27.789
ind,1998,27.324
ind,1999,26.861
ind,2000,26.401
ind,2001,25.944
ind,2002,25.489
ind,2003,25.034
ind,2004,24.571
ind,2005,24.087
ind,2006,23.564
ind,2007,22.996
ind,2008,22.39
ind,2009,21.755
ind,2010,21.114
ind,2011,20.495
ind,2012,19.923
ind,2013,19.416
ind,2014,18.984
ind,2015,18.625
ind,2016,18.332
ind,2017,18.083
ind,2018,17.857
ind,2019,17.644
ind,2020,17.437
irl,1960,21.5
irl,1961,21.2
irl,1962,21.8
irl,1963,22.2
irl,1964,22.4
irl,1965,22.1
irl,1966,21.5
irl,1967,21.1
irl,1968,20.9
irl,1969,21.5
irl,1970,21.8
irl,1971,22.6
irl,1972,22.6
irl,1973,22.3
irl,1974,22
irl,1975,21.1
irl,1976,20.9
irl,1977,21
irl,1978,21.1
irl,1979,21.5
irl,1980,21.7
irl,1981,20.9
irl,1982,20.3
irl,1983,19.1
irl,1984,18.1
irl,1985,17.6
irl,1986,17.4
irl,1987,16.5
irl,1988,15.5
irl,1989,14.8
irl,1990,15.1
irl,1991,14.9
irl,1992,14.4
irl,1993,13.8
irl,1994,13.4
irl,1995,13.5
irl,1996,13.9
irl,1997,14.4
irl,1998,14.5
irl,1999,14.4
irl,2000,14.4
irl,2001,15
irl,2002,15.4
irl,2003,15.4
irl,2004,15.2
irl,2005,14.8
irl,2006,15.3
irl,2007,16.2
irl,2008,16.7
irl,2009,16.7
irl,2010,16.5
irl,2011,16.2
irl,2012,15.6
irl,2013,14.9
irl,2014,14.4
irl,2015,13.9
irl,2016,13.4
irl,2017,12.9
irl,2018,12.5
irl,2019,12
irl,2020,11.2
irn,1960,47.77
irn,1961,47.226
irn,1962,46.659
irn,1963,46.076
irn,1964,45.489
irn,1965,44.898
irn,1966,44.3
irn,1967,43.699
irn,1968,43.114
irn,1969,42.566
irn,1970,42.093
irn,1971,41.732
irn,1972,41.505
irn,1973,41.42
irn,1974,41.476
irn,1975,41.688
irn,1976,42.065
irn,1977,42.566
irn,1978,43.126
irn,1979,43.67
irn,1980,44.108
irn,1981,44.349
irn,1982,44.328
irn,1983,43.994
irn,1984,43.31
irn,1985,42.235
irn,1986,40.747
irn,1987,38.912
irn,1988,36.817
irn,1989,34.544
irn,1990,32.183
irn,1991,29.823
irn,1992,27.542
irn,1993,25.419
irn,1994,23.52
irn,1995,21.9
irn,1996,20.581
irn,1997,19.528
irn,1998,18.7
irn,1999,18.081
irn,2000,17.654
irn,2001,17.398
irn,2002,17.278
irn,2003,17.259
irn,2004,17.309
irn,2005,17.401
irn,2006,17.52
irn,2007,17.663
irn,2008,17.823
irn,2009,17.986
irn,2010,18.154
irn,2011,18.335
irn,2012,18.533
irn,2013,18.739
irn,2014,18.93
irn,2015,19.066
irn,2016,19.102
irn,2017,19.011
irn,2018,18.783
irn,2019,18.42
irn,2020,17.94
irq,1960,42.164
irq,1961,42.542
irq,1962,43.167
irq,1963,43.936
irq,1964,44.739
irq,1965,45.453
irq,1966,45.97
irq,1967,46.258
irq,1968,46.301
irq,1969,46.088
irq,1970,45.644
irq,1971,45.028
irq,1972,44.333
irq,1973,43.642
irq,1974,42.994
irq,1975,42.409
irq,1976,41.881
irq,1977,41.382
irq,1978,40.891
irq,1979,40.415
irq,1980,39.971
irq,1981,39.575
irq,1982,39.24
irq,1983,38.969
irq,1984,38.757
irq,1985,38.588
irq,1986,38.443
irq,1987,38.298
irq,1988,38.137
irq,1989,37.954
irq,1990,37.755
irq,1991,37.557
irq,1992,37.376
irq,1993,37.219
irq,1994,37.083
irq,1995,36.953
irq,1996,36.808
irq,1997,36.63
irq,1998,36.407
irq,1999,36.136
irq,2000,35.821
irq,2001,35.47
irq,2002,35.104
irq,2003,34.742
irq,2004,34.396
irq,2005,34.092
irq,2006,33.854
irq,2007,33.681
irq,2008,33.558
irq,2009,33.464
irq,2010,33.349
irq,2011,33.152
irq,2012,32.834
irq,2013,32.378
irq,2014,31.791
irq,2015,31.109
irq,2016,30.388
irq,2017,29.693
irq,2018,29.075
irq,2019,28.556
irq,2020,28.139
isl,1960,28
isl,1961,25.5
isl,1962,25.8
isl,1963,26
isl,1964,25.3
isl,1965,24.6
isl,1966,24
isl,1967,22.2
isl,1968,21
isl,1969,20.7
isl,1970,19.7
isl,1971,20.8
isl,1972,22.4
isl,1973,21.7
isl,1974,19.9
isl,1975,20.1
isl,1976,19.5
isl,1977,18
isl,1978,18.6
isl,1979,19.8
isl,1980,19.8
isl,1981,18.8
isl,1982,18.5
isl,1983,18.4
isl,1984,17.2
isl,1985,16
isl,1986,16.4
isl,1987,16.6
isl,1988,18.7
isl,1989,18
isl,1990,18.7
isl,1991,17.6
isl,1992,17.7
isl,1993,17.5
isl,1994,16.7
isl,1995,16
isl,1996,16.1
isl,1997,15.3
isl,1998,15.2
isl,1999,14.8
isl,2000,15.3
isl,2001,14.4
isl,2002,14.1
isl,2003,14.3
isl,2004,14.5
isl,2005,14.4
isl,2006,14.5
isl,2007,14.6
isl,2008,15.2
isl,2009,15.8
isl,2010,15.4
isl,2011,14.1
isl,2012,14.1
isl,2013,13.4
isl,2014,13.4
isl,2015,12.5
isl,2016,12
isl,2017,11.9
isl,2018,12
isl,2019,12.3
isl,2020,12.3
isr,1960,26.9
isr,1961,25.1
isr,1962,24.9
isr,1963,25
isr,1964,25.7
isr,1965,25.8
isr,1966,25.5
isr,1967,23.7
isr,1968,24.9
isr,1969,25.6
isr,1970,26.1
isr,1971,28
isr,1972,27.2
isr,1973,27
isr,1974,27.5
isr,1975,27.6
isr,1976,27.9
isr,1977,26.3
isr,1978,25
isr,1979,24.7
isr,1980,24.3
isr,1981,23.6
isr,1982,24
isr,1983,24
isr,1984,23.7
isr,1985,23.5
isr,1986,23.1
isr,1987,22.7
isr,1988,22.6
isr,1989,22.3
isr,1990,22.2
isr,1991,21.4
isr,1992,21.5
isr,1993,21.3
isr,1994,21.2
isr,1995,21.1
isr,1996,21.3
isr,1997,21.4
isr,1998,21.9
isr,1999,21.5
isr,2000,21.7
isr,2001,21.2
isr,2002,21.2
isr,2003,21.7
isr,2004,21.3
isr,2005,20.8
isr,2006,21
isr,2007,21.1
isr,2008,21.5
isr,2009,21.5
isr,2010,21.8
isr,2011,21.4
isr,2012,21.6
isr,2013,21.3
isr,2014,21.5
isr,2015,21.3
isr,2016,21.2
isr,2017,21.1
isr,2018,20.8
isr,2019,20.1
isr,2020,19.2
ita,1960,18.1
ita,1961,18.4
ita,1962,18.4
ita,1963,18.7
ita,1964,19.7
ita,1965,19
ita,1966,18.7
ita,1967,17.9
ita,1968,17.7
ita,1969,17.4
ita,1970,16.7
ita,1971,16.8
ita,1972,16.3
ita,1973,16
ita,1974,15.8
ita,1975,14.9
ita,1976,14
ita,1977,13.2
ita,1978,12.6
ita,1979,11.9
ita,1980,11.3
ita,1981,11
ita,1982,10.9
ita,1983,10.6
ita,1984,10.4
ita,1985,10.2
ita,1986,9.8
ita,1987,9.7
ita,1988,10.1
ita,1989,9.9
ita,1990,10
ita,1991,9.9
ita,1992,10
ita,1993,9.7
ita,1994,9.4
ita,1995,9.2
ita,1996,9.3
ita,1997,9.4
ita,1998,9.4
ita,1999,9.4
ita,2000,9.5
ita,2001,9.4
ita,2002,9.4
ita,2003,9.5
ita,2004,9.8
ita,2005,9.6
ita,2006,9.6
ita,2007,9.7
ita,2008,9.8
ita,2009,9.6
ita,2010,9.5
ita,2011,9.2
ita,2012,9
ita,2013,8.5
ita,2014,8.3
ita,2015,8
ita,2016,7.8
ita,2017,7.6
ita,2018,7.3
ita,2019,7
ita,2020,6.8
jam,1960,40.594
jam,1961,40.787
jam,1962,40.809
jam,1963,40.658
jam,1964,40.337
jam,1965,39.841
jam,1966,39.163
jam,1967,38.32
jam,1968,37.347
jam,1969,36.283
jam,1970,35.173
jam,1971,34.058
jam,1972,32.975
jam,1973,31.963
jam,1974,31.058
jam,1975,30.301
jam,1976,29.722
jam,1977,29.305
jam,1978,29.023
jam,1979,28.85
jam,1980,28.74
jam,1981,28.638
jam,1982,28.497
jam,1983,28.282
jam,1984,27.977
jam,1985,27.585
jam,1986,27.127
jam,1987,26.646
jam,1988,26.177
jam,1989,25.735
jam,1990,25.33
jam,1991,24.967
jam,1992,24.634
jam,1993,24.315
jam,1994,24.001
jam,1995,23.672
jam,1996,23.304
jam,1997,22.887
jam,1998,22.42
jam,1999,21.908
jam,2000,21.372
jam,2001,20.838
jam,2002,20.334
jam,2003,19.881
jam,2004,19.485
jam,2005,19.144
jam,2006,18.845
jam,2007,18.566
jam,2008,18.291
jam,2009,18.016
jam,2010,17.742
jam,2011,17.478
jam,2012,17.233
jam,2013,17.012
jam,2014,16.814
jam,2015,16.633
jam,2016,16.46
jam,2017,16.286
jam,2018,16.103
jam,2019,15.907
jam,2020,15.695
jor,1960,51.645
jor,1961,52.368
jor,1962,52.934
jor,1963,53.289
jor,1964,53.407
jor,1965,53.294
jor,1966,52.985
jor,1967,52.546
jor,1968,52.028
jor,1969,51.447
jor,1970,50.789
jor,1971,50.021
jor,1972,49.119
jor,1973,48.084
jor,1974,46.949
jor,1975,45.77
jor,1976,44.618
jor,1977,43.549
jor,1978,42.602
jor,1979,41.79
jor,1980,41.094
jor,1981,40.468
jor,1982,39.852
jor,1983,39.208
jor,1984,38.529
jor,1985,37.835
jor,1986,37.166
jor,1987,36.563
jor,1988,36.052
jor,1989,35.634
jor,1990,35.287
jor,1991,34.98
jor,1992,34.672
jor,1993,34.336
jor,1994,33.961
jor,1995,33.554
jor,1996,33.131
jor,1997,32.72
jor,1998,32.342
jor,1999,32.003
jor,2000,31.709
jor,2001,31.462
jor,2002,31.248
jor,2003,31.047
jor,2004,30.844
jor,2005,30.617
jor,2006,30.348
jor,2007,30.021
jor,2008,29.624
jor,2009,29.145
jor,2010,28.564
jor,2011,27.862
jor,2012,27.05
jor,2013,26.157
jor,2014,25.214
jor,2015,24.274
jor,2016,23.396
jor,2017,22.622
jor,2018,21.979
jor,2019,21.477
jor,2020,21.109
jpn,1960,17.3
jpn,1961,17
jpn,1962,17.1
jpn,1963,17.4
jpn,1964,17.8
jpn,1965,18.7
jpn,1966,13.8
jpn,1967,19.4
jpn,1968,18.7
jpn,1969,18.5
jpn,1970,18.7
jpn,1971,19.1
jpn,1972,19.2
jpn,1973,19.4
jpn,1974,18.4
jpn,1975,17
jpn,1976,16.2
jpn,1977,15.4
jpn,1978,14.8
jpn,1979,14.1
jpn,1980,13.5
jpn,1981,13
jpn,1982,12.8
jpn,1983,12.7
jpn,1984,12.5
jpn,1985,11.9
jpn,1986,11.4
jpn,1987,11.1
jpn,1988,10.8
jpn,1989,10.2
jpn,1990,10
jpn,1991,9.9
jpn,1992,9.8
jpn,1993,9.6
jpn,1994,10
jpn,1995,9.54
jpn,1996,9.6
jpn,1997,9.5
jpn,1998,9.6
jpn,1999,9.3
jpn,2000,9.4
jpn,2001,9.3
jpn,2002,9.3
jpn,2003,9.2
jpn,2004,8.69
jpn,2005,8.41
jpn,2006,8.65
jpn,2007,8.63
jpn,2008,8.7
jpn,2009,8.5
jpn,2010,8.5
jpn,2011,8.3
jpn,2012,8.2
jpn,2013,8.2
jpn,2014,8
jpn,2015,8
jpn,2016,7.8
jpn,2017,7.6
jpn,2018,7.4
jpn,2019,7
jpn,2020,6.8
kaz,1960,35.507
kaz,1961,34.87
kaz,1962,33.947
kaz,1963,32.757
kaz,1964,31.37
kaz,1965,29.91
kaz,1966,28.528
kaz,1967,27.346
kaz,1968,26.452
kaz,1969,25.877
kaz,1970,25.6
kaz,1971,25.546
kaz,1972,25.591
kaz,1973,25.633
kaz,1974,25.634
kaz,1975,25.581
kaz,1976,25.495
kaz,1977,25.424
kaz,1978,25.399
kaz,1979,24
kaz,1980,23.9
kaz,1981,24.4
kaz,1982,24.4
kaz,1983,24.5
kaz,1984,25.5
kaz,1985,25.1
kaz,1986,25.6
kaz,1987,25.7
kaz,1988,24.8
kaz,1989,23
kaz,1990,22.18
kaz,1991,21.53
kaz,1992,20.54
kaz,1993,19.26
kaz,1994,18.93
kaz,1995,17.46
kaz,1996,16.25
kaz,1997,15.15
kaz,1998,14.75
kaz,1999,14.57
kaz,2000,14.92
kaz,2001,14.91
kaz,2002,15.29
kaz,2003,16.63
kaz,2004,18.19
kaz,2005,18.42
kaz,2006,19.71
kaz,2007,20.79
kaz,2008,22.75
kaz,2009,22.14
kaz,2010,22.53
kaz,2011,22.51
kaz,2012,22.7
kaz,2013,22.73
kaz,2014,23.1
kaz,2015,22.71
