geo,time,ag_prd_crel_mt
tza,2002,6371184
tza,2003,4109738
tza,2004,6706622
tza,2005,5394302
tza,2006,5745560
tza,2007,6402080
tza,2008,7651930
tza,2009,5807305
tza,2010,8643198
tza,2011,7955143
tza,2012,8119819
tza,2013,8867188
tza,2014,10825389
tza,2015,10022717
tza,2016,10101310
tza,2017,10064342
tza,2018,10304518
uga,1961,895200
uga,1962,902000
uga,1963,912650
uga,1964,923300
uga,1965,1057750
uga,1966,1071083
uga,1967,1082153
uga,1968,1292642
uga,1969,1624151
uga,1970,1652360
uga,1971,1448000
uga,1972,1535600
uga,1973,1466600
uga,1974,1389000
uga,1975,1749000
uga,1976,1681000
uga,1977,1522000
uga,1978,1545600
uga,1979,1270000
uga,1980,1078000
uga,1981,1165000
uga,1982,1093000
uga,1983,1399000
uga,1984,944000
uga,1985,1170974
uga,1986,1057985
uga,1987,1220000
uga,1988,1398000
uga,1989,1635726
uga,1990,1580000
uga,1991,1576000
uga,1992,1742800
uga,1993,1880000
uga,1994,1936000
uga,1995,2030000
uga,1996,1588000
uga,1997,1625000
uga,1998,2085000
uga,1999,2178000
uga,2000,2112000
uga,2001,2309000
uga,2002,2368000
uga,2003,2508000
uga,2004,2274000
uga,2005,2526000
uga,2006,2557029
uga,2007,2632381
uga,2008,3129052
uga,2009,3204738
uga,2010,3270391
uga,2011,3500763
uga,2012,3546438
uga,2013,3508500
uga,2014,3557486
uga,2015,3441699
uga,2016,3491857
uga,2017,3811459
uga,2018,3756632
ukr,1992,35558040
ukr,1993,42732798
ukr,1994,32860971
ukr,1995,32360000
ukr,1996,23449056
ukr,1997,34394720
ukr,1998,25699039
ukr,1999,23960469
ukr,2000,23814124
ukr,2001,38886120
ukr,2002,37984706
ukr,2003,27493984
ukr,2004,40996700
ukr,2005,37258000
ukr,2006,33518622
ukr,2007,28945258
ukr,2008,52747334
ukr,2009,45413410
ukr,2010,38685987
ukr,2011,56263263
ukr,2012,45750171
ukr,2013,62687582
ukr,2014,63388560
ukr,2015,59627180
ukr,2016,65217850
ukr,2017,60685735
ukr,2018,69109347
ury,1961,750924
ury,1962,764645
ury,1963,596786
ury,1964,914783
ury,1965,878083
ury,1966,710836
ury,1967,450920
ury,1968,796010
ury,1969,838631
ury,1970,877834
ury,1971,755814
ury,1972,601511
ury,1973,974799
ury,1974,1178111
ury,1975,971184
ury,1976,1146207
ury,1977,740620
ury,1978,836859
ury,1979,939250
ury,1980,892972
ury,1981,1205096
ury,1982,1075355
ury,1983,1084373
ury,1984,1082353
ury,1985,1027846
ury,1986,897631
ury,1987,1020756
ury,1988,1302739
ury,1989,1492895
ury,1990,1122627
ury,1991,1073708
ury,1992,1557536
ury,1993,1491079
ury,1994,1514886
ury,1995,1810677
ury,1996,2221641
ury,1997,2057040
ury,1998,1960858
ury,1999,2193932
ury,2000,1849419
ury,2001,1718459
ury,2002,1670388
ury,2003,1706174
ury,2004,2317142
ury,2005,2355245
ury,2006,2490990
ury,2007,2591959
ury,2008,2944943
ury,2009,3760121
ury,2010,3886956
ury,2011,3721491
ury,2012,4603046
ury,2013,3508600
ury,2014,4017796
ury,2015,3619589
ury,2016,3928448
ury,2017,3108318
ury,2018,3386271
usa,1961,163619978
usa,1962,162455780
usa,1963,174812487
usa,1964,160937079
usa,1965,183602617
usa,1966,184444880
usa,1967,208158055
usa,1968,202538423
usa,1969,205288170
usa,1970,186860751
usa,1971,237624461
usa,1972,228117866
usa,1973,237683006
usa,1974,204617505
usa,1975,249283743
usa,1976,258200097
usa,1977,266014469
usa,1978,276602542
usa,1979,302625580
usa,1980,269883982
usa,1981,330889528
usa,1982,333103755
usa,1983,207657604
usa,1984,314749500
usa,1985,347118216
usa,1986,315331216
usa,1987,280494047
usa,1988,206528100
usa,1989,284238058
usa,1990,312410604
usa,1991,280063391
usa,1992,353025147
usa,1993,259105342
usa,1994,355934924
usa,1995,277601210
usa,1996,335780123
usa,1997,336582161
usa,1998,349425744
usa,1999,335364364
usa,2000,342631506
usa,2001,324994634
usa,2002,297143452
usa,2003,348247631
usa,2004,389023763
usa,2005,366436346
usa,2006,338336800
usa,2007,415130860
usa,2008,402399936
usa,2009,418666166
usa,2010,401126330
usa,2011,385545256
usa,2012,356210124
usa,2013,434308450
usa,2014,442849090
usa,2015,431870788
usa,2016,503465267
usa,2017,466847085
usa,2018,467951140
uzb,1992,2408200
uzb,1993,2271400
uzb,1994,2602900
uzb,1995,3382600
uzb,1996,3479100
uzb,1997,3960000
uzb,1998,4328200
uzb,1999,4523400
uzb,2000,4107900
uzb,2001,4262600
uzb,2002,5775800
uzb,2003,6321300
uzb,2004,5999200
uzb,2005,6534570
uzb,2006,6637128
uzb,2007,6753700
uzb,2008,6698000
uzb,2009,7378300
uzb,2010,7473500
uzb,2011,7063268
uzb,2012,7431597
uzb,2013,7704980
uzb,2014,7890990
uzb,2015,8014002
uzb,2016,15255835
uzb,2017,13282118
uzb,2018,11718663
vct,1961,400
vct,1962,400
vct,1963,400
vct,1964,400
vct,1965,400
vct,1966,420
vct,1967,420
vct,1968,430
vct,1969,430
vct,1970,430
vct,1971,440
vct,1972,450
vct,1973,440
vct,1974,440
vct,1975,450
vct,1976,450
vct,1977,450
vct,1978,470
vct,1979,500
vct,1980,530
vct,1981,550
vct,1982,600
vct,1983,620
vct,1984,630
vct,1985,660
vct,1986,750
vct,1987,1000
vct,1988,1514
vct,1989,2012
vct,1990,2511
vct,1991,2000
vct,1992,1661
vct,1993,1542
vct,1994,1430
vct,1995,1318
vct,1996,1000
vct,1997,1323
vct,1998,2000
vct,1999,750
vct,2000,600
vct,2001,500
vct,2002,520
vct,2003,593
vct,2004,650
vct,2005,620
vct,2006,950
vct,2007,670
vct,2008,700
vct,2009,670
vct,2010,582
vct,2011,691
vct,2012,854
vct,2013,575
vct,2014,857
vct,2015,775
vct,2016,866
vct,2017,1129
vct,2018,1030
ven,1961,501394
ven,1962,644230
ven,1963,562385
ven,1964,644148
ven,1965,725873
ven,1966,764411
ven,1967,873747
ven,1968,928029
ven,1969,920157
ven,1970,943190
ven,1971,869538
ven,1972,678774
ven,1973,765686
ven,1974,884990
ven,1975,1087249
ven,1976,748345
ven,1977,1550925
ven,1978,1433354
ven,1979,1622251
ven,1980,1547356
ven,1981,1480490
ven,1982,1487108
ven,1983,1301622
ven,1984,1427655
ven,1985,1821903
ven,1986,2250485
ven,1987,2418097
ven,1988,2484793
ven,1989,1932502
ven,1990,1874179
ven,1991,2250495
ven,1992,1978459
ven,1993,2184188
ven,1994,2269076
ven,1995,2428217
ven,1996,2250035
ven,1997,2412971
ven,1998,2133677
ven,1999,2234034
ven,2000,2948369
ven,2001,3116774
ven,2002,2568899
ven,2003,3116493
ven,2004,3663956
ven,2005,3583934
ven,2006,4044300
ven,2007,4008055
ven,2008,4107467
ven,2009,3711867
ven,2010,3664849
ven,2011,3429024
ven,2012,3311726
ven,2013,3693974
ven,2014,3597762
ven,2015,2294532
ven,2016,1782326
ven,2017,1475136
ven,2018,1850657
vnm,1961,9289600
vnm,1962,10061125
vnm,1963,9876510
vnm,1964,10016630
vnm,1965,9688800
vnm,1966,8720000
vnm,1967,9441400
vnm,1968,8628150
vnm,1969,9086000
vnm,1970,10430600
vnm,1971,10684000
vnm,1972,11009900
vnm,1973,11425500
vnm,1974,11338290
vnm,1975,10574200
vnm,1976,12214000
vnm,1977,11000800
vnm,1978,10223400
vnm,1979,11734100
vnm,1980,12076200
vnm,1981,12844800
vnm,1982,14828300
vnm,1983,15211300
vnm,1984,16037800
vnm,1985,16461900
vnm,1986,16572700
vnm,1987,15663600
vnm,1988,17814850
vnm,1989,19834204
vnm,1990,19896104
vnm,1991,20293904
vnm,1992,22338204
vnm,1993,23718800
vnm,1994,24672200
vnm,1995,26140900
vnm,1996,27933400
vnm,1997,29174500
vnm,1998,31020143
vnm,1999,33148700
vnm,2000,34537106
vnm,2001,34271811
vnm,2002,36960263
vnm,2003,37706900
vnm,2004,39581000
vnm,2005,39621600
vnm,2006,39705591
vnm,2007,40247514
vnm,2008,43304799
vnm,2009,43323523
vnm,2010,44613831
vnm,2011,47235598
vnm,2012,48712658
vnm,2013,49231389
vnm,2014,50178378
vnm,2015,50379410
vnm,2016,48359870
vnm,2017,47877218
vnm,2018,48923673
vut,1961,350
vut,1962,350
vut,1963,350
vut,1964,350
vut,1965,350
vut,1966,330
vut,1967,350
vut,1968,380
vut,1969,400
vut,1970,450
vut,1971,450
vut,1972,500
vut,1973,500
vut,1974,500
vut,1975,550
vut,1976,600
vut,1977,600
vut,1978,600
vut,1979,600
vut,1980,650
vut,1981,650
vut,1982,650
vut,1983,650
vut,1984,650
vut,1985,660
vut,1986,670
vut,1987,660
vut,1988,650
vut,1989,660
vut,1990,700
vut,1991,650
vut,1992,660
vut,1993,670
vut,1994,700
vut,1995,691
vut,1996,696
vut,1997,700
vut,1998,700
vut,1999,718
vut,2000,726
vut,2001,734
vut,2002,742
vut,2003,743
vut,2004,756
vut,2005,767
vut,2006,750
vut,2007,800
vut,2008,820
vut,2009,820
vut,2010,823
vut,2011,831
vut,2012,800
vut,2013,950
vut,2014,897
vut,2015,883
vut,2016,897
vut,2017,907
vut,2018,917
yem,1961,938400
yem,1962,963100
yem,1963,978600
yem,1964,1002700
yem,1965,995900
yem,1966,918300
yem,1967,910300
yem,1968,894000
yem,1969,891974
yem,1970,845415
yem,1971,935300
yem,1972,819175
yem,1973,927530
yem,1974,878365
yem,1975,1199953
yem,1976,1040872
yem,1977,879567
yem,1978,818300
yem,1979,901300
yem,1980,865000
yem,1981,924710
yem,1982,862400
yem,1983,471096
yem,1984,480408
yem,1985,446285
yem,1986,700358
yem,1987,715748
yem,1988,842688
yem,1989,864060
yem,1990,766873
yem,1991,447647
yem,1992,810541
yem,1993,833846
yem,1994,802012
yem,1995,810177
yem,1996,659902
yem,1997,646169
yem,1998,832987
yem,1999,693713
yem,2000,672237
yem,2001,700141
yem,2002,559760
yem,2003,417937
yem,2004,490277
yem,2005,562230
yem,2006,809204
yem,2007,1028875
yem,2008,713739
yem,2009,674488
yem,2010,1012945
yem,2011,816555
yem,2012,909741
yem,2013,863334
yem,2014,699962
yem,2015,459246
yem,2016,357068
yem,2017,358355
yem,2018,478317
zaf,1961,6696635
zaf,1962,7089341
zaf,1963,7458814
zaf,1964,5838900
zaf,1965,5844000
zaf,1966,6183711
zaf,1967,11867534
zaf,1968,7003409
zaf,1969,7050700
zaf,1970,8137697
zaf,1971,11027700
zaf,1972,11950910
zaf,1973,6467880
zaf,1974,13579863
zaf,1975,11557896
zaf,1976,10273015
zaf,1977,12302690
zaf,1978,12755400
zaf,1979,11201720
zaf,1980,13377880
zaf,1981,18004771
zaf,1982,11762871
zaf,1983,6673572
zaf,1984,7927492
zaf,1985,11062037
zaf,1986,11691051
zaf,1987,12096954
zaf,1988,12140142
zaf,1989,15341300
zaf,1990,11558395
zaf,1991,11292511
zaf,1992,5056342
zaf,1993,12805479
zaf,1994,15985688
zaf,1995,7514387
zaf,1996,13670070
zaf,1997,13254451
zaf,1998,10232323
zaf,1999,10059495
zaf,2000,14549009
zaf,2001,10714748
zaf,2002,13048225
zaf,2003,11819153
zaf,2004,12026899
zaf,2005,14175144
zaf,2006,9452300
zaf,2007,9507863
zaf,2008,15339478
zaf,2009,14570877
zaf,2010,14700931
zaf,2011,12928365
zaf,2012,14556168
zaf,2013,14154568
zaf,2014,16617880
zaf,2015,11910245
zaf,2016,10197534
zaf,2017,18863987
zaf,2018,14971922
zmb,1961,766608
zmb,1962,748934
zmb,1963,676717
zmb,1964,773214
zmb,1965,816214
zmb,1966,892081
zmb,1967,893199
zmb,1968,823391
zmb,1969,830637
zmb,1970,687555
zmb,1971,1065755
zmb,1972,1380494
zmb,1973,1027462
zmb,1974,1236246
zmb,1975,1616425
zmb,1976,1744399
zmb,1977,1736114
zmb,1978,1470553
zmb,1979,936139
zmb,1980,984244
zmb,1981,1050738
zmb,1982,797960
zmb,1983,982959
zmb,1984,924702
zmb,1985,1192709
zmb,1986,1318756
zmb,1987,1158112
zmb,1988,2055470
zmb,1989,1966639
zmb,1990,1209431
zmb,1991,1222674
zmb,1992,608801
zmb,1993,1756388
zmb,1994,1187964
zmb,1995,870488
zmb,1996,1572874
zmb,1997,1137129
zmb,1998,797593
zmb,1999,1003092
zmb,2000,1208056
zmb,2001,950260
zmb,2002,754966
zmb,2003,1366060
zmb,2004,1380713
zmb,2005,1067154
zmb,2006,1603978
zmb,2007,1537325
zmb,2008,1396247
zmb,2009,2199691
zmb,2010,3100624
zmb,2011,3373681
zmb,2012,3203354
zmb,2013,2900044
zmb,2014,3652043
zmb,2015,2906777
zmb,2016,3112301
zmb,2017,3897206
zmb,2018,2606609
zwe,1961,1266453
zwe,1962,1225137
zwe,1963,1030933
zwe,1964,1028799
zwe,1965,1134571
zwe,1966,1212978
zwe,1967,1901352
zwe,1968,1245153
zwe,1969,1934407
zwe,1970,1438894
zwe,1971,2273966
zwe,1972,2704654
zwe,1973,1294515
zwe,1974,2530387
zwe,1975,2196628
zwe,1976,2325709
zwe,1977,2049240
zwe,1978,2123843
zwe,1979,1516968
zwe,1980,1991554
zwe,1981,3316377
zwe,1982,2207545
zwe,1983,1201648
zwe,1984,1419828
zwe,1985,3420543
zwe,1986,3098137
zwe,1987,1507446
zwe,1988,3082449
zwe,1989,2555619
zwe,1990,2561741
zwe,1991,2069933
zwe,1992,482169
zwe,1993,2566994
zwe,1994,2563160
zwe,1995,1029453
zwe,1996,2521133
zwe,1997,1967751
zwe,1998,1557967
zwe,1999,1986277
zwe,2000,1961948
zwe,2001,1851556
zwe,2002,855283
zwe,2003,1357412
zwe,2004,2873642
zwe,2005,1610590
zwe,2006,2487366
zwe,2007,1856502
zwe,2008,692570
zwe,2009,873769
zwe,2010,1388171
zwe,2011,1172612
zwe,2012,1284098
zwe,2013,1152077
zwe,2014,1210469
zwe,2015,799405
zwe,2016,675062
zwe,2017,895073
zwe,2018,950627
