geo,time,en_atm_co2e_lf_zs
nam,1993,81.08718
nam,1994,79.82433
nam,1995,89.08531
nam,1996,87.85521
nam,1997,88.41751
nam,1998,88.58891
nam,1999,83.34091
nam,2000,84.11418
nam,2001,81.68764
nam,2002,82.46446
nam,2003,81.74018
nam,2004,82.27639
nam,2005,89.13854
nam,2006,85.03398
nam,2007,84.11706
nam,2008,83.74635
nam,2009,88.10482
nam,2010,90.09339
nam,2011,77.31627
nam,2012,80.69472
nam,2013,57.40487
nam,2014,82.78253
nam,2015,82.35721
nam,2016,84.61014
ncl,1960,20.85106
ncl,1961,25.20661
ncl,1962,33.76623
ncl,1963,29.5858
ncl,1964,32.66667
ncl,1965,35.71429
ncl,1966,39.32039
ncl,1967,41.54229
ncl,1968,49.8008
ncl,1969,50.11765
ncl,1970,55.74273
ncl,1971,62.12121
ncl,1972,81.07527
ncl,1973,88.43441
ncl,1974,86.82477
ncl,1975,88.11594
ncl,1976,90.64417
ncl,1977,87.15753
ncl,1978,90.49881
ncl,1979,83.92857
ncl,1980,82.60073
ncl,1981,82.63158
ncl,1982,84.34783
ncl,1983,75.2381
ncl,1984,74.77204
ncl,1985,65.49118
ncl,1986,65.53525
ncl,1987,70.1005
ncl,1988,68.12652
ncl,1989,64.81069
ner,1960,100
ner,1961,100
ner,1962,100
ner,1963,100
ner,1964,100
ner,1965,100
ner,1966,94.59459
ner,1967,91.66667
ner,1968,93.18182
ner,1969,94.23077
ner,1970,93.22034
ner,1971,93.65079
ner,1972,94.2029
ner,1973,88.88889
ner,1974,96.20253
ner,1975,97.8022
ner,1976,94.50549
ner,1977,95
ner,1978,94.73684
ner,1979,96.18321
ner,1980,87.17949
ner,1981,86.09626
ner,1982,81.86275
ner,1983,62.35741
ner,1984,57.93358
ner,1985,57.72059
ner,1986,61.78862
ner,1987,54.57875
ner,1988,57.03704
ner,1989,54.92958
ner,1990,61.72783
ner,1991,58.54333
ner,1992,60.88604
ner,1993,61.11667
ner,1994,58.79845
ner,1995,54.35018
ner,1996,57.29688
ner,1997,61.49277
ner,1998,60.76743
ner,1999,62.55471
ner,2000,66.77224
ner,2001,60.56106
ner,2002,58.14814
ner,2003,60.795
ner,2004,55.23709
ner,2005,56.4525
ner,2006,53.29373
ner,2007,56.79378
ner,2008,59.26895
ner,2009,61.79574
ner,2010,60.49212
ner,2011,65.79794
ner,2012,71.01175
ner,2013,86.04134
ner,2014,83.15571
ner,2015,84.69467
ner,2016,82.83325
nga,1960,55.11302
nga,1961,59.7148
nga,1962,55.96491
nga,1963,45.92186
nga,1964,44.45565
nga,1965,36.19077
nga,1966,40.11364
nga,1967,51.67095
nga,1968,53.17855
nga,1969,30.97184
nga,1970,25.51924
nga,1971,19.85687
nga,1972,16.99566
nga,1973,17.32249
nga,1974,15.51775
nga,1975,20.31721
nga,1976,20.45666
nga,1977,17.47643
nga,1978,18.93698
nga,1979,19.52734
nga,1980,30.95341
nga,1981,37.86624
nga,1982,44.4047
nga,1983,49.17702
nga,1984,54.23711
nga,1985,50.83421
nga,1986,51.90821
nga,1987,45.38713
nga,1988,46.96004
nga,1989,76.81873
nga,1990,43.92293
nga,1991,41.29924
nga,1992,40.6638
nga,1993,39.13755
nga,1994,29.24311
nga,1995,27.29338
nga,1996,29.30908
nga,1997,35.09416
nga,1998,33.4164
nga,1999,36.09043
nga,2000,41.49538
nga,2001,43.72838
nga,2002,43.67098
nga,2003,38.60109
nga,2004,34.83298
nga,2005,40.45844
nga,2006,34.71321
nga,2007,30.27014
nga,2008,36.62994
nga,2009,36.73915
nga,2010,65.47493
nga,2011,68.68486
nga,2012,56.24336
nga,2013,56.23705
nga,2014,57.36551
nga,2015,50.12075
nga,2016,56.87537
nic,1960,97.24138
nic,1961,96.73203
nic,1962,96.66667
nic,1963,96.95652
nic,1964,96.9112
nic,1965,95.77465
nic,1966,95.80153
nic,1967,95.59322
nic,1968,95.83333
nic,1969,95.7265
nic,1970,95.56136
nic,1971,96.10706
nic,1972,96.34703
nic,1973,94.78958
nic,1974,93.98496
nic,1975,95.43726
nic,1976,94.89292
nic,1977,95.99483
nic,1978,96.23955
nic,1979,97.43041
nic,1980,96.20253
nic,1981,96.06164
nic,1982,97.57366
nic,1983,97.4359
nic,1984,97.22772
nic,1985,97.42173
nic,1986,97.73096
nic,1987,97.89474
nic,1988,97.71615
nic,1989,95.5335
nic,1990,101.08
nic,1991,98.16865
nic,1992,100.67879
nic,1993,98.84232
nic,1994,94.3564
nic,1995,98.80143
nic,1996,95.57606
nic,1997,97.86762
nic,1998,91.88335
nic,1999,97.4759
nic,2000,92.79358
nic,2001,94.33427
nic,2002,92.66852
nic,2003,87.58706
nic,2004,92.57138
nic,2005,94.31865
nic,2006,93.26051
nic,2007,92.97062
nic,2008,93.23717
nic,2009,96.56155
nic,2010,93.91098
nic,2011,95.096
nic,2012,91.87047
nic,2013,91.38915
nic,2014,90.98166
nic,2015,94.56268
nic,2016,97.46859
nld,1960,42.34472
nld,1961,44.44069
nld,1962,46.89865
nld,1963,49.88745
nld,1964,57.5371
nld,1965,60.42472
nld,1966,61.61248
nld,1967,60.88942
nld,1968,59.40709
nld,1969,61.66914
nld,1970,60.40924
nld,1971,56.70406
nld,1972,54.61412
nld,1973,53.08155
nld,1974,48.10532
nld,1975,46.16933
nld,1976,49.29873
nld,1977,47.6841
nld,1978,46.57593
nld,1979,47.7322
nld,1980,47.1626
nld,1981,40.59666
nld,1982,42.54436
nld,1983,35.90165
nld,1984,32.76285
nld,1985,31.76523
nld,1986,36.4537
nld,1987,36.78796
nld,1988,36.72374
nld,1989,32.85444
nld,1990,41.13912
nld,1991,39.36203
nld,1992,39.95274
nld,1993,40.14539
nld,1994,40.07331
nld,1995,39.32754
nld,1996,36.97151
nld,1997,39.25593
nld,1998,39.67311
nld,1999,41.76306
nld,2000,40.85214
nld,2001,40.97445
nld,2002,41.60896
nld,2003,40.90579
nld,2004,41.20476
nld,2005,42.68015
nld,2006,44.72481
nld,2007,44.35237
nld,2008,42.23291
nld,2009,41.51015
nld,2010,39.22593
nld,2011,42.04343
nld,2012,40.53208
nld,2013,42.27132
nld,2014,45.07849
nld,2015,41.17634
nld,2016,39.76541
nor,1960,72.62804
nor,1961,74.10052
nor,1962,72.93566
nor,1963,77.23935
nor,1964,77.19139
nor,1965,74.7933
nor,1966,78.57545
nor,1967,77.9169
nor,1968,79.56635
nor,1969,78.18482
nor,1970,82.52389
nor,1971,81.46151
nor,1972,81.28349
nor,1973,83.27727
nor,1974,79.41215
nor,1975,81.03065
nor,1976,78.53659
nor,1977,80.99847
nor,1978,76.13828
nor,1979,79.65303
nor,1980,75.96608
nor,1981,69.44899
nor,1982,68.56632
nor,1983,70.61412
nor,1984,66.78147
nor,1985,66.37846
nor,1986,61.09207
nor,1987,72.59706
nor,1988,65.23953
nor,1989,65.44631
nor,1990,75.09815
nor,1991,85.64853
nor,1992,66.98146
nor,1993,68.87503
nor,1994,58.41933
nor,1995,60.26731
nor,1996,61.61206
nor,1997,60.10972
nor,1998,58.75212
nor,1999,59.53636
nor,2000,69.88605
nor,2001,63.90364
nor,2002,67.82939
nor,2003,77.00502
nor,2004,75.01394
nor,2005,78.04852
nor,2006,81.88914
nor,2007,73.52335
nor,2008,89.6125
nor,2009,95.26367
nor,2010,72.41142
nor,2011,63.69769
nor,2012,69.07387
nor,2013,79.21334
nor,2014,77.13345
nor,2015,72.58079
nor,2016,61.59014
npl,1960,100
npl,1961,100
npl,1962,100
npl,1963,100
npl,1964,80.4878
npl,1965,81.63265
npl,1966,82.69231
npl,1967,75.86207
npl,1968,76.81159
npl,1969,83.48624
npl,1970,88.70968
npl,1971,83.33333
npl,1972,76.71233
npl,1973,51.30435
npl,1974,45.68966
npl,1975,63.54167
npl,1976,87.01299
npl,1977,78.26087
npl,1978,82.22222
npl,1979,60.71429
npl,1980,58.78378
npl,1981,73.3871
npl,1982,72.72727
npl,1983,73.33333
npl,1984,59.375
npl,1985,66.48649
npl,1986,73.4375
npl,1987,64.70588
npl,1988,65.31365
npl,1989,64.25703
npl,1990,57.73574
npl,1991,60.90949
npl,1992,74.53252
npl,1993,74.38028
npl,1994,70.81103
npl,1995,81.10085
npl,1996,81.19786
npl,1997,84.89356
npl,1998,77.76569
npl,1999,62.99718
npl,2000,60.24357
npl,2001,57.80545
npl,2002,70.31703
npl,2003,67.26881
npl,2004,69.16406
npl,2005,62.76433
npl,2006,69.70099
npl,2007,63.93394
npl,2008,84.62308
npl,2009,78.16003
npl,2010,70.57394
npl,2011,64.80717
npl,2012,61.17778
npl,2013,67.37887
npl,2014,65.16254
npl,2015,48.64735
npl,2016,57.75329
nru,1964,100
nru,1965,100
nru,1966,100
nru,1967,100
nru,1968,100
nru,1969,100
nru,1970,100
nru,1971,100
nru,1972,100
nru,1973,100
nru,1974,100
nru,1975,100
nru,1976,100
nru,1977,100
nru,1978,100
nru,1979,100
nru,1980,100
nru,1981,100
nru,1982,100
nru,1983,100
nru,1984,100
nru,1985,100
nru,1986,100
nru,1987,100
nru,1988,100
nru,1989,100
nru,1990,95.90615
nru,1991,95.90615
nru,1992,100.8425
nru,1993,103.34273
nru,1994,100.00909
nru,1995,96.67545
nru,1996,102.676
nru,1997,102.676
nru,1998,99.009
nru,1999,101.86111
nru,2000,93.71222
nru,2001,100.8425
nru,2002,96.25875
nru,2003,94.29429
nru,2004,94.29429
nru,2005,89.05571
nru,2006,88.008
nru,2007,110.01
nru,2008,110.01
nru,2009,100.8425
nru,2010,110.01
nru,2011,100.8425
nru,2012,100.8425
nru,2013,88.008
nru,2014,95.342
nru,2015,95.342
nru,2016,79.45167
nzl,1960,40.15248
nzl,1961,42.50545
nzl,1962,47.00687
nzl,1963,47.7961
nzl,1964,48.60101
nzl,1965,54.22912
nzl,1966,55.28519
nzl,1967,58.97849
nzl,1968,61.28331
nzl,1969,61.63926
nzl,1970,60.42366
nzl,1971,65.20575
nzl,1972,65.5875
nzl,1973,64.78646
nzl,1974,63.91007
nzl,1975,64.61847
nzl,1976,59.98856
nzl,1977,57.74928
nzl,1978,58.09407
nzl,1979,61.6292
nzl,1980,62.33984
nzl,1981,59.64056
nzl,1982,54.12143
nzl,1983,49.94897
nzl,1984,46.48423
nzl,1985,47.83047
nzl,1986,46.75637
nzl,1987,48.13688
nzl,1988,44.70113
nzl,1989,47.04099
nzl,1990,43.16245
nzl,1991,43.82235
nzl,1992,44.20246
nzl,1993,46.2861
nzl,1994,50.50432
nzl,1995,54.83955
nzl,1996,56.37114
nzl,1997,54.20095
nzl,1998,56.6011
nzl,1999,56.2631
nzl,2000,55.41521
nzl,2001,50.87789
nzl,2002,52.47363
nzl,2003,53.05307
nzl,2004,54.09578
nzl,2005,51.48357
nzl,2006,51.36579
nzl,2007,53.87931
nzl,2008,52.08698
nzl,2009,56.18753
nzl,2010,54.94021
nzl,2011,56.26761
nzl,2012,56.56872
nzl,2013,56.46603
nzl,2014,57.8484
nzl,2015,59.63574
nzl,2016,62.47307
omn,1964,100
omn,1965,100
omn,1966,100
omn,1967,100
omn,1968,100
omn,1969,100
omn,1970,100
omn,1971,12.78459
omn,1972,12.63158
omn,1973,13.71528
omn,1974,19.46625
omn,1975,9.95452
omn,1976,13.56231
omn,1977,16.16379
omn,1978,16.32173
omn,1979,17.85375
omn,1980,27.77441
omn,1981,29.0067
omn,1982,29.28389
omn,1983,37.43914
omn,1984,40.30937
omn,1985,42.54869
omn,1986,37.91311
omn,1987,35.76133
omn,1988,37.75546
omn,1989,37.66849
omn,1990,44.04101
omn,1991,34.1646
omn,1992,27.14564
omn,1993,29.0391
omn,1994,38.23664
omn,1995,49.26944
omn,1996,46.01135
omn,1997,32.03307
omn,1998,31.06764
omn,1999,37.90849
omn,2000,36.24701
omn,2001,20.78644
omn,2002,23.12633
omn,2003,40.2217
omn,2004,27.2893
omn,2005,24.67034
omn,2006,37.42256
omn,2007,43.44452
omn,2008,23.19323
omn,2009,17.7214
omn,2010,18.39418
omn,2011,20.28121
omn,2012,21.22046
omn,2013,17.25576
omn,2014,16.51771
omn,2015,13.72843
omn,2016,8.88538
pak,1960,46.29534
pak,1961,46.78509
pak,1962,46.69854
pak,1963,48.38582
pak,1964,47.64015
pak,1965,48.99945
pak,1966,51.65073
pak,1967,51.69131
pak,1968,53.21672
pak,1969,48.57099
pak,1970,51.03209
pak,1971,49.5789
pak,1972,49.0895
pak,1973,47.38287
pak,1974,45.59151
pak,1975,47.69425
pak,1976,46.14644
pak,1977,44.71508
pak,1978,46.67508
pak,1979,46.27466
pak,1980,43.46484
pak,1981,41.11502
pak,1982,42.32467
pak,1983,43.37185
pak,1984,45.54633
pak,1985,46.35056
pak,1986,46.38143
pak,1987,46.81828
pak,1988,46.98583
pak,1989,48.30055
pak,1990,54.30524
pak,1991,53.62174
pak,1992,52.30352
pak,1993,52.09587
pak,1994,56.4213
pak,1995,52.85746
pak,1996,58.51732
pak,1997,55.3047
pak,1998,58.35805
pak,1999,53.15386
pak,2000,56.35631
pak,2001,55.2383
pak,2002,52.49581
pak,2003,41.87932
pak,2004,39.08376
pak,2005,39.78335
pak,2006,40.96035
pak,2007,39.6034
pak,2008,41.4859
pak,2009,40.20714
pak,2010,44.22983
pak,2011,42.75146
pak,2012,44.31011
pak,2013,47.89845
pak,2014,47.46793
pak,2015,47.1718
pak,2016,45.97712
pan,1960,94.48529
pan,1961,95.01661
pan,1962,94.76923
pan,1963,94.11765
pan,1964,94.98525
pan,1965,94.48441
pan,1966,95.13274
pan,1967,94.16847
pan,1968,95.64428
pan,1969,95.17857
pan,1970,94.50915
pan,1971,94.50704
pan,1972,94.37173
pan,1973,92.30769
pan,1974,93.08252
pan,1975,96.0961
pan,1976,96.14213
pan,1977,96.08051
pan,1978,94.70968
pan,1979,92.07807
pan,1980,90.84507
pan,1981,91.98683
pan,1982,94.43207
pan,1983,95.17314
pan,1984,93.89313
pan,1985,98.6053
pan,1986,89.48069
pan,1987,88.54525
pan,1988,90.2378
pan,1989,91.56977
pan,1990,89.69836
pan,1991,91.03064
pan,1992,106.48404
pan,1993,89.552
pan,1994,93.39958
pan,1995,56.5189
pan,1996,88.88941
pan,1997,108.35037
pan,1998,94.7522
pan,1999,102.47106
pan,2000,97.71722
pan,2001,103.34809
pan,2002,98.75821
pan,2003,103.24627
pan,2004,94.06084
pan,2005,77.35722
pan,2006,85.43278
pan,2007,83.48798
pan,2008,89.21359
pan,2009,87.50221
pan,2010,92.41319
pan,2011,86.51771
pan,2012,76.67045
pan,2013,89.99876
pan,2014,80.49195
pan,2015,84.99215
pan,2016,81.57968
per,1960,90.53387
per,1961,90.11455
per,1962,91.17323
per,1963,91.86671
per,1964,88.55007
per,1965,88.04781
per,1966,88.24343
per,1967,88.53383
per,1968,88.52086
per,1969,86.79607
per,1970,81.03093
per,1971,82.78172
per,1972,82.06215
per,1973,80.28953
per,1974,81.47639
per,1975,82.7379
per,1976,82.76144
per,1977,83.12647
per,1978,83.4449
per,1979,83.37175
per,1980,85.87717
per,1981,84.01035
per,1982,84.86445
per,1983,85.94226
per,1984,86.1244
per,1985,84.11953
per,1986,84.05505
per,1987,85.86261
per,1988,84.59179
per,1989,85.02351
per,1990,86.01364
per,1991,84.57309
per,1992,82.46762
per,1993,90.33009
per,1994,85.26267
per,1995,77.35349
per,1996,72.57329
per,1997,83.28485
per,1998,86.65077
per,1999,85.19036
per,2000,81.54335
per,2001,76.63696
per,2002,70.34517
per,2003,68.52145
per,2004,66.18173
per,2005,66.88327
per,2006,60.30256
per,2007,66.0189
per,2008,55.60412
per,2009,56.82618
per,2010,50.93726
per,2011,49.26069
per,2012,53.16657
per,2013,52.55392
per,2014,49.22432
per,2015,51.7141
per,2016,56.48075
phl,1960,93.09283
phl,1961,92.05549
phl,1962,93.30262
phl,1963,94.12516
phl,1964,94.17309
phl,1965,93.44348
phl,1966,94.17785
phl,1967,93.64441
phl,1968,93.853
phl,1969,93.23067
phl,1970,94.73217
phl,1971,94.08481
phl,1972,94.23104
phl,1973,93.38526
phl,1974,93.91064
phl,1975,92.99887
phl,1976,93.12109
phl,1977,92.33762
phl,1978,91.87867
phl,1979,91.95192
phl,1980,90.31715
phl,1981,90.37343
phl,1982,89.1974
phl,1983,87.61648
phl,1984,82.6195
phl,1985,81.54007
phl,1986,83.90458
phl,1987,84.3487
phl,1988,84.1384
phl,1989,86.87465
phl,1990,85.65911
phl,1991,90.06683
phl,1992,94.20324
phl,1993,87.05455
phl,1994,88.99061
phl,1995,82.10401
phl,1996,74.14414
phl,1997,75.70581
phl,1998,74.64178
phl,1999,70.41369
phl,2000,69.69254
phl,2001,69.89659
phl,2002,64.54202
phl,2003,60.26494
phl,2004,60.97733
phl,2005,53.78893
phl,2006,54.62955
phl,2007,49.18187
phl,2008,51.165
phl,2009,49.90564
phl,2010,49.81626
phl,2011,46.18588
phl,2012,47.08884
phl,2013,42.35797
phl,2014,42.177
phl,2015,45.74798
phl,2016,44.98034
plw,1960,100
plw,1961,100
plw,1962,100
plw,1963,100
plw,1964,100
plw,1965,100
plw,1966,100
plw,1967,100
plw,1968,100
plw,1969,100
plw,1970,100
plw,1971,100
plw,1972,100
plw,1973,100
plw,1974,100
plw,1975,100
plw,1976,100
plw,1977,100
plw,1978,100
plw,1979,100
plw,1980,100
plw,1981,100
plw,1982,100
plw,1983,100
plw,1984,100
plw,1985,100
plw,1986,100
plw,1987,100
plw,1988,100
plw,1989,100
plw,1992,99.009
plw,1993,99.009
plw,1994,99.009
plw,1995,99.009
plw,1996,99.009
plw,1997,99.009
plw,1998,99.009
plw,1999,99.009
plw,2000,99.53286
plw,2001,98.34227
plw,2002,96.67545
plw,2003,96.67545
plw,2004,94.06652
plw,2005,84.62308
plw,2006,90.9416
plw,2007,105.42625
plw,2008,97.78667
plw,2009,99.009
plw,2010,99.53286
plw,2011,98.34227
plw,2012,103.02524
plw,2013,100.00909
plw,2014,101.67591
plw,2015,101.67591
plw,2016,86.03346
png,1960,100
png,1961,100
png,1962,100
png,1963,100
png,1964,100
png,1965,100
png,1966,100
png,1967,100
png,1968,100
png,1969,100
png,1970,100
png,1971,100
png,1972,100
png,1973,100
png,1974,100
png,1975,100
png,1976,100
png,1977,100
png,1978,100
png,1979,100
png,1980,100
png,1981,100
png,1982,100
png,1983,100
png,1984,100
png,1985,99.82759
png,1986,99.82238
png,1987,99.84301
png,1988,99.83333
png,1989,99.81982
png,1990,92.43544
png,1991,92.68427
png,1992,93.69353
png,1993,92.25575
png,1994,98.20405
png,1995,87.62925
png,1996,86.00184
png,1997,97.78667
png,1998,97.97117
png,1999,85.04619
png,2000,85.8234
png,2001,86.14195
png,2002,88.37368
png,2003,90.18838
png,2004,86.26039
png,2005,83.78494
png,2006,85.02179
png,2007,116.26718
png,2008,95.0016
png,2009,95.66405
png,2010,87.14604
png,2011,95.69802
png,2012,96.31488
png,2013,93.60315
png,2014,93.20552
png,2015,86.39977
png,2016,76.31974
pol,1960,2.99576
pol,1961,3.35879
pol,1962,3.94243
pol,1963,4.06636
pol,1964,4.62156
pol,1965,5.46738
pol,1966,5.85
pol,1967,6.22428
pol,1968,7.05178
pol,1969,7.04545
pol,1970,8.45559
pol,1971,8.7295
pol,1972,9.11101
pol,1973,10.30732
pol,1974,10.57361
pol,1975,11.05003
pol,1976,11.39058
pol,1977,11.84311
pol,1978,12.19796
pol,1979,12.62804
pol,1980,12.11767
pol,1981,11.8918
pol,1982,10.99811
pol,1983,10.6327
pol,1984,9.29735
pol,1985,9.23782
pol,1986,9.39702
pol,1987,9.05416
pol,1988,8.90815
pol,1989,9.31746
pol,1990,9.75228
pol,1991,9.7893
pol,1992,10.6143
pol,1993,10.90123
pol,1994,11.69662
pol,1995,12.46672
pol,1996,13.11501
pol,1997,13.86018
pol,1998,15.37236
pol,1999,16.36015
pol,2000,16.83018
pol,2001,17.89911
pol,2002,18.14481
pol,2003,17.7807
pol,2004,18.7979
pol,2005,18.92092
pol,2006,19.03025
pol,2007,19.54321
pol,2008,20.76841
pol,2009,20.99588
pol,2010,20.9239
pol,2011,21.40057
pol,2012,21.0035
pol,2013,19.11
pol,2014,19.62218
pol,2015,20.29441
pol,2016,22.10305
prk,1960,2.50962
prk,1961,3.24324
prk,1962,3.8434
prk,1963,3.82727
prk,1964,3.33196
prk,1965,2.46852
prk,1966,2.31645
prk,1967,2.44022
prk,1968,3.44273
prk,1969,3.44729
prk,1970,3.40014
prk,1971,1.95009
prk,1972,2.46378
prk,1973,2.40882
prk,1974,3.01741
prk,1975,3.30486
prk,1976,3.12157
prk,1977,3.23973
prk,1978,5.18005
prk,1979,5.80373
prk,1980,6.27724
prk,1981,6.66007
prk,1982,6.775
prk,1983,6.57135
prk,1984,6.56271
prk,1985,6.54705
prk,1986,7.28953
prk,1987,8.54482
prk,1988,7.01767
prk,1989,6.60835
prk,1990,6.57486
prk,1991,5.25911
prk,1992,4.79827
prk,1993,4.65248
prk,1994,3.4249
prk,1995,4.8442
prk,1996,5.88623
prk,1997,4.50229
prk,1998,6.55294
prk,1999,3.92145
prk,2000,4.37058
prk,2001,4.69281
prk,2002,4.91337
prk,2003,4.68331
prk,2004,4.61335
prk,2005,3.71001
prk,2006,2.78253
prk,2007,3.99996
prk,2008,3.69066
prk,2009,4.68311
prk,2010,4.97979
prk,2011,7.13798
prk,2012,6.58155
prk,2013,9.83315
prk,2014,8.30969
prk,2015,11.81267
prk,2016,10.63905
prt,1960,63.97682
prt,1961,63.00928
prt,1962,64.40678
prt,1963,63.49671
prt,1964,63.73919
prt,1965,65.25451
prt,1966,65.37748
prt,1967,69.7695
prt,1968,72.97069
prt,1969,74.32873
prt,1970,72.62677
prt,1971,78.25212
prt,1972,83.49321
prt,1973,81.02658
prt,1974,83.20057
prt,1975,84.27198
prt,1976,85.87081
prt,1977,85.04356
prt,1978,81.34473
prt,1979,83.03545
prt,1980,83.35372
prt,1981,84.32323
prt,1982,85.69817
prt,1983,84.65371
prt,1984,85.02397
prt,1985,79.76987
prt,1986,73.18275
prt,1987,68.68605
prt,1988,67.01192
prt,1989,69.53195
prt,1990,68.99174
prt,1991,68.29863
prt,1992,71.12114
prt,1993,67.94241
prt,1994,65.57185
prt,1995,67.62501
prt,1996,68.50985
prt,1997,68.53755
prt,1998,71.40097
prt,1999,65.13479
prt,2000,62.52217
prt,2001,65.72282
prt,2002,64.76634
prt,2003,63.54235
prt,2004,61.61835
prt,2005,60.64805
prt,2006,57.70748
prt,2007,58.13567
prt,2008,58.28233
prt,2009,55.26553
prt,2010,57.45255
prt,2011,53.12628
prt,2012,49.43073
prt,2013,52.14606
prt,2014,52.88528
prt,2015,49.70495
prt,2016,53.33545
pry,1960,97.59036
pry,1961,97.9798
pry,1962,98.13084
pry,1963,98.21429
pry,1964,97.45763
pry,1965,97.33333
pry,1966,97.14286
pry,1967,98.49624
pry,1968,98.13665
pry,1969,96.47887
pry,1970,94.08867
pry,1971,95.37572
pry,1972,94.87179
pry,1973,95.78059
pry,1974,94.61538
pry,1975,91.70306
pry,1976,92.55319
pry,1977,91.4557
pry,1978,94.22111
pry,1979,94.21488
pry,1980,94.10319
pry,1981,94.4591
pry,1982,95.97855
pry,1983,94.55959
pry,1984,96.32353
pry,1985,98.58156
pry,1986,94.71366
pry,1987,93.02326
pry,1988,92.54237
pry,1989,92.81046
pry,1990,96.36947
pry,1991,97.48411
pry,1992,95.60923
pry,1993,95.96617
pry,1994,94.09039
pry,1995,96.52553
pry,1996,92.66075
pry,1997,93.86092
pry,1998,96.95651
pry,1999,96.95651
pry,2000,95.63369
pry,2001,96.63862
pry,2002,97.2046
pry,2003,96.70084
pry,2004,97.07851
pry,2005,96.13486
pry,2006,96.22285
pry,2007,97.10587
pry,2008,96.93864
pry,2009,97.50696
pry,2010,94.73083
pry,2011,95.6792
pry,2012,94.1527
pry,2013,93.47391
pry,2014,92.42403
pry,2015,89.40111
pry,2016,95.13685
pyf,1960,100
pyf,1961,100
pyf,1962,100
pyf,1963,100
pyf,1964,100
pyf,1965,100
pyf,1966,100
pyf,1967,100
pyf,1968,100
pyf,1969,100
pyf,1970,100
pyf,1971,100
pyf,1972,100
pyf,1973,100
pyf,1974,100
pyf,1975,100
pyf,1976,100
pyf,1977,100
pyf,1978,100
pyf,1979,100
pyf,1980,100
pyf,1981,100
pyf,1982,100
pyf,1983,100
pyf,1984,100
pyf,1985,100
pyf,1986,100
pyf,1987,100
pyf,1988,100
pyf,1989,100
qat,1960,100
qat,1961,100
qat,1962,100
qat,1963,3.16607
qat,1964,2.4547
qat,1965,2.68065
qat,1966,2.45327
qat,1967,3.23465
qat,1968,3.41792
qat,1969,4.24335
qat,1970,3.97287
qat,1971,3.6859
qat,1972,3.53621
qat,1973,3.70588
qat,1974,4.8951
qat,1975,3.81526
qat,1976,11.54661
qat,1977,16.03251
qat,1978,14.24095
qat,1979,9.78039
qat,1980,12.26204
qat,1981,17.30824
qat,1982,19.88721
qat,1983,23.23462
qat,1984,20.42819
qat,1985,18.47473
qat,1986,17.73304
qat,1987,19.77041
qat,1988,18.87488
qat,1989,18.45406
qat,1990,21.81485
qat,1991,20.88257
qat,1992,32.17368
qat,1993,31.3435
qat,1994,28.34309
qat,1995,32.98576
qat,1996,31.44898
qat,1997,46.4361
qat,1998,57.05789
qat,1999,37.0375
qat,2000,45.19202
qat,2001,66.28387
qat,2002,53.0785
qat,2003,46.47488
qat,2004,27.60305
qat,2005,26.31215
qat,2006,41.5452
qat,2007,24.48019
qat,2008,26.11982
qat,2009,25.84924
qat,2010,24.43293
qat,2011,15.40508
qat,2012,11.31271
qat,2013,15.80349
qat,2014,5.50962
qat,2015,3.21759
qat,2016,2.92827
rou,1960,31.25686
rou,1961,29.76331
rou,1962,28.30654
rou,1963,27.873
rou,1964,25.78053
rou,1965,25.66611
rou,1966,24.86388
rou,1967,24.83283
rou,1968,24.77125
rou,1969,24.9844
rou,1970,28.33766
rou,1971,28.5656
rou,1972,28.53622
rou,1973,29.30611
rou,1974,26.1497
rou,1975,26.17971
rou,1976,27.45546
rou,1977,29.46557
rou,1978,30.78596
rou,1979,30.70694
rou,1980,29.69898
rou,1981,25.87116
rou,1982,25.81479
rou,1983,23.1817
rou,1984,24.67306
rou,1985,25.10661
rou,1986,26.48841
rou,1987,28.9692
rou,1988,26.43516
rou,1989,26.73767
rou,1990,32.1136
rou,1991,30.92663
rou,1992,27.82775
rou,1993,32.99801
rou,1994,30.60984
rou,1995,33.08592
rou,1996,31.87731
rou,1997,33.85719
rou,1998,34.15376
rou,1999,33.2346
rou,2000,30.55971
rou,2001,33.98141
rou,2002,32.49717
rou,2003,29.95588
rou,2004,28.09484
rou,2005,27.41925
rou,2006,28.95351
rou,2007,29.32383
rou,2008,27.8655
rou,2009,29.50633
rou,2010,30.70344
rou,2011,28.06926
rou,2012,28.24393
rou,2013,30.73741
rou,2014,30.54892
rou,2015,32.60059
rou,2016,33.52052
rus,1960,25.16536
rus,1961,26.44484
rus,1962,28.18487
rus,1963,28.78863
rus,1964,29.03717
rus,1965,29.20973
rus,1966,29.58615
rus,1967,30.85097
rus,1968,31.99488
rus,1969,32.91153
rus,1970,34.09482
rus,1971,34.23448
rus,1972,35.33349
rus,1973,36.43207
rus,1974,37.609
rus,1975,37.82794
rus,1976,37.32427
rus,1977,37.39247
rus,1978,38.78269
rus,1979,38.66471
rus,1980,38.08609
rus,1981,39.29421
rus,1982,38.75997
rus,1983,38.23403
rus,1984,37.06969
rus,1985,34.70523
rus,1986,34.64687
rus,1987,30.65368
rus,1988,29.62185
rus,1989,29.87834
rus,1990,51.45034
rus,1991,52.15794
rus,1992,29.08322
rus,1993,29.39111
rus,1994,24.93829
rus,1995,24.22343
rus,1996,23.12912
rus,1997,23.51484
