geo,time,ne_exp_gnfs_cd
gnb,2009,156473341.96057
gnb,2010,126683553.14522
gnb,2011,282367523.21386
gnb,2012,153091833.35902
gnb,2013,190986184.23663
gnb,2014,213171025.52205
gnb,2015,288714347.16194
gnb,2016,312531977.4231
gnb,2017,374997825.73765
gnb,2018,380311738.39425
gnb,2019,292073122.70976
gnb,2020,205987686.63588
gnq,2005,7183409023.02907
gnq,2006,8303800358.81345
gnq,2007,11584326308.4361
gnq,2008,17621714169.082
gnq,2009,11171995036.7048
gnq,2010,13991011069.731
gnq,2011,16038364013.2001
gnq,2012,16098337011.902
gnq,2013,14849114366.1909
gnq,2014,14357208634.8376
gnq,2015,7470701298.82645
gnq,2016,5779217936.76543
gnq,2017,7181836778.71589
gnq,2018,7807722840.66121
gnq,2019,6029113501.08442
gnq,2020,4341973189.78188
grc,1960,429350661.43936
grc,1961,470520074.73953
grc,1962,435291069.52743
grc,1963,534783250.41953
grc,1964,510005047.27592
grc,1965,588341197.37486
grc,1966,803143173.50598
grc,1967,834337698.88467
grc,1968,806033869.21996
grc,1969,893899660.5921
grc,1970,1035806818.18182
grc,1971,1190227272.72727
grc,1972,1541636363.63636
grc,1973,2600724971.2313
grc,1974,3603863636.36364
grc,1975,4034027630.18066
grc,1976,4376557835.8209
grc,1977,5057520814.06105
grc,1978,6044090909.09091
grc,1979,8266964121.43514
grc,1980,10981806554.7562
grc,1981,11196635916.3592
grc,1982,9399265306.12245
grc,1983,8143970588.23529
grc,1984,8067826481.25756
grc,1985,7715319516.4076
grc,1986,9976100292.11295
grc,1987,11898955712.1288
grc,1988,12441705500.8407
grc,1989,12624099874.1083
grc,1990,14466921754.0843
grc,1991,14929958870.817
grc,1992,17292881658.9203
grc,1993,15285243757.4316
grc,1994,16843841292.1348
grc,1995,19745091925.2831
grc,1996,20839186013.59
grc,1997,23223405715.712
grc,1998,23536858065.26
grc,1999,27457026304.6885
grc,2000,30942467693.0212
grc,2001,31063176224.62049
grc,2002,31087273728.3679
grc,2003,37528698365.534
grc,2004,49899010820.7588
grc,2005,52827781598.0825
grc,2006,57920808886.1787
grc,2007,71817777404.1375
grc,2008,83145854167.4875
grc,2009,62889598470.3226
grc,2010,64767602720.9168
grc,2011,72135028424.6208
grc,2012,69565465932.7289
grc,2013,72167340436.44998
grc,2014,76489983017.27779
grc,2015,62867562248.0769
grc,2016,60431141888.9686
grc,2017,70013677525.76131
grc,2018,82684241851.0211
grc,2019,82328771662.9097
grc,2020,60397053844.4002
grl,2003,589143403.61583
grl,2004,715995393.16653
grl,2005,759542430.25563
grl,2006,761014327.03303
grl,2007,814482796.62729
grl,2008,924148212.07901
grl,2009,777481393.04967
grl,2010,852474173.64556
grl,2011,1020042095.85188
grl,2012,978938282.26154
grl,2013,1012250057.86728
grl,2014,1093416481.06904
grl,2015,939163780.6745
grl,2016,1103569677.79313
grl,2017,1160384073.6646
grl,2018,1352104646.37507
grl,2019,1156595795.72375
gtm,1960,131900000
gtm,1961,128700000
gtm,1962,134800000
gtm,1963,180400000
gtm,1964,199900000
gtm,1965,223500000
gtm,1966,263400000
gtm,1967,235600000
gtm,1968,269500000
gtm,1969,305400000
gtm,1970,353600000
gtm,1971,343100000
gtm,1972,397300000
gtm,1973,536500000
gtm,1974,708400000
gtm,1975,792000000
gtm,1976,941700000
gtm,1977,1340300000
gtm,1978,1303700000
gtm,1979,1473600000
gtm,1980,1748000000
gtm,1981,1471000100
gtm,1982,1288999900
gtm,1983,1176000000
gtm,1984,1231300000
gtm,1985,1161565304.34783
gtm,1986,1160867534.24658
gtm,1987,1122800040
gtm,1988,1262786259.54198
gtm,1989,1455681818.18182
gtm,1990,1608631682.19716
gtm,1991,1688639662.74931
gtm,1992,1886241441.99899
gtm,1993,2018135358.62583
gtm,1994,2274655724.02281
gtm,1995,2822490792.68922
gtm,1996,2791706609.53507
gtm,1997,3194396325.67574
gtm,1998,3524472507.19379
gtm,1999,3481400349.34261
gtm,2000,3895385279.26628
gtm,2001,5275584493.42122
gtm,2002,5463975082.14327
gtm,2003,5648926179.65218
gtm,2004,6464752708.7397
gtm,2005,6817724662.36131
gtm,2006,7537173335.43788
gtm,2007,8721105938.77471
gtm,2008,9673843690.47619
gtm,2009,9046785507.74358
gtm,2010,10667583174.0674
gtm,2011,12688288796.979
gtm,2012,12530952103.7582
gtm,2013,11658261378.6783
gtm,2014,12579635808.6961
gtm,2015,12331463395.5165
gtm,2016,12387114040.9742
gtm,2017,13252465330.2304
gtm,2018,13323208187.0412
gtm,2019,13593357802.6947
gtm,2020,13111551935.1434
gum,2002,722000000
gum,2003,631000000
gum,2004,846000000
gum,2005,956000000
gum,2006,1005000000
gum,2007,1005000000
gum,2008,973000000
gum,2009,838000000
gum,2010,846000000
gum,2011,928000000
gum,2012,1004000000
gum,2013,1053000000
gum,2014,1057000000
gum,2015,1048000000
gum,2016,1119000000
gum,2017,1141000000
gum,2018,1165000000
gum,2019,1403000000
gum,2020,371000000
guy,1960,82949308.75576
guy,1961,96774193.54839
guy,1962,110424079.79934
guy,1963,110599078.34101
guy,1964,111240739.6605
guy,1965,117823529.41176
guy,1966,125764705.88235
guy,1967,143705882.35294
guy,1968,133800000
guy,1969,147700000
guy,1970,151200000
guy,1971,164750000
guy,1972,164000000
guy,1973,160238095.23809
guy,1974,296590909.09091
guy,1975,370500000
guy,1976,300280000
guy,1977,284360000
guy,1978,319880000
guy,1979,317240000
guy,1980,490319960
guy,1981,393107142.85714
guy,1982,254400000
guy,1983,224500000
guy,1984,193263157.89474
guy,1985,218069767.44186
guy,1986,233674418.60465
guy,1987,282142846.93878
guy,1988,263299990
guy,1989,251948536.76471
guy,1990,248683534.17722
guy,1991,356599994.63327
guy,1992,469762447.64189
guy,1993,519140473.11828
guy,1994,567658924.07809
guy,1995,629152003.52113
guy,1996,723896874.64388
guy,1997,746591431.23995
guy,1998,688346951.54764
guy,1999,670497421.31934
guy,2000,684731124.26684
guy,2001,661420532.04983
guy,2002,670242444.60179
guy,2003,666355283.18538
guy,2004,752856480.46594
guy,2005,698037583.98999
hkg,1961,1149077545.56591
hkg,1962,1263224321.6155
hkg,1963,1414306395.93155
hkg,1964,1609005531.01451
hkg,1965,1675916230.36649
hkg,1966,1889960077.40451
hkg,1967,2170856894.30187
hkg,1968,2451069004.61784
hkg,1969,3029243796.77038
hkg,1970,3541855147.79662
hkg,1971,3999563824.25473
hkg,1972,4818662034.24682
hkg,1973,6859419022.63674
hkg,1974,8133794419.27021
hkg,1975,8380004863.0248
hkg,1976,11516881422.2802
hkg,1977,13104032604.0326
hkg,1978,15674787027.3502
hkg,1979,20190497131.549
hkg,1980,25613432205.9444
hkg,1981,28115506414.0411
hkg,1982,27405229081.204
hkg,1983,28132742388.372
hkg,1984,34837426451.7779
hkg,1985,37098885865.3797
hkg,1986,43008342624.2743
hkg,1987,57087313901.7478
hkg,1988,71728414040.48169
hkg,1989,81399120501.54489
hkg,1990,90213099180.9803
hkg,1991,106157607576.69299
hkg,1992,127907138981.474
hkg,1993,144855214850.82001
hkg,1994,162013741524.76599
hkg,1995,182564440652.54999
hkg,1996,194351137142.34
hkg,1997,204029268544.70999
hkg,1998,187184486075.42599
hkg,1999,186851434096.03601
hkg,2000,216355888694.93799
hkg,2001,207975842437.298
hkg,2002,219708676864.686
hkg,2003,243329095392.202
hkg,2004,283708654340.01001
hkg,2005,322201406657.83801
hkg,2006,358400448003.29602
hkg,2007,394443817776.29694
hkg,2008,424120177736.68298
hkg,2009,381291699992.26001
hkg,2010,469444859187.56097
hkg,2011,528967240493.32001
hkg,2012,566884508277.03601
hkg,2013,610972021660.65002
hkg,2014,621071949033.41504
hkg,2015,606075105136.87097
hkg,2016,600021385414.11694
hkg,2017,644673433249.5
hkg,2018,681282515787.45898
hkg,2019,644985260148.802
hkg,2020,612566518847.00696
hnd,1960,71800000
hnd,1961,79500000
hnd,1962,87200000
hnd,1963,90600000
hnd,1964,102700000
hnd,1965,138700000
hnd,1966,157400000
hnd,1967,170600000
hnd,1968,196700000
hnd,1969,186900000
hnd,1970,201800000
hnd,1971,217000000
hnd,1972,235000000
hnd,1973,294000000
hnd,1974,332500000
hnd,1975,345000000
hnd,1976,454500000
hnd,1977,581500050
hnd,1978,960859350.82261
hnd,1979,1168036044.66043
hnd,1980,1315331102.73782
hnd,1981,1227917680.42087
hnd,1982,1066168434.4013
hnd,1983,1108154408.9
hnd,1984,1174230696.63565
hnd,1985,1257514350.96913
hnd,1986,1393796694.42391
hnd,1987,1312577924.08218
hnd,1988,1436852036.59787
hnd,1989,1520893864.26027
hnd,1990,1561384393.23464
hnd,1991,1573527394.81257
hnd,1992,1651611360.70136
hnd,1993,1811810868.46427
hnd,1994,2066441596.89849
hnd,1995,2590041814.38999
hnd,1996,2855718826.01351
hnd,1997,3270298692.01521
hnd,1998,3679525531.75775
hnd,1999,3395137944.25087
hnd,2000,3834090455.58324
hnd,2001,3887464794.04705
hnd,2002,4099935377.22723
hnd,2003,4403404436.41655
hnd,2004,5124963403.78142
hnd,2005,5707058611.73334
hnd,2006,6077290094.65455
hnd,2007,6568498773.42799
hnd,2008,7077470093.26734
hnd,2009,5726415227.21846
hnd,2010,7197715403.55602
hnd,2011,9015252459.62615
hnd,2012,9366389277.67688
hnd,2013,8807893722.80287
hnd,2014,9331111403.85673
hnd,2015,9410019122.84704
hnd,2016,9211989881.79386
hnd,2017,9900992351.35296
hnd,2018,9907882963.94518
hnd,2019,9945906145.96154
hnd,2020,8335947789.74984
hrv,1995,6181652552.94736
hrv,1996,7276247019.89748
hrv,1997,7460831083.75774
hrv,1998,7498877740.71326
hrv,1999,7122984913.07591
hrv,2000,7638094873.186
hrv,2001,8631397032.40049
hrv,2002,9710014690.17474
hrv,2003,12448198976.4198
hrv,2004,15347685910.891
hrv,2005,16669918688.6421
hrv,2006,19123850275.3773
hrv,2007,22761205420.8218
hrv,2008,25575432905.6944
hrv,2009,20447389403.4017
hrv,2010,21635541493.339
hrv,2011,24236617603.7054
hrv,2012,22335640412.7851
hrv,2013,23470755729.6634
hrv,2014,24953875401.1113
hrv,2015,22969269548.4658
hrv,2016,24577490680.2664
hrv,2017,27687534825.5645
hrv,2018,30819144354.51089
hrv,2019,31588377224.0707
hrv,2020,24039829037.854
hti,1988,426125800
hti,1989,356133600
hti,1990,368773800
hti,1991,358172245.49402
hti,1992,170898224.49069
hti,1993,203702652.51344
hti,1994,139173369.86747
hti,1995,256955764.92692
hti,1996,329352514.39827
hti,1997,349003993.91639
hti,1998,368684569.868
hti,1999,508795815.91464
hti,2000,500598000.1427
hti,2001,445213583.39174
hti,2002,421180249.11098
hti,2003,469754618.75782
hti,2004,518490700.02444
hti,2005,605069774.7794
hti,2006,689103494.44855
hti,2007,779201474.33943
hti,2008,917202249.48127
hti,2009,1034003271.67701
hti,2010,1016377475.83702
hti,2011,1323610000.96798
hti,2012,1323609689.69316
hti,2013,1566906101.52277
hti,2014,1662116686.61118
hti,2015,1747794244.30207
hti,2016,1613347565.96492
hti,2017,1664384135.95576
hti,2018,1779807736.40458
hti,2019,1732030796.75048
hti,2020,1110024754.94218
hun,1991,9997910590.754
hun,1992,10695327143.3871
hun,1993,9305672448.33805
hun,1994,10964648336.1666
hun,1995,18193517647.2179
hun,1996,19541988133.3825
hun,1997,22657803556.0942
hun,1998,25780593157.6102
hun,1999,27306222585.4306
hun,2000,31569229766.0494
hun,2001,34871552860.0724
hun,2002,39305779457.56529
hun,2003,48053312718.7017
hun,2004,62016712553.355
hun,2005,70774176092.59331
hun,2006,85375664242.59711
hun,2007,109092692856.886
hun,2008,125363676136.591
hun,2009,97285176510.82301
hun,2010,107203863216.48801
hun,2011,122180632165.328
hun,2012,110624931420.638
hun,2013,115889090055.65601
hun,2014,122873573562.815
hun,2015,109560505848.76401
hun,2016,111124980759.44
hun,2017,122961374954.452
hun,2018,134482261437.021
hun,2019,133725314800.798
hun,2020,123836557754.95399
idn,1967,497382748.73255
idn,1968,769173673.29921
idn,1969,751533742.33129
idn,1970,1175342465.75342
idn,1971,1345889842.73244
idn,1972,1816385542.16867
idn,1973,3263373493.9759
idn,1974,7482168674.6988
idn,1975,6868915662.6506
idn,1976,8264096385.54217
idn,1977,10760963855.4217
idn,1978,11251894892.7766
idn,1979,15453888931.6103
idn,1980,22088390908.4776
idn,1981,23629067635.25389
idn,1982,20176590282.746
idn,1983,22488286937.0569
idn,1984,23177770004.1633
idn,1985,20279854572.5696
idn,1986,16387068862.1346
idn,1987,18661070326.12049
idn,1988,21110162562.0034
idn,1989,24640067882.583
idn,1990,28982531189.76089
idn,1991,33063806609.367
idn,1992,38801726176.401
idn,1993,42274397859.49889
idn,1994,46896633113.5023
idn,1995,53185312942.03889
idn,1996,58717201041.7111
idn,1997,60106038403.5787
idn,1998,50555726234.55009
idn,1999,49720260589.8075
idn,2000,67621169165.827
idn,2001,62625875833.9076
idn,2002,63956798804.501
idn,2003,71553141044.9888
idn,2004,82744351781.01669
idn,2005,97387627234.8392
idn,2006,113143424880.155
idn,2007,127226102177.005
idn,2008,152090401421.802
idn,2009,130357798591.185
idn,2010,183480563627.39096
idn,2011,235095130017.56696
idn,2012,225744402474.10599
idn,2013,218308408827.83496
idn,2014,210820082760.73401
idn,2015,182158299305.401
idn,2016,177886012771.59799
idn,2017,204924485587.54599
idn,2018,218905647471.40701
idn,2019,206430971249.14801
idn,2020,181713754207.552
ind,1960,1652701652.70165
ind,1961,1688401688.40169
ind,1962,1757701757.70176
ind,1963,2072702072.70207
ind,1964,2104202104.2021
ind,1965,1969760604.7879
ind,1966,1900000000
ind,1967,2022666666.66667
ind,1968,2144000000
ind,1969,2170666666.66667
ind,1970,2361333333.33333
ind,1971,2469898946.46313
ind,1972,2878172457.50653
ind,1973,3599135190.13099
ind,1974,4808415667.78675
ind,1975,5560820024.49904
ind,1976,6868196413.18819
ind,1977,7754744525.54745
ind,1978,8670273695.49852
ind,1979,10326383041.9494
ind,1980,11439539833.7726
ind,1981,11485654131.2966
ind,1982,12009388988.7104
ind,1983,12741342694.5045
ind,1984,13330753440.7915
ind,1985,12217464494.0919
ind,1986,12937864153.5995
ind,1987,15638662913.9839
ind,1988,17899797605.808
ind,1989,20770717303.6297
ind,1990,22639774911.5525
ind,1991,22943398073.2995
ind,1992,25486060890.6036
ind,1993,27466578243.4169
ind,1994,32361287610.239
ind,1995,39068859788.0594
ind,1996,40803024157.2021
ind,1997,44459245982.728
ind,1998,46426482685.1663
ind,1999,52544410650.2485
ind,2000,60878396865.5263
ind,2001,60963525504.4702
ind,2002,73452725999.40918
ind,2003,90838365703.71581
ind,2004,126647719432.562
ind,2005,160837835640.20099
ind,2006,199973922363.78296
ind,2007,253077318576.17999
ind,2008,288902151603.70099
ind,2009,273751836387.12799
ind,2010,375353472834.93799
ind,2011,447383950836.26306
ind,2012,448400543291.47107
ind,2013,472180427427.89899
ind,2014,468346037554.21698
ind,2015,416787832621.79498
ind,2016,439642787829.49695
ind,2017,498258560860.38495
ind,2018,538635201541.98401
ind,2019,529016294712.04694
ind,2020,496486363548.66998
irl,1970,1454713664.71366
irl,1971,1647964737.4473
irl,1972,1954551534.22502
irl,1973,2545049199.30542
irl,1974,3009302154.29939
irl,1975,3624898954.70383
irl,1976,3914806113.78432
irl,1977,4973658469.57
irl,1978,6547734823.31622
irl,1979,8154123146.35719
irl,1980,9647829745.91358
irl,1981,8965732031.94321
irl,1982,9241996422.98234
irl,1983,9750544191.05412
irl,1984,10718899607.3075
irl,1985,11493861081.0361
irl,1986,14098607460.7885
irl,1987,17787862827.7154
irl,1988,20998869826.0348
irl,1989,23122496930.461
irl,1990,26973256480.396
irl,1991,27672816580.0482
irl,1992,32659492161.3292
irl,1993,33215376206.5356
irl,1994,38803597173.1449
irl,1995,50831601010.101
irl,1996,56772634828.629
irl,1997,63903020534.8615
irl,1998,76059819446.00198
irl,1999,85503819007.62411
irl,2000,94585420135.4433
irl,2001,104124690521.70799
irl,2002,116314441499.134
irl,2003,133120825671.455
irl,2004,156422087093.095
irl,2005,168500889052.78699
irl,2006,183503199103.63
irl,2007,218323433918.39096
irl,2008,232293894049.944
irl,2009,221207120802.26801
irl,2010,229079363054.81696
irl,2011,246797950780.68097
irl,2012,235132686167.284
irl,2013,247354427812.27896
irl,2014,284763740581.90802
irl,2015,355670866641.65601
irl,2016,363324781576.82397
irl,2017,406295321979.12201
irl,2018,473564259424.55402
irl,2019,510588594951.97601
irl,2020,558393906294.56494
irn,1960,581541416.30998
irn,1961,607915176.68685
irn,1962,680443017.72324
irn,1963,755608234.79732
irn,1964,882202284.60629
irn,1965,1000884206.30221
irn,1966,1106379247.80969
irn,1967,1306819826.6739
irn,1968,1507260405.53811
irn,1969,1756492441.09952
irn,1970,2026823484.96244
irn,1971,3172763373.33744
irn,1972,3936283736.24781
irn,1973,9056140483.66646
irn,1974,21889677076.8229
irn,1975,21091425210.7667
irn,1976,25319975895.9271
irn,1977,24821052416.56129
irn,1978,18308804922.6659
irn,1979,24176515151.1735
irn,1980,12961626483.9921
irn,1981,12431487008.5232
irn,1982,21524982662.54589
irn,1983,22725836919.8725
irn,1984,18359078550.03
irn,1985,16006784597.2546
irn,1986,7802605539.0852
irn,1987,12271835669.7727
irn,1988,8964962591.90088
irn,1989,11841502481.9823
irn,1990,16573631049.5276
irn,1993,16197325830.8709
irn,1994,20321213940.5656
irn,1995,20900063457.4499
irn,1996,24315730858.1923
irn,1997,19682874297.9673
irn,1998,13986840980.1622
irn,1999,21963669399.3289
irn,2000,23526115003.4898
irn,2001,24491811633.614
irn,2002,31402849782.6087
irn,2003,37814191933.21809
irn,2004,48018138114.7989
irn,2005,68684788609.2606
irn,2006,79540915795.9865
irn,2007,100918493002.571
irn,2008,109587110082.55701
irn,2009,94569965268.7354
irn,2010,118779370294.377
irn,2011,148867191175.97198
irn,2012,144500154947.95801
irn,2013,123735346887.80299
irn,2014,100127507580.84801
irn,2015,76002457206.41748
irn,2016,93645150666.8336
irn,2017,111078806814.425
irn,2018,97809650290.76808
irn,2019,65249637723.8292
irn,2020,46323025006.65569
irq,1970,1225147017.64212
irq,1971,1687411598.30269
irq,1972,1519074797.23641
irq,1973,2378672829.31661
irq,1974,7029800203.1832
irq,1975,7042668472.73959
irq,1976,10185912631.2225
irq,1977,11148662377.2435
irq,1978,13467998645.4453
irq,1979,23617676938.7064
irq,1980,33374666666.66669
irq,1981,11959333333.3333
irq,1982,11168333333.3333
irq,1983,10023870967.7419
irq,1984,12046129032.2581
irq,1985,12176451612.9032
irq,1986,7799354838.70968
irq,1987,13184193548.3871
irq,1988,12340967741.9355
irq,1989,14460000000
irq,1990,13888387096.7742
irq,1991,5262247.83862
irq,1992,3224627.22463
irq,1993,779620.77705
irq,1994,1419562.91518
irq,1995,693280.95211
irq,1996,955911.85581
irq,1997,13257740142.5309
irq,1998,16060750015.0485
irq,1999,28632988388.8919
irq,2000,36613563337.9565
irq,2001,23613582830.5736
irq,2002,23237627426.1129
irq,2003,16965698492.9091
irq,2004,20610853097.199
irq,2005,27149419157.6087
irq,2006,33242283054.6129
irq,2007,40776065461.006
irq,2008,66239316546.645
irq,2009,43993210284.519
irq,2010,54598900000
irq,2011,82505400000
irq,2012,97029493670.11539
irq,2013,93065600000
irq,2014,88949000000
irq,2015,57560660438.6254
irq,2016,46829500000
irq,2017,63496860304.05409
irq,2018,92771934474.7411
irq,2019,88902900000
isl,1970,233403409.09091
isl,1971,247179545.45454
isl,1972,289636301.83549
isl,1973,404493509.37535
isl,1974,468893446.72336
isl,1975,461359141.18412
isl,1976,568047977.16419
isl,1977,716305626.79137
isl,1978,903769318.72672
isl,1979,1066704197.39081
isl,1980,1182341379.02284
isl,1981,1191331358.48952
isl,1982,1016617819.69801
isl,1983,1081525794.19389
isl,1984,1072642417.89378
isl,1985,1183251878.56711
isl,1986,1516684742.67836
isl,1987,1864331466.60048
isl,1988,1910725647.46362
isl,1989,1873815605.39815
isl,1990,2144153349.64433
isl,1991,2130770641.54871
isl,1992,2113685371.15589
isl,1993,2007806080.18555
isl,1994,2251420699.87018
isl,1995,2493202373.72028
isl,1996,2658457142.85714
isl,1997,2689823903.48681
isl,1998,2871539298.43302
isl,1999,2915299611.66954
isl,2000,2899936221.63427
isl,2001,3042019192.27793
isl,2002,3309446650.01849
isl,2003,3728493371.05164
isl,2004,4480777641.80095
isl,2005,5116287715.32048
isl,2006,5310428255.91337
isl,2007,7110704784.95043
isl,2008,7284145795.40842
isl,2009,6408804966.74172
isl,2010,7115708401.44135
