geo,time,nv_ind_totl_cd
arg,1973,22779001001.4911
arg,1974,31577221374.0778
arg,1975,26293432187.1455
arg,1976,26042050144.4694
arg,1977,27144799969.6517
arg,1978,26774837040.1755
arg,1979,30490501123.1046
arg,1980,31723447656.8833
arg,1981,31736843039.9318
arg,1982,34652778710.3286
arg,1983,43209876321.0791
arg,1984,31406000793.3823
arg,1985,34726667543.9361
arg,1986,41467777149.132
arg,1987,42030000333.6516
arg,1988,48572726893.3543
arg,1989,32454050322.81409
arg,1990,50917782540.73
arg,1991,62081175458.8359
arg,1992,70201396123.56149
arg,1993,64722201101.1011
arg,1994,68876935900
arg,1995,67865473300
arg,1996,72371587300
arg,1997,79596589500
arg,1998,79855462400
arg,1999,74264967000
arg,2000,73866930600
arg,2001,67828286700
arg,2002,29862244294.3788
arg,2003,41650893934.7656
arg,2004,47449347396.6465
arg,2005,56891104939.9563
arg,2006,67914347258.316
arg,2007,78827167842.03101
arg,2008,94990190458.2193
arg,2009,84190456294.35939
arg,2010,107003102712.487
arg,2011,133668465000.85201
arg,2012,133378346124.392
arg,2013,132518500700.68401
arg,2014,127776703489.575
arg,2015,137702635919.61499
arg,2016,122958567447.25
arg,2017,140195988951.077
arg,2018,124485103498.843
arg,2019,108700524778.047
arg,2020,90747788920.0372
arm,2012,2955048237.27362
arm,2013,2970437645.88013
arm,2014,2933785792.35708
arm,2015,2713125862.72591
arm,2016,2697399020.41299
arm,2017,2975183151.01786
arm,2018,3084157594.8383
arm,2019,3400956113.40401
arm,2020,3420107895.78676
atg,1977,8936229.62963
atg,1978,9119388.14815
atg,1979,12640255.92593
atg,1980,17170822.96296
atg,1981,19683325.55556
atg,1982,17116361.85185
atg,1983,18617224.07407
atg,1984,22746464.44444
atg,1985,28260013.7037
atg,1986,37634077.77778
atg,1987,46541455.55556
atg,1988,56751371.11111
atg,1989,66924110.37037
atg,1990,63911111.11111
atg,1991,70159259.25926
atg,1992,67314814.81481
atg,1993,68007407.40741
atg,1994,73829629.62963
atg,1995,73288888.88889
atg,1996,77614814.81481
atg,1997,85166666.66667
atg,1998,92137037.03704
atg,1999,103525925.92593
atg,2000,114788888.88889
atg,2001,103122222.22222
atg,2002,106244444.44444
atg,2003,113655555.55556
atg,2004,120055555.55556
atg,2005,148518518.51852
atg,2006,213614814.81482
atg,2007,232896296.2963
atg,2008,262011111.11111
atg,2009,239044444.44444
atg,2010,186137037.03704
atg,2011,165307407.40741
atg,2012,171418518.51852
atg,2013,185277777.77778
atg,2014,202314814.81482
atg,2015,219992592.59259
atg,2016,257700000
atg,2017,282155555.55556
atg,2018,338966666.66667
atg,2019,357133333.33333
atg,2020,289174074.07407
aus,1990,89613697575.99078
aus,1991,90129503178.7144
aus,1992,87453664538.95251
aus,1993,83721191680.71948
aus,1994,86447595987.54761
aus,1995,97239382239.3822
aus,1996,104188163884.674
aus,1997,109768351854.75
aus,1998,101365393746.185
aus,1999,95845344028.0737
aus,2000,102191798028.00999
aus,2001,89731136631.9631
aus,2002,93447572205.94388
aus,2003,112447874199.185
aus,2004,147111253378.85901
aus,2005,171269733874.60501
aus,2006,191703354297.694
aus,2007,219448064693.41296
aus,2008,270401074306.177
aus,2009,251177293476.66
aus,2010,289199330573.41693
aus,2011,370892240954.35297
aus,2012,408141884924.72699
aus,2013,397209397763.414
aus,2014,375385109703.47906
aus,2015,320014144271.57001
aus,2016,269422768962.00296
aus,2017,311381702994.19293
aus,2018,344846135958.453
aus,2019,352553282792.16101
aus,2020,338094918889.93201
aut,1976,14605788141.4436
aut,1977,17320512030.6386
aut,1978,20999963043.6843
aut,1979,24338708183.2218
aut,1980,27027995107.424
aut,1981,23118985657.5082
aut,1982,22641401145.4384
aut,1983,22571607936.2647
aut,1984,20473530018.5682
aut,1985,21126499733.9718
aut,1986,29967634970.7075
aut,1987,36943367435.7858
aut,1988,39359476206.397
aut,1989,38977665106.6043
aut,1990,49208014038.4848
aut,1991,51278419563.9364
aut,1992,56603670172.8024
aut,1993,53884636223.8259
aut,1994,57831282977.9545
aut,1995,69543237341.34019
aut,1996,68214413828.9576
aut,1997,61020577291.6902
aut,1998,62227345486.8831
aut,1999,61763716840.8689
aut,2000,55802980000.80009
aut,2001,55714748447.49609
aut,2002,58718634346.455
aut,2003,72120999370.50179
aut,2004,82520293098.0504
aut,2005,85579588896.3735
aut,2006,91667829765.10579
aut,2007,107308731975.757
aut,2008,116482127048.65601
aut,2009,103625011337.59801
aut,2010,100167426069.5
aut,2011,109852802330.15601
aut,2012,104945932696.008
aut,2013,109805997153.291
aut,2014,112260043325.52901
aut,2015,96160905283.76559
aut,2016,100846710453.806
aut,2017,106033852165.588
aut,2018,115458509464.996
aut,2019,111685381997.647
aut,2020,110298303167.424
aze,1992,163064814.81482
aze,1993,504735000
aze,1994,329973566.87898
aze,1995,749291945.16823
aze,1996,1116470998.4889
aze,1997,1465688119.43294
aze,1998,1554277591.10881
aze,1999,1791504854.36893
aze,2000,2242959320.51855
aze,2001,2480725867.06754
aze,2002,2878111499.69142
aze,2003,3532125038.18348
aze,2004,4406940063.09148
aze,2005,7751956843.66406
aze,2006,13671143944.4818
aze,2007,21853280503.4378
aze,2008,32101144109.0555
aze,2009,24962055237.6213
aze,2010,31624595066.0354
aze,2011,40713815372.9264
aze,2012,41431135437.8819
aze,2013,42314085404.7164
aze,2014,40321050618.3858
aze,2015,23825785672.4575
aze,2016,18008961584.2577
aze,2017,20310887752.7307
aze,2018,24616764705.8824
aze,2019,23520411764.70589
aze,2020,17634235294.1176
bdi,1970,22827428.57143
bdi,1971,24670857.14286
bdi,1972,26640000
bdi,1973,35382250.7685
bdi,1974,41843809.52381
bdi,1975,52971428.57143
bdi,1976,52653913.04348
bdi,1977,66701000
bdi,1978,87303333.33333
bdi,1979,115147777.77778
bdi,1980,107338888.88889
bdi,1981,123223333.33333
bdi,1982,144838888.88889
bdi,1983,156820871.43626
bdi,1984,124191796.84237
bdi,1985,135949125.85964
bdi,1986,145755452.39555
bdi,1987,177768695.37067
bdi,1988,160354713.48695
bdi,1989,192295814.50459
bdi,1990,196157776.41529
bdi,1991,204701591.62154
bdi,1992,205625598.76718
bdi,1993,188884914.33278
bdi,1994,181055397.50577
bdi,1995,168078695.37712
bdi,1996,102394715.11148
bdi,1997,135139490.27955
bdi,1998,131306413.75469
bdi,1999,130258901.27049
bdi,2000,135269797.5495
bdi,2001,136544917.56488
bdi,2002,130445349.29496
bdi,2003,123518041.97225
bdi,2004,149397628.23482
bdi,2005,189160792.22084
bdi,2006,195021092.97747
bdi,2007,232672197.03075
bdi,2008,248467813.02512
bdi,2009,301413810.28065
bdi,2010,312667504.80175
bdi,2011,331117945.32483
bdi,2012,367520237.00982
bdi,2013,382078011.13607
bdi,2014,419348016.63453
bdi,2015,365230371.45596
bdi,2016,333603863.11392
bdi,2017,302111047.58643
bdi,2018,296395614.43297
bdi,2019,288303483.05874
bdi,2020,303474208.02495
bel,1995,75018609742.7477
bel,1996,72064364820.84689
bel,1997,65981732070.3654
bel,1998,66107468326.2947
bel,1999,63853438011.0426
bel,2000,59065114871.059
bel,2001,57558079403.3465
bel,2002,61462575828.9805
bel,2003,73879931157.0979
bel,2004,84771694095.9848
bel,2005,87070394710.66141
bel,2006,90388424787.8822
bel,2007,104930651072.549
bel,2008,111719320783.98399
bel,2009,99550503187.69528
bel,2010,100590873230
bel,2011,108737038838.522
bel,2012,99603884181.44528
bel,2013,103727878228
bel,2014,105337092888.392
bel,2015,90940891226.21089
bel,2016,91824033248.17139
bel,2017,96708616474.1178
bel,2018,102855705413.17599
bel,2019,102679769303.52901
bel,2020,101627698331.05099
ben,1960,23132964.7289
ben,1961,23126833.9204
ben,1962,23150072.71016
ben,1963,29124027.20797
ben,1964,29122743.51582
ben,1965,23140077.42565
ben,1966,34250588.98137
ben,1967,34949308.31554
ben,1968,35467450.32713
ben,1969,36590891.08119
ben,1970,39046956.7816
ben,1971,45170532.0194
ben,1972,56987408.12514
ben,1973,72106232.60346
ben,1974,94758471.68751
ben,1975,109411516.99221
ben,1976,90164744.58099
ben,1977,94183648.8729
ben,1978,130087891.34253
ben,1979,158282935.5364
ben,1980,172588353.53721
ben,1981,166688809.35777
ben,1982,191718778.67223
ben,1983,168212362.16298
ben,1984,179422802.99169
ben,1985,174659381.47588
ben,1986,161773157.77756
ben,1987,193201090.98193
ben,1988,217026657.87472
ben,1989,191813192.94827
ben,1990,244082018.68181
ben,1991,238027507.30308
ben,1992,215774315.65365
ben,1993,277885055.7948
ben,1994,213152397.30499
ben,1995,290563237.9068
ben,1996,313247944.4921
ben,1997,306690422.00945
ben,1998,308518504.56258
ben,1999,663611681.28658
ben,2000,660221830.22438
ben,2001,792135278.41499
ben,2002,891552234.69872
ben,2003,1164284043.86707
ben,2004,1268969886.6761
ben,2005,1419506071.59601
ben,2006,1488207971.24031
ben,2007,1593877564.19993
ben,2008,1728574963.45291
ben,2009,1745114036.25907
ben,2010,1717225219.04557
ben,2011,1939495827.67991
ben,2012,1889205106.27329
ben,2013,2158540927.34637
ben,2014,2180200713.79198
ben,2015,1865961042.38127
ben,2016,1856151882.46618
ben,2017,1918913394.79706
ben,2018,2088295466.26003
ben,2019,2347652689.91366
ben,2020,2549722669.76612
bfa,1960,65803863.94345
bfa,1961,69680027.85614
bfa,1962,73513194.55753
bfa,1963,81265620.17889
bfa,1964,82398501.88061
bfa,1965,79069967.50604
bfa,1966,82532636.56878
bfa,1967,99563954.84732
bfa,1968,104608424.38361
bfa,1969,107350569.27858
bfa,1970,101997577.0894
bfa,1971,116956038.44471
bfa,1972,134895275.35873
bfa,1973,176794020.97544
bfa,1974,172591825.58546
bfa,1975,243835932.41471
bfa,1976,258464481.5558
bfa,1977,240985906.85352
bfa,1978,316520402.52437
bfa,1979,361236254.3343
bfa,1980,382097269.68434
bfa,1981,333251994.34
bfa,1982,330617595.88906
bfa,1983,325773744.44322
bfa,1984,291481570.3707
bfa,1985,298537819.2729
bfa,1986,422115237.13572
bfa,1987,534347575.63638
bfa,1988,562773255.63828
bfa,1989,578731046.80975
bfa,1990,631708567.17431
bfa,1991,603668321.47672
bfa,1992,680055049.3064
bfa,1993,635207448.30002
bfa,1994,386851619.41172
bfa,1995,474592252.32416
bfa,1996,478310596.13834
bfa,1997,481769422.89591
bfa,1998,500841591.2961
bfa,1999,761453944.30595
bfa,2000,649204914.89817
bfa,2001,658458277.10819
bfa,2002,747429021.9647
bfa,2003,1072602348.10503
bfa,2004,1235307760.29795
bfa,2005,1239463194.70681
bfa,2006,1342473385.87542
bfa,2007,1719473550.65053
bfa,2008,1942073931.61435
bfa,2009,2169490785.96468
bfa,2010,2634117029.64242
bfa,2011,3427454490.05047
bfa,2012,3374832302.13788
bfa,2013,3239505404.53971
bfa,2014,3475929876.27727
bfa,2015,2881226809.27999
bfa,2016,3193135535.67499
bfa,2017,3546522411.60741
bfa,2018,4066179190.97519
bfa,2019,4391965647.17167
bfa,2020,5844799894.36852
bgd,1960,298123217.32248
bgd,1961,327312070.3295
bgd,1962,404676733.92253
bgd,1963,415162066.83929
bgd,1964,561389790.19645
bgd,1965,633370099.83673
bgd,1966,664259286.10953
bgd,1967,587744768.31606
bgd,1968,693164805.79447
bgd,1969,778180844.08352
bgd,1970,784982135.47998
bgd,1971,672477494.11636
bgd,1972,381325650
bgd,1973,979329777.66354
bgd,1974,1673257331.15742
bgd,1975,2258156894.99775
bgd,1976,1461842222.22222
bgd,1977,1614547899.15966
bgd,1978,1900582718.25397
bgd,1979,2441672036.79369
bgd,1980,3648772609.81912
bgd,1981,4010648714.81028
bgd,1982,3713023952.09581
bgd,1983,3675294612.79461
bgd,1984,4054840000
bgd,1985,4527346153.84615
bgd,1986,4437333333.33333
bgd,1987,4762612903.22581
bgd,1988,5298846024.27918
bgd,1989,5694953541.74236
bgd,1990,6365683595.33749
bgd,1991,6538067226.89076
bgd,1992,6886498673.74005
bgd,1993,7606494486.77249
bgd,1994,7925502152.1197
bgd,1995,8946505554.72637
bgd,1996,10069682151.5892
bgd,1997,10547494145.1991
bgd,1998,11326872246.696
bgd,1999,11472233777.0383
bgd,2000,11890459153.2499
bgd,2001,12193291326.9088
bgd,2002,12498572174.8215
bgd,2003,13520207253.886
bgd,2004,14831544080.1767
bgd,2005,16180097560.9756
bgd,2006,17305038402.3228
bgd,2007,19505343318.8532
bgd,2008,22657667364.8156
bgd,2009,25922343711.8473
bgd,2010,28769596138.0853
bgd,2011,32217757150.5022
bgd,2012,33752286037.6357
bgd,2013,39458093190.1973
bgd,2014,45487972928.6353
bgd,2015,52342330516.1637
bgd,2016,60548457702.2888
bgd,2017,69297028339.0269
bgd,2018,78202468017.33022
bgd,2019,89708398985.1147
bgd,2020,95430672652.93219
bgr,1980,10668230769.2308
bgr,1981,10320142857.1429
bgr,1982,11201066666.6667
bgr,1983,9991166666.66667
bgr,1984,10548777777.7778
bgr,1985,10727526315.7895
bgr,1986,12961529411.7647
bgr,1987,17272000000
bgr,1988,13752176470.5882
bgr,1989,13059444444.4444
bgr,1990,10579090909.0909
bgr,1991,4350483870.96774
bgr,1992,4042113402.06186
bgr,1993,3540144927.53623
bgr,1994,2904059040.59041
bgr,1995,3395967261.90476
bgr,1996,1993277121.97864
bgr,1997,2464063856.35293
bgr,1998,3199914224.03999
bgr,1999,3044131795.17876
bgr,2000,3003835068.05444
bgr,2001,3401327871.10358
bgr,2002,3937423206.54791
bgr,2003,5142333352.57113
bgr,2004,6051211351.66021
bgr,2005,7238043961.62887
bgr,2006,8722295902.00731
bgr,2007,11668137858.6424
bgr,2008,13615211278.1393
bgr,2009,13821261818.4403
bgr,2010,12040701908.7586
bgr,2011,14437254888.0199
bgr,2012,13783088699.0802
bgr,2013,13121408794.7883
bgr,2014,13382063492.0635
bgr,2015,12199120947.6309
bgr,2016,13191321832.5792
bgr,2017,14193558052.4345
bgr,2018,14868538925.7695
bgr,2019,14944467086.4339
bgr,2020,15322084134.4753
bhr,1980,1815600955.16052
bhr,1981,2004520744.68085
bhr,1982,1927925000
bhr,1983,1800000000
bhr,1984,1914095744.68085
bhr,1985,1769414893.61702
bhr,1986,1328511968.08511
bhr,1987,1493365691.48936
bhr,1988,1555685372.34043
bhr,1989,1641577659.57447
bhr,1990,1934475531.91489
bhr,1991,1840228723.40426
bhr,1992,1767942021.2766
bhr,1993,1973239893.61702
bhr,1994,2083655053.19149
bhr,1995,2336724468.08511
bhr,2006,8379601063.82979
bhr,2007,9977952127.65957
bhr,2008,12960265957.4468
bhr,2009,9886303191.48936
bhr,2010,11564787234.0426
bhr,2011,14249361702.1277
bhr,2012,14621010638.2979
bhr,2013,15601170212.766
bhr,2014,15531888297.8723
bhr,2015,12468031914.8936
bhr,2016,12670106382.9787
bhr,2017,14606968085.1064
bhr,2018,16201595744.6809
bhr,2019,16264707446.8085
bhr,2020,13987659574.4681
bhs,1989,470507000
bhs,1990,449708000
bhs,1991,488428000
bhs,1992,479323000
bhs,1993,404739000
bhs,1994,475257000
bhs,1995,471998000
bhs,1996,506618000
bhs,1997,804800000
bhs,1998,866300000
bhs,1999,891800000
bhs,2000,981200000
bhs,2001,793200000
bhs,2002,942900000
bhs,2003,964200000
bhs,2004,936600000
bhs,2005,1063200000
bhs,2006,1193000000
bhs,2007,983200000
bhs,2008,1093600000
bhs,2009,999200000
bhs,2010,1161000000
bhs,2011,1213000000
bhs,2012,1397300000
bhs,2013,1355500000
bhs,2014,1468600000
bhs,2015,1308100000
bhs,2016,1579400000
bhs,2017,1632200000
bhs,2018,1593400000
bhs,2019,1579300000
bhs,2020,1153500000
bih,1994,324691358.02469
bih,1995,479709231.7354
bih,1996,716013623.07283
bih,1997,925944870.53803
bih,1998,1129218048.531
bih,1999,1141296840.95861
bih,2000,1199073936.00753
bih,2001,1214544026.91547
bih,2002,1333332031.82062
bih,2003,1684421569.96355
bih,2004,2055227863.3195
bih,2005,2405397529.16037
bih,2006,2705438274.54205
bih,2007,3435422220.27223
bih,2008,4434425125.81699
bih,2009,4034915454.98454
bih,2010,3856876047.30379
bih,2011,4137871986.45867
bih,2012,3723773051.51044
bih,2013,4056733298.41905
bih,2014,4112413122.36993
bih,2015,3669962311.00388
bih,2016,3931920634.24889
bih,2017,4339391782.56463
bih,2018,4948198512.7047
bih,2019,4841096373.56319
bih,2020,4898107305.13806
blr,1990,9937500000
blr,1991,8000000000
blr,1992,7777777777.77778
blr,1993,5867768595.04132
blr,1994,4866565961.73212
blr,1995,4664387818.52082
blr,1996,5049769230.76923
blr,1997,5075797257.74149
blr,1998,5374132847.72806
blr,1999,4127539661.84641
blr,2000,4264165461.72396
blr,2001,4010863309.35252
blr,2002,4643216080.40201
blr,2003,5837006338.37153
blr,2004,8104907407.40741
blr,2005,11430176415.9703
blr,2006,13749603729.6037
blr,2007,16774044734.3896
blr,2008,23590964419.4757
blr,2009,18374507697.816
blr,2010,20252769385.6999
blr,2011,22287638190.9548
blr,2012,23832433729.1592
blr,2013,27117454954.955
blr,2014,27883705007.8247
blr,2015,18456423458.49549
blr,2016,14774175713.7113
blr,2017,17268695337.163
blr,2018,18769140164.89989
blr,2019,20441772636.0073
blr,2020,18861206755.2058
blz,1978,31050000
blz,1979,30350000
blz,1980,46087781.68658
blz,1981,40762796.62924
blz,1982,33626213.40567
blz,1983,35392361.51346
blz,1984,44358514.42459
blz,1985,40867454.06883
blz,1986,43570368.29356
blz,1987,59398379.26772
blz,1988,67742362.33742
blz,1989,75545773.29035
blz,1990,79683487.31237
blz,1991,84258100
blz,1992,98163500
blz,1993,106821150
blz,1994,103413200
blz,1995,111269050
blz,1996,116719500
blz,1997,114371650
blz,1998,119197950
blz,1999,122686100
blz,2000,154235450
blz,2001,154886350
blz,2002,158256350
blz,2003,149129350
blz,2004,161015900
blz,2005,167021150
blz,2006,214168250
blz,2007,233995100
blz,2008,263540350
blz,2009,251826050
blz,2010,263165150
blz,2011,292449750
blz,2012,272077350
blz,2013,268668700
blz,2014,269201000
blz,2015,243054750
blz,2016,252109850
blz,2017,250295900
blz,2018,229625300
blz,2019,254772400
blz,2020,254912056.3098
bmu,1996,223717400
bmu,1997,237559000
bmu,1998,203498600
bmu,1999,289225700
bmu,2000,385365000
bmu,2001,379403000
bmu,2002,377345000
bmu,2003,400577000
bmu,2004,431355000
bmu,2005,484434000
bmu,2010,437715000
bmu,2011,357767000
bmu,2012,326483000
bmu,2013,342621000
bmu,2014,320997000
bmu,2015,341004000
bmu,2016,369131000
bmu,2017,393492000
bmu,2018,411970000
bmu,2019,477873000
bol,1970,315235690.23569
bol,1971,325336700.3367
bol,1972,419029710.41745
bol,1973,443378310.84458
bol,1974,764167916.04198
bol,1975,752823588.2059
bol,1976,871814092.95352
bol,1977,1060469765.11744
bol,1978,1243628185.90705
bol,1979,1440355236.65289
bol,1980,1305057096.24796
bol,1981,1712887438.82545
bol,1982,1763649161.79842
bol,1983,1821871087.51025
bol,1984,1946484433.54561
bol,1985,1732778975.93113
bol,1986,1285038190.18086
bol,1987,1319690975.01034
bol,1988,1432350738.64797
bol,1989,1483690854.78214
bol,1990,1552006997.30509
bol,1991,1635375635.36837
bol,1992,1702247916.93373
bol,1993,1641748610.81803
bol,1994,1682724596.9051
bol,1995,1957000395.8086
bol,1996,2067813620.77799
bol,1997,2095160344.8604
bol,1998,2220697265.02241
bol,1999,2083190936.61826
bol,2000,2161540713.18832
bol,2001,2069633867.62324
bol,2002,2013809205.02092
bol,2003,2068801702.52768
bol,2004,2354763734.87903
bol,2005,2508468156.85399
bol,2006,3166699286.03525
bol,2007,3711672355.81822
bol,2008,4958383736.51272
bol,2009,5068251709.40171
bol,2010,5923173414.44475
bol,2011,7277359172.37307
bol,2012,7945025984.05085
bol,2013,8743489411.12773
bol,2014,9115361878.65291
bol,2015,8316847330.34974
bol,2016,8596051456.57751
bol,2017,9891019345.15983
bol,2018,10574133559.242
bol,2019,10309823167.785
bol,2020,8557307821.84187
bra,1960,4822690307.91158
bra,1961,5577261388.21488
bra,1962,5946175638.88398
bra,1963,8003875297.24114
bra,1964,6793159554.0568
bra,1965,6520936506.67227
bra,1966,8065425203.12212
bra,1967,8919175866.90115
bra,1968,10396175889.1679
bra,1969,11729198833.2917
bra,1970,13622585421.9581
bra,1971,16100750952.153
bra,1972,19166337452.185
bra,1973,26496716609.62749
bra,1974,36606872242.05489
bra,1975,43881294192.9237
bra,1976,53406528922.4241
bra,1977,59989144498.933
bra,1978,71325709050.1031
bra,1979,82157935532.09151
bra,1980,93051936803.53667
bra,1981,103428380079.121
bra,1982,115451747816.33099
bra,1983,80274258180.71718
bra,1984,87112445817.71948
bra,1985,91942790976.6297
bra,1986,107772919327.99001
bra,1987,121435683792.282
bra,1988,130331771193.478
bra,1989,146736790606.65399
bra,1990,130001774673.108
bra,1991,108837514673.931
bra,1992,112017984236.423
bra,1993,137371086748.008
bra,1994,186090833270.45001
bra,1995,179881367882.16699
bra,1996,189986239388.26001
bra,1997,199552969661.70496
bra,1998,191042427194.70496
bra,1999,130402430582.808
bra,2000,150796464985.92999
bra,2001,126777666995.838
bra,2002,114680117356.985
bra,2003,128861655886.625
bra,2004,162681634209.11499
bra,2005,215530884688.91599
bra,2006,260779872948.53201
bra,2007,323087984440.90601
bra,2008,391493198834.93494
bra,2009,364715328387.66498
bra,2010,513951950906.67401
bra,2011,604385832558.62598
bra,2012,545644937378.71802
bra,2013,524851210033.54303
bra,2014,502812645011.30096
bra,2015,348909035679.30493
bra,2016,329595158338.04694
bra,2017,375322416820.26398
bra,2018,359406887323.39697
bra,2019,345685716504.13397
bra,2020,254996992319.21896
brb,1975,64405227.46399
brb,1976,76777123.46542
brb,1977,90281542.75463
brb,1978,104459802.11803
brb,1979,125292099.63705
brb,1980,172177198.82663
brb,1981,188807239.09909
brb,1982,193158653.60712
brb,1983,218962859.84189
brb,1984,245214537.86108
brb,1985,223934768.55765
brb,1986,223636454.0347
brb,1987,232188137.0258
brb,1988,254760602.59534
brb,1989,268035598.86641
brb,1990,376373489.78273
brb,1991,351464227.11679
brb,1992,298450000
brb,1993,301496544.52344
brb,1994,308854969.42276
brb,1995,331327996.81798
brb,1996,352607766.12141
brb,1997,400785561.57709
brb,1998,439815044.99577
brb,1999,451449311.39064
brb,2000,468300000
brb,2001,448750000
brb,2002,447950000
brb,2003,504050000
brb,2004,519700000
brb,2005,570850000
brn,1974,971726373.67147
brn,1975,1045839834.68983
brn,1976,1287437267.28185
brn,1977,1468803804.21415
brn,1978,1565083553.2102
brn,1979,2360893957.50943
brn,1980,4180833177.65739
brn,1981,3573626165.57012
brn,1982,3398130841.1215
brn,1983,2972550875.53242
brn,1984,2779053959.02677
brn,1985,2530339530.02136
brn,1986,1386975291.63222
brn,1987,1639126305.79297
brn,1988,1406281057.44385
brn,1989,1785389786.18674
brn,1990,2167192993.10345
brn,1991,2205183896.73536
brn,1992,2526824493.55433
brn,1993,2349906424.06238
brn,1994,2200147505.56501
brn,1995,2569200437.42063
brn,1996,2880295319.14894
brn,1997,2912863281.25
brn,1998,2087712177.34226
brn,1999,2538491209.43953
brn,2000,3820920707.65661
brn,2001,3363031869.17453
brn,2002,3544681391.71228
brn,2003,4206368270.00344
brn,2004,5341627558.86877
brn,2005,6820704157.65441
brn,2006,8393857385.61269
brn,2007,8733196204.63141
brn,2008,10667160598.363
brn,2009,7019524267.83996
brn,2010,9411074440.77741
brn,2011,13648143731.6162
brn,2012,13839628681.178
brn,2013,12670236572.89
brn,2014,11601578531.9653
brn,2015,7934395228.74391
brn,2016,6531362122.63809
brn,2017,7242966181.47585
brn,2018,8580487434.20565
brn,2019,8420453012.75473
brn,2020,7099480604.50616
btn,1980,15666984.73282
btn,1981,25090438.79908
btn,1982,28342801.2685
btn,1983,34704366.33663
btn,1984,35991003.52113
btn,1985,33367324.17138
btn,1986,39818406.02696
btn,1987,64724799.38272
btn,1988,64115150.86207
btn,1989,64619605.66852
btn,1990,72603632.21017
btn,1991,62647145.99824
btn,1992,67527978.39506
btn,1993,67669977.04165
btn,1994,77771695.88779
btn,1995,98867271.04533
btn,1996,103411899.52018
btn,1997,118946474.80033
btn,1998,119672101.30877
btn,1999,144225051.0915
btn,2000,154661143.74722
btn,2001,176722509.00615
btn,2002,200832400.74059
btn,2003,237083273.93731
btn,2004,255124117.38747
btn,2005,294206303.85488
btn,2006,338476879.95232
btn,2007,526904664.01441
btn,2008,543581553.46947
btn,2009,530776191.86329
btn,2010,678249559.32974
btn,2011,745968594.72258
btn,2012,758982618.84979
btn,2013,761616500.96079
btn,2014,794352837.56216
btn,2015,851270495.49585
btn,2016,918666632.93415
btn,2017,1025305305.76644
btn,2018,934787650.15097
btn,2019,914330810.85994
btn,2020,796803442.76165
bwa,1960,4054114.67826
bwa,1961,4046173.21953
bwa,1962,4054114.67826
bwa,1963,4042779.25346
bwa,1964,5615363.16743
bwa,1965,8795197.54293
bwa,1966,7391910.73919
bwa,1967,8786610.87866
bwa,1968,8228730.82287
bwa,1969,15109316.25122
bwa,1970,26521496.37074
bwa,1971,35162829.87086
bwa,1972,45419254.65839
bwa,1973,65624549.77669
bwa,1974,85356880.05887
bwa,1975,110141987.82961
bwa,1976,118387764.48942
bwa,1977,146615201.90024
bwa,1978,220900748.61145
bwa,1979,350306748.46626
bwa,1980,465645908.38909
bwa,1981,440121907.49372
bwa,1982,439399825.1918
bwa,1983,559531406.69158
bwa,1984,640596118.29945
bwa,1985,632686849.57427
bwa,1986,806875631.95147
bwa,1987,1140359759.36625
bwa,1988,1637318166.90364
bwa,1989,1894163482.05866
bwa,1990,2157081429.72319
bwa,1991,2111174317.37238
bwa,1992,2059226430.29815
bwa,1993,1991828649.25096
bwa,1994,1842546375.62393
bwa,1995,2076401414.03939
bwa,1996,2202183984.11648
bwa,1997,2293962967.02093
bwa,1998,2086017179.77236
bwa,1999,2457032263.64501
bwa,2000,2680034497.62829
bwa,2001,2457577210.1623
bwa,2002,2391210215.24068
bwa,2003,2975819430.69557
bwa,2004,3477457670.09738
bwa,2005,4250742900.69772
bwa,2006,4419187074.42156
bwa,2007,4572538199.64814
bwa,2008,3999384596.22962
bwa,2009,2890820254.0845
bwa,2010,4073996953.0146
bwa,2011,5380323667.04688
bwa,2012,4273669851.44951
bwa,2013,4691465703.84217
bwa,2014,6463040741.52472
bwa,2015,5079978280.18561
bwa,2016,6085091549.55418
bwa,2017,5975182171.36672
bwa,2018,5927156862.7451
bwa,2019,5313502356.84601
bwa,2020,4145990817.19942
caf,2009,505995197.23465
caf,2010,525147520.89909
caf,2011,649438534.141
caf,2012,690864063.37558
caf,2013,409206648.47673
caf,2014,369157073.72833
caf,2015,375205700.42846
caf,2016,394901769.40616
caf,2017,429747830.38793
caf,2018,456539018.60935
caf,2019,455632704.11376
caf,2020,477689103.8003
can,1997,181539072656.36301
can,1998,170126727334.00699
can,1999,189085279666.151
can,2000,219708437142.28
can,2001,210222107438.01697
can,2002,209734913655.76999
can,2003,249922203982.58496
can,2004,291488854727.13293
can,2005,342700115530.61603
can,2006,380575634696.75598
can,2007,421344381342.51898
can,2008,455678537956.888
can,2009,344701250984.16602
can,2010,426188304452.90997
can,2011,486697022204.67694
can,2012,486979356756.41998
can,2013,491439314623.88
can,2014,490043362985.93103
can,2015,380032251381.95697
can,2016,355950967448.06702
can,2017,396282298083.28699
can,2018,424815832585.47906
che,1990,81309681111.43102
che,1991,81538463737.7964
che,1992,82756569478.02589
che,1993,79180230102.86951
che,1994,90138924471.74089
che,1995,102889731923.89
che,1996,95625977346.27831
che,1997,80697835733.4803
che,1998,81155493861.22221
che,1999,78673519504.72638
che,2000,71476570937.94411
che,2001,75595970016.59158
che,2002,82264799178.75021
che,2003,94727986931.0166
che,2004,104095740249.29601
che,2005,109253738355.284
