geo,time,nv_srv_totl_kd_zg
uzb,1989,-0.3383
uzb,1990,-8.35897
uzb,1991,-6.1697
uzb,1992,-5.40714
uzb,1993,-2.03144
uzb,1994,-3.12345
uzb,1995,-0.5092
uzb,1996,4.78833
uzb,1997,5.3181
uzb,1998,5.49302
uzb,1999,4.85454
uzb,2000,5.42176
uzb,2001,5.11377
uzb,2002,3.29438
uzb,2003,3.20968
uzb,2004,7.35201
uzb,2005,7.55986
uzb,2006,7.78582
uzb,2007,12.50226
uzb,2008,12.33801
uzb,2009,6.77855
uzb,2010,5.75987
uzb,2011,10.02486
uzb,2012,7.75924
uzb,2013,6.77102
uzb,2014,7.40276
uzb,2015,7.61744
uzb,2016,5.85856
uzb,2017,5.96003
uzb,2018,5.20247
uzb,2019,5.95914
uzb,2020,0.47584
vct,1978,5.91128
vct,1979,3.24283
vct,1980,5.00697
vct,1981,-0.56421
vct,1982,4.3487
vct,1983,3.53838
vct,1984,3.43115
vct,1985,3.89337
vct,1986,4.84762
vct,1987,-0.185
vct,1988,9.87836
vct,1989,3.04707
vct,1990,5.6064
vct,1991,5.53438
vct,1992,5.43217
vct,1993,6.46597
vct,1994,3.76304
vct,1995,3.93664
vct,1996,2.65574
vct,1997,5.87962
vct,1998,3.92468
vct,1999,3.80505
vct,2000,4.32918
vct,2001,2.68758
vct,2002,6.10241
vct,2003,7.16593
vct,2004,5.00727
vct,2005,2.98044
vct,2006,6.5679
vct,2007,1.63957
vct,2008,1.23167
vct,2009,-2.54597
vct,2010,-0.32703
vct,2011,0.57955
vct,2012,2.10967
vct,2013,2.02967
vct,2014,1.05263
vct,2015,0.26483
vct,2016,0.66033
vct,2017,-0.32362
vct,2018,1.67603
vct,2019,1.70881
vct,2020,-3.38566
ven,1969,6.23133
ven,1970,0.56416
ven,1971,6.52864
ven,1972,6.97586
ven,1973,7.68183
ven,1974,10.43952
ven,1975,12.87069
ven,1976,11.30431
ven,1977,8.31808
ven,1978,1.96812
ven,1979,-1.46487
ven,1980,-4.36427
ven,1981,1.4804
ven,1982,-1.44677
ven,1983,-5.82762
ven,1984,-6.72554
ven,1985,2.89227
ven,1986,5.14307
ven,1987,5.51912
ven,1988,6.09001
ven,1989,-6.13903
ven,1990,4.05663
ven,1991,7.21761
ven,1992,5.33574
ven,1993,-1.31507
ven,1994,-2.73087
ven,1995,2.14831
ven,1996,-2.67077
ven,1997,-0.11362
ven,1998,-0.11207
ven,1999,-4.81635
ven,2000,3.39405
ven,2001,2.84456
ven,2002,-3.8085
ven,2003,-3.5935
ven,2004,15.21819
ven,2005,12.22414
ven,2006,10.99868
ven,2007,11.3999
ven,2008,6.79076
ven,2009,-0.84992
ven,2010,-0.07836
ven,2011,5.11545
ven,2012,19.61518
ven,2013,5.16014
ven,2014,-0.3611
vnm,1986,-2.61628
vnm,1987,4.49098
vnm,1988,6.57163
vnm,1989,15.1189
vnm,1990,10.21749
vnm,1991,7.7411
vnm,1992,7.45994
vnm,1993,8.62488
vnm,1994,9.57479
vnm,1995,9.83262
vnm,1996,8.80067
vnm,1997,7.17547
vnm,1998,5.0391
vnm,1999,2.25216
vnm,2000,5.31631
vnm,2001,5.98596
vnm,2002,6.78184
vnm,2003,6.54114
vnm,2004,7.09142
vnm,2005,8.59491
vnm,2006,8.38551
vnm,2007,8.5373
vnm,2008,7.55314
vnm,2009,6.54712
vnm,2010,-7.65118
vnm,2011,7.46856
vnm,2012,6.71024
vnm,2013,6.71806
vnm,2014,6.16385
vnm,2015,6.32503
vnm,2016,6.9837
vnm,2017,7.44205
vnm,2018,7.02903
vnm,2019,7.29859
vnm,2020,2.33539
vut,2003,6.83825
vut,2004,3.90928
vut,2005,6.6159
vut,2006,9.06584
vut,2007,0.79103
vut,2008,4.74107
vut,2009,4.54797
vut,2010,2.69056
vut,2011,7.20803
vut,2012,4.42091
vut,2013,-0.88661
vut,2014,3.84368
vut,2015,-2.52967
vut,2016,4.52334
vut,2017,4.5737
vut,2018,0.75962
wsm,2010,0.43125
wsm,2011,4.58781
wsm,2012,-4.05784
wsm,2013,0.33867
wsm,2014,-1.13293
wsm,2015,6.37702
wsm,2016,8.34358
wsm,2017,0.85913
wsm,2018,2.32465
wsm,2019,4.69178
wsm,2020,-1.70169
yem,1991,11.62704
yem,1992,6.49552
yem,1993,-1.73485
yem,1994,1.29038
yem,1995,3.06236
yem,1996,0.91678
yem,1997,7.58879
yem,1998,12.1555
yem,1999,10.43655
yem,2000,9.55313
yem,2001,4.97712
yem,2002,4.55974
yem,2003,7.18229
yem,2004,10.71349
yem,2005,9.71344
yem,2006,7.78172
yem,2007,5.3
yem,2008,4.8
yem,2009,7.04887
yem,2010,4.4
yem,2011,-12.5
yem,2012,4
yem,2013,4
yem,2014,1
yem,2015,-12.50701
yem,2016,-10.54251
yem,2017,-6.55736
yem,2018,-2.81558
yem,2019,1.40009
yem,2020,-8.5
zaf,1961,3.74353
zaf,1962,5.77462
zaf,1963,5.35751
zaf,1964,6.21232
zaf,1965,6.60095
zaf,1966,3.79428
zaf,1967,6.83034
zaf,1968,8.27973
zaf,1969,5.36207
zaf,1970,5.90235
zaf,1971,4.88362
zaf,1972,3.62951
zaf,1973,5.93353
zaf,1974,6.53175
zaf,1975,5.39695
zaf,1976,2.96059
zaf,1977,-0.54382
zaf,1978,1.99105
zaf,1979,2.37875
zaf,1980,6.64157
zaf,1981,5.48147
zaf,1982,1.64645
zaf,1983,2.87412
zaf,1984,5.78479
zaf,1985,-0.56373
zaf,1986,0.66483
zaf,1987,3.4295
zaf,1988,3.22519
zaf,1989,1.97091
zaf,1990,0.84402
zaf,1991,0.56
zaf,1992,0.15255
zaf,1993,11.05414
zaf,1994,3.36228
zaf,1995,4.73932
zaf,1996,4.19939
zaf,1997,2.27163
zaf,1998,2.96669
zaf,1999,4.36274
zaf,2000,4.57034
zaf,2001,3.79933
zaf,2002,4.07502
zaf,2003,4.50142
zaf,2004,4.44578
zaf,2005,5.26985
zaf,2006,6.30974
zaf,2007,6.10301
zaf,2008,4.02302
zaf,2009,0.2618
zaf,2010,1.74526
zaf,2011,3.69963
zaf,2012,2.87006
zaf,2013,2.67107
zaf,2014,2.03978
zaf,2015,1.56557
zaf,2016,1.59386
zaf,2017,1.14917
zaf,2018,1.74349
zaf,2019,0.9327
zaf,2020,-4.33504
zmb,1966,-9.33785
zmb,1967,12.93127
zmb,1968,2.77512
zmb,1969,-5.92089
zmb,1970,10.73869
zmb,1971,-2.21642
zmb,1972,7.50533
zmb,1973,-2.33075
zmb,1974,4.66128
zmb,1975,-3.45334
zmb,1976,9.0133
zmb,1977,-6.72443
zmb,1978,-6.38844
zmb,1979,4.19603
zmb,1980,10.32603
zmb,1981,7.31651
zmb,1982,-7.06688
zmb,1983,-9.62355
zmb,1984,0.50386
zmb,1985,3.5795
zmb,1986,-3.41843
zmb,1987,7.32118
zmb,1988,12.73641
zmb,1989,-8.89714
zmb,1990,-7.24023
zmb,1991,5.54443
zmb,1992,-4.49205
zmb,1993,7.25002
zmb,1994,-10.65218
zmb,1995,-2.19069
zmb,1996,16.90773
zmb,1997,4.933
zmb,1998,4.59009
zmb,1999,7.69953
zmb,2000,5.27616
zmb,2001,7.02116
zmb,2002,6.0605
zmb,2003,7.03289
zmb,2004,6.70362
zmb,2005,8.83363
zmb,2006,9.86562
zmb,2007,11.11435
zmb,2008,11.67484
zmb,2009,9.02574
zmb,2010,15.38707
zmb,2011,5.98223
zmb,2012,11.71647
zmb,2013,7.89109
zmb,2014,5.62642
zmb,2015,2.2035
zmb,2016,2.8449
zmb,2017,1.64109
zmb,2018,7.26225
zmb,2019,3.52101
zmb,2020,-6.10274
zwe,1970,60.79264
zwe,1971,4.97189
zwe,1972,4.04074
zwe,1973,5.12293
zwe,1974,5.48248
zwe,1975,3.76424
zwe,1976,-1.85268
zwe,1977,0.78724
zwe,1978,-1.54316
zwe,1979,-1.67312
zwe,1980,34.86
zwe,1981,10.42644
zwe,1982,4.23103
zwe,1983,-2.40586
zwe,1984,0.84085
zwe,1985,2.38491
zwe,1986,4.49533
zwe,1987,1.41208
zwe,1988,6.79259
zwe,1989,2.76644
zwe,1990,7.62357
zwe,1991,5.08457
zwe,1992,0.43899
zwe,1993,0.63131
zwe,1994,3.13677
zwe,1995,6.04529
zwe,1996,7.88035
zwe,1997,1.37423
zwe,1998,2.85645
zwe,1999,2.17912
zwe,2000,-5.45954
zwe,2001,-0.50825
zwe,2002,-0.86194
zwe,2003,-12.07816
zwe,2004,-5.93503
zwe,2005,-8.46276
zwe,2006,-2.64274
zwe,2007,-2.12677
zwe,2008,-5.23575
zwe,2009,67.01218
zwe,2010,15.41925
zwe,2011,15.13825
zwe,2012,20.79547
zwe,2013,4.18545
zwe,2014,1.68371
zwe,2015,2.51332
zwe,2016,3.26633
zwe,2017,5.06342
zwe,2018,1.53566
zwe,2019,-1.13877
zwe,2020,-5.67896
