geo,time,bm_gsr_cmcp_zs
tto,2016,59.64516
tto,2017,66.77331
tto,2018,57.4361
tto,2019,48.57209
tto,2020,43.80136
tun,1976,26.77165
tun,1977,20.74074
tun,1978,20.39474
tun,1979,17.67956
tun,1980,25.5144
tun,1981,24.12587
tun,1982,23.2687
tun,1983,28.22967
tun,1984,29.05263
tun,1985,36.20352
tun,1986,42.85714
tun,1987,41.27273
tun,1988,37.48056
tun,1989,32.35294
tun,1990,31.49394
tun,1991,37.01799
tun,1992,43.55469
tun,1993,48.42028
tun,1994,45.09804
tun,1995,33.85457
tun,1996,31.04872
tun,1997,28.92119
tun,1998,22.05128
tun,1999,22.6361
tun,2000,23.62843
tun,2001,24.21432
tun,2002,26.37755
tun,2003,23.55018
tun,2004,22.48521
tun,2005,21.2221
tun,2006,21.56127
tun,2007,21.73713
tun,2008,20.42466
tun,2009,24.24188
tun,2010,24.85906
tun,2011,21.29334
tun,2012,22.17281
tun,2013,20.90233
tun,2014,22.489
tun,2015,23.8313
tun,2016,23.66085
tun,2017,21.20728
tun,2018,19.62977
tun,2019,19.64863
tun,2020,22.74274
tur,1974,15.02732
tur,1975,14.6789
tur,1976,15.66731
tur,1977,25.76419
tur,1978,21.93548
tur,1979,20.43597
tur,1980,27.06503
tur,1981,17.94872
tur,1982,53.34627
tur,1983,60.03431
tur,1984,43.28704
tur,1985,38.63466
tur,1986,39.91597
tur,1987,37.10914
tur,1988,51.63636
tur,1989,49.97972
tur,1990,53.76099
tur,1991,54.78558
tur,1992,42.97931
tur,1993,36.60081
tur,1994,43.38974
tur,1995,45.95939
tur,1996,45.22253
tur,1997,50.2704
tur,1998,48.30594
tur,1999,49.44687
tur,2000,35.32442
tur,2001,20.21974
tur,2002,20.61503
tur,2003,20.97957
tur,2004,19.44364
tur,2005,20.27615
tur,2006,23.21766
tur,2007,19.73734
tur,2008,21.11074
tur,2009,23.20655
tur,2010,22.56395
tur,2011,23.51791
tur,2012,26.05118
tur,2013,42.36078
tur,2014,44.45321
tur,2015,43.30196
tur,2016,42.54602
tur,2017,41.59791
tur,2018,41.30672
tur,2019,44.02415
tur,2020,50.95224
tur,2021,42.14688
tuv,2001,31.04392
tuv,2002,45.05702
tuv,2003,62.6359
tuv,2004,54.55438
tuv,2005,27.16549
tuv,2006,30.62072
tuv,2007,58.1477
tuv,2008,59.28689
tuv,2009,61.0319
tuv,2010,62.02602
tuv,2011,65.51225
tuv,2012,46.60642
tuv,2013,64.25842
tuv,2014,60.71922
tuv,2015,61.0092
tuv,2016,57.65029
tuv,2017,55.81892
tuv,2018,59.42899
tuv,2019,60.57271
tza,1976,31.75275
tza,1977,22.14864
tza,1978,24.78858
tza,1979,24.79508
tza,1980,25.64103
tza,1981,17.52874
tza,1982,16.07143
tza,1983,19.88889
tza,1984,21.51141
tza,1985,26.54236
tza,1986,28.28212
tza,1987,21.58957
tza,1988,30.12845
tza,1989,30.02713
tza,1990,27.90735
tza,1991,18.30498
tza,1992,20.28067
tza,1993,32.86197
tza,1994,20.15166
tza,1995,25.27207
tza,1996,30.08569
tza,1997,20.45079
tza,1998,24.43902
tza,1999,27.53459
tza,2000,17.27726
tza,2001,16.17405
tza,2002,13.62984
tza,2003,16.00951
tza,2004,22.5105
tza,2005,23.63353
tza,2006,19.23529
tza,2007,18.75594
tza,2008,10.53715
tza,2009,16.62683
tza,2010,13.70247
tza,2011,11.46828
tza,2012,11.30192
tza,2013,10.36626
tza,2014,13.28359
tza,2015,12.60001
tza,2016,15.20676
tza,2017,18.69281
tza,2018,25.76474
tza,2019,20.71382
tza,2020,33.70689
uga,1980,22.77147
uga,1981,56.67331
uga,1982,47.38155
uga,1983,42.93333
uga,1984,3.88821
uga,1985,42.34026
uga,1986,40.76628
uga,1987,43.76719
uga,1988,42.64456
uga,1989,36.04553
uga,1990,35.17665
uga,1991,59.76013
uga,1992,56.0759
uga,1993,44.38607
uga,1994,39.99542
uga,1995,43.27629
uga,1996,40.54343
uga,1997,42.93659
uga,1998,45.71762
uga,1999,65.93511
uga,2000,63.97123
uga,2001,63.68789
uga,2002,62.44368
uga,2003,31.79345
uga,2004,14.90001
uga,2005,12.93831
uga,2006,15.28935
uga,2007,14.70114
uga,2008,9.41749
uga,2009,16.98078
uga,2010,19.95967
uga,2011,31.59966
uga,2012,25.75727
uga,2013,38.64814
uga,2014,46.77272
uga,2015,41.14846
uga,2016,35.74312
uga,2017,28.28655
uga,2018,29.78522
uga,2019,29.35354
uga,2020,45.68557
ukr,1994,64.78873
ukr,1995,56.92482
ukr,1996,58.07151
ukr,1997,62.59774
ukr,1998,64.19367
ukr,1999,65.03041
ukr,2000,66.06965
ukr,2001,68.54996
ukr,2002,60.38906
ukr,2003,37.60894
ukr,2004,30.18669
ukr,2005,30.90429
ukr,2006,28.40847
ukr,2007,27.71841
ukr,2008,24.24729
ukr,2009,28.17474
ukr,2010,29.21649
ukr,2011,31.08421
ukr,2012,29.94037
ukr,2013,31.96848
ukr,2014,29.77674
ukr,2015,29.60613
ukr,2016,28.42211
ukr,2017,25.63795
ukr,2018,25.97931
ukr,2019,25.64429
ukr,2020,34.4948
ukr,2021,31.3694
ury,1978,20.19969
ury,1979,20.93092
ury,1980,18.08623
ury,1981,20.45859
ury,1982,19.68562
ury,1983,25.62963
ury,1984,28.08485
ury,1985,27.94464
ury,1986,25.93377
ury,1987,31.77455
ury,1988,26.5035
ury,1989,24.68462
ury,1990,25.65605
ury,1991,23.07747
ury,1992,28.8465
ury,1993,32.47371
ury,1994,27.68106
ury,1995,24.29754
ury,1996,17.06794
ury,1997,15.33874
ury,1998,21.66139
ury,1999,19.43163
ury,2000,16.79439
ury,2001,18.22419
ury,2002,21.51174
ury,2003,25.34659
ury,2004,25.05428
ury,2005,24.31502
ury,2006,27.59514
ury,2007,25.06565
ury,2008,30.91416
ury,2009,28.69167
ury,2010,24.88
ury,2011,24.85885
ury,2012,39.944
ury,2013,40.63897
ury,2014,36.55555
ury,2015,37.74676
ury,2016,45.35418
ury,2017,44.64372
ury,2018,43.63445
ury,2019,44.02435
ury,2020,56.93081
usa,1970,43.95904
usa,1971,41.8754
usa,1972,39.00293
usa,1973,35.72551
usa,1974,34.21053
usa,1975,33.85721
usa,1976,32.51706
usa,1977,31.92182
usa,1978,32.84948
usa,1979,32.7629
usa,1980,34.9524
usa,1981,33.68984
usa,1982,40.38009
usa,1983,38.94213
usa,1984,31.98326
usa,1985,31.37582
usa,1986,31.54146
usa,1987,32.02036
usa,1988,33.11565
usa,1989,33.97717
usa,1990,33.42398
usa,1991,35.27426
usa,1992,33.4293
usa,1993,32.17902
usa,1994,31.37051
usa,1995,31.9913
usa,1996,33.34048
usa,1997,33.32088
usa,1998,33.11231
usa,1999,33.6012
usa,2000,31.9098
usa,2001,32.54038
usa,2002,35.08795
usa,2003,35.27475
usa,2004,34.47601
usa,2005,34.79383
usa,2006,34.98716
usa,2007,35.2377
usa,2008,36.97444
usa,2009,39.35285
usa,2010,39.46042
usa,2011,41.01975
usa,2012,40.98392
usa,2013,42.51087
usa,2014,42.62896
usa,2015,42.77253
usa,2016,44.01105
usa,2017,44.37597
usa,2018,43.28663
usa,2019,42.66385
usa,2020,55.22724
uzb,2010,5.50154
uzb,2011,5.3586
uzb,2012,7.51841
uzb,2013,8.02257
uzb,2014,3.92951
uzb,2015,4.18792
uzb,2016,4.40581
uzb,2017,7.36071
uzb,2018,6.67464
uzb,2019,6.47011
uzb,2020,18.19433
vct,1978,1.78926
vct,1979,18.35347
vct,1980,17.56098
vct,1981,21.07023
vct,1982,19.31902
vct,1983,11.81045
vct,1984,18.54077
vct,1985,14.51013
vct,1986,27.05484
vct,1987,27.63548
vct,1988,16.78069
vct,1989,23.60235
vct,1990,21.62288
vct,1991,23.48712
vct,1992,44.00463
vct,1993,39.12217
vct,1994,50.50841
vct,1995,45.55041
vct,1996,45.35912
vct,1997,54.96361
vct,1998,49.80089
vct,1999,31.25147
vct,2000,29.91222
vct,2001,26.21939
vct,2002,25.99796
vct,2003,24.72793
vct,2004,27.02629
vct,2005,27.54847
vct,2006,29.14554
vct,2007,33.0125
vct,2008,21.15008
vct,2009,26.02357
vct,2010,23.35149
vct,2011,21.08123
vct,2012,19.53084
vct,2013,19.30718
vct,2014,35.07462
vct,2015,28.88961
vct,2016,36.86621
vct,2017,30.45472
vct,2018,30.65727
vct,2019,34.17909
vct,2020,33.13337
ven,1970,22.28571
ven,1971,22.89562
ven,1972,20
ven,1973,23.26203
ven,1974,30.88364
ven,1975,26.24544
ven,1976,20.26112
ven,1977,19.18782
ven,1978,17.28081
ven,1979,22.09774
ven,1980,16.48248
ven,1981,18.55422
ven,1982,22.44628
ven,1983,23.75979
ven,1984,14.93161
ven,1985,22.07538
ven,1986,24.62756
ven,1987,21.26899
ven,1988,20.57283
ven,1989,31.29182
ven,1990,25.56972
ven,1991,22.63233
ven,1992,24.631
ven,1993,19.91683
ven,1994,29.69543
ven,1995,33.36056
ven,1996,26.60269
ven,1997,35.46585
ven,1998,35.17241
ven,1999,34.49711
ven,2000,30.5624
ven,2001,28.70548
ven,2002,28.44784
ven,2003,31.90341
ven,2004,31.45394
ven,2005,26.24883
ven,2006,25.87646
ven,2007,39.23315
ven,2008,42.58701
ven,2009,43.87174
ven,2010,47.82366
ven,2011,47.43635
ven,2012,43.68952
ven,2013,42.46305
ven,2014,49.99413
ven,2015,50.8824
ven,2016,48.81757
vut,1982,5.06879
vut,1983,5.386
vut,1984,6.63936
vut,1985,11.32784
vut,1986,15.69212
vut,1987,9.30146
vut,1988,18.40515
vut,1989,15.24124
vut,1990,11.56579
vut,1991,27.37559
vut,1992,31.78527
vut,1993,28.67297
vut,1994,27.5516
vut,1995,27.21272
vut,1996,22.99706
vut,1997,24.72472
vut,1998,36.38448
vut,1999,42.91885
vut,2000,42.13247
vut,2001,45.45315
vut,2002,26.68938
vut,2003,25.34493
vut,2004,23.19035
vut,2005,21.55655
vut,2006,20.92918
vut,2007,18.84132
vut,2008,11.28618
vut,2009,11.5347
vut,2010,16.09555
vut,2011,16.00276
vut,2012,14.86579
vut,2013,13.13316
vut,2014,17.83589
vut,2015,20.24232
vut,2016,16.1974
vut,2017,19.55678
vut,2018,25.12059
vut,2019,22.41095
vut,2020,26.26089
wsm,1977,15
wsm,1978,20.08032
wsm,1979,24.4798
wsm,1980,49.12152
wsm,1981,41.56928
wsm,1982,44.08673
wsm,1983,40.87137
wsm,1984,36.31556
wsm,1985,31.137
wsm,1986,35.1283
wsm,1987,34.6166
wsm,1988,38.51423
wsm,1989,39.34849
wsm,1990,54.07058
wsm,1991,45.9492
wsm,1992,49.27644
wsm,1993,45.13896
wsm,1994,30.47619
wsm,1995,42.67662
wsm,1996,42.59347
wsm,1997,37.86313
wsm,1998,12.15302
wsm,1999,56.73922
wsm,2004,32.44807
wsm,2005,44.41834
wsm,2006,36.82901
wsm,2007,40.80886
wsm,2008,38.01484
wsm,2009,44.52318
wsm,2010,27.59444
wsm,2011,20.56009
wsm,2012,37.26432
wsm,2013,35.03134
wsm,2014,43.51681
wsm,2015,44.92491
wsm,2016,48.77529
wsm,2017,54.83642
wsm,2018,44.362
wsm,2019,50.98225
wsm,2020,58.28529
yem,2005,30.12769
yem,2006,44.28266
yem,2007,32.07132
yem,2008,36.10869
yem,2009,37.20718
yem,2010,33.28439
yem,2011,32.84052
yem,2012,26.15121
yem,2013,26.90855
yem,2014,30.89055
yem,2015,22.41972
yem,2016,30.26542
zaf,1960,12.84916
zaf,1961,13.37209
zaf,1962,17.80105
zaf,1963,20.90164
zaf,1964,19.41392
zaf,1965,21.77914
zaf,1966,26.23907
zaf,1967,26.1658
zaf,1968,27.42718
zaf,1969,24.84211
zaf,1970,21.57534
zaf,1971,21.52734
zaf,1972,23.79387
zaf,1973,23.02724
zaf,1974,16.19341
zaf,1975,22.49166
zaf,1976,22.26415
zaf,1977,29.0631
zaf,1978,31.34899
zaf,1979,26.04536
zaf,1980,24.99252
zaf,1981,21.53253
zaf,1982,22.75123
zaf,1983,25.12485
zaf,1984,23.25402
zaf,1985,23.73513
zaf,1986,21.93879
zaf,1987,21.93375
zaf,1988,19.72827
zaf,1989,21.23114
zaf,1990,19.72209
zaf,1991,18.93362
zaf,1992,17.04858
zaf,1993,16.41841
zaf,1994,15.75018
zaf,1995,16.83501
zaf,1996,19.63503
zaf,1997,17.47895
zaf,1998,18.36036
zaf,1999,16.60879
zaf,2000,16.02655
zaf,2001,18.32251
zaf,2002,19.87583
zaf,2003,19.58094
zaf,2004,21.4887
zaf,2005,22.93892
zaf,2006,24.03655
zaf,2007,24.63038
zaf,2008,25.60262
zaf,2009,31.68838
zaf,2010,31.66654
zaf,2011,31.40858
zaf,2012,32.41871
zaf,2013,35.17566
zaf,2014,34.61257
zaf,2015,37.00722
zaf,2016,41.47232
zaf,2017,39.96115
zaf,2018,37.61398
zaf,2019,39.42848
zaf,2020,51.70691
zmb,1978,28.87635
zmb,1979,26.86404
zmb,1980,33.9272
zmb,1981,38.78529
zmb,1982,18.0372
zmb,1983,32.18563
zmb,1984,26.16179
zmb,1985,17.91749
zmb,1986,18.25956
zmb,1987,19.28251
zmb,1988,21.37669
zmb,1989,10.06984
zmb,1990,7.32971
zmb,1991,16.67585
zmb,1997,11.92758
zmb,1998,17.58993
zmb,1999,19.58797
zmb,2000,20.59011
zmb,2001,19.2021
zmb,2002,19.82391
zmb,2003,22.75657
zmb,2004,28.30315
zmb,2005,22.71214
zmb,2006,28.96658
zmb,2007,44.35375
zmb,2008,29.6744
zmb,2009,30.82171
zmb,2010,31.22188
zmb,2011,19.90658
zmb,2012,14.95915
zmb,2013,29.34061
zmb,2014,22.62961
zmb,2015,15.31985
zmb,2016,16.68924
zmb,2017,16.84792
zmb,2018,17.70899
zmb,2019,18.15482
zmb,2020,21.8203
zwe,1977,16.14035
zwe,1978,15.85366
zwe,1979,16.17882
zwe,1980,13.92057
zwe,1981,23.04211
zwe,1982,27.34151
zwe,1983,26.10369
zwe,1984,27.45422
zwe,1985,54.88473
zwe,1986,38.37141
zwe,1987,39.81732
zwe,1988,37.87062
zwe,1989,36.14422
zwe,1990,35.42138
zwe,1991,40.33702
zwe,1992,31.99831
zwe,1993,37.02176
zwe,1994,30.4139
zwe,2009,38.52363
zwe,2010,37.75794
zwe,2011,31.16783
zwe,2012,31.512
zwe,2013,32.08911
zwe,2014,31.67977
zwe,2015,38.94505
zwe,2016,44.66696
zwe,2017,33.38853
zwe,2018,27.37708
zwe,2019,27.777
zwe,2020,38.21065
