geo,time,bx_trf_curr_cd
vct,1995,16811111.11111
vct,1996,19722222.22222
vct,1997,20825925.92593
vct,1998,21596296.2963
vct,1999,23400000
vct,2000,24696296.2963
vct,2001,23242222.22222
vct,2002,23736781.48148
vct,2003,24294674.07407
vct,2004,25131659.25926
vct,2005,26401318.51852
vct,2006,32227859.25926
vct,2007,35423174.07407
vct,2008,27873562.96296
vct,2009,25809820
vct,2010,27940078.88889
vct,2011,26311600
vct,2012,38189060.74074
vct,2013,38271997.03704
vct,2014,50345378.98924
vct,2015,48526718.29014
vct,2016,58063044.9442
vct,2017,63933004.52822
vct,2018,65756736.49513
vct,2019,108007501.94255
vct,2020,84453076.78624
ven,1970,2000000
ven,1971,2000000
ven,1972,2000000
ven,1973,2000000
ven,1974,2000000
ven,1975,2000000
ven,1976,2000000
ven,1977,1000000
ven,1978,1000000
ven,1979,1000000
ven,1980,0
ven,1981,0
ven,1982,0
ven,1983,0
ven,1984,61000000
ven,1985,68000000
ven,1986,80000000
ven,1987,137000000
ven,1988,87000000
ven,1989,237000000
ven,1990,444000000
ven,1991,370000000
ven,1992,533000000
ven,1993,452000000
ven,1994,606000000
ven,1995,413000000
ven,1996,526000000
ven,1997,233000000
ven,1998,169000000
ven,1999,203000000
ven,2000,261000000
ven,2001,356000000
ven,2002,288000000
ven,2003,257000000
ven,2004,227000000
ven,2005,258000000
ven,2006,309000000
ven,2007,617000000
ven,2008,799000000
ven,2009,1147000000
ven,2010,638000000
ven,2011,524000000
ven,2012,716000000
ven,2013,758000000
ven,2014,465000000
ven,2015,651000000
ven,2016,644000000
vnm,1996,1200000000
vnm,1997,885000000
vnm,1998,1122000000
vnm,1999,1181000000
vnm,2000,1732000000
vnm,2001,1250000000
vnm,2002,1921000000
vnm,2003,2239000000
vnm,2004,3093000000
vnm,2005,3380000000
vnm,2006,4049000000
vnm,2007,6430000000
vnm,2008,7311000000
vnm,2009,6448000000
vnm,2010,7885000000
vnm,2011,8685000000
vnm,2012,8212000000
vnm,2013,10027000000
vnm,2014,10307000000
vnm,2015,8586000000
vnm,2016,9125000000
vnm,2017,10031000000
vnm,2018,10869000000
vnm,2019,11609000000
vnm,2020,11427000000
vut,1982,25112387.28805
vut,1983,17168563.35115
vut,1984,24453651.23721
vut,1985,20966871.80169
vut,1986,20937851.06575
vut,1987,38651761.52639
vut,1988,31634713.89617
vut,1989,20415347.9623
vut,1990,25010013.03416
vut,1991,34547798.35386
vut,1992,26683950.90452
vut,1993,25795459.39513
vut,1994,24502321.8223
vut,1995,23809293.87962
vut,1996,22388787.59847
vut,1997,21773570.98286
vut,1998,30717412.05115
vut,1999,38864046.44539
vut,2000,46052385.3872
vut,2001,55883030.34952
vut,2002,19435669.22204
vut,2003,17094853.00522
vut,2004,24436564.38977
vut,2005,26055574.36404
vut,2006,30270215.14399
vut,2007,26017230.12176
vut,2008,39874258.34513
vut,2009,26890468.3739
vut,2010,25622092.67439
vut,2011,14609863.17624
vut,2012,19997980.34891
vut,2013,25200981.2937
vut,2014,86303079.40714
vut,2015,165936749.93498
vut,2016,129238901.74599
vut,2017,53487006.11984
vut,2018,127603544.17213
vut,2019,171832784.94714
vut,2020,194176684.51158
wsm,1977,15660033.54079
wsm,1978,24160269.94698
wsm,1979,34860145.89801
wsm,1980,36168561.85404
wsm,1981,34523274.22953
wsm,1982,32874125.42124
wsm,1983,37956768.23691
wsm,1984,33855878.49665
wsm,1985,35630405.8046
wsm,1986,44678319.6782
wsm,1987,54261854.80685
wsm,1988,55228790.10977
wsm,1989,58360711.10002
wsm,1990,58016712.47288
wsm,1991,47720009.27368
wsm,1992,39070540.65287
wsm,1993,50942079.71186
wsm,1994,62748586.92078
wsm,1995,66742023.89756
wsm,1996,66888072.27356
wsm,1997,73709497.70875
wsm,1998,64121465.63964
wsm,1999,44670829.74905
wsm,2004,95843443.49719
wsm,2005,111879638.06216
wsm,2006,112061121.37432
wsm,2007,120392232.83733
wsm,2008,138047534.30837
wsm,2009,135435332.9567
wsm,2010,157099776.53632
wsm,2011,182129879.591
wsm,2012,198526816.41349
wsm,2013,190412611.29213
wsm,2014,175204324.62222
wsm,2015,159503878.15987
wsm,2016,155010640.96108
wsm,2017,166576161.54195
wsm,2018,204138906.61456
wsm,2019,206416900.892
wsm,2020,228176701.47824
yem,2005,1458446662
yem,2006,1401720000
yem,2007,1474490000
yem,2008,2223020000
yem,2009,1628290000
yem,2010,2181080000
yem,2011,2183440781.69686
yem,2012,5517290000
yem,2013,3691600000
yem,2014,6115220000
yem,2015,3396230000
yem,2016,5304561700
zaf,1960,46199981.53849
zaf,1961,44799982.09793
zaf,1962,57399977.06297
zaf,1963,58799976.50353
zaf,1964,60199975.94409
zaf,1965,55999977.62241
zaf,1966,61599975.38465
zaf,1967,75599969.79025
zaf,1968,99399960.27978
zaf,1969,96599961.39866
zaf,1970,95199961.9581
zaf,1971,99276531.26515
zaf,1972,122503384.80849
zaf,1973,132820409.24742
zaf,1974,183897976.08401
zaf,1975,215834243.07006
zaf,1976,187449999.837
zaf,1977,211599999.816
zaf,1978,251849999.781
zaf,1979,336399163.80069
zaf,1980,524372522.01769
zaf,1981,585239966.07037
zaf,1982,468212250.34863
zaf,1983,459766385.39053
zaf,1984,369807943.34607
zaf,1985,298880981.57896
zaf,1986,324820818.62763
zaf,1987,366675859.76064
zaf,1988,312515447.2514
zaf,1989,319817955.43546
zaf,1990,297794577.33345
zaf,1991,125119180.39453
zaf,1992,122807622.53574
zaf,1993,126844068.28964
zaf,1994,143459474.37959
zaf,1995,195578899.21936
zaf,1996,54293976.78939
zaf,1997,138383513.89506
zaf,1998,60098093.10624
zaf,1999,66181550.97221
zaf,2000,106366850.55498
zaf,2001,126067310.17718
zaf,2002,139100664.69331
zaf,2003,251730762.07884
zaf,2004,342181433.27551
zaf,2005,711213757.25041
zaf,2006,887731450.80253
zaf,2007,1098595708.38504
zaf,2008,1376844428.09318
zaf,2009,1241755292.21385
zaf,2010,1410799200.41842
zaf,2011,1711390034.57729
zaf,2012,1916242373.50216
zaf,2013,2775659778.12706
zaf,2014,2480692914.97122
zaf,2015,2482124065.65873
zaf,2016,2423087430.96944
zaf,2017,2815746928.97656
zaf,2018,2966843153.03701
zaf,2019,3168397348.02936
zaf,2020,3587833763.09658
zmb,1978,26900000
zmb,1979,37500000
zmb,1980,35000000
zmb,1981,37800000
zmb,1982,33400000
zmb,1983,44300000
zmb,1984,14100000
zmb,1985,7500000
zmb,1986,22800000
zmb,1987,10100000
zmb,1988,63500000
zmb,1989,113500000
zmb,1990,397700000
zmb,1991,261700000
zmb,1997,201200000
zmb,1998,3000000
zmb,1999,60500000
zmb,2000,31600000
zmb,2001,31000000
zmb,2002,96100000
zmb,2003,101300000
zmb,2004,92500000
zmb,2005,184006000
zmb,2006,454970000
zmb,2007,626388000
zmb,2008,670385000
zmb,2009,552994000
zmb,2010,470930312
zmb,2011,419515750.72
zmb,2012,521894943.7382
zmb,2013,450413246.24716
zmb,2014,349693149.81967
zmb,2015,268771633.9591
zmb,2016,246396895.83442
zmb,2017,448508095.26221
zmb,2018,373955352.26284
zmb,2019,389087694.85034
zmb,2020,285162436.62274
zwe,1977,28137052.1844
zwe,1978,26080873.61813
zwe,1979,36003091.15369
zwe,1980,104913986.62858
zwe,1981,141774376.37898
zwe,1982,87199570.54217
zwe,1983,95321500.75744
zwe,1984,193124497.41726
zwe,1985,171517159.30089
zwe,1986,169529004.56083
zwe,1987,220591740.64513
zwe,1988,210982312.24828
zwe,1989,211122477.44766
zwe,1990,203728107.19339
zwe,1991,191485300.08292
zwe,1992,346937488.58631
zwe,1993,270243875.14918
zwe,1994,69313542.6715
zwe,2009,1203358645.574
zwe,2010,1410591045.3695
zwe,2011,1911869277.6988
zwe,2012,2108576218.50443
zwe,2013,1887575920.8748
zwe,2014,1901014231.13174
zwe,2015,2043623185.7638
zwe,2016,1853078310.3645
zwe,2017,1726483817.47582
zwe,2018,1424201019.441
zwe,2019,1413404892.8873
zwe,2020,1828324109.0915
