geo,time,ne_gdi_ftot_kn
ton,2015,199387936.78623
ton,2016,233801061.5992
ton,2017,271482360.38851
ton,2018,197090113.6486
ton,2019,224420151.83218
ton,2020,212144760.15463
tun,1965,2424883444.08861
tun,1966,2258575495.67268
tun,1967,2347624288.86524
tun,1968,2305984528.3145
tun,1969,2359664652.80829
tun,1970,2371203196.99044
tun,1971,2611760117.69069
tun,1972,2982001952.61244
tun,1973,3004577589.02901
tun,1974,3540123978.05368
tun,1975,4420827957.1966
tun,1976,5053951623.2613
tun,1977,5094336895.712
tun,1978,5344174968.59889
tun,1979,5724951953.38977
tun,1980,5950458449.81231
tun,1981,6795543156.88698
tun,1982,7351407545.12393
tun,1983,7006751529.5578
tun,1984,7339618397.5723
tun,1985,6733836123.09783
tun,1986,5536068858.97483
tun,1987,4976692468.03793
tun,1988,4778778702.20144
tun,1989,5822027655.87769
tun,1990,6608917209.25877
tun,1991,6741110500
tun,1992,7979012700
tun,1993,8290306600
tun,1994,8373586100
tun,1995,7808189700
tun,1996,7979514400
tun,1997,8663558700
tun,1998,9166039000
tun,1999,9945146900
tun,2000,10372756400
tun,2001,11701060300
tun,2002,11502108200
tun,2003,11298256200
tun,2004,11411230400
tun,2005,11719398000
tun,2006,12827621200
tun,2007,13635632000
tun,2008,14358330900
tun,2009,14858548400
tun,2010,20859136445.6406
tun,2011,18117428051.9272
tun,2012,19281394857.0824
tun,2013,19383070149.6713
tun,2014,18898493391.6194
tun,2015,18841797539.518
tun,2016,19084143196.1431
tun,2017,19179563876.1784
tun,2018,19591950171.8472
tur,1987,78667475200
tur,1988,77848093500
tur,1989,79559606600
tur,1990,92191532800
tur,1991,93318076000
tur,1992,97348193300
tur,1993,121562079200
tur,1994,102218112600
tur,1995,114113190900
tur,1996,130172396800
tur,1997,149484880400
tur,1998,140762843600
tur,1999,120439654500
tur,2000,146826197300
tur,2001,107168579200
tur,2002,126267112300
tur,2003,150755592900
tur,2004,198874749100
tur,2005,237792306400
tur,2006,274379341600
tur,2007,289462429400
tur,2008,281593856000
tur,2009,223710604100
tur,2010,272845267800
tur,2011,337442888100
tur,2012,347101851000
tur,2013,396542066600
tur,2014,416013775500
tur,2015,454624323300
tur,2016,464648834100
tur,2017,503012609700
tur,2018,501782070000
tur,2019,439390763000
tur,2020,471226085000
tza,1990,5786851308510.16016
tza,1991,6470860217600
tza,1992,6347789083400
tza,1993,5621772524000
tza,1994,5691249273200
tza,1995,4843777318500
tza,1996,4715773025600
tza,1997,4735299395600
tza,1998,5401791466300
tza,1999,5736702255700
tza,2000,6075113471800
tza,2001,6803404487800
tza,2002,7343081437500
tza,2003,8369779422500
tza,2004,9238813092900
tza,2005,10965803078700
tza,2006,12724683885600
tza,2007,14569763049100
tza,2008,16398844414000
tza,2009,16268412486200
tza,2010,18137971315600
tza,2011,22078202477000
tza,2012,22298478867300
tza,2013,26190461029000
tza,2014,28081728250500
tza,2015,30070194708300
tza,2016,34878462287500
tza,2017,40376818056600
tza,2018,43490842592100
tza,2019,46970109999500
tza,2020,48092754215100
uga,1982,2376565283090.50977
uga,1983,2305450365298.72949
uga,1984,2303621452784.68945
uga,1985,2245893747964.27002
uga,1986,2301473544046.7002
uga,1987,3149918748869.22949
uga,1988,3882536381819.27051
uga,1989,3694892100284.41992
uga,1990,3749929602341.47998
uga,1991,3857548335100
uga,1992,3678846584100
uga,1993,3879410217800
uga,1994,4276560663900
uga,1995,6026882961100
uga,1996,6621013648600
uga,1997,6506727892300
uga,1998,6631636226800
uga,1999,7681811743900
uga,2000,7071145487600
uga,2001,7341963549100
uga,2002,7822833871500
uga,2003,8864863717100
uga,2004,9848556462100
uga,2005,11117789668600
uga,2006,13360778603400
uga,2007,15489083020900
uga,2008,16425728263800
uga,2009,16837201934800
uga,2010,18648051514700
uga,2011,20315814508600
uga,2012,20935307008400
uga,2013,23649986391400
uga,2014,23065798398300
uga,2015,22819505100300
uga,2016,25595525437100
uga,2017,26101218110500
uga,2018,28650413398300
uga,2019,31427876070700
uga,2020,31404831131500
ukr,1990,1773777794361.31006
ukr,1991,1469459146474.57007
ukr,1992,1277974794101.32007
ukr,1993,835449845535.66003
ukr,1994,415553808199.97498
ukr,1995,374151646469.86401
ukr,1996,299197980502.40997
ukr,1997,310058086326.07397
ukr,1998,323459466837.14001
ukr,1999,325781539468.466
ukr,2000,366977000000
ukr,2001,388525000000
ukr,2002,399720000000
ukr,2003,488298000000
ukr,2004,584114000000
ukr,2005,607222000000
ukr,2006,735081000000
ukr,2007,907947000000
ukr,2008,896831000000
ukr,2009,451350000000
ukr,2010,466477000000
ukr,2011,497012000000
ukr,2012,513207000000
ukr,2013,472228000000
ukr,2014,337112000000
ukr,2015,306117000000
ukr,2016,368691000000
ukr,2017,427919000000
ukr,2018,498910000000
ukr,2019,557424000000
ukr,2020,421412544000
ury,1960,77836157516.11749
ury,1961,92169716646.1958
ury,1962,94670746171.2916
ury,1963,79624093646.49188
ury,1964,66818851824.927
ury,1965,66575648832.3304
ury,1966,61756839880.2912
ury,1967,73099888508.6181
ury,1968,67164971353.6667
ury,1969,86014608950.45038
ury,1970,95958830790.80721
ury,1971,95551907349.68481
ury,1972,71633747853.54829
ury,1973,57146921401.0069
ury,1974,76353539892.3551
ury,1975,107618906448.07201
ury,1976,136703735933.33701
ury,1977,154287437473.01099
ury,1978,175895208977.31201
ury,1979,207816343527.05701
ury,1980,224719833958.27496
ury,1981,213437619275.73401
ury,1982,179363494936.733
ury,1983,89622383185.2131
ury,1984,69179322818.11971
ury,1985,55368327967.53329
ury,1986,62493758375.2596
ury,1987,79524696714.29158
ury,1988,96814372226.51601
ury,1989,92329039243.89951
ury,1990,85231890286.6125
ury,1991,103536368700
ury,1992,121594496800
ury,1993,139366492300
ury,1994,148274178000
ury,1995,140586724800
ury,1996,154816518400
ury,1997,170458641700
ury,1998,183358137700
ury,1999,164327609400
ury,2000,149584936100
ury,2001,139269001100
ury,2002,109246943900
ury,2003,106563409300
ury,2004,126828229000
ury,2005,150874404000
ury,2006,171856721300
ury,2007,187801018200
ury,2008,224076303700
ury,2009,210997534000
ury,2010,244798967400
ury,2011,261881671100
ury,2012,309424061100
ury,2013,321170657400
ury,2014,328897157800
ury,2015,298513292400
ury,2016,293614418900
ury,2017,294707654600
ury,2018,268206975600
ury,2019,270258579900
ury,2020,268808913000
usa,1972,962670937000
usa,1973,1030799136000
usa,1974,990565202000
usa,1975,918252708000
usa,1976,992007812000
usa,1977,1094471574000
usa,1978,1211067086000
usa,1979,1280084564000
usa,1980,1225137469000
usa,1981,1248510448000
usa,1982,1186514641000
usa,1983,1272646856000
usa,1984,1463661051000
usa,1985,1566186179000
usa,1986,1615456444000
usa,1987,1644019489000
usa,1988,1682028663000
usa,1989,1731320770000
usa,1990,1729505807000
usa,1991,1658474707000
usa,1992,1726472894000
usa,1993,1814436714000
usa,1994,1925203542000
usa,1995,2024462777000
usa,1996,2179420053000
usa,1997,2335927069000
usa,1998,2553021606000
usa,1999,2765547013000
usa,2000,2942474183000
usa,2001,2930024265000
usa,2002,2880340043000
usa,2003,3002377323000
usa,2004,3182304122000
usa,2005,3375132240000
usa,2006,3465393626000
usa,2007,3445331265000
usa,2008,3300434811000
usa,2009,2887151615000
usa,2010,2951599963000
usa,2011,3086680014000
usa,2012,3298732178000
usa,2013,3416444750000
usa,2014,3591825301000
usa,2015,3722979000000
usa,2016,3802207075000
usa,2017,3947417637000
usa,2018,4119951452000
usa,2019,4248643250000
usa,2020,4182801177000
uzb,1990,8220454453881.75
uzb,1991,8631477176404.83008
uzb,1992,5869404478703.28027
uzb,1993,5575934254703.12012
uzb,1994,4349228719902.43018
uzb,1995,4523197866802.5293
uzb,1996,4839821718802.70996
uzb,1997,5662591411203.16992
uzb,1998,5900186378903.2998
uzb,1999,5965088428303.33984
uzb,2000,6018774223003.36914
uzb,2001,6259525192803.5
uzb,2002,6484868099903.62988
uzb,2003,6776687164703.79004
uzb,2004,7108597915103.98047
uzb,2005,7606199769004.25879
uzb,2006,8298363948304.63867
uzb,2007,10198689291705.69922
uzb,2008,13084918363707.30078
uzb,2009,16329978116909.09961
uzb,2010,17832336104010
uzb,2011,18295976842714.19922
uzb,2012,20235350388041.89453
uzb,2013,22521944981890.69531
uzb,2014,24725568353604.69531
uzb,2015,27058690510519.80078
uzb,2016,28174631519203.60156
uzb,2017,33632516972451.10156
uzb,2018,43688639547214
uzb,2019,60334022338026.39844
uzb,2020,55408241857704.89844
ven,1960,4560182571.12921
ven,1961,3878911036.24219
ven,1962,4050011908.50015
ven,1963,4156570748.63259
ven,1964,4997024496.74803
ven,1965,5363265855.99401
ven,1966,5039143829.80919
ven,1967,5207416111.94537
ven,1968,6467766969.48912
ven,1969,6758008919.34063
ven,1970,8002548243.16537
ven,1971,6019416161.12387
ven,1972,6934186644.40249
ven,1973,7577914411.44482
ven,1974,7385925476.59777
ven,1975,9294521196.3457
ven,1976,11937191445.3802
ven,1977,15392991786.7264
ven,1978,16002839153.5016
ven,1979,12795494270.9464
ven,1980,10932072904.1221
ven,1981,11259583440.0376
ven,1982,10841725494.0102
ven,1983,7984478890.71653
ven,1984,7599710784.46698
ven,1985,8097300829.30404
ven,1986,8814209781.50131
ven,1987,8860287261.91681
ven,1988,9645973518.97749
ven,1989,7186257042.66492
ven,1990,6755298403.09647
ven,1991,9155950100
ven,1992,11840406500
ven,1993,11148342900
ven,1994,9131330300
ven,1995,9204173100
ven,1996,8626173600
ven,1997,10685198000
ven,1998,11273566000
ven,1999,9520865000
ven,2000,9770394000
ven,2001,11115888000
ven,2002,9076137000
ven,2003,5715648000
ven,2004,8559120000
ven,2005,11824388000
ven,2006,15315447000
ven,2007,19238918000
ven,2008,19706452000
ven,2009,18061897000
ven,2010,16925029000
ven,2011,17664559000
ven,2012,21781833000
ven,2013,19814193000
ven,2014,16462970000
vnm,1994,134174051415400
vnm,1995,153963372612100
vnm,1996,175527217871300
vnm,1997,193365475755600
vnm,1998,217363512931200
vnm,1999,220791798389300
vnm,2000,243269241735200
vnm,2001,269345300844800
vnm,2002,303993651814700
vnm,2003,340174962545200
vnm,2004,375693526928600
vnm,2005,412327000000000
vnm,2006,453157000000000
vnm,2007,562627000000000
vnm,2008,584225000000000
vnm,2009,635201000000000
vnm,2010,704401000000000
vnm,2011,649365000000000
vnm,2012,661526000000000
vnm,2013,696578000000000
vnm,2014,761052000000000
vnm,2015,832235000000000
vnm,2016,914777000000000
vnm,2017,1008084000000000
vnm,2018,1095283000000000
vnm,2019,1186192000000000
vnm,2020,1234826000000000
vut,2002,7047000000
vut,2003,6302000000
vut,2004,9256000000
vut,2005,9980000000
vut,2006,13377000000
vut,2007,16214000000
vut,2008,21953000000
vut,2009,21724000000
vut,2010,20663000000
vut,2011,16655000000
vut,2012,14754000000
vut,2013,17267000000
vut,2014,15976000000
vut,2015,23474000000
vut,2016,17672000000
vut,2017,22910000000
vut,2018,26422000000
vut,2019,28492000000
vut,2020,34203000000
zaf,1960,101129853669.55901
zaf,1961,101223048810.198
zaf,1962,98872168572.3866
zaf,1963,116524115773.99899
zaf,1964,139435681687.45401
zaf,1965,163767489039.944
zaf,1966,161906211442.392
zaf,1967,166082928872.16101
zaf,1968,173600232681.17599
zaf,1969,195359329108.98096
zaf,1970,223240427451.44501
zaf,1971,247374031054.125
zaf,1972,261825840891.25696
zaf,1973,275497961805.29602
zaf,1974,293487249163.87
zaf,1975,322124409492.36298
zaf,1976,318144583204.789
zaf,1977,299177403173.31299
zaf,1978,290881723048.81897
zaf,1979,303006279585.203
zaf,1980,354751896969.34698
zaf,1981,386518313851.13
zaf,1982,378210820258.10498
zaf,1983,364816972158.36896
zaf,1984,359382776633.77893
zaf,1985,334132143951.04498
zaf,1986,272068118108.255
zaf,1987,258146601747.43497
zaf,1988,290631014994.42401
zaf,1989,309533877252.78302
zaf,1990,302289595827.612
zaf,1991,279955577264.59698
zaf,1992,265229432436.00601
zaf,1993,263757999300
zaf,1994,285510532700
zaf,1995,316035222800
zaf,1996,344504369300
zaf,1997,364285366100
zaf,1998,381644601800
zaf,1999,352658287800
zaf,2000,366291030500
zaf,2001,376726261000
zaf,2002,389883839800
zaf,2003,429796299500
zaf,2004,485141087000
zaf,2005,538427705700
zaf,2006,603817879200
zaf,2007,686895440400
zaf,2008,774972723900
zaf,2009,723229731700
zaf,2010,694935162000
zaf,2011,742493117100
zaf,2012,755541976700
zaf,2013,796022924800
zaf,2014,785536998500
zaf,2015,796138460700
zaf,2016,780757339200
zaf,2017,764883477600
zaf,2018,751385739100
zaf,2019,733261559500
zaf,2020,624071643600
zmb,2010,25173800000
zwe,2009,959736500
zwe,2010,1768555100
zwe,2011,1669047000
zwe,2012,2079170200
zwe,2013,1589839100
zwe,2014,1792228300
zwe,2015,1891770600
zwe,2016,1901229500
zwe,2017,1986520500
zwe,2018,5185695500
