geo,time,ny_gds_totl_zs
tun,1968,33.00925
tun,1969,31.91081
tun,1970,18.39598
tun,1971,21.18702
tun,1972,23.32553
tun,1973,20.92417
tun,1974,28.96369
tun,1975,26.14563
tun,1976,25.72685
tun,1977,22.11324
tun,1978,22.98402
tun,1979,26.44079
tun,1980,23.99661
tun,1981,23.86112
tun,1982,21.19724
tun,1983,25.1407
tun,1984,24.53372
tun,1985,24.13262
tun,1986,19.48076
tun,1987,22.49449
tun,1988,21.07013
tun,1989,20.59563
tun,1990,20.0209
tun,1991,21.03369
tun,1992,22.2643
tun,1993,21.71929
tun,1994,21.70446
tun,1995,20.79487
tun,1996,23.51217
tun,1997,22.18634
tun,1998,21.97724
tun,1999,22.67323
tun,2000,22.72011
tun,2001,22.26048
tun,2002,20.03817
tun,2003,19.89981
tun,2004,20.77243
tun,2005,21.29278
tun,2006,21.5656
tun,2007,21.79306
tun,2008,22.49535
tun,2009,21.35139
tun,2010,21.71488
tun,2011,17.04014
tun,2012,16.37199
tun,2013,14.49898
tun,2014,13.65234
tun,2015,11.2901
tun,2016,9.97298
tun,2017,8.92695
tun,2018,10.16949
tur,1960,35.24229
tur,1961,34.35327
tur,1962,34.74471
tur,1963,35.62232
tur,1964,36.58052
tur,1965,37.23305
tur,1966,37.98266
tur,1967,38.56534
tur,1968,38.92063
tur,1969,38.98402
tur,1970,37.45547
tur,1971,32.3299
tur,1972,32.72224
tur,1973,30.93407
tur,1974,28.43889
tur,1975,30.03413
tur,1976,32.50729
tur,1977,30.62577
tur,1978,29.93868
tur,1979,32.7778
tur,1980,27.29515
tur,1981,30.92647
tur,1982,30.63228
tur,1983,28.33494
tur,1984,28.59104
tur,1985,34.28274
tur,1986,38.45002
tur,1987,23.89929
tur,1988,28.89305
tur,1989,25.04968
tur,1990,20.45852
tur,1991,16.97944
tur,1992,17.54159
tur,1993,18.01275
tur,1994,18.38497
tur,1995,18.90265
tur,1996,21.15585
tur,1997,19.70352
tur,1998,24.8179
tur,1999,21.29581
tur,2000,21.12616
tur,2001,22.51784
tur,2002,23.33543
tur,2003,22.09588
tur,2004,23.40538
tur,2005,24.41379
tur,2006,25.37549
tur,2007,24.52973
tur,2008,25.32334
tur,2009,22.76968
tur,2010,22.44632
tur,2011,23.68656
tur,2012,23.96381
tur,2013,24.67818
tur,2014,25.61225
tur,2015,26.17321
tur,2016,25.85844
tur,2017,27.01089
tur,2018,29.12844
tur,2019,27.63203
tur,2020,28.07534
tza,1990,-0.56146
tza,1991,-0.60546
tza,1992,-2.36021
tza,1993,-3.14975
tza,1994,-1.15753
tza,1995,4.62248
tza,1996,5.36784
tza,1997,7.35055
tza,1998,14.98097
tza,1999,13.52532
tza,2000,15.0941
tza,2001,17.95455
tza,2002,19.14558
tza,2003,20.41478
tza,2004,22.96706
tza,2005,24.40336
tza,2006,24.38578
tza,2007,24.25407
tza,2008,27.3922
tza,2009,27.21161
tza,2010,23.59186
tza,2011,21.83847
tza,2012,25.21899
tza,2013,26.86375
tza,2014,28.43636
tza,2015,26.21083
tza,2016,29.45427
tza,2017,32.05878
tza,2018,32.00924
tza,2019,33.67807
tza,2020,34.08173
uga,1960,16.21757
uga,1961,12.76762
uga,1962,13.66334
uga,1963,17.21428
uga,1964,18.93943
uga,1965,12.45647
uga,1966,11.73979
uga,1967,14.37256
uga,1968,14.41296
uga,1969,15.20307
uga,1982,-0.04592
uga,1983,2.42523
uga,1984,6.30251
uga,1985,6.56013
uga,1986,4.57347
uga,1987,-0.4162
uga,1988,0.20559
uga,1989,0.93751
uga,1990,-0.47705
uga,1991,-0.76618
uga,1992,-0.26487
uga,1993,6.17761
uga,1994,7.70475
uga,1995,4.93485
uga,1996,10.75563
uga,1997,14.06676
uga,1998,6.02926
uga,1999,8.43012
uga,2000,8.03761
uga,2001,7.00825
uga,2002,5.75608
uga,2003,7.21604
uga,2004,10.22743
uga,2005,11.87369
uga,2006,8.25332
uga,2007,8.84151
uga,2008,15.27979
uga,2009,14.56366
uga,2010,15.24334
uga,2011,12.84205
uga,2012,14.75275
uga,2013,20.34526
uga,2014,23.54522
uga,2015,14.29468
uga,2016,20.86496
uga,2017,21.09925
uga,2018,19.06135
uga,2019,20.05047
uga,2020,19.2366
ukr,1989,28.80892
ukr,1990,26.34731
ukr,1991,28.42809
ukr,1992,36.44745
ukr,1993,35.97958
ukr,1994,32.16531
ukr,1995,23.60001
ukr,1996,20.11801
ukr,1997,18.38698
ukr,1998,18.54318
ukr,1999,22.96883
ukr,2000,24.66218
ukr,2001,23.18504
ukr,2002,24.43345
ukr,2003,24.43872
ukr,2004,28.50782
ukr,2005,23.31843
ukr,2006,21.79895
ukr,2007,22.31443
ukr,2008,19.74044
ukr,2009,15.4499
ukr,2010,15.55571
ukr,2011,14.45124
ukr,2012,11.75755
ukr,2013,8.21886
ukr,2014,9.89064
ukr,2015,13.32206
ukr,2016,14.8002
ukr,2017,12.17958
ukr,2018,9.859
ukr,2019,6.84251
ukr,2020,6.40911
ury,1960,17.24138
ury,1961,23.29545
ury,1962,16.49485
ury,1963,17.59657
ury,1964,15.22388
ury,1965,20.76503
ury,1966,22.15385
ury,1967,20.15504
ury,1968,16.86062
ury,1969,16.23416
ury,1970,2.07547
ury,1971,16.59006
ury,1972,17.7078
ury,1973,35.0206
ury,1974,13.34253
ury,1975,15.40134
ury,1976,20.43961
ury,1977,18.72382
ury,1978,20.40262
ury,1979,19.70758
ury,1980,11.74786
ury,1981,17.56323
ury,1982,16.83159
ury,1983,16.33855
ury,1984,17.33187
ury,1985,17.03526
ury,1986,17.1281
ury,1987,16.73787
ury,1988,18.99171
ury,1989,17.86064
ury,1990,17.63663
ury,1991,17.95778
ury,1992,16.207
ury,1993,15.20836
ury,1994,15.25642
ury,1995,15.30366
ury,1996,15.05174
ury,1997,14.05459
ury,1998,14.53738
ury,1999,11.88419
ury,2000,11.13948
ury,2001,11.62775
ury,2002,14.28718
ury,2003,18.31195
ury,2004,20.21637
ury,2005,19.6292
ury,2006,18.08401
ury,2007,18.49658
ury,2008,18.40605
ury,2009,20.42879
ury,2010,20.39456
ury,2011,20.47958
ury,2012,19.69348
ury,2013,19.47284
ury,2014,19.20051
ury,2015,19.33285
ury,2016,22.79018
ury,2017,21.31827
ury,2018,19.92074
ury,2019,20.53276
ury,2020,21.37621
usa,1970,21.78257
usa,1971,21.97304
usa,1972,22.317
usa,1973,23.62015
usa,1974,22.6422
usa,1975,21.22566
usa,1976,21.95134
usa,1977,22.41696
usa,1978,23.75307
usa,1979,24.25304
usa,1980,22.85334
usa,1981,23.88647
usa,1982,21.47274
usa,1983,20.83192
usa,1984,22.55157
usa,1985,21.56058
usa,1986,20.86116
usa,1987,20.63849
usa,1988,20.73873
usa,1989,20.97629
usa,1990,20.22363
usa,1991,19.64595
usa,1992,19.5448
usa,1993,19.44337
usa,1994,20.00992
usa,1995,20.09773
usa,1996,20.50803
usa,1997,21.22093
usa,1998,21.16298
usa,1999,20.72006
usa,2000,19.97181
usa,2001,18.6156
usa,2002,17.75407
usa,2003,17.2026
usa,2004,17.43816
usa,2005,17.68513
usa,2006,17.83925
usa,2007,17.3454
usa,2008,15.69595
usa,2009,14.70203
usa,2010,14.81285
usa,2011,15.0066
usa,2012,16.26353
usa,2013,17.21002
usa,2014,17.76206
usa,2015,18.4548
usa,2016,18.07782
usa,2017,18.28369
usa,2018,18.57626
usa,2019,18.80553
usa,2020,18.26693
uzb,1992,43.90458
uzb,1993,7.2282
uzb,1994,20.02479
uzb,1995,23.99351
uzb,1996,15.95334
uzb,1997,18.70254
uzb,1998,20.60815
uzb,1999,16.83778
uzb,2000,24.87139
uzb,2001,23.67393
uzb,2002,24.08636
uzb,2003,26.8159
uzb,2004,31.4841
uzb,2005,34.0928
uzb,2006,35.16616
uzb,2007,33.13341
uzb,2008,34.6254
uzb,2009,30.59991
uzb,2010,25.97411
uzb,2011,26.79526
uzb,2012,25.22288
uzb,2013,22.56742
uzb,2014,23.43684
uzb,2015,21.48013
uzb,2016,19.56771
uzb,2017,23.23774
uzb,2018,24.74854
uzb,2019,24.43647
uzb,2020,24.9511
ven,1960,23.81987
ven,1961,27.24874
ven,1962,27.07401
ven,1963,27.49984
ven,1964,27.94764
ven,1965,25.2385
ven,1966,24.08569
ven,1967,24.67724
ven,1968,25.20806
ven,1969,23.89473
ven,1970,29.87641
ven,1971,29.8887
ven,1972,27.15034
ven,1973,30.64639
ven,1974,42.40462
ven,1975,31.25286
ven,1976,27.30023
ven,1977,25.60833
ven,1978,20.60907
ven,1979,24.53655
ven,1980,24.43535
ven,1981,19.7235
ven,1982,15.31383
ven,1983,7.59239
ven,1984,30.97467
ven,1985,30.06524
ven,1986,22.48992
ven,1987,27.54189
ven,1988,23.57609
ven,1989,28.13584
ven,1990,31.76432
ven,1991,26.2664
ven,1992,23.71284
ven,1993,21.16066
ven,1994,25.21746
ven,1995,25.87997
ven,1996,33.94721
ven,1997,34.94551
ven,1998,28.90198
ven,1999,30.26997
ven,2000,35.80161
ven,2001,30.85416
ven,2002,33.45032
ven,2003,32.34721
ven,2004,38.82772
ven,2005,42.19401
ven,2006,41.29356
ven,2007,36.40202
ven,2008,36.64045
ven,2009,23.41905
ven,2010,32.89558
ven,2011,33.3203
ven,2012,28.53521
ven,2013,22.52115
ven,2014,10.10704
vir,2002,25.22992
vir,2003,28.11502
vir,2004,31.05083
vir,2005,35.11743
vir,2006,29.12578
vir,2007,31.43813
vir,2008,20.97078
vir,2009,17.21019
vir,2010,15.67993
vir,2011,13.07128
vir,2012,13.08388
vir,2013,4.81541
vir,2014,0.67321
vir,2015,1.7472
vir,2016,4.42338
vir,2017,0.10543
vir,2018,-10.66667
vir,2019,-5.87512
vnm,1989,4.42495
vnm,1990,2.9055
vnm,1991,10.10077
vnm,1992,13.76796
vnm,1993,16.78264
vnm,1994,17.0819
vnm,1995,18.20029
vnm,1996,17.20544
vnm,1997,20.10025
vnm,1998,21.48735
vnm,1999,24.56656
vnm,2000,27.12421
vnm,2001,28.81559
vnm,2002,28.67411
vnm,2003,27.4226
vnm,2004,28.53125
vnm,2005,29.04614
vnm,2006,29.37898
vnm,2007,26.33856
vnm,2008,23.50068
vnm,2009,25.72801
vnm,2010,27.44547
vnm,2011,27.74149
vnm,2012,29.57387
vnm,2013,28.38685
vnm,2014,27.92911
vnm,2015,25.70504
vnm,2016,24.94772
vnm,2017,25.458
vnm,2018,25.95797
vnm,2019,25.37722
vnm,2020,25.43197
vut,1983,16.58808
vut,1984,20.53428
vut,1985,11.32251
vut,1986,4.79882
vut,1987,10.54178
vut,1988,8.1761
vut,1989,13.23859
vut,1990,13.1165
vut,1991,16.45097
vut,1992,16.89654
vut,1993,17.45159
vut,1994,20.11101
vut,1995,19.23228
vut,1996,17.9726
vut,1997,25.48567
vut,1998,3.64756
vut,1999,-0.81519
vut,2000,7.89509
vut,2001,2.97492
vut,2002,12.76229
vut,2003,14.90956
vut,2004,17.13599
vut,2005,19.60462
vut,2006,22.89922
vut,2007,22.7967
vut,2008,26.17978
vut,2009,22.30741
vut,2010,17.67801
vut,2011,19.69523
vut,2012,18.31462
vut,2013,18.01038
vut,2014,17.46432
vut,2015,15.06208
vut,2016,18.0233
vut,2017,20.63191
vut,2018,24.12599
vut,2019,22.90431
vut,2020,15.12688
zaf,1960,28.83016
zaf,1961,29.55224
zaf,1962,29.52224
zaf,1963,31.46635
zaf,1964,30.22942
zaf,1965,30.80534
zaf,1966,31.00283
zaf,1967,32.79138
zaf,1968,31.21534
zaf,1969,31.27816
zaf,1970,29.29462
zaf,1971,27.49777
zaf,1972,28.96821
zaf,1973,33.15789
zaf,1974,35.31387
zaf,1975,30.15682
zaf,1976,29.37258
zaf,1977,30.03197
zaf,1978,30.96228
zaf,1979,32.55733
zaf,1980,36.1902
zaf,1981,31.96032
zaf,1982,28.36894
zaf,1983,27.56135
zaf,1984,26.28479
zaf,1985,26.9472
zaf,1986,25.57733
zaf,1987,23.45693
zaf,1988,23.19242
zaf,1989,23.93099
zaf,1990,20.09158
zaf,1991,19.48283
zaf,1992,18.41563
zaf,1993,18.0633
zaf,1994,17.34559
zaf,1995,18.77272
zaf,1996,18.03555
zaf,1997,17.20699
zaf,1998,17.32468
zaf,1999,17.14242
zaf,2000,17.80894
zaf,2001,18.06482
zaf,2002,20.53797
zaf,2003,21.23065
zaf,2004,19.32556
zaf,2005,20.25797
zaf,2006,20.57416
zaf,2007,20.6455
zaf,2008,19.89027
zaf,2009,20.20132
zaf,2010,19.63645
zaf,2011,18.87208
zaf,2012,16.87793
zaf,2013,17.05229
zaf,2014,16.98963
zaf,2015,17.3338
zaf,2016,17.41137
zaf,2017,17.75495
zaf,2018,17.01049
zaf,2019,16.57912
zaf,2020,17.09622
zmb,2010,36.02858
zmb,2011,33.99077
zmb,2012,35.38876
zmb,2013,35.61418
zmb,2014,33.24095
zmb,2015,34.57283
zmb,2016,32.51673
zmb,2017,39.29795
zmb,2018,42.32325
zmb,2019,40.06678
zmb,2020,46.80676
zwe,1960,11.8257
zwe,1961,14.16375
zwe,1962,13.80042
zwe,1963,12.03357
zwe,1964,10.16863
zwe,1965,13.65244
zwe,1966,14.9489
zwe,1967,17.42559
zwe,1968,21.12328
zwe,1969,16.89154
zwe,1970,18.33777
zwe,1971,20.17109
zwe,1972,23.70471
zwe,1973,22.87553
zwe,1974,24.74395
zwe,1975,23.63248
zwe,1976,18.02005
zwe,1977,18.03025
zwe,1978,11.83297
zwe,1979,8.5896
zwe,1980,12.286
zwe,1981,11.93331
zwe,1982,11.65484
zwe,1983,8.83427
zwe,1984,16.41709
zwe,1985,18.02555
zwe,1986,20.58919
zwe,1987,17.69321
zwe,1988,22.09126
zwe,1989,16.65712
zwe,1990,17.44789
zwe,1991,15.82167
zwe,1992,10.97801
zwe,1993,21.0502
zwe,1994,21.80937
zwe,1995,17.15143
zwe,1996,19.65895
zwe,1997,10.13632
zwe,1998,19.02259
zwe,1999,18.29078
zwe,2000,15.82152
zwe,2001,12.28643
zwe,2002,1.86225
zwe,2003,2.34213
zwe,2004,-2.5909
zwe,2005,-7.42124
zwe,2006,-9.33715
zwe,2007,-1.4924
zwe,2008,-21.46003
zwe,2009,-10.07664
zwe,2010,-5.0791
zwe,2011,-2.46716
zwe,2012,-13.97905
zwe,2013,-5.4715
zwe,2014,-3.1721
zwe,2015,-8.39282
zwe,2016,-1.47059
zwe,2017,-1.01176
zwe,2018,-3.65977
zwe,2019,6.62887
zwe,2020,5.854
