geo,time,sp_dyn_cdrt_in
jam,1985,6.964
jam,1986,6.929
jam,1987,6.869
jam,1988,6.79
jam,1989,6.699
jam,1990,6.6
jam,1991,6.5
jam,1992,6.405
jam,1993,6.324
jam,1994,6.262
jam,1995,6.229
jam,1996,6.23
jam,1997,6.264
jam,1998,6.327
jam,1999,6.415
jam,2000,6.52
jam,2001,6.632
jam,2002,6.743
jam,2003,6.844
jam,2004,6.931
jam,2005,7.005
jam,2006,7.068
jam,2007,7.127
jam,2008,7.187
jam,2009,7.249
jam,2010,7.31
jam,2011,7.368
jam,2012,7.42
jam,2013,7.463
jam,2014,7.497
jam,2015,7.523
jam,2016,7.542
jam,2017,7.558
jam,2018,7.573
jam,2019,7.591
jam,2020,7.612
jor,1960,15.8
jor,1961,15.277
jor,1962,14.746
jor,1963,14.203
jor,1964,13.645
jor,1965,13.077
jor,1966,12.505
jor,1967,11.942
jor,1968,11.398
jor,1969,10.879
jor,1970,10.385
jor,1971,9.915
jor,1972,9.463
jor,1973,9.029
jor,1974,8.615
jor,1975,8.227
jor,1976,7.874
jor,1977,7.559
jor,1978,7.283
jor,1979,7.043
jor,1980,6.832
jor,1981,6.643
jor,1982,6.465
jor,1983,6.29
jor,1984,6.113
jor,1985,5.932
jor,1986,5.748
jor,1987,5.566
jor,1988,5.392
jor,1989,5.226
jor,1990,5.07
jor,1991,4.927
jor,1992,4.796
jor,1993,4.677
jor,1994,4.57
jor,1995,4.475
jor,1996,4.39
jor,1997,4.314
jor,1998,4.246
jor,1999,4.185
jor,2000,4.129
jor,2001,4.08
jor,2002,4.037
jor,2003,3.999
jor,2004,3.967
jor,2005,3.939
jor,2006,3.914
jor,2007,3.891
jor,2008,3.869
jor,2009,3.849
jor,2010,3.832
jor,2011,3.818
jor,2012,3.809
jor,2013,3.805
jor,2014,3.806
jor,2015,3.813
jor,2016,3.826
jor,2017,3.843
jor,2018,3.864
jor,2019,3.889
jor,2020,3.916
jpn,1960,7.6
jpn,1961,7.4
jpn,1962,7.5
jpn,1963,7
jpn,1964,6.9
jpn,1965,7.1
jpn,1966,6.8
jpn,1967,6.7
jpn,1968,6.8
jpn,1969,6.8
jpn,1970,6.9
jpn,1971,6.5
jpn,1972,6.4
jpn,1973,6.6
jpn,1974,6.4
jpn,1975,6.2
jpn,1976,6.2
jpn,1977,6
jpn,1978,6
jpn,1979,5.9
jpn,1980,6.1
jpn,1981,6.1
jpn,1982,6
jpn,1983,6.2
jpn,1984,6.2
jpn,1985,6.2
jpn,1986,6.2
jpn,1987,6.7
jpn,1988,6.5
jpn,1989,6.4
jpn,1990,6.7
jpn,1991,6.7
jpn,1992,6.9
jpn,1993,7.1
jpn,1994,7.1
jpn,1995,7.41
jpn,1996,7.1
jpn,1997,7.3
jpn,1998,7.5
jpn,1999,7.8
jpn,2000,7.7
jpn,2001,7.7
jpn,2002,8.1
jpn,2003,8.4
jpn,2004,8.05
jpn,2005,8.53
jpn,2006,8.53
jpn,2007,8.71
jpn,2008,9.1
jpn,2009,9.1
jpn,2010,9.5
jpn,2011,9.9
jpn,2012,10
jpn,2013,10.1
jpn,2014,10.1
jpn,2015,10.3
jpn,2016,10.5
jpn,2017,10.8
jpn,2018,11
jpn,2019,11
jpn,2020,11.1
kaz,1960,12.299
kaz,1961,11.984
kaz,1962,11.655
kaz,1963,11.313
kaz,1964,10.963
kaz,1965,10.617
kaz,1966,10.288
kaz,1967,9.991
kaz,1968,9.735
kaz,1969,9.523
kaz,1970,9.359
kaz,1971,9.239
kaz,1972,9.152
kaz,1973,9.088
kaz,1974,9.039
kaz,1975,8.998
kaz,1976,8.961
kaz,1977,8.925
kaz,1978,8.887
kaz,1979,7.7
kaz,1980,8
kaz,1981,8
kaz,1982,7.9
kaz,1983,8
kaz,1984,8.3
kaz,1985,8
kaz,1986,7.4
kaz,1987,7.6
kaz,1988,7.7
kaz,1989,7.6
kaz,1990,7.87
kaz,1991,8.19
kaz,1992,8.37
kaz,1993,9.53
kaz,1994,9.93
kaz,1995,10.66
kaz,1996,10.66
kaz,1997,10.44
kaz,1998,10.24
kaz,1999,9.87
kaz,2000,10.06
kaz,2001,9.95
kaz,2002,10.05
kaz,2003,10.41
kaz,2004,10.14
kaz,2005,10.37
kaz,2006,10.27
kaz,2007,10.22
kaz,2008,9.74
kaz,2009,8.88
kaz,2010,8.95
kaz,2011,8.72
kaz,2012,8.54
kaz,2013,8
kaz,2014,7.65
kaz,2015,7.46
kaz,2016,7.37
kaz,2017,7.15
kaz,2018,7.14
kaz,2019,7.19
kaz,2020,8.6
ken,1960,19.952
ken,1961,19.393
ken,1962,18.845
ken,1963,18.319
ken,1964,17.82
ken,1965,17.35
ken,1966,16.904
ken,1967,16.471
ken,1968,16.043
ken,1969,15.616
ken,1970,15.191
ken,1971,14.768
ken,1972,14.352
ken,1973,13.943
ken,1974,13.544
ken,1975,13.151
ken,1976,12.759
ken,1977,12.366
ken,1978,11.978
ken,1979,11.599
ken,1980,11.24
ken,1981,10.912
ken,1982,10.624
ken,1983,10.385
ken,1984,10.2
ken,1985,10.073
ken,1986,10.002
ken,1987,9.981
ken,1988,10.004
ken,1989,10.07
ken,1990,10.187
ken,1991,10.366
ken,1992,10.607
ken,1993,10.899
ken,1994,11.224
ken,1995,11.562
ken,1996,11.895
ken,1997,12.197
ken,1998,12.439
ken,1999,12.593
ken,2000,12.621
ken,2001,12.489
ken,2002,12.197
ken,2003,11.759
ken,2004,11.196
ken,2005,10.544
ken,2006,9.848
ken,2007,9.158
ken,2008,8.516
ken,2009,7.948
ken,2010,7.467
ken,2011,7.07
ken,2012,6.73
ken,2013,6.428
ken,2014,6.161
ken,2015,5.928
ken,2016,5.734
ken,2017,5.582
ken,2018,5.469
ken,2019,5.393
ken,2020,5.345
kgz,1960,15.658
kgz,1961,15.17
kgz,1962,14.654
kgz,1963,14.125
kgz,1964,13.598
kgz,1965,13.091
kgz,1966,12.621
kgz,1967,12.196
kgz,1968,11.82
kgz,1969,11.5
kgz,1970,11.235
kgz,1971,11.021
kgz,1972,10.846
kgz,1973,10.696
kgz,1974,10.563
kgz,1975,10.441
kgz,1976,10.325
kgz,1977,10.214
kgz,1978,10.104
kgz,1979,9.992
kgz,1980,9.869
kgz,1981,9.732
kgz,1982,9.581
kgz,1983,9.419
kgz,1984,9.248
kgz,1985,9.077
kgz,1986,8.914
kgz,1987,8.766
kgz,1988,8.64
kgz,1989,7.2
kgz,1990,6.9
kgz,1991,6.9
kgz,1992,7.1
kgz,1993,7.6
kgz,1994,8.2
kgz,1995,8
kgz,1996,7.4
kgz,1997,7.3
kgz,1998,7.2
kgz,1999,6.8
kgz,2000,7
kgz,2001,6.6
kgz,2002,7.1
kgz,2003,7.1
kgz,2004,6.9
kgz,2005,7.2
kgz,2006,7.4
kgz,2007,7.2
kgz,2008,7.1
kgz,2009,6.7
kgz,2010,6.6
kgz,2011,6.5
kgz,2012,6.5
kgz,2013,6.1
kgz,2014,6.1
kgz,2015,5.8
kgz,2016,5.5
kgz,2017,5.4
kgz,2018,5.2
kgz,2019,5.2
kgz,2020,6.1
khm,1960,21.77
khm,1961,21.61
khm,1962,21.435
khm,1963,21.254
khm,1964,21.086
khm,1965,20.859
khm,1966,20.472
khm,1967,19.965
khm,1968,19.485
khm,1969,19.246
khm,1970,19.885
khm,1971,22.164
khm,1972,26.319
khm,1973,32.166
khm,1974,39.186
khm,1975,46.18
khm,1976,51.642
khm,1977,54.444
khm,1978,53.981
khm,1979,50.262
khm,1980,43.92
khm,1981,36.102
khm,1982,28.323
khm,1983,21.785
khm,1984,17.007
khm,1985,14.164
khm,1986,13.009
khm,1987,12.757
khm,1988,12.753
khm,1989,12.775
khm,1990,12.678
khm,1991,12.43
khm,1992,12.139
khm,1993,11.88
khm,1994,11.625
khm,1995,11.346
khm,1996,11.026
khm,1997,10.669
khm,1998,10.28
khm,1999,9.863
khm,2000,9.426
khm,2001,8.983
khm,2002,8.553
khm,2003,8.153
khm,2004,7.792
khm,2005,7.479
khm,2006,7.214
khm,2007,6.991
khm,2008,6.802
khm,2009,6.644
khm,2010,6.512
khm,2011,6.401
khm,2012,6.308
khm,2013,6.228
khm,2014,6.159
khm,2015,6.099
khm,2016,6.051
khm,2017,6.017
khm,2018,5.997
khm,2019,5.992
khm,2020,5.999
kir,1960,19.221
kir,1961,18.749
kir,1962,18.249
kir,1963,17.723
kir,1964,17.179
kir,1965,16.624
kir,1966,16.068
kir,1967,15.524
kir,1968,15.006
kir,1969,14.524
kir,1970,14.091
kir,1971,13.718
kir,1972,13.403
kir,1973,13.142
kir,1974,12.931
kir,1975,12.764
kir,1976,12.633
kir,1977,12.526
kir,1978,12.429
kir,1979,12.329
kir,1980,12.216
kir,1981,12.079
kir,1982,11.917
kir,1983,11.731
kir,1984,11.522
kir,1985,11.293
kir,1986,11.05
kir,1987,10.802
kir,1988,10.557
kir,1989,10.319
kir,1990,10.087
kir,1991,9.861
kir,1992,9.637
kir,1993,9.413
kir,1994,9.188
kir,1995,8.964
kir,1996,8.741
kir,1997,8.521
kir,1998,8.308
kir,1999,8.105
kir,2000,7.918
kir,2001,7.752
kir,2002,7.609
kir,2003,7.488
kir,2004,7.39
kir,2005,7.311
kir,2006,7.247
kir,2007,7.194
kir,2008,7.143
kir,2009,7.091
kir,2010,7.031
kir,2011,6.959
kir,2012,6.875
kir,2013,6.781
kir,2014,6.68
kir,2015,6.578
kir,2016,6.481
kir,2017,6.396
kir,2018,6.329
kir,2019,6.28
kir,2020,6.251
kna,1970,10.9
kna,1976,9.7
kna,1977,11.6
kna,1978,10.6
kna,1979,12.1
kna,1980,11.3
kna,1981,10.2
kna,1982,11.2
kna,1983,10.6
kna,1984,10.9
kna,1985,10.2
kna,1986,10.5
kna,1987,10.4
kna,1988,10.5
kna,1989,10.9
kna,1992,10.5
kna,1995,9.4
kna,1996,11.2
kna,1997,12.3
kna,2001,7.6
kna,2002,10.8
kna,2014,8.1
kor,1960,12.622
kor,1961,12.157
kor,1962,11.76
kor,1963,11.396
kor,1964,11.038
kor,1965,10.664
kor,1966,10.266
kor,1967,9.858
kor,1968,9.454
kor,1969,9.057
kor,1970,8
kor,1971,7.2
kor,1972,6.3
kor,1973,7.8
kor,1974,7.2
kor,1975,7.7
kor,1976,7.4
kor,1977,6.8
kor,1978,6.8
kor,1979,6.4
kor,1980,7.3
kor,1981,6.1
kor,1982,6.2
kor,1983,6.4
kor,1984,5.9
kor,1985,5.9
kor,1986,5.8
kor,1987,5.9
kor,1988,5.6
kor,1989,5.6
kor,1990,5.6
kor,1991,5.6
kor,1992,5.4
kor,1993,5.2
kor,1994,5.4
kor,1995,5.3
kor,1996,5.2
kor,1997,5.3
kor,1998,5.2
kor,1999,5.3
kor,2000,5.2
kor,2001,5.1
kor,2002,5.1
kor,2003,5.1
kor,2004,5.1
kor,2005,5.1
kor,2006,5
kor,2007,5
kor,2008,5
kor,2009,5
kor,2010,5.1
kor,2011,5.1
kor,2012,5.3
kor,2013,5.3
kor,2014,5.3
kor,2015,5.4
kor,2016,5.5
kor,2017,5.6
kor,2018,5.8
kor,2019,5.7
kor,2020,5.9
kos,1981,8.2
kos,1982,7.8
kos,1983,7.6
kos,1984,7.5
kos,1985,7.4
kos,1986,7.2
kos,1987,7.1
kos,1988,7
kos,1989,6.9
kos,1990,6.7
kos,1991,6.6
kos,1992,6.4
kos,1993,6.2
kos,1994,6.2
kos,1995,6.1
kos,1996,6.1
kos,1997,6.1
kos,1998,6.1
kos,1999,7.2
kos,2000,7
kos,2001,7.1
kos,2002,7.1
kos,2003,7
kos,2004,7
kos,2005,7
kos,2006,7
kos,2007,7
kos,2008,7
kos,2009,7.1
kos,2010,7.1
kos,2011,7.1
kos,2012,7.1
kos,2013,7.1
kos,2014,7.1
kos,2015,7.1
kos,2016,7
kos,2017,6.9
kos,2018,6.9
kos,2019,6.8
kos,2020,8
kwt,1960,9.544
kwt,1961,9.075
kwt,1962,8.635
kwt,1963,8.228
kwt,1964,7.856
kwt,1965,7.519
kwt,1966,7.216
kwt,1967,6.942
kwt,1968,6.689
kwt,1969,6.451
kwt,1970,6.221
kwt,1971,5.993
kwt,1972,5.763
kwt,1973,5.529
kwt,1974,5.291
kwt,1975,5.049
kwt,1976,4.808
kwt,1977,4.572
kwt,1978,4.347
kwt,1979,4.134
kwt,1980,3.934
kwt,1981,3.745
kwt,1982,3.566
kwt,1983,3.395
kwt,1984,3.233
kwt,1985,3.081
kwt,1986,2.942
kwt,1987,2.816
kwt,1988,2.705
kwt,1989,2.612
kwt,1990,2.537
kwt,1991,2.485
kwt,1992,2.452
kwt,1993,2.438
kwt,1994,2.44
kwt,1995,2.453
kwt,1996,2.473
kwt,1997,2.497
kwt,1998,2.52
kwt,1999,2.539
kwt,2000,2.551
kwt,2001,2.558
kwt,2002,2.561
kwt,2003,2.561
kwt,2004,2.557
kwt,2005,2.548
kwt,2006,2.53
kwt,2007,2.504
kwt,2008,2.472
kwt,2009,2.437
kwt,2010,2.404
kwt,2011,2.38
kwt,2012,2.369
kwt,2013,2.376
kwt,2014,2.403
kwt,2015,2.451
kwt,2016,2.518
kwt,2017,2.601
kwt,2018,2.696
kwt,2019,2.802
kwt,2020,2.919
lao,1960,20.321
lao,1961,20.089
lao,1962,19.865
lao,1963,19.649
lao,1964,19.442
lao,1965,19.241
lao,1966,19.046
lao,1967,18.853
lao,1968,18.661
lao,1969,18.47
lao,1970,18.282
lao,1971,18.097
lao,1972,17.918
lao,1973,17.745
lao,1974,17.577
lao,1975,17.417
lao,1976,17.263
lao,1977,17.114
lao,1978,16.965
lao,1979,16.81
lao,1980,16.64
lao,1981,16.445
lao,1982,16.221
lao,1983,15.966
lao,1984,15.681
lao,1985,15.374
lao,1986,15.057
lao,1987,14.74
lao,1988,14.429
lao,1989,14.124
lao,1990,13.817
lao,1991,13.493
lao,1992,13.141
lao,1993,12.757
lao,1994,12.342
lao,1995,11.904
lao,1996,11.456
lao,1997,11.013
lao,1998,10.589
lao,1999,10.192
lao,2000,9.827
lao,2001,9.497
lao,2002,9.193
lao,2003,8.912
lao,2004,8.651
lao,2005,8.408
lao,2006,8.181
lao,2007,7.967
lao,2008,7.765
lao,2009,7.574
lao,2010,7.394
lao,2011,7.225
lao,2012,7.07
lao,2013,6.93
lao,2014,6.803
lao,2015,6.691
lao,2016,6.593
lao,2017,6.508
lao,2018,6.434
lao,2019,6.371
lao,2020,6.317
lbn,1960,10.467
lbn,1961,10.188
lbn,1962,9.919
lbn,1963,9.659
lbn,1964,9.408
lbn,1965,9.167
lbn,1966,8.933
lbn,1967,8.707
lbn,1968,8.49
lbn,1969,8.283
lbn,1970,8.091
lbn,1971,7.918
lbn,1972,7.766
lbn,1973,7.637
lbn,1974,7.53
lbn,1975,7.444
lbn,1976,7.378
lbn,1977,7.328
lbn,1978,7.288
lbn,1979,7.253
lbn,1980,7.218
lbn,1981,7.18
lbn,1982,7.136
lbn,1983,7.085
lbn,1984,7.024
lbn,1985,6.949
lbn,1986,6.859
lbn,1987,6.756
lbn,1988,6.641
lbn,1989,6.513
lbn,1990,6.371
lbn,1991,6.216
lbn,1992,6.048
lbn,1993,5.869
lbn,1994,5.684
lbn,1995,5.495
lbn,1996,5.307
lbn,1997,5.122
lbn,1998,4.943
lbn,1999,4.776
lbn,2000,4.621
lbn,2001,4.48
lbn,2002,4.352
lbn,2003,4.237
lbn,2004,4.136
lbn,2005,4.051
lbn,2006,3.984
lbn,2007,3.936
lbn,2008,3.907
lbn,2009,3.895
lbn,2010,3.9
lbn,2011,3.92
lbn,2012,3.952
lbn,2013,3.995
lbn,2014,4.048
lbn,2015,4.109
lbn,2016,4.181
lbn,2017,4.263
lbn,2018,4.356
lbn,2019,4.457
lbn,2020,4.566
lbr,1960,29.444
lbr,1961,29.205
lbr,1962,28.901
lbr,1963,28.527
lbr,1964,28.088
lbr,1965,27.593
lbr,1966,27.059
lbr,1967,26.507
lbr,1968,25.952
lbr,1969,25.405
lbr,1970,24.867
lbr,1971,24.332
lbr,1972,23.79
lbr,1973,23.24
lbr,1974,22.686
lbr,1975,22.133
lbr,1976,21.588
lbr,1977,21.06
lbr,1978,20.564
lbr,1979,20.113
lbr,1980,19.725
lbr,1981,19.42
lbr,1982,19.2
lbr,1983,19.063
lbr,1984,19
lbr,1985,19.008
lbr,1986,19.077
lbr,1987,19.185
lbr,1988,19.298
lbr,1989,19.387
lbr,1990,19.403
lbr,1991,19.304
lbr,1992,19.074
lbr,1993,18.712
lbr,1994,18.229
lbr,1995,17.658
lbr,1996,17.049
lbr,1997,16.454
lbr,1998,15.907
lbr,1999,15.419
lbr,2000,14.973
lbr,2001,14.532
lbr,2002,14.053
lbr,2003,13.512
lbr,2004,12.913
lbr,2005,12.276
lbr,2006,11.637
lbr,2007,11.036
lbr,2008,10.501
lbr,2009,10.044
lbr,2010,9.662
lbr,2011,9.338
lbr,2012,9.046
lbr,2013,8.763
lbr,2014,8.485
lbr,2015,8.213
lbr,2016,7.957
lbr,2017,7.729
lbr,2018,7.538
lbr,2019,7.381
lbr,2020,7.257
lby,1960,23.974
lby,1961,22.48
lby,1962,21.023
lby,1963,19.66
lby,1964,18.425
lby,1965,17.334
lby,1966,16.373
lby,1967,15.498
lby,1968,14.67
lby,1969,13.878
lby,1970,13.115
lby,1971,12.379
lby,1972,11.674
lby,1973,11.005
lby,1974,10.371
lby,1975,9.772
lby,1976,9.208
lby,1977,8.681
lby,1978,8.192
lby,1979,7.741
lby,1980,7.332
lby,1981,6.969
lby,1982,6.65
lby,1983,6.375
lby,1984,6.137
lby,1985,5.932
lby,1986,5.75
lby,1987,5.587
lby,1988,5.435
lby,1989,5.292
lby,1990,5.157
lby,1991,5.034
lby,1992,4.927
lby,1993,4.84
lby,1994,4.772
lby,1995,4.721
lby,1996,4.687
lby,1997,4.665
lby,1998,4.651
lby,1999,4.642
lby,2000,4.633
lby,2001,4.618
lby,2002,4.597
lby,2003,4.572
lby,2004,4.545
lby,2005,4.527
lby,2006,4.528
lby,2007,4.557
lby,2008,4.615
lby,2009,4.7
lby,2010,4.8
lby,2011,4.901
lby,2012,4.99
lby,2013,5.056
lby,2014,5.095
lby,2015,5.111
lby,2016,5.108
lby,2017,5.099
lby,2018,5.095
lby,2019,5.101
lby,2020,5.119
lca,1960,13.588
lca,1961,13.078
lca,1962,12.566
lca,1963,12.051
lca,1964,11.54
lca,1965,11.041
lca,1966,10.568
lca,1967,10.129
lca,1968,9.732
lca,1969,9.377
lca,1970,9.061
lca,1971,8.778
lca,1972,8.516
lca,1973,8.265
lca,1974,8.022
lca,1975,7.786
lca,1976,7.559
lca,1977,7.344
lca,1978,7.147
lca,1979,6.966
lca,1980,6.797
lca,1981,6.635
lca,1982,6.477
lca,1983,6.325
lca,1984,6.185
lca,1985,6.072
lca,1986,6.002
lca,1987,5.987
lca,1988,6.027
lca,1989,6.116
lca,1990,6.239
lca,1991,6.377
lca,1992,6.507
lca,1993,6.612
lca,1994,6.682
lca,1995,6.717
lca,1996,6.722
lca,1997,6.713
lca,1998,6.7
lca,1999,6.686
lca,2000,6.666
lca,2001,6.633
lca,2002,6.583
lca,2003,6.516
lca,2004,6.441
lca,2005,6.372
lca,2006,6.33
lca,2007,6.327
lca,2008,6.37
lca,2009,6.457
lca,2010,6.577
lca,2011,6.712
lca,2012,6.84
lca,2013,6.947
lca,2014,7.028
lca,2015,7.084
lca,2016,7.123
lca,2017,7.16
lca,2018,7.205
lca,2019,7.263
lca,2020,7.334
lie,1960,7.5
lie,1961,7.8
lie,1962,9.5
lie,1963,8.1
lie,1964,7.9
lie,1965,8.1
lie,1966,7.8
lie,1967,7.8
lie,1968,7.1
lie,1969,8
lie,1970,7.7
lie,1971,8.6
lie,1972,6.7
lie,1973,7.8
lie,1974,6.3
lie,1975,7.5
lie,1976,7.4
lie,1977,6.1
lie,1978,6.5
lie,1979,6.8
lie,1980,6.9
lie,1981,6.3
lie,1982,6.4
lie,1983,5.7
lie,1984,6.7
lie,1985,6.4
lie,1986,6.9
lie,1987,6.5
lie,1988,7
lie,1989,6.1
lie,1990,6.8
lie,1991,6.4
lie,1992,6.1
lie,1993,5.9
lie,1994,6.8
lie,1995,7.3
lie,1996,7.4
lie,1997,7.4
lie,1998,6.6
lie,1999,6.4
lie,2000,7.3
lie,2001,6.6
lie,2002,6.4
lie,2003,6.4
lie,2004,5.7
lie,2005,6.2
lie,2006,6.3
lie,2007,6.4
lie,2008,5.8
lie,2009,6.4
lie,2010,6.6
lie,2011,6.8
lie,2012,6.1
lie,2013,6.7
lie,2014,7.2
lie,2015,6.7
lie,2016,7.2
lie,2017,6.6
lie,2018,7.2
lie,2019,6.8
lie,2020,8.2
lka,1960,11.827
lka,1961,11.316
lka,1962,10.843
lka,1963,10.398
lka,1964,9.972
lka,1965,9.562
lka,1966,9.167
lka,1967,8.793
lka,1968,8.447
lka,1969,8.128
lka,1970,7.841
lka,1971,7.59
lka,1972,7.375
lka,1973,7.193
lka,1974,7.041
lka,1975,6.91
lka,1976,6.787
lka,1977,6.666
lka,1978,6.544
lka,1979,6.422
lka,1980,6.31
lka,1981,6.222
lka,1982,6.169
lka,1983,6.159
lka,1984,6.188
lka,1985,6.245
lka,1986,6.313
lka,1987,6.376
lka,1988,6.425
lka,1989,6.459
lka,1990,6.5
lka,1991,6.575
lka,1992,6.703
lka,1993,6.884
lka,1994,7.1
lka,1995,7.308
lka,1996,7.451
lka,1997,7.488
lka,1998,7.398
lka,1999,7.189
lka,2000,6.89
lka,2001,6.552
lka,2002,6.236
lka,2003,5.989
lka,2004,5.831
lka,2005,5.766
lka,2006,5.779
lka,2007,5.832
lka,2008,5.896
lka,2009,5.961
lka,2010,6.02
lka,2011,6.076
lka,2012,6.135
lka,2013,6.204
lka,2014,6.282
lka,2015,6.368
lka,2016,6.459
lka,2017,6.554
lka,2018,6.651
lka,2019,6.75
lka,2020,6.851
lso,1960,18.548
lso,1961,18.379
lso,1962,18.228
lso,1963,18.088
lso,1964,17.95
lso,1965,17.807
lso,1966,17.649
lso,1967,17.471
lso,1968,17.265
lso,1969,17.028
lso,1970,16.751
lso,1971,16.432
lso,1972,16.073
lso,1973,15.68
lso,1974,15.259
lso,1975,14.813
lso,1976,14.347
lso,1977,13.867
lso,1978,13.385
lso,1979,12.912
lso,1980,12.455
lso,1981,12.022
lso,1982,11.617
lso,1983,11.246
lso,1984,10.919
lso,1985,10.64
lso,1986,10.41
lso,1987,10.231
lso,1988,10.108
lso,1989,10.051
lso,1990,10.073
lso,1991,10.183
lso,1992,10.391
lso,1993,10.7
lso,1994,11.117
lso,1995,11.661
lso,1996,12.354
lso,1997,13.189
lso,1998,14.136
lso,1999,15.158
lso,2000,16.21
lso,2001,17.244
lso,2002,18.209
lso,2003,19.054
lso,2004,19.734
lso,2005,20.204
lso,2006,20.433
lso,2007,20.434
lso,2008,20.236
lso,2009,19.858
lso,2010,19.325
lso,2011,18.669
lso,2012,17.936
lso,2013,17.177
lso,2014,16.433
lso,2015,15.75
lso,2016,15.157
lso,2017,14.656
lso,2018,14.246
lso,2019,13.926
lso,2020,13.689
ltu,1960,7.8
ltu,1961,7.9
ltu,1962,8.7
ltu,1963,8
ltu,1964,7.4
ltu,1965,7.9
ltu,1966,7.9
ltu,1967,8.1
ltu,1968,8.4
ltu,1969,8.7
ltu,1970,8.9
ltu,1971,8.5
ltu,1972,9.1
ltu,1973,9
ltu,1974,9
ltu,1975,9.5
ltu,1976,9.6
ltu,1977,9.8
ltu,1978,10.1
ltu,1979,10.3
ltu,1980,10.5
ltu,1981,10.4
ltu,1982,10.1
ltu,1983,10.5
ltu,1984,11
ltu,1985,11.1
ltu,1986,10
ltu,1987,10.2
ltu,1988,10.3
ltu,1989,10.4
ltu,1990,10.8
ltu,1991,11.1
ltu,1992,11.2
ltu,1993,12.5
ltu,1994,12.7
ltu,1995,12.5
ltu,1996,11.9
ltu,1997,11.5
ltu,1998,11.5
ltu,1999,11.4
ltu,2000,11.1
ltu,2001,11.6
ltu,2002,11.9
ltu,2003,12
ltu,2004,12.2
ltu,2005,13.2
ltu,2006,13.7
ltu,2007,14.1
ltu,2008,13.7
ltu,2009,13.3
ltu,2010,13.6
ltu,2011,13.6
ltu,2012,13.7
ltu,2013,14
ltu,2014,13.7
ltu,2015,14.4
ltu,2016,14.3
ltu,2017,14.2
ltu,2018,14.1
ltu,2019,13.7
ltu,2020,15.6
lux,1960,11.8
lux,1961,11.4
lux,1962,12.6
lux,1963,12.1
lux,1964,11.8
lux,1965,12.2
lux,1966,12.1
lux,1967,12.3
lux,1968,12.2
lux,1969,12.4
lux,1970,12.2
lux,1971,12.8
lux,1972,11.9
lux,1973,12
lux,1974,12.2
lux,1975,12.2
lux,1976,12.5
lux,1977,11.3
lux,1978,11.6
lux,1979,11
lux,1980,11.3
lux,1981,11.2
lux,1982,11.3
lux,1983,11.3
lux,1984,11.1
lux,1985,11
lux,1986,10.8
lux,1987,10.8
lux,1988,10.3
lux,1989,10.6
lux,1990,9.9
lux,1991,9.7
lux,1992,10.3
lux,1993,9.8
lux,1994,9.4
lux,1995,9.3
lux,1996,9.4
lux,1997,9.4
lux,1998,9.2
lux,1999,8.8
lux,2000,8.6
lux,2001,8.4
lux,2002,8.4
lux,2003,9
lux,2004,7.8
lux,2005,7.8
lux,2006,8
lux,2007,8.1
lux,2008,7.4
lux,2009,7.3
lux,2010,7.4
lux,2011,7.4
lux,2012,7.3
lux,2013,7
lux,2014,6.9
lux,2015,7
lux,2016,6.8
lux,2017,7.1
lux,2018,7.1
lux,2019,6.9
lux,2020,7.3
lva,1960,10
lva,1961,10.1
lva,1962,10.8
lva,1963,10.3
lva,1964,9.4
lva,1965,10.1
lva,1966,10.2
lva,1967,10.6
lva,1968,10.8
lva,1969,11.2
lva,1970,11.3
lva,1971,11.1
lva,1972,11.4
lva,1973,11.6
lva,1974,11.5
lva,1975,12.2
lva,1976,12.3
lva,1977,12.4
lva,1978,12.5
lva,1979,12.8
lva,1980,12.8
lva,1981,12.7
lva,1982,12.3
lva,1983,12.7
lva,1984,13
lva,1985,13.2
lva,1986,12
lva,1987,12.2
lva,1988,12.2
lva,1989,12.2
lva,1990,13.1
lva,1991,13.1
lva,1992,13.5
lva,1993,15.3
lva,1994,16.6
lva,1995,15.7
lva,1996,14
lva,1997,13.8
lva,1998,14.2
lva,1999,13.7
lva,2000,13.6
lva,2001,14.1
lva,2002,14.1
lva,2003,14.2
lva,2004,14.2
lva,2005,14.6
lva,2006,14.9
lva,2007,15
lva,2008,14.2
lva,2009,14
lva,2010,14.3
lva,2011,13.9
lva,2012,14.3
lva,2013,14.3
lva,2014,14.3
lva,2015,14.4
lva,2016,14.6
lva,2017,14.8
lva,2018,15
lva,2019,14.5
lva,2020,15.2
mac,1960,8.65
mac,1961,8.215
mac,1962,7.772
mac,1963,7.34
mac,1964,6.936
mac,1965,6.575
mac,1966,6.268
mac,1967,6.012
mac,1968,5.805
mac,1969,5.645
mac,1970,5.53
mac,1971,5.456
mac,1972,5.414
mac,1973,5.393
mac,1974,5.387
mac,1975,5.395
mac,1976,5.418
mac,1977,5.456
mac,1978,5.505
mac,1979,5.557
mac,1980,5.599
mac,1981,5.618
mac,1982,5.605
mac,1983,5.556
mac,1984,5.471
mac,1985,5.349
mac,1986,5.198
mac,1987,5.03
mac,1988,4.857
mac,1989,4.688
mac,1990,4.531
mac,1991,4.392
mac,1992,4.272
mac,1993,4.17
mac,1994,4.087
mac,1995,4.023
mac,1996,3.975
mac,1997,3.937
mac,1998,3.906
mac,1999,3.878
mac,2000,3.853
mac,2001,3.83
mac,2002,3.811
mac,2003,3.794
mac,2004,3.78
mac,2005,3.766
mac,2006,3.75
mac,2007,3.73
