geo,time,ny_gsr_nfcy_cn
tha,1989,-23668064300
tha,1990,-27437957100
tha,1991,-36891000800
tha,1992,-62960959500
tha,1993,-54843000000
tha,1994,-65770000000
tha,1995,-81529000000
tha,1996,-116816000000
tha,1997,-140354000000
tha,1998,-182476000000
tha,1999,-146852000000
tha,2000,-99963000000
tha,2001,-149477000000
tha,2002,-202832000000
tha,2003,-258203000000
tha,2004,-302149000000
tha,2005,-341440000000
tha,2006,-312311000000
tha,2007,-308891000000
tha,2008,-354003000000
tha,2009,-338463000000
tha,2010,-452769000000
tha,2011,-272710000000
tha,2012,-566199000000
tha,2013,-825489000000
tha,2014,-680698000000
tha,2015,-708973000000
tha,2016,-685364000000
tha,2017,-693851000000
tha,2018,-793104000000
tha,2019,-622512000000
tha,2020,-447784000000
tjk,1993,1600
tjk,1994,-2818300
tjk,1995,-2750100
tjk,1996,-22545900
tjk,1997,-13268900
tjk,1998,-25681600
tjk,1999,-36537200
tjk,2000,-75014100
tjk,2001,-120237600
tjk,2002,-113684400
tjk,2003,-215219600
tjk,2004,-170918300
tjk,2005,1085103100
tjk,2006,2079249100
tjk,2007,3477385600
tjk,2008,5104839600
tjk,2009,4034543000
tjk,2010,5813203900
tjk,2011,8270062100
tjk,2012,10003441700
tjk,2013,12693380400
tjk,2014,10782710500
tjk,2015,9408400000
tjk,2016,8536000000
tjk,2017,9411500000
tjk,2018,11216400000
tjk,2019,12679900000
tjk,2020,14080670600
tkm,1993,14200
tkm,1994,622400
tkm,1995,966600
tkm,1996,10946900
tkm,1997,76897400
tkm,1998,35061500
tkm,1999,-9329600
tkm,2000,-318774900
tkm,2001,-214201900
tkm,2002,-247997100
tkm,2003,-155035900
tkm,2004,-231013000
tkm,2005,-1240852000
tkm,2006,-1355290000
tkm,2007,-777000000
tkm,2008,-2659000000
tkm,2009,-3582000000
tkm,2010,-5397900000
tkm,2011,-8056950000
tkm,2012,-9487650000
tkm,2013,-9732750000
tkm,2014,-11174850000
tkm,2015,-7329000000
tkm,2016,-3339000000
tkm,2017,-5509000000
tkm,2018,-6009357600
tls,2000,148339400
tls,2001,155464600
tls,2002,290027900
tls,2003,171597200
tls,2004,240416500
tls,2005,382724500
tls,2006,847243200
tls,2007,1426587400
tls,2008,2615035300
tls,2009,1796668000
tls,2010,2443230700
tls,2011,3538537800
tls,2012,3157726800
tls,2013,2756233400
tls,2014,1890199800
tls,2015,1198177000
tls,2016,579993200
tls,2017,672765600
tls,2018,679780100
tls,2019,683035500
tls,2020,480462000
ton,1981,3360000
ton,1982,3007000
ton,1983,1742000
ton,1984,2327000
ton,1985,3787000
ton,1986,5603000
ton,1987,4814000
ton,1988,8569000
ton,1989,5423000
ton,1990,3811000
ton,1991,3002000
ton,1992,2034000
ton,1993,1481000
ton,1994,11658000
ton,1995,4677000
ton,1996,6175000
ton,1997,6388000
ton,1998,11755000
ton,1999,10219000
ton,2000,4257000
ton,2001,1321200
ton,2002,7411000
ton,2003,1912500
ton,2004,4739800
ton,2005,-1234100
ton,2006,10400400
ton,2007,9353800
ton,2008,11014100
ton,2009,20417300
ton,2010,23023600
ton,2011,22013200
ton,2012,23489700
ton,2013,19593400
ton,2014,5733200
ton,2015,8773500
ton,2016,4964100
ton,2017,40801300
ton,2018,65429300
ton,2019,93863200
ton,2020,95471800
tto,1960,-89099300
tto,1961,-114299000
tto,1962,-113598900
tto,1963,1100
tto,1964,1200
tto,1965,0
tto,1966,-117300000
tto,1967,-119300000
tto,1968,-136699900
tto,1969,-143300000
tto,1970,-130200000
tto,1971,-132200100
tto,1972,-136000000
tto,1973,-180199900
tto,1974,-585799900
tto,1975,-181000100
tto,1976,-264500100
tto,1977,-464100000
tto,1978,-186900300
tto,1979,-611099900
tto,1980,-755900000
tto,1981,-824200000
tto,1982,-515300000
tto,1983,-252100000
tto,1984,-553500000
tto,1985,-852800000
tto,1986,-928800000
tto,1987,-1738800000
tto,1988,-1160715098.53659
tto,1989,-1605000000
tto,1990,-1686300000
tto,1991,-1878800000
tto,1992,-1904400000
tto,1993,-1743501100
tto,1994,-2441388000
tto,1995,-2320001600
tto,1996,-3086717600
tto,1997,-2383108300
tto,1998,-2149497400
tto,1999,-2518930100
tto,2000,-3959424500
tto,2001,-3361564900
tto,2002,-2998126300
tto,2003,-4286333600
tto,2004,-2502592700
tto,2005,-4995582800
tto,2006,-6035725600
tto,2007,-6130760200
tto,2008,-7723014800
tto,2009,-6434072900
tto,2010,-6882352300
tto,2011,-18073291600
tto,2012,-14763224100
tto,2013,-10094186200
tto,2014,-11043803100
tto,2015,-2737198000
tto,2016,-2016695500
tto,2017,1156587000
tto,2018,-4533017100
tto,2019,-1174796300
tun,1965,-12800000
tun,1966,-14000000
tun,1967,-19400000
tun,1968,-26200000
tun,1969,-29300000
tun,1970,-31000000
tun,1971,-29600000
tun,1972,-36000000
tun,1973,-50700000
tun,1974,-55000000
tun,1975,-54600000
tun,1976,-82200000
tun,1977,-85400000
tun,1978,-89800000
tun,1979,-108300000
tun,1980,-118800000
tun,1981,-149300000
tun,1982,-173900000
tun,1983,-181500000
tun,1984,-197500000
tun,1985,-293500000
tun,1986,-334800000
tun,1987,-402800000
tun,1988,-427000000
tun,1989,-454200000
tun,1990,-359200000
tun,1991,-512200000
tun,1992,-643200000
tun,1993,-927200000
tun,1994,-898500000
tun,1995,-810700000
tun,1996,-1010100000
tun,1997,-992900000
tun,1998,-969500000
tun,1999,-1045800000
tun,2000,-1292400000
tun,2001,-1353200000
tun,2002,-1390900000
tun,2003,-1375400000
tun,2004,-1586100000
tun,2005,-2157300000
tun,2006,-2104700000
tun,2007,-2598600000
tun,2008,-3077200000
tun,2009,-2865300000
tun,2010,-2959000000
tun,2011,-3041400000
tun,2012,-2974640000
tun,2013,-3348920000
tun,2014,-2892710000
tun,2015,-2627600000
tun,2016,-2542460000
tun,2017,-2974700000
tun,2018,-3609680000
tun,2019,-5038010000
tun,2020,-2922700000
tur,1967,-600
tur,1968,-800
tur,1969,-900
tur,1970,-900
tur,1971,-1300
tur,1972,-1700
tur,1973,-1900
tur,1974,-2465.09375
tur,1975,-2368.50167
tur,1976,-4815.925
tur,1977,-6138.76725
tur,1978,-10684.15333
tur,1979,-30331.64
tur,1980,-85010.57717
tur,1981,-158597.69983
tur,1982,-241879.484
tur,1983,-330520.08417
tur,1984,-551116.7835
tur,1985,-810639.72842
tur,1986,-1266058.55475
tur,1987,-1787291.5375
tur,1988,-3574355.07917
tur,1989,-4937147.42083
tur,1990,-6542473.3
tur,1991,-11109500
tur,1992,-18040100
tur,1993,-30152800
tur,1994,-96642700
tur,1995,-146887600
tur,1996,-238272100
tur,1997,-457569200
tur,1998,-778259200
tur,1999,-1481236700
tur,2000,-2502123800
tur,2001,-6127933300
tur,2002,-6863910200
tur,2003,-8340422600
tur,2004,-7995839800
tur,2005,-7215042500
tur,2006,-8549293200
tur,2007,-8179799800
tur,2008,-9894167700
tur,2009,-11868043700
tur,2010,-9791056900
tur,2011,-12141742800
tur,2012,-11832053500
tur,2013,-16406668300
tur,2014,-17963556800
tur,2015,-26340552600
tur,2016,-27727851800
tur,2017,-40468733800
tur,2018,-57689364800
tur,2019,-72868870300
tur,2020,-61759834600
tuv,2001,22744200
tuv,2002,32876600
tuv,2003,15232800
tuv,2004,20470900
tuv,2005,20378100
tuv,2006,19824300
tuv,2007,25268400
tuv,2008,22594300
tuv,2009,26009100
tuv,2010,20817600
tuv,2011,18450000
tuv,2012,11328600
tuv,2013,21242400
tuv,2014,13765700
tuv,2015,26847900
tuv,2016,25435900
tuv,2017,22802700
tuv,2018,28802000
tuv,2019,25972100
tuv,2020,27114900
tza,1988,-17932153300
tza,1989,-25678820700
tza,1990,-36368191200
tza,1991,-40642665200
tza,1992,-55701168300
tza,1993,-66505461200
tza,1994,-78381249600
tza,1995,-74414178500
tza,1996,-41741159200
tza,1997,-74396294500
tza,1998,-67686999200
tza,1999,-78274278600
tza,2000,-104133338800
tza,2001,-281138246900
tza,2002,-94224497500
tza,2003,-202084050800
tza,2004,-250436205000
tza,2005,-400847807400
tza,2006,-28738771300
tza,2007,-351252596400
tza,2008,-376290392600
tza,2009,-393171970800
tza,2010,-806112942200
tza,2011,-1005750331000
tza,2012,-902219427500
tza,2013,-1127460407900
tza,2014,-1363485615300
tza,2015,-1792640156200
tza,2016,-2415986262300
tza,2017,-2705872297300
tza,2018,-1795595180000
tza,2019,1765513078400
tza,2020,-1148398628900
uga,1960,-116700
uga,1961,-104700
uga,1962,-419300
uga,1963,-364400
uga,1964,-277100
uga,1965,-1340000
uga,1966,-1240000
uga,1967,-1350000
uga,1968,-1200000
uga,1969,-1257200
uga,1970,-1078600
uga,1971,-1604800
uga,1972,-1202100
uga,1973,-1021800
uga,1974,-1121900
uga,1975,-349700
uga,1976,-692700
uga,1977,-1845900
uga,1978,-1640700
uga,1979,-4398500
uga,1980,-7400000
uga,1981,-24800000
uga,1982,-52600000
uga,1983,-137100000
uga,1984,-109072900
uga,1985,-269190100
uga,1986,-477583300
uga,1987,-932539600
uga,1988,-3420000000
uga,1989,-11194035700
uga,1990,-24610289700
uga,1991,-32063402900
uga,1992,-83591020300
uga,1993,-58768985800
uga,1994,-67364283600
uga,1995,-54151838500
uga,1996,-46397375800
uga,1997,-17490112000
uga,1998,-9772046200
uga,1999,-19069533000
uga,2000,-162777780000
uga,2001,-318588038900
uga,2002,-235117676400
uga,2003,-258201224300
uga,2004,-415441580100
uga,2005,-472768565500
uga,2006,-453909394000
uga,2007,-406857244100
uga,2008,-444660205000
uga,2009,-780390347068.21301
uga,2010,-897591070592.52283
uga,2011,-1001940756331.34998
uga,2012,-1475025081668.36011
uga,2013,-1663500447571.5
uga,2014,-1895489748459.1001
uga,2015,-1775743514364.69995
uga,2016,-1763062109600
uga,2017,-2554445960800
uga,2018,-3389993019700
uga,2019,-3422241472900
uga,2020,-2319683516700
ukr,1989,25000
ukr,1990,38000
ukr,1991,62000
ukr,1992,-47000
ukr,1993,-35810000
ukr,1994,-112664900
ukr,1995,-639314600
ukr,1996,-1044626500
ukr,1997,-1198908000
ukr,1998,-2133550800
ukr,1999,-3589353800
ukr,2000,-11186000000
ukr,2001,-10565000000
ukr,2002,-11553000000
ukr,2003,-13108000000
ukr,2004,-15858000000
ukr,2005,-20914000000
ukr,2006,-29559000000
ukr,2007,-33700000000
ukr,2008,-51463000000
ukr,2009,-52736000000
ukr,2010,-41668000000
ukr,2011,-66361000000
ukr,2012,-15894000000
ukr,2013,-22238000000
ukr,2014,-18143000000
ukr,2015,83062000000
ukr,2016,24739000000
ukr,2017,43282000000
ukr,2018,34644000000
ukr,2019,49419000000
ukr,2020,109092000000
ury,1960,-100
ury,1961,-100
ury,1962,0
ury,1963,-200
ury,1964,-300
ury,1965,-600
ury,1966,-1200
ury,1967,-3000
ury,1968,-5700
ury,1969,-5600
ury,1970,59600
ury,1971,-5000
ury,1972,-20000
ury,1973,-257100
ury,1974,-70000
ury,1975,-190000
ury,1976,-244000
ury,1977,-317000
ury,1978,-465000
ury,1979,-454100
ury,1980,-3460900
ury,1981,-798000
ury,1982,-2600700
ury,1983,-9873000
ury,1984,-20396000
ury,1985,-35572000
ury,1986,-44336000
ury,1987,-68150000
ury,1988,-117873000
ury,1989,-227875000
ury,1990,-395401000
ury,1991,-531015000
ury,1992,-699727000
ury,1993,-958103000
ury,1994,-1617268000
ury,1995,-1929076000
ury,1996,-2265012000
ury,1997,-1810131300
ury,1998,-2198105300
ury,1999,-510628800
ury,2000,-801130600
ury,2001,-906899100
ury,2002,1648227200
ury,2003,-13838365700
ury,2004,-16961391200
ury,2005,-12235918400
ury,2006,-10511756500
ury,2007,-12159680300
ury,2008,-18996689200
ury,2009,-23429198100
ury,2010,-30139241900
ury,2011,-31482443100
ury,2012,-78237464400
ury,2013,-62774590300
ury,2014,-86883904600
ury,2015,-66895340500
ury,2016,-80241108565.3425
ury,2017,-102187244293.19
ury,2018,-112265937674.22301
ury,2019,-104378306731.007
ury,2020,-120854518180.03999
usa,1970,6393000000
usa,1971,7594000000
usa,1972,8558000000
usa,1973,12619000000
usa,1974,15520000000
usa,1975,13004000000
usa,1976,16847000000
usa,1977,20292000000
usa,1978,21581000000
usa,1979,31931000000
usa,1980,34185000000
usa,1981,32935000000
usa,1982,36510000000
usa,1983,37085000000
usa,1984,36290000000
usa,1985,25365000000
usa,1986,16957000000
usa,1987,17488000000
usa,1988,22657000000
usa,1989,24790000000
usa,1990,34692000000
usa,1991,31586000000
usa,1992,31077000000
usa,1993,31158000000
usa,1994,22966000000
usa,1995,27952000000
usa,1996,30869000000
usa,1997,23300000000
usa,1998,17411000000
usa,1999,30904000000
usa,2000,38481000000
usa,2001,50364000000
usa,2002,45794000000
usa,2003,58496000000
usa,2004,76713000000
usa,2005,74800000000
usa,2006,46460000000
usa,2007,95664000000
usa,2008,145214000000
usa,2009,150243000000
usa,2010,205633000000
usa,2011,237932000000
usa,2012,232757000000
usa,2013,230298000000
usa,2014,235226000000
usa,2015,220383000000
usa,2016,231944000000
usa,2017,294552000000
usa,2018,294163000000
usa,2019,266415000000
usa,2020,222340000000
uzb,1992,-2442000
uzb,1993,-19000000
uzb,1994,-216700000
uzb,1995,-774020000
uzb,1996,-2925840000
uzb,1997,-11593750000
uzb,1998,-9542480000
uzb,1999,-20939520000
uzb,2000,-51813210000
uzb,2001,-88557950000
uzb,2002,-111509350000
uzb,2003,-112675440000
uzb,2004,-50042720000
uzb,2005,-27044442000
uzb,2006,-108483880000
uzb,2007,1176299880000
uzb,2008,2270997180000
uzb,2009,1314661140000
uzb,2010,1355781051370.67993
uzb,2011,1945542053268.80005
uzb,2012,1498681501569.52002
uzb,2013,2560294828951.25
uzb,2014,2576466499933.24023
uzb,2015,3663614137634.93994
uzb,2016,2528431291832.37988
uzb,2017,6202594132495.91016
uzb,2018,12165295040423.59961
uzb,2019,6511343736576.19043
uzb,2020,-1917684957604.91992
vct,1960,0
vct,1961,0
vct,1962,0
vct,1963,0
vct,1964,0
vct,1965,0
vct,1966,0
vct,1967,0
vct,1968,0
vct,1969,0
vct,1970,0
vct,1971,0
vct,1972,0
vct,1973,0
vct,1974,0
vct,1975,0
vct,1976,0
vct,1977,0
vct,1978,0
vct,1979,-1620000
vct,1980,-2430000
vct,1981,-1890000
vct,1982,-7290000
vct,1983,-6210000
vct,1984,-8100000
vct,1985,-7830000
vct,1986,-22800000
vct,1987,-11500000
vct,1988,-30400000
vct,1989,-18500000
vct,1990,-29820000
vct,1991,-30670000
vct,1992,-22330000
vct,1993,-22180000
vct,1994,-29470000
vct,1995,-30880000
vct,1996,-24290000
vct,1997,-34100000
vct,1998,-37030000
vct,1999,-52540000
vct,2000,-51770000
vct,2001,-44505000
vct,2002,-47527700
vct,2003,-64349100
vct,2004,-79879400
vct,2005,-79926000
vct,2006,-69384100
vct,2007,-59417000
vct,2008,-61674700
vct,2009,-35130600
vct,2010,-33153100
vct,2011,-34944400
vct,2012,-10311700
vct,2013,-10046100
vct,2014,-80620400
vct,2015,-49192900
vct,2016,-13946700
vct,2017,-9845600
vct,2018,-4156300
vct,2019,-18404500
vct,2020,6370100
ven,1960,-1760100
ven,1961,-1957400
ven,1962,-2126900
ven,1963,-2049300
ven,1964,-3045300
ven,1965,-3132800
ven,1966,-2994900
ven,1967,-2901400
ven,1968,-3164000
ven,1969,-2736800
ven,1970,-2433200
ven,1971,-3247200
ven,1972,-2064000
ven,1973,-2958400
ven,1974,-2739100
ven,1975,430000
ven,1976,894400
ven,1977,378400
ven,1978,163400
ven,1979,-12900
ven,1980,1414700
ven,1981,2468200
ven,1982,-6579000
ven,1983,-9085900
ven,1984,-14468366.66667
ven,1985,-16747500
ven,1986,-12949500
ven,1987,-23475500
ven,1988,-25679500
ven,1989,-82149866.66667
ven,1990,-36294150
ven,1991,-33981400
ven,1992,-119397300
ven,1993,-155793500
ven,1994,-279618300
ven,1995,-343603400
ven,1996,-719928800
ven,1997,-1203747000
ven,1998,-1366839000
ven,1999,-887407000
ven,2000,-947500000
ven,2001,-1469000000
ven,2002,-3191710000
ven,2003,-3511660000
ven,2004,-6598986000
ven,2005,-4597946000
ven,2006,-2153809000
ven,2007,5219518000
ven,2008,1457160000
ven,2009,-5714290000
ven,2010,-12544972000
ven,2011,-34267413000
ven,2012,-43227778000
ven,2013,-71085030000
ven,2014,-34094652000
vnm,1989,166999809500
vnm,1990,-2671000000000
vnm,1991,-4087000000000
vnm,1992,-3775000000000
vnm,1993,-5345000000000
vnm,1994,-4517000000000
vnm,1995,-215000000000
vnm,1996,-2382000000000
vnm,1997,-5023000000000
vnm,1998,-8181000000000
vnm,1999,-7249000000000
vnm,2000,-6327000000000
vnm,2001,-6440000000000
vnm,2002,-8706000000000
vnm,2003,-9755000000000
vnm,2004,-13401000000000
vnm,2005,-16779000000000
vnm,2006,-22810000000000
vnm,2007,-34963000000000
vnm,2008,-48083000000000
vnm,2009,-77928000000000
vnm,2010,-82250000000000
vnm,2011,-119804000000000
vnm,2012,-130192000000000
vnm,2013,-153594000000000
vnm,2014,-187033000000000
vnm,2015,-263440000000000
vnm,2016,-310224000000000
vnm,2017,-380236000000000
vnm,2018,-357574000000000
vnm,2019,-387195000000000
vnm,2020,-362455000000000
vut,1979,-1319997100
vut,1980,-1199996000
vut,1981,-1454400000
vut,1982,-2031010555.32245
vut,1983,-1710040234.31949
vut,1984,-1897529382.04891
vut,1985,-1429963052.5347
vut,1986,-872146473.83111
vut,1987,-2275749378.47467
vut,1988,-1838839297.56788
vut,1989,-668091637.74891
vut,1990,-163957749.23831
vut,1991,-2713551300
vut,1992,-3396137700
vut,1993,-3468325600
vut,1994,-4355857800
vut,1995,-4115935900
vut,1996,-3544652200
vut,1997,-3508071800
vut,1998,-1056480300
vut,1999,-657220100
vut,2000,-1784735700
vut,2001,-581467100
vut,2002,-1604878200
vut,2003,-1758560500
vut,2004,-2092451200
vut,2005,-2841578300
vut,2006,-2225330800
vut,2007,-2534405700
vut,2008,-226424700
vut,2009,-2364011600
vut,2010,-2083474700
vut,2011,-1701821700
vut,2012,-4147000000
vut,2013,-1078000000
vut,2014,1191300000
vut,2015,1434100000
vut,2016,1876400000
vut,2017,249500000
vut,2018,2987500000
vut,2019,8515100000
vut,2020,10341600000
wsm,1982,-32448800
wsm,1983,-37483300
wsm,1984,-57158800
wsm,1985,-62002400
wsm,1986,-62935600
wsm,1987,-62214600
wsm,1988,-84459300
wsm,1989,-86700800
wsm,1990,-85165100
wsm,1991,-90657100
wsm,2002,-68934100
wsm,2003,-77152200
wsm,2004,-80920800
wsm,2005,-94238300
wsm,2006,-97422500
wsm,2007,-96426000
wsm,2008,-107482300
wsm,2009,-82547300
wsm,2010,-50424600
wsm,2011,-66644800
wsm,2012,-61761400
wsm,2013,-62791700
wsm,2014,-69201400
wsm,2015,-39561500
wsm,2016,-48827900
wsm,2017,-65699500
wsm,2018,-74751823.87488
wsm,2019,-93770041.89
wsm,2020,-82368541.7486
yem,1990,-940000000
yem,1991,-5832000000
yem,1992,-5011000000
yem,1993,-4901000000
yem,1994,-6388000000
yem,1995,-22535000000
yem,1996,-65067000000
yem,1997,-79325990000
yem,1998,-48560400000
yem,1999,-108342598300
yem,2000,-125114786900
yem,2001,-116550112400
yem,2002,-143721281400
yem,2003,-188322683200
yem,2004,-248897704200
yem,2005,-309210719700
yem,2006,-243458261000
yem,2007,-268697612600
yem,2008,-382612797700
yem,2009,-237759762900
yem,2010,-399430644900
yem,2011,-499741367100
yem,2012,-336376456900
yem,2013,-390154284000
yem,2014,-563226690000
yem,2015,-310466350000
yem,2016,-18393600000
yem,2017,-14970000000
yem,2018,-8899000000
zaf,1960,-236000000
zaf,1961,-266000000
zaf,1962,-231000000
zaf,1963,-231000000
zaf,1964,-268000000
zaf,1965,-297000000
zaf,1966,-310000000
zaf,1967,-321000000
zaf,1968,-369000000
zaf,1969,-428000000
zaf,1970,-474000000
zaf,1971,-469000000
zaf,1972,-540000000
zaf,1973,-642000000
zaf,1974,-849000000
zaf,1975,-1138000000
zaf,1976,-1306000000
zaf,1977,-1511000000
zaf,1978,-1698000000
zaf,1979,-1970000000
zaf,1980,-2590000000
zaf,1981,-3141000000
zaf,1982,-3396000000
zaf,1983,-3740000000
zaf,1984,-4416000000
zaf,1985,-5729000000
zaf,1986,-6731000000
zaf,1987,-6346000000
zaf,1988,-7212000000
zaf,1989,-8837000000
zaf,1990,-11041000000
zaf,1991,-8859000000
zaf,1992,-8401000000
zaf,1993,-8700000000
zaf,1994,-8599000000
zaf,1995,-10427000000
zaf,1996,-13380000000
zaf,1997,-14844000000
zaf,1998,-17488000000
zaf,1999,-19601000000
zaf,2000,-22024000000
zaf,2001,-32176000000
zaf,2002,-29400000000
zaf,2003,-34869000000
zaf,2004,-27850000000
zaf,2005,-31425000000
zaf,2006,-34775000000
zaf,2007,-68818000000
zaf,2008,-73875000000
zaf,2009,-56159000000
zaf,2010,-59531000000
zaf,2011,-77838000000
zaf,2012,-89355000000
zaf,2013,-93523000000
zaf,2014,-102519000000
zaf,2015,-101281000000
zaf,2016,-121957000000
zaf,2017,-140795000000
zaf,2018,-149395000000
zaf,2019,-139916000000
zaf,2020,-92556000000
zmb,1960,-51800
zmb,1961,-46000
zmb,1962,-49000
zmb,1963,-48600
zmb,1964,-69100
zmb,1965,-45500
zmb,1966,-58000
zmb,1967,-50600
zmb,1968,-52100
zmb,1969,-47500
zmb,1970,-33400
zmb,1971,-35900
zmb,1972,-63600
zmb,1973,-122900
zmb,1974,-121100
zmb,1975,-109800
zmb,1976,-175200
zmb,1977,-88100
zmb,1978,-141300
zmb,1979,-228600
zmb,1980,-228600
zmb,1981,-97900
zmb,1982,-219200
zmb,1983,-315500
zmb,1984,-501900
zmb,1985,-837000
zmb,1986,-2389500
zmb,1987,-3273800
zmb,1988,-3394900
zmb,1989,-5620800
zmb,1990,-9659200
zmb,1991,-24814500
zmb,1992,-56450400
zmb,1993,-115453700
zmb,1994,-158239200
zmb,1995,-209116800
zmb,1996,-248827400
zmb,1997,-329676000
zmb,1998,-414682800
zmb,1999,-391414300
zmb,2000,-485654800
zmb,2001,-595608900
zmb,2002,-662025500
zmb,2003,-677175900
zmb,2004,-1905276800
zmb,2005,-2819719400
zmb,2006,-4209454900
zmb,2007,-6181967300
zmb,2008,-5238773500
zmb,2009,-2112837400
zmb,2010,-6538447300
zmb,2011,-5623723200
zmb,2012,-2223509900
zmb,2013,-6200900000
zmb,2014,-3397290000
zmb,2015,-3555250000
zmb,2016,-6672170000
zmb,2017,-10914800000
zmb,2018,-4254491700
zmb,2019,-5215126200
zmb,2020,-9336703200
zwe,1960,-29652700
zwe,1961,-36510900
zwe,1962,-41695000
zwe,1963,-48559300
zwe,1964,-69387500
zwe,1965,-39272600
zwe,1966,-28861500
zwe,1967,-19701400
zwe,1968,-19942000
zwe,1969,-23744800
zwe,1970,-21000000
zwe,1971,-30400000
zwe,1972,-35100000
zwe,1973,-38500000
zwe,1974,-52700000
zwe,1975,-63000000
zwe,1976,-73000000
zwe,1977,-74978500
zwe,1978,-59351500
zwe,1979,-78545600
zwe,1980,-149000000
zwe,1981,-130000000
zwe,1982,-226167300
zwe,1983,-198204000
zwe,1984,-122596900
zwe,1985,-126000000
zwe,1986,-184000000
zwe,1987,-214000000
zwe,1988,-240000000
zwe,1989,-213000000
zwe,1990,-272000100
zwe,1991,-304000000
zwe,1992,-280376300
zwe,1993,-248000000
zwe,1994,-296000000
zwe,1995,-326000000
zwe,1996,-319000000
zwe,1997,-405000000
zwe,1998,-385000000
