geo,time,sp_rur_totl_zg
gnq,1978,-1.15702
gnq,1979,0.82568
gnq,1980,3.10536
gnq,1981,5.48762
gnq,1982,7.2575
gnq,1983,7.82628
gnq,1984,6.07383
gnq,1985,4.72326
gnq,1986,3.35268
gnq,1987,2.33318
gnq,1988,1.66194
gnq,1989,1.44487
gnq,1990,1.53842
gnq,1991,1.65688
gnq,1992,1.68116
gnq,1993,1.74235
gnq,1994,1.8122
gnq,1995,0.86535
gnq,1996,0.88174
gnq,1997,0.92321
gnq,1998,0.90654
gnq,1999,0.8416
gnq,2000,0.74647
gnq,2001,0.64021
gnq,2002,0.53883
gnq,2003,0.48114
gnq,2004,0.46456
gnq,2005,0.48388
gnq,2006,0.4759
gnq,2007,0.4311
gnq,2008,0.3342
gnq,2009,0.19874
gnq,2010,0.01867
gnq,2011,-0.17314
gnq,2012,-0.36814
gnq,2013,2.52152
gnq,2014,2.38656
gnq,2015,2.24534
gnq,2016,2.11851
gnq,2017,2.00527
gnq,2018,1.88498
gnq,2019,1.77604
gnq,2020,1.66453
grc,1961,-0.38732
grc,1962,-1.46214
grc,1963,-1.71828
grc,1964,-1.75892
grc,1965,-1.68225
grc,1966,-1.44415
grc,1967,-1.40058
grc,1968,-1.59859
grc,1969,-1.90812
grc,1970,-2.07871
grc,1971,-1.63035
grc,1972,-0.79551
grc,1973,-0.99791
grc,1974,-1.09928
grc,1975,-0.53861
grc,1976,0.06304
grc,1977,-0.19289
grc,1978,-0.21376
grc,1979,-0.27395
grc,1980,-0.54888
grc,1981,-0.42664
grc,1982,-0.02684
grc,1983,-0.06574
grc,1984,-0.15017
grc,1985,-0.25748
grc,1986,-0.3192
grc,1987,-0.31985
grc,1988,-0.29185
grc,1989,-0.13405
grc,1990,0.40108
grc,1991,0.6098
grc,1992,0.33286
grc,1993,0.15891
grc,1994,0.07306
grc,1995,0.03417
grc,1996,0.00934
grc,1997,0.06368
grc,1998,0.11914
grc,1999,-0.04983
grc,2000,-0.02615
grc,2001,-0.20477
grc,2002,-1.08371
grc,2003,-1.21779
grc,2004,-1.2228
grc,2005,-1.17932
grc,2006,-1.17836
grc,2007,-1.23405
grc,2008,-1.23358
grc,2009,-1.23802
grc,2010,-1.37817
grc,2011,-1.66524
grc,2012,-2.0727
grc,2013,-2.26325
grc,2014,-2.21033
grc,2015,-2.2136
grc,2016,-1.98135
grc,2017,-1.76931
grc,2018,-1.78521
grc,2019,-1.69368
grc,2020,-1.79544
grd,1961,1.27358
grd,1962,0.98796
grd,1963,0.7261
grd,1964,0.48527
grd,1965,0.26789
grd,1966,0.03997
grd,1967,-0.19846
grd,1968,-0.36874
grd,1969,-0.49896
grd,1970,-0.51551
grd,1971,-0.38172
grd,1972,-0.34543
grd,1973,-0.44769
grd,1974,-0.60694
grd,1975,-0.85403
grd,1976,-1.21777
grd,1977,-1.48117
grd,1978,-1.3464
grd,1979,-0.66829
grd,1980,0.37741
grd,1981,1.65869
grd,1982,2.66951
grd,1983,2.98053
grd,1984,2.44576
grd,1985,1.42039
grd,1986,0.15409
grd,1987,-0.83463
grd,1988,-1.38888
grd,1989,-1.29999
grd,1990,-0.70082
grd,1991,0.02495
grd,1992,0.35948
grd,1993,0.73361
grd,1994,0.75735
grd,1995,0.57226
grd,1996,0.34028
grd,1997,0.1803
grd,1998,0.07112
grd,1999,0.01664
grd,2000,0.0121
grd,2001,0.04989
grd,2002,0.38921
grd,2003,0.3637
grd,2004,0.33847
grd,2005,0.30752
grd,2006,0.27685
grd,2007,0.24199
grd,2008,0.26951
grd,2009,0.32186
grd,2010,0.4251
grd,2011,0.53432
grd,2012,0.60552
grd,2013,0.62639
grd,2014,0.60529
grd,2015,0.55034
grd,2016,0.48351
grd,2017,0.40915
grd,2018,0.34696
grd,2019,0.30085
grd,2020,0.23835
grl,1961,0.51071
grl,1962,-0.27354
grl,1963,-0.25202
grl,1964,-1.03697
grl,1965,-0.20268
grl,1966,-1.07276
grl,1967,-0.8773
grl,1968,-0.86188
grl,1969,-1.04103
grl,1970,-1.24157
grl,1971,-0.84965
grl,1972,1.38589
grl,1973,0.52555
grl,1974,0.10165
grl,1975,-0.72163
grl,1976,-0.72687
grl,1977,-1.95378
grl,1978,-1.97622
grl,1979,-0.76166
grl,1980,-0.38301
grl,1981,0
grl,1982,-0.62764
grl,1983,-0.43749
grl,1984,-0.47329
grl,1985,-0.67151
grl,1986,-1.07182
grl,1987,-0.50992
grl,1988,-0.36458
grl,1989,-0.74194
grl,1990,-1.11005
grl,1991,-1.8418
grl,1992,-1.711
grl,1993,-1.21908
grl,1994,-0.48435
grl,1995,-0.49609
grl,1996,-0.86703
grl,1997,-0.49341
grl,1998,-0.48629
grl,1999,-0.67134
grl,2000,-0.49197
grl,2001,-1.09875
grl,2002,-0.90356
grl,2003,-1.09117
grl,2004,-1.12338
grl,2005,-1.56555
grl,2006,-2.13325
grl,2007,-2.24396
grl,2008,-2.27356
grl,2009,-1.86797
grl,2010,-0.85155
grl,2011,-2.43748
grl,2012,-3.10311
grl,2013,-2.98169
grl,2014,-2.15515
grl,2015,-2.16423
grl,2016,-1.71628
grl,2017,-1.85227
grl,2018,-2.09011
grl,2019,-1.44555
grl,2020,-1.53647
gtm,1961,1.99248
gtm,1962,1.97005
gtm,1963,1.93775
gtm,1964,1.99867
gtm,1965,2.38652
gtm,1966,2.3352
gtm,1967,2.27161
gtm,1968,2.19478
gtm,1969,2.10757
gtm,1970,2.02323
gtm,1971,1.94178
gtm,1972,1.87857
gtm,1973,1.82826
gtm,1974,1.79488
gtm,1975,1.75602
gtm,1976,1.73206
gtm,1977,1.73894
gtm,1978,1.78692
gtm,1979,1.86939
gtm,1980,1.97053
gtm,1981,2.06218
gtm,1982,2.14045
gtm,1983,2.17811
gtm,1984,2.19763
gtm,1985,2.2091
gtm,1986,2.21348
gtm,1987,2.21415
gtm,1988,2.20734
gtm,1989,2.19695
gtm,1990,2.1655
gtm,1991,2.11717
gtm,1992,2.04739
gtm,1993,1.97
gtm,1994,1.90475
gtm,1995,1.86197
gtm,1996,1.80642
gtm,1997,1.75995
gtm,1998,1.75669
gtm,1999,1.76047
gtm,2000,1.8194
gtm,2001,1.78588
gtm,2002,1.67568
gtm,2003,1.59939
gtm,2004,1.56932
gtm,2005,1.51927
gtm,2006,1.4652
gtm,2007,1.40986
gtm,2008,1.3562
gtm,2009,1.31041
gtm,2010,1.25874
gtm,2011,1.24026
gtm,2012,1.19293
gtm,2013,1.14551
gtm,2014,1.08949
gtm,2015,1.02012
gtm,2016,0.96005
gtm,2017,0.89837
gtm,2018,0.83918
gtm,2019,0.7707
gtm,2020,0.69911
gum,1961,-0.21967
gum,1962,-0.00904
gum,1963,0.09636
gum,1964,0.09326
gum,1965,0.02405
gum,1966,-0.0812
gum,1967,-0.15658
gum,1968,-0.26252
gum,1969,-0.31472
gum,1970,-3.24363
gum,1971,-12.59921
gum,1972,-13.82556
gum,1973,-14.85391
gum,1974,-15.82037
gum,1975,-16.63239
gum,1976,-17.3668
gum,1977,-17.89948
gum,1978,-18.43536
gum,1979,-18.85891
gum,1980,-12.83682
gum,1981,6.3433
gum,1982,6.34468
gum,1983,6.3353
gum,1984,6.35212
gum,1985,6.32032
gum,1986,6.29207
gum,1987,6.26574
gum,1988,6.24934
gum,1989,6.2571
gum,1990,4.54856
gum,1991,-0.59298
gum,1992,-0.61337
gum,1993,-0.67654
gum,1994,-0.83504
gum,1995,-1.04938
gum,1996,-1.26171
gum,1997,-1.47314
gum,1998,-1.67574
gum,1999,-1.8791
gum,2000,-1.74628
gum,2001,-0.83745
gum,2002,-1.00666
gum,2003,-1.17129
gum,2004,-1.29272
gum,2005,-1.30965
gum,2006,-1.36722
gum,2007,-1.39636
gum,2008,-1.41613
gum,2009,-1.40503
gum,2010,-1.40379
gum,2011,-1.35911
gum,2012,-1.35599
gum,2013,-1.26396
gum,2014,-1.15698
gum,2015,-1.01215
gum,2016,-0.86276
gum,2017,-0.70939
gum,2018,-0.64509
gum,2019,-0.60276
gum,2020,-0.66492
guy,1961,2.95156
guy,1962,2.78951
guy,1963,2.59579
guy,1964,2.36424
guy,1965,2.11933
guy,1966,1.86585
guy,1967,1.63601
guy,1968,1.45348
guy,1969,1.33258
guy,1970,1.23248
guy,1971,1.08116
guy,1972,0.99796
guy,1973,0.9415
guy,1974,0.9277
guy,1975,0.923
guy,1976,0.94491
guy,1977,0.94019
guy,1978,0.84913
guy,1979,0.6347
guy,1980,0.38133
guy,1981,0.33468
guy,1982,0.06853
guy,1983,-0.16524
guy,1984,-0.35032
guy,1985,-0.48818
guy,1986,-0.65215
guy,1987,-0.7911
guy,1988,-0.77483
guy,1989,-0.54832
guy,1990,-0.17771
guy,1991,0.28503
guy,1992,0.67801
guy,1993,0.86403
guy,1994,0.75428
guy,1995,0.44177
guy,1996,0.06023
guy,1997,-0.24688
guy,1998,-0.43141
guy,1999,-0.42073
guy,2000,-0.27177
guy,2001,-0.07947
guy,2002,0.06727
guy,2003,0.34221
guy,2004,0.41806
guy,2005,0.392
guy,2006,0.35606
guy,2007,0.34853
guy,2008,0.3723
guy,2009,0.4441
guy,2010,0.5495
guy,2011,0.66454
guy,2012,0.4458
guy,2013,0.514
guy,2014,0.51813
guy,2015,0.49403
guy,2016,0.45511
guy,2017,0.42232
guy,2018,0.39484
guy,2019,0.36941
guy,2020,0.34982
hkg,1961,2.33248
hkg,1962,2.25204
hkg,1963,1.44416
hkg,1964,0.41611
hkg,1965,0.62237
hkg,1966,-1.12312
hkg,1967,0.50816
hkg,1968,0.09408
hkg,1969,-0.42685
hkg,1970,0.39063
hkg,1971,-0.40241
hkg,1972,-1.78747
hkg,1973,-0.89058
hkg,1974,-0.57289
hkg,1975,-1.85601
hkg,1976,-2.52125
hkg,1977,-2.33522
hkg,1978,-1.98545
hkg,1979,1.65429
hkg,1980,-1.16314
hkg,1981,-1.43018
hkg,1982,-2.12132
hkg,1983,-2.16337
hkg,1984,-2.71776
hkg,1985,-2.62762
hkg,1986,-19.52681
hkg,1987,-59.52556
hkg,1988,-61.04968
hkg,1989,-61.36794
hkg,1990,-62.58004
hkg,1991,-104.78073
hkg,1992,-207.1094
hnd,1961,2.05256
hnd,1962,2.02475
hnd,1963,2.01373
hnd,1964,2.0152
hnd,1965,2.03422
hnd,1966,2.05112
hnd,1967,2.06365
hnd,1968,2.06325
hnd,1969,2.05573
hnd,1970,2.03508
hnd,1971,2.01235
hnd,1972,1.99116
hnd,1973,1.98438
hnd,1974,2.06268
hnd,1975,2.23582
hnd,1976,2.25426
hnd,1977,2.26405
hnd,1978,2.26187
hnd,1979,2.24667
hnd,1980,2.22373
hnd,1981,2.19802
hnd,1982,2.17128
hnd,1983,2.14016
hnd,1984,2.10274
hnd,1985,2.06743
hnd,1986,2.02867
hnd,1987,1.99007
hnd,1988,1.98067
hnd,1989,2.09146
hnd,1990,2.05726
hnd,1991,2.01921
hnd,1992,1.98302
hnd,1993,1.96608
hnd,1994,1.9633
hnd,1995,1.97088
hnd,1996,1.98095
hnd,1997,1.97582
hnd,1998,1.94735
hnd,1999,1.8884
hnd,2000,1.81144
hnd,2001,1.73051
hnd,2002,1.39014
hnd,2003,1.28487
hnd,2004,1.19566
hnd,2005,1.1166
hnd,2006,1.03116
hnd,2007,0.9476
hnd,2008,0.85598
hnd,2009,0.76351
hnd,2010,0.66201
hnd,2011,0.56619
hnd,2012,0.47095
hnd,2013,0.39845
hnd,2014,0.33738
hnd,2015,0.29993
hnd,2016,0.26191
hnd,2017,0.22409
hnd,2018,0.18871
hnd,2019,0.15187
hnd,2020,0.1139
hrv,1961,-0.62392
hrv,1962,-0.69989
hrv,1963,-0.76092
hrv,1964,-0.85108
hrv,1965,-0.87645
hrv,1966,-0.88793
hrv,1967,-0.98011
hrv,1968,-1.05597
hrv,1969,-1.12607
hrv,1970,-1.29513
hrv,1971,-1.20843
hrv,1972,-0.71274
hrv,1973,-0.72279
hrv,1974,-0.72355
hrv,1975,-0.72468
hrv,1976,-0.6933
hrv,1977,-0.71768
hrv,1978,-0.78593
hrv,1979,-0.97794
hrv,1980,-1.18783
hrv,1981,-0.89392
hrv,1982,-0.1823
hrv,1983,-0.1615
hrv,1984,-0.21125
hrv,1985,-0.23728
hrv,1986,-0.26745
hrv,1987,-0.31055
hrv,1988,-0.37861
hrv,1989,-0.45208
hrv,1990,-0.50047
hrv,1991,-2.52229
hrv,1992,-2.91988
hrv,1993,0.06092
hrv,1994,0.63607
hrv,1995,-1.17301
hrv,1996,-1.85469
hrv,1997,-0.9733
hrv,1998,-0.54716
hrv,1999,-0.92226
hrv,2000,-1.47908
hrv,2001,-4.30825
hrv,2002,-0.30419
hrv,2003,-0.33809
hrv,2004,-0.33781
hrv,2005,-0.2383
hrv,2006,-0.34492
hrv,2007,-0.39163
hrv,2008,-0.383
hrv,2009,-0.47757
hrv,2010,-0.60075
hrv,2011,-0.71836
hrv,2012,-0.71834
hrv,2013,-0.729
hrv,2014,-0.89845
hrv,2015,-1.35187
hrv,2016,-1.26561
hrv,2017,-1.808
hrv,2018,-1.54174
hrv,2019,-1.2417
hrv,2020,-1.16321
hti,1961,1.48791
hti,1962,1.47463
hti,1963,1.46053
hti,1964,1.44156
hti,1965,1.42415
hti,1966,1.40864
hti,1967,1.39293
hti,1968,1.35414
hti,1969,1.29357
hti,1970,1.21979
hti,1971,1.14108
hti,1972,1.5443
hti,1973,1.63263
hti,1974,1.6811
hti,1975,1.7657
hti,1976,1.85346
hti,1977,1.92911
hti,1978,2.01113
hti,1979,2.09291
hti,1980,2.16827
hti,1981,2.24689
hti,1982,2.30882
hti,1983,1.39611
hti,1984,1.13797
hti,1985,1.02731
hti,1986,0.90084
hti,1987,0.78262
hti,1988,0.66758
hti,1989,0.57229
hti,1990,0.47775
hti,1991,0.38472
hti,1992,0.28251
hti,1993,1.05436
hti,1994,1.00668
hti,1995,0.96254
hti,1996,0.91809
hti,1997,0.91173
hti,1998,0.87092
hti,1999,0.82759
hti,2000,0.78512
hti,2001,-0.89833
hti,2002,-1.04623
hti,2003,-1.18667
hti,2004,-0.11952
hti,2005,-0.03312
hti,2006,-0.08569
hti,2007,-0.13669
hti,2008,-0.19826
hti,2009,-0.25258
hti,2010,-0.31953
hti,2011,-0.38416
hti,2012,-0.4508
hti,2013,-0.51454
hti,2014,-0.59013
hti,2015,-0.66574
hti,2016,-0.71651
hti,2017,-0.75448
hti,2018,-0.78852
hti,2019,-0.81505
hti,2020,-0.83595
hun,1961,-0.5131
hun,1962,-0.6508
hun,1963,-0.72285
hun,1964,-0.67484
hun,1965,-0.7159
hun,1966,-0.70092
hun,1967,-0.63873
hun,1968,-0.6357
hun,1969,-0.60678
hun,1970,-0.67013
hun,1971,-0.7901
hun,1972,-0.78732
hun,1973,-0.76728
hun,1974,-0.65262
hun,1975,-0.52042
hun,1976,-0.56539
hun,1977,-0.65545
hun,1978,-0.78233
hun,1979,-0.95659
hun,1980,-0.76364
hun,1981,-0.49998
hun,1982,-0.56827
hun,1983,-0.66217
hun,1984,-0.71466
hun,1985,-0.69621
hun,1986,-0.6847
hun,1987,-0.6846
hun,1988,-0.67276
hun,1989,-1.60826
hun,1990,-1.11505
hun,1991,0.35957
hun,1992,0.32766
hun,1993,0.25145
hun,1994,0.22725
hun,1995,0.22359
hun,1996,0.18974
hun,1997,0.1616
hun,1998,0.12906
hun,1999,0.07718
hun,2000,0.09938
hun,2001,-0.49789
hun,2002,-1.45491
hun,2003,-1.46171
hun,2004,-1.40779
hun,2005,-1.58363
hun,2006,-1.74399
hun,2007,-1.75654
hun,2008,-1.79034
hun,2009,-1.7808
hun,2010,-1.66628
hun,2011,-1.73159
hun,2012,-1.56627
hun,2013,-1.18644
hun,2014,-1.18544
hun,2015,-1.15905
hun,2016,-1.24535
hun,2017,-1.23906
hun,2018,-1.13052
hun,2019,-1.07322
hun,2020,-1.27156
idn,1961,2.36433
idn,1962,2.37186
idn,1963,2.37894
idn,1964,2.39212
idn,1965,2.40764
idn,1966,2.41653
idn,1967,2.41646
idn,1968,2.40937
idn,1969,2.38936
idn,1970,2.36368
idn,1971,2.33115
idn,1972,2.0916
idn,1973,1.98451
idn,1974,1.93179
idn,1975,1.87777
idn,1976,1.81704
idn,1977,1.75922
idn,1978,1.70305
idn,1979,1.65963
idn,1980,1.61745
idn,1981,1.42267
idn,1982,1.28169
idn,1983,1.20188
idn,1984,1.09678
idn,1985,0.98216
idn,1986,0.85917
idn,1987,0.74275
idn,1988,0.63199
idn,1989,0.53866
idn,1990,0.44694
idn,1991,0.24344
idn,1992,0.08424
idn,1993,-0.0119
idn,1994,-0.12035
idn,1995,-0.22853
idn,1996,-0.33438
idn,1997,-0.43059
idn,1998,-0.52718
idn,1999,-0.60954
idn,2000,-0.68491
idn,2001,0.01235
idn,2002,-0.02412
idn,2003,-0.05737
idn,2004,-0.09351
idn,2005,-0.11998
idn,2006,-0.15386
idn,2007,-0.18385
idn,2008,-0.21324
idn,2009,-0.22937
idn,2010,-0.20754
idn,2011,-0.02108
idn,2012,-0.03629
idn,2013,-0.06259
idn,2014,-0.11451
idn,2015,-0.17395
idn,2016,-0.23793
idn,2017,-0.29068
idn,2018,-0.34526
idn,2019,-0.39043
idn,2020,-0.43644
ind,1961,1.86677
ind,1962,1.80473
ind,1963,1.82799
ind,1964,1.83842
ind,1965,1.84646
ind,1966,1.84678
ind,1967,1.85137
ind,1968,1.8715
ind,1969,1.91017
ind,1970,1.95809
ind,1971,1.9696
ind,1972,1.88788
ind,1973,1.90987
ind,1974,1.90502
ind,1975,1.88923
ind,1976,1.86515
ind,1977,1.84471
ind,1978,1.83304
ind,1979,1.83391
ind,1980,1.8399
ind,1981,1.90808
ind,1982,2.0279
ind,1983,2.01607
ind,1984,1.98793
ind,1985,1.9497
ind,1986,1.9072
ind,1987,1.8678
ind,1988,1.827
ind,1989,1.7874
ind,1990,1.75158
ind,1991,1.72898
ind,1992,1.72525
ind,1993,1.69057
ind,1994,1.66104
ind,1995,1.63594
ind,1996,1.60868
ind,1997,1.58044
ind,1998,1.54871
ind,1999,1.51239
ind,2000,1.47271
ind,2001,1.38116
ind,2002,1.23627
ind,2003,1.19334
ind,2004,1.15083
ind,2005,1.11165
ind,2006,1.07259
ind,2007,1.02959
ind,2008,0.97865
ind,2009,0.92052
ind,2010,0.85497
ind,2011,0.78631
ind,2012,0.7092
ind,2013,0.6417
ind,2014,0.58378
ind,2015,0.53398
ind,2016,0.48616
ind,2017,0.43581
ind,2018,0.38813
ind,2019,0.34101
ind,2020,0.29417
irl,1961,-0.53058
irl,1962,0.02632
irl,1963,0.1968
irl,1964,0.09783
irl,1965,-0.01551
irl,1966,-0.35537
irl,1967,-1.72251
irl,1968,-1.79872
irl,1969,-1.71198
irl,1970,-1.51953
irl,1971,-0.88916
irl,1972,0.76715
irl,1973,0.8817
irl,1974,0.9271
irl,1975,0.91473
irl,1976,0.77099
irl,1977,0.61275
irl,1978,0.67178
irl,1979,0.58191
irl,1980,0.3947
irl,1981,0.4949
irl,1982,0.58414
irl,1983,0.34407
irl,1984,0.25578
irl,1985,-0.20522
irl,1986,-0.30278
irl,1987,-0.27918
irl,1988,-0.71586
irl,1989,-0.68752
irl,1990,-0.20534
irl,1991,0.24002
irl,1992,0.16846
irl,1993,-0.01428
irl,1994,-0.12262
irl,1995,-0.00435
irl,1996,0.25712
irl,1997,0.41296
irl,1998,0.45212
irl,1999,0.53043
irl,2000,0.73496
irl,2001,0.99298
irl,2002,1.06752
irl,2003,0.94261
irl,2004,1.1347
irl,2005,1.48532
irl,2006,2.03341
irl,2007,2.37517
irl,2008,1.52278
irl,2009,0.49705
irl,2010,0.02618
irl,2011,-0.08528
irl,2012,-0.10044
irl,2013,0.00229
irl,2014,0.20402
irl,2015,0.41769
irl,2016,0.59619
irl,2017,0.52352
irl,2018,0.63522
irl,2019,0.72756
irl,2020,0.35496
irn,1961,1.5922
irn,1962,1.58062
irn,1963,1.57287
irn,1964,1.56336
irn,1965,1.55691
irn,1966,1.55471
irn,1967,1.36839
irn,1968,1.23723
irn,1969,1.2027
irn,1970,1.15746
irn,1971,1.11749
irn,1972,1.10063
irn,1973,1.12108
irn,1974,1.17036
irn,1975,1.25192
irn,1976,1.31361
irn,1977,1.60097
irn,1978,1.85377
irn,1979,2.04659
irn,1980,2.26046
irn,1981,2.44726
irn,1982,2.56238
irn,1983,2.60575
irn,1984,2.5682
irn,1985,2.46823
irn,1986,2.36482
irn,1987,2.56861
irn,1988,2.41348
irn,1989,2.02676
irn,1990,1.55791
irn,1991,1.0697
irn,1992,0.04773
irn,1993,-0.47402
irn,1994,-0.6565
irn,1995,-0.73341
irn,1996,-0.78581
irn,1997,-0.64651
irn,1998,-0.63087
irn,1999,-0.68291
irn,2000,-0.73214
irn,2001,-0.76089
irn,2002,-0.78542
irn,2003,-0.82178
irn,2004,-0.87335
irn,2005,-0.93213
irn,2006,-0.99201
irn,2007,-0.88557
irn,2008,-0.83299
irn,2009,-0.83171
irn,2010,-0.81648
irn,2011,-0.79762
irn,2012,-0.74072
irn,2013,-0.69093
irn,2014,-0.67183
irn,2015,-0.64613
irn,2016,-0.62254
irn,2017,-0.60212
irn,2018,-0.60144
irn,2019,-0.63124
irn,2020,-0.68919
irq,1961,-0.2073
irq,1962,-0.19606
irq,1963,-0.15964
irq,1964,-0.106
irq,1965,-0.03379
irq,1966,0.73773
irq,1967,1.10391
irq,1968,1.13049
irq,1969,1.09584
irq,1970,1.00895
irq,1971,0.90268
irq,1972,0.80069
irq,1973,0.72628
irq,1974,0.6606
irq,1975,0.61308
irq,1976,0.56044
irq,1977,0.49572
irq,1978,1.0109
irq,1979,1.15157
irq,1980,1.00829
irq,1981,0.88318
irq,1982,0.76877
irq,1983,0.64388
irq,1984,0.49722
irq,1985,0.36435
irq,1986,0.21545
irq,1987,0.10949
irq,1988,1.97805
irq,1989,2.88673
irq,1990,3.07114
irq,1991,3.2699
irq,1992,3.43395
irq,1993,3.5588
irq,1994,3.63694
irq,1995,3.6717
irq,1996,3.69391
irq,1997,3.70679
irq,1998,3.1525
irq,1999,2.89154
irq,2000,2.83343
irq,2001,2.80772
irq,2002,2.774
irq,2003,2.64588
irq,2004,2.40414
irq,2005,2.11318
irq,2006,1.76454
irq,2007,1.49983
irq,2008,1.51211
irq,2009,1.87757
irq,2010,2.22166
irq,2011,2.71725
irq,2012,3.18555
irq,2013,3.36161
irq,2014,3.17729
irq,2015,2.77581
irq,2016,2.30042
irq,2017,1.92373
irq,2018,1.66021
irq,2019,1.55744
irq,2020,1.55937
isl,1961,-0.63809
isl,1962,-0.75353
isl,1963,-0.842
isl,1964,-0.86406
isl,1965,-0.91672
isl,1966,-0.97382
isl,1967,-1.07551
isl,1968,-1.32972
isl,1969,-1.77769
isl,1970,-2.20106
isl,1971,-1.66589
isl,1972,-1.01635
isl,1973,-0.97973
isl,1974,-1.15245
isl,1975,-1.23125
isl,1976,-1.53622
isl,1977,-1.7805
isl,1978,-1.76208
isl,1979,-1.56909
isl,1980,-1.50819
isl,1981,-1.20954
isl,1982,-1.02179
isl,1983,-1.04006
isl,1984,-1.31645
isl,1985,-1.58787
isl,1986,-1.65789
isl,1987,-1.29648
isl,1988,-0.84624
isl,1989,-1.16184
isl,1990,-1.63686
isl,1991,-0.82645
isl,1992,-0.74711
isl,1993,-0.97443
isl,1994,-1.13797
isl,1995,-1.46771
isl,1996,-1.47598
isl,1997,-1.18566
isl,1998,-0.95412
isl,1999,-0.65982
isl,2000,-0.37834
isl,2001,-0.41266
isl,2002,-0.86364
isl,2003,-1.05302
isl,2004,-0.87076
isl,2005,-0.16442
isl,2006,0.5791
isl,2007,0.77172
isl,2008,0.10499
isl,2009,-1.43162
isl,2010,-1.11912
isl,2011,0.1027
isl,2012,0.33184
isl,2013,0.42781
isl,2014,0.57562
isl,2015,0.51956
isl,2016,0.83143
isl,2017,1.74065
isl,2018,2.03215
isl,2019,1.5189
isl,2020,0.92096
isr,1961,-1.73323
isr,1962,1.26897
isr,1963,0.09766
isr,1964,0.32982
isr,1965,-0.15341
isr,1966,-1.14489
isr,1967,0.60239
isr,1968,-1.66235
isr,1969,-1.15956
isr,1970,-0.48918
isr,1971,-0.68633
isr,1972,-1.22311
isr,1973,0.98268
isr,1974,-0.10506
isr,1975,-0.80544
isr,1976,-0.88498
isr,1977,-0.87545
isr,1978,-1.03148
isr,1979,-0.58059
isr,1980,-0.77149
isr,1981,-1.18531
isr,1982,-1.3097
isr,1983,-1.22294
isr,1984,0.23297
isr,1985,0.69777
isr,1986,0.47959
isr,1987,0.53641
isr,1988,0.58658
isr,1989,0.62473
isr,1990,2.02177
isr,1991,4.93231
isr,1992,2.3802
isr,1993,1.5819
isr,1994,1.50131
isr,1995,1.59013
isr,1996,1.7699
isr,1997,1.76714
isr,1998,1.56118
isr,1999,1.8156
isr,2000,1.91743
isr,2001,1.62702
isr,2002,1.29002
isr,2003,1.07614
isr,2004,1.03306
isr,2005,1.03458
isr,2006,1.03425
isr,2007,1.04899
isr,2008,1.04404
isr,2009,1.65243
isr,2010,1.05894
isr,2011,1.03736
isr,2012,1.00392
isr,2013,0.97915
isr,2014,0.99925
isr,2015,1.02691
isr,2016,0.97085
isr,2017,0.90028
isr,2018,0.85098
isr,2019,0.80817
isr,2020,0.61025
ita,1961,-0.55714
ita,1962,-0.57419
ita,1963,-0.53455
ita,1964,-0.45507
ita,1965,-0.44165
ita,1966,-0.51783
ita,1967,-0.58029
ita,1968,-0.68683
ita,1969,-0.75908
ita,1970,-0.80566
ita,1971,-0.88047
ita,1972,-0.25552
ita,1973,0.09872
ita,1974,0.07445
ita,1975,0.01392
ita,1976,-0.0879
ita,1977,-0.16255
ita,1978,-0.23146
ita,1979,-0.30211
ita,1980,-0.38577
ita,1981,-0.47222
ita,1982,-0.07378
ita,1983,0.09667
ita,1984,0.08269
ita,1985,0.0892
ita,1986,0.06572
ita,1987,0.07044
ita,1988,0.10852
ita,1989,0.13517
ita,1990,0.14383
ita,1991,0.12932
ita,1992,-0.04026
ita,1993,-0.11943
ita,1994,-0.16052
ita,1995,-0.17963
ita,1996,-0.15345
ita,1997,-0.12898
ita,1998,-0.15344
ita,1999,-0.16573
ita,2000,-0.13758
ita,2001,-0.12705
ita,2002,-0.15719
ita,2003,0.07901
ita,2004,0.28035
ita,2005,0.1263
ita,2006,-0.06586
ita,2007,0.13716
ita,2008,0.29334
ita,2009,0.08826
ita,2010,-0.06427
ita,2011,-0.1981
ita,2012,-0.49392
ita,2013,0.21277
ita,2014,-0.03151
ita,2015,-1.05448
ita,2016,-1.12731
ita,2017,-1.11318
ita,2018,-1.17967
ita,2019,-2.1662
ita,2020,-1.50993
jam,1961,0.2649
jam,1962,0.39397
jam,1963,0.44847
jam,1964,0.39049
jam,1965,0.2709
jam,1966,0.12471
jam,1967,0.01574
jam,1968,-0.04331
jam,1969,-0.01192
jam,1970,0.16169
jam,1971,0.60134
jam,1972,0.67699
jam,1973,0.69614
jam,1974,0.6315
jam,1975,0.51399
jam,1976,0.36326
jam,1977,0.24655
jam,1978,0.20043
jam,1979,0.25878
jam,1980,0.37572
jam,1981,0.53116
jam,1982,0.6717
jam,1983,1.28251
jam,1984,1.11976
jam,1985,0.86094
jam,1986,0.56904
jam,1987,0.3303
jam,1988,0.18872
jam,1989,0.18517
jam,1990,0.27887
jam,1991,0.37945
jam,1992,0.40851
jam,1993,0.4716
jam,1994,0.49919
jam,1995,0.49335
jam,1996,0.49181
jam,1997,0.49375
jam,1998,0.46943
jam,1999,0.41588
jam,2000,0.33617
jam,2001,0.25359
jam,2002,0.26205
jam,2003,0.22404
jam,2004,0.17731
jam,2005,0.15496
jam,2006,0.12761
