geo,time,fm_ast_cgov_zg_m3
ury,2020,-3.67907
usa,1961,2.43656
usa,1962,0.16517
usa,1963,0.24317
usa,1964,0.78557
usa,1965,0.42593
usa,1966,0.07834
usa,1967,2.31401
usa,1968,1.17433
usa,1969,-1.26202
usa,1970,1.09687
usa,1971,1.0683
usa,1972,0.27578
usa,1973,-0.14902
usa,1974,0.10978
usa,1975,3.66005
usa,1976,2.22255
usa,1977,0.46636
usa,1978,-0.32033
usa,1979,0.35574
usa,1980,1.459
usa,1981,1.44596
usa,1982,2.0708
usa,1983,2.61514
usa,1984,0.61144
usa,1985,0.28739
usa,1986,1.14252
usa,1987,0.71299
usa,1988,-0.46794
usa,1989,-0.71869
usa,1990,0.79238
usa,1991,2.72151
usa,1992,2.81944
usa,1993,1.00607
usa,1994,0.2849
usa,1995,-0.0175
usa,1996,0.05908
usa,1997,0.85061
usa,1998,-0.10671
usa,1999,-0.43273
usa,2000,0.47297
usa,2001,0.16412
usa,2002,1.5502
usa,2003,-0.2796
usa,2004,0.15873
usa,2005,0.09885
usa,2006,0.33297
usa,2007,0.74789
usa,2008,-3.70212
usa,2009,4.22447
usa,2010,0.36873
usa,2011,8.04624
usa,2012,0.79315
usa,2013,3.33937
usa,2014,1.62875
usa,2015,-0.78325
usa,2016,2.12418
usa,2017,0.64238
usa,2018,-1.19937
usa,2019,2.17612
usa,2020,9.16305
uzb,2014,-27.84788
uzb,2015,-21.52108
uzb,2016,-26.94429
uzb,2017,-184.90547
uzb,2018,-29.78729
uzb,2019,18.37666
uzb,2020,-44.69707
vct,1976,-3.49812
vct,1977,6.88796
vct,1978,1.1417
vct,1979,5.11765
vct,1980,-4.33696
vct,1981,1.42737
vct,1982,7.08886
vct,1983,-3.3398
vct,1984,5.07001
vct,1985,-0.35987
vct,1986,7.75464
vct,1987,0.08101
vct,1988,-3.965
vct,1989,4.50967
vct,1990,-2.94418
vct,1991,-1.37825
vct,1992,1.61081
vct,1993,3.56871
vct,1994,-0.21229
vct,1995,5.56872
vct,1996,-1.9914
vct,1997,0.17043
vct,1998,-2.78422
vct,1999,1.26932
vct,2000,0.76138
vct,2001,-1.00409
vct,2002,3.4946
vct,2003,-3.1735
vct,2004,-6.48812
vct,2005,8.09526
vct,2006,-3.13765
vct,2007,4.21295
vct,2008,1.48723
vct,2009,1.8215
vct,2010,-8.77412
vct,2011,1.79923
vct,2012,0.40268
vct,2013,1.14679
vct,2014,1.73228
vct,2015,1.48628
vct,2016,-3.22309
vct,2017,2.13604
vct,2018,0.67384
vct,2019,-8.15329
vct,2020,1.79312
ven,1961,-2.62108
ven,1962,-6.94575
ven,1963,6.70795
ven,1964,-9.1908
ven,1965,3.32011
ven,1966,-1.0448
ven,1967,-1.98148
ven,1968,1.05084
ven,1969,4.17943
ven,1970,0.09819
ven,1971,-5.83727
ven,1972,2.76375
ven,1973,-7.49528
ven,1974,-15.37353
ven,1975,-0.95768
ven,1976,-7.43187
ven,1977,0.3252
ven,1978,-2.45012
ven,1979,-1.98075
ven,1980,3.04455
ven,1981,2.8368
ven,1982,5.42518
ven,1983,1.55668
ven,1984,-0.51439
ven,1985,-4.29492
ven,1986,1.47722
ven,1987,-0.78078
ven,1988,8.17162
ven,1989,4.19086
ven,1990,44.33433
ven,1991,-14.86056
ven,1992,10.22073
ven,1993,11.62747
ven,1994,30.23515
ven,1995,32.69757
ven,1996,-15.04935
ven,1997,-24.97341
ven,1998,10.03341
ven,1999,1.67296
ven,2000,-6.35617
ven,2001,10.07477
ven,2002,13.72042
ven,2003,-17.12406
ven,2004,-7.22881
ven,2005,23.65791
ven,2006,10.45133
ven,2007,-7.67815
ven,2008,7.29319
ven,2009,22.61346
ven,2010,3.72189
ven,2011,-5.54422
ven,2012,16.62906
ven,2013,4.86092
vnm,1993,24.32114
vnm,1996,0.69775
vnm,1997,0.75118
vnm,1998,3.268
vnm,1999,-4.26128
vnm,2000,-2.36227
vnm,2001,1.31267
vnm,2002,2.68747
vnm,2003,4.29032
vnm,2004,0.50221
vnm,2005,4.46382
vnm,2006,-0.69243
vnm,2007,-0.97523
vnm,2008,2.56262
vnm,2009,7.02343
vnm,2010,2.28405
vnm,2011,0.78869
vnm,2012,3.35992
vnm,2013,2.38131
vnm,2014,2.8804
vnm,2015,3.15019
vnm,2016,0.74592
vnm,2017,-2.56418
vnm,2018,-1.05732
vnm,2019,-2.45564
vnm,2020,1.02809
vut,1977,-4.61795
vut,1978,-7.01513
vut,1979,-4.05521
vut,1980,1.90303
vut,1981,-12.295
vut,1982,8.75555
vut,1983,0.72028
vut,1984,-6.86373
vut,1985,-1.06356
vut,1986,4.99532
vut,1987,-7.10349
vut,1988,0.93527
vut,1989,4.00523
vut,1990,0.46233
vut,1991,-2.17038
vut,1992,-1.02319
vut,1993,1.00614
vut,1994,1.76751
vut,1995,1.50527
vut,1996,1.08886
vut,1997,0.22663
vut,1998,4.26041
vut,1999,-0.23044
vut,2000,1.54182
vut,2001,-0.35463
vut,2002,1.66834
vut,2003,-0.53939
vut,2004,-0.5237
vut,2005,-2.92833
vut,2006,-1.26317
vut,2007,-0.32183
vut,2008,-3.50352
vut,2009,-0.2229
vut,2010,2.5507
vut,2011,0.8966
vut,2012,-0.87551
vut,2013,0.1043
vut,2014,-0.81436
vut,2015,-8.9317
vut,2016,-2.37475
vut,2017,-2.16925
vut,2018,-3.58071
vut,2019,-3.94791
vut,2020,-5.58667
wsm,1962,-13.39542
wsm,1963,13.66385
wsm,1964,-53.28798
wsm,1965,52.67062
wsm,1966,10.97891
wsm,1967,28.77508
wsm,1968,0.98804
wsm,1969,-62.764
wsm,1970,14.03219
wsm,1971,4.41679
wsm,1972,25.23878
wsm,1973,21.62652
wsm,1974,-5.76975
wsm,1975,22.82038
wsm,1976,21.5811
wsm,1977,-7.34707
wsm,1978,38.50874
wsm,1979,38.99644
wsm,1980,28.44927
wsm,1981,50.70632
wsm,1982,-11.45543
wsm,1983,-15.60631
wsm,1984,-21.73701
wsm,1985,5.39888
wsm,1986,-18.49237
wsm,1987,-11.65113
wsm,1988,-26.68366
wsm,1989,-20.00299
wsm,1990,-12.48033
wsm,1991,-12.40484
wsm,1992,-0.67822
wsm,1993,12.48308
wsm,1994,12.03577
wsm,1995,-1.95868
wsm,1996,-8.20089
wsm,1997,-11.90703
wsm,1998,-8.62992
wsm,1999,3.04044
wsm,2000,0.85285
wsm,2001,20.07907
wsm,2002,-1.56687
wsm,2003,4.42131
wsm,2004,-4.17734
wsm,2005,-2.6761
wsm,2006,0.41611
wsm,2007,4.51028
wsm,2008,-1.62853
wsm,2009,-4.53225
wsm,2010,-5.61214
wsm,2011,0.27177
wsm,2012,-0.0077
wsm,2013,0.36358
wsm,2014,5.67892
wsm,2015,-4.84638
wsm,2016,-3.08701
wsm,2017,-3.17478
wsm,2018,-6.13659
wsm,2019,-2.08623
wsm,2020,-7.58827
yem,1991,8.32475
yem,1992,23.24373
yem,1993,30.13027
yem,1994,34.73196
yem,1995,13.34819
yem,1996,-7.19247
yem,1997,-2.00668
yem,1998,18.728
yem,1999,-12.01941
yem,2000,-45.64151
yem,2001,-10.62863
yem,2002,-4.62863
yem,2003,12.7997
yem,2004,-2.55208
yem,2005,-3.00361
yem,2006,-5.24032
yem,2007,12.55908
yem,2008,1.57863
yem,2009,26.18557
yem,2010,12.87967
yem,2011,14.50797
yem,2012,14.05887
yem,2013,15.93565
zaf,1966,2.05729
zaf,1967,0.01156
zaf,1968,-2.85766
zaf,1969,0.75859
zaf,1970,2.51673
zaf,1971,3.80122
zaf,1972,1.52624
zaf,1973,0.9878
zaf,1974,3.08964
zaf,1975,5.72504
zaf,1976,3.81735
zaf,1977,2.63659
zaf,1978,0.47453
zaf,1979,3.69152
zaf,1980,-0.67475
zaf,1981,1.46624
zaf,1982,-4.90595
zaf,1983,-0.36328
zaf,1984,-0.85407
zaf,1985,3.93775
zaf,1986,1.28033
zaf,1987,0.30409
zaf,1988,-0.21685
zaf,1989,-1.30552
zaf,1990,2.20864
zaf,1993,-0.18297
zaf,1994,4.04057
zaf,1995,-4.09366
zaf,1996,1.58785
zaf,1997,3.57337
zaf,1998,3.36574
zaf,1999,-0.49027
zaf,2000,0.17895
zaf,2001,-1.59468
zaf,2002,12.66176
zaf,2003,-4.18882
zaf,2004,-1.09001
zaf,2005,-5.50497
zaf,2006,-4.35893
zaf,2007,-0.80846
zaf,2008,-0.08697
zaf,2009,5.54177
zaf,2010,-0.16547
zaf,2011,-3.29455
zaf,2012,-0.35972
zaf,2013,-3.80309
zaf,2014,0.27661
zaf,2015,-3.38455
zaf,2016,4.79007
zaf,2017,3.39229
zaf,2018,-1.20613
zaf,2019,-0.02517
zaf,2020,-0.95171
zmb,1966,2.78062
zmb,1967,12.46301
zmb,1968,18.54335
zmb,1969,-37.67178
zmb,1970,-15.99874
zmb,1971,48.69256
zmb,1972,35.27398
zmb,1973,14.4417
zmb,1974,-29.74855
zmb,1975,57.60354
zmb,1976,45.23636
zmb,1977,35.26817
zmb,1978,38.98439
zmb,1979,13.41525
zmb,1980,30.0921
zmb,1981,15.30562
zmb,1982,50.72922
zmb,1983,10.60145
zmb,1984,14.10979
zmb,1985,31.62496
zmb,1986,48.21145
zmb,1987,15.39689
zmb,1988,184.75811
zmb,1989,151.7777
zmb,1990,185.79403
zmb,1991,389.79566
zmb,1994,289.44654
zmb,1995,185.81001
zmb,1996,52.20109
zmb,1997,-5.18835
zmb,1998,177.45957
zmb,1999,24.56326
zmb,2000,161.97819
zmb,2001,-30.67889
zmb,2002,49.56188
zmb,2003,-4.98194
zmb,2004,12.08366
zmb,2005,-41.83622
zmb,2006,-36.65165
zmb,2007,-8.72282
zmb,2008,2.00274
zmb,2009,16.20742
zmb,2010,11.48973
zmb,2011,-1.94387
zmb,2012,-8.97941
zmb,2013,27.60036
zmb,2014,-3.71642
zmb,2015,5.01027
zmb,2016,7.77231
zmb,2017,24.02818
zmb,2018,6.80905
zmb,2019,8.67176
zmb,2020,36.65008
zwe,1980,46.20462
zwe,1981,-6.4974
zwe,1982,18.8375
zwe,1983,-0.27948
zwe,1984,1.94312
zwe,1985,-0.74687
zwe,1986,3.22158
zwe,1987,14.42512
zwe,1988,-5.55579
zwe,1989,3.39854
zwe,1990,-9.6091
zwe,1991,-12.84589
zwe,1992,8.30802
zwe,1993,19.41269
zwe,1994,-2.61163
zwe,1995,-2.28809
zwe,1996,6.09362
zwe,1997,39.63505
zwe,1998,-13.73575
zwe,1999,-34.08822
zwe,2000,29.54831
zwe,2001,34.11805
zwe,2002,29.53984
zwe,2003,-17.6725
zwe,2004,4.82488
zwe,2005,49.98362
zwe,2010,-2.70211
zwe,2011,2.88801
zwe,2012,10.52002
zwe,2013,7.84458
zwe,2014,1.63974
zwe,2015,18.70952
zwe,2016,25.84078
zwe,2017,47.52342
zwe,2018,47.36775
zwe,2019,30.5365
zwe,2020,26.57368
