geo,time,sp_pop_65up_to_zs
gtm,1979,2.95847
gtm,1980,2.96933
gtm,1981,2.99502
gtm,1982,3.01691
gtm,1983,3.03768
gtm,1984,3.06137
gtm,1985,3.09084
gtm,1986,3.1418
gtm,1987,3.19541
gtm,1988,3.25049
gtm,1989,3.30564
gtm,1990,3.36028
gtm,1991,3.43831
gtm,1992,3.50946
gtm,1993,3.57361
gtm,1994,3.63186
gtm,1995,3.68501
gtm,1996,3.75533
gtm,1997,3.82356
gtm,1998,3.88664
gtm,1999,3.94052
gtm,2000,3.98399
gtm,2001,4.03312
gtm,2002,4.07292
gtm,2003,4.10585
gtm,2004,4.13588
gtm,2005,4.16561
gtm,2006,4.18715
gtm,2007,4.21287
gtm,2008,4.24056
gtm,2009,4.26663
gtm,2010,4.29049
gtm,2011,4.32447
gtm,2012,4.35317
gtm,2013,4.38589
gtm,2014,4.43527
gtm,2015,4.50732
gtm,2016,4.59225
gtm,2017,4.69632
gtm,2018,4.81207
gtm,2019,4.92898
gtm,2020,5.04204
gum,1960,1.63315
gum,1961,1.64091
gum,1962,1.65077
gum,1963,1.66372
gum,1964,1.6906
gum,1965,1.70921
gum,1966,1.72177
gum,1967,1.73205
gum,1968,1.74651
gum,1969,1.76377
gum,1970,1.76926
gum,1971,1.86525
gum,1972,1.97061
gum,1973,2.08128
gum,1974,2.20843
gum,1975,2.33525
gum,1976,2.42281
gum,1977,2.51752
gum,1978,2.62873
gum,1979,2.75323
gum,1980,2.88477
gum,1981,2.96662
gum,1982,3.04942
gum,1983,3.15344
gum,1984,3.27744
gum,1985,3.41763
gum,1986,3.51583
gum,1987,3.60813
gum,1988,3.7097
gum,1989,3.83071
gum,1990,3.97066
gum,1991,4.11432
gum,1992,4.25409
gum,1993,4.39428
gum,1994,4.52585
gum,1995,4.65097
gum,1996,4.79468
gum,1997,4.92605
gum,1998,5.05723
gum,1999,5.19769
gum,2000,5.35315
gum,2001,5.57989
gum,2002,5.81005
gum,2003,6.03676
gum,2004,6.23715
gum,2005,6.4109
gum,2006,6.58313
gum,2007,6.72849
gum,2008,6.8714
gum,2009,7.04722
gum,2010,7.26587
gum,2011,7.54452
gum,2012,7.85645
gum,2013,8.19104
gum,2014,8.52897
gum,2015,8.86545
gum,2016,9.1862
gum,2017,9.51297
gum,2018,9.84991
gum,2019,10.18985
gum,2020,10.53414
guy,1960,3.40597
guy,1961,3.40792
guy,1962,3.41753
guy,1963,3.43621
guy,1964,3.45695
guy,1965,3.46404
guy,1966,3.45678
guy,1967,3.45184
guy,1968,3.46486
guy,1969,3.49079
guy,1970,3.50558
guy,1971,3.52033
guy,1972,3.52962
guy,1973,3.55397
guy,1974,3.59411
guy,1975,3.6249
guy,1976,3.63585
guy,1977,3.64115
guy,1978,3.66746
guy,1979,3.71463
guy,1980,3.7567
guy,1981,3.76689
guy,1982,3.7988
guy,1983,3.88909
guy,1984,4.01074
guy,1985,4.09431
guy,1986,3.99322
guy,1987,3.87961
guy,1988,3.82474
guy,1989,3.8559
guy,1990,3.93564
guy,1991,3.97516
guy,1992,3.97715
guy,1993,3.95123
guy,1994,3.91358
guy,1995,3.87395
guy,1996,3.92668
guy,1997,3.97377
guy,1998,4.01219
guy,1999,4.04349
guy,2000,4.07639
guy,2001,4.20434
guy,2002,4.34204
guy,2003,4.47203
guy,2004,4.57051
guy,2005,4.62285
guy,2006,4.62723
guy,2007,4.60297
guy,2008,4.57475
guy,2009,4.57432
guy,2010,4.61721
guy,2011,4.80168
guy,2012,5.01907
guy,2013,5.25731
guy,2014,5.50132
guy,2015,5.74279
guy,2016,5.97289
guy,2017,6.20713
guy,2018,6.45027
guy,2019,6.71158
guy,2020,6.99954
hkg,1960,2.72842
hkg,1961,2.79618
hkg,1962,2.87113
hkg,1963,2.95121
hkg,1964,3.03211
hkg,1965,3.11411
hkg,1966,3.27636
hkg,1967,3.44965
hkg,1968,3.63202
hkg,1969,3.83068
hkg,1970,4.05685
hkg,1971,4.32346
hkg,1972,4.59917
hkg,1973,4.87952
hkg,1974,5.17148
hkg,1975,5.48476
hkg,1976,5.63375
hkg,1977,5.80884
hkg,1978,6.00419
hkg,1979,6.20913
hkg,1980,6.41815
hkg,1981,6.64294
hkg,1982,6.8539
hkg,1983,7.04553
hkg,1984,7.22597
hkg,1985,7.41202
hkg,1986,7.68205
hkg,1987,7.96378
hkg,1988,8.2538
hkg,1989,8.54854
hkg,1990,8.84849
hkg,1991,9.0686
hkg,1992,9.29136
hkg,1993,9.52662
hkg,1994,9.77927
hkg,1995,10.04561
hkg,1996,10.24787
hkg,1997,10.45227
hkg,1998,10.6504
hkg,1999,10.83665
hkg,2000,11.01343
hkg,2001,11.30469
hkg,2002,11.59294
hkg,2003,11.86195
hkg,2004,12.08399
hkg,2005,12.2464
hkg,2006,12.40063
hkg,2007,12.48351
hkg,2008,12.55106
hkg,2009,12.68822
hkg,2010,12.94717
hkg,2011,13.23949
hkg,2012,13.65093
hkg,2013,14.14539
hkg,2014,14.66661
hkg,2015,15.18638
hkg,2016,15.75199
hkg,2017,16.30647
hkg,2018,16.87505
hkg,2019,17.49825
hkg,2020,18.19676
hnd,1960,3.2354
hnd,1961,3.24507
hnd,1962,3.25355
hnd,1963,3.25668
hnd,1964,3.25011
hnd,1965,3.23097
hnd,1966,3.24159
hnd,1967,3.24141
hnd,1968,3.23381
hnd,1969,3.22186
hnd,1970,3.20799
hnd,1971,3.21451
hnd,1972,3.21871
hnd,1973,3.22106
hnd,1974,3.2225
hnd,1975,3.2235
hnd,1976,3.24529
hnd,1977,3.2654
hnd,1978,3.27935
hnd,1979,3.28134
hnd,1980,3.26995
hnd,1981,3.26092
hnd,1982,3.24246
hnd,1983,3.22212
hnd,1984,3.20947
hnd,1985,3.2095
hnd,1986,3.23382
hnd,1987,3.26693
hnd,1988,3.30405
hnd,1989,3.33898
hnd,1990,3.36904
hnd,1991,3.40196
hnd,1992,3.42944
hnd,1993,3.45467
hnd,1994,3.48125
hnd,1995,3.51092
hnd,1996,3.54507
hnd,1997,3.57892
hnd,1998,3.61269
hnd,1999,3.64623
hnd,2000,3.67991
hnd,2001,3.70403
hnd,2002,3.73154
hnd,2003,3.76079
hnd,2004,3.78909
hnd,2005,3.81614
hnd,2006,3.845
hnd,2007,3.87175
hnd,2008,3.90032
hnd,2009,3.93581
hnd,2010,3.98137
hnd,2011,4.02963
hnd,2012,4.08561
hnd,2013,4.15274
hnd,2014,4.23413
hnd,2015,4.33126
hnd,2016,4.44051
hnd,2017,4.56083
hnd,2018,4.69062
hnd,2019,4.82819
hnd,2020,4.9732
hrv,1960,6.93072
hrv,1961,7.09629
hrv,1962,7.28606
hrv,1963,7.49328
hrv,1964,7.70518
hrv,1965,7.91682
hrv,1966,8.20382
hrv,1967,8.48078
hrv,1968,8.75593
hrv,1969,9.04018
hrv,1970,9.3383
hrv,1971,9.69038
hrv,1972,10.03745
hrv,1973,10.36912
hrv,1974,10.67137
hrv,1975,10.93567
hrv,1976,11.17173
hrv,1977,11.38416
hrv,1978,11.55011
hrv,1979,11.62964
hrv,1980,11.60511
hrv,1981,11.48111
hrv,1982,11.25086
hrv,1983,10.98211
hrv,1984,10.76632
hrv,1985,10.65478
hrv,1986,10.72057
hrv,1987,10.87103
hrv,1988,11.08474
hrv,1989,11.32621
hrv,1990,11.57571
hrv,1991,11.99006
hrv,1992,12.40721
hrv,1993,12.82849
hrv,1994,13.2552
hrv,1995,13.68536
hrv,1996,14.11742
hrv,1997,14.51279
hrv,1998,14.87856
hrv,1999,15.2271
hrv,2000,15.5657
hrv,2001,15.97398
hrv,2002,16.39777
hrv,2003,16.7935
hrv,2004,17.0889
hrv,2005,17.24753
hrv,2006,17.41256
hrv,2007,17.44036
hrv,2008,17.4075
hrv,2009,17.42663
hrv,2010,17.56024
hrv,2011,17.85466
hrv,2012,18.20122
hrv,2013,18.56144
hrv,2014,18.90647
hrv,2015,19.24588
hrv,2016,19.61568
hrv,2017,20.02239
hrv,2018,20.44543
hrv,2019,20.86014
hrv,2020,21.25224
hti,1960,3.22253
hti,1961,3.25636
hti,1962,3.28759
hti,1963,3.3173
hti,1964,3.34862
hti,1965,3.38253
hti,1966,3.45151
hti,1967,3.51863
hti,1968,3.5817
hti,1969,3.63742
hti,1970,3.68451
hti,1971,3.76015
hti,1972,3.82434
hti,1973,3.87732
hti,1974,3.91859
hti,1975,3.94704
hti,1976,4.00924
hti,1977,4.05466
hti,1978,4.085
hti,1979,4.10205
hti,1980,4.10677
hti,1981,4.13035
hti,1982,4.14091
hti,1983,4.13953
hti,1984,4.12841
hti,1985,4.11024
hti,1986,4.10859
hti,1987,4.10501
hti,1988,4.09691
hti,1989,4.08066
hti,1990,4.05587
hti,1991,4.06544
hti,1992,4.06124
hti,1993,4.04926
hti,1994,4.03706
hti,1995,4.02824
hti,1996,4.04821
hti,1997,4.06725
hti,1998,4.08554
hti,1999,4.10244
hti,2000,4.11812
hti,2001,4.1575
hti,2002,4.19163
hti,2003,4.2211
hti,2004,4.24705
hti,2005,4.27006
hti,2006,4.32749
hti,2007,4.38206
hti,2008,4.42934
hti,2009,4.46261
hti,2010,4.47982
hti,2011,4.51766
hti,2012,4.54018
hti,2013,4.55892
hti,2014,4.58874
hti,2015,4.63761
hti,2016,4.72968
hti,2017,4.83543
hti,2018,4.9494
hti,2019,5.06367
hti,2020,5.17467
hun,1960,8.98919
hun,1961,9.24231
hun,1962,9.50668
hun,1963,9.77919
hun,1964,10.05304
hun,1965,10.32134
hun,1966,10.61819
hun,1967,10.88146
hun,1968,11.12191
hun,1969,11.35289
hun,1970,11.58284
hun,1971,11.80814
hun,1972,12.02385
hun,1973,12.23799
hun,1974,12.45974
hun,1975,12.69187
hun,1976,12.99707
hun,1977,13.30373
hun,1978,13.55171
hun,1979,13.66192
hun,1980,13.6006
hun,1981,13.38901
hun,1982,13.02896
hun,1983,12.61779
hun,1984,12.28883
hun,1985,12.11862
hun,1986,12.31753
hun,1987,12.60893
hun,1988,12.93929
hun,1989,13.23626
hun,1990,13.45722
hun,1991,13.69364
hun,1992,13.88333
hun,1993,14.03446
hun,1994,14.15654
hun,1995,14.26042
hun,1996,14.47576
hun,1997,14.67705
hun,1998,14.85522
hun,1999,14.99766
hun,2000,15.0972
hun,2001,15.2626
hun,2002,15.36634
hun,2003,15.43723
hun,2004,15.51401
hun,2005,15.61874
hun,2006,15.72013
hun,2007,15.83802
hun,2008,15.95241
hun,2009,16.0386
hun,2010,16.0924
hun,2011,16.35133
hun,2012,16.58236
hun,2013,16.81925
hun,2014,17.10766
hun,2015,17.4688
hun,2016,18.00234
hun,2017,18.57786
hun,2018,19.15773
hun,2019,19.69446
hun,2020,20.16311
idn,1960,3.55439
idn,1961,3.52175
idn,1962,3.47886
idn,1963,3.42966
idn,1964,3.379
idn,1965,3.33011
idn,1966,3.32742
idn,1967,3.32006
idn,1968,3.31114
idn,1969,3.30437
idn,1970,3.30153
idn,1971,3.3334
idn,1972,3.36383
idn,1973,3.39156
idn,1974,3.41479
idn,1975,3.43298
idn,1976,3.47748
idn,1977,3.51485
idn,1978,3.54349
idn,1979,3.56091
idn,1980,3.56679
idn,1981,3.5907
idn,1982,3.60362
idn,1983,3.6097
idn,1984,3.61354
idn,1985,3.61846
idn,1986,3.64639
idn,1987,3.67326
idn,1988,3.70178
idn,1989,3.73473
idn,1990,3.77396
idn,1991,3.84729
idn,1992,3.92029
idn,1993,3.99368
idn,1994,4.06838
idn,1995,4.14519
idn,1996,4.25709
idn,1997,4.36809
idn,1998,4.47909
idn,1999,4.58983
idn,2000,4.69911
idn,2001,4.76119
idn,2002,4.80317
idn,2003,4.82265
idn,2004,4.8203
idn,2005,4.80077
idn,2006,4.86822
idn,2007,4.91885
idn,2008,4.95243
idn,2009,4.96738
idn,2010,4.96251
idn,2011,5.04413
idn,2012,5.11757
idn,2013,5.19208
idn,2014,5.27858
idn,2015,5.38344
idn,2016,5.52434
idn,2017,5.68195
idn,2018,5.85717
idn,2019,6.0503
idn,2020,6.26251
ind,1960,3.04717
ind,1961,3.1002
ind,1962,3.15031
ind,1963,3.19067
ind,1964,3.2144
ind,1965,3.21932
ind,1966,3.25648
ind,1967,3.27804
ind,1968,3.28962
ind,1969,3.29739
ind,1970,3.30454
ind,1971,3.35285
ind,1972,3.39685
ind,1973,3.43375
ind,1974,3.46086
ind,1975,3.47776
ind,1976,3.5207
ind,1977,3.55392
ind,1978,3.57886
ind,1979,3.59691
ind,1980,3.60936
ind,1981,3.64511
ind,1982,3.67098
ind,1983,3.68833
ind,1984,3.69942
ind,1985,3.70646
ind,1986,3.73684
ind,1987,3.76117
ind,1988,3.78002
ind,1989,3.79398
ind,1990,3.80443
ind,1991,3.86039
ind,1992,3.90997
ind,1993,3.95426
ind,1994,3.99494
ind,1995,4.03362
ind,1996,4.1084
ind,1997,4.17734
ind,1998,4.24203
ind,1999,4.30428
ind,2000,4.36554
ind,2001,4.45055
ind,2002,4.53231
ind,2003,4.60892
ind,2004,4.67754
ind,2005,4.73792
ind,2006,4.81627
ind,2007,4.88712
ind,2008,4.95301
ind,2009,5.01676
ind,2010,5.08153
ind,2011,5.17415
ind,2012,5.26569
ind,2013,5.36398
ind,2014,5.4786
ind,2015,5.61464
ind,2016,5.79331
ind,2017,5.98311
ind,2018,6.17996
ind,2019,6.37792
ind,2020,6.57389
irl,1960,11.24867
irl,1961,11.27009
irl,1962,11.28645
irl,1963,11.29105
irl,1964,11.27538
irl,1965,11.23702
irl,1966,11.2601
irl,1967,11.27621
irl,1968,11.27493
irl,1969,11.24223
irl,1970,11.17369
irl,1971,11.10714
irl,1972,10.99634
irl,1973,10.86989
irl,1974,10.76461
irl,1975,10.69634
irl,1976,10.69174
irl,1977,10.71754
irl,1978,10.75002
irl,1979,10.75414
irl,1980,10.71342
irl,1981,10.76689
irl,1982,10.77371
irl,1983,10.75507
irl,1984,10.74017
irl,1985,10.74259
irl,1986,10.83101
irl,1987,10.9335
irl,1988,11.03527
irl,1989,11.10902
irl,1990,11.1399
irl,1991,11.13224
irl,1992,11.0795
irl,1993,11.00154
irl,1994,10.9235
irl,1995,10.85818
irl,1996,10.76789
irl,1997,10.68581
irl,1998,10.61633
irl,1999,10.56142
irl,2000,10.52358
irl,2001,10.49397
irl,2002,10.48143
irl,2003,10.48309
irl,2004,10.49429
irl,2005,10.51327
irl,2006,10.58397
irl,2007,10.65309
irl,2008,10.7345
irl,2009,10.84943
irl,2010,11.0099
irl,2011,11.31346
irl,2012,11.65534
irl,2013,12.02579
irl,2014,12.40742
irl,2015,12.79107
irl,2016,13.14759
irl,2017,13.50666
irl,2018,13.8658
irl,2019,14.22283
irl,2020,14.57795
irn,1960,4.01355
irn,1961,3.93413
irn,1962,3.83652
irn,1963,3.72943
irn,1964,3.62314
irn,1965,3.52169
irn,1966,3.48611
irn,1967,3.44889
irn,1968,3.40793
irn,1969,3.36042
irn,1970,3.30574
irn,1971,3.30251
irn,1972,3.29141
irn,1973,3.26947
irn,1974,3.23278
irn,1975,3.1805
irn,1976,3.15743
irn,1977,3.12066
irn,1978,3.07365
irn,1979,3.01959
irn,1980,2.96159
irn,1981,2.93927
irn,1982,2.90689
irn,1983,2.87481
irn,1984,2.85986
irn,1985,2.87349
irn,1986,2.93753
irn,1987,3.02083
irn,1988,3.11299
irn,1989,3.20347
irn,1990,3.29071
irn,1991,3.39083
irn,1992,3.4907
irn,1993,3.59251
irn,1994,3.6981
irn,1995,3.80778
irn,1996,3.93229
irn,1997,4.05118
irn,1998,4.16577
irn,1999,4.27602
irn,2000,4.38051
irn,2001,4.47497
irn,2002,4.56331
irn,2003,4.64357
irn,2004,4.71064
irn,2005,4.76286
irn,2006,4.83125
irn,2007,4.89762
irn,2008,4.96788
irn,2009,5.04987
irn,2010,5.14766
irn,2011,5.25486
irn,2012,5.37079
irn,2013,5.49821
irn,2014,5.64236
irn,2015,5.80769
irn,2016,5.91457
irn,2017,6.03871
irn,2018,6.18457
irn,2019,6.35852
irn,2020,6.56435
irq,1960,3.11286
irq,1961,3.26119
irq,1962,3.37384
irq,1963,3.46297
irq,1964,3.5486
irq,1965,3.6382
irq,1966,3.72627
irq,1967,3.81145
irq,1968,3.89058
irq,1969,3.9582
irq,1970,4.01363
irq,1971,4.06083
irq,1972,4.10353
irq,1973,4.13737
irq,1974,4.15774
irq,1975,4.16379
irq,1976,4.17711
irq,1977,4.16885
irq,1978,4.1468
irq,1979,4.12003
irq,1980,4.0924
irq,1981,4.09307
irq,1982,4.09008
irq,1983,4.08034
irq,1984,4.058
irq,1985,4.02118
irq,1986,4.00603
irq,1987,3.97471
irq,1988,3.93153
irq,1989,3.88169
irq,1990,3.8282
irq,1991,3.78262
irq,1992,3.73562
irq,1993,3.68861
irq,1994,3.64281
irq,1995,3.59945
irq,1996,3.57363
irq,1997,3.54711
irq,1998,3.52113
irq,1999,3.49717
irq,2000,3.47628
irq,2001,3.45705
irq,2002,3.43583
irq,2003,3.41451
irq,2004,3.3955
irq,2005,3.38027
irq,2006,3.39224
irq,2007,3.40496
irq,2008,3.41069
irq,2009,3.39703
irq,2010,3.35874
irq,2011,3.29821
irq,2012,3.21936
irq,2013,3.14444
irq,2014,3.10175
irq,2015,3.10363
irq,2016,3.15092
irq,2017,3.23134
irq,2018,3.3236
irq,2019,3.39853
irq,2020,3.44273
isl,1960,8.04706
isl,1961,8.12354
isl,1962,8.1971
isl,1963,8.26707
isl,1964,8.34117
isl,1965,8.42013
isl,1966,8.49736
isl,1967,8.57037
isl,1968,8.6403
isl,1969,8.70756
isl,1970,8.76894
isl,1971,8.86483
isl,1972,8.9435
isl,1973,9.0135
isl,1974,9.0818
isl,1975,9.16174
isl,1976,9.29271
isl,1977,9.43644
isl,1978,9.58644
isl,1979,9.73096
isl,1980,9.86586
isl,1981,9.93566
isl,1982,9.98975
isl,1983,10.03733
isl,1984,10.09095
isl,1985,10.16177
isl,1986,10.24921
isl,1987,10.34705
isl,1988,10.4514
isl,1989,10.55849
isl,1990,10.66644
isl,1991,10.79092
isl,1992,10.90482
isl,1993,11.01745
isl,1994,11.13156
isl,1995,11.24878
isl,1996,11.31705
isl,1997,11.40116
isl,1998,11.49308
isl,1999,11.56728
isl,2000,11.60982
isl,2001,11.67769
isl,2002,11.70438
isl,2003,11.71619
isl,2004,11.74666
isl,2005,11.80864
isl,2006,11.787
isl,2007,11.78801
isl,2008,11.81833
isl,2009,11.88786
isl,2010,12.00519
isl,2011,12.26436
isl,2012,12.57784
isl,2013,12.93389
isl,2014,13.31643
isl,2015,13.71414
isl,2016,14.06778
isl,2017,14.42554
isl,2018,14.79509
isl,2019,15.19212
isl,2020,15.62201
isr,1960,4.65387
isr,1961,4.79824
isr,1962,4.95793
isr,1963,5.13477
isr,1964,5.33082
isr,1965,5.54713
isr,1966,5.71416
isr,1967,5.88934
isr,1968,6.07594
isr,1969,6.274
isr,1970,6.4821
isr,1971,6.71016
isr,1972,6.93573
isr,1973,7.16428
isr,1974,7.40737
isr,1975,7.6697
isr,1976,7.87712
isr,1977,8.10644
isr,1978,8.33384
isr,1979,8.5243
isr,1980,8.66277
isr,1981,8.70552
isr,1982,8.6901
isr,1983,8.64677
isr,1984,8.61583
isr,1985,8.61723
isr,1986,8.6625
isr,1987,8.72546
isr,1988,8.79811
isr,1989,8.86718
isr,1990,8.92587
isr,1991,9.05587
isr,1992,9.2072
isr,1993,9.37706
isr,1994,9.56466
isr,1995,9.77136
isr,1996,9.81917
isr,1997,9.86751
isr,1998,9.91656
isr,1999,9.96898
isr,2000,10.02921
isr,2001,10.02763
isr,2002,10.0311
isr,2003,10.03601
isr,2004,10.03378
isr,2005,10.02359
isr,2006,10.06208
isr,2007,10.09417
isr,2008,10.14728
isr,2009,10.25866
isr,2010,10.44868
isr,2011,10.53425
isr,2012,10.66613
isr,2013,10.83594
isr,2014,11.02676
isr,2015,11.22628
isr,2016,11.47056
isr,2017,11.72545
isr,2018,11.97699
isr,2019,12.20867
isr,2020,12.41435
ita,1960,9.52142
ita,1961,9.65322
ita,1962,9.78419
ita,1963,9.91618
ita,1964,10.04848
ita,1965,10.18445
ita,1966,10.35409
ita,1967,10.53046
ita,1968,10.71733
ita,1969,10.91685
ita,1970,11.12911
ita,1971,11.34694
ita,1972,11.54732
ita,1973,11.74286
ita,1974,11.95278
ita,1975,12.18625
ita,1976,12.45806
ita,1977,12.76088
ita,1978,13.05222
ita,1979,13.26303
ita,1980,13.35827
ita,1981,13.39336
ita,1982,13.3076
ita,1983,13.17464
ita,1984,13.10093
ita,1985,13.14604
ita,1986,13.38651
ita,1987,13.7229
ita,1988,14.11745
ita,1989,14.5111
ita,1990,14.87048
ita,1991,15.24394
ita,1992,15.59342
ita,1993,15.92359
ita,1994,16.244
ita,1995,16.56184
ita,1996,16.91158
ita,1997,17.2476
ita,1998,17.5805
ita,1999,17.92384
ita,2000,18.28466
ita,2001,18.57953
ita,2002,18.88318
ita,2003,19.17893
ita,2004,19.44124
ita,2005,19.65977
ita,2006,19.84555
ita,2007,19.97599
ita,2008,20.08355
ita,2009,20.22157
ita,2010,20.42684
ita,2011,20.66377
ita,2012,20.96216
ita,2013,21.29929
ita,2014,21.63534
ita,2015,21.94865
ita,2016,22.23486
ita,2017,22.49969
ita,2018,22.75168
ita,2019,23.01214
ita,2020,23.30189
jam,1960,4.33479
jam,1961,4.5336
jam,1962,4.75484
jam,1963,4.97983
jam,1964,5.20264
jam,1965,5.43253
jam,1966,5.46453
jam,1967,5.49858
jam,1968,5.53657
jam,1969,5.58026
jam,1970,5.63093
jam,1971,5.68373
jam,1972,5.7382
jam,1973,5.79001
jam,1974,5.83233
jam,1975,5.86134
jam,1976,6.05289
jam,1977,6.23679
jam,1978,6.4161
jam,1979,6.59007
jam,1980,6.75208
jam,1981,6.81859
jam,1982,6.86133
jam,1983,6.88944
jam,1984,6.91308
jam,1985,6.9369
jam,1986,6.9709
jam,1987,7.02646
jam,1988,7.10008
jam,1989,7.18338
jam,1990,7.27107
jam,1991,7.30978
jam,1992,7.33703
jam,1993,7.35432
jam,1994,7.36512
jam,1995,7.37176
jam,1996,7.44408
jam,1997,7.52366
jam,1998,7.61279
jam,1999,7.71022
jam,2000,7.81263
jam,2001,7.82083
jam,2002,7.8322
jam,2003,7.85108
jam,2004,7.8815
jam,2005,7.92627
jam,2006,7.98303
jam,2007,8.03771
jam,2008,8.09296
jam,2009,8.15638
jam,2010,8.23897
jam,2011,8.27852
jam,2012,8.3304
jam,2013,8.38976
jam,2014,8.45041
jam,2015,8.51073
jam,2016,8.60068
jam,2017,8.69333
jam,2018,8.79664
jam,2019,8.92239
jam,2020,9.07777
jor,1960,4.26416
jor,1961,4.15621
jor,1962,4.04439
jor,1963,3.93482
jor,1964,3.82638
jor,1965,3.71701
jor,1966,3.56281
jor,1967,3.44206
jor,1968,3.3505
jor,1969,3.28627
jor,1970,3.24942
jor,1971,3.20753
jor,1972,3.16295
jor,1973,3.11752
jor,1974,3.07406
jor,1975,3.03498
jor,1976,3.07468
jor,1977,3.1143
jor,1978,3.14874
jor,1979,3.17243
jor,1980,3.18386
jor,1981,3.26703
jor,1982,3.34051
jor,1983,3.40299
jor,1984,3.46343
jor,1985,3.52891
jor,1986,3.43893
jor,1987,3.36839
jor,1988,3.30877
jor,1989,3.25173
jor,1990,3.19581
jor,1991,3.11246
jor,1992,3.03542
jor,1993,2.97302
jor,1994,2.93334
jor,1995,2.91967
jor,1996,2.94372
jor,1997,2.96924
jor,1998,2.99635
jor,1999,3.02524
jor,2000,3.05662
jor,2001,3.11456
jor,2002,3.1741
jor,2003,3.23451
jor,2004,3.29366
jor,2005,3.34867
jor,2006,3.40228
jor,2007,3.45949
jor,2008,3.51794
jor,2009,3.57523
jor,2010,3.63058
jor,2011,3.64042
jor,2012,3.65599
jor,2013,3.67874
jor,2014,3.71086
jor,2015,3.75563
jor,2016,3.78149
jor,2017,3.81026
jor,2018,3.84649
jor,2019,3.89342
jor,2020,3.9537
jpn,1960,5.6208
jpn,1961,5.72912
jpn,1962,5.83669
jpn,1963,5.94544
jpn,1964,6.05534
jpn,1965,6.16702
jpn,1966,6.30782
jpn,1967,6.45257
jpn,1968,6.59799
jpn,1969,6.73938
jpn,1970,6.87537
jpn,1971,7.04511
jpn,1972,7.20198
jpn,1973,7.35491
jpn,1974,7.51847
jpn,1975,7.70165
jpn,1976,7.9199
jpn,1977,8.16641
jpn,1978,8.42795
jpn,1979,8.68099
jpn,1980,8.91424
jpn,1981,9.1707
jpn,1982,9.39704
jpn,1983,9.61266
jpn,1984,9.84547
jpn,1985,10.11079
jpn,1986,10.39827
jpn,1987,10.71422
jpn,1988,11.06326
jpn,1989,11.44728
jpn,1990,11.86843
jpn,1991,12.3078
jpn,1992,12.77794
jpn,1993,13.27142
jpn,1994,13.77967
jpn,1995,14.29721
jpn,1996,14.83198
jpn,1997,15.36926
jpn,1998,15.90787
jpn,1999,16.44601
jpn,2000,16.98445
jpn,2001,17.50725
jpn,2002,18.03048
jpn,2003,18.55893
jpn,2004,19.09753
jpn,2005,19.65235
jpn,2006,20.17768
jpn,2007,20.69761
jpn,2008,21.2359
jpn,2009,21.82911
jpn,2010,22.49807
jpn,2011,23.15825
jpn,2012,23.87794
jpn,2013,24.6256
jpn,2014,25.34971
jpn,2015,26.01933
jpn,2016,26.59182
jpn,2017,27.10948
jpn,2018,27.57637
jpn,2019,28.00205
jpn,2020,28.39727
kaz,1960,5.70007
kaz,1961,5.57549
kaz,1962,5.45091
kaz,1963,5.33984
kaz,1964,5.25713
kaz,1965,5.21082
kaz,1966,5.22661
kaz,1967,5.26539
kaz,1968,5.3157
kaz,1969,5.35912
kaz,1970,5.38584
kaz,1971,5.48055
kaz,1972,5.5365
kaz,1973,5.57202
kaz,1974,5.61284
kaz,1975,5.66975
kaz,1976,5.79163
kaz,1977,5.92577
kaz,1978,6.0458
kaz,1979,6.11283
kaz,1980,6.11066
kaz,1981,6.07474
kaz,1982,5.98768
kaz,1983,5.87383
kaz,1984,5.7653
kaz,1985,5.68024
kaz,1986,5.65988
kaz,1987,5.64582
kaz,1988,5.65858
kaz,1989,5.72693
kaz,1990,5.86452
kaz,1991,6.11351
kaz,1992,6.43138
kaz,1993,6.7646
kaz,1994,7.03263
kaz,1995,7.19088
kaz,1996,7.2314
kaz,1997,7.13656
kaz,1998,6.97868
kaz,1999,6.86324
kaz,2000,6.83991
kaz,2001,7.06706
kaz,2002,7.35725
kaz,2003,7.61685
kaz,2004,7.73938
kaz,2005,7.69062
kaz,2006,7.61113
kaz,2007,7.43059
kaz,2008,7.20175
kaz,2009,6.98657
kaz,2010,6.81093
kaz,2011,6.81328
kaz,2012,6.80867
kaz,2013,6.78409
kaz,2014,6.75604
kaz,2015,6.75881
kaz,2016,6.91843
kaz,2017,7.13682
kaz,2018,7.39185
kaz,2019,7.65234
kaz,2020,7.9028
ken,1960,3.7415
ken,1961,3.72881
ken,1962,3.70653
ken,1963,3.67626
ken,1964,3.63924
ken,1965,3.59626
ken,1966,3.56859
ken,1967,3.53346
ken,1968,3.49153
ken,1969,3.44301
ken,1970,3.38826
ken,1971,3.35142
ken,1972,3.30642
ken,1973,3.25464
ken,1974,3.19739
ken,1975,3.13597
ken,1976,3.08942
ken,1977,3.03871
ken,1978,2.98465
ken,1979,2.9277
ken,1980,2.8687
ken,1981,2.82769
ken,1982,2.7832
ken,1983,2.73709
ken,1984,2.69114
ken,1985,2.64684
ken,1986,2.61146
ken,1987,2.57533
ken,1988,2.5403
ken,1989,2.50849
ken,1990,2.48146
ken,1991,2.46054
ken,1992,2.4401
ken,1993,2.42014
ken,1994,2.40007
ken,1995,2.37946
ken,1996,2.3773
ken,1997,2.36449
ken,1998,2.34221
