geo,time,se_prm_enrr_fe
nld,1991,103.8391
nld,1992,98.40511
nld,1993,98.35739
nld,1994,106.20915
nld,1995,106.27079
nld,1996,106.30101
nld,1997,106.61191
nld,1998,107.10746
nld,1999,106.84703
nld,2000,106.80368
nld,2001,106.44444
nld,2002,106.28225
nld,2003,106.1854
nld,2004,105.49042
nld,2005,105.48009
nld,2006,105.88361
nld,2007,106.753
nld,2008,107.4469
nld,2009,107.88121
nld,2010,108.08452
nld,2011,107.45444
nld,2012,105.82025
nld,2015,102.67552
nld,2016,103.29039
nld,2017,104.22212
nld,2018,105.16962
nld,2019,106.10014
nld_curacao,2013,157.67288
nld_curacao,2020,100.88568
nor,1971,108.8949
nor,1972,103.83684
nor,1973,100.5145
nor,1974,101.10749
nor,1975,101.51233
nor,1976,100.93736
nor,1977,100.91738
nor,1978,100.09641
nor,1979,99.65198
nor,1980,99.68362
nor,1981,99.49742
nor,1982,99.23882
nor,1983,98.35333
nor,1984,97.91159
nor,1985,96.83579
nor,1986,96.81255
nor,1987,97.67172
nor,1988,98.05527
nor,1989,99.09309
nor,1990,100.24413
nor,1991,100.32546
nor,1992,100.05721
nor,1993,99.2189
nor,1994,98.80464
nor,1995,98.42259
nor,1996,98.58086
nor,1997,84.43869
nor,1998,100.37191
nor,1999,100.66499
nor,2000,100.98357
nor,2001,100.95433
nor,2002,100.33012
nor,2003,100.02044
nor,2004,99.43913
nor,2005,98.66178
nor,2006,98.9296
nor,2007,99.1521
nor,2008,99.39836
nor,2009,99.31741
nor,2010,99.23571
nor,2011,99.50677
nor,2012,100.09844
nor,2013,100.17448
nor,2014,99.79021
nor,2015,99.76582
nor,2016,100.11042
nor,2017,100.21819
nor,2018,100.07715
nor,2019,100.20604
npl,1970,7.80612
npl,1981,39.26854
npl,1982,41.57857
npl,1983,45.18146
npl,1984,49.16129
npl,1985,50.67876
npl,1986,50.99882
npl,1987,52.75863
npl,1988,57.65923
npl,1989,73.06538
npl,1990,81.6585
npl,1991,85.3458
npl,1992,89.99286
npl,1993,90.3074
npl,1994,92.72258
npl,1995,93.69048
npl,1996,98.66744
npl,1999,98.94457
npl,2000,103.86898
npl,2001,101.20099
npl,2002,107.21635
npl,2003,106.78774
npl,2004,107.92284
npl,2005,109.15095
npl,2006,124.62976
npl,2007,127.24555
npl,2008,126.91349
npl,2009,141.29967
npl,2010,149.94553
npl,2011,156.02757
npl,2012,154.64813
npl,2013,151.26811
npl,2014,148.46471
npl,2015,148.56432
npl,2016,148.17456
npl,2017,145.2117
npl,2019,143.45337
nru,1971,86.43533
nru,1972,94.76923
nru,1973,95.28875
nru,1974,97.59036
nru,1985,103.98162
nru,1998,110.80711
nru,2000,117.89182
nru,2001,109.62343
nru,2002,101.54278
nru,2003,90.94767
nru,2004,103.87374
nru,2005,127.2198
nru,2006,96.47059
nru,2007,89.02077
nru,2008,93.4033
nru,2012,102.76923
nru,2014,111.5899
nru,2016,123.17416
nru,2019,120.97625
nru,2020,97.12794
nzl,1970,109.51926
nzl,1971,107.57369
nzl,1972,106.24733
nzl,1973,104.93619
nzl,1974,104.06057
nzl,1975,105.49898
nzl,1976,106.98157
nzl,1977,107.90184
nzl,1978,108.11869
nzl,1979,107.58067
nzl,1980,106.01189
nzl,1981,103.49964
nzl,1982,102.87406
nzl,1983,102.21213
nzl,1984,103.43119
nzl,1985,104.37171
nzl,1986,104.30796
nzl,1987,105.09088
nzl,1988,104.42001
nzl,1989,103.49711
nzl,1990,103.74187
nzl,1991,102.02305
nzl,1992,100.39098
nzl,1993,99.84147
nzl,1994,99.80685
nzl,1995,101.36679
nzl,1996,100.03069
nzl,1997,101.10399
nzl,1998,101.5773
nzl,1999,100.43995
nzl,2000,99.6308
nzl,2001,97.49062
nzl,2002,97.13856
nzl,2003,98.1814
nzl,2004,98.17049
nzl,2005,99.29473
nzl,2006,99.81092
nzl,2007,100.46344
nzl,2008,100.84891
nzl,2009,101.14229
nzl,2010,101.277
nzl,2011,100.14609
nzl,2012,98.70183
nzl,2013,98.28005
nzl,2014,97.79055
nzl,2015,98.21236
nzl,2016,99.20377
nzl,2017,100.19743
nzl,2018,101.38116
nzl,2019,101.76222
omn,1971,0.7782
omn,1972,3.1185
omn,1973,6.27989
omn,1974,11.64565
omn,1975,17.59222
omn,1976,20.62793
omn,1977,23.91872
omn,1978,27.43099
omn,1979,30.82333
omn,1980,32.26661
omn,1981,35.59305
omn,1982,39.1252
omn,1983,45.07991
omn,1984,51.87252
omn,1985,59.15527
omn,1986,65.23748
omn,1987,69.74971
omn,1988,73.01275
omn,1989,75.57329
omn,1990,77.59092
omn,1991,80.21286
omn,1992,82.28037
omn,1993,84.29722
omn,1994,85.32244
omn,1995,85.93702
omn,1996,86.87929
omn,1997,88.70518
omn,1998,89.56449
omn,1999,90.51268
omn,2000,91.02615
omn,2001,92.02183
omn,2002,91.1726
omn,2003,90.29891
omn,2005,92.0573
omn,2006,91.91732
omn,2007,93.33101
omn,2008,95.2158
omn,2009,100.82938
omn,2011,103.22403
omn,2012,104.96787
omn,2013,112.31627
omn,2014,113.08977
omn,2015,110.73065
omn,2016,109.68471
omn,2017,108.85833
omn,2018,108.57453
omn,2019,107.69823
omn,2020,107.8113
pak,1971,26.93189
pak,1972,27.2975
pak,1973,30.0251
pak,1974,31.46306
pak,1975,31.97473
pak,1976,33.67024
pak,1977,33.5872
pak,1978,32.84909
pak,1979,32.58672
pak,1980,32.62164
pak,1981,33.75872
pak,1982,34.79239
pak,1983,35.68336
pak,1984,35.90174
pak,1985,37.38382
pak,1986,38.0559
pak,1987,39.26491
pak,1988,40.01456
pak,1989,39.85985
pak,1990,40.4436
pak,2000,57.06668
pak,2001,57.01294
pak,2002,57.13639
pak,2003,60.91778
pak,2004,64.91
pak,2005,70.34328
pak,2006,68.56943
pak,2007,75.29171
pak,2008,75.90518
pak,2009,77.07291
pak,2010,77.63804
pak,2011,74.51299
pak,2012,74.64866
pak,2013,73.89344
pak,2014,77.39932
pak,2015,78.25324
pak,2016,83.88247
pak,2017,83.70682
pak,2018,86.11134
pak,2019,89.24363
pan,1970,97.0698
pan,1971,106.5999
pan,1972,110.41313
pan,1973,112.3479
pan,1974,113.17204
pan,1975,112.58746
pan,1976,112.44958
pan,1977,110.5216
pan,1978,109.24284
pan,1979,106.14591
pan,1980,103.53659
pan,1981,101.14331
pan,1982,100.26864
pan,1983,98.49083
pan,1984,98.30305
pan,1985,98.15042
pan,1986,98.56038
pan,1987,98.61467
pan,1988,98.11557
pan,1989,99.34849
pan,1990,98.72656
pan,1999,102.56025
pan,2000,103.86584
pan,2001,105.04987
pan,2002,106.89429
pan,2003,105.5952
pan,2004,106.8134
pan,2005,105.29106
pan,2006,105.64217
pan,2007,106.72935
pan,2008,105.45825
pan,2009,103.82531
pan,2010,103.13647
pan,2011,102.94459
pan,2012,101.70995
pan,2013,100.77707
pan,2014,97.93256
pan,2015,94.85858
pan,2016,92.36523
pan,2017,93.35471
pan,2020,93.00833
per,1970,96.07362
per,1973,100.85609
per,1977,108.53146
per,1978,109.46379
per,1979,106.85736
per,1980,106.93848
per,1981,108.3481
per,1982,110.41906
per,1985,116.36567
per,1991,112.23652
per,1992,109.72683
per,1993,110.78788
per,1995,113.72322
per,1998,115.85332
per,1999,117.24688
per,2000,117.22804
per,2001,116.94728
per,2002,116.35029
per,2003,114.64954
per,2004,113.94161
per,2005,113.88433
per,2006,114.10455
per,2007,114.53982
per,2008,111.56472
per,2009,110.16524
per,2010,109.98755
per,2011,108.0154
per,2012,102.20373
per,2013,103.74306
per,2014,101.249
per,2015,100.28327
per,2016,102.42321
per,2017,102.1457
per,2018,105.0764
per,2019,111.26073
per,2020,118.67553
phl,1976,113.9184
phl,1981,110.78141
phl,1982,109.11527
phl,1983,107.6106
phl,1984,106.92001
phl,1985,105.58911
phl,1986,104.79826
phl,1987,104.59212
phl,1988,108.243
phl,1989,109.91357
phl,1990,109.17511
phl,1991,109.05334
phl,1992,107.98494
phl,1993,107.31515
phl,1994,106.89801
phl,1995,104.68977
phl,1996,107.67973
phl,1997,109.21829
phl,1998,108.01129
phl,1999,109.16043
phl,2001,108.8362
phl,2002,107.58446
phl,2003,107.22311
phl,2004,106.12646
phl,2005,105.41571
phl,2006,103.26507
phl,2007,103.55884
phl,2008,105.2759
phl,2009,107.1402
phl,2014,111.8504
phl,2015,110.49716
phl,2016,108.2587
phl,2017,105.51518
phl,2018,99.86927
phl,2019,97.61295
plw,1999,100.79727
plw,2000,104.39189
plw,2004,108.66911
plw,2013,107.01262
plw,2014,105.19663
plw,2020,106.14286
png,1970,32.2576
png,1971,32.15697
png,1972,32.06753
png,1973,33.17345
png,1974,34.63934
png,1975,36.60075
png,1976,37.64623
png,1977,38.15413
png,1978,39.67859
png,1979,41.93217
png,1981,44.27681
png,1982,45.80334
png,1984,49.03484
png,1986,50.16268
png,1987,50.57224
png,1988,51.09362
png,1989,52.46796
png,1990,51.23091
png,1991,51.35099
png,1992,53.00662
png,1993,56.83525
png,1994,59.1868
png,1995,60.38339
png,1996,60.11153
png,1997,61.28475
png,1998,65.12929
png,2000,60.35875
png,2001,55.00824
png,2002,52.91496
png,2003,50.23578
png,2004,50.46243
png,2005,50.85792
png,2006,49.46361
png,2008,54.31819
png,2012,95.67696
png,2016,103.57302
png,2018,111.83575
pol,1972,98.53183
pol,1973,99.96922
pol,1974,100.25711
pol,1989,99.41647
pol,1990,98.20677
pol,1991,98.05822
pol,1992,97.47915
pol,1993,98.93429
pol,1994,98.53583
pol,1995,97.16968
pol,1996,97.26275
pol,1997,98.23753
pol,1998,98.87195
pol,1999,98.14493
pol,2000,97.82947
pol,2001,97.58772
pol,2002,96.64098
pol,2003,95.71254
pol,2004,94.9115
pol,2005,94.26031
pol,2006,94.29832
pol,2007,94.36289
pol,2008,94.3664
pol,2009,95.05227
pol,2010,96.12236
pol,2011,97.28442
pol,2012,100.06803
pol,2013,100.42822
pol,2014,100.2535
pol,2017,100.04543
pol,2018,96.3152
pol,2019,96.52033
pri,2009,98.56595
pri,2010,99.27354
pri,2011,91.60209
pri,2012,93.28788
pri,2013,91.61575
prk,2009,99.36681
prk,2018,89.28146
prt,1971,112.23326
prt,1972,113.59721
prt,1973,114.25461
prt,1974,115.6589
prt,1975,115.12986
prt,1976,117.9661
prt,1977,117.79026
prt,1978,118.63927
prt,1979,116.29353
prt,1980,117.98431
prt,1981,117.74207
prt,1982,118.93692
prt,1983,119.21164
prt,1984,118.39965
prt,1985,123.42333
prt,1986,122.00119
prt,1987,124.31128
prt,1988,118.74377
prt,1990,118.87599
prt,1991,116.54676
prt,1992,119.72659
prt,1993,117.35874
prt,1994,118.03012
prt,1995,118.08043
prt,1996,117.94301
prt,1998,119.64992
prt,1999,119.40406
prt,2000,120.35348
prt,2001,121.86732
prt,2002,116.6292
prt,2003,116.25808
prt,2004,115.41154
prt,2005,115.14193
prt,2006,114.97318
prt,2007,113.70939
prt,2008,112.35906
prt,2009,111.17488
prt,2010,109.85528
prt,2011,109.11768
prt,2012,107.98629
prt,2013,107.51308
prt,2014,105.74948
prt,2015,104.87311
prt,2016,103.80414
prt,2017,104.35608
prt,2018,105.39792
prt,2019,106.237
pry,1970,94.57659
pry,1971,95.44726
pry,1972,92.30698
pry,1973,95.07133
pry,1974,94.2019
pry,1975,91.76405
pry,1976,93.00401
pry,1977,93.89316
pry,1978,95.83494
pry,1979,97.17939
pry,1980,99.53473
pry,1981,101.34139
pry,1982,100.1606
pry,1983,102.04027
pry,1984,101.46459
pry,1985,100.68538
pry,1986,99.27436
pry,1987,99.53645
pry,1988,100.6814
pry,1989,102.29404
pry,1990,103.50797
pry,1991,105.25013
pry,1992,102.85902
pry,1993,109.97849
pry,1994,109.60889
pry,1995,111.48523
pry,1996,113.79352
pry,1997,113.46263
pry,1998,118.43068
pry,1999,116.03737
pry,2000,116.91347
pry,2001,116.16254
pry,2002,114.8231
pry,2003,110.88599
pry,2004,109.7096
pry,2005,109.68071
pry,2006,106.90486
pry,2007,104.71893
pry,2008,102.87748
pry,2009,101.55494
pry,2010,100.92056
pry,2011,99.92485
pry,2012,103.01998
pry,2020,83.62366
pse,1995,91.54615
pse,1996,93.12897
pse,1997,95.3483
pse,1999,96.53846
pse,2000,96.46561
pse,2001,95.50004
pse,2002,93.54501
pse,2003,91.7996
pse,2004,88.57223
pse,2005,87.97202
pse,2006,87.39541
pse,2007,87.33624
pse,2008,88.36175
pse,2009,89.43401
pse,2010,90.3847
pse,2011,92.58177
pse,2012,94.91647
pse,2013,96.67234
pse,2014,97.38704
pse,2015,97.50489
pse,2016,97.53469
pse,2017,98.80956
pse,2018,98.7356
pse,2019,97.6985
pse,2020,96.21557
pyf,1981,118.21558
pyf,1982,116.26914
pyf,1983,115.66515
pyf,1984,109.98357
pyf,1985,107.73698
pyf,1988,124.61961
pyf,1989,123.38904
pyf,1990,125.18169
pyf,1991,123.80909
pyf,1992,120.33158
pyf,1993,120.7697
pyf,1994,118.2881
pyf,1995,116.61394
pyf,1996,111.68666
qat,1971,100.20855
qat,1972,112.86908
qat,1973,117.08083
qat,1974,114.65242
qat,1975,122.70165
qat,1976,120.7689
qat,1977,121.40902
qat,1978,119.93859
qat,1979,119.01089
qat,1980,117.22047
qat,1981,115.59105
qat,1982,114.88126
qat,1983,115.0745
qat,1984,110.74611
qat,1985,109.58167
qat,1986,108.20524
qat,1987,103.41131
qat,1988,101.44374
qat,1989,99.23757
qat,1990,95.10989
qat,1991,88.38648
qat,1992,85.15099
qat,1993,85.16764
qat,1994,89.86486
qat,1995,91.44857
qat,1996,96.8454
qat,1997,100.52089
qat,1998,102.14136
qat,1999,106.08674
qat,2000,105.12912
qat,2001,105.98427
qat,2002,105.05798
qat,2003,106.40758
qat,2004,101.07812
qat,2005,103.73561
qat,2006,99.79813
qat,2007,104.53951
qat,2008,104.56494
qat,2009,106.6488
qat,2010,104.35936
qat,2011,104.34577
qat,2012,103.23748
qat,2013,99.93149
qat,2014,100.28776
qat,2015,103.01785
qat,2016,102.70193
qat,2017,103.0715
qat,2018,104.3871
qat,2019,105.11708
qat,2020,105.71887
rou,1971,113.43178
rou,1972,114.43597
rou,1973,107.6145
rou,1974,105.62312
rou,1989,91.24726
rou,1990,90.35099
rou,1991,86.51335
rou,1992,86.76686
rou,1993,87.95123
rou,1994,90.56885
rou,1995,95.70368
rou,1996,97.13879
rou,1997,96.98833
rou,1998,95.88776
rou,1999,93.92579
rou,2000,94.3401
rou,2001,95.9484
rou,2002,99.42673
rou,2003,103.71395
rou,2004,110.97248
rou,2005,108.98066
rou,2006,105.25845
rou,2007,103.95147
rou,2008,98.66204
rou,2009,99.06547
rou,2010,99.12425
rou,2011,98.68784
rou,2012,97.61874
rou,2015,88.48407
rou,2016,86.34456
rou,2017,84.56607
rou,2018,86.94353
rou,2019,87.06544
rus,1981,102.8112
rus,1986,105.20052
rus,1989,107.88012
rus,1990,107.88883
rus,1991,110.24864
rus,1992,110.489
rus,1993,109.66956
rus,1994,107.28535
rus,1995,107.52169
rus,1999,102.38309
rus,2000,102.34232
rus,2001,105.59768
rus,2002,113.56818
rus,2003,121.0091
rus,2005,95.32066
rus,2006,95.30464
rus,2007,95.81845
rus,2008,97.7661
rus,2009,99.60503
rus,2011,101.39378
rus,2012,101.33234
rus,2013,100.04793
rus,2014,98.02932
rus,2015,99.47305
rus,2016,100.12029
rus,2017,102.3353
rus,2018,104.09201
rus,2019,103.65868
rwa,1971,56.11311
rwa,1972,53.29953
rwa,1973,52.77812
rwa,1974,51.58503
rwa,1975,49.82262
rwa,1976,51.34421
rwa,1977,54.80956
rwa,1978,57.41341
rwa,1979,62.2257
rwa,1980,65.92292
rwa,1981,70.39292
rwa,1982,71.32896
rwa,1983,68.61427
rwa,1984,67.18892
rwa,1985,66.4687
rwa,1986,67.32132
rwa,1987,69.45732
rwa,1988,70.71914
rwa,1989,71.74097
rwa,1990,71.69303
rwa,1991,73.96234
rwa,1992,79.65737
rwa,1997,108.41086
rwa,1998,111.93913
rwa,1999,106.18944
rwa,2000,110.38806
rwa,2001,109.53562
rwa,2002,112.67676
rwa,2003,119.96148
rwa,2004,128.93748
rwa,2005,134.57094
rwa,2006,145.15485
rwa,2007,150.31117
rwa,2008,149.86932
rwa,2009,151.31418
rwa,2010,150.07594
rwa,2011,149.87102
rwa,2012,149.19839
rwa,2013,146.00687
rwa,2014,142.09464
rwa,2015,140.56584
rwa,2016,141.19302
rwa,2017,137.17433
rwa,2018,132.12526
rwa,2019,129.96979
sau,1979,43.83368
sau,2005,94.95897
sau,2007,99.33724
sau,2008,101.45305
sau,2009,103.32971
sau,2010,106.17968
sau,2011,106.36617
sau,2012,110.32458
sau,2013,114.89821
sau,2014,117.2198
sau,2015,112.10066
sau,2016,104.63059
sau,2017,100.17458
sau,2018,100.34702
sau,2019,101.47726
sau,2020,101.19007
sdn,2001,54.69064
sdn,2002,54.70062
sdn,2003,56.37855
sdn,2004,57.31379
sdn,2005,59.13027
sdn,2006,62.82376
sdn,2007,61.38894
sdn,2008,67.62819
sdn,2009,68.09315
sdn,2010,67.76904
sdn,2011,65.17222
sdn,2012,66.67713
sdn,2013,68.05666
sdn,2014,69.33065
sdn,2015,69.78471
sdn,2016,73.22094
sdn,2017,74.41109
sdn,2018,76.12258
sen,1971,30.27176
sen,1972,30.3944
sen,1973,30.95201
sen,1974,33.56246
sen,1975,34.05266
sen,1976,33.59058
sen,1977,33.84411
sen,1978,32.67846
sen,1979,33.79444
sen,1980,34.58286
sen,1981,35.79097
sen,1982,37.11394
sen,1983,39.3325
sen,1984,40.8506
sen,1985,42.15504
sen,1986,43.81394
sen,1987,44.6748
sen,1988,45.63375
sen,1989,45.56999
sen,1990,46.02703
sen,1991,46.39909
sen,1992,46.32277
sen,1993,45.83745
sen,1994,46.7142
sen,1995,47.90891
sen,1996,52.3767
sen,1997,56.87792
sen,1998,60.86048
sen,1999,59.60347
sen,2000,64.33841
sen,2001,66.94129
sen,2002,68.55816
sen,2003,72.91144
sen,2004,76.09223
sen,2005,78.47835
sen,2006,79.47941
sen,2007,83.69389
sen,2008,85.19517
sen,2009,85.75302
sen,2010,86.44265
sen,2011,92.01571
sen,2012,91.49765
sen,2013,89.37315
sen,2014,90.46086
sen,2015,89.78162
sen,2019,87.58381
sen,2020,88.91621
sgp,2016,100.69286
sgp,2017,100.57172
sgp,2018,100.22494
sgp,2019,100.68497
slb,1970,55.71706
slb,1971,59.73586
slb,1972,63.83949
slb,1973,60.47083
slb,1974,60.87658
slb,1975,61.04671
slb,1976,66.98967
slb,1977,66.3593
slb,1978,63.46325
slb,1979,62.03336
slb,1980,64.31869
slb,1981,61.27147
slb,1982,61.44808
slb,1983,67.7314
slb,1986,69.47347
slb,1990,80.8109
slb,1991,82.32935
slb,1992,87.8675
slb,1993,92.92194
slb,1994,97.04102
slb,1999,85.70562
slb,2000,82.53006
slb,2002,91.681
slb,2005,97.81282
slb,2006,103.90279
slb,2007,104.90535
slb,2010,113.16806
slb,2011,113.98751
slb,2012,111.60158
slb,2013,113.36846
slb,2014,111.78632
slb,2015,112.97701
slb,2016,113.67024
slb,2017,112.19722
slb,2018,105.99196
slb,2019,103.88105
sle,1971,27.70934
sle,1972,28.75473
sle,1973,25.95079
sle,1974,27.38989
sle,1975,27.79929
sle,1976,29.45611
sle,1977,30.52659
sle,1978,30.91669
sle,1980,39.64539
sle,1981,41.47443
sle,1982,43.3203
sle,1983,42.70768
sle,1984,45.39537
sle,1985,48.26951
sle,1988,44.6174
sle,1989,41.32977
sle,1990,38.80195
sle,1991,36.10523
sle,2000,57.5309
sle,2001,60.43953
sle,2011,110.76908
sle,2012,115.99032
sle,2013,118.28518
sle,2015,116.9143
sle,2016,118.89392
sle,2017,125.64213
sle,2018,114.68657
sle,2019,145.59427
sle,2020,143.67078
slv,1970,80.15028
slv,1971,82.37633
slv,1972,81.75763
slv,1973,86.61792
slv,1974,88.79136
slv,1975,91.03024
slv,1976,93.93339
slv,1977,95.12922
slv,1978,97.45009
slv,1979,100.10926
slv,1980,93.12636
slv,1981,76.29671
slv,1982,85.1476
slv,1983,88.20666
slv,1984,91.05438
slv,1987,101.71791
slv,1988,103.49001
slv,1989,100.71837
slv,1991,98.39571
slv,1992,101.67531
slv,1993,102.33652
slv,1995,102.73832
slv,1996,109.59003
slv,1997,77.2576
slv,1998,110.41843
slv,1999,110.28519
slv,2000,109.4518
slv,2001,110.31865
slv,2002,110.37031
slv,2003,113.36215
slv,2004,116.17256
slv,2005,116.11904
slv,2006,115.56408
slv,2007,123.59883
slv,2008,113.86304
slv,2009,112.64938
slv,2010,112.25973
slv,2011,111.37353
slv,2012,109.57779
slv,2013,107.03049
slv,2014,103.93379
slv,2015,100.42776
slv,2016,97.77417
slv,2017,94.4722
slv,2018,93.26777
slv,2019,89.17446
smr,2018,99.76744
smr,2019,101.23609
smr,2020,95.0495
som,1971,3.81854
som,1972,4.5799
som,1973,6.34975
som,1974,8.63526
som,1976,22.52416
som,1977,23.47614
som,1978,21.34832
som,1979,21.8203
som,1980,20.66077
som,1981,14.82702
som,1982,12.8467
som,1983,11.70002
som,1984,11.96348
som,1985,10.64277
som,1986,9.62341
som,2007,16.62561
srb,1999,109.07479
srb,2000,103.07596
srb,2001,102.38866
srb,2002,101.82761
srb,2003,101.08202
srb,2004,101.61181
srb,2005,103.02382
srb,2006,101.81593
srb,2007,100.9952
srb,2008,100.54937
srb,2009,97.17106
srb,2010,95.64695
srb,2011,101.51213
srb,2012,100.56836
srb,2013,100.94359
srb,2014,101.36326
srb,2015,101.22541
srb,2016,100.46706
srb,2017,100.36259
srb,2018,100.31749
srb,2019,99.59382
srb,2020,97.64904
ssd,2011,71.58802
ssd,2015,60.38093
stp,1971,98.93115
stp,1972,121.5251
stp,1973,130.75481
stp,1977,122.25386
stp,1978,131.52388
stp,1983,142.06062
stp,1984,132.08447
stp,1987,115.01125
stp,1988,118.60528
stp,1990,122.38145
stp,1991,125.39314
stp,1992,133.43925
stp,1996,132.3503
stp,1998,114.00689
stp,1999,98.29154
stp,2002,117.32084
stp,2003,120.41991
stp,2004,122.20069
stp,2005,123.10121
stp,2007,118.75288
stp,2008,118.63941
stp,2009,120.32415
stp,2010,116.19757
stp,2011,114.26579
stp,2012,105.98756
stp,2013,105.96625
stp,2014,102.0392
stp,2015,103.1691
stp,2016,103.85953
stp,2017,105.00261
sur,1971,124.75942
sur,1972,124.06712
sur,1973,126.62839
sur,1974,129.68214
sur,1975,119.78321
sur,1976,108.11239
sur,1977,120.43951
sur,1978,123.21218
sur,1979,128.09056
sur,1982,129.36003
sur,1985,139.45815
sur,1986,141.49152
sur,1987,130.67986
sur,1988,130.06458
sur,1989,135.81612
sur,1990,127.3913
sur,1991,114.55598
sur,1992,133.50008
sur,1993,136.98599
sur,1994,153.03897
sur,2001,106.5132
sur,2002,103.64592
sur,2005,104.18202
sur,2006,105.39507
sur,2007,103.16187
sur,2008,111.72577
sur,2009,114.21951
sur,2010,113.84338
sur,2011,112.29691
sur,2012,112.53292
sur,2013,113.69895
sur,2014,114.32242
sur,2015,116.40878
sur,2016,115.71443
sur,2017,110.77448
sur,2018,108.70755
sur,2019,109.15439
svk,1991,99.50826
svk,1992,101.63111
svk,1993,100.55872
svk,1994,100.69687
svk,1995,99.89191
svk,1996,98.86001
svk,1997,98.03106
svk,1998,100.67605
svk,1999,100.30567
svk,2000,100.80024
svk,2001,101.22313
svk,2002,99.30424
svk,2003,97.91528
svk,2004,97.18732
svk,2005,97.64171
svk,2006,100.01753
svk,2007,102.68272
svk,2008,103.58694
svk,2009,102.59867
svk,2010,100.99314
svk,2011,99.85448
svk,2012,100.02166
svk,2013,99.83907
svk,2014,99.27775
svk,2015,98.0883
svk,2016,97.28014
svk,2017,98.43949
svk,2018,99.54251
svk,2019,100.58178
svn,1993,93.4422
svn,1994,94.00485
svn,1995,96.45166
svn,1996,97.75897
svn,1997,98.52197
svn,1998,98.86851
svn,1999,97.94927
svn,2000,98.44527
svn,2001,100.86821
svn,2002,104.75066
svn,2003,110.34582
svn,2004,98.81699
svn,2005,100.00444
svn,2006,101.51195
svn,2007,97.90082
svn,2008,98.41896
svn,2009,99.03098
svn,2010,99.46924
svn,2011,100.05976
svn,2012,100.60834
svn,2013,100.29107
svn,2014,99.95206
svn,2015,100.33198
svn,2016,100.2171
svn,2017,100.56636
svn,2018,102.13463
svn,2019,102.92524
swe,1971,94.95933
swe,1972,96.71553
swe,1973,97.86961
swe,1974,99.27928
swe,1975,100.85034
swe,1976,101.54925
swe,1977,100.74478
swe,1978,99.03973
swe,1979,98.26392
swe,1980,97.27787
swe,1981,96.55186
swe,1982,96.90768
swe,1983,97.84365
swe,1984,98.03949
swe,1985,98.4505
swe,1986,97.55821
swe,1987,98.05597
swe,1988,98.41473
swe,1989,98.75798
swe,1990,99.54328
swe,1991,99.8375
swe,1992,100.49358
swe,1993,105.03564
swe,1994,104.94942
swe,1995,105.01047
swe,1996,105.16163
swe,1997,105.73973
swe,1998,112.07185
swe,1999,111.56732
swe,2000,111.02194
swe,2001,111.07645
swe,2002,110.00252
swe,2003,108.67284
swe,2004,97.0805
swe,2005,95.65748
swe,2006,95.52782
swe,2007,96.55985
swe,2008,98.44897
swe,2009,99.65077
swe,2010,101.16406
swe,2011,100.22249
swe,2012,101.84269
swe,2013,123.98248
swe,2014,124.23183
swe,2015,125.52125
swe,2016,126.49916
swe,2017,127.44611
swe,2018,129.7997
swe,2019,128.68265
swz,1970,77.93502
swz,1971,78.28511
swz,1972,80.81907
swz,1973,83.99535
swz,1974,86.168
swz,1975,86.92147
swz,1976,87.04568
swz,1977,87.64581
swz,1978,87.75664
swz,1979,88.33454
swz,1980,89.84564
swz,1981,91.77806
swz,1982,92.03473
swz,1983,91.34902
swz,1984,91.42247
swz,1985,91.28555
swz,1986,90.45579
swz,1987,90.61533
swz,1988,90.19989
swz,1989,89.71034
swz,1990,91.42235
swz,1991,91.51639
swz,1992,92.86652
swz,1993,94.0837
swz,1994,96.67228
swz,1995,100.79564
swz,1996,100.86588
swz,1997,102.2118
swz,1998,102.43824
swz,1999,103.91703
swz,2000,103.36628
swz,2001,102.42723
swz,2002,99.53431
swz,2003,100.32365
swz,2004,104.97987
swz,2005,107.54134
swz,2006,112.53667
swz,2007,114.78299
swz,2009,114.04317
swz,2010,118.84358
swz,2011,116.92562
swz,2012,117.38054
swz,2013,115.72332
swz,2014,114.84558
swz,2015,113.52822
swz,2016,111.79143
swz,2017,110.34846
swz,2018,110.05198
swz,2019,109.82131
sxm,2012,121.31704
sxm,2014,128.86671
syc,1970,105.99954
syc,1971,109.67525
syc,1972,110.96011
syc,1973,112.09382
syc,1974,112.0587
syc,1975,111.63382
syc,1976,105.28978
syc,1977,105.51148
syc,1978,105.06094
syc,1979,101.31174
syc,1980,96.85458
syc,1981,98.11011
syc,1982,99.79343
syc,1983,100.18707
syc,1984,99.72752
syc,1985,101.69635
syc,1986,102.79823
syc,1987,100.35277
syc,1988,97.63362
syc,1989,96.2147
syc,1991,99.79912
syc,1992,98.83507
syc,1993,99.56413
syc,1994,102.54469
syc,1995,103.56991
syc,1996,103.95576
syc,1997,102.13356
syc,1998,102.7891
syc,1999,105.5831
syc,2000,107.10572
syc,2001,105.61798
syc,2002,105.31152
syc,2003,105.46786
syc,2004,102.13916
syc,2005,108.06217
syc,2006,107.08313
syc,2007,108.87559
syc,2008,109.48647
syc,2009,109.38221
syc,2010,112.14249
syc,2011,113.33853
syc,2012,111.44253
syc,2013,108.00806
syc,2014,106.37099
syc,2015,105.97335
syc,2016,103.56895
syc,2017,102.42356
syc,2018,103.31627
syc,2019,102.81319
syc,2020,102.98605
syr,1971,59.56499
syr,1972,64.49097
