geo,time,dt_nfl_undp_cd
ven,1971,1919999.95708
ven,1972,2339999.91417
ven,1973,2119999.88556
ven,1974,1899999.97616
ven,1975,2299999.95232
ven,1976,970000.02861
ven,1977,1789999.96185
ven,1978,3089999.91417
ven,1979,4179999.82834
ven,1980,4349999.90463
ven,1981,3779999.97139
ven,1982,3779999.97139
ven,1983,2079999.92371
ven,1984,1889999.98569
ven,1985,2200000.04768
ven,1986,2569999.93324
ven,1987,2359999.8951
ven,1988,2869999.88556
ven,1989,1809999.94278
ven,1990,1009999.99046
ven,1991,2039999.96185
ven,1992,1090000.03338
ven,1993,810000.00238
ven,1994,560000.00238
ven,1995,730000.01907
ven,1996,90000.00358
ven,1997,490000.00954
ven,1998,1000000
ven,1999,180000.00715
ven,2000,360000.01431
ven,2001,159999.99642
ven,2002,280000.00119
ven,2003,379999.99523
ven,2004,469999.99881
ven,2005,529999.97139
ven,2006,469999.99881
ven,2007,490000.00954
ven,2008,550000.01192
ven,2009,639999.98569
ven,2010,600000.02384
ven,2011,479999.98927
ven,2012,213213.05633
ven,2013,95692.99966
ven,2014,371662.05049
ven,2015,341693.16292
ven,2016,274521.67869
ven,2017,140899.38998
ven,2018,148211.89642
ven,2019,63110.00139
vgb,1974,39999.99911
vgb,1975,39999.99911
vgb,1976,19999.99955
vgb,1977,9999.99978
vgb,1978,59999.99866
vgb,1979,59999.99866
vgb,1980,159999.99642
vgb,1981,170000.00179
vgb,1982,159999.99642
vgb,1983,109999.9994
vgb,1985,19999.99955
vgb,1986,59999.99866
vgb,1987,50000.00075
vgb,1988,100000.00149
vgb,1989,140000.0006
vgb,1990,-50000.00075
vgb,1991,19999.99955
vgb,1992,50000.00075
vgb,1993,50000.00075
vgb,1994,39999.99911
vgb,1995,59999.99866
vgb,1996,9999.99978
vgb,1997,9999.99978
vgb,1999,-59999.99866
vgb,2003,-39999.99911
vnm,1968,620000.00477
vnm,1969,409999.99642
vnm,1970,730000.01907
vnm,1971,1110000.01431
vnm,1972,910000.02623
vnm,1973,639999.98569
vnm,1974,1570000.05245
vnm,1975,1600000.02384
vnm,1976,119999.99732
vnm,1977,349999.99404
vnm,1978,12909999.84741
vnm,1979,4980000.01907
vnm,1980,8819999.69482
vnm,1981,7159999.84741
vnm,1982,6210000.03815
vnm,1983,10829999.92371
vnm,1984,9970000.26703
vnm,1985,11869999.88556
vnm,1986,15210000.03815
vnm,1987,16420000.07629
vnm,1988,21290000.91553
vnm,1989,19399999.61853
vnm,1990,33099998.47412
vnm,1991,26170000.07629
vnm,1992,17399999.61853
vnm,1993,12729999.54224
vnm,1994,9050000.19073
vnm,1995,8130000.11444
vnm,1996,9770000.45776
vnm,1997,11430000.30518
vnm,1998,13970000.26703
vnm,1999,11880000.11444
vnm,2000,11619999.88556
vnm,2001,7420000.07629
vnm,2002,4139999.86649
vnm,2003,460000.00834
vnm,2004,6400000.09537
vnm,2005,6500000
vnm,2006,5409999.84741
vnm,2007,5699999.80927
vnm,2008,5619999.88556
vnm,2009,6610000.13351
vnm,2010,7489999.77112
vnm,2011,9319999.69482
vnm,2012,8875401.49689
vnm,2013,9471453.66669
vnm,2014,10473883.62885
vnm,2015,9155681.61011
vnm,2016,4635680.19867
vnm,2017,2779313.5643
vnm,2018,2046652.07863
vnm,2019,1160295.00961
vut,1971,50000.00075
vut,1972,59999.99866
vut,1973,100000.00149
vut,1974,70000.0003
vut,1975,150000.00596
vut,1976,200000.00298
vut,1977,79999.99821
vut,1978,209999.99344
vut,1979,400000.00596
vut,1980,529999.97139
vut,1981,620000.00477
vut,1982,509999.99046
vut,1983,490000.00954
vut,1984,250000
vut,1985,200000.00298
vut,1986,319999.99285
vut,1987,550000.01192
vut,1988,1590000.03338
vut,1989,1120000.00477
vut,1990,699999.98808
vut,1991,1019999.98093
vut,1992,409999.99642
vut,1993,150000.00596
vut,1994,310000.00238
vut,1995,219999.99881
vut,1996,19999.99955
vut,1997,209999.99344
vut,1998,140000.0006
vut,1999,370000.00477
vut,2000,109999.9994
vut,2001,140000.0006
vut,2002,59999.99866
vut,2003,59999.99866
vut,2011,150000.00596
vut,2012,122275.91872
vut,2013,112395.00344
vut,2014,121980.24243
vut,2015,596557.25956
vut,2017,142081.91633
vut,2018,42651.92896
wsm,1968,109999.9994
wsm,1969,119999.99732
wsm,1970,400000.00596
wsm,1971,550000.01192
wsm,1972,860000.01431
wsm,1973,740000.00954
wsm,1974,899999.97616
wsm,1975,1179999.94755
wsm,1976,1299999.95232
wsm,1977,959999.97854
wsm,1978,1159999.96662
wsm,1979,1200000.04768
wsm,1980,1549999.95232
wsm,1981,2460000.03815
wsm,1982,800000.01192
wsm,1983,1039999.96185
wsm,1984,730000.01907
wsm,1985,1250000
wsm,1986,1039999.96185
wsm,1987,1399999.97616
wsm,1988,2009999.99046
wsm,1989,2039999.96185
wsm,1990,1440000.05722
wsm,1991,939999.99762
wsm,1992,740000.00954
wsm,1993,1059999.94278
wsm,1994,1029999.97139
wsm,1995,709999.97854
wsm,1996,289999.99166
wsm,1997,59999.99866
wsm,1998,109999.9994
wsm,1999,189999.99762
wsm,2000,600000.02384
wsm,2001,349999.99404
wsm,2002,259999.99046
wsm,2003,319999.99285
wsm,2004,620000.00477
wsm,2005,689999.99762
wsm,2006,819999.99285
wsm,2007,560000.00238
wsm,2008,479999.98927
wsm,2009,600000.02384
wsm,2010,740000.00954
wsm,2011,670000.01669
wsm,2012,382744.5209
wsm,2013,598824.97787
wsm,2014,488589.70404
wsm,2015,618612.05101
wsm,2016,700037.77742
wsm,2017,665881.09732
wsm,2018,496610.70108
wsm,2019,415894.26994
yem,1968,1200000.04768
yem,1969,519999.98093
yem,1970,1480000.01907
yem,1971,2799999.95232
yem,1972,5019999.98093
yem,1973,4880000.11444
yem,1974,5300000.19073
yem,1975,7829999.92371
yem,1976,9789999.96185
yem,1977,7780000.20981
yem,1978,8159999.84741
yem,1979,9840000.15259
yem,1980,12699999.80927
yem,1981,16120000.83923
yem,1982,17620000.83923
yem,1983,13010000.22888
yem,1984,8739999.77112
yem,1985,8079999.92371
yem,1986,6139999.86649
yem,1987,4869999.88556
yem,1988,9340000.15259
yem,1989,14550000.19073
yem,1990,15630000.11444
yem,1991,11689999.58038
yem,1992,7710000.03815
yem,1993,2809999.94278
yem,1994,1909999.96662
yem,1995,2119999.88556
yem,1996,4510000.22888
yem,1997,8409999.84741
yem,1998,5809999.94278
yem,1999,8100000.38147
yem,2000,7170000.07629
yem,2001,5730000.01907
yem,2002,5139999.86649
yem,2003,4630000.11444
yem,2004,5510000.22888
yem,2005,5829999.92371
yem,2006,4170000.07629
yem,2007,4030000.20981
yem,2008,2670000.07629
yem,2009,4219999.79019
yem,2010,7639999.86649
yem,2011,5980000.01907
yem,2012,5678678.03574
yem,2013,8619449.61548
yem,2014,4921265.60211
yem,2015,3774558.06732
yem,2016,2744746.68503
yem,2017,2222517.49039
yem,2018,1402404.18911
yem,2019,3377419.94858
zaf,1995,29999.99933
zaf,1996,810000.00238
zaf,1997,3430000.06676
zaf,1998,3720000.02861
zaf,1999,3000000
zaf,2000,3170000.07629
zaf,2001,1539999.96185
zaf,2002,1830000.04292
zaf,2003,2160000.08583
zaf,2004,3059999.94278
zaf,2005,2289999.96185
zaf,2006,1610000.01431
zaf,2007,689999.99762
zaf,2008,959999.97854
zaf,2009,1419999.95708
zaf,2010,660000.02623
zaf,2011,589999.97377
zaf,2012,463187.0985
zaf,2013,406432.98626
zaf,2014,855423.98691
zaf,2015,617374.30096
zaf,2016,770407.25946
zaf,2017,669955.90925
zaf,2018,149706.5872
zaf,2019,1747919.44027
zmb,1968,819999.99285
zmb,1969,1580000.04292
zmb,1970,2319999.93324
zmb,1971,2900000.09537
zmb,1972,3440000.05722
zmb,1973,3049999.95232
zmb,1974,2690000.05722
zmb,1975,4300000.19073
zmb,1976,3450000.04768
zmb,1977,1980000.01907
zmb,1978,1899999.97616
zmb,1979,2299999.95232
zmb,1980,4460000.03815
zmb,1981,4510000.22888
zmb,1982,3519999.98093
zmb,1983,2319999.93324
zmb,1984,2359999.8951
zmb,1985,2000000
zmb,1986,1870000.00477
zmb,1987,1659999.96662
zmb,1988,3630000.11444
zmb,1989,6079999.92371
zmb,1990,6510000.22888
zmb,1991,7110000.13351
zmb,1992,4070000.17166
zmb,1993,3579999.92371
zmb,1994,3799999.95232
zmb,1995,3140000.1049
zmb,1996,5710000.03815
zmb,1997,9500000
zmb,1998,5940000.05722
zmb,1999,5519999.98093
zmb,2000,3109999.8951
zmb,2001,2789999.96185
zmb,2002,2769999.98093
zmb,2003,2450000.04768
zmb,2004,4340000.15259
zmb,2005,5269999.98093
zmb,2006,8359999.65668
zmb,2007,3710000.03815
zmb,2008,12609999.65668
zmb,2009,-239999.99464
zmb,2010,6039999.96185
zmb,2011,4000000
zmb,2012,4440184.5932
zmb,2013,4265991.21094
zmb,2014,3962633.60977
zmb,2015,3914205.07431
zmb,2016,3807283.63991
zmb,2017,2938781.9767
zmb,2018,1908355.47447
zmb,2019,3070410.0132
zwe,1968,90000.00358
zwe,1969,50000.00075
zwe,1970,50000.00075
zwe,1973,19999.99955
zwe,1974,9999.99978
zwe,1975,90000.00358
zwe,1976,100000.00149
zwe,1978,39999.99911
zwe,1980,379999.99523
zwe,1981,2299999.95232
zwe,1982,3630000.11444
zwe,1983,2089999.91417
zwe,1984,2500000
zwe,1985,4119999.88556
zwe,1986,4719999.79019
zwe,1987,3819999.93324
zwe,1988,3619999.88556
zwe,1989,4300000.19073
zwe,1990,5190000.05722
zwe,1991,4139999.86649
zwe,1992,3380000.11444
zwe,1993,5380000.11444
zwe,1994,3559999.94278
zwe,1995,2170000.07629
zwe,1996,2289999.96185
zwe,1997,5760000.22888
zwe,1998,3220000.02861
zwe,1999,4590000.15259
zwe,2000,1799999.95232
zwe,2001,1730000.01907
zwe,2002,2289999.96185
zwe,2003,2559999.94278
zwe,2004,3029999.97139
zwe,2005,3140000.1049
zwe,2006,3500000
zwe,2007,3210000.03815
zwe,2008,2660000.08583
zwe,2009,7429999.82834
zwe,2010,9699999.80927
zwe,2011,6849999.90463
zwe,2012,7583229.06494
zwe,2013,6947308.06351
zwe,2014,7143794.53659
zwe,2015,5864303.58887
zwe,2016,6596404.07562
zwe,2017,6673112.86926
zwe,2018,3109907.38869
zwe,2019,5682030.20096
