geo,time,sp_dyn_le00_in
gnb,1974,41.925
gnb,1975,42.263
gnb,1976,42.612
gnb,1977,42.97
gnb,1978,43.333
gnb,1979,43.697
gnb,1980,44.056
gnb,1981,44.402
gnb,1982,44.733
gnb,1983,45.046
gnb,1984,45.342
gnb,1985,45.627
gnb,1986,45.907
gnb,1987,46.19
gnb,1988,46.481
gnb,1989,46.783
gnb,1990,47.095
gnb,1991,47.411
gnb,1992,47.726
gnb,1993,48.038
gnb,1994,48.348
gnb,1995,48.658
gnb,1996,48.973
gnb,1997,49.301
gnb,1998,49.642
gnb,1999,49.999
gnb,2000,50.368
gnb,2001,50.744
gnb,2002,51.123
gnb,2003,51.501
gnb,2004,51.883
gnb,2005,52.275
gnb,2006,52.691
gnb,2007,53.136
gnb,2008,53.612
gnb,2009,54.113
gnb,2010,54.628
gnb,2011,55.144
gnb,2012,55.645
gnb,2013,56.117
gnb,2014,56.556
gnb,2015,56.959
gnb,2016,57.328
gnb,2017,57.673
gnb,2018,58.003
gnb,2019,58.322
gnb,2020,58.634
gnq,1960,36.535
gnq,1961,36.872
gnq,1962,37.208
gnq,1963,37.542
gnq,1964,37.874
gnq,1965,38.205
gnq,1966,38.536
gnq,1967,38.866
gnq,1968,39.195
gnq,1969,39.525
gnq,1970,39.848
gnq,1971,40.156
gnq,1972,40.448
gnq,1973,40.732
gnq,1974,41.021
gnq,1975,41.344
gnq,1976,41.738
gnq,1977,42.218
gnq,1978,42.788
gnq,1979,43.435
gnq,1980,44.127
gnq,1981,44.819
gnq,1982,45.466
gnq,1983,46.039
gnq,1984,46.528
gnq,1985,46.938
gnq,1986,47.293
gnq,1987,47.63
gnq,1988,47.981
gnq,1989,48.36
gnq,1990,48.775
gnq,1991,49.229
gnq,1992,49.708
gnq,1993,50.2
gnq,1994,50.694
gnq,1995,51.184
gnq,1996,51.659
gnq,1997,52.112
gnq,1998,52.538
gnq,1999,52.93
gnq,2000,53.279
gnq,2001,53.581
gnq,2002,53.84
gnq,2003,54.064
gnq,2004,54.263
gnq,2005,54.449
gnq,2006,54.638
gnq,2007,54.842
gnq,2008,55.07
gnq,2009,55.329
gnq,2010,55.622
gnq,2011,55.945
gnq,2012,56.288
gnq,2013,56.642
gnq,2014,57.001
gnq,2015,57.359
gnq,2016,57.713
gnq,2017,58.061
gnq,2018,58.402
gnq,2019,58.735
gnq,2020,59.057
grc,1960,68.1639
grc,1961,68.54863
grc,1962,68.89227
grc,1963,69.18571
grc,1964,69.42944
grc,1965,69.638
grc,1966,69.83746
grc,1967,70.05246
grc,1968,70.30256
grc,1969,70.58929
grc,1970,70.90363
grc,1971,71.22656
grc,1972,71.535
grc,1973,71.81485
grc,1974,72.06463
grc,1975,72.29371
grc,1976,72.51956
grc,1977,72.76166
grc,1978,73.03107
grc,1979,73.32937
grc,1980,73.64715
grc,1981,73.96949
grc,1982,74.279
grc,1983,74.56585
grc,1984,74.82912
grc,1985,75.07851
grc,1986,75.32971
grc,1987,75.59815
grc,1988,75.89124
grc,1989,76.6878
grc,1990,76.93902
grc,1991,77.13659
grc,1992,77.38293
grc,1993,77.39024
grc,1994,77.63902
grc,1995,77.58537
grc,1996,77.68537
grc,1997,78.13659
grc,1998,77.83902
grc,1999,77.9878
grc,2000,77.8878
grc,2001,78.3878
grc,2002,78.64146
grc,2003,78.84146
grc,2004,79.03902
grc,2005,79.23902
grc,2006,79.43902
grc,2007,79.43902
grc,2008,79.93902
grc,2009,80.1878
grc,2010,80.3878
grc,2011,80.73171
grc,2012,80.63415
grc,2013,81.28537
grc,2014,81.38537
grc,2015,81.03659
grc,2016,81.3878
grc,2017,81.2878
grc,2018,81.7878
grc,2019,81.63902
grc,2020,81.0878
grd,1960,62.231
grd,1961,62.657
grd,1962,63.064
grd,1963,63.451
grd,1964,63.817
grd,1965,64.161
grd,1966,64.484
grd,1967,64.789
grd,1968,65.077
grd,1969,65.352
grd,1970,65.619
grd,1971,65.88
grd,1972,66.139
grd,1973,66.395
grd,1974,66.649
grd,1975,66.895
grd,1976,67.13
grd,1977,67.347
grd,1978,67.545
grd,1979,67.723
grd,1980,67.879
grd,1981,68.012
grd,1982,68.128
grd,1983,68.234
grd,1984,68.341
grd,1985,68.462
grd,1986,68.612
grd,1987,68.798
grd,1988,69.024
grd,1989,69.292
grd,1990,69.598
grd,1991,69.937
grd,1992,70.295
grd,1993,70.659
grd,1994,71.015
grd,1995,71.356
grd,1996,71.673
grd,1997,71.964
grd,1998,72.226
grd,1999,72.455
grd,2000,72.648
grd,2001,72.805
grd,2002,72.929
grd,2003,73.023
grd,2004,73.088
grd,2005,73.123
grd,2006,73.125
grd,2007,73.096
grd,2008,73.038
grd,2009,72.96
grd,2010,72.867
grd,2011,72.768
grd,2012,72.669
grd,2013,72.579
grd,2014,72.503
grd,2015,72.445
grd,2016,72.408
grd,2017,72.388
grd,2018,72.384
grd,2019,72.397
grd,2020,72.426
grl,1978,63.41463
grl,1979,63.95488
grl,1980,63.44976
grl,1981,63.07488
grl,1982,63.19268
grl,1983,63.3
grl,1984,63.46659
grl,1985,63.83366
grl,1986,64.24878
grl,1987,64.65415
grl,1988,64.58244
grl,1989,64.66756
grl,1990,65.06829
grl,1991,65.03171
grl,1992,65.1961
grl,1993,65.58537
grl,1994,65.90098
grl,1995,65.64415
grl,1996,65.76732
grl,1997,65.79805
grl,1998,66.15707
grl,1999,66.35902
grl,2000,66.22244
grl,2001,66.70927
grl,2002,67.19634
grl,2003,68.11488
grl,2004,68.59268
grl,2005,68.42732
grl,2006,68.66659
grl,2007,69.37268
grl,2008,70.01512
grl,2009,70.53195
grl,2010,70.29195
grl,2011,69.85415
grl,2012,70.55
grl,2013,71.57341
grl,2014,71.98561
grl,2015,71.97732
grl,2016,71.82512
grl,2017,71.57976
grl,2018,71.88659
grl,2019,72.04756
grl,2020,71.40463
gtm,1960,46.702
gtm,1961,47.219
gtm,1962,47.75
gtm,1963,48.295
gtm,1964,48.856
gtm,1965,49.434
gtm,1966,50.032
gtm,1967,50.646
gtm,1968,51.267
gtm,1969,51.889
gtm,1970,52.501
gtm,1971,53.091
gtm,1972,53.652
gtm,1973,54.181
gtm,1974,54.676
gtm,1975,55.14
gtm,1976,55.577
gtm,1977,56
gtm,1978,56.418
gtm,1979,56.84
gtm,1980,57.272
gtm,1981,57.719
gtm,1982,58.183
gtm,1983,58.661
gtm,1984,59.154
gtm,1985,59.661
gtm,1986,60.176
gtm,1987,60.694
gtm,1988,61.214
gtm,1989,61.735
gtm,1990,62.261
gtm,1991,62.799
gtm,1992,63.352
gtm,1993,63.921
gtm,1994,64.502
gtm,1995,65.09
gtm,1996,65.678
gtm,1997,66.257
gtm,1998,66.817
gtm,1999,67.351
gtm,2000,67.849
gtm,2001,68.304
gtm,2002,68.717
gtm,2003,69.092
gtm,2004,69.437
gtm,2005,69.762
gtm,2006,70.082
gtm,2007,70.409
gtm,2008,70.75
gtm,2009,71.108
gtm,2010,71.481
gtm,2011,71.861
gtm,2012,72.236
gtm,2013,72.596
gtm,2014,72.935
gtm,2015,73.25
gtm,2016,73.541
gtm,2017,73.81
gtm,2018,74.063
gtm,2019,74.302
gtm,2020,74.529
gum,1960,60.97
gum,1961,61.481
gum,1962,61.986
gum,1963,62.482
gum,1964,62.968
gum,1965,63.443
gum,1966,63.907
gum,1967,64.361
gum,1968,64.805
gum,1969,65.239
gum,1970,65.662
gum,1971,66.074
gum,1972,66.473
gum,1973,66.86
gum,1974,67.235
gum,1975,67.599
gum,1976,67.951
gum,1977,68.292
gum,1978,68.624
gum,1979,68.947
gum,1980,69.262
gum,1981,69.567
gum,1982,69.864
gum,1983,70.151
gum,1984,70.431
gum,1985,70.701
gum,1986,70.96
gum,1987,71.209
gum,1988,71.45
gum,1989,71.687
gum,1990,71.925
gum,1991,72.167
gum,1992,72.42
gum,1993,72.685
gum,1994,72.967
gum,1995,73.267
gum,1996,73.589
gum,1997,73.93
gum,1998,74.283
gum,1999,74.646
gum,2000,75.011
gum,2001,75.373
gum,2002,75.726
gum,2003,76.065
gum,2004,76.387
gum,2005,76.687
gum,2006,76.966
gum,2007,77.227
gum,2008,77.474
gum,2009,77.71
gum,2010,77.941
gum,2011,78.173
gum,2012,78.408
gum,2013,78.649
gum,2014,78.895
gum,2015,79.144
gum,2016,79.391
gum,2017,79.631
gum,2018,79.859
gum,2019,80.074
gum,2020,80.277
guy,1960,60.26
guy,1961,60.441
guy,1962,60.623
guy,1963,60.805
guy,1964,60.984
guy,1965,61.157
guy,1966,61.317
guy,1967,61.462
guy,1968,61.588
guy,1969,61.697
guy,1970,61.789
guy,1971,61.868
guy,1972,61.938
guy,1973,62.005
guy,1974,62.072
guy,1975,62.14
guy,1976,62.211
guy,1977,62.283
guy,1978,62.355
guy,1979,62.427
guy,1980,62.498
guy,1981,62.565
guy,1982,62.626
guy,1983,62.684
guy,1984,62.741
guy,1985,62.801
guy,1986,62.869
guy,1987,62.95
guy,1988,63.046
guy,1989,63.159
guy,1990,63.287
guy,1991,63.427
guy,1992,63.576
guy,1993,63.73
guy,1994,63.891
guy,1995,64.064
guy,1996,64.255
guy,1997,64.468
guy,1998,64.705
guy,1999,64.964
guy,2000,65.242
guy,2001,65.532
guy,2002,65.828
guy,2003,66.122
guy,2004,66.412
guy,2005,66.694
guy,2006,66.972
guy,2007,67.247
guy,2008,67.521
guy,2009,67.792
guy,2010,68.059
guy,2011,68.321
guy,2012,68.575
guy,2013,68.819
guy,2014,69.049
guy,2015,69.262
guy,2016,69.454
guy,2017,69.624
guy,2018,69.774
guy,2019,69.906
guy,2020,70.023
hkg,1960,66.96168
hkg,1961,67.54876
hkg,1962,68.10598
hkg,1963,68.62585
hkg,1964,69.10437
hkg,1965,69.54288
hkg,1966,69.94622
hkg,1967,70.32578
hkg,1968,70.69054
hkg,1969,71.04456
hkg,1970,71.38651
hkg,1971,71.45854
hkg,1972,71.4561
hkg,1973,72.10976
hkg,1974,72.6122
hkg,1975,73.36829
hkg,1976,72.81951
hkg,1977,73.31951
hkg,1978,73.57561
hkg,1979,73.67317
hkg,1980,74.67317
hkg,1981,75.32439
hkg,1982,75.42927
hkg,1983,75.27561
hkg,1984,76.02927
hkg,1985,76.43415
hkg,1986,76.68537
hkg,1987,76.88293
hkg,1988,77.08293
hkg,1989,77.02927
hkg,1990,77.38049
hkg,1991,77.88293
hkg,1992,77.67805
hkg,1993,78.03171
hkg,1994,78.52927
hkg,1995,78.68293
hkg,1996,79.62683
hkg,1997,80.12683
hkg,1998,80.13171
hkg,1999,80.38293
hkg,2000,80.87805
hkg,2001,81.42439
hkg,2002,81.42683
hkg,2003,81.37805
hkg,2004,81.82927
hkg,2005,81.62927
hkg,2006,82.37561
hkg,2007,82.32683
hkg,2008,82.37561
hkg,2009,82.77561
hkg,2010,82.97805
hkg,2011,83.42195
hkg,2012,83.48049
hkg,2013,83.83171
hkg,2014,83.98049
hkg,2015,84.27805
hkg,2016,84.22683
hkg,2017,84.68049
hkg,2018,84.93415
hkg,2019,85.07805
hkg,2020,85.3878
hnd,1960,46.274
hnd,1961,46.953
hnd,1962,47.625
hnd,1963,48.285
hnd,1964,48.926
hnd,1965,49.548
hnd,1966,50.151
hnd,1967,50.742
hnd,1968,51.33
hnd,1969,51.921
hnd,1970,52.522
hnd,1971,53.14
hnd,1972,53.778
hnd,1973,54.439
hnd,1974,55.124
hnd,1975,55.834
hnd,1976,56.567
hnd,1977,57.317
hnd,1978,58.08
hnd,1979,58.851
hnd,1980,59.632
hnd,1981,60.427
hnd,1982,61.236
hnd,1983,62.05
hnd,1984,62.859
hnd,1985,63.643
hnd,1986,64.382
hnd,1987,65.062
hnd,1988,65.679
hnd,1989,66.229
hnd,1990,66.723
hnd,1991,67.175
hnd,1992,67.605
hnd,1993,68.028
hnd,1994,68.45
hnd,1995,68.871
hnd,1996,69.284
hnd,1997,69.676
hnd,1998,70.041
hnd,1999,70.378
hnd,2000,70.689
hnd,2001,70.976
hnd,2002,71.249
hnd,2003,71.511
hnd,2004,71.77
hnd,2005,72.026
hnd,2006,72.285
hnd,2007,72.544
hnd,2008,72.803
hnd,2009,73.061
hnd,2010,73.317
hnd,2011,73.569
hnd,2012,73.814
hnd,2013,74.051
hnd,2014,74.278
hnd,2015,74.495
hnd,2016,74.701
hnd,2017,74.898
hnd,2018,75.088
hnd,2019,75.27
hnd,2020,75.448
hrv,1960,64.60866
hrv,1961,65.01551
hrv,1962,65.40824
hrv,1963,65.78788
hrv,1964,66.15444
hrv,1965,66.51205
hrv,1966,66.86278
hrv,1967,67.20873
hrv,1968,67.54893
hrv,1969,67.88137
hrv,1970,68.20049
hrv,1971,68.50163
hrv,1972,68.77873
hrv,1973,69.02924
hrv,1974,69.25271
hrv,1975,70.00195
hrv,1976,70.45537
hrv,1977,70.74439
hrv,1978,70.53878
hrv,1979,70.42732
hrv,1980,70.17537
hrv,1981,70.34439
hrv,1982,70.48268
hrv,1983,70.27488
hrv,1984,70.21854
hrv,1985,70.8861
hrv,1986,71.41902
hrv,1987,71.47024
hrv,1988,71.48829
hrv,1989,71.84463
hrv,1990,72.17049
hrv,1991,72.18537
hrv,1992,71.24146
hrv,1993,71.52244
hrv,1994,71.80341
hrv,1995,72.08439
hrv,1996,72.36537
hrv,1997,72.49512
hrv,1998,72.31707
hrv,1999,72.64195
hrv,2000,72.8078
hrv,2001,74.51293
hrv,2002,74.71732
hrv,2003,74.6139
hrv,2004,75.52024
hrv,2005,75.24463
hrv,2006,75.83683
hrv,2007,75.70561
hrv,2008,75.9122
hrv,2009,76.16829
hrv,2010,76.47561
hrv,2011,76.77561
hrv,2012,76.92439
hrv,2013,77.12683
hrv,2014,77.47805
hrv,2015,77.27561
hrv,2016,78.02195
hrv,2017,77.82683
hrv,2018,78.07073
hrv,2019,78.42439
hrv,2020,77.72439
hti,1960,41.762
hti,1961,42.182
hti,1962,42.591
hti,1963,43
hti,1964,43.414
hti,1965,43.837
hti,1966,44.267
hti,1967,44.7
hti,1968,45.134
hti,1969,45.573
hti,1970,46.027
hti,1971,46.508
hti,1972,47.019
hti,1973,47.559
hti,1974,48.119
hti,1975,48.683
hti,1976,49.232
hti,1977,49.746
hti,1978,50.215
hti,1979,50.635
hti,1980,51.009
hti,1981,51.347
hti,1982,51.668
hti,1983,51.987
hti,1984,52.309
hti,1985,52.637
hti,1986,52.97
hti,1987,53.302
hti,1988,53.628
hti,1989,53.949
hti,1990,54.265
hti,1991,54.58
hti,1992,54.894
hti,1993,55.209
hti,1994,55.523
hti,1995,55.829
hti,1996,56.121
hti,1997,56.393
hti,1998,56.648
hti,1999,56.891
hti,2000,57.131
hti,2001,57.382
hti,2002,57.655
hti,2003,57.959
hti,2004,58.292
hti,2005,58.652
hti,2006,59.028
hti,2007,59.408
hti,2008,59.782
hti,2009,60.148
hti,2010,60.511
hti,2011,60.879
hti,2012,61.26
hti,2013,61.658
hti,2014,62.069
hti,2015,62.485
hti,2016,62.896
hti,2017,63.29
hti,2018,63.66
hti,2019,64.001
hti,2020,64.315
hun,1960,68.00317
hun,1961,68.9361
hun,1962,67.86585
hun,1963,68.87415
hun,1964,69.38098
hun,1965,69.07122
hun,1966,69.82244
hun,1967,69.40707
hun,1968,69.23024
hun,1969,69.31463
hun,1970,69.16463
hun,1971,69.05244
hun,1972,69.66463
hun,1973,69.51805
hun,1974,69.24805
hun,1975,69.29
hun,1976,69.57317
hun,1977,69.84805
hun,1978,69.3939
hun,1979,69.61537
hun,1980,69.06171
hun,1981,69.13927
hun,1982,69.3578
hun,1983,68.97366
hun,1984,69.02585
hun,1985,68.9722
hun,1986,69.17341
hun,1987,69.65122
hun,1988,70.02341
hun,1989,69.46171
hun,1990,69.31561
hun,1991,69.37707
hun,1992,69.11707
hun,1993,69.10122
hun,1994,69.46976
hun,1995,69.79171
hun,1996,70.32878
hun,1997,70.70244
hun,1998,70.5578
hun,1999,70.67707
hun,2000,71.24634
hun,2001,72.24878
hun,2002,72.34878
hun,2003,72.3
hun,2004,72.64878
hun,2005,72.64878
hun,2006,73.09756
hun,2007,73.15122
hun,2008,73.70244
hun,2009,73.90488
hun,2010,74.20732
hun,2011,74.85854
hun,2012,75.06341
hun,2013,75.56585
hun,2014,75.76341
hun,2015,75.56829
hun,2016,76.06341
hun,2017,75.81707
hun,2018,76.06585
hun,2019,76.31951
hun,2020,75.61707
idn,1960,46.664
idn,1961,47.276
idn,1962,47.877
idn,1963,48.468
idn,1964,49.051
idn,1965,49.629
idn,1966,50.208
idn,1967,50.789
idn,1968,51.374
idn,1969,51.963
idn,1970,52.553
idn,1971,53.14
idn,1972,53.72
idn,1973,54.288
idn,1974,54.843
idn,1975,55.386
idn,1976,55.92
idn,1977,56.448
idn,1978,56.971
idn,1979,57.488
idn,1980,57.995
idn,1981,58.489
idn,1982,58.966
idn,1983,59.423
idn,1984,59.863
idn,1985,60.287
idn,1986,60.7
idn,1987,61.107
idn,1988,61.512
idn,1989,61.915
idn,1990,62.32
idn,1991,62.727
idn,1992,63.131
idn,1993,63.529
idn,1994,63.919
idn,1995,64.291
idn,1996,64.637
idn,1997,64.954
idn,1998,65.244
idn,1999,65.513
idn,2000,65.772
idn,2001,66.037
idn,2002,66.321
idn,2003,66.631
idn,2004,66.969
idn,2005,67.334
idn,2006,67.717
idn,2007,68.105
idn,2008,68.485
idn,2009,68.853
idn,2010,69.205
idn,2011,69.542
idn,2012,69.866
idn,2013,70.179
idn,2014,70.481
idn,2015,70.768
idn,2016,71.035
idn,2017,71.282
idn,2018,71.509
idn,2019,71.716
idn,2020,71.908
ind,1960,41.422
ind,1961,42.027
ind,1962,42.637
ind,1963,43.252
ind,1964,43.873
ind,1965,44.5
ind,1966,45.136
ind,1967,45.779
ind,1968,46.428
ind,1969,47.081
ind,1970,47.737
ind,1971,48.398
ind,1972,49.061
ind,1973,49.722
ind,1974,50.374
ind,1975,51.012
ind,1976,51.63
ind,1977,52.222
ind,1978,52.786
ind,1979,53.319
ind,1980,53.814
ind,1981,54.268
ind,1982,54.686
ind,1983,55.074
ind,1984,55.441
ind,1985,55.801
ind,1986,56.169
ind,1987,56.553
ind,1988,56.963
ind,1989,57.4
ind,1990,57.865
ind,1991,58.353
ind,1992,58.851
ind,1993,59.349
ind,1994,59.84
ind,1995,60.32
ind,1996,60.783
ind,1997,61.233
ind,1998,61.669
ind,1999,62.093
ind,2000,62.505
ind,2001,62.907
ind,2002,63.304
ind,2003,63.699
ind,2004,64.095
ind,2005,64.5
ind,2006,64.918
ind,2007,65.35
ind,2008,65.794
ind,2009,66.244
ind,2010,66.693
ind,2011,67.13
ind,2012,67.545
ind,2013,67.931
ind,2014,68.286
ind,2015,68.607
ind,2016,68.897
ind,2017,69.165
ind,2018,69.416
ind,2019,69.656
ind,2020,69.887
irl,1960,69.79651
irl,1961,69.97827
irl,1962,70.13407
irl,1963,70.27293
irl,1964,70.40129
irl,1965,70.52315
irl,1966,70.63844
irl,1967,70.74515
irl,1968,70.84429
irl,1969,70.93788
irl,1970,71.03144
irl,1971,71.12854
irl,1972,71.23224
irl,1973,71.34556
irl,1974,71.47202
irl,1975,71.61661
irl,1976,71.78278
irl,1977,71.969
irl,1978,72.17373
irl,1979,72.39346
irl,1980,72.62324
irl,1981,72.8561
irl,1982,73.08807
irl,1983,73.31368
irl,1984,73.53146
irl,1985,73.74237
irl,1986,73.95141
irl,1987,74.16254
irl,1988,74.37771
irl,1989,74.5959
irl,1990,74.8091
irl,1991,75.00527
irl,1992,75.18095
irl,1993,75.33612
irl,1994,75.4768
irl,1995,75.61756
irl,1996,75.83171
irl,1997,75.98537
irl,1998,76.18049
irl,1999,76.08293
irl,2000,76.53659
irl,2001,77.13415
irl,2002,77.63415
irl,2003,78.13902
irl,2004,78.53902
irl,2005,78.9439
irl,2006,79.24146
irl,2007,79.64146
irl,2008,80.09512
irl,2009,80.19024
irl,2010,80.7439
irl,2011,80.74634
irl,2012,80.84634
irl,2013,80.94878
irl,2014,81.34878
irl,2015,81.45366
irl,2016,81.65366
irl,2017,82.1561
irl,2018,82.20488
irl,2019,82.70244
irl,2020,82.20488
irn,1960,44.947
irn,1961,45.512
irn,1962,46.069
irn,1963,46.621
irn,1964,47.172
irn,1965,47.729
irn,1966,48.298
irn,1967,48.888
irn,1968,49.503
irn,1969,50.148
irn,1970,50.855
irn,1971,51.661
irn,1972,52.559
irn,1973,53.513
irn,1974,54.463
irn,1975,55.264
irn,1976,55.744
irn,1977,55.827
irn,1978,55.514
irn,1979,54.882
irn,1980,54.114
irn,1981,53.453
irn,1982,53.126
irn,1983,53.287
irn,1984,53.983
irn,1985,55.196
irn,1986,56.828
irn,1987,58.665
irn,1988,60.516
irn,1989,62.272
irn,1990,63.837
irn,1991,65.153
irn,1992,66.243
irn,1993,67.137
irn,1994,67.84
irn,1995,68.377
irn,1996,68.791
irn,1997,69.139
irn,1998,69.471
irn,1999,69.813
irn,2000,70.176
irn,2001,70.553
irn,2002,70.921
irn,2003,71.265
irn,2004,71.592
irn,2005,71.917
irn,2006,72.257
irn,2007,72.626
irn,2008,73.027
irn,2009,73.457
irn,2010,73.905
irn,2011,74.352
irn,2012,74.776
irn,2013,75.162
irn,2014,75.502
irn,2015,75.796
irn,2016,76.047
irn,2017,76.271
irn,2018,76.479
irn,2019,76.677
irn,2020,76.87
irq,1960,48.022
irq,1961,49.222
irq,1962,50.409
irq,1963,51.58
irq,1964,52.73
irq,1965,53.839
irq,1966,54.885
irq,1967,55.85
irq,1968,56.723
irq,1969,57.5
irq,1970,58.201
irq,1971,58.856
irq,1972,59.484
irq,1973,60.086
irq,1974,60.644
irq,1975,61.078
irq,1976,61.291
irq,1977,61.238
irq,1978,60.933
irq,1979,60.435
irq,1980,59.882
irq,1981,59.448
irq,1982,59.275
irq,1983,59.454
irq,1984,60.002
irq,1985,60.877
irq,1986,61.979
irq,1987,63.147
irq,1988,64.246
irq,1989,65.212
irq,1990,66.011
irq,1991,66.653
irq,1992,67.191
irq,1993,67.668
irq,1994,68.089
irq,1995,68.446
irq,1996,68.731
irq,1997,68.936
irq,1998,69.06
irq,1999,69.108
irq,2000,69.082
irq,2001,68.983
irq,2002,68.827
irq,2003,68.636
irq,2004,68.437
irq,2005,68.266
irq,2006,68.157
irq,2007,68.13
irq,2008,68.19
irq,2009,68.34
irq,2010,68.567
irq,2011,68.848
irq,2012,69.148
irq,2013,69.437
irq,2014,69.7
irq,2015,69.929
irq,2016,70.122
irq,2017,70.294
irq,2018,70.454
irq,2019,70.604
irq,2020,70.748
isl,1960,73.42317
isl,1961,73.50341
isl,1962,73.72195
isl,1963,73.04293
isl,1964,73.54171
isl,1965,73.86878
isl,1966,73.30049
isl,1967,73.78317
isl,1968,74.00585
isl,1969,73.77634
isl,1970,73.9339
isl,1971,73.57049
isl,1972,74.45585
isl,1973,74.45098
isl,1974,74.51171
isl,1975,75.57878
isl,1976,76.9722
isl,1977,76.37366
isl,1978,76.64927
isl,1979,76.77317
isl,1980,76.84659
isl,1981,76.52146
isl,1982,77.0378
isl,1983,76.84561
isl,1984,77.57659
isl,1985,77.60244
isl,1986,77.99073
isl,1987,77.33902
isl,1988,77.08293
isl,1989,78.14098
isl,1990,78.03634
isl,1991,77.99195
isl,1992,78.76024
isl,1993,78.93463
isl,1994,79.24707
isl,1995,77.98439
isl,1996,78.7778
isl,1997,78.88537
isl,1998,79.60244
isl,1999,79.35122
isl,2000,79.65366
isl,2001,80.69024
isl,2002,80.50244
isl,2003,80.96341
isl,2004,80.99756
isl,2005,81.50244
isl,2006,81.15854
isl,2007,81.45366
isl,2008,81.60976
isl,2009,81.75122
isl,2010,81.89756
isl,2011,82.35854
isl,2012,82.91707
isl,2013,82.06098
isl,2014,82.86098
isl,2015,82.46829
isl,2016,82.20488
isl,2017,82.66098
isl,2018,82.86098
isl,2019,83.16341
isl,2020,83.06585
isr,1961,72.00659
isr,1962,72.1122
isr,1966,72.28561
isr,1967,71.50976
isr,1968,71.05659
isr,1969,70.97049
isr,1970,71.21341
isr,1971,71.71902
isr,1972,71.07805
isr,1973,71.69341
isr,1974,71.66171
isr,1975,72.04512
isr,1976,72.9561
isr,1977,72.95854
isr,1978,73.20732
isr,1979,73.50732
isr,1980,73.87561
isr,1981,74.26098
isr,1982,74.10976
isr,1983,74.45854
isr,1984,74.80732
isr,1985,75.20732
isr,1986,74.9561
isr,1987,75.25854
isr,1988,74.43659
isr,1989,76.30732
isr,1990,76.60732
isr,1991,76.75854
isr,1992,76.50488
isr,1993,77.15366
isr,1994,77.40244
isr,1995,77.45122
isr,1996,78.10488
isr,1997,78
isr,1998,78.14878
isr,1999,78.65854
isr,2000,78.95366
isr,2001,79.40732
isr,2002,79.45122
isr,2003,79.64878
isr,2004,80.14634
isr,2005,80.15122
isr,2006,80.55366
isr,2007,80.50488
isr,2008,80.95122
isr,2009,81.40488
isr,2010,81.60244
isr,2011,81.6561
isr,2012,81.70488
isr,2013,82.0561
isr,2014,82.15366
isr,2015,82.05122
isr,2016,82.40732
isr,2017,82.55122
isr,2018,82.80244
isr,2019,82.80488
isr,2020,82.7
ita,1960,69.1239
ita,1961,69.76024
ita,1962,69.14976
ita,1963,69.24805
ita,1964,70.31171
ita,1965,70.17171
ita,1966,70.9261
ita,1967,70.95659
ita,1968,70.78
ita,1969,70.81195
ita,1970,71.55878
ita,1971,71.80683
ita,1972,72.07537
ita,1973,72.02634
ita,1974,72.73439
ita,1975,72.64732
ita,1976,72.99195
ita,1977,73.36463
ita,1978,73.69317
ita,1979,74.00268
ita,1980,73.94317
ita,1981,74.3539
ita,1982,74.81463
ita,1983,74.64024
ita,1984,75.38951
ita,1985,75.47073
ita,1986,75.77073
ita,1987,76.21951
ita,1988,76.37073
ita,1989,76.81951
ita,1990,76.97073
ita,1991,77.01951
ita,1992,77.41951
ita,1993,77.72195
ita,1994,77.92195
ita,1995,78.17073
ita,1996,78.52195
ita,1997,78.82439
ita,1998,78.97561
ita,1999,79.42439
ita,2000,79.77805
ita,2001,80.12683
ita,2002,80.22927
ita,2003,79.98293
ita,2004,80.78049
ita,2005,80.78293
ita,2006,81.28293
ita,2007,81.43415
ita,2008,81.48537
ita,2009,81.63659
ita,2010,82.03659
ita,2011,82.1878
ita,2012,82.23902
ita,2013,82.69024
ita,2014,83.09024
ita,2015,82.5439
ita,2016,83.2439
ita,2017,82.94634
ita,2018,83.34634
ita,2019,83.49756
ita,2020,82.3439
jam,1960,64.77
jam,1961,65.133
jam,1962,65.465
jam,1963,65.784
jam,1964,66.1
jam,1965,66.42
jam,1966,66.74
jam,1967,67.051
jam,1968,67.349
jam,1969,67.636
jam,1970,67.917
jam,1971,68.2
jam,1972,68.491
jam,1973,68.791
jam,1974,69.099
jam,1975,69.41
jam,1976,69.718
jam,1977,70.015
jam,1978,70.294
jam,1979,70.553
jam,1980,70.793
jam,1981,71.012
jam,1982,71.217
jam,1983,71.416
jam,1984,71.614
jam,1985,71.823
jam,1986,72.056
jam,1987,72.317
jam,1988,72.601
jam,1989,72.903
jam,1990,73.204
jam,1991,73.485
jam,1992,73.727
jam,1993,73.918
jam,1994,74.053
jam,1995,74.133
jam,1996,74.167
jam,1997,74.172
jam,1998,74.164
jam,1999,74.152
jam,2000,74.142
jam,2001,74.139
jam,2002,74.14
jam,2003,74.142
jam,2004,74.146
jam,2005,74.148
jam,2006,74.143
jam,2007,74.129
jam,2008,74.103
jam,2009,74.071
jam,2010,74.038
jam,2011,74.012
jam,2012,74.001
jam,2013,74.01
jam,2014,74.042
jam,2015,74.098
jam,2016,74.175
jam,2017,74.267
jam,2018,74.368
jam,2019,74.475
jam,2020,74.586
jor,1960,52.651
jor,1961,53.438
jor,1962,54.22
jor,1963,54.995
jor,1964,55.765
jor,1965,56.526
