geo,time,sp_dyn_le00_ma_in
tgo,1961,39.976
tgo,1962,40.579
tgo,1963,41.176
tgo,1964,41.768
tgo,1965,42.353
tgo,1966,42.934
tgo,1967,43.508
tgo,1968,44.077
tgo,1969,44.64
tgo,1970,45.199
tgo,1971,45.754
tgo,1972,46.305
tgo,1973,46.854
tgo,1974,47.398
tgo,1975,47.939
tgo,1976,48.477
tgo,1977,49.01
tgo,1978,49.537
tgo,1979,50.054
tgo,1980,50.561
tgo,1981,51.056
tgo,1982,51.536
tgo,1983,51.999
tgo,1984,52.441
tgo,1985,52.864
tgo,1986,53.275
tgo,1987,53.672
tgo,1988,54.044
tgo,1989,54.374
tgo,1990,54.626
tgo,1991,54.756
tgo,1992,54.745
tgo,1993,54.598
tgo,1994,54.331
tgo,1995,53.98
tgo,1996,53.592
tgo,1997,53.226
tgo,1998,52.93
tgo,1999,52.737
tgo,2000,52.668
tgo,2001,52.727
tgo,2002,52.889
tgo,2003,53.133
tgo,2004,53.452
tgo,2005,53.849
tgo,2006,54.328
tgo,2007,54.882
tgo,2008,55.493
tgo,2009,56.137
tgo,2010,56.781
tgo,2011,57.388
tgo,2012,57.936
tgo,2013,58.41
tgo,2014,58.806
tgo,2015,59.128
tgo,2016,59.398
tgo,2017,59.644
tgo,2018,59.892
tgo,2019,60.152
tgo,2020,60.429
tha,1960,52.457
tha,1961,52.965
tha,1962,53.456
tha,1963,53.928
tha,1964,54.384
tha,1965,54.826
tha,1966,55.261
tha,1967,55.692
tha,1968,56.125
tha,1969,56.564
tha,1970,57.011
tha,1971,57.468
tha,1972,57.933
tha,1973,58.403
tha,1974,58.876
tha,1975,59.345
tha,1976,59.799
tha,1977,60.235
tha,1978,60.66
tha,1979,61.085
tha,1980,61.544
tha,1981,62.083
tha,1982,62.719
tha,1983,63.446
tha,1984,64.238
tha,1985,65.039
tha,1986,65.776
tha,1987,66.386
tha,1988,66.828
tha,1989,67.089
tha,1990,67.175
tha,1991,67.117
tha,1992,66.976
tha,1993,66.815
tha,1994,66.668
tha,1995,66.565
tha,1996,66.523
tha,1997,66.538
tha,1998,66.608
tha,1999,66.738
tha,2000,66.935
tha,2001,67.2
tha,2002,67.523
tha,2003,67.891
tha,2004,68.29
tha,2005,68.71
tha,2006,69.138
tha,2007,69.563
tha,2008,69.978
tha,2009,70.374
tha,2010,70.749
tha,2011,71.104
tha,2012,71.446
tha,2013,71.779
tha,2014,72.102
tha,2015,72.412
tha,2016,72.704
tha,2017,72.977
tha,2018,73.228
tha,2019,73.46
tha,2020,73.677
tjk,1960,49.093
tjk,1961,49.391
tjk,1962,49.684
tjk,1963,49.974
tjk,1964,50.265
tjk,1965,50.564
tjk,1966,50.878
tjk,1967,51.214
tjk,1968,51.571
tjk,1969,51.948
tjk,1970,52.344
tjk,1971,52.754
tjk,1972,53.169
tjk,1973,53.577
tjk,1974,53.967
tjk,1975,54.319
tjk,1976,54.612
tjk,1977,54.842
tjk,1978,55.015
tjk,1979,55.145
tjk,1980,55.277
tjk,1981,55.468
tjk,1982,55.748
tjk,1983,56.117
tjk,1984,56.55
tjk,1985,56.96
tjk,1986,57.233
tjk,1987,57.293
tjk,1988,57.117
tjk,1989,56.734
tjk,1990,56.235
tjk,1991,55.75
tjk,1992,55.417
tjk,1993,55.333
tjk,1994,55.535
tjk,1995,56.018
tjk,1996,56.735
tjk,1997,57.578
tjk,1998,58.457
tjk,1999,59.327
tjk,2000,60.166
tjk,2001,60.973
tjk,2002,61.765
tjk,2003,62.552
tjk,2004,63.318
tjk,2005,64.041
tjk,2006,64.698
tjk,2007,65.278
tjk,2008,65.777
tjk,2009,66.197
tjk,2010,66.549
tjk,2011,66.852
tjk,2012,67.131
tjk,2013,67.404
tjk,2014,67.68
tjk,2015,67.959
tjk,2016,68.234
tjk,2017,68.493
tjk,2018,68.727
tjk,2019,68.935
tjk,2020,69.121
tkm,1960,50.966
tkm,1961,51.379
tkm,1962,51.795
tkm,1963,52.214
tkm,1964,52.632
tkm,1965,53.045
tkm,1966,53.448
tkm,1967,53.837
tkm,1968,54.206
tkm,1969,54.552
tkm,1970,54.871
tkm,1971,55.158
tkm,1972,55.416
tkm,1973,55.652
tkm,1974,55.87
tkm,1975,56.083
tkm,1976,56.302
tkm,1977,56.537
tkm,1978,56.792
tkm,1979,57.067
tkm,1980,57.363
tkm,1981,57.679
tkm,1982,58.001
tkm,1983,58.314
tkm,1984,58.606
tkm,1985,58.855
tkm,1986,59.038
tkm,1987,59.15
tkm,1988,59.191
tkm,1989,59.169
tkm,1990,59.1
tkm,1991,59.005
tkm,1992,58.913
tkm,1993,58.847
tkm,1994,58.823
tkm,1995,58.85
tkm,1996,58.93
tkm,1997,59.052
tkm,1998,59.209
tkm,1999,59.399
tkm,2000,59.624
tkm,2001,59.888
tkm,2002,60.188
tkm,2003,60.52
tkm,2004,60.878
tkm,2005,61.255
tkm,2006,61.647
tkm,2007,62.044
tkm,2008,62.436
tkm,2009,62.813
tkm,2010,63.161
tkm,2011,63.469
tkm,2012,63.734
tkm,2013,63.956
tkm,2014,64.137
tkm,2015,64.282
tkm,2016,64.4
tkm,2017,64.504
tkm,2018,64.603
tkm,2019,64.705
tkm,2020,64.813
tls,1960,33.182
tls,1961,33.68
tls,1962,34.181
tls,1963,34.683
tls,1964,35.183
tls,1965,35.719
tls,1966,36.336
tls,1967,37.031
tls,1968,37.761
tls,1969,38.452
tls,1970,38.914
tls,1971,38.915
tls,1972,38.362
tls,1973,37.273
tls,1974,35.764
tls,1975,34.11
tls,1976,32.671
tls,1977,31.761
tls,1978,31.581
tls,1979,32.183
tls,1980,33.494
tls,1981,35.319
tls,1982,37.335
tls,1983,39.27
tls,1984,40.998
tls,1985,42.436
tls,1986,43.575
tls,1987,44.523
tls,1988,45.379
tls,1989,46.179
tls,1990,46.979
tls,1991,47.839
tls,1992,48.789
tls,1993,49.84
tls,1994,50.988
tls,1995,52.198
tls,1996,53.41
tls,1997,54.565
tls,1998,55.623
tls,1999,56.577
tls,2000,57.46
tls,2001,58.327
tls,2002,59.233
tls,2003,60.204
tls,2004,61.228
tls,2005,62.26
tls,2006,63.234
tls,2007,64.085
tls,2008,64.769
tls,2009,65.28
tls,2010,65.631
tls,2011,65.862
tls,2012,66.032
tls,2013,66.196
tls,2014,66.375
tls,2015,66.582
tls,2016,66.815
tls,2017,67.053
tls,2018,67.279
tls,2019,67.492
tls,2020,67.692
ton,1960,59.413
ton,1961,59.89
ton,1962,60.368
ton,1963,60.843
ton,1964,61.311
ton,1965,61.767
ton,1966,62.207
ton,1967,62.629
ton,1968,63.031
ton,1969,63.411
ton,1970,63.764
ton,1971,64.09
ton,1972,64.389
ton,1973,64.664
ton,1974,64.917
ton,1975,65.153
ton,1976,65.373
ton,1977,65.582
ton,1978,65.785
ton,1979,65.986
ton,1980,66.189
ton,1981,66.399
ton,1982,66.616
ton,1983,66.837
ton,1984,67.063
ton,1985,67.289
ton,1986,67.512
ton,1987,67.728
ton,1988,67.93
ton,1989,68.115
ton,1990,68.279
ton,1991,68.418
ton,1992,68.533
ton,1993,68.625
ton,1994,68.694
ton,1995,68.742
ton,1996,68.772
ton,1997,68.787
ton,1998,68.789
ton,1999,68.778
ton,2000,68.748
ton,2001,68.691
ton,2002,68.604
ton,2003,68.491
ton,2004,68.361
ton,2005,68.23
ton,2006,68.119
ton,2007,68.041
ton,2008,68.008
ton,2009,68.023
ton,2010,68.081
ton,2011,68.174
ton,2012,68.285
ton,2013,68.398
ton,2014,68.506
ton,2015,68.606
ton,2016,68.699
ton,2017,68.788
ton,2018,68.877
ton,2019,68.967
ton,2020,69.057
tto,1960,60.719
tto,1961,61.113
tto,1962,61.47
tto,1963,61.786
tto,1964,62.061
tto,1965,62.293
tto,1966,62.479
tto,1967,62.626
tto,1968,62.741
tto,1969,62.835
tto,1970,62.922
tto,1971,63.014
tto,1972,63.123
tto,1973,63.253
tto,1974,63.406
tto,1975,63.581
tto,1976,63.766
tto,1977,63.951
tto,1978,64.126
tto,1979,64.292
tto,1980,64.454
tto,1981,64.619
tto,1982,64.797
tto,1983,64.992
tto,1984,65.201
tto,1985,65.417
tto,1986,65.631
tto,1987,65.83
tto,1988,66.007
tto,1989,66.159
tto,1990,66.284
tto,1991,66.383
tto,1992,66.464
tto,1993,66.537
tto,1994,66.606
tto,1995,66.679
tto,1996,66.761
tto,1997,66.855
tto,1998,66.962
tto,1999,67.086
tto,2000,67.226
tto,2001,67.381
tto,2002,67.548
tto,2003,67.722
tto,2004,67.905
tto,2005,68.096
tto,2006,68.299
tto,2007,68.515
tto,2008,68.742
tto,2009,68.977
tto,2010,69.217
tto,2011,69.454
tto,2012,69.686
tto,2013,69.906
tto,2014,70.112
tto,2015,70.299
tto,2016,70.466
tto,2017,70.616
tto,2018,70.751
tto,2019,70.874
tto,2020,70.987
tun,1960,41.06
tun,1961,41.686
tun,1962,42.369
tun,1963,43.112
tun,1964,43.918
tun,1965,44.791
tun,1966,45.733
tun,1967,46.741
tun,1968,47.804
tun,1969,48.91
tun,1970,50.052
tun,1971,51.219
tun,1972,52.4
tun,1973,53.58
tun,1974,54.743
tun,1975,55.876
tun,1976,56.972
tun,1977,58.026
tun,1978,59.032
tun,1979,59.983
tun,1980,60.865
tun,1981,61.667
tun,1982,62.39
tun,1983,63.041
tun,1984,63.631
tun,1985,64.175
tun,1986,64.694
tun,1987,65.206
tun,1988,65.724
tun,1989,66.253
tun,1990,66.791
tun,1991,67.328
tun,1992,67.848
tun,1993,68.338
tun,1994,68.792
tun,1995,69.209
tun,1996,69.59
tun,1997,69.94
tun,1998,70.265
tun,1999,70.568
tun,2000,70.846
tun,2001,71.099
tun,2002,71.326
tun,2003,71.53
tun,2004,71.716
tun,2005,71.892
tun,2006,72.067
tun,2007,72.246
tun,2008,72.433
tun,2009,72.632
tun,2010,72.842
tun,2011,73.059
tun,2012,73.277
tun,2013,73.491
tun,2014,73.7
tun,2015,73.903
tun,2016,74.102
tun,2017,74.297
tun,2018,74.493
tun,2019,74.688
tun,2020,74.883
tur,1960,42.481
tur,1961,43.244
tur,1962,44.025
tur,1963,44.815
tur,1964,45.599
tur,1965,46.361
tur,1966,47.085
tur,1967,47.768
tur,1968,48.409
tur,1969,49.009
tur,1970,49.578
tur,1971,50.129
tur,1972,50.68
tur,1973,51.241
tur,1974,51.82
tur,1975,52.414
tur,1976,53.02
tur,1977,53.626
tur,1978,54.225
tur,1979,54.815
tur,1980,55.395
tur,1981,55.971
tur,1982,56.545
tur,1983,57.119
tur,1984,57.691
tur,1985,58.252
tur,1986,58.793
tur,1987,59.308
tur,1988,59.796
tur,1989,60.263
tur,1990,60.716
tur,1991,61.167
tur,1992,61.629
tur,1993,62.114
tur,1994,62.628
tur,1995,63.179
tur,1996,63.775
tur,1997,64.407
tur,1998,65.063
tur,1999,65.731
tur,2000,66.39
tur,2001,67.015
tur,2002,67.592
tur,2003,68.113
tur,2004,68.579
tur,2005,69.004
tur,2006,69.41
tur,2007,69.822
tur,2008,70.255
tur,2009,70.716
tur,2010,71.199
tur,2011,71.694
tur,2012,72.181
tur,2013,72.644
tur,2014,73.075
tur,2015,73.47
tur,2016,73.826
tur,2017,74.149
tur,2018,74.447
tur,2019,74.724
tur,2020,74.984
tza,1960,42.362
tza,1961,42.6
tza,1962,42.85
tza,1963,43.12
tza,1964,43.416
tza,1965,43.74
tza,1966,44.089
tza,1967,44.455
tza,1968,44.828
tza,1969,45.206
tza,1970,45.593
tza,1971,45.992
tza,1972,46.406
tza,1973,46.829
tza,1974,47.251
tza,1975,47.658
tza,1976,48.033
tza,1977,48.363
tza,1978,48.64
tza,1979,48.857
tza,1980,49.015
tza,1981,49.12
tza,1982,49.183
tza,1983,49.214
tza,1984,49.215
tza,1985,49.181
tza,1986,49.102
tza,1987,48.973
tza,1988,48.799
tza,1989,48.59
tza,1990,48.354
tza,1991,48.099
tza,1992,47.845
tza,1993,47.617
tza,1994,47.444
tza,1995,47.36
tza,1996,47.401
tza,1997,47.579
tza,1998,47.897
tza,1999,48.353
tza,2000,48.936
tza,2001,49.625
tza,2002,50.385
tza,2003,51.181
tza,2004,51.993
tza,2005,52.803
tza,2006,53.603
tza,2007,54.396
tza,2008,55.189
tza,2009,55.978
tza,2010,56.776
tza,2011,57.599
tza,2012,58.453
tza,2013,59.333
tza,2014,60.22
tza,2015,61.082
tza,2016,61.879
tza,2017,62.581
tza,2018,63.17
tza,2019,63.643
tza,2020,64.009
uga,1960,42.907
uga,1961,43.504
uga,1962,44.11
uga,1963,44.719
uga,1964,45.32
uga,1965,45.894
uga,1966,46.422
uga,1967,46.892
uga,1968,47.293
uga,1969,47.62
uga,1970,47.875
uga,1971,48.061
uga,1972,48.196
uga,1973,48.293
uga,1974,48.362
uga,1975,48.418
uga,1976,48.478
uga,1977,48.54
uga,1978,48.596
uga,1979,48.632
uga,1980,48.617
uga,1981,48.515
uga,1982,48.3
uga,1983,47.959
uga,1984,47.491
uga,1985,46.895
uga,1986,46.178
uga,1987,45.377
uga,1988,44.54
uga,1989,43.706
uga,1990,42.915
uga,1991,42.194
uga,1992,41.57
uga,1993,41.071
uga,1994,40.734
uga,1995,40.6
uga,1996,40.706
uga,1997,41.047
uga,1998,41.609
uga,1999,42.375
uga,2000,43.323
uga,2001,44.424
uga,2002,45.63
uga,2003,46.893
uga,2004,48.175
uga,2005,49.447
uga,2006,50.697
uga,2007,51.926
uga,2008,53.125
uga,2009,54.274
uga,2010,55.349
uga,2011,56.334
uga,2012,57.224
uga,2013,58.018
uga,2014,58.716
uga,2015,59.318
uga,2016,59.83
uga,2017,60.27
uga,2018,60.655
uga,2019,61
uga,2020,61.317
ukr,1960,65.641
ukr,1961,66.078
ukr,1962,66.41
ukr,1963,66.646
ukr,1964,66.797
ukr,1965,66.871
ukr,1966,66.878
ukr,1967,66.826
ukr,1968,66.726
ukr,1969,66.59
ukr,1970,66.424
ukr,1971,66.228
ukr,1972,66.005
ukr,1973,65.76
ukr,1974,65.503
ukr,1975,65.24
ukr,1976,64.973
ukr,1977,64.711
ukr,1978,64.467
ukr,1979,64.26
ukr,1980,64.131
ukr,1981,64.124
ukr,1982,64.251
ukr,1983,64.497
ukr,1984,64.831
ukr,1985,65.186
ukr,1986,65.481
ukr,1987,66.3
ukr,1988,66.4
ukr,1989,66.1
ukr,1990,65.6
ukr,1991,64.62
ukr,1992,63.81
ukr,1993,63.16
ukr,1994,62.39
ukr,1995,61.22
ukr,1996,61.52
ukr,1997,62.23
ukr,1998,63.17
ukr,1999,62.62
ukr,2000,62.1
ukr,2001,62.32
ukr,2002,62.7
ukr,2003,62.64
ukr,2004,62.6
ukr,2005,62.23
ukr,2006,62.38
ukr,2007,62.51
ukr,2008,62.51
ukr,2009,63.79
ukr,2010,65.28
ukr,2011,65.98
ukr,2012,66.11
ukr,2013,66.34
ukr,2014,66.25
ukr,2015,66.37
ukr,2016,66.73
ukr,2017,67.02
ukr,2018,66.69
ukr,2019,66.92
ukr,2020,66.39
ury,1960,64.852
ury,1961,65.064
ury,1962,65.242
ury,1963,65.378
ury,1964,65.469
ury,1965,65.519
ury,1966,65.533
ury,1967,65.526
ury,1968,65.515
ury,1969,65.51
ury,1970,65.518
ury,1971,65.545
ury,1972,65.592
ury,1973,65.66
ury,1974,65.752
ury,1975,65.876
ury,1976,66.034
ury,1977,66.224
ury,1978,66.443
ury,1979,66.683
ury,1980,66.938
ury,1981,67.198
ury,1982,67.456
ury,1983,67.703
ury,1984,67.934
ury,1985,68.142
ury,1986,68.322
ury,1987,68.48
ury,1988,68.621
ury,1989,68.752
ury,1990,68.882
ury,1991,69.023
ury,1992,69.184
ury,1993,69.368
ury,1994,69.577
ury,1995,69.807
ury,1996,70.049
ury,1997,70.292
ury,1998,70.528
ury,1999,70.753
ury,2000,70.97
ury,2001,71.181
ury,2002,71.394
ury,2003,71.611
ury,2004,71.831
ury,2005,72.049
ury,2006,72.258
ury,2007,72.453
ury,2008,72.63
ury,2009,72.788
ury,2010,72.929
ury,2011,73.054
ury,2012,73.172
ury,2013,73.287
ury,2014,73.405
ury,2015,73.529
ury,2016,73.662
ury,2017,73.805
ury,2018,73.958
ury,2019,74.119
ury,2020,74.29
usa,1960,66.6
usa,1961,67.1
usa,1962,66.9
usa,1963,66.6
usa,1964,66.8
usa,1965,66.8
usa,1966,66.7
usa,1967,67
usa,1968,66
usa,1969,66.8
usa,1970,67.1
usa,1971,67.4
usa,1972,67.4
usa,1973,67.6
usa,1974,68.2
usa,1975,68.8
usa,1976,69.1
usa,1977,69.5
usa,1978,69.6
usa,1979,70
usa,1980,70
usa,1981,70.4
usa,1982,70.8
usa,1983,71
usa,1984,71.1
usa,1985,71.1
usa,1986,71.2
usa,1987,71.4
usa,1988,71.4
usa,1989,71.7
usa,1990,71.8
usa,1991,72
usa,1992,72.3
usa,1993,72.2
usa,1994,72.4
usa,1995,72.5
usa,1996,73.1
usa,1997,73.6
usa,1998,73.8
usa,1999,73.9
usa,2000,74.1
usa,2001,74.3
usa,2002,74.4
usa,2003,74.5
usa,2004,75
usa,2005,75
usa,2006,75.2
usa,2007,75.5
usa,2008,75.6
usa,2009,76
usa,2010,76.2
usa,2011,76.3
usa,2012,76.4
usa,2013,76.4
usa,2014,76.5
usa,2015,76.3
usa,2016,76.1
usa,2017,76.1
usa,2018,76.2
usa,2019,76.3
usa,2020,74.5
uzb,1960,55.116
uzb,1961,55.486
uzb,1962,55.861
uzb,1963,56.24
uzb,1964,56.621
uzb,1965,56.999
uzb,1966,57.371
uzb,1967,57.731
uzb,1968,58.076
uzb,1969,58.403
uzb,1970,58.706
uzb,1971,58.98
uzb,1972,59.227
uzb,1973,59.453
uzb,1974,59.662
uzb,1975,59.866
uzb,1976,60.073
uzb,1977,60.294
uzb,1978,60.535
uzb,1979,60.799
uzb,1980,61.094
uzb,1981,61.426
uzb,1982,61.785
uzb,1983,62.158
uzb,1984,62.528
uzb,1985,62.865
uzb,1986,63.139
uzb,1987,63.332
uzb,1988,63.438
uzb,1989,63.462
uzb,1990,63.421
uzb,1991,63.341
uzb,1992,63.259
uzb,1993,63.204
uzb,1994,63.192
uzb,1995,63.232
uzb,1996,63.322
uzb,1997,63.447
uzb,1998,63.595
uzb,1999,63.765
uzb,2000,63.956
uzb,2001,64.17
uzb,2002,64.408
uzb,2003,64.669
uzb,2004,64.951
uzb,2005,65.252
uzb,2006,65.57
uzb,2007,65.902
uzb,2008,66.243
uzb,2009,66.59
uzb,2010,66.943
uzb,2011,67.301
uzb,2012,67.665
uzb,2013,68.028
uzb,2014,68.382
uzb,2015,68.712
uzb,2016,69.004
uzb,2017,69.25
uzb,2018,69.445
uzb,2019,69.592
uzb,2020,69.697
vct,1960,57.798
vct,1961,58.374
vct,1962,58.909
vct,1963,59.4
vct,1964,59.849
vct,1965,60.257
vct,1966,60.627
vct,1967,60.967
vct,1968,61.287
vct,1969,61.596
vct,1970,61.902
vct,1971,62.212
vct,1972,62.531
vct,1973,62.863
vct,1974,63.213
vct,1975,63.591
vct,1976,64.005
vct,1977,64.451
vct,1978,64.923
vct,1979,65.41
vct,1980,65.899
vct,1981,66.374
vct,1982,66.819
vct,1983,67.224
vct,1984,67.583
vct,1985,67.895
vct,1986,68.168
vct,1987,68.413
vct,1988,68.637
vct,1989,68.841
vct,1990,69.016
vct,1991,69.154
vct,1992,69.245
vct,1993,69.288
vct,1994,69.287
vct,1995,69.246
vct,1996,69.175
vct,1997,69.086
vct,1998,68.994
vct,1999,68.911
vct,2000,68.85
vct,2001,68.823
vct,2002,68.831
vct,2003,68.871
vct,2004,68.942
vct,2005,69.036
vct,2006,69.141
vct,2007,69.245
vct,2008,69.34
vct,2009,69.421
vct,2010,69.491
vct,2011,69.553
vct,2012,69.617
vct,2013,69.69
vct,2014,69.774
vct,2015,69.867
vct,2016,69.969
vct,2017,70.075
vct,2018,70.182
vct,2019,70.289
vct,2020,70.395
ven,1960,58.226
ven,1961,58.734
ven,1962,59.219
ven,1963,59.678
ven,1964,60.112
ven,1965,60.53
ven,1966,60.941
ven,1967,61.353
ven,1968,61.77
ven,1969,62.192
ven,1970,62.615
ven,1971,63.03
ven,1972,63.425
ven,1973,63.796
ven,1974,64.137
ven,1975,64.449
ven,1976,64.735
ven,1977,65.001
ven,1978,65.254
ven,1979,65.496
ven,1980,65.731
ven,1981,65.963
ven,1982,66.191
ven,1983,66.414
ven,1984,66.631
ven,1985,66.842
ven,1986,67.044
ven,1987,67.234
ven,1988,67.409
ven,1989,67.567
ven,1990,67.705
ven,1991,67.819
ven,1992,67.91
ven,1993,67.982
ven,1994,68.039
ven,1995,68.091
ven,1996,68.149
ven,1997,68.219
ven,1998,68.306
ven,1999,68.411
ven,2000,68.531
ven,2001,68.66
ven,2002,68.789
ven,2003,68.907
ven,2004,69.013
ven,2005,69.104
ven,2006,69.186
ven,2007,69.26
ven,2008,69.326
ven,2009,69.379
ven,2010,69.405
ven,2011,69.388
ven,2012,69.321
ven,2013,69.205
ven,2014,69.05
ven,2015,68.871
ven,2016,68.687
ven,2017,68.523
ven,2018,68.398
ven,2019,68.327
ven,2020,68.324
vir,1960,64.699
vir,1961,64.967
vir,1962,65.225
vir,1963,65.485
vir,1964,65.755
vir,1965,66.041
vir,1966,66.34
vir,1967,66.646
vir,1968,66.952
vir,1969,67.257
vir,1970,67.559
vir,1971,67.857
vir,1972,68.151
vir,1973,68.439
vir,1974,68.721
vir,1975,68.993
vir,1976,69.252
vir,1977,69.497
vir,1978,69.729
vir,1979,69.95
vir,1980,70.165
vir,1981,70.379
vir,1982,70.596
vir,1983,70.82
vir,1984,71.051
vir,1985,71.289
vir,1986,71.529
vir,1987,71.768
vir,1988,72.001
vir,1989,72.228
vir,1990,72.45
vir,1991,72.67
vir,1992,72.889
vir,1993,73.109
vir,1994,73.329
vir,1995,73.547
vir,1996,73.76
vir,1997,73.964
vir,1998,74.156
vir,1999,74.336
vir,2000,73.4
vir,2001,74.5
vir,2002,74.4
vir,2003,74.4
vir,2004,74.7
vir,2005,74.3
vir,2006,75.3
vir,2007,73.4
vir,2008,73.7
vir,2009,74.1
vir,2010,74.5
vir,2011,75
vir,2012,75.2
vir,2013,75.4
vir,2014,75.6
vir,2015,75.7
vir,2016,75.9
vir,2017,76.1
vir,2018,76.3
vir,2019,76.4
vir,2020,76.6
vnm,1960,55.628
vnm,1961,56.212
vnm,1962,56.772
vnm,1963,57.284
vnm,1964,57.713
vnm,1965,57.948
vnm,1966,57.863
vnm,1967,57.424
vnm,1968,56.675
vnm,1969,55.713
vnm,1970,54.759
vnm,1971,54.084
vnm,1972,53.886
vnm,1973,54.27
vnm,1974,55.231
vnm,1975,56.651
vnm,1976,58.317
vnm,1977,59.955
vnm,1978,61.35
vnm,1979,62.413
vnm,1980,63.12
vnm,1981,63.529
vnm,1982,63.789
vnm,1983,64.022
vnm,1984,64.269
vnm,1985,64.55
vnm,1986,64.862
vnm,1987,65.173
vnm,1988,65.463
vnm,1989,65.732
vnm,1990,65.986
vnm,1991,66.231
vnm,1992,66.474
vnm,1993,66.719
vnm,1994,66.968
vnm,1995,67.218
vnm,1996,67.464
vnm,1997,67.7
vnm,1998,67.925
vnm,1999,68.142
vnm,2000,68.359
vnm,2001,68.592
vnm,2002,68.847
vnm,2003,69.126
vnm,2004,69.422
vnm,2005,69.722
vnm,2006,70.005
vnm,2007,70.255
vnm,2008,70.46
vnm,2009,70.616
vnm,2010,70.725
vnm,2011,70.796
vnm,2012,70.845
vnm,2013,70.887
vnm,2014,70.931
vnm,2015,70.984
vnm,2016,71.049
vnm,2017,71.124
vnm,2018,71.207
vnm,2019,71.301
vnm,2020,71.407
vut,1960,48.091
vut,1961,48.611
vut,1962,49.131
vut,1963,49.65
vut,1964,50.17
vut,1965,50.694
vut,1966,51.225
vut,1967,51.765
vut,1968,52.315
vut,1969,52.872
vut,1970,53.434
vut,1971,53.994
vut,1972,54.549
vut,1973,55.096
vut,1974,55.634
vut,1975,56.167
vut,1976,56.7
vut,1977,57.238
vut,1978,57.783
vut,1979,58.336
vut,1980,58.896
vut,1981,59.46
vut,1982,60.022
vut,1983,60.577
vut,1984,61.117
vut,1985,61.637
vut,1986,62.132
vut,1987,62.599
vut,1988,63.036
vut,1989,63.44
vut,1990,63.81
vut,1991,64.144
vut,1992,64.446
vut,1993,64.719
vut,1994,64.968
vut,1995,65.198
vut,1996,65.416
vut,1997,65.624
vut,1998,65.826
vut,1999,66.024
vut,2000,66.217
vut,2001,66.403
vut,2002,66.577
vut,2003,66.737
vut,2004,66.885
vut,2005,67.02
vut,2006,67.146
vut,2007,67.267
vut,2008,67.386
vut,2009,67.507
vut,2010,67.634
vut,2011,67.769
vut,2012,67.913
vut,2013,68.064
vut,2014,68.222
vut,2015,68.383
vut,2016,68.544
vut,2017,68.699
vut,2018,68.847
vut,2019,68.985
vut,2020,69.114
wsm,1960,54.175
wsm,1961,54.453
wsm,1962,54.731
wsm,1963,55.01
wsm,1964,55.293
wsm,1965,55.583
wsm,1966,55.88
wsm,1967,56.185
wsm,1968,56.499
wsm,1969,56.822
wsm,1970,57.155
wsm,1971,57.497
wsm,1972,57.848
wsm,1973,58.207
wsm,1974,58.571
wsm,1975,58.944
wsm,1976,59.326
wsm,1977,59.716
wsm,1978,60.112
wsm,1979,60.508
wsm,1980,60.897
wsm,1981,61.269
wsm,1982,61.621
wsm,1983,61.947
wsm,1984,62.245
wsm,1985,62.513
wsm,1986,62.751
wsm,1987,62.964
wsm,1988,63.162
wsm,1989,63.351
wsm,1990,63.538
wsm,1991,63.727
wsm,1992,63.925
wsm,1993,64.137
wsm,1994,64.368
wsm,1995,64.626
wsm,1996,64.918
wsm,1997,65.242
wsm,1998,65.592
wsm,1999,65.964
wsm,2000,66.348
wsm,2001,66.73
wsm,2002,67.102
wsm,2003,67.454
wsm,2004,67.784
wsm,2005,68.092
wsm,2006,68.383
wsm,2007,68.667
wsm,2008,68.95
wsm,2009,69.231
wsm,2010,69.51
wsm,2011,69.782
wsm,2012,70.043
wsm,2013,70.286
wsm,2014,70.511
wsm,2015,70.715
wsm,2016,70.895
wsm,2017,71.055
wsm,2018,71.197
wsm,2019,71.324
wsm,2020,71.44
yem,1960,28.838
yem,1961,29.081
yem,1962,29.411
yem,1963,29.845
yem,1964,30.388
yem,1965,31.044
yem,1966,31.81
yem,1967,32.667
yem,1968,33.594
yem,1969,34.577
yem,1970,35.601
yem,1971,36.655
yem,1972,37.73
yem,1973,38.822
yem,1974,39.925
yem,1975,41.043
yem,1976,42.188
yem,1977,43.367
yem,1978,44.578
yem,1979,45.808
yem,1980,47.039
yem,1981,48.252
yem,1982,49.426
yem,1983,50.538
yem,1984,51.572
yem,1985,52.509
yem,1986,53.338
yem,1987,54.066
yem,1988,54.701
yem,1989,55.251
yem,1990,55.718
yem,1991,56.11
yem,1992,56.441
yem,1993,56.732
yem,1994,57.003
yem,1995,57.279
yem,1996,57.582
yem,1997,57.921
yem,1998,58.302
yem,1999,58.731
yem,2000,59.21
yem,2001,59.736
yem,2002,60.291
yem,2003,60.855
yem,2004,61.412
yem,2005,61.947
yem,2006,62.447
yem,2007,62.902
yem,2008,63.306
yem,2009,63.652
yem,2010,63.93
yem,2011,64.134
yem,2012,64.274
yem,2013,64.361
yem,2014,64.404
yem,2015,64.419
yem,2016,64.417
yem,2017,64.413
yem,2018,64.418
yem,2019,64.443
yem,2020,64.491
zaf,1960,45.876
zaf,1961,46.257
zaf,1962,46.634
zaf,1963,47.014
zaf,1964,47.406
zaf,1965,47.817
zaf,1966,48.253
zaf,1967,48.713
zaf,1968,49.196
zaf,1969,49.703
zaf,1970,50.234
zaf,1971,50.789
zaf,1972,51.362
zaf,1973,51.947
zaf,1974,52.537
