geo,time,sh_dyn_mort
lca,1999,18.5
lca,2000,18.4
lca,2001,18.3
lca,2002,18.2
lca,2003,18.3
lca,2004,18.3
lca,2005,18.4
lca,2006,18.6
lca,2007,18.8
lca,2008,19
lca,2009,19.3
lca,2010,19.7
lca,2011,20
lca,2012,20.4
lca,2013,20.9
lca,2014,21.4
lca,2015,21.9
lca,2016,22.4
lca,2017,23
lca,2018,23.5
lca,2019,24
lca,2020,24.4
lka,1960,93.9
lka,1961,89.7
lka,1962,86.9
lka,1963,84.8
lka,1964,82.8
lka,1965,80.8
lka,1966,78.2
lka,1967,75.4
lka,1968,73.1
lka,1969,71.4
lka,1970,70.2
lka,1971,69.4
lka,1972,68.6
lka,1973,67.6
lka,1974,66.1
lka,1975,64
lka,1976,61.1
lka,1977,57.6
lka,1978,53.8
lka,1979,49.9
lka,1980,46.2
lka,1981,43
lka,1982,40
lka,1983,36.8
lka,1984,33.4
lka,1985,30.2
lka,1986,27.4
lka,1987,25.2
lka,1988,23.8
lka,1989,27
lka,1990,22.8
lka,1991,22.4
lka,1992,22
lka,1993,21.4
lka,1994,20.7
lka,1995,19.9
lka,1996,19.2
lka,1997,18.5
lka,1998,17.8
lka,1999,17.1
lka,2000,16.5
lka,2001,16
lka,2002,15.5
lka,2003,15.1
lka,2004,28.9
lka,2005,14.2
lka,2006,13.5
lka,2007,12.8
lka,2008,12.2
lka,2009,21.3
lka,2010,11.4
lka,2011,10.9
lka,2012,10.4
lka,2013,9.8
lka,2014,9.3
lka,2015,8.7
lka,2016,8.2
lka,2017,7.8
lka,2018,7.5
lka,2019,7.2
lka,2020,6.9
lso,1960,187.3
lso,1961,186.3
lso,1962,186.6
lso,1963,187.3
lso,1964,188.1
lso,1965,188.6
lso,1966,188.3
lso,1967,186.9
lso,1968,184.8
lso,1969,181.9
lso,1970,178.3
lso,1971,174.4
lso,1972,170.4
lso,1973,166
lso,1974,161.2
lso,1975,155.7
lso,1976,149.7
lso,1977,143.4
lso,1978,137.1
lso,1979,130.6
lso,1980,124
lso,1981,117.8
lso,1982,112
lso,1983,106.6
lso,1984,101.9
lso,1985,97.6
lso,1986,93.8
lso,1987,90.5
lso,1988,87.7
lso,1989,85.5
lso,1990,84
lso,1991,83.5
lso,1992,84
lso,1993,86.1
lso,1994,89.3
lso,1995,93.1
lso,1996,96.9
lso,1997,100
lso,1998,102.6
lso,1999,104.7
lso,2000,106.9
lso,2001,108.8
lso,2002,110.7
lso,2003,112.7
lso,2004,114.5
lso,2005,116.1
lso,2006,116.5
lso,2007,114.3
lso,2008,113
lso,2009,104.2
lso,2010,96.4
lso,2011,93.9
lso,2012,92.7
lso,2013,92.6
lso,2014,94.2
lso,2015,94.6
lso,2016,91.5
lso,2017,91
lso,2018,90.6
lso,2019,90.9
lso,2020,89.5
ltu,1967,26.1
ltu,1968,26.4
ltu,1969,25
ltu,1970,22.7
ltu,1971,21.2
ltu,1972,21.1
ltu,1973,21.7
ltu,1974,22.2
ltu,1975,22.5
ltu,1976,22.5
ltu,1977,22.3
ltu,1978,21.9
ltu,1979,21.2
ltu,1980,20.4
ltu,1981,19.7
ltu,1982,19.2
ltu,1983,18.8
ltu,1984,18.2
ltu,1985,17.5
ltu,1986,16.4
ltu,1987,15.1
ltu,1988,14.2
ltu,1989,14.3
ltu,1990,15.2
ltu,1991,16.5
ltu,1992,17.8
ltu,1993,18.1
ltu,1994,17
ltu,1995,15
ltu,1996,13.3
ltu,1997,12.3
ltu,1998,11.6
ltu,1999,11.1
ltu,2000,10.7
ltu,2001,10.3
ltu,2002,9.9
ltu,2003,9.5
ltu,2004,9.3
ltu,2005,9
ltu,2006,8.6
ltu,2007,8
ltu,2008,7.3
ltu,2009,6.7
ltu,2010,6
ltu,2011,5.5
ltu,2012,5.2
ltu,2013,5
ltu,2014,4.9
ltu,2015,4.9
ltu,2016,4.8
ltu,2017,4.4
ltu,2018,4
ltu,2019,3.6
ltu,2020,3.3
lux,1960,37.7
lux,1961,35.7
lux,1962,33.8
lux,1963,32
lux,1964,30.4
lux,1965,28.8
lux,1966,27.4
lux,1967,26.1
lux,1968,24.8
lux,1969,23.6
lux,1970,22.4
lux,1971,21.1
lux,1972,19.9
lux,1973,18.8
lux,1974,17.7
lux,1975,16.7
lux,1976,15.8
lux,1977,15.1
lux,1978,14.4
lux,1979,13.8
lux,1980,13.3
lux,1981,12.9
lux,1982,12.5
lux,1983,12.1
lux,1984,11.6
lux,1985,11.2
lux,1986,10.8
lux,1987,10.3
lux,1988,9.9
lux,1989,9.4
lux,1990,8.8
lux,1991,8.3
lux,1992,7.8
lux,1993,7.3
lux,1994,6.8
lux,1995,6.3
lux,1996,5.9
lux,1997,5.5
lux,1998,5.1
lux,1999,4.8
lux,2000,4.5
lux,2001,4.2
lux,2002,4
lux,2003,3.8
lux,2004,3.5
lux,2005,3.4
lux,2006,3.2
lux,2007,3.1
lux,2008,3
lux,2009,2.9
lux,2010,2.8
lux,2011,2.8
lux,2012,2.8
lux,2013,2.8
lux,2014,2.8
lux,2015,2.8
lux,2016,2.8
lux,2017,2.8
lux,2018,2.8
lux,2019,2.8
lux,2020,2.8
lva,1979,20.8
lva,1980,20.7
lva,1981,20.6
lva,1982,20.3
lva,1983,19.7
lva,1984,18.7
lva,1985,17.5
lva,1986,16.3
lva,1987,15.5
lva,1988,15.2
lva,1989,15.8
lva,1990,17
lva,1991,18.3
lva,1992,19.3
lva,1993,19.9
lva,1994,20
lva,1995,19.8
lva,1996,19
lva,1997,17.9
lva,1998,16.6
lva,1999,15.4
lva,2000,14.2
lva,2001,13.3
lva,2002,12.6
lva,2003,11.9
lva,2004,11.2
lva,2005,10.5
lva,2006,9.8
lva,2007,9.3
lva,2008,8.8
lva,2009,8.3
lva,2010,7.8
lva,2011,7.2
lva,2012,6.6
lva,2013,6
lva,2014,5.5
lva,2015,5
lva,2016,4.7
lva,2017,4.4
lva,2018,4.2
lva,2019,4.1
lva,2020,4
mar,1960,241.8
mar,1961,237
mar,1962,232.2
mar,1963,227.2
mar,1964,222
mar,1965,216.6
mar,1966,210.8
mar,1967,205.2
mar,1968,199.7
mar,1969,194.6
mar,1970,190
mar,1971,185.8
mar,1972,181.8
mar,1973,177.7
mar,1974,173.1
mar,1975,167.8
mar,1976,161.9
mar,1977,155.3
mar,1978,148.4
mar,1979,141.4
mar,1980,134.4
mar,1981,127.6
mar,1982,121
mar,1983,114.7
mar,1984,108.6
mar,1985,102.9
mar,1986,97.6
mar,1987,92.8
mar,1988,88.3
mar,1989,84.3
mar,1990,80.6
mar,1991,77.2
mar,1992,73.9
mar,1993,70.8
mar,1994,67.8
mar,1995,64.8
mar,1996,62
mar,1997,59.4
mar,1998,56.9
mar,1999,54.5
mar,2000,52.3
mar,2001,50.1
mar,2002,48
mar,2003,45.9
mar,2004,43.7
mar,2005,41.5
mar,2006,39.3
mar,2007,37.1
mar,2008,35
mar,2009,33
mar,2010,31.2
mar,2011,29.5
mar,2012,27.8
mar,2013,26.3
mar,2014,24.9
mar,2015,23.5
mar,2016,22.3
mar,2017,21.2
mar,2018,20.3
mar,2019,19.5
mar,2020,18.7
mco,1985,9.7
mco,1986,9.3
mco,1987,8.9
mco,1988,8.5
mco,1989,8.1
mco,1990,7.7
mco,1991,7.4
mco,1992,7.1
mco,1993,6.8
mco,1994,6.5
mco,1995,6.2
mco,1996,6
mco,1997,5.8
mco,1998,5.5
mco,1999,5.3
mco,2000,5.2
mco,2001,5
mco,2002,4.8
mco,2003,4.7
mco,2004,4.6
mco,2005,4.5
mco,2006,4.4
mco,2007,4.3
mco,2008,4.2
mco,2009,4.1
mco,2010,4
mco,2011,3.9
mco,2012,3.8
mco,2013,3.7
mco,2014,3.6
mco,2015,3.5
mco,2016,3.4
mco,2017,3.3
mco,2018,3.2
mco,2019,3.1
mco,2020,3
mda,1971,64.8
mda,1972,62.9
mda,1973,61.1
mda,1974,59.3
mda,1975,57.6
mda,1976,56
mda,1977,54.4
mda,1978,52.8
mda,1979,51.4
mda,1980,50.1
mda,1981,48.6
mda,1982,46.8
mda,1983,44.7
mda,1984,42.6
mda,1985,40.5
mda,1986,38.4
mda,1987,36.6
mda,1988,35
mda,1989,34
mda,1990,33.6
mda,1991,33.9
mda,1992,34.8
mda,1993,36.3
mda,1994,37.7
mda,1995,38.6
mda,1996,38.9
mda,1997,38.2
mda,1998,36.7
mda,1999,34.4
mda,2000,31.5
mda,2001,28.6
mda,2002,25.8
mda,2003,23.3
mda,2004,21.5
mda,2005,20.1
mda,2006,19
mda,2007,18.3
mda,2008,17.8
mda,2009,17.4
mda,2010,17.1
mda,2011,16.8
mda,2012,16.5
mda,2013,16.3
mda,2014,16
mda,2015,15.8
mda,2016,15.5
mda,2017,15.3
mda,2018,15
mda,2019,14.8
mda,2020,14.5
mdg,1968,146.4
mdg,1969,148.1
mdg,1970,149.9
mdg,1971,151.8
mdg,1972,153.9
mdg,1973,156.3
mdg,1974,158.9
mdg,1975,161.4
mdg,1976,163.8
mdg,1977,165.9
mdg,1978,167.9
mdg,1979,170.1
mdg,1980,172.2
mdg,1981,174.5
mdg,1982,176.6
mdg,1983,178
mdg,1984,178.3
mdg,1985,177.4
mdg,1986,175
mdg,1987,171.4
mdg,1988,166.9
mdg,1989,161.6
mdg,1990,156.1
mdg,1991,150.7
mdg,1992,145.7
mdg,1993,140.8
mdg,1994,136
mdg,1995,131
mdg,1996,125.9
mdg,1997,120.7
mdg,1998,115.5
mdg,1999,110.3
mdg,2000,105.4
mdg,2001,100.8
mdg,2002,96.5
mdg,2003,92.4
mdg,2004,88.5
mdg,2005,84.8
mdg,2006,81.3
mdg,2007,77.9
mdg,2008,74.8
mdg,2009,72
mdg,2010,69.3
mdg,2011,67
mdg,2012,64.8
mdg,2013,62.7
mdg,2014,60.8
mdg,2015,59
mdg,2016,57.2
mdg,2017,55.5
mdg,2018,53.7
mdg,2019,51.9
mdg,2020,50.2
mdv,1962,332.8
mdv,1963,323.5
mdv,1964,314
mdv,1965,305
mdv,1966,295.9
mdv,1967,286.6
mdv,1968,277.2
mdv,1969,267.9
mdv,1970,257.9
mdv,1971,247.2
mdv,1972,236
mdv,1973,224.2
mdv,1974,212.2
mdv,1975,200.3
mdv,1976,189.1
mdv,1977,178.6
mdv,1978,168.5
mdv,1979,158.9
mdv,1980,149.9
mdv,1981,141.6
mdv,1982,133.9
mdv,1983,126.7
mdv,1984,119.9
mdv,1985,113.5
mdv,1986,107.3
mdv,1987,101.4
mdv,1988,95.9
mdv,1989,90.7
mdv,1990,85.7
mdv,1991,80.9
mdv,1992,76.2
mdv,1993,71.6
mdv,1994,67
mdv,1995,62.2
mdv,1996,57.5
mdv,1997,52.8
mdv,1998,48.1
mdv,1999,43.5
mdv,2000,39
mdv,2001,34.6
mdv,2002,30.7
mdv,2003,27.1
mdv,2004,26.9
mdv,2005,21.5
mdv,2006,19.3
mdv,2007,17.6
mdv,2008,16.1
mdv,2009,14.9
mdv,2010,13.9
mdv,2011,12.9
mdv,2012,12.1
mdv,2013,11.3
mdv,2014,10.5
mdv,2015,9.8
mdv,2016,9
mdv,2017,8.3
mdv,2018,7.6
mdv,2019,7
mdv,2020,6.5
mex,1960,155.5
mex,1961,149
mex,1962,143.1
mex,1963,137.6
mex,1964,132.6
mex,1965,127.8
mex,1966,123.2
mex,1967,119
mex,1968,114.8
mex,1969,110.7
mex,1970,106.7
mex,1971,102.8
mex,1972,99.1
mex,1973,95.4
mex,1974,91.8
mex,1975,88.3
mex,1976,84.9
mex,1977,81.5
mex,1978,78.2
mex,1979,74.9
mex,1980,71.7
mex,1981,68.5
mex,1982,65.5
mex,1983,62.6
mex,1984,59.8
mex,1985,57.2
mex,1986,54.6
mex,1987,52.2
mex,1988,49.9
mex,1989,47.6
mex,1990,45.4
mex,1991,43.4
mex,1992,41.4
mex,1993,39.5
mex,1994,37.6
mex,1995,35.9
mex,1996,34.2
mex,1997,32.7
mex,1998,31.2
mex,1999,29.7
mex,2000,28.4
mex,2001,27.1
mex,2002,26
mex,2003,24.9
mex,2004,23.9
mex,2005,22.9
mex,2006,22.1
mex,2007,21.3
mex,2008,20.6
mex,2009,19.9
mex,2010,19.2
mex,2011,18.5
mex,2012,17.9
mex,2013,17.3
mex,2014,16.8
mex,2015,16.2
mex,2016,15.7
mex,2017,15.2
mex,2018,14.6
mex,2019,14.1
mex,2020,13.7
mhl,1960,121.1
mhl,1961,115.4
mhl,1962,110.2
mhl,1963,105.3
mhl,1964,100.7
mhl,1965,96.5
mhl,1966,92.7
mhl,1967,89
mhl,1968,85.5
mhl,1969,82.2
mhl,1970,78.9
mhl,1971,76
mhl,1972,73.4
mhl,1973,71.3
mhl,1974,69.8
mhl,1975,68.7
mhl,1976,67.9
mhl,1977,67.1
mhl,1978,66.3
mhl,1979,65.3
mhl,1980,64.3
mhl,1981,63.1
mhl,1982,61.6
mhl,1983,60
mhl,1984,58.3
mhl,1985,56.5
mhl,1986,54.8
mhl,1987,52.9
mhl,1988,51.1
mhl,1989,49.2
mhl,1990,47.3
mhl,1991,45.6
mhl,1992,44
mhl,1993,42.7
mhl,1994,41.7
mhl,1995,41.2
mhl,1996,41.1
mhl,1997,41.2
mhl,1998,41.5
mhl,1999,41.8
mhl,2000,42
mhl,2001,42.1
mhl,2002,41.9
mhl,2003,41.7
mhl,2004,41.3
mhl,2005,41
mhl,2006,40.6
mhl,2007,40.2
mhl,2008,39.8
mhl,2009,39.4
mhl,2010,39
mhl,2011,38.6
mhl,2012,37.9
mhl,2013,37.2
mhl,2014,36.3
mhl,2015,35.4
mhl,2016,34.4
mhl,2017,33.5
mhl,2018,32.5
mhl,2019,31.6
mhl,2020,30.7
mkd,1981,57.8
mkd,1982,55.3
mkd,1983,52.5
mkd,1984,50.6
mkd,1985,50
mkd,1986,49.1
mkd,1987,46.9
mkd,1988,43.6
mkd,1989,40
mkd,1990,36.9
mkd,1991,34.5
mkd,1992,33
mkd,1993,31.4
mkd,1994,28.5
mkd,1995,24.5
mkd,1996,21.1
mkd,1997,19.2
mkd,1998,18.4
mkd,1999,17.4
mkd,2000,16
mkd,2001,14.8
mkd,2002,14.3
mkd,2003,14.4
mkd,2004,14.3
mkd,2005,13.7
mkd,2006,13
mkd,2007,12.3
mkd,2008,11.7
mkd,2009,11
mkd,2010,10.4
mkd,2011,10
mkd,2012,10.1
mkd,2013,10.6
mkd,2014,11.2
mkd,2015,11.4
mkd,2016,10.9
mkd,2017,9.6
mkd,2018,8.1
mkd,2019,6.8
mkd,2020,5.9
mli,1963,425
mli,1964,417.6
mli,1965,410.2
mli,1966,403.6
mli,1967,397.1
mli,1968,390.9
mli,1969,384.7
mli,1970,379
mli,1971,372.8
mli,1972,366.2
mli,1973,359.4
mli,1974,352
mli,1975,343.9
mli,1976,335.4
mli,1977,326.7
mli,1978,318.2
mli,1979,309.8
mli,1980,301.5
mli,1981,293.2
mli,1982,285
mli,1983,276.8
mli,1984,268.8
mli,1985,261.2
mli,1986,254.1
mli,1987,247.4
mli,1988,241.3
mli,1989,235.7
mli,1990,230.7
mli,1991,226.2
mli,1992,222.3
mli,1993,218.8
mli,1994,215.3
mli,1995,211.8
mli,1996,208.1
mli,1997,203.8
mli,1998,199
mli,1999,193.4
mli,2000,187.4
mli,2001,181.1
mli,2002,174.7
mli,2003,168.3
mli,2004,162.2
mli,2005,156.4
mli,2006,150.8
mli,2007,145.4
mli,2008,140.2
mli,2009,135.1
mli,2010,130.3
mli,2011,125.6
mli,2012,121
mli,2013,116.6
mli,2014,112.4
mli,2015,108.3
mli,2016,104.5
mli,2017,100.9
mli,2018,97.4
mli,2019,94.2
mli,2020,91
mlt,1960,40.3
mlt,1961,38.2
mlt,1962,36.7
mlt,1963,35.7
mlt,1964,34.8
mlt,1965,33.8
mlt,1966,32.8
mlt,1967,31.7
mlt,1968,30.5
mlt,1969,29.2
mlt,1970,27.9
mlt,1971,26.5
mlt,1972,25.2
mlt,1973,23.9
mlt,1974,22.6
mlt,1975,21.4
mlt,1976,20.3
mlt,1977,19.3
mlt,1978,18.4
mlt,1979,17.6
mlt,1980,16.9
mlt,1981,16.3
mlt,1982,15.7
mlt,1983,15.1
mlt,1984,14.5
mlt,1985,13.9
mlt,1986,13.3
mlt,1987,12.7
mlt,1988,12.2
mlt,1989,11.7
mlt,1990,11.3
mlt,1991,10.9
mlt,1992,10.5
mlt,1993,10.2
mlt,1994,9.8
mlt,1995,9.5
mlt,1996,9.1
mlt,1997,8.7
mlt,1998,8.4
mlt,1999,8.1
mlt,2000,7.8
mlt,2001,7.5
mlt,2002,7.3
mlt,2003,7.2
mlt,2004,7.1
mlt,2005,7
mlt,2006,6.9
mlt,2007,6.8
mlt,2008,6.8
mlt,2009,6.7
mlt,2010,6.7
mlt,2011,6.6
mlt,2012,6.6
mlt,2013,6.6
mlt,2014,6.6
mlt,2015,6.6
mlt,2016,6.6
mlt,2017,6.6
mlt,2018,6.5
mlt,2019,6.5
mlt,2020,6.5
mmr,1968,181.8
mmr,1969,178.2
mmr,1970,175
mmr,1971,171.7
mmr,1972,168.2
mmr,1973,164.7
mmr,1974,161.3
mmr,1975,157.8
mmr,1976,154.2
mmr,1977,150.8
mmr,1978,147.4
mmr,1979,144.2
mmr,1980,141.2
mmr,1981,138.3
mmr,1982,135.6
mmr,1983,132.8
mmr,1984,130.4
mmr,1985,127.9
mmr,1986,125.5
mmr,1987,123.1
mmr,1988,120.6
mmr,1989,118.1
mmr,1990,115.6
mmr,1991,112.9
mmr,1992,110.2
mmr,1993,107.5
mmr,1994,104.8
mmr,1995,102.1
mmr,1996,99.5
mmr,1997,96.9
mmr,1998,94.4
mmr,1999,92
mmr,2000,89.6
mmr,2001,87.1
mmr,2002,84.7
mmr,2003,82.3
mmr,2004,79.7
mmr,2005,77.2
mmr,2006,74.5
mmr,2007,71.8
mmr,2008,98.4
mmr,2009,66.3
mmr,2010,63.7
mmr,2011,61
mmr,2012,58.6
mmr,2013,56.2
mmr,2014,54.1
mmr,2015,52.2
mmr,2016,50.3
mmr,2017,48.5
mmr,2018,46.8
mmr,2019,45.2
mmr,2020,43.7
mne,1984,27.3
mne,1985,24.8
mne,1986,22.5
mne,1987,20.5
mne,1988,18.8
mne,1989,17.5
mne,1990,16.5
mne,1991,15.8
mne,1992,15.4
mne,1993,15.2
mne,1994,15.1
mne,1995,15.1
mne,1996,15.1
mne,1997,15
mne,1998,14.9
mne,1999,14.6
mne,2000,14.2
mne,2001,13.6
mne,2002,12.9
mne,2003,12.2
mne,2004,11.4
mne,2005,10.5
mne,2006,9.7
mne,2007,8.9
mne,2008,8.1
mne,2009,7.4
mne,2010,6.7
mne,2011,6.1
mne,2012,5.5
mne,2013,4.9
mne,2014,4.4
mne,2015,4
mne,2016,3.6
mne,2017,3.2
mne,2018,2.9
mne,2019,2.6
mne,2020,2.4
mng,1978,175
mng,1979,168.9
mng,1980,163
mng,1981,157.2
mng,1982,151.4
mng,1983,146
mng,1984,140.5
mng,1985,134.9
mng,1986,129.1
mng,1987,123.3
mng,1988,117.7
mng,1989,112.4
mng,1990,107.4
mng,1991,102.9
mng,1992,98.7
mng,1993,94.7
mng,1994,90.8
mng,1995,86.8
mng,1996,82.6
mng,1997,78.1
mng,1998,73.4
mng,1999,68.4
mng,2000,63.5
mng,2001,58.5
mng,2002,53.7
mng,2003,49.1
mng,2004,44.9
mng,2005,40.9
mng,2006,37.4
mng,2007,34.1
mng,2008,31.2
mng,2009,28.6
mng,2010,26.3
mng,2011,24.4
mng,2012,22.8
mng,2013,21.5
mng,2014,20.4
mng,2015,19.4
mng,2016,18.5
mng,2017,17.6
mng,2018,16.8
mng,2019,16
mng,2020,15.4
moz,1963,266.1
moz,1964,267.8
moz,1965,269.3
moz,1966,270.6
moz,1967,272
moz,1968,272.9
moz,1969,273.3
moz,1970,273.3
moz,1971,273.1
moz,1972,272.4
moz,1973,271.7
moz,1974,270.9
moz,1975,269.9
moz,1976,269
moz,1977,268.5
moz,1978,268.1
moz,1979,268
moz,1980,268.1
moz,1981,268.1
moz,1982,267.3
moz,1983,265.6
moz,1984,263.3
moz,1985,260.5
moz,1986,257.3
moz,1987,254.2
moz,1988,251.1
moz,1989,248
moz,1990,244.9
moz,1991,241.6
moz,1992,237.8
moz,1993,233
moz,1994,227.1
moz,1995,219.8
moz,1996,211.2
moz,1997,201.5
moz,1998,191
moz,1999,180.5
moz,2000,170.4
moz,2001,161
moz,2002,152.6
moz,2003,145
moz,2004,138.2
moz,2005,132
moz,2006,126.2
moz,2007,118.8
moz,2008,112.9
moz,2009,107.3
moz,2010,104.9
moz,2011,100.5
moz,2012,96.3
moz,2013,92.3
moz,2014,88.4
moz,2015,84
moz,2016,80.4
moz,2017,78
moz,2018,75.6
moz,2019,72.9
moz,2020,70.6
mrt,1960,252.8
mrt,1961,246.3
mrt,1962,239.9
mrt,1963,233.6
mrt,1964,227.1
mrt,1965,220.7
mrt,1966,214.5
mrt,1967,208.1
mrt,1968,202.1
mrt,1969,197.3
mrt,1970,194
mrt,1971,192
mrt,1972,191
mrt,1973,190.4
mrt,1974,189.4
mrt,1975,187.3
mrt,1976,184.2
mrt,1977,180
mrt,1978,175.2
mrt,1979,170.3
mrt,1980,165.4
mrt,1981,160.7
mrt,1982,155.9
mrt,1983,150.7
mrt,1984,145.2
mrt,1985,139.3
mrt,1986,133.6
mrt,1987,128.4
mrt,1988,123.9
mrt,1989,120.2
mrt,1990,117.6
mrt,1991,115.8
mrt,1992,114.5
mrt,1993,113.8
mrt,1994,113.3
mrt,1995,113.3
mrt,1996,113.3
mrt,1997,113.3
mrt,1998,113.2
mrt,1999,112.9
mrt,2000,112.5
mrt,2001,112.1
mrt,2002,111.5
mrt,2003,110.8
mrt,2004,109.7
mrt,2005,108.1
mrt,2006,106.1
mrt,2007,103.7
mrt,2008,101.1
mrt,2009,98.4
mrt,2010,95.6
mrt,2011,93
mrt,2012,90.5
mrt,2013,87.7
mrt,2014,85.1
mrt,2015,82.7
mrt,2016,80.1
mrt,2017,77.7
mrt,2018,75.5
mrt,2019,73
mrt,2020,70.7
mus,1960,104.3
mus,1961,98.7
mus,1962,92.5
mus,1963,87.1
mus,1964,84
mus,1965,84.8
mus,1966,90.9
mus,1967,98
mus,1968,97.5
mus,1969,87.5
mus,1970,78.4
mus,1971,77.7
mus,1972,81.9
mus,1973,81.9
mus,1974,73.6
mus,1975,63.2
mus,1976,55.3
mus,1977,50.2
mus,1978,46.7
mus,1979,43.9
mus,1980,41
mus,1981,37.4
mus,1982,33.8
mus,1983,31.1
mus,1984,29.5
mus,1985,28.8
mus,1986,28.7
mus,1987,28.5
mus,1988,27.3
mus,1989,25.2
mus,1990,23
mus,1991,21.6
mus,1992,21.1
mus,1993,21.2
mus,1994,21.7
mus,1995,22.3
mus,1996,22.7
mus,1997,22.6
mus,1998,21.8
mus,1999,20.4
mus,2000,18.8
mus,2001,17.5
mus,2002,16.6
mus,2003,16
mus,2004,15.8
mus,2005,15.6
mus,2006,15.5
mus,2007,15.2
mus,2008,14.9
mus,2009,14.6
mus,2010,14.5
mus,2011,14.6
mus,2012,14.9
mus,2013,15
mus,2014,14.8
mus,2015,14.5
mus,2016,14.5
mus,2017,14.9
mus,2018,15.4
mus,2019,16
mus,2020,16.5
mwi,1961,362.1
mwi,1962,359.5
mwi,1963,357.7
mwi,1964,356.2
mwi,1965,355.1
mwi,1966,354
mwi,1967,352.4
mwi,1968,350.8
mwi,1969,348.9
mwi,1970,345.4
mwi,1971,340.2
mwi,1972,333.3
mwi,1973,325.1
mwi,1974,316.4
mwi,1975,307.3
mwi,1976,298
mwi,1977,288.2
mwi,1978,277.8
mwi,1979,266.9
mwi,1980,258.2
mwi,1981,250.7
mwi,1982,246.3
mwi,1983,246.2
mwi,1984,249.5
mwi,1985,254
mwi,1986,257.2
mwi,1987,257.9
mwi,1988,256
mwi,1989,251.6
mwi,1990,245.7
mwi,1991,238.1
mwi,1992,230.3
mwi,1993,222.8
mwi,1994,215.8
mwi,1995,209.5
mwi,1996,204.6
mwi,1997,199.7
mwi,1998,193.6
mwi,1999,185.5
mwi,2000,174.6
mwi,2001,160.5
mwi,2002,145.5
mwi,2003,131.6
mwi,2004,119.7
mwi,2005,110.5
mwi,2006,104.2
mwi,2007,99.9
mwi,2008,94.5
mwi,2009,89.4
mwi,2010,84.2
mwi,2011,77.6
mwi,2012,70.7
mwi,2013,63.4
mwi,2014,57.6
mwi,2015,53.3
mwi,2016,49.5
mwi,2017,46.2
mwi,2018,43.1
mwi,2019,40.6
mwi,2020,38.6
mys,1960,93.9
mys,1961,87.7
mys,1962,82
mys,1963,76.9
mys,1964,72.3
mys,1965,68.5
mys,1966,65.2
mys,1967,62.4
mys,1968,59.9
mys,1969,57.6
mys,1970,55.4
mys,1971,53
mys,1972,50.5
mys,1973,47.7
mys,1974,44.9
mys,1975,42.2
mys,1976,39.5
mys,1977,37.1
mys,1978,34.7
mys,1979,32.4
mys,1980,30.3
mys,1981,28.3
mys,1982,26.4
mys,1983,24.7
mys,1984,23.1
mys,1985,21.7
mys,1986,20.4
mys,1987,19.3
mys,1988,18.3
mys,1989,17.4
mys,1990,16.6
mys,1991,15.8
mys,1992,15.1
mys,1993,14.4
mys,1994,13.8
mys,1995,13.4
mys,1996,12.9
mys,1997,12.4
mys,1998,11.7
mys,1999,11
mys,2000,10.2
mys,2001,9.4
mys,2002,8.9
mys,2003,8.5
mys,2004,8.3
mys,2005,8.2
mys,2006,8.1
mys,2007,8.1
mys,2008,8.1
mys,2009,8.1
mys,2010,8.1
mys,2011,8
mys,2012,8
mys,2013,8
mys,2014,8
mys,2015,8.1
mys,2016,8.1
mys,2017,8.3
mys,2018,8.4
mys,2019,8.6
mys,2020,8.6
nam,1967,95.7
nam,1968,96
nam,1969,96.4
nam,1970,96.6
nam,1971,97
nam,1972,97.5
nam,1973,98.1
nam,1974,98.9
nam,1975,99.8
nam,1976,100.8
nam,1977,101.8
nam,1978,102.4
nam,1979,102.5
nam,1980,101.9
nam,1981,100.3
nam,1982,98.1
nam,1983,95
nam,1984,91.5
nam,1985,87.7
nam,1986,84
nam,1987,80.5
nam,1988,77.6
nam,1989,75
nam,1990,72.7
nam,1991,71
nam,1992,69.8
nam,1993,69.4
nam,1994,69.9
nam,1995,71.2
nam,1996,72.8
nam,1997,74.3
nam,1998,75.4
nam,1999,76
nam,2000,75.8
nam,2001,75.3
nam,2002,74.7
nam,2003,74.4
nam,2004,74.4
nam,2005,70.6
nam,2006,65.4
nam,2007,60.8
nam,2008,55.1
nam,2009,51.6
nam,2010,49.1
nam,2011,48.9
nam,2012,50.5
nam,2013,49.1
nam,2014,47.9
nam,2015,47.6
nam,2016,46.3
nam,2017,44.9
nam,2018,43.9
nam,2019,41.9
nam,2020,40.2
ner,1967,316.9
ner,1968,321
ner,1969,325
ner,1970,329.7
ner,1971,333.9
ner,1972,337.4
ner,1973,340
ner,1974,341
ner,1975,339.9
ner,1976,337.3
ner,1977,333.2
ner,1978,328.6
ner,1979,324.2
ner,1980,321.8
ner,1981,321.3
ner,1982,323
ner,1983,326.8
ner,1984,331.3
ner,1985,335.6
ner,1986,338.4
ner,1987,339.2
ner,1988,337.8
ner,1989,334.5
ner,1990,329.6
ner,1991,323
ner,1992,314.4
ner,1993,304
ner,1994,292
ner,1995,278.9
ner,1996,266
ner,1997,254.2
ner,1998,243.9
ner,1999,234.2
ner,2000,224.9
ner,2001,215.2
ner,2002,204.5
ner,2003,193.1
ner,2004,181.5
ner,2005,170.2
ner,2006,159.3
ner,2007,149
ner,2008,139.3
ner,2009,130.3
ner,2010,121.9
ner,2011,114.5
ner,2012,108.2
ner,2013,102.7
ner,2014,98
ner,2015,93.8
ner,2016,90.1
