geo,time,sh_dth_imrt
tls,1997,3298
tls,1998,3178
tls,1999,3063
tls,2000,2955
tls,2001,2847
tls,2002,2733
tls,2003,2608
tls,2004,2473
tls,2005,2329
tls,2006,2183
tls,2007,2041
tls,2008,1916
tls,2009,1809
tls,2010,1717
tls,2011,1643
tls,2012,1583
tls,2013,1540
tls,2014,1507
tls,2015,1484
tls,2016,1466
tls,2017,1449
tls,2018,1429
tls,2019,1409
tls,2020,1382
ton,1964,172
ton,1965,164
ton,1966,156
ton,1967,147
ton,1968,137
ton,1969,127
ton,1970,117
ton,1971,109
ton,1972,101
ton,1973,95
ton,1974,91
ton,1975,87
ton,1976,84
ton,1977,82
ton,1978,81
ton,1979,79
ton,1980,78
ton,1981,76
ton,1982,74
ton,1983,72
ton,1984,70
ton,1985,68
ton,1986,65
ton,1987,63
ton,1988,60
ton,1989,58
ton,1990,56
ton,1991,54
ton,1992,52
ton,1993,50
ton,1994,48
ton,1995,46
ton,1996,45
ton,1997,43
ton,1998,42
ton,1999,41
ton,2000,40
ton,2001,39
ton,2002,39
ton,2003,38
ton,2004,37
ton,2005,36
ton,2006,36
ton,2007,35
ton,2008,34
ton,2009,33
ton,2010,32
ton,2011,31
ton,2012,30
ton,2013,29
ton,2014,29
ton,2015,28
ton,2016,27
ton,2017,27
ton,2018,26
ton,2019,25
ton,2020,25
tto,1960,1738
tto,1961,1694
tto,1962,1640
tto,1963,1574
tto,1964,1496
tto,1965,1415
tto,1966,1335
tto,1967,1262
tto,1968,1200
tto,1969,1152
tto,1970,1118
tto,1971,1097
tto,1972,1083
tto,1973,1074
tto,1974,1067
tto,1975,1060
tto,1976,1055
tto,1977,1052
tto,1978,1051
tto,1979,1050
tto,1980,1047
tto,1981,1039
tto,1982,1024
tto,1983,1001
tto,1984,968
tto,1985,929
tto,1986,883
tto,1987,834
tto,1988,783
tto,1989,734
tto,1990,688
tto,1991,645
tto,1992,606
tto,1993,572
tto,1994,542
tto,1995,517
tto,1996,496
tto,1997,481
tto,1998,471
tto,1999,464
tto,2000,460
tto,2001,458
tto,2002,456
tto,2003,454
tto,2004,451
tto,2005,447
tto,2006,440
tto,2007,432
tto,2008,425
tto,2009,416
tto,2010,405
tto,2011,392
tto,2012,379
tto,2013,365
tto,2014,348
tto,2015,333
tto,2016,318
tto,2017,302
tto,2018,287
tto,2019,272
tto,2020,256
tun,1963,33165
tun,1964,32036
tun,1965,30892
tun,1966,29696
tun,1967,28506
tun,1968,27291
tun,1969,26066
tun,1970,24875
tun,1971,23751
tun,1972,22696
tun,1973,21654
tun,1974,20640
tun,1975,19637
tun,1976,18662
tun,1977,17711
tun,1978,16820
tun,1979,15991
tun,1980,15229
tun,1981,14552
tun,1982,13911
tun,1983,13312
tun,1984,12716
tun,1985,12141
tun,1986,11562
tun,1987,10991
tun,1988,10410
tun,1989,9839
tun,1990,9274
tun,1991,8704
tun,1992,8132
tun,1993,7565
tun,1994,7001
tun,1995,6457
tun,1996,5939
tun,1997,5440
tun,1998,4982
tun,1999,4561
tun,2000,4197
tun,2001,3885
tun,2002,3624
tun,2003,3409
tun,2004,3241
tun,2005,3110
tun,2006,3021
tun,2007,2970
tun,2008,2953
tun,2009,2963
tun,2010,2990
tun,2011,3025
tun,2012,3057
tun,2013,3080
tun,2014,3088
tun,2015,3080
tun,2016,3062
tun,2017,3030
tun,2018,2981
tun,2019,2911
tun,2020,2817
tur,1960,206719
tur,1961,202578
tur,1962,198084
tur,1963,193545
tur,1964,188990
tur,1965,185046
tur,1966,181554
tur,1967,178651
tur,1968,176186
tur,1969,173840
tur,1970,171721
tur,1971,169448
tur,1972,166992
tur,1973,164184
tur,1974,160857
tur,1975,157079
tur,1976,152969
tur,1977,148550
tur,1978,143956
tur,1979,139147
tur,1980,134172
tur,1981,128849
tur,1982,123177
tur,1983,117226
tur,1984,111083
tur,1985,104838
tur,1986,98685
tur,1987,92766
tur,1988,87110
tur,1989,81886
tur,1990,77089
tur,1991,72682
tur,1992,68572
tur,1993,64763
tur,1994,61160
tur,1995,57785
tur,1996,54537
tur,1997,51380
tur,1998,48287
tur,1999,45243
tur,2000,42255
tur,2001,39383
tur,2002,36576
tur,2003,33933
tur,2004,31436
tur,2005,29157
tur,2006,27037
tur,2007,25113
tur,2008,23311
tur,2009,21669
tur,2010,20193
tur,2011,18863
tur,2012,17639
tur,2013,16536
tur,2014,15530
tur,2015,14595
tur,2016,13709
tur,2017,12875
tur,2018,12068
tur,2019,11297
tur,2020,10588
tuv,1960,23
tuv,1961,22
tuv,1962,21
tuv,1963,19
tuv,1964,18
tuv,1965,16
tuv,1966,15
tuv,1967,13
tuv,1968,12
tuv,1969,11
tuv,1970,10
tuv,1971,9
tuv,1972,9
tuv,1973,9
tuv,1974,8
tuv,1975,8
tuv,1976,8
tuv,1977,9
tuv,1978,9
tuv,1979,10
tuv,1980,10
tuv,1981,11
tuv,1982,11
tuv,1983,12
tuv,1984,12
tuv,1985,12
tuv,1986,12
tuv,1987,12
tuv,1988,12
tuv,1989,11
tuv,1990,11
tuv,1991,11
tuv,1992,10
tuv,1993,10
tuv,1994,10
tuv,1995,9
tuv,1996,9
tuv,1997,9
tuv,1998,9
tuv,1999,8
tuv,2000,8
tuv,2001,8
tuv,2002,8
tuv,2003,8
tuv,2004,8
tuv,2005,8
tuv,2006,8
tuv,2007,8
tuv,2008,8
tuv,2009,7
tuv,2010,7
tuv,2011,7
tuv,2012,7
tuv,2013,7
tuv,2014,6
tuv,2015,6
tuv,2016,6
tuv,2017,6
tuv,2018,6
tuv,2019,6
tuv,2020,5
tza,1960,67930
tza,1961,69378
tza,1962,70825
tza,1963,72212
tza,1964,73512
tza,1965,74790
tza,1966,76004
tza,1967,77153
tza,1968,78263
tza,1969,79385
tza,1970,80496
tza,1971,81546
tza,1972,82534
tza,1973,83472
tza,1974,84371
tza,1975,85159
tza,1976,85910
tza,1977,86613
tza,1978,87385
tza,1979,88337
tza,1980,89817
tza,1981,91848
tza,1982,94293
tza,1983,96956
tza,1984,99578
tza,1985,101922
tza,1986,103763
tza,1987,105223
tza,1988,106384
tza,1989,107467
tza,1990,108557
tza,1991,109750
tza,1992,110988
tza,1993,112167
tza,1994,113184
tza,1995,113893
tza,1996,114175
tza,1997,113752
tza,1998,112608
tza,1999,110595
tza,2000,107826
tza,2001,104483
tza,2002,100913
tza,2003,97569
tza,2004,94648
tza,2005,91897
tza,2006,90050
tza,2007,87513
tza,2008,86193
tza,2009,84114
tza,2010,82919
tza,2011,81508
tza,2012,80264
tza,2013,79752
tza,2014,79051
tza,2015,78689
tza,2016,77814
tza,2017,76284
tza,2018,74970
tza,2019,74386
tza,2020,73605
uga,1960,42463
uga,1961,43021
uga,1962,43669
uga,1963,44333
uga,1964,45115
uga,1965,45893
uga,1966,46696
uga,1967,47464
uga,1968,48305
uga,1969,49202
uga,1970,50372
uga,1971,51760
uga,1972,53461
uga,1973,55507
uga,1974,57955
uga,1975,60772
uga,1976,63890
uga,1977,67185
uga,1978,70499
uga,1979,73586
uga,1980,76679
uga,1981,78713
uga,1982,79881
uga,1983,80530
uga,1984,81135
uga,1985,82117
uga,1986,83418
uga,1987,84929
uga,1988,86639
uga,1989,88292
uga,1990,89596
uga,1991,90681
uga,1992,91575
uga,1993,92568
uga,1994,93867
uga,1995,95534
uga,1996,97166
uga,1997,98408
uga,1998,99025
uga,1999,98827
uga,2000,97800
uga,2001,96082
uga,2002,93657
uga,2003,90629
uga,2004,87195
uga,2005,83806
uga,2006,80609
uga,2007,77610
uga,2008,74804
uga,2009,73016
uga,2010,70671
uga,2011,68397
uga,2012,65503
uga,2013,63817
uga,2014,61952
uga,2015,60216
uga,2016,58386
uga,2017,56644
uga,2018,54884
uga,2019,53779
uga,2020,52585
ukr,1972,19114
ukr,1973,18789
ukr,1974,18493
ukr,1975,18177
ukr,1976,17868
ukr,1977,17597
ukr,1978,17319
ukr,1979,17040
ukr,1980,16733
ukr,1981,16354
ukr,1982,15871
ukr,1983,15307
ukr,1984,14664
ukr,1985,13998
ukr,1986,13298
ukr,1987,12618
ukr,1988,11967
ukr,1989,11367
ukr,1990,10835
ukr,1991,10380
ukr,1992,9977
ukr,1993,9609
ukr,1994,9225
ukr,1995,8797
ukr,1996,8332
ukr,1997,7832
ukr,1998,7322
ukr,1999,6825
ukr,2000,6376
ukr,2001,6006
ukr,2002,5724
ukr,2003,5532
ukr,2004,5420
ukr,2005,5369
ukr,2006,5345
ukr,2007,5314
ukr,2008,5249
ukr,2009,5137
ukr,2010,4972
ukr,2011,4761
ukr,2012,4523
ukr,2013,4279
ukr,2014,4037
ukr,2015,3806
ukr,2016,3584
ukr,2017,3368
ukr,2018,3162
ukr,2019,2967
ukr,2020,2786
ury,1960,3122
ury,1961,3091
ury,1962,3039
ury,1963,2983
ury,1964,2934
ury,1965,2901
ury,1966,2875
ury,1967,2851
ury,1968,2822
ury,1969,2785
ury,1970,2745
ury,1971,2727
ury,1972,2756
ury,1973,2815
ury,1974,2868
ury,1975,2881
ury,1976,2825
ury,1977,2679
ury,1978,2463
ury,1979,2212
ury,1980,1961
ury,1981,1747
ury,1982,1592
ury,1983,1486
ury,1984,1414
ury,1985,1364
ury,1986,1320
ury,1987,1272
ury,1988,1221
ury,1989,1175
ury,1990,1138
ury,1991,1109
ury,1992,1088
ury,1993,1069
ury,1994,1047
ury,1995,1017
ury,1996,978
ury,1997,931
ury,1998,881
ury,1999,837
ury,2000,802
ury,2001,771
ury,2002,744
ury,2003,714
ury,2004,676
ury,2005,631
ury,2006,583
ury,2007,539
ury,2008,500
ury,2009,469
ury,2010,447
ury,2011,429
ury,2012,415
ury,2013,402
ury,2014,387
ury,2015,369
ury,2016,348
ury,2017,324
ury,2018,300
ury,2019,275
ury,2020,252
usa,1960,109274
usa,1961,106081
usa,1962,102464
usa,1963,98507
usa,1964,94320
usa,1965,89984
usa,1966,85600
usa,1967,81224
usa,1968,76932
usa,1969,72775
usa,1970,68816
usa,1971,65084
usa,1972,61571
usa,1973,58266
usa,1974,55157
usa,1975,52306
usa,1976,49769
usa,1977,47560
usa,1978,45693
usa,1979,44147
usa,1980,42879
usa,1981,41847
usa,1982,41025
usa,1983,40373
usa,1984,39869
usa,1985,39456
usa,1986,39091
usa,1987,38713
usa,1988,38257
usa,1989,37673
usa,1990,36919
usa,1991,35974
usa,1992,34880
usa,1993,33688
usa,1994,32488
usa,1995,31348
usa,1996,30343
usa,1997,29506
usa,1998,28852
usa,1999,28375
usa,2000,28068
usa,2001,27900
usa,2002,27837
usa,2003,27825
usa,2004,27823
usa,2005,27762
usa,2006,27585
usa,2007,27261
usa,2008,26788
usa,2009,26200
usa,2010,25530
usa,2011,24844
usa,2012,24184
usa,2013,23594
usa,2014,23089
usa,2015,22671
usa,2016,22334
usa,2017,22068
usa,2018,21847
usa,2019,21652
usa,2020,21451
uzb,1980,50977
uzb,1981,49317
uzb,1982,47846
uzb,1983,46418
uzb,1984,45096
uzb,1985,43856
uzb,1986,42774
uzb,1987,41884
uzb,1988,41218
uzb,1989,40895
uzb,1990,40864
uzb,1991,40867
uzb,1992,40649
uzb,1993,40183
uzb,1994,39334
uzb,1995,38116
uzb,1996,36560
uzb,1997,34782
uzb,1998,32867
uzb,1999,30807
uzb,2000,28721
uzb,2001,26777
uzb,2002,24998
uzb,2003,23467
uzb,2004,22119
uzb,2005,20988
uzb,2006,20011
uzb,2007,19065
uzb,2008,18148
uzb,2009,17220
uzb,2010,16286
uzb,2011,15376
uzb,2012,14468
uzb,2013,13604
uzb,2014,12789
uzb,2015,12024
uzb,2016,11268
uzb,2017,10525
uzb,2018,9831
uzb,2019,9152
uzb,2020,8485
vct,1960,433
vct,1961,412
vct,1962,382
vct,1963,348
vct,1964,314
vct,1965,283
vct,1966,256
vct,1967,233
vct,1968,216
vct,1969,204
vct,1970,197
vct,1971,194
vct,1972,193
vct,1973,195
vct,1974,194
vct,1975,190
vct,1976,182
vct,1977,170
vct,1978,156
vct,1979,141
vct,1980,127
vct,1981,114
vct,1982,103
vct,1983,92
vct,1984,82
vct,1985,74
vct,1986,68
vct,1987,62
vct,1988,58
vct,1989,55
vct,1990,52
vct,1991,50
vct,1992,49
vct,1993,48
vct,1994,47
vct,1995,46
vct,1996,46
vct,1997,45
vct,1998,44
vct,1999,43
vct,2000,42
vct,2001,41
vct,2002,39
vct,2003,38
vct,2004,38
vct,2005,37
vct,2006,36
vct,2007,35
vct,2008,34
vct,2009,33
vct,2010,32
vct,2011,30
vct,2012,29
vct,2013,27
vct,2014,26
vct,2015,25
vct,2016,24
vct,2017,23
vct,2018,22
vct,2019,21
vct,2020,20
ven,1960,21005
ven,1961,20929
ven,1962,20896
ven,1963,20873
ven,1964,20895
ven,1965,20928
ven,1966,20938
ven,1967,20887
ven,1968,20779
ven,1969,20580
ven,1970,20311
ven,1971,19977
ven,1972,19626
ven,1973,19300
ven,1974,19052
ven,1975,18820
ven,1976,18595
ven,1977,18336
ven,1978,18040
ven,1979,17682
ven,1980,17293
ven,1981,16905
ven,1982,16560
ven,1983,16260
ven,1984,15990
ven,1985,15746
ven,1986,15470
ven,1987,15128
ven,1988,14713
ven,1989,14255
ven,1990,13801
ven,1991,13407
ven,1992,13099
ven,1993,12870
ven,1994,12695
ven,1995,12487
ven,1996,12169
ven,1997,11763
ven,1998,11328
ven,1999,18867
ven,2000,10521
ven,2001,10271
ven,2002,10050
ven,2003,9817
ven,2004,9539
ven,2005,9255
ven,2006,9004
ven,2007,8809
ven,2008,8695
ven,2009,8658
ven,2010,8670
ven,2011,8695
ven,2012,8727
ven,2013,8775
ven,2014,8830
ven,2015,9242
ven,2016,11593
ven,2017,11338
ven,2018,11104
ven,2019,10900
ven,2020,10742
vnm,1965,82327
vnm,1966,82821
vnm,1967,83386
vnm,1968,83965
vnm,1969,84502
vnm,1970,85041
vnm,1971,85523
vnm,1972,85788
vnm,1973,85797
vnm,1974,85406
vnm,1975,84792
vnm,1976,84074
vnm,1977,83212
vnm,1978,82350
vnm,1979,81528
vnm,1980,80861
vnm,1981,80420
vnm,1982,80104
vnm,1983,79863
vnm,1984,79623
vnm,1985,79219
vnm,1986,78514
vnm,1987,77471
vnm,1988,75968
vnm,1989,74057
vnm,1990,71604
vnm,1991,68500
vnm,1992,64794
vnm,1993,60532
vnm,1994,55943
vnm,1995,51118
vnm,1996,46490
vnm,1997,42183
vnm,1998,38480
vnm,1999,35400
vnm,2000,32953
vnm,2001,31147
vnm,2002,29756
vnm,2003,28819
vnm,2004,28173
vnm,2005,27779
vnm,2006,27573
vnm,2007,27499
vnm,2008,27505
vnm,2009,27543
vnm,2010,27608
vnm,2011,27660
vnm,2012,27694
vnm,2013,27722
vnm,2014,27721
vnm,2015,27689
vnm,2016,27593
vnm,2017,27409
vnm,2018,27128
vnm,2019,26757
vnm,2020,26244
vut,1960,318
vut,1961,317
vut,1962,316
vut,1963,312
vut,1964,308
vut,1965,302
vut,1966,296
vut,1967,290
vut,1968,283
vut,1969,277
vut,1970,271
vut,1971,266
vut,1972,261
vut,1973,257
vut,1974,255
vut,1975,251
vut,1976,248
vut,1977,245
vut,1978,240
vut,1979,234
vut,1980,227
vut,1981,219
vut,1982,210
vut,1983,200
vut,1984,190
vut,1985,181
vut,1986,173
vut,1987,166
vut,1988,160
vut,1989,156
vut,1990,152
vut,1991,150
vut,1992,147
vut,1993,146
vut,1994,144
vut,1995,144
vut,1996,144
vut,1997,144
vut,1998,145
vut,1999,146
vut,2000,147
vut,2001,148
vut,2002,150
vut,2003,153
vut,2004,157
vut,2005,160
vut,2006,165
vut,2007,170
vut,2008,174
vut,2009,179
vut,2010,184
vut,2011,189
vut,2012,193
vut,2013,195
vut,2014,196
vut,2015,195
vut,2016,194
vut,2017,192
vut,2018,190
vut,2019,188
vut,2020,185
wsm,1960,393
wsm,1961,388
wsm,1962,383
wsm,1963,378
wsm,1964,412
wsm,1965,365
wsm,1966,357
wsm,1967,348
wsm,1968,337
wsm,1969,326
wsm,1970,314
wsm,1971,302
wsm,1972,290
wsm,1973,277
wsm,1974,265
wsm,1975,253
wsm,1976,242
wsm,1977,231
wsm,1978,220
wsm,1979,210
wsm,1980,201
wsm,1981,193
wsm,1982,185
wsm,1983,178
wsm,1984,171
wsm,1985,164
wsm,1986,158
wsm,1987,151
wsm,1988,145
wsm,1989,140
wsm,1990,135
wsm,1991,131
wsm,1992,126
wsm,1993,122
wsm,1994,118
wsm,1995,115
wsm,1996,111
wsm,1997,108
wsm,1998,104
wsm,1999,100
wsm,2000,97
wsm,2001,93
wsm,2002,91
wsm,2003,89
wsm,2004,88
wsm,2005,87
wsm,2006,87
wsm,2007,87
wsm,2008,88
wsm,2009,99
wsm,2010,86
wsm,2011,85
wsm,2012,83
wsm,2013,82
wsm,2014,80
wsm,2015,78
wsm,2016,77
wsm,2017,75
wsm,2018,73
wsm,2019,71
wsm,2020,70
yem,1964,79387
yem,1965,79088
yem,1966,78528
yem,1967,77658
yem,1968,76524
yem,1969,75148
yem,1970,73733
yem,1971,72247
yem,1972,70780
yem,1973,69406
yem,1974,67930
yem,1975,66408
yem,1976,64847
yem,1977,63254
yem,1978,61653
yem,1979,60095
yem,1980,58719
yem,1981,57426
yem,1982,56188
yem,1983,55117
yem,1984,54298
yem,1985,53737
yem,1986,53441
yem,1987,53382
yem,1988,53491
yem,1989,53707
yem,1990,53982
yem,1991,54162
yem,1992,54160
yem,1993,53970
yem,1994,53586
yem,1995,53037
yem,1996,52267
yem,1997,51229
yem,1998,49921
yem,1999,48398
yem,2000,46818
yem,2001,45219
yem,2002,43691
yem,2003,42239
yem,2004,40888
yem,2005,39655
yem,2006,38481
yem,2007,37383
yem,2008,36466
yem,2009,35909
yem,2010,35858
yem,2011,36296
yem,2012,36931
yem,2013,37316
yem,2014,37857
yem,2015,38887
yem,2016,39077
yem,2017,39264
yem,2018,39947
yem,2019,40076
yem,2020,39598
zaf,1975,78927
zaf,1976,76526
zaf,1977,74416
zaf,1978,72604
zaf,1979,70947
zaf,1980,69505
zaf,1981,68153
zaf,1982,66809
zaf,1983,65460
zaf,1984,63994
zaf,1985,62393
zaf,1986,60580
zaf,1987,58537
zaf,1988,56396
zaf,1989,54314
zaf,1990,52305
zaf,1991,50598
zaf,1992,49223
zaf,1993,48334
zaf,1994,47862
zaf,1995,47723
zaf,1996,47749
zaf,1997,47681
zaf,1998,47767
zaf,1999,48219
zaf,2000,48469
zaf,2001,48934
zaf,2002,49545
zaf,2003,50713
zaf,2004,52688
zaf,2005,53752
zaf,2006,54092
zaf,2007,52751
zaf,2008,49598
zaf,2009,44926
zaf,2010,40694
zaf,2011,38338
zaf,2012,37180
zaf,2013,36173
zaf,2014,35302
zaf,2015,34249
zaf,2016,33356
zaf,2017,32777
zaf,2018,31810
zaf,2019,30937
zaf,2020,30153
zmb,1960,17898
zmb,1961,18202
zmb,1962,18494
zmb,1963,18818
zmb,1964,19162
zmb,1965,19569
zmb,1966,20049
zmb,1967,20584
zmb,1968,21088
zmb,1969,21525
zmb,1970,21858
zmb,1971,22057
zmb,1972,22166
zmb,1973,22247
zmb,1974,22370
zmb,1975,22634
zmb,1976,23106
zmb,1977,23760
zmb,1978,24511
zmb,1979,25303
zmb,1980,26156
zmb,1981,26993
zmb,1982,27888
zmb,1983,28985
zmb,1984,30337
zmb,1985,31852
zmb,1986,33444
zmb,1987,34998
zmb,1988,36351
zmb,1989,37499
zmb,1990,38457
zmb,1991,39297
zmb,1992,39965
zmb,1993,40428
zmb,1994,40588
zmb,1995,40733
zmb,1996,40958
zmb,1997,41341
zmb,1998,41689
zmb,1999,41827
zmb,2000,41407
zmb,2001,40106
zmb,2002,38150
zmb,2003,36030
zmb,2004,33687
zmb,2005,31622
zmb,2006,30342
zmb,2007,29960
zmb,2008,29267
zmb,2009,28842
zmb,2010,28389
zmb,2011,28237
zmb,2012,28078
zmb,2013,27043
zmb,2014,27029
zmb,2015,27861
zmb,2016,27414
zmb,2017,27012
zmb,2018,27210
zmb,2019,27025
zmb,2020,26776
zwe,1960,16350
zwe,1961,16514
zwe,1962,16641
zwe,1963,16735
zwe,1964,16790
zwe,1965,16851
zwe,1966,16940
zwe,1967,17059
zwe,1968,17252
zwe,1969,17557
zwe,1970,17950
zwe,1971,18455
zwe,1972,19058
zwe,1973,19740
zwe,1974,20475
zwe,1975,21253
zwe,1976,21993
zwe,1977,22638
zwe,1978,23098
zwe,1979,23276
zwe,1980,23175
zwe,1981,22713
zwe,1982,21980
zwe,1983,21111
zwe,1984,20242
zwe,1985,19502
zwe,1986,18935
zwe,1987,18651
zwe,1988,18505
zwe,1989,18530
zwe,1990,18705
zwe,1991,18984
zwe,1992,19381
zwe,1993,19822
zwe,1994,20226
zwe,1995,20652
zwe,1996,20714
zwe,1997,20473
zwe,1998,20086
zwe,1999,19623
zwe,2000,19301
zwe,2001,19175
zwe,2002,19261
zwe,2003,19451
zwe,2004,20130
zwe,2005,20791
zwe,2006,22017
zwe,2007,23113
zwe,2008,23711
zwe,2009,24133
zwe,2010,23804
zwe,2011,23680
zwe,2012,21931
zwe,2013,21210
zwe,2014,20245
zwe,2015,19665
zwe,2016,18753
zwe,2017,18018
zwe,2018,17196
zwe,2019,16615
zwe,2020,16354
