geo,time,en_urb_lcty
tto,2008,546555
tto,2009,546341
tto,2010,546127
tto,2011,545913
tto,2012,545699
tto,2013,545485
tto,2014,545272
tto,2015,545058
tto,2016,544844
tto,2017,544631
tto,2018,544417
tto,2019,544259
tto,2020,544207
tto,2021,544305
tun,1960,588271
tun,1961,601006
tun,1962,614036
tun,1963,627347
tun,1964,640967
tun,1965,654843
tun,1966,670169
tun,1967,691880
tun,1968,714325
tun,1969,737434
tun,1970,761324
tun,1971,785988
tun,1972,811487
tun,1973,837739
tun,1974,864879
tun,1975,892898
tun,1976,921865
tun,1977,951688
tun,1978,982519
tun,1979,1014349
tun,1980,1047256
tun,1981,1081135
tun,1982,1116160
tun,1983,1152319
tun,1984,1190764
tun,1985,1233560
tun,1986,1277956
tun,1987,1323951
tun,1988,1371667
tun,1989,1420964
tun,1990,1472105
tun,1991,1525087
tun,1992,1580052
tun,1993,1636839
tun,1994,1686610
tun,1995,1700091
tun,1996,1713700
tun,1997,1727379
tun,1998,1741186
tun,1999,1755104
tun,2000,1769153
tun,2001,1783275
tun,2002,1797529
tun,2003,1811897
tun,2004,1828955
tun,2005,1858568
tun,2006,1888701
tun,2007,1919324
tun,2008,1950485
tun,2009,1982065
tun,2010,2014201
tun,2011,2046858
tun,2012,2080091
tun,2013,2113769
tun,2014,2148041
tun,2015,2182869
tun,2016,2218261
tun,2017,2254227
tun,2018,2290777
tun,2019,2327822
tun,2020,2365201
tun,2021,2402680
tur,1960,1453353
tur,1961,1534902
tur,1962,1640147
tur,1963,1752608
tur,1964,1872951
tur,1965,2001192
tur,1966,2136617
tur,1967,2280326
tur,1968,2433920
tur,1969,2597394
tur,1970,2772095
tur,1971,2931066
tur,1972,3085926
tur,1973,3248509
tur,1974,3419899
tur,1975,3600332
tur,1976,3759125
tur,1977,3909144
tur,1978,4065369
tur,1979,4227838
tur,1980,4397037
tur,1981,4580127
tur,1982,4774228
tur,1983,4976556
tur,1984,5187754
tur,1985,5407297
tur,1986,5623536
tur,1987,5842560
tur,1988,6070435
tur,1989,6306534
tur,1990,6552160
tur,1991,6773134
tur,1992,6986256
tur,1993,7205470
tur,1994,7431880
tur,1995,7665403
tur,1996,7906601
tur,1997,8154694
tur,1998,8367184
tur,1999,8553323
tur,2000,8743868
tur,2001,9030318
tur,2002,9369562
tur,2003,9721551
tur,2004,10087275
tur,2005,10465694
tur,2006,10858861
tur,2007,11266798
tur,2008,11690655
tur,2009,12129224
tur,2010,12584885
tur,2011,13057664
tur,2012,13419412
tur,2013,13658365
tur,2014,13901910
tur,2015,14126772
tur,2016,14332066
tur,2017,14539767
tur,2018,14750771
tur,2019,14967667
tur,2020,15190336
tur,2021,15415197
tza,1960,162126
tza,1961,174346
tza,1962,187506
tza,1963,201659
tza,1964,216902
tza,1965,233251
tza,1966,250857
tza,1967,269792
tza,1968,295522
tza,1969,324691
tza,1970,356785
tza,1971,392051
tza,1972,430859
tza,1973,473386
tza,1974,520177
tza,1975,571594
tza,1976,628175
tza,1977,690177
tza,1978,758398
tza,1979,807484
tza,1980,854913
tza,1981,904986
tza,1982,958068
tza,1983,1014262
tza,1984,1073838
tza,1985,1136733
tza,1986,1203408
tza,1987,1273993
tza,1988,1348823
tza,1989,1411425
tza,1990,1473870
tza,1991,1539079
tza,1992,1607268
tza,1993,1678278
tza,1994,1752530
tza,1995,1830067
tza,1996,1911148
tza,1997,1995584
tza,1998,2083875
tza,1999,2176071
tza,2000,2272483
tza,2001,2372882
tza,2002,2477865
tza,2003,2617331
tza,2004,2767907
tza,2005,2926695
tza,2006,3094831
tza,2007,3272625
tza,2008,3460900
tza,2009,3659444
tza,2010,3869675
tza,2011,4091984
tza,2012,4327397
tza,2013,4575650
tza,2014,4838145
tza,2015,5115698
tza,2016,5409174
tza,2017,5719486
tza,2018,6047600
tza,2019,6368272
tza,2020,6701650
tza,2021,7046892
uga,1960,137486
uga,1961,151339
uga,1962,166609
uga,1963,183421
uga,1964,201955
uga,1965,222304
uga,1966,244735
uga,1967,269430
uga,1968,296655
uga,1969,326546
uga,1970,339836
uga,1971,350668
uga,1972,361862
uga,1973,373380
uga,1974,385281
uga,1975,397562
uga,1976,410253
uga,1977,423311
uga,1978,436804
uga,1979,450728
uga,1980,468589
uga,1981,491444
uga,1982,515448
uga,1983,540624
uga,1984,567067
uga,1985,594725
uga,1986,623773
uga,1987,654240
uga,1988,686240
uga,1989,719711
uga,1990,754863
uga,1991,792274
uga,1992,832239
uga,1993,874101
uga,1994,918131
uga,1995,964379
uga,1996,1013026
uga,1997,1063982
uga,1998,1117577
uga,1999,1173872
uga,2000,1233086
uga,2001,1295111
uga,2002,1360348
uga,2003,1428872
uga,2004,1500949
uga,2005,1576448
uga,2006,1655857
uga,2007,1739266
uga,2008,1827000
uga,2009,1918900
uga,2010,2015559
uga,2011,2117087
uga,2012,2223879
uga,2013,2335743
uga,2014,2453399
uga,2015,2576982
uga,2016,2706790
uga,2017,2843137
uga,2018,2986352
uga,2019,3137690
uga,2020,3298364
uga,2021,3469510
ukr,1960,1163046
ukr,1961,1205024
ukr,1962,1248578
ukr,1963,1293706
ukr,1964,1340531
ukr,1965,1388914
ukr,1966,1439115
ukr,1967,1491130
ukr,1968,1545100
ukr,1969,1600867
ukr,1970,1654796
ukr,1971,1705736
ukr,1972,1758317
ukr,1973,1812367
ukr,1974,1868157
ukr,1975,1925664
ukr,1976,1985024
ukr,1977,2046043
ukr,1978,2109026
ukr,1979,2161832
ukr,1980,2201380
ukr,1981,2241539
ukr,1982,2282488
ukr,1983,2324185
ukr,1984,2366703
ukr,1985,2409878
ukr,1986,2453903
ukr,1987,2498731
ukr,1988,2544442
ukr,1989,2570607
ukr,1990,2573834
ukr,1991,2577064
ukr,1992,2580303
ukr,1993,2583537
ukr,1994,2586780
ukr,1995,2590026
ukr,1996,2593281
ukr,1997,2596532
ukr,1998,2599791
ukr,1999,2603053
ukr,2000,2606325
ukr,2001,2609592
ukr,2002,2620088
ukr,2003,2636113
ukr,2004,2652258
ukr,2005,2673214
ukr,2006,2699241
ukr,2007,2725520
ukr,2008,2752093
ukr,2009,2775203
ukr,2010,2794810
ukr,2011,2814555
ukr,2012,2834468
ukr,2013,2854466
ukr,2014,2874632
ukr,2015,2894942
ukr,2016,2915423
ukr,2017,2935992
ukr,2018,2956706
ukr,2019,2973335
ukr,2020,2988176
ukr,2021,3000604
ury,1960,1284958
ury,1961,1292480
ury,1962,1300058
ury,1963,1307679
ury,1964,1315356
ury,1965,1323057
ury,1966,1330813
ury,1967,1338615
ury,1968,1346474
ury,1969,1354356
ury,1970,1362296
ury,1971,1370283
ury,1972,1378327
ury,1973,1386397
ury,1974,1394524
ury,1975,1402912
ury,1976,1413053
ury,1977,1423239
ury,1978,1433513
ury,1979,1443860
ury,1980,1454297
ury,1981,1464780
ury,1982,1475354
ury,1983,1486004
ury,1984,1496745
ury,1985,1507535
ury,1986,1516381
ury,1987,1524350
ury,1988,1532372
ury,1989,1540415
ury,1990,1548510
ury,1991,1556648
ury,1992,1564840
ury,1993,1573053
ury,1994,1581320
ury,1995,1589631
ury,1996,1597189
ury,1997,1597988
ury,1998,1598789
ury,1999,1599589
ury,2000,1600392
ury,2001,1601192
ury,2002,1601994
ury,2003,1602797
ury,2004,1603601
ury,2005,1612740
ury,2006,1621967
ury,2007,1631247
ury,2008,1640593
ury,2009,1649967
ury,2010,1659407
ury,2011,1668901
ury,2012,1678462
ury,2013,1688078
ury,2014,1697749
ury,2015,1707475
ury,2016,1717257
ury,2017,1727095
ury,2018,1736989
ury,2019,1744700
ury,2020,1752388
ury,2021,1759906
usa,1960,14163521
usa,1961,14360388
usa,1962,14560269
usa,1963,14762931
usa,1964,14968700
usa,1965,15176758
usa,1966,15388002
usa,1967,15602185
usa,1968,15819651
usa,1969,16039538
usa,1970,16191180
usa,1971,16128515
usa,1972,16066007
usa,1973,16003912
usa,1974,15941972
usa,1975,15880271
usa,1976,15818725
usa,1977,15757586
usa,1978,15696599
usa,1979,15635849
usa,1980,15601401
usa,1981,15646170
usa,1982,15691130
usa,1983,15736220
usa,1984,15781501
usa,1985,15826788
usa,1986,15872267
usa,1987,15917876
usa,1988,15963680
usa,1989,16009490
usa,1990,16085599
usa,1991,16253492
usa,1992,16423372
usa,1993,16594553
usa,1994,16767758
usa,1995,16942770
usa,1996,17119854
usa,1997,17298295
usa,1998,17478845
usa,1999,17661279
usa,2000,17813371
usa,2001,17867738
usa,2002,17922346
usa,2003,17977121
usa,2004,18032139
usa,2005,18087174
usa,2006,18142453
usa,2007,18197900
usa,2008,18253594
usa,2009,18309304
usa,2010,18365262
usa,2011,18421391
usa,2012,18477769
usa,2013,18534163
usa,2014,18590808
usa,2015,18647626
usa,2016,18704696
usa,2017,18761941
usa,2018,18819361
usa,2019,18804722
usa,2020,18803552
usa,2021,18822570
uzb,1960,963900
uzb,1961,1001171
uzb,1962,1039937
uzb,1963,1080205
uzb,1964,1122090
uzb,1965,1165478
uzb,1966,1210606
uzb,1967,1257482
uzb,1968,1306241
uzb,1969,1356749
uzb,1970,1402740
uzb,1971,1442307
uzb,1972,1483048
uzb,1973,1524822
uzb,1974,1567833
uzb,1975,1612058
uzb,1976,1657593
uzb,1977,1704284
uzb,1978,1752357
uzb,1979,1791114
uzb,1980,1817916
uzb,1981,1845044
uzb,1982,1872615
uzb,1983,1900598
uzb,1984,1929038
uzb,1985,1957824
uzb,1986,1987080
uzb,1987,2016773
uzb,1988,2046952
uzb,1989,2074934
uzb,1990,2100363
uzb,1991,2113647
uzb,1992,2114347
uzb,1993,2115046
uzb,1994,2115746
uzb,1995,2116446
uzb,1996,2117148
uzb,1997,2120104
uzb,1998,2125364
uzb,1999,2130637
uzb,2000,2134602
uzb,2001,2137218
uzb,2002,2145056
uzb,2003,2152922
uzb,2004,2160828
uzb,2005,2168742
uzb,2006,2176695
uzb,2007,2184677
uzb,2008,2192700
uzb,2009,2218383
uzb,2010,2244402
uzb,2011,2270727
uzb,2012,2297397
uzb,2013,2324306
uzb,2014,2351568
uzb,2015,2379149
uzb,2016,2407093
uzb,2017,2435365
uzb,2018,2463969
uzb,2019,2490334
uzb,2020,2517381
uzb,2021,2545159
ven,1960,1315531
ven,1961,1392520
ven,1962,1454464
ven,1963,1519164
ven,1964,1586838
ven,1965,1657327
ven,1966,1731051
ven,1967,1808055
ven,1968,1888597
ven,1969,1972490
ven,1970,2060234
ven,1971,2151881
ven,1972,2211612
ven,1973,2254051
ven,1974,2297364
ven,1975,2341509
ven,1976,2386565
ven,1977,2432361
ven,1978,2479100
ven,1979,2526737
ven,1980,2575358
ven,1981,2624776
ven,1982,2649954
ven,1983,2664306
ven,1984,2678755
ven,1985,2693243
ven,1986,2707828
ven,1987,2722493
ven,1988,2737258
ven,1989,2752062
ven,1990,2766966
ven,1991,2778062
ven,1992,2787487
ven,1993,2796918
ven,1994,2806395
ven,1995,2815903
ven,1996,2825457
ven,1997,2835017
ven,1998,2844622
ven,1999,2854260
ven,2000,2863944
ven,2001,2873634
ven,2002,2878541
ven,2003,2881060
ven,2004,2883585
ven,2005,2886105
ven,2006,2888630
ven,2007,2891158
ven,2008,2893692
ven,2009,2896221
ven,2010,2898755
ven,2011,2901292
ven,2012,2905549
ven,2013,2910359
ven,2014,2915185
ven,2015,2920018
ven,2016,2924866
ven,2017,2929709
ven,2018,2934560
ven,2019,2935501
ven,2020,2938992
ven,2021,2945858
vnm,1960,1400000
vnm,1961,1448551
vnm,1962,1498856
vnm,1963,1550908
vnm,1964,1604843
vnm,1965,1660497
vnm,1966,1718163
vnm,1967,1777831
vnm,1968,1839658
vnm,1969,1903455
vnm,1970,1969558
vnm,1971,2037957
vnm,1972,2108830
vnm,1973,2181962
vnm,1974,2257737
vnm,1975,2336143
vnm,1976,2417386
vnm,1977,2501219
vnm,1978,2588081
vnm,1979,2677959
vnm,1980,2716087
vnm,1981,2736454
vnm,1982,2757003
vnm,1983,2777705
vnm,1984,2798592
vnm,1985,2819578
vnm,1986,2840750
vnm,1987,2862081
vnm,1988,2883603
vnm,1989,2927031
vnm,1990,3037805
vnm,1991,3152771
vnm,1992,3272256
vnm,1993,3395922
vnm,1994,3524441
vnm,1995,3657824
vnm,1996,3796450
vnm,1997,3939926
vnm,1998,4089033
vnm,1999,4240851
vnm,2000,4389369
vnm,2001,4542659
vnm,2002,4701524
vnm,2003,4865945
vnm,2004,5036354
vnm,2005,5212238
vnm,2006,5394520
vnm,2007,5583176
vnm,2008,5778704
vnm,2009,5980513
vnm,2010,6189370
vnm,2011,6405520
vnm,2012,6629220
vnm,2013,6860731
vnm,2014,7100328
vnm,2015,7348291
vnm,2016,7604915
vnm,2017,7870501
vnm,2018,8145361
vnm,2019,8371428
vnm,2020,8602317
vnm,2021,8837544
yem,1960,121000
yem,1961,127622
yem,1962,134616
yem,1963,141993
yem,1964,149786
yem,1965,157983
yem,1966,166641
yem,1967,175773
yem,1968,185420
yem,1969,195567
yem,1970,206285
yem,1971,217590
yem,1972,229531
yem,1973,240722
yem,1974,243183
yem,1975,245669
yem,1976,249203
yem,1977,252778
yem,1978,256409
yem,1979,260092
yem,1980,263834
yem,1981,267619
yem,1982,293212
yem,1983,325693
yem,1984,361825
yem,1985,401848
yem,1986,444742
yem,1987,489651
yem,1988,539168
yem,1989,593534
yem,1990,653469
yem,1991,719456
yem,1992,792212
yem,1993,872094
yem,1994,960157
yem,1995,1032832
yem,1996,1089287
yem,1997,1148659
yem,1998,1211356
yem,1999,1277476
yem,2000,1347303
yem,2001,1420738
yem,2002,1498286
yem,2003,1580067
yem,2004,1666434
yem,2005,1741060
yem,2006,1804840
yem,2007,1870956
yem,2008,1939590
yem,2009,2010542
yem,2010,2084194
yem,2011,2160544
yem,2012,2239691
yem,2013,2321737
yem,2014,2406789
yem,2015,2494957
yem,2016,2586355
yem,2017,2681100
yem,2018,2779317
yem,2019,2874373
yem,2020,2972988
yem,2021,3075257
zaf,1960,1147725
zaf,1961,1174562
zaf,1962,1202065
zaf,1963,1230212
zaf,1964,1259058
zaf,1965,1288499
zaf,1966,1318670
zaf,1967,1349547
zaf,1968,1381191
zaf,1969,1413488
zaf,1970,1443042
zaf,1971,1453818
zaf,1972,1464690
zaf,1973,1475613
zaf,1974,1486633
zaf,1975,1497734
zaf,1976,1508935
zaf,1977,1520188
zaf,1978,1531540
zaf,1979,1551264
zaf,1980,1609474
zaf,1981,1669700
zaf,1982,1732267
zaf,1983,1797179
zaf,1984,1864617
zaf,1985,1925491
zaf,1986,1969351
zaf,1987,2014211
zaf,1988,2060157
zaf,1989,2107020
zaf,1990,2155016
zaf,1991,2206438
zaf,1992,2264303
zaf,1993,2323520
zaf,1994,2384371
zaf,1995,2446815
zaf,1996,2555956
zaf,1997,2676412
zaf,1998,2794141
zaf,1999,2917048
zaf,2000,3045543
zaf,2001,3179320
zaf,2002,3292493
zaf,2003,3399183
zaf,2004,3509485
zaf,2005,3623048
zaf,2006,3740450
zaf,2007,3861657
zaf,2008,3986966
zaf,2009,4115979
zaf,2010,4249354
zaf,2011,4387051
zaf,2012,4529409
zaf,2013,4676386
zaf,2014,4828133
zaf,2015,4984804
zaf,2016,5146559
zaf,2017,5313563
zaf,2018,5485986
zaf,2019,5635127
zaf,2020,5782747
zaf,2021,5926668
zmb,1960,98968
zmb,1961,106863
zmb,1962,115399
zmb,1963,125639
zmb,1964,141668
zmb,1965,159690
zmb,1966,180034
zmb,1967,202970
zmb,1968,228866
zmb,1969,257980
zmb,1970,277523
zmb,1971,296229
zmb,1972,316224
zmb,1973,337509
zmb,1974,360259
zmb,1975,384542
zmb,1976,410498
zmb,1977,438128
zmb,1978,467660
zmb,1979,499183
zmb,1980,532878
zmb,1981,553203
zmb,1982,572857
zmb,1983,593210
zmb,1984,614316
zmb,1985,636111
zmb,1986,658712
zmb,1987,682115
zmb,1988,706384
zmb,1989,731445
zmb,1990,757433
zmb,1991,784302
zmb,1992,812155
zmb,1993,840918
zmb,1994,870740
zmb,1995,901621
zmb,1996,933641
zmb,1997,966706
zmb,1998,1000989
zmb,1999,1036489
zmb,2000,1073299
zmb,2001,1121302
zmb,2002,1176111
zmb,2003,1233599
zmb,2004,1293983
zmb,2005,1357143
zmb,2006,1423481
zmb,2007,1493061
zmb,2008,1566144
zmb,2009,1642590
zmb,2010,1722879
zmb,2011,1807094
zmb,2012,1895425
zmb,2013,1988075
zmb,2014,2085252
zmb,2015,2187180
zmb,2016,2294091
zmb,2017,2406227
zmb,2018,2523844
zmb,2019,2646619
zmb,2020,2774133
zmb,2021,2905993
zwe,1960,247978
zwe,1961,260705
zwe,1962,274104
zwe,1963,288191
zwe,1964,303024
zwe,1965,318576
zwe,1966,334949
zwe,1967,352163
zwe,1968,370288
zwe,1969,390272
zwe,1970,416547
zwe,1971,444591
zwe,1972,474565
zwe,1973,502040
zwe,1974,516965
zwe,1975,532332
zwe,1976,548179
zwe,1977,564452
zwe,1978,581232
zwe,1979,598510
zwe,1980,616327
zwe,1981,634623
zwe,1982,653489
zwe,1983,690785
zwe,1984,733173
zwe,1985,778035
zwe,1986,825710
zwe,1987,876306
zwe,1988,930078
zwe,1989,986988
zwe,1990,1047467
zwe,1991,1111651
zwe,1992,1179865
zwe,1993,1208710
zwe,1994,1231714
zwe,1995,1255156
zwe,1996,1279077
zwe,1997,1303387
zwe,1998,1328193
zwe,1999,1353471
zwe,2000,1379266
zwe,2001,1405480
zwe,2002,1432229
zwe,2003,1440013
zwe,2004,1444905
zwe,2005,1449799
zwe,2006,1454718
zwe,2007,1459652
zwe,2008,1464611
zwe,2009,1469572
zwe,2010,1474557
zwe,2011,1479559
zwe,2012,1484585
zwe,2013,1489614
zwe,2014,1494660
zwe,2015,1499723
zwe,2016,1504803
zwe,2017,1509901
zwe,2018,1515016
zwe,2019,1521311
zwe,2020,1529920
zwe,2021,1541824
