geo,time,fm_lbl_bmny_zg
ven,2005,47.43985
ven,2006,72.73615
ven,2007,33.89355
ven,2008,28.8009
ven,2009,23.33156
ven,2010,23.54618
ven,2011,49.20457
ven,2012,53.28972
ven,2013,58.84307
vnm,1993,13.17688
vnm,1996,25.79526
vnm,1997,25.29211
vnm,1998,23.80945
vnm,1999,66.4516
vnm,2000,35.41932
vnm,2001,27.33646
vnm,2002,13.27453
vnm,2003,33.05204
vnm,2004,31.04998
vnm,2005,30.90671
vnm,2006,29.6708
vnm,2007,49.106
vnm,2008,20.69753
vnm,2009,26.23267
vnm,2010,29.71461
vnm,2011,11.94245
vnm,2012,24.54475
vnm,2013,21.39947
vnm,2014,19.74002
vnm,2015,14.90844
vnm,2016,17.88036
vnm,2017,14.25637
vnm,2018,12.69838
vnm,2019,13.6213
vnm,2020,13.63349
vut,1977,7.8635
vut,1978,0.91128
vut,1979,2.96473
vut,1980,-12.94059
vut,1981,1.16157
vut,1982,52.00513
vut,1983,8.75118
vut,1984,26.67462
vut,1985,13.61212
vut,1986,25.73227
vut,1987,-6.26127
vut,1988,5.20318
vut,1989,47.36204
vut,1990,5.63258
vut,1991,-0.34311
vut,1992,-4.58227
vut,1993,5.21496
vut,1994,2.87159
vut,1995,13.30009
vut,1996,10.0718
vut,1997,-0.34315
vut,1998,12.6086
vut,1999,-9.19491
vut,2000,5.53767
vut,2001,5.47449
vut,2002,-1.61553
vut,2003,-0.85861
vut,2004,9.90738
vut,2005,11.57134
vut,2006,7.03309
vut,2007,15.95636
vut,2008,13.35131
vut,2009,0.45608
vut,2010,-5.99611
vut,2011,1.32361
vut,2012,-0.62378
vut,2013,-5.54722
vut,2014,8.58987
vut,2015,11.42176
vut,2016,10.61872
vut,2017,9.29785
vut,2018,13.08765
vut,2019,6.91011
vut,2020,-0.55906
wsm,1962,18.48138
wsm,1963,6.65054
wsm,1964,14.62585
wsm,1965,-8.55589
wsm,1966,2.43375
wsm,1967,1.53115
wsm,1968,13.26053
wsm,1969,11.24885
wsm,1970,10.64796
wsm,1971,28.86982
wsm,1972,12.24313
wsm,1973,25.78649
wsm,1974,18.20418
wsm,1975,8.91433
wsm,1976,21.59236
wsm,1977,21.58198
wsm,1978,11.28824
wsm,1979,43.07007
wsm,1980,32.5734
wsm,1981,67.23478
wsm,1982,35.19971
wsm,1983,-12.24582
wsm,1984,11.89723
wsm,1985,20.43485
wsm,1986,20.51527
wsm,1987,27.7118
wsm,1988,7.77433
wsm,1989,16.71652
wsm,1990,19.25086
wsm,1991,-1.87634
wsm,1992,0.71603
wsm,1993,1.43861
wsm,1994,13.85224
wsm,1995,24.35545
wsm,1996,6.28385
wsm,1997,15.15068
wsm,1998,2.48394
wsm,1999,15.72642
wsm,2000,16.32563
wsm,2001,6.10147
wsm,2002,10.2139
wsm,2003,13.96
wsm,2004,8.32104
wsm,2005,15.648
wsm,2006,13.75075
wsm,2007,11.00687
wsm,2008,7.37019
wsm,2009,8.91896
wsm,2010,6.41356
wsm,2011,-6.13377
wsm,2012,-1.64373
wsm,2013,6.39287
wsm,2014,9.61625
wsm,2015,6.04369
wsm,2016,9.15774
wsm,2017,15.20645
wsm,2018,8.75891
wsm,2019,4.6409
wsm,2020,5.39375
yem,1991,11.26508
yem,1992,20.85085
yem,1993,31.1365
yem,1994,32.47915
yem,1995,50.71959
yem,1996,8.05542
yem,1997,11.18649
yem,1998,11.80564
yem,1999,13.78748
yem,2000,25.2523
yem,2001,18.7625
yem,2002,17.49967
yem,2003,19.65005
yem,2004,14.57277
yem,2005,14.39945
yem,2006,26.09762
yem,2007,16.9995
yem,2008,13.22407
yem,2009,12.80892
yem,2010,11.77346
yem,2011,0.40348
yem,2012,22.00727
yem,2013,13.73101
zaf,1966,8.89292
zaf,1967,7.29039
zaf,1968,13.57925
zaf,1969,11.71395
zaf,1970,9.41687
zaf,1971,8.43316
zaf,1972,17.69311
zaf,1973,22.70413
zaf,1974,16.65944
zaf,1975,19.43818
zaf,1976,8.82339
zaf,1977,10.04541
zaf,1978,15.99998
zaf,1979,16.89083
zaf,1980,22.85075
zaf,1981,17.20487
zaf,1982,13.50916
zaf,1983,13.82741
zaf,1984,19.80474
zaf,1985,14.621
zaf,1986,8.79447
zaf,1987,19.52327
zaf,1988,27.01572
zaf,1989,20.56956
zaf,1990,11.85418
zaf,1991,17.11123
zaf,1992,2.86121
zaf,1993,6.30978
zaf,1994,18.31603
zaf,1995,16.03137
zaf,1996,14.27894
zaf,1997,17.81321
zaf,1998,13.65295
zaf,1999,10.90725
zaf,2000,7.21506
zaf,2001,20.18988
zaf,2002,18.28619
zaf,2003,13.3506
zaf,2004,13.153
zaf,2005,20.69745
zaf,2006,22.62301
zaf,2007,23.93114
zaf,2008,14.73821
zaf,2009,1.76109
zaf,2010,6.93403
zaf,2011,8.34128
zaf,2012,5.17173
zaf,2013,5.91659
zaf,2014,7.27949
zaf,2015,10.32365
zaf,2016,6.07945
zaf,2017,6.42554
zaf,2018,5.59962
zaf,2019,6.11025
zaf,2020,9.42733
zmb,1966,35.13438
zmb,1967,16.58523
zmb,1968,29.1069
zmb,1969,28.72165
zmb,1970,26.29467
zmb,1971,-10.41989
zmb,1972,7.08276
zmb,1973,20.44388
zmb,1974,7.2637
zmb,1975,12.04811
zmb,1976,26.27699
zmb,1977,12.06294
zmb,1978,-8.48445
zmb,1979,30.14498
zmb,1980,9.00548
zmb,1981,7.89659
zmb,1982,33.77029
zmb,1983,11.06741
zmb,1984,17.16467
zmb,1985,23.36376
zmb,1986,93.25153
zmb,1987,54.25725
zmb,1988,61.6092
zmb,1989,65.19731
zmb,1990,47.87864
zmb,1991,97.3068
zmb,1994,59.18717
zmb,1995,55.47283
zmb,1996,35.00891
zmb,1997,25.05971
zmb,1998,25.61432
zmb,1999,27.69361
zmb,2000,73.76266
zmb,2001,8.71328
zmb,2002,28.16651
zmb,2003,24.9776
zmb,2004,31.95664
zmb,2005,3.25497
zmb,2006,44.04809
zmb,2007,25.26646
zmb,2008,23.22862
zmb,2009,7.66123
zmb,2010,29.85908
zmb,2011,21.70198
zmb,2012,17.85943
zmb,2013,20.79158
zmb,2014,12.61809
zmb,2015,35.19247
zmb,2016,-5.70227
zmb,2017,21.35615
zmb,2018,16.47801
zmb,2019,12.54522
zmb,2020,46.44355
zwe,1980,81.48815
zwe,1981,15.67201
zwe,1982,24.79634
zwe,1983,-3.94196
zwe,1984,9.99325
zwe,1985,17.74875
zwe,1986,4.22516
zwe,1987,27.11415
zwe,1988,20.79555
zwe,1989,24.25585
zwe,1990,-52.96088
zwe,1991,-27.59241
zwe,1992,-24.21541
zwe,1993,34.82615
zwe,1994,7.30321
zwe,1995,18.07077
zwe,1996,15.51601
zwe,1997,16.6063
zwe,1998,-43.08299
zwe,1999,-16.00526
zwe,2000,45.66668
zwe,2001,84.32734
zwe,2002,191.80405
zwe,2003,-58.17238
zwe,2004,-54.68515
zwe,2005,43.42784
zwe,2010,61.07299
zwe,2011,31.1928
zwe,2012,27.47967
zwe,2013,4.55132
zwe,2014,12.58116
zwe,2015,8.20189
zwe,2016,19.04805
zwe,2017,38.64649
zwe,2018,28.04846
zwe,2019,249.83528
zwe,2020,485.54705
