person,time,annual_income
david_hains,2022,54180000
david_hall,2018,28650000
david_hall,2019,28050000
david_hall,2020,27510000
david_harding,2012,40560000
david_harding,2013,40092000
david_harding,2014,37950000
david_harding,2015,45854999
david_harding,2016,48911999
david_harding,2017,45000000
david_harding,2018,51570000
david_harding,2019,42075000
david_harding,2020,35763000
david_harding,2021,26400000
david_hearst,2004,43272000
david_hearst,2005,62747999
david_hearst,2006,65093999
david_hearst,2007,68220000
david_hearst,2008,69993000
david_hearst,2009,46284000
david_hearst,2010,49095000
david_hearst,2011,57672000
david_hearst,2012,59280000
david_helgason,2021,26400000
david_helgason,2022,28380000
david_hindawi,2016,30569999
david_hindawi,2017,30000000
david_hindawi,2020,38514000
david_hindawi,2021,47520000
david_hindawi,2022,46440000
david_hoffmann,2022,33540000
david_j_safra,2021,37488000
david_j_safra,2022,39732000
david_jiang,2021,60720000
david_kabiller,2017,30000000
david_kabiller,2018,28650000
david_kabiller,2019,28050000
david_kabiller,2020,27510000
david_katzman,2021,26400000
david_koch,2002,124341000
david_koch,2003,153480000
david_koch,2004,144240000
david_koch,2005,139440000
david_koch,2006,411119999
david_koch,2007,409320000
david_koch,2008,566610000
david_koch,2009,462840000
david_koch,2010,572775000
david_koch,2011,704880000
david_koch,2012,780000000
david_koch,2013,1048560000
david_koch,2014,1214400000
david_koch,2015,1311452999
david_koch,2016,1210572000
david_koch,2017,1449000000
david_koch,2018,1719000000
david_koch,2019,1416525000
david_lichtenstein,2016,42797999
david_lichtenstein,2017,45000000
david_lichtenstein,2018,48705000
david_lichtenstein,2019,50490000
david_lichtenstein,2020,46767000
david_lichtenstein,2021,44880000
david_lichtenstein,2022,49020000
david_mcmurtry,2015,30569999
david_mcmurtry,2017,30000000
david_mcmurtry,2018,48705000
david_mcmurtry,2019,44880000
david_mcmurtry,2021,58080000
david_mcmurtry,2022,38700000
david_mindus,2021,42240000
david_mindus,2022,54180000
david_murdock,2003,53718000
david_murdock,2004,61302000
david_murdock,2005,59261999
david_murdock,2006,137040000
david_murdock,2007,143262000
david_murdock,2008,156651000
david_murdock,2009,109098000
david_murdock,2010,81825000
david_murdock,2011,96120000
david_murdock,2012,84240000
david_murdock,2013,74016000
david_murdock,2014,69828000
david_murdock,2015,94766999
david_murdock,2016,82538999
david_murdock,2017,81000000
david_murdock,2018,60165000
david_murdock,2019,53295000
david_murdock,2020,55020000
david_murdock,2021,55440000
david_murdock,2022,59340000
david_nahmad,2011,96120000
david_nahmad,2012,93600000
david_nahmad,2013,53970000
david_nahmad,2014,53130000
david_nahmad,2015,56554499
david_nahmad,2016,58082999
david_nahmad,2017,57000000
david_nahmad,2018,54435000
david_nahmad,2019,50490000
david_nahmad,2020,49518000
david_nahmad,2021,52800000
david_nahmad,2022,51600000
david_paul,2019,33660000
david_paul,2020,27510000
david_paul,2021,42240000
david_paul,2022,46440000
david_penaloza_alanis,2015,36684000
david_penaloza_alanis,2016,45854999
david_penaloza_alanis,2017,36000000
david_penaloza_alanis,2018,37245000
david_penaloza_alanis,2019,33660000
david_penaloza_alanis,2021,26400000
david_penaloza_alanis,2022,30960000
david_penaloza_sandoval,2014,63756000
david_reuben,2006,123335999
david_reuben,2007,153495000
david_reuben,2008,183315000
david_reuben,2009,165300000
david_reuben,2010,245475000
david_reuben,2011,256320000
david_reuben,2012,280800000
david_reuben,2013,323820000
david_reuben,2014,349140000
david_reuben,2015,418808999
david_reuben,2016,440207999
david_reuben,2017,459000000
david_reuben,2018,444075000
david_reuben,2019,210375000
david_reuben,2020,187068000
david_reuben,2021,203280000
david_reuben,2022,180600000
david_rockefeller_sr,2002,100275000
david_rockefeller_sr,2003,95925000
david_rockefeller_sr,2004,90150000
david_rockefeller_sr,2005,87150000
david_rockefeller_sr,2006,85650000
david_rockefeller_sr,2007,88686000
david_rockefeller_sr,2008,89991000
david_rockefeller_sr,2009,72732000
david_rockefeller_sr,2010,72006000
david_rockefeller_sr,2011,76896000
david_rockefeller_sr,2012,78000000
david_rockefeller_sr,2013,83268000
david_rockefeller_sr,2014,88044000
david_rockefeller_sr,2015,91709999
david_rockefeller_sr,2016,91709999
david_rockefeller_sr,2017,99000000
david_rubenstein,2008,83325000
david_rubenstein,2009,46284000
david_rubenstein,2010,81825000
david_rubenstein,2011,83304000
david_rubenstein,2012,87360000
david_rubenstein,2013,92520000
david_rubenstein,2014,94116000
david_rubenstein,2015,88652999
david_rubenstein,2016,67254000
david_rubenstein,2017,75000000
david_rubenstein,2018,80220000
david_rubenstein,2019,75735000
david_rubenstein,2020,77028000
david_rubenstein,2021,97680000
david_rubenstein,2022,103200000
david_sainsbury,2002,172473000
david_sainsbury,2003,115109999
david_sainsbury,2004,144240000
david_sainsbury,2005,149898000
david_sainsbury,2006,54815999
david_sainsbury,2007,75042000
david_sainsbury,2008,56661000
david_sainsbury,2009,33060000
david_sainsbury,2010,36003000
david_sainsbury,2011,41652000
david_sainsbury,2012,34320000
david_sainsbury,2013,33924000
david_sainsbury,2014,39468000
david_sainsbury,2015,33627000
david_shaw,2007,34110000
david_shaw,2008,83325000
david_shaw,2009,52896000
david_shaw,2010,81825000
david_shaw,2011,70488000
david_shaw,2012,93600000
david_shaw,2013,104856000
david_shaw,2014,109296000
david_shaw,2015,125336999
david_shaw,2016,152850000
david_shaw,2017,162000000
david_shaw,2018,183360000
david_shaw,2019,196350000
david_shaw,2020,200823000
david_shaw,2021,192720000
david_shaw,2022,193500000
david_shou_yeh_wong,2017,30000000
david_siegel_1,2016,94766999
david_siegel_1,2017,144000000
david_siegel_1,2018,140385000
david_siegel_1,2019,171105000
david_siegel_1,2020,167811000
david_siegel_1,2021,171600000
david_siegel_1,2022,167700000
david_steward,2019,84150000
david_steward,2020,96285000
david_steward,2021,97680000
david_steward,2022,149640000
david_sullivan,2018,28650000
david_sullivan,2019,30855000
david_sullivan,2020,27510000
david_sun,2008,83325000
david_sun,2009,82650000
david_sun,2010,81825000
david_sun,2011,83304000
david_sun,2012,87360000
david_sun,2013,80184000
david_sun,2014,136620000
david_sun,2015,152850000
david_sun,2016,137565000
david_sun,2017,159000000
david_sun,2018,163305000
david_sun,2019,131835000
david_sun,2020,115542000
david_sun,2021,240240000
david_sun,2022,144480000
david_teoh,2016,64196999
david_teoh,2017,48000000
david_teoh,2018,45840000
david_teoh,2019,50490000
david_teoh,2020,38514000
david_teoh,2021,50160000
david_teoh,2022,41280000
david_tepper,2006,41112000
david_tepper,2007,51165000
david_tepper,2008,66660000
david_tepper,2009,39672000
david_tepper,2010,114555000
david_tepper,2011,160200000
david_tepper,2012,159120000
david_tepper,2013,215880000
david_tepper,2014,303600000
david_tepper,2015,317928000
david_tepper,2016,348497999
david_tepper,2017,330000000
david_tepper,2018,315150000
david_tepper,2019,325380000
david_tepper,2020,330120000
david_tepper,2021,382800000
david_tepper,2022,430860000
david_thomson,2007,750420000
david_thomson,2008,629937000
david_thomson,2009,429780000
david_thomson,2010,621870000
david_thomson,2011,736920000
david_thomson,2012,546000000
david_thomson,2013,626052000
david_thomson,2014,686136000
david_thomson,2015,779534999
david_thomson,2016,727565999
david_thomson,2017,816000000
david_thomson,2018,716250000
david_thomson,2019,911625000
david_thomson,2020,869316000
david_thomson,2021,1103520000
david_thomson,2022,1269360000
david_van_andel,2017,36000000
david_van_andel,2018,31515000
david_van_andel,2019,30855000
david_velez,2021,137280000
david_velez,2022,167700000
david_walentas,2014,42504000
david_walentas,2015,55025999
david_walentas,2016,61139999
david_walentas,2017,60000000
david_walentas,2018,60165000
david_walentas,2019,67320000
david_walentas,2020,63273000
david_walentas,2021,58080000
david_walentas,2022,59340000
david_wertheim,2020,46767000
david_wertheim,2021,63360000
david_wertheim,2022,67080000
david_william_grainger,2013,30840000
david_xueling_li,2018,31515000
david_xueling_li,2021,60720000
david_xueling_li,2022,41280000
david_yakobashvili,2014,36432000
david_zalik,2018,71625000
david_zalik,2019,53295000
david_zalik,2020,38514000
david_zalik,2021,42240000
david_zalik,2022,49020000
dawen_huang,2022,77400000
dean_solon,2021,58080000
dean_solon,2022,25800000
dean_white,2002,40110000
dean_white,2003,38370000
dean_white,2004,36060000
dean_white,2005,45318000
dean_white,2006,44537999
dean_white,2007,47754000
dean_white,2008,59994000
dean_white,2009,56202000
dean_white,2010,55641000
dean_white,2011,57672000
dean_white,2012,56160000
dean_white,2013,55512000
dean_white,2014,60720000
dean_white,2015,76425000
dean_white,2016,73368000
deep_c_anand,2021,39600000
deepak_mehta,2021,34320000
deepak_mehta,2022,43860000
delfin_jorge_ezequiel_carballo,2018,31515000
demetrio_carceller_coll,2017,63000000
deng_hong,2018,28650000
deng_hong,2020,38513999
deng_hong,2021,60719999
deng_hong,2022,61920000
deng_hui,2020,35763000
deng_hui,2021,31680000
deng_weiming,2021,73920000
deng_weiming,2022,180600000
deng_wen,2020,44016000
deng_wen,2021,89760000
deng_wen,2022,74820000
deng_yingzhong,2020,38514000
deng_yingzhong,2021,60720000
deng_yingzhong,2022,36120000
deng_yonghong,2022,28380000
denis_obrien,2008,73326000
denis_obrien,2009,72732000
denis_obrien,2010,114555000
denis_obrien,2011,134568000
denis_obrien,2012,156000000
denis_obrien,2013,160368000
denis_obrien,2014,182160000
denis_obrien,2015,207875999
denis_obrien,2016,174248999
denis_obrien,2017,141000000
denis_obrien,2018,131790000
denis_obrien,2019,112200000
denis_obrien,2020,79779000
denis_obrien,2021,121440000
denis_obrien,2022,98040000
denis_sverdlov,2022,36120000
denise_coates,2014,48576000
denise_coates,2015,76425000
denise_coates,2016,116165999
denise_coates,2017,108000000
denise_coates,2018,143250000
denise_coates,2019,182325000
denise_coates,2020,123795000
denise_coates,2021,171600000
denise_coates,2022,136740000
denise_debartolo_york,2017,81000000
denise_debartolo_york,2018,85950000
denise_debartolo_york,2019,84150000
denise_debartolo_york,2020,96285000
denise_debartolo_york,2021,100320000
denise_debartolo_york,2022,105780000
denise_york,2012,31200000
denise_york,2013,33924000
denise_york,2014,36432000
denise_york,2016,58082999
denise_york,2017,72000000
denise_york,2018,71625000
denise_york,2019,70125000
denise_york,2020,88032000
denise_york,2021,92400000
denise_york,2022,103200000
deniz_sahenk,2008,33330000
deniz_sahenk,2010,32730000
deniz_sahenk,2011,44856000
deniz_sahenk,2012,40560000
deniz_sahenk,2013,52428000
deniz_sahenk,2014,31878000
deniz_sahenk,2015,38212500
deniz_sahenk,2016,30569999
deniz_sahenk,2017,33000000
deniz_sahenk,2018,37245000
deniz_sahenk,2019,30855000
deniz_sahenk,2020,30261000
deniz_sahenk,2021,42240000
deniz_sahenk,2022,33540000
dennis_anthony_uy,2022,25800000
dennis_gillings,2018,34380000
dennis_gillings,2019,47685000
dennis_gillings,2020,38514000
dennis_gillings,2021,52800000
dennis_gillings,2022,54180000
dennis_washington,2002,64176000
dennis_washington,2003,65228999
dennis_washington,2004,64908000
dennis_washington,2005,62747999
dennis_washington,2006,85650000
dennis_washington,2007,95508000
dennis_washington,2008,113322000
dennis_washington,2009,138852000
dennis_washington,2010,137466000
dennis_washington,2011,144180000
dennis_washington,2012,156000000
dennis_washington,2013,160368000
dennis_washington,2014,176088000
dennis_washington,2015,180362999
dennis_washington,2016,177305999
dennis_washington,2017,180000000
dennis_washington,2018,166170000
dennis_washington,2019,165495000
dennis_washington,2020,151305000
dennis_washington,2021,168960000
dennis_washington,2022,178020000
dermot_desmond,2006,34260000
dermot_desmond,2007,61398000
dermot_desmond,2008,83325000
dermot_desmond,2009,49590000
dermot_desmond,2010,52368000
dermot_desmond,2011,51264000
dermot_desmond,2012,46800000
dermot_desmond,2013,55512000
dermot_desmond,2014,60720000
dermot_desmond,2015,53497499
dermot_desmond,2016,58082999
dermot_desmond,2017,60000000
dermot_desmond,2018,65895000
dermot_desmond,2019,53295000
dermot_desmond,2020,55020000
dermot_desmond,2021,58080000
dermot_desmond,2022,54180000
desh_bandhu_gupta,2010,49095000
desh_bandhu_gupta,2011,67284000
desh_bandhu_gupta,2012,65520000
desh_bandhu_gupta,2013,74016000
desh_bandhu_gupta,2014,97152000
desh_bandhu_gupta,2015,177305999
desh_bandhu_gupta,2016,168134999
desh_bandhu_gupta,2017,141000000
desmond_lim_siew_choon,2017,30000000
desmond_sacco,2013,46260000
desmond_sacco,2014,39468000
devendra_jain,2015,45854999
devendra_jain,2016,36684000
devendra_jain,2017,42000000
devendra_jain,2018,48705000
devendra_jain,2019,44880000
devendra_jain,2021,44880000
devi_shetty,2022,30960000
devin_finzer,2022,56760000
dhanin_chearavanont,2002,52143000
dhanin_chearavanont,2003,49881000
dhanin_chearavanont,2004,61302000
dhanin_chearavanont,2005,59261999
dhanin_chearavanont,2006,82224000
dhanin_chearavanont,2007,81864000
dhanin_chearavanont,2008,43329000
dhanin_chearavanont,2009,42978000
dhanin_chearavanont,2010,68733000
dhanin_chearavanont,2011,208260000
dhanin_chearavanont,2012,218400000
dhanin_chearavanont,2013,441012000
dhanin_chearavanont,2014,346104000
dhanin_chearavanont,2015,415751999
dhanin_chearavanont,2016,207875999
dhanin_chearavanont,2017,291000000
dhanin_chearavanont,2018,426885000
dhanin_chearavanont,2019,426360000
dhanin_chearavanont,2020,371385000
dhanin_chearavanont,2021,477840000
dhanin_chearavanont,2022,348300000
dharmpal_agarwal,2022,36119999
dhiraj_rajaram,2019,28050000
dhiraj_rajaram,2020,27510000
dhiraj_rajaram,2021,29040000
dhruv_sawhney,2022,25800000
diane_hendricks,2008,99990000
diane_hendricks,2009,66120000
diane_hendricks,2010,65460000
diane_hendricks,2011,70488000
diane_hendricks,2012,87360000
diane_hendricks,2013,117192000
diane_hendricks,2014,139656000
diane_hendricks,2015,110051999
diane_hendricks,2016,155907000
diane_hendricks,2017,117000000
diane_hendricks,2018,157575000
diane_hendricks,2019,176715000
diane_hendricks,2020,189819000
diane_hendricks,2021,211200000
diane_hendricks,2022,276060000
diane_kemper,2017,90000000
diane_kemper,2018,88815000
diane_kemper,2019,92565000
diane_kemper,2020,85281000
diane_kemper,2021,79200000
diane_kemper,2022,72240000
diao_zhizhong,2020,33012000
diao_zhizhong,2021,55440000
diao_zhizhong,2022,41280000
diego_della_valle,2011,41652000
diego_della_valle,2012,37440000
diego_della_valle,2013,47802000
diego_della_valle,2014,56166000
diego_della_valle,2015,53497499
diego_della_valle,2016,48911999
diego_della_valle,2017,48000000
diego_della_valle,2018,51570000
diego_della_valle,2019,39270000
diego_della_valle,2020,30261000
diego_della_valle,2021,31680000
diego_della_valle,2022,36120000
dieter_schaub,2016,42797999
dieter_schnabel,2007,54576000
dieter_schnabel,2008,56661000
dieter_schnabel,2009,59508000
dieter_schnabel,2010,78552000
dieter_schnabel,2011,124956000
dieter_schnabel,2012,146640000
dieter_schnabel,2013,222048000
dieter_schnabel,2014,136620000
dieter_schnabel,2015,51968999
dieter_schnabel,2016,76425000
dieter_schnabel,2017,51000000
dieter_schnabel,2018,37245000
dieter_schnabel,2019,36465000
dieter_schnabel,2020,27510000
dieter_schnabel,2021,55440000
dieter_schnabel,2022,43860000
dieter_schoen,2021,26400000
dieter_schoen,2022,28380000
dieter_schwarz,2013,601380000
dieter_schwarz,2014,640596000
dieter_schwarz,2015,593058000
dieter_schwarz,2016,501347999
dieter_schwarz,2017,510000000
dieter_schwarz,2018,598785000
dieter_schwarz,2019,633930000
dieter_schwarz,2020,544698000
dieter_schwarz,2021,974160000
dieter_schwarz,2022,1215180000
dieter_von_holtzbrinck,2010,39276000
dietmar_hopp,2012,171600000
dietmar_hopp,2013,200460000
dietmar_hopp,2014,212520000
dietmar_hopp,2015,220103999
dietmar_hopp,2016,241502999
dietmar_hopp,2017,270000000
dietmar_hopp,2018,292230000
dietmar_hopp,2019,375870000
dietmar_hopp,2020,357630000
dietmar_hopp,2021,266640000
dietmar_hopp,2022,136740000
dietrich_mateschitz,2003,38370000
dietrich_mateschitz,2004,50484000
dietrich_mateschitz,2005,69720000
dietrich_mateschitz,2006,82224000
dietrich_mateschitz,2007,102330000
dietrich_mateschitz,2008,133320000
dietrich_mateschitz,2009,122322000
dietrich_mateschitz,2010,134193000
dietrich_mateschitz,2011,160200000
dietrich_mateschitz,2012,165360000
dietrich_mateschitz,2013,218964000
dietrich_mateschitz,2014,279312000
dietrich_mateschitz,2015,330155999
dietrich_mateschitz,2016,403523999
dietrich_mateschitz,2017,402000000
dietrich_mateschitz,2018,658950000
dietrich_mateschitz,2019,530145000
dietrich_mateschitz,2020,453915000
dietrich_mateschitz,2021,710160000
dietrich_mateschitz,2022,706920000
dilek_sabanci,2013,30840000
dilip_shanghvi,2005,52290000
dilip_shanghvi,2006,82224000
dilip_shanghvi,2007,105741000
dilip_shanghvi,2008,133320000
dilip_shanghvi,2009,99180000
dilip_shanghvi,2010,150558000
dilip_shanghvi,2011,195444000
dilip_shanghvi,2012,230880000
dilip_shanghvi,2013,289896000
dilip_shanghvi,2014,388608000
dilip_shanghvi,2015,611400000
dilip_shanghvi,2016,510518999
dilip_shanghvi,2017,411000000
dilip_shanghvi,2018,366720000
dilip_shanghvi,2019,213180000
dilip_shanghvi,2020,167811000
dilip_shanghvi,2021,287760000
dilip_shanghvi,2022,402480000
dilip_surana,2022,49020000
din_hwa_chen,2002,60165000
din_hwa_chen,2003,49881000
din_hwa_chen,2004,50484000
din_hwa_chen,2005,69720000
din_hwa_chen,2006,89075999
din_hwa_chen,2007,88686000
din_hwa_chen,2008,113322000
din_hwa_chen,2009,59508000
din_hwa_chen,2010,104736000
din_hwa_chen,2011,121752000
din_hwa_chen,2012,81120000
dinara_kulibaeva,2007,71631000
dinara_kulibaeva,2008,89991000
dinara_kulibaeva,2010,36003000
dinara_kulibaeva,2011,41652000
dinara_kulibaeva,2013,40092000
dinara_kulibaeva,2014,54648000
dinara_kulibaeva,2015,64196999
dinara_kulibaeva,2016,61139999
dinara_kulibaeva,2017,63000000
dinara_kulibaeva,2018,91680000
