income_3groups,time,income_mountain_50bracket_shape_for_log
middle_income,2016,"993,2258,4106,7352,13405,23755,40496,66404,105677,167301,273248,473866,895623,1845657,4033454,8906011,20008300,47467081,113682476,253247168,463305057,628624025,666402844,641318673,611336451,570848842,497953010,391971915,274905179,177381578,108957439,64345544,36430665,19992465,10460152,5232860,2592033,1298146,631730,299229,141796,69489,35167,18540,10061,5484,2994,1605,824,322"
middle_income,2017,"946,2335,4615,8703,15816,27080,43970,69114,107770,172841,291754,512304,941739,1840253,3810402,8087550,17534992,40211802,95389041,218824440,429055333,615731537,670259356,645914742,617909928,576810858,507838006,404349361,286906269,184149077,111664325,64946937,36380674,19771399,10418418,5278494,2571422,1261460,620694,309168,154963,79089,40993,21847,11821,6396,3480,1896,980,394"
middle_income,2018,"1243,2404,3983,6478,10865,18280,31031,53131,91284,158102,278856,501917,938797,1862796,3871546,8202175,17586234,38818308,87477217,193509108,383453141,591210011,688810494,675668968,643362177,609793634,541512869,434579421,309934217,201499311,122704951,72085998,41170526,22461857,11553502,5741053,2787215,1375798,680795,340875,174640,91765,47898,24912,12845,6420,3094,1457,657,243"
middle_income,2019,"1283,2380,3966,6653,11534,19957,34363,58978,101093,173818,302318,535359,994341,1972690,4085247,8578275,18221774,39782738,87796454,187219863,361017635,574758575,707749690,709450724,658197408,612299370,548974600,447824493,325149375,213196965,131123425,76631955,43278427,23875958,12605045,6308877,2991512,1406660,684416,350488,182149,91349,43731,21432,11397,6276,3354,1691,771,279"
middle_income,2020,"1612,2866,4751,8024,13947,24159,41827,72390,125446,216819,375865,662344,1229428,2418219,4910167,10097386,21286542,46475268,102204731,215092034,399989374,598578500,699394465,689523714,646549472,607752649,550046567,453278869,332747860,220206433,136053415,79368676,44697177,24553089,12877495,6397659,2999458,1377642,656889,334121,173657,87866,42513,21115,11315,6208,3285,1634,736,240"
middle_income,2021,"1623,2935,4924,8442,14873,25759,44368,76454,131592,225738,389165,683844,1262371,2471124,5012174,10317906,21581606,45563304,96233514,197728379,372041474,582614899,708018382,706013229,645193638,589340314,525925356,430357143,314907654,205385326,124214251,71962404,40841667,22583550,11847150,5752928,2666559,1256840,628027,317548,159107,79847,40368,21165,11732,6562,3563,1775,806,287"
middle_income,2022,"1598,2930,5036,8728,15427,26711,45972,79211,136267,233352,401187,702643,1288449,2501756,5028231,10224273,21030947,43239537,88848448,179326305,339970603,553986571,706783813,727634886,667053248,604976194,541252443,447599773,331175877,218444797,132678237,76948318,43679000,24192817,12781142,6235366,2877113,1322118,647621,326887,164950,83217,42164,22127,12255,6878,3728,1886,858,316"
middle_income,2023,"1816,3282,5619,9705,17132,29762,51577,89458,153525,260761,445211,776741,1406926,2688933,5310619,10595387,21212504,42120667,83812685,164961844,312595670,523756121,697573742,741490492,686244642,619635538,555667321,466100709,350522682,235106422,144093679,83867624,47618474,26425789,14056800,6914937,3193649,1439807,690961,346911,175508,88747,45080,23615,13045,7296,3971,2006,924,349"
middle_income,2024,"2063,3658,6257,11094,19964,34993,60840,105133,178221,298467,506403,872970,1561605,2941254,5721156,11248625,22076609,43278085,84256465,160703837,299492559,512313338,708212843,779194222,723146523,644666122,574818560,486652423,371303668,253098080,156670845,91548908,51999612,28920770,15481926,7697511,3568609,1588950,747044,372188,188578,95563,48676,25427,14013,7839,4278,2177,1018,393"
middle_income,2025,"2276,4009,6782,11885,21680,38429,67404,116269,196101,327957,555992,953604,1690647,3138821,6004960,11483126,21896206,41930634,79617536,148822898,274642824,478204519,688585248,788727001,747426352,663679513,589324106,503836174,390495862,270894408,169723593,99698526,56689108,31608699,17011510,8557371,3983790,1759669,807477,397181,200762,101733,51819,27029,14827,8291,4538,2325,1085,437"
middle_income,2026,"2593,4446,7518,13109,24289,43516,76351,130776,218851,366988,619861,1059369,1863633,3405790,6379544,11767530,21829809,40827164,75784860,138975757,253481667,445734686,665026014,791781369,769472792,682750349,602680031,518409336,407926376,287960466,183068339,108323833,61751065,34520619,18666669,9502872,4451473,1959959,878452,426228,215234,109320,55750,29029,15834,8838,4810,2481,1170,484"
middle_income,2027,"342,1181,2861,6239,13411,25239,44117,75228,126120,210458,355435,616721,1128757,2210182,4516218,9324963,19326361,38746728,73628444,134112099,239335509,419306065,642209238,792397009,791982792,705100469,618855518,534407104,426387135,305943429,197336036,117639901,67258907,37657059,20449455,10525001,4965714,2183131,954487,453845,227593,115595,59051,30748,16746,9319,5080,2622,1250,524"
middle_income,2028,"315,1097,2708,5992,12885,24555,43046,73573,123645,206745,349236,605448,1105761,2158843,4404099,9087490,18817741,37898211,71779444,129280268,226663788,391633692,600869346,736426764,699242811,556219858,421318767,317102079,228568495,151576253,93578435,55243667,31713771,17849443,9811607,5310955,2879579,1550889,818915,419966,212090,106761,54271,28319,15572,8841,4895,2577,1245,526"
middle_income,2029,"323,1422,3305,7011,13931,25890,44802,76285,128126,214052,360229,620818,1126579,2190277,4469345,9258840,19199869,38849212,73387764,130344715,223137700,378385535,586023827,740901165,728436381,588414964,444378742,332448613,240651294,160707487,99753978,58963603,33847032,19038300,10463191,5648965,3053028,1640810,867390,446175,225981,114116,58306,30550,16804,9524,5275,2792,1364,590"
middle_income,2030,"285,1332,3166,6904,13476,25213,43686,74336,124892,208851,351648,605879,1097614,2128118,4332801,8966349,18551614,37596783,70967590,125415018,212841828,359019482,563470698,734381026,746168995,612463706,460523742,340798794,245449759,162879872,100020377,58200937,32958667,18402193,10148987,5533986,3042257,1656199,878775,452787,230428,116873,60038,31667,17604,10051,5611,2965,1466,638"
middle_income,2031,"249,1233,3133,7065,13506,25027,43097,72981,122273,204242,343736,592288,1072712,2078762,4228840,8748335,18079859,36753018,69618699,123019482,208053211,348237719,549041490,732084157,765811876,640571995,482246861,354988951,255878849,171013985,105857356,61862222,35073497,19596782,10813296,5883154,3223388,1751986,929963,479708,244415,123986,63705,33553,18580,10598,5929,3142,1580,700"
middle_income,2032,"206,1160,3086,7295,13818,25221,43088,72616,121342,202350,339839,583714,1051949,2027557,4108277,8482025,17490706,35604263,67658013,119548498,201245197,335432251,531815703,723227206,774302203,655757056,490702999,357294505,256091548,171171115,106488853,62601534,35657076,20065450,11167441,6109969,3355963,1829048,974505,504685,258189,131434,67849,35844,19858,11338,6365,3390,1719,781"
middle_income,2033,"185,1063,2936,7229,13805,25330,43768,73927,123262,204939,342550,584539,1043660,1991621,4005592,8236792,16936579,34507302,65861071,116588288,195756798,325166560,517796109,716682828,786282632,679219389,511222345,371573534,266292166,178752254,111565329,65730123,37427359,21048082,11721019,6416830,3527900,1926940,1028972,533253,272514,138367,71168,37412,20623,11794,6662,3576,1823,846"
middle_income,2034,"150,977,2772,7119,13750,25261,43616,73372,121947,202191,336845,572906,1017877,1931893,3871903,7952847,16340181,33350705,64004729,113706755,190777467,316036093,505026682,709318163,795354383,700179576,530515479,385342226,276260739,186419692,116924848,69173141,39449108,22199748,12372352,6773400,3718863,2031734,1086875,564403,288941,146863,75609,39751,21873,12514,7092,3830,1962,927"
middle_income,2035,"121,911,2713,7385,14240,25853,44263,73990,122395,202216,335772,568928,1004600,1892420,3771658,7721326,15817318,32285117,62279070,111050656,186388574,308127738,493983233,702455663,803186440,719856904,549295570,399225501,286581361,194487780,122565879,72779208,41544251,23372502,13018047,7125987,3906336,2136748,1145710,596032,305736,155677,80214,42133,23143,13233,7537,4101,2110,1018"
middle_income,2036,"101,832,2897,9088,17504,30685,50979,82922,134027,217264,355812,597623,1047230,1956924,3872125,7881148,16058957,32678202,63172774,112557367,187752329,307054245,489430368,700112487,813571731,741397506,569678705,413921093,296825358,202036607,127534845,75729092,43110965,24159380,13399824,7311573,3991364,2186529,1177717,615846,318082,163509,85194,45417,25256,14568,8338,4576,2382,1161"
middle_income,2037,"86,743,2742,9173,17901,31349,51966,84452,136477,221200,361712,604740,1049857,1936606,3789150,7657293,15535508,31567203,61310383,109783114,183598792,299872171,478920107,692049673,818585421,759380156,588570542,428278041,307302829,210250011,133355454,79503429,45345657,25426514,14109313,7706334,4202405,2303145,1242721,651472,336933,173402,90375,48122,26713,15391,8819,4870,2541,1246"
middle_income,2038,"70,577,2305,8753,17676,31105,51535,83664,135131,218848,357483,596187,1029319,1883059,3657527,7357362,14886045,30225288,58993138,106176474,178014334,290135535,463433331,674618760,808527970,757499918,585682189,421819812,300549452,205662312,130474403,77832861,44243560,24721295,13717554,7505850,4087980,2241412,1210437,633635,324838,164726,84249,44170,24397,14162,8241,4587,2385,1155"
middle_income,2039,"51,510,2147,8777,18094,31721,52228,84187,135247,218058,354830,589259,1011886,1838174,3549617,7115158,14371294,29163024,57205645,103558982,174284216,283690600,453234898,665288813,810845711,773565000,603830046,434760221,308761771,211706902,134883273,80817214,46034679,25739652,14314814,7858872,4286409,2354762,1276338,671457,345406,175799,90114,47297,26080,15120,8830,4945,2588,1267"
middle_income,2040,"39,910,3127,10346,21088,36636,59608,94900,150969,242171,395949,668113,1159477,2071559,3883232,7618530,14995880,29798028,57797909,103954028,174260055,282151691,449459020,663169640,820171163,796791223,629656382,455242726,323514470,222891367,142863596,86066787,49228581,27577338,15369754,8462656,4625882,2549226,1388520,735236,379762,193608,98853,51563,28225,16322,9579,5435,2912,1467"
middle_income,2041,"33,788,2905,9687,19964,35270,57844,92396,147129,235941,385318,649016,1125085,2006337,3748701,7343338,14458687,28713566,55945058,101226127,170420312,275793705,439275810,653008431,820544355,811763296,649044921,470733587,334524208,231324018,148998655,90111485,51674889,28947064,16127403,8887890,4854841,2673319,1457619,773689,400114,204335,104385,54421,29706,17147,10069,5725,3084,1561"
middle_income,2042,"23,668,2688,9269,19476,34864,57453,91829,146153,234050,381406,640342,1106542,1964653,3647175,7110530,13981285,27729075,54271389,98895676,167548318,271286527,431601352,644589170,821249726,826657514,669066130,487021222,345989743,239933690,155251937,94265526,54222536,30382678,16927561,9338521,5097905,2805623,1531654,815217,422275,216011,110301,57439,31233,17974,10560,6024,3258,1649"
middle_income,2043,"16,551,2421,8493,18049,32722,54272,86940,138978,223597,365746,615391,1065449,1892297,3505598,6825019,13432684,26621971,52285958,95830326,163081431,263990878,419672638,630432011,814717982,833436631,680328630,492522289,344117780,234978239,151410907,92372132,53288499,29849918,16613080,9150346,4961231,2716429,1482565,791226,410639,210716,108095,56632,30989,18002,10664,6145,3363,1715"
middle_income,2044,"7,497,2251,7942,17108,31469,52709,84783,135897,218917,358182,601833,1040761,1845052,3404893,6605273,12992895,25693121,50562581,93202657,159383891,258148145,410205538,619357324,811472899,845228920,699778835,509360621,356217316,243733607,157638544,96466434,55820517,31278550,17404591,9596571,5201824,2844893,1553628,831046,431854,221763,113651,59419,32370,18724,11093,6419,3517,1806"
middle_income,2045,"72,516,2335,7669,16734,31427,53608,87908,143459,235321,394174,682442,1220907,2219737,4123623,7875405,15167996,29173434,55361928,98065287,162071475,254079797,392433486,584793316,765446349,803314872,667871718,480636615,334175573,231016501,151751830,94076751,55120277,31131709,17405992,9644425,5239247,2866211,1568526,842008,438835,226028,115944,60553,32815,18867,11171,6463,3555,1844"
middle_income,2046,"68,332,1992,6995,16121,30963,53293,87460,142382,232814,388501,669560,1194367,2166618,4012319,7638532,14705947,28257765,53789450,95862526,159263636,250042856,385752537,576416923,763268982,815123381,688882729,499484171,347261257,240167979,158338063,98403601,57814677,32671091,18261230,10124098,5499252,3003371,1643602,884229,461999,238496,122536,64058,34650,19850,11769,6840,3760,1947"
middle_income,2047,"69,271,1869,6423,15204,29979,52377,86218,140450,229659,383129,659525,1177957,2145158,3995404,7682226,14987355,29000242,55313604,98438503,161921521,250107916,378996477,559417858,738434198,791564977,676775874,494943200,346489147,241685013,160993511,100737132,59491413,33714725,18878902,10483351,5702427,3119327,1715286,928252,487255,252333,129905,67988,36751,21011,12471,7299,4048,2124"
middle_income,2048,"69,254,1765,6016,14816,29353,51606,85075,138560,226325,376939,646784,1152311,2093987,3886201,7440670,14496549,28018036,53539668,95871368,158544954,245549089,371802157,550039973,733708590,799388613,694416478,511732184,358399948,250090859,167309072,105075136,62302585,35364459,19812471,11012686,5998365,3277743,1803525,978152,514758,267016,137601,72009,38841,22123,13129,7719,4296,2271"
middle_income,2049,"70,201,1636,5159,12584,25723,46728,78451,129204,212732,356084,613130,1097041,2003049,3727603,7142675,13945983,26992230,51734601,93291444,155207636,241187386,364950339,540676216,727941293,805809758,711559076,528954159,370921094,258997165,174049862,109779815,65378932,37179384,20838411,11590407,6319622,3448513,1898258,1031433,544406,282933,145968,76404,41116,23324,13805,8136,4530,2399"
middle_income,2050,"71,154,1511,4712,11754,24291,44865,75523,124192,204104,340864,586170,1049906,1923614,3591296,6905390,13564843,26418551,51100597,93558145,157654060,246599757,369867441,540893002,726165508,811136809,725288085,541794878,378182516,262807690,177315530,112423492,67292661,38364675,21539175,12007827,6561149,3573496,1966566,1070918,567513,295776,153052,80250,43187,24454,14463,8549,4788,2546"
middle_income,2051,"71,146,1347,4234,10479,20202,35374,59577,99126,165241,279692,488683,894985,1681211,3206304,6264356,12471208,24522550,47808817,88493960,150623339,237544141,357303461,522981351,706444763,798718184,720686613,535172942,365226889,245680124,162443292,101228628,59289010,32870436,17659045,9249341,4711976,2373891,1210933,626072,326591,172582,92745,51155,29128,16971,10015,5906,3371,1879"
middle_income,2052,"67,133,1225,3981,10279,20026,35050,58945,97647,162190,273465,476535,872491,1643269,3134425,6101323,12120357,23798868,46311586,86053602,147194523,233119466,350805118,513614627,699072304,802892270,737387039,553937415,379315423,255105932,169037080,105769512,62209105,34582912,18614299,9768559,4989600,2515290,1282851,663634,346472,183186,98416,54227,30859,17965,10606,6260,3581,2006"
middle_income,2053,"67,126,1107,3838,10451,20485,35634,59425,97508,160622,268723,465099,847857,1596221,3042614,5905926,11713348,22998771,44712991,83455109,143521452,228387482,343910205,503359058,689221919,802464421,747899886,566040109,386387491,257824746,170018473,106462769,62744014,34958901,18820372,9884340,5068224,2560201,1305219,675840,353924,187939,101473,56135,31947,18552,10904,6443,3710,2098"
