un_sdg_region,time,income_mountain_50bracket_shape_for_log
un_sub_saharan_africa,1878,"22596,33360,48226,74247,107155,155917,231127,353766,560678,918960,1526267,2492722,3936033,5956113,8578509,11411907,13412445,13544911,11996773,9595750,7023468,4804190,3145226,1997574,1244490,765854,468482,288434,180086,114913,75090,50080,33976,23270,15939,10866,7329,4866,3176,2036,1275,783,467,273,150,80,41,20,8,2"
un_sub_saharan_africa,1879,"22277,32862,47809,73695,106219,154135,228264,349232,553307,907339,1509404,2472627,3915825,5939796,8566411,11397938,13405892,13581208,12086122,9728195,7159328,4902695,3203841,2029895,1259276,771086,469847,288563,180132,115084,75382,50412,34274,23505,16114,10990,7411,4923,3209,2056,1285,784,468,273,148,79,41,19,7,3"
un_sub_saharan_africa,1880,"22430,33065,48526,74700,107531,155692,230126,351250,554907,906969,1505073,2463071,3899914,5913192,8520912,11327625,13328385,13569986,12186081,9913857,7339688,5032294,3282036,2070260,1274143,774440,469883,287776,179342,114371,74789,49955,33959,23308,16001,10933,7393,4928,3226,2069,1303,801,480,285,158,87,49,25,11,5"
un_sub_saharan_africa,1881,"22870,33707,49824,76485,109894,158701,233823,355597,559664,912067,1511079,2471963,3911888,5924354,8527998,11343997,13398057,13684823,12283068,9969023,7366528,5041456,3288911,2079429,1280908,777897,471358,288101,179100,113908,74276,49449,33505,22922,15680,10671,7185,4763,3103,1982,1236,755,450,265,145,79,44,22,9,4"
un_sub_saharan_africa,1882,"22946,33800,50091,76846,110406,159365,234622,356392,560248,912392,1511968,2475949,3922894,5945697,8558763,11388821,13485202,13783997,12359072,10020834,7396225,5054547,3297662,2085748,1284600,779799,472138,288220,178997,113715,74078,49265,33339,22778,15556,10571,7096,4695,3048,1942,1209,733,439,257,138,75,42,20,8,4"
un_sub_saharan_africa,1883,"23775,34932,51240,78132,111913,161221,237015,359844,566410,924151,1533407,2508078,3969871,6019458,8679652,11571688,13684910,13901641,12358939,9952332,7322995,4987181,3250186,2057032,1267825,769852,466391,285134,177347,112841,73549,48936,33124,22630,15449,10497,7043,4652,3019,1920,1194,722,428,248,134,71,35,18,5,1"
un_sub_saharan_africa,1884,"24178,35430,51023,77372,110597,159393,234775,357625,565387,926472,1540106,2521081,3994280,6061335,8731503,11639068,13759872,13977833,12427473,10007155,7351603,5001140,3258147,2059769,1266252,766330,462917,282234,175058,110999,72098,47818,32273,22017,15018,10200,6837,4514,2926,1859,1154,699,412,241,129,69,34,17,6,1"
un_sub_saharan_africa,1885,"24436,35914,51622,78281,111827,161103,237479,362854,575664,945106,1567235,2558660,4052459,6159412,8876717,11781617,13839744,13985351,12401086,9968798,7319995,4983786,3248756,2054909,1263332,765115,462837,282865,175832,111668,72589,48159,32491,22145,15091,10243,6864,4531,2934,1865,1155,700,414,242,132,67,35,16,5,1"
un_sub_saharan_africa,1886,"24428,35881,51423,78192,111692,160832,236609,359975,568400,930611,1546058,2530505,4010074,6088672,8770047,11687306,13844156,14129663,12615673,10163951,7473774,5082781,3299368,2077977,1273067,769305,464806,283959,176386,111996,72758,48219,32489,22110,15048,10198,6825,4511,2919,1857,1151,702,415,246,136,73,38,19,7,1"
un_sub_saharan_africa,1887,"24594,36142,51409,77979,111293,160303,235932,358617,565112,923324,1535172,2519081,4002625,6077845,8732383,11601220,13776193,14166398,12759307,10325513,7622644,5199599,3372861,2118953,1294633,780134,470033,286407,177382,112342,72783,48089,32313,21922,14869,10049,6699,4409,2846,1801,1114,672,401,233,131,70,38,19,6,1"
un_sub_saharan_africa,1888,"24960,36825,52196,78881,112379,161638,237584,360359,565877,921071,1527782,2508663,3993386,6068281,8708798,11542349,13711055,14175458,12878711,10485997,7765150,5313729,3445337,2158803,1314982,790204,475170,289101,178796,113000,73023,48101,32186,21745,14684,9880,6553,4289,2754,1733,1064,641,379,220,123,66,35,17,7,1"
un_sub_saharan_africa,1889,"24755,36672,52088,78758,112284,161627,237740,360755,566721,922757,1531322,2515267,4004743,6085529,8729888,11564963,13736807,14222240,12944611,10550178,7816025,5348291,3468654,2174809,1324898,795820,478317,290761,179642,113424,73227,48190,32208,21731,14651,9841,6520,4262,2728,1716,1051,631,371,215,117,62,32,15,6,1"
un_sub_saharan_africa,1890,"24575,36393,51707,78217,111571,160713,236537,359044,564245,919730,1529529,2515409,4009784,6098439,8747683,11579472,13749699,14255412,13002971,10610434,7867532,5387384,3492894,2188828,1332765,800021,480609,292031,180362,113812,73420,48268,32225,21721,14629,9814,6497,4238,2712,1703,1043,622,367,215,116,62,32,15,5,1"
un_sub_saharan_africa,1891,"24799,36712,52064,78528,111757,160675,236169,358309,563179,918081,1527499,2512561,4008769,6102111,8749740,11571677,13735704,14258896,13032100,10664180,7925414,5436840,3528226,2210754,1345992,807836,485311,295049,182414,115188,74347,48865,32598,21957,14774,9902,6546,4272,2725,1710,1044,626,367,215,118,62,33,15,5,1"
un_sub_saharan_africa,1892,"24791,36713,52198,78712,111962,160869,236381,358711,564244,919347,1529210,2516530,4017199,6115769,8768109,11596361,13773842,14292455,13041466,10661188,7921321,5435772,3532368,2216512,1351593,812170,488085,296741,183454,115871,74798,49192,32843,22137,14910,10013,6632,4334,2775,1743,1067,641,380,222,121,64,33,15,6,1"
un_sub_saharan_africa,1893,"24514,36366,51853,78259,111515,160409,235875,358052,563791,919884,1530127,2518556,4022103,6126871,8781492,11608925,13791030,14309105,13040069,10647121,7907828,5432674,3537147,2225951,1361011,819336,492896,299910,185589,117348,75829,49908,33355,22497,15183,10209,6779,4440,2850,1795,1104,665,391,229,127,68,34,17,7,1"
un_sub_saharan_africa,1894,"24274,36003,51277,77158,109950,158333,233143,354526,559737,916835,1530903,2523205,4026902,6133440,8787342,11623832,13850920,14380554,13062680,10637891,7891607,5410879,3521235,2217340,1357001,817100,491427,299005,185200,117282,75961,50136,33624,22773,15437,10438,6967,4595,2974,1884,1172,710,422,246,138,73,39,18,6,1"
un_sub_saharan_africa,1895,"24422,36112,51098,76387,108613,156290,230110,349925,552030,903722,1509149,2494881,3994741,6099941,8740544,11558555,13783170,14372591,13126054,10743337,7989015,5472883,3555448,2237595,1371941,827742,498684,303756,188538,119600,77678,51411,34589,23533,16036,10900,7330,4867,3172,2032,1270,777,471,276,156,83,43,22,8,1"
un_sub_saharan_africa,1896,"24263,35814,50903,76112,108199,155624,229063,348381,549841,900645,1504603,2489546,3991809,6104474,8746834,11558874,13787806,14393791,13160993,10765052,7996598,5474791,3553080,2236581,1374025,831328,502269,307004,191206,121725,79368,52717,35595,24313,16636,11357,7684,5130,3374,2172,1375,850,515,309,175,96,51,24,9,2"
un_sub_saharan_africa,1897,"24211,35675,50649,75557,107411,154581,227699,346604,548116,900930,1508916,2498352,4003373,6117200,8770180,11609736,13870431,14465847,13177310,10740846,7951809,5426579,3524630,2223009,1367107,827965,501020,306604,191222,121897,79574,52933,35785,24461,16752,11453,7752,5185,3410,2199,1395,867,526,316,182,101,55,27,12,5"
un_sub_saharan_africa,1898,"23854,35084,49832,74394,105875,152581,225127,343199,542848,891217,1491354,2470348,3970129,6085995,8731116,11538253,13770164,14393868,13185291,10810625,8056689,5533707,3604925,2278725,1403622,851615,516501,316822,197919,126259,82366,54685,36909,25149,17179,11723,7920,5296,3479,2239,1414,877,535,319,183,101,58,29,12,4"
un_sub_saharan_africa,1899,"23992,35302,50169,74798,106368,153112,225677,343750,544142,896176,1503279,2491770,3998145,6117719,8773645,11614020,13881267,14486354,13193879,10754811,7977766,5456124,3554539,2252046,1392238,847546,514395,315290,196769,125454,81838,54362,36668,25023,17103,11671,7897,5278,3467,2242,1416,881,535,322,183,100,54,27,11,3"
un_sub_saharan_africa,1900,"24086,35256,50312,75078,106893,154083,227118,347193,555451,926149,1562617,2573257,4087971,6222486,8943329,11873629,14124631,14537385,13049556,10528964,7750126,5291060,3459980,2201359,1365866,833298,505936,309877,193168,123080,80216,53260,35937,24505,16745,11426,7711,5152,3380,2180,1374,855,517,309,175,94,50,27,8,2"
un_sub_saharan_africa,1901,"24865,36514,51990,77075,109194,157014,230476,350250,556535,922810,1554997,2566269,4091792,6235364,8952989,11856892,14078540,14527625,13081035,10552673,7768698,5307506,3477645,2221844,1381839,844594,515029,317349,198917,127369,83254,55398,37472,25596,17518,11972,8083,5395,3530,2268,1429,883,531,316,183,98,52,27,9,2"
un_sub_saharan_africa,1902,"25485,37712,52889,77717,109507,157005,229822,347711,548252,901827,1513401,2510184,4032199,6171666,8858203,11737227,13996801,14534664,13171487,10687145,7905492,5421585,3556170,2273273,1415260,865755,528360,325887,204554,131067,85723,57070,38545,26310,18005,12288,8290,5518,3604,2308,1450,896,538,319,183,98,52,28,10,1"
un_sub_saharan_africa,1903,"25526,36969,52640,77586,109678,157120,230039,347875,546474,890100,1477301,2441200,3947014,6090391,8774019,11613018,13848007,14441106,13189824,10814134,8089770,5597055,3693145,2367256,1476395,905050,554174,343084,216172,138928,90960,60531,40835,27794,18984,12958,8743,5835,3815,2450,1537,946,568,340,197,108,59,30,11,1"
un_sub_saharan_africa,1904,"25897,37630,53708,79053,111696,159552,233279,352601,553643,897727,1476359,2428977,3934417,6084880,8781639,11635057,13868882,14458292,13202634,10818747,8094628,5605329,3705796,2382785,1490669,915938,562356,349608,221630,143357,94396,63029,42557,28946,19731,13424,9032,6009,3920,2500,1565,959,573,343,197,108,58,28,10,1"
un_sub_saharan_africa,1905,"25796,37488,53295,78669,111273,159016,232623,351735,552268,894614,1469620,2417021,3918620,6069659,8767656,11612038,13840945,14447837,13214283,10849597,8141914,5660716,3757911,2425843,1521741,936891,575974,358319,227241,146922,96669,64494,43463,29529,20111,13667,9192,6126,3993,2555,1597,979,588,350,200,112,62,31,12,2"
un_sub_saharan_africa,1906,"26118,37806,53160,78149,110381,157764,230849,349110,547952,887035,1456970,2396375,3886836,6028108,8720044,11565429,13796172,14445172,13266014,10924623,8219388,5732176,3814487,2467096,1551224,958122,591068,368674,234222,151599,99883,66738,45085,30747,20999,14325,9672,6464,4229,2706,1694,1038,624,370,210,119,65,33,15,3"
un_sub_saharan_africa,1907,"25603,37170,52151,76656,108455,155432,228115,345939,544324,883360,1455155,2398534,3895421,6042540,8734804,11584436,13819829,14471200,13303011,10968090,8253304,5747823,3817743,2466993,1552534,958937,591031,368109,233448,150813,99198,66204,44706,30499,20859,14262,9668,6488,4264,2745,1730,1064,641,379,218,123,66,33,14,3"
un_sub_saharan_africa,1908,"25333,37378,52625,76953,109022,156420,229675,348223,547641,890814,1475905,2445845,3972065,6136139,8825786,11680715,13938003,14591249,13371520,10941752,8161354,5643188,3725028,2397064,1504461,926788,570037,354949,225002,145501,95832,64071,43433,29685,20365,13949,9466,6337,4161,2676,1690,1042,631,375,217,123,66,34,13,3"
un_sub_saharan_africa,1909,"25499,38182,54354,79418,112404,160983,235596,355731,556744,900601,1484530,2449953,3974480,6139181,8824763,11651650,13870211,14539257,13381660,10981370,8210116,5698115,3779072,2441065,1534851,947281,584088,364690,231769,150201,99064,66314,44958,30742,21104,14481,9833,6598,4335,2790,1759,1083,654,390,226,127,68,33,15,2"
un_sub_saharan_africa,1910,"26901,40874,58007,84089,118309,168529,245231,368267,575197,933279,1545210,2550818,4105799,6285131,8983340,11814203,13946897,14517309,13307163,10862276,8097548,5618634,3717799,2394761,1500592,922206,566060,351606,222409,143352,94077,62652,42184,28708,19601,13364,9035,6035,3956,2550,1612,1001,614,371,222,127,71,39,17,4"
un_sub_saharan_africa,1911,"27921,42855,60958,87581,122446,173351,250912,374975,583119,942943,1556871,2562615,4113658,6278503,8940364,11730448,13849044,14469933,13364227,10980270,8210009,5702360,3772216,2428691,1521830,936038,575513,358269,227284,146895,96669,64527,43534,29684,20299,13863,9390,6276,4120,2654,1681,1042,638,387,231,134,76,41,18,6"
un_sub_saharan_africa,1912,"27824,42766,61061,87759,122687,173601,251255,375482,583890,944530,1560616,2570567,4130135,6309577,8980679,11762376,13871107,14495495,13388393,11000382,8238087,5734017,3797919,2446294,1533072,943053,580010,361333,229506,148531,97885,65416,44178,30159,20643,14114,9571,6404,4207,2711,1718,1070,656,397,239,139,78,41,19,7"
un_sub_saharan_africa,1913,"28134,43125,61554,88437,123625,174800,252946,377899,587250,949493,1568414,2584770,4157915,6358879,9040806,11794236,13844023,14443578,13367472,11034657,8300528,5792304,3841543,2478059,1553675,955567,587901,366805,233594,151561,100047,66884,45135,30760,21007,14323,9687,6465,4233,2721,1717,1062,650,393,232,134,76,40,17,6"
un_sub_saharan_africa,1914,"28875,44427,63432,90993,126841,178410,256700,381162,588803,946700,1558191,2563918,4130247,6333074,9016507,11762508,13818549,14446738,13416140,11122200,8402471,5885577,3914275,2530286,1588372,976973,600929,374736,238599,154799,102176,68275,46046,31354,21385,14575,9849,6573,4306,2768,1748,1077,659,397,237,135,75,41,18,4"
un_sub_saharan_africa,1915,"29100,44867,63993,91586,127689,179188,257176,380938,587011,941284,1546153,2541539,4096954,6288507,8950409,11668365,13727768,14393019,13437011,11238077,8565493,6042078,4036975,2613969,1644577,1014676,625804,391144,249567,162260,107334,71849,48530,33037,22493,15276,10284,6829,4451,2846,1790,1100,669,403,238,136,75,40,18,6"
un_sub_saharan_africa,1916,"28531,44250,63311,90599,126596,177790,255404,378749,584210,937642,1542446,2538583,4098234,6300821,8976404,11685922,13735077,14398957,13448335,11264689,8609837,6097109,4091077,2661244,1682927,1043203,645891,404769,258839,168733,112012,75340,51167,34986,23903,16252,10934,7248,4713,3004,1874,1146,695,415,240,138,77,41,17,6"
un_sub_saharan_africa,1917,"28659,44582,63683,90477,126137,176773,253717,376228,580469,932175,1535085,2527596,4082008,6279942,8943435,11616724,13649069,14351665,13487383,11388023,8765495,6232480,4189858,2726619,1725082,1069521,662526,415404,265775,173202,114848,77094,52225,35601,24238,16425,11007,7270,4712,2988,1861,1135,684,407,236,135,76,42,18,5"
un_sub_saharan_africa,1918,"28578,44622,63727,90168,125575,175915,252360,374207,577690,928405,1530915,2523527,4080618,6289486,8975043,11670139,13730308,14456297,13562818,11396340,8745845,6220649,4191372,2738806,1738686,1079889,670090,420807,269679,175959,116700,78324,53020,36110,24569,16635,11148,7357,4756,3017,1874,1142,686,407,237,134,76,38,16,3"
un_sub_saharan_africa,1919,"28411,44643,63907,90092,125343,175577,252001,373886,577151,926868,1527915,2517729,4069889,6262848,8895176,11471532,13424952,14160818,13451067,11555554,9098175,6598713,4485976,2930582,1850994,1143930,707658,443645,283885,184829,122105,81557,54881,37143,25132,16942,11317,7447,4803,3037,1885,1149,686,411,240,134,74,38,15,4"
un_sub_saharan_africa,1920,"28787,45776,65709,92063,127307,177587,254100,376068,579225,927737,1525895,2511765,4061367,6257776,8906009,11521283,13539842,14345975,13678146,11737549,9171042,6598295,4469194,2920987,1853065,1150626,714393,449395,288311,188048,124276,82946,55742,37644,25418,17115,11429,7514,4849,3065,1907,1163,701,418,246,139,77,39,16,5"
un_sub_saharan_africa,1921,"28692,45103,64628,90125,124442,173621,248863,369283,570616,916832,1512209,2493698,4041651,6249275,8925857,11582160,13648563,14493338,13847884,11899482,9308415,6711956,4557064,2983260,1894724,1177326,731029,460195,295427,192947,127620,85231,57303,38682,26123,17588,11749,7728,4991,3159,1959,1196,720,427,251,143,79,43,16,5"
un_sub_saharan_africa,1922,"28154,43560,62422,87138,120770,169069,243316,362618,562782,907540,1500915,2477841,4024034,6241176,8937713,11610128,13699786,14574273,13961391,12068888,9533490,6940258,4739714,3111102,1975368,1226315,760162,477523,305991,199795,132321,88616,59819,40549,27495,18573,12439,8202,5299,3353,2078,1265,759,454,263,150,83,46,18,5"
un_sub_saharan_africa,1923,"27514,41513,59368,82689,114996,161802,234357,351573,549040,890041,1479985,2454217,4002174,6232202,8962872,11692116,13865933,14807775,14213429,12296548,9732337,7109230,4870372,3202375,2034073,1262212,781806,490879,314314,205157,135769,90851,61312,41520,28156,19025,12737,8405,5433,3441,2133,1298,776,462,274,157,84,48,18,5"
un_sub_saharan_africa,1924,"27631,41994,60079,83413,115782,162590,235063,352149,549299,889444,1479836,2456681,4012214,6258885,9018169,11779303,13989705,14958051,14379357,12472448,9914518,7284751,5016590,3310828,2106681,1307075,809003,507479,324509,211560,139827,93479,63036,42648,28933,19578,13135,8689,5634,3583,2228,1361,820,488,286,166,91,50,21,5"
un_sub_saharan_africa,1925,"27667,42006,60088,83430,115968,162841,235292,352086,548101,884099,1466220,2429828,3980108,6243092,9050236,11865787,14137766,15160613,14618853,12716312,10124125,7446352,5134737,3395910,2167221,1349761,838555,527804,338462,221164,146339,97953,66044,44688,30325,20523,13753,9100,5889,3735,2317,1404,840,496,290,168,91,51,19,4"
un_sub_saharan_africa,1926,"27098,41359,59291,82404,114761,161408,233250,348995,543286,876139,1453769,2412803,3959958,6232585,9080168,11949013,14282625,15358565,14847119,12947003,10335134,7626434,5274736,3497097,2235498,1393325,865986,545318,349931,228767,151499,101517,68473,46366,31496,21323,14289,9464,6124,3883,2404,1458,868,514,298,171,92,52,21,5"
un_sub_saharan_africa,1927,"27409,42118,60459,83938,116622,163575,235558,351346,545433,877316,1453626,2412216,3961010,6244881,9127244,12042334,14439760,15582519,15117271,13215780,10538730,7755837,5357420,3552477,2274036,1420953,884786,557577,358136,234106,155053,103875,70017,47397,32213,21816,14644,9723,6306,4011,2490,1516,908,538,314,182,98,54,23,6"
un_sub_saharan_africa,1928,"27375,42339,60986,84684,117586,164700,236657,352150,545252,873831,1442333,2387697,3920598,6207877,9128279,12095844,14548981,15749376,15332414,13461535,10784539,7975350,5532620,3682324,2363986,1480428,922696,582041,374125,244519,161979,108322,72909,49316,33406,22614,15185,10106,6572,4191,2613,1598,963,570,335,194,110,58,26,6"
un_sub_saharan_africa,1929,"27639,43148,62232,86403,119771,167455,239952,355993,549393,877826,1447408,2396609,3936737,6235737,9180109,12178193,14673205,15916688,15533243,13676111,10990103,8156138,5672687,3781755,2429042,1519944,945591,595177,381695,248988,164664,109996,73968,49988,33858,22909,15378,10231,6649,4235,2644,1614,967,573,335,195,109,59,27,6"
