un_sdg_ldc,time,income_mountain_50bracket_shape_for_log
un_least_developed,2022,"1781,3802,6506,11038,18389,30692,52287,90967,163718,307302,605167,1221309,2468657,4989351,9807725,18082104,31847909,52010421,77293995,102237758,124965649,145986844,151449322,132592859,95726797,62881243,39822304,23889967,13505786,7409303,3997212,2142891,1123113,573767,299568,164859,94458,55621,33577,20556,12598,7690,4674,2830,1702,1017,603,338,176,62"
un_least_developed,2023,"1578,3733,6504,11224,18917,31555,53461,92443,164922,306201,596299,1194994,2409684,4868863,9597483,17750124,31285311,51356359,76690718,102030995,123867597,145829887,153434213,139143983,102679063,67973248,43182297,26092445,14841892,8152261,4398289,2359201,1240288,634486,330316,181366,103727,60918,36591,22324,13633,8319,5026,3046,1829,1093,647,357,186,68"
un_least_developed,2024,"1314,3582,6410,11253,19278,32215,54346,93508,165377,304007,585371,1162480,2331997,4698803,9265219,17142017,30234025,50003994,75257170,101374207,123074669,145362855,155028878,145797869,110324550,73956230,47219687,28765820,16496601,9088789,4914431,2643244,1397619,718377,374159,205503,117567,68979,41300,25115,15300,9307,5614,3378,2018,1201,703,393,208,75"
un_least_developed,2025,"1208,3483,6363,11243,19566,32778,55118,94442,165881,302041,574994,1130690,2255237,4528992,8929384,16537208,29146720,48546178,73641108,100415023,122745865,144977806,156788748,152055889,118424868,80316989,51385189,31375649,18066341,9944237,5366254,2883459,1531414,792590,414267,227245,129509,75594,45064,27323,16638,10139,6131,3676,2194,1299,751,421,220,85"
un_least_developed,2026,"842,3144,6130,11051,19661,33117,55576,94715,164809,296710,557982,1086085,2154994,4317110,8522758,15824373,27987741,47119850,72256265,99761185,122931446,144151751,158141942,156810455,126462728,87071761,55942633,34328889,19940676,11020653,5948763,3193966,1702147,883221,461409,252365,143332,83397,49636,30133,18437,11298,6870,4131,2464,1445,825,457,244,97"
un_least_developed,2027,"635,2823,5848,10776,19330,32772,55012,93534,161951,289331,539586,1042324,2060173,4121058,8160018,15204829,26967384,45809133,70967430,99054364,123248415,143179154,158935160,160160515,134517468,94282938,60973117,37624045,22046494,12234954,6588455,3526837,1883127,980915,513837,281277,159768,92891,55200,33448,20470,12536,7644,4588,2723,1594,908,504,268,110"
un_least_developed,2028,"546,2410,5486,10365,18681,31929,53715,91382,157973,280878,520728,1000034,1969572,3935745,7819032,14634474,26016681,44511439,69663536,98284566,123715465,142849698,159688362,162761876,142282709,101527726,66112231,40991020,24196623,13511271,7274719,3887906,2077996,1086877,571579,313031,178070,103563,61469,37168,22725,13900,8469,5094,3005,1758,1016,562,297,127"
un_least_developed,2029,"495,2128,5112,10025,18116,31216,52678,89842,155340,275589,508614,971345,1902915,3789088,7528754,14132170,25153356,43266979,68383600,97465338,124103642,142998405,160167051,164512899,148889013,108271666,71028251,44341778,26554366,15230188,8462107,4665519,2580892,1424947,785866,444065,261584,156772,94357,56599,33481,19446,11193,6478,3763,2214,1313,761,428,208"
un_least_developed,2030,"411,1942,4789,9754,17629,30573,51667,88165,152306,269624,495466,942117,1837282,3647587,7247526,13655128,24369188,42188388,67461697,97298413,125578649,145192656,162466433,167460305,154560315,113954886,74708137,46608991,28100568,16344454,9183913,5095548,2840954,1597066,900431,515445,304636,182458,109580,65511,38621,22361,12840,7425,4336,2562,1535,899,514,266"
un_least_developed,2031,"336,1828,4582,9747,17447,29975,50328,85492,147158,259716,475768,903566,1761607,3502101,6983660,13237217,23688531,41156636,66414162,96691181,126139440,146563233,163669673,170020305,160031825,120795356,79945286,50028955,30182791,17587185,9856241,5433535,3005671,1682923,944079,537764,316118,188303,112641,67317,39809,23226,13477,7871,4631,2733,1634,944,545,277"
un_least_developed,2032,"291,1755,4389,9863,17752,30213,50369,85048,145604,255586,465215,879047,1706958,3386553,6759396,12868823,23077322,40185827,65382404,96037625,126519665,148045221,165087476,172843747,164905820,127331635,85056151,53435860,32316665,18923917,10647395,5874478,3241072,1812757,1015255,576050,337455,200794,120187,72049,42829,25136,14672,8588,5066,2989,1770,1020,583,299"
un_least_developed,2033,"235,1663,4154,9758,17700,30127,50181,84575,144501,252893,457808,860298,1662531,3287557,6559829,12538299,22536640,39318903,64469902,95491495,126921533,149632414,166668074,175734975,169376889,133668072,90122328,56865065,34473410,20259763,11427638,6296612,3462550,1932309,1080300,611386,357426,212583,127252,76297,45416,26725,15634,9190,5426,3213,1906,1096,618,326"
un_least_developed,2034,"171,1563,3923,9578,17659,30103,49968,83796,142502,248273,447015,836853,1612464,3183147,6355823,12209851,22020027,38499929,63610954,95020010,127391465,151438689,168584175,178756550,173563486,139840711,95115745,60257056,36602688,21551937,12170101,6691151,3664523,2038101,1136214,641326,373459,221389,132206,79227,47256,27939,16441,9721,5765,3425,2029,1164,656,346"
un_least_developed,2035,"157,1478,3804,9737,18084,30698,50570,84066,141954,245798,439612,818769,1571131,3092499,6171073,11905919,21539875,37720842,62753673,94503466,127731497,153122706,170457808,181636885,177439487,145841566,100141528,63816034,38944371,23023195,13049817,7180719,3925668,2177853,1212575,682607,396195,234530,139927,83825,50009,29584,17405,10282,6101,3631,2151,1243,699,374"
un_least_developed,2036,"99,1378,3760,10114,18983,31882,51958,85438,143029,245699,435887,806209,1538186,3014140,6002284,11619895,21089961,36982782,61914718,93985007,128063497,154880669,172559960,184639080,181235083,151741464,105092541,67288840,41219960,24453969,13924007,7675094,4194209,2323049,1292891,726666,420724,248876,148427,88923,53090,31442,18491,10935,6484,3862,2289,1325,751,403"
un_least_developed,2037,"53,1278,3631,10233,19460,32577,52843,86514,144396,247087,435939,800786,1516929,2952840,5854867,11356122,20669998,36279954,61068235,93405934,128291671,156545627,174643991,187514164,184906660,157590871,110175280,70890070,43607903,25968475,14857375,8205349,4479497,2473738,1374946,771209,445276,263121,156851,93952,56105,33235,19547,11540,6848,4077,2423,1404,803,421"
un_least_developed,2038,"56,1187,3550,10475,20231,33666,54129,87745,145307,246947,433173,791398,1490747,2886501,5702677,11083166,20238562,35562229,60163900,92728561,128399589,158125894,176758082,190317221,188494196,163420496,115415208,74647797,46115724,27559651,15850834,8780620,4795150,2641723,1467849,823065,474526,280321,167005,99917,59581,35270,20707,12214,7251,4309,2578,1503,860,455"
un_least_developed,2039,"50,1089,3382,10587,20989,34859,55569,89087,146068,246002,428085,776746,1455817,2807953,5534850,10788113,19781563,34821898,59202196,91973662,128417041,159651422,178942754,193107337,192027031,169143729,120791363,78587915,48829212,29293450,16913895,9362507,5087712,2779971,1535045,857401,492381,289756,172106,102803,61331,36390,21464,12712,7564,4514,2704,1583,902,480"
un_least_developed,2040,"39,976,3162,10368,21401,35770,56821,90356,147008,245627,424344,764585,1424978,2735685,5375633,10498924,19332835,34094869,58217155,91149936,128344391,161057295,181136390,195818605,195513148,174711698,126202144,82585312,51603801,31103886,18071525,10036220,5455018,2969919,1636549,912319,522604,307177,182358,108901,65001,38607,22772,13484,8025,4794,2874,1683,958,521"
un_least_developed,2041,"38,848,2973,9776,20679,34866,55529,88197,143218,238678,411235,739117,1375724,2638972,5186616,10170194,18839329,33322913,57155871,90227215,128141054,162314195,183357208,198502066,199103736,180263656,131937087,86900177,54565382,32979287,19218256,10674159,5784095,3128010,1713788,951233,542390,317390,187803,111908,66771,39741,23545,14001,8366,5014,3004,1760,1006,548"
un_least_developed,2042,"67,771,2869,9446,20646,35149,55972,88450,142783,236589,405758,726243,1346338,2571009,5037975,9887178,18392021,32589066,56075678,89212834,127779671,163401027,185576036,201183350,202769634,185690542,137718209,91222718,57507649,34869672,20405511,11370811,6167431,3327360,1820080,1007984,573107,334859,197944,117838,70311,41831,24795,14740,8816,5296,3175,1862,1070,586"
un_least_developed,2043,"70,649,2686,8799,19640,33650,53698,85133,137849,228950,393281,703982,1305150,2489845,4874768,9586739,17926480,31842702,54963243,88107376,127256467,164241250,187645749,203707950,206402894,191027222,143739998,95814160,60660763,36908096,21698205,12137839,6596646,3553486,1941012,1073408,608953,355321,209836,124751,74341,44164,26144,15532,9282,5585,3347,1978,1135,629"
un_least_developed,2044,"69,600,2525,8235,18817,32496,52036,82580,133828,222254,381559,682042,1263790,2409173,4715727,9296168,17483414,31143830,53891865,87017250,126720030,164990719,189754413,206234045,209950789,196013627,149717277,100513544,63969689,39072498,23055811,12929523,7027717,3773210,2054958,1132953,640615,373145,220084,130703,77824,46251,27404,16274,9732,5860,3522,2083,1198,668"
un_least_developed,2045,"66,487,2388,7552,17980,31446,50455,80221,130232,216514,371793,663652,1228174,2336870,4566961,9011940,17032154,30427192,52784308,85862365,126088161,165639057,191960867,208894432,213756211,201049181,155947828,105315794,67188200,41094469,24285216,13636610,7406815,3965950,2150987,1181873,666314,386741,227425,134765,80223,47773,28405,16952,10173,6137,3700,2179,1259,699"
un_least_developed,2046,"68,404,2251,7114,17765,31444,50380,79758,128791,213086,364290,647355,1194615,2267675,4423665,8733999,16583806,29718144,51668658,84643418,125275632,165959267,193887164,211292280,217345716,205832362,162298923,110409410,70722362,43399805,25727110,14495771,7876123,4207764,2274578,1245450,699656,405122,237880,140837,83827,49938,29752,17776,10688,6453,3904,2311,1332,747"
un_least_developed,2047,"69,330,2118,6536,16924,30619,49299,78029,125760,207587,354157,627829,1157773,2196469,4282152,8464731,16157836,29053952,50595995,83425816,124424132,166161782,195749146,213626964,220795068,210315869,168627360,115585575,74366362,45816476,27263354,15438968,8409871,4493308,2425167,1325724,742869,429200,251879,149067,88727,52869,31481,18818,11317,6825,4133,2457,1421,800"
un_least_developed,2048,"69,311,2009,6151,16366,30185,48768,77162,124151,204486,348023,614704,1130446,2138704,4158556,8214672,15747276,28413269,49541842,82167058,123485242,166226602,197523326,215872566,224102402,214609794,175018684,120880995,78121746,48336124,28876542,16442874,8984812,4805257,2591317,1416271,792660,457301,268215,158553,94235,56083,33356,19915,11966,7219,4371,2613,1514,855"
un_least_developed,2049,"70,241,1878,5384,14238,27005,44241,70825,115004,190960,326965,580257,1072792,2039654,3981246,7895844,15249911,27682725,48385899,80766777,122403522,166192510,199331116,218308655,227531325,218823736,181417290,126280922,82008007,51002052,30594492,17531643,9603445,5136077,2766458,1509786,841514,483797,283446,167406,99488,59199,35186,20985,12599,7596,4575,2743,1574,883"
un_least_developed,2050,"71,181,1749,4950,13288,25818,42545,68161,110485,183069,312735,554169,1025108,1952983,3820826,7601073,14783112,26997576,47300404,79391207,121251955,165970045,200936093,220637678,230819842,222938750,187908895,131932680,86049287,53712970,32311007,18599864,10215959,5467459,2939194,1601494,890781,511072,299067,176414,104719,62271,37023,22061,13241,7981,4808,2892,1660,934"
un_least_developed,2051,"71,159,1591,4564,12165,24305,40423,64989,105407,174694,298203,528545,980176,1874790,3679979,7341003,14365239,26369822,46265275,77992783,120003631,165623952,202445539,222972619,234074619,227027391,194397682,137707595,90137661,56446217,34021450,19657403,10821255,5792199,3105757,1689309,936425,535162,312538,184191,109356,65136,38813,23157,13904,8386,5056,3037,1750,986"
un_least_developed,2052,"67,145,1458,4313,11741,23871,39820,63852,103028,169936,288843,510760,947645,1816910,3569060,7114007,13972783,25772344,45257950,76541858,118617835,165037874,203732835,225239595,237176091,230962995,200750578,143629698,94449817,59396804,35888522,20804526,11464418,6132536,3278730,1781305,985818,562234,328362,193687,115120,68608,40888,24390,14648,8830,5322,3208,1849,1047"
un_least_developed,2053,"67,126,1329,4184,11611,23462,39145,62676,100891,166113,281656,496859,920616,1764900,3463746,6893761,13574905,25148676,44211639,75003355,117080774,164283223,204814835,227457612,240154448,234822672,206913759,149638328,98888662,62488898,37900393,22103662,12247526,6577210,3514863,1907618,1053761,599552,349601,205840,122011,72546,43218,25774,15483,9349,5624,3400,1964,1114"
un_least_developed,2054,"67,124,1167,4059,11641,23508,39112,62243,99471,162710,274092,480962,888080,1700714,3335656,6635974,13107961,24425962,43061598,73343712,115436963,163419566,205763049,229651805,243042494,238727955,212991365,155897854,103602714,65793105,40053583,23457849,13037644,7011094,3740135,2027059,1117637,634450,369612,217594,129001,76755,45755,27294,16399,9898,5967,3602,2100,1187"
un_least_developed,2055,"67,122,1006,3826,11244,23073,38548,61270,97612,159217,267250,467346,860454,1645953,3224793,6409150,12684376,23762994,41992901,71728716,113733117,162346544,206419975,231741825,245858283,242611659,218905328,162280446,108468793,69185008,42257313,24855285,13868853,7473118,3980289,2153422,1184529,670467,390008,229455,135954,80890,48226,28778,17283,10435,6295,3797,2236,1261"
un_least_developed,2056,"100,182,997,3707,10969,22718,38092,60507,96026,155887,260425,454024,834255,1592816,3111990,6176283,12240389,23057607,40882147,70051060,111927274,161154933,206982608,233976914,248799132,246581159,224603726,168697045,113401684,72627229,44504866,26273890,14711439,7944520,4227281,2284038,1254167,708114,411336,241921,143375,85362,50931,30395,18254,11018,6657,4013,2375,1342"
un_least_developed,2057,"98,180,905,3553,11148,23502,39392,62130,97594,156822,259240,447580,815115,1547386,3011048,5962069,11825990,22387786,39800352,68362261,110014599,159773200,207211739,236017550,251593230,250563139,230211648,175292865,118506744,76194328,46855412,27770248,15613624,8451985,4494065,2424542,1329150,748727,434314,255290,151257,90049,53719,32059,19239,11615,7024,4234,2513,1425"
un_least_developed,2058,"98,179,767,3699,12479,25941,42932,66631,102874,162550,264539,450105,808998,1521645,2940548,5793412,11475585,21806229,38849811,66812475,108181776,158353805,207185114,237904685,254261907,254528886,235559329,181979847,123696116,79775482,49219838,29260635,16499419,8939485,4740507,2548141,1393175,782540,452400,265222,156923,93414,55749,33311,20026,12118,7344,4441,2648,1502"
un_least_developed,2059,"97,179,667,4099,14465,29206,47167,71666,108456,168084,268713,449956,797511,1486220,2855249,5603674,11091925,21176016,37868750,65249056,106319941,156859196,207017798,239727723,256768780,258298231,240576655,188709979,129130959,83614731,51808246,30879624,17468317,9461015,5007779,2683501,1461074,817003,470193,274613,162023,96370,57615,34555,20859,12686,7712,4662,2786,1578"
un_least_developed,2060,"95,178,574,4664,17755,34910,54953,81411,119970,181008,282046,460974,798768,1463222,2777969,5415299,10698917,20506146,36824229,63588910,104264263,155091371,206510762,241412368,259282631,262204563,245744860,195821229,134861076,87588595,54419017,32472288,18393515,9949005,5246881,2794911,1514146,843835,483773,281538,165583,98343,58881,35446,21496,13117,7984,4850,2884,1642"
un_least_developed,2061,"122,234,640,5588,22417,42992,66327,96087,138127,202614,306761,487752,823468,1475213,2747323,5285420,10373893,19890467,35805091,61945762,102178368,153267573,205940521,243227876,262050636,266159793,250510829,202587269,140360087,91450306,57012562,34102124,19389478,10502039,5533589,2936978,1585318,880116,503400,292375,171558,101739,60898,36716,22307,13651,8338,5062,3030,1727"
un_least_developed,2062,"119,233,561,5542,25194,48916,75067,107498,152124,219001,325073,505899,835239,1467436,2691780,5127704,10024191,19262099,34813843,60378358,100158984,151433105,205173705,244725137,264494359,269866189,255162610,209597028,146245402,95556713,59701797,35765875,20411066,11068370,5826622,3078935,1655758,916003,521510,301721,176480,104507,62605,37895,23105,14216,8707,5292,3177,1822"
