unhcr_region,time,income_mountain_50bracket_shape_for_log
unhcr_middle_east_north_africa,1833,"980,1690,3025,5254,8858,14684,24135,40642,70550,124744,225213,390207,643519,1023630,1469009,1900471,2221386,2271507,2123924,1926630,1667581,1341307,990935,700054,459271,279087,164580,95458,55158,32392,19498,11859,7192,4325,2592,1555,924,560,311,177,93,43,23,2,0,0,0,0,0,0"
unhcr_middle_east_north_africa,1834,"973,1673,2984,5169,8699,14381,23530,39411,68131,120449,218019,380362,633632,1017134,1468831,1905106,2230835,2285447,2136993,1938352,1678307,1350877,998360,705519,463371,282036,166672,96880,56070,32972,19864,12099,7338,4417,2642,1577,938,568,318,180,93,44,23,2,0,0,0,0,0,0"
unhcr_middle_east_north_africa,1835,"1004,1713,3038,5249,8838,14591,23851,39889,68920,121857,220783,384878,640952,1026285,1478321,1908567,2226882,2277845,2130782,1936415,1680704,1357459,1005572,711644,468283,285427,168833,98157,56801,33383,20109,12246,7431,4468,2682,1596,953,570,320,182,95,44,23,2,0,0,0,0,0,0"
unhcr_middle_east_north_africa,1836,"1002,1708,3027,5236,8803,14540,23761,39700,68543,121094,219368,382772,637570,1021793,1474498,1906363,2228751,2284723,2139446,1945610,1690356,1367380,1014296,718591,473544,288901,170980,99431,57513,33788,20345,12382,7514,4526,2708,1617,965,580,325,184,95,45,24,2,0,0,0,0,0,0"
unhcr_middle_east_north_africa,1837,"1025,1735,3062,5292,8874,14652,23925,39914,68809,121480,220123,384870,640816,1027651,1483611,1915487,2230687,2282208,2135625,1944289,1692290,1372741,1020381,723953,478025,292024,172982,100627,58202,34177,20564,12526,7592,4567,2736,1636,974,584,329,187,95,46,24,3,0,0,0,0,0,0"
unhcr_middle_east_north_africa,1838,"1014,1717,3038,5233,8758,14403,23400,38764,66429,117068,212307,373733,628410,1016063,1476028,1913027,2235671,2295962,2155298,1967164,1715841,1391862,1031653,728711,479428,292006,172662,100218,57757,33789,20286,12347,7507,4540,2737,1641,982,590,334,189,96,49,25,3,0,0,0,0,0,0"
unhcr_middle_east_north_africa,1839,"1004,1700,2996,5152,8593,14069,22762,37457,63853,112700,205783,365821,620620,1010412,1475392,1917326,2245593,2310763,2170417,1980636,1728339,1403569,1041521,736385,485152,295758,174981,101596,58532,34230,20537,12500,7602,4599,2767,1662,996,601,340,193,96,49,25,3,0,0,0,0,0,0"
unhcr_middle_east_north_africa,1840,"990,1667,2937,5037,8369,13625,21878,35643,60360,106315,194216,349075,601523,991737,1460443,1907024,2242725,2318314,2187210,2007323,1763182,1439590,1070669,756426,498276,303888,179791,104382,60064,35045,21002,12782,7783,4712,2844,1704,1017,617,349,198,101,51,25,5,0,0,0,0,0,0"
unhcr_middle_east_north_africa,1841,"988,1658,2913,4976,8234,13343,21289,34403,57996,102487,188842,345703,604940,1001352,1478990,1931833,2265182,2333180,2197863,2015279,1769802,1444934,1073786,757383,498860,304423,180463,105097,60677,35536,21355,13038,7974,4848,2947,1783,1072,652,370,212,108,57,26,9,0,0,0,0,0,0"
unhcr_middle_east_north_africa,1842,"1424,2296,3791,6134,9671,15088,23300,36453,59683,103279,187646,343296,604069,1004063,1486970,1942991,2279664,2350727,2214494,2029335,1782165,1455276,1081264,762085,501828,306105,181533,105859,61204,35881,21593,13204,8098,4943,3020,1830,1102,670,386,222,114,60,27,10,0,0,0,0,0,0"
unhcr_middle_east_north_africa,1843,"2793,4313,6616,9933,14635,21486,31519,46876,72607,118444,203164,356225,612051,1003770,1481900,1935836,2273734,2349482,2217355,2035303,1791232,1466202,1092214,771766,509509,311376,184956,107995,62490,36632,22034,13460,8261,5046,3079,1872,1130,687,398,228,118,62,30,10,1,0,0,0,0,0"
unhcr_middle_east_north_africa,1844,"4256,6459,9637,14007,19968,28399,40399,57995,85945,133656,218993,367491,607354,976022,1450099,1915714,2269753,2362096,2238238,2056770,1812389,1485598,1108438,783902,518735,317533,188754,110296,63837,37392,22444,13705,8406,5148,3147,1923,1164,709,411,238,123,66,32,10,2,0,0,0,0,0"
unhcr_middle_east_north_africa,1845,"4829,7304,10850,15670,22181,31287,44142,62779,91930,140722,226090,373420,611457,970800,1438422,1903348,2262005,2365671,2255915,2083564,1842673,1512661,1126952,795116,525141,321491,191600,112045,64868,37983,22756,13847,8452,5137,3133,1908,1155,709,414,240,126,66,33,10,3,0,0,0,0,0"
unhcr_middle_east_north_africa,1846,"5921,8920,13130,18763,26254,36581,51011,71643,103188,154361,241004,387654,622985,974612,1431901,1890251,2251041,2363956,2263380,2096064,1857889,1528451,1140599,805617,532906,326533,194735,113950,65956,38580,23085,14017,8537,5189,3150,1923,1160,718,417,244,128,68,34,10,3,0,0,0,0,0"
unhcr_middle_east_north_africa,1847,"5484,8278,12217,17532,24633,34484,48309,68183,98847,149377,236665,386002,625281,983064,1450257,1916693,2280570,2390743,2283224,2110193,1869445,1538882,1149903,813010,538467,330253,197065,115317,66716,39011,23350,14187,8656,5258,3202,1949,1184,727,425,246,129,68,35,10,3,0,0,0,0,0"
unhcr_middle_east_north_africa,1848,"4500,6833,10203,14837,21113,29945,42497,60821,89735,138710,225714,377001,621854,997125,1485468,1961843,2326904,2432990,2311679,2125466,1877972,1543656,1152679,814584,539712,330953,197383,115511,66716,38939,23273,14149,8640,5274,3217,1967,1188,728,425,243,128,67,34,10,2,0,0,0,0,0"
unhcr_middle_east_north_africa,1849,"2985,4606,7049,10561,15497,22670,33164,49166,75856,123230,210545,368852,634512,1043376,1551050,2024342,2376063,2463078,2323280,2125576,1872980,1538198,1149868,814529,541279,332575,198556,116162,67071,39136,23409,14240,8705,5312,3246,1981,1200,736,424,245,128,67,33,10,2,0,0,0,0,0"
unhcr_middle_east_north_africa,1850,"987,1655,2883,4937,8183,13336,21371,34635,58619,104132,193664,359283,632081,1051496,1571321,2053876,2411606,2500114,2358763,2158356,1902463,1562474,1167204,825188,547558,336005,200355,116973,67330,39178,23383,14208,8682,5302,3236,1971,1192,729,422,242,126,67,33,11,1,0,0,0,0,0"
unhcr_middle_east_north_africa,1851,"1007,1703,2992,5180,8728,14448,23619,39269,67708,119811,218467,390013,657992,1071393,1582883,2056160,2413441,2510972,2366932,2157872,1894564,1553573,1162955,825769,549282,336781,200309,116762,67137,39057,23335,14197,8686,5308,3241,1969,1187,723,414,239,125,67,31,9,0,0,0,0,0,0"
unhcr_middle_east_north_africa,1852,"983,1675,2968,5179,8777,14607,24025,40232,69882,123822,225138,399213,665839,1074569,1581481,2054259,2423047,2535088,2393051,2176585,1904824,1558504,1166716,830126,553597,340010,202443,118123,67986,39620,23689,14417,8821,5391,3283,2002,1208,737,424,240,126,68,31,9,0,0,0,0,0,0"
unhcr_middle_east_north_africa,1853,"922,1608,2942,5230,8979,15117,25200,42869,75488,133649,239564,416652,675175,1061756,1545625,2012097,2403153,2549887,2425900,2214285,1940038,1585814,1185757,842496,560968,343811,204260,118895,68191,39572,23580,14321,8765,5357,3279,2002,1209,743,429,243,129,68,31,9,0,0,0,0,0,0"
unhcr_middle_east_north_africa,1854,"875,1531,2815,5020,8597,14414,23893,40384,70689,124633,222249,386901,635172,1012541,1495955,1978291,2416622,2615174,2502504,2281814,1994471,1623834,1211818,860379,572169,350132,207635,120650,69076,40000,23767,14400,8794,5375,3287,2011,1212,743,428,247,128,69,33,10,0,0,0,0,0,0"
unhcr_middle_east_north_africa,1855,"989,1725,3093,5441,9226,15318,25180,42264,73609,128447,224491,382577,621151,989089,1465690,1947795,2413255,2649805,2547701,2320932,2026277,1646323,1229323,875218,583706,358014,212623,123718,70897,41056,24367,14735,8970,5459,3323,2018,1214,747,426,241,133,69,34,10,0,0,0,0,0,0"
unhcr_middle_east_north_africa,1856,"984,1711,3055,5365,9096,15072,24707,41360,71963,125628,219572,374847,610216,975480,1454571,1949144,2436350,2694381,2591261,2353043,2049446,1660051,1232801,872807,584837,361293,216513,127141,73465,42882,25583,15491,9437,5763,3525,2154,1302,801,462,267,151,81,44,12,10,2,0,0,0,0"
unhcr_middle_east_north_africa,1857,"950,1665,2947,5150,8676,14293,23303,38827,67355,118204,208782,361385,600364,975764,1464765,1956073,2439183,2708526,2613421,2371900,2062869,1671118,1248446,886436,598683,376132,229160,136799,80389,47644,28772,17575,10765,6587,4024,2451,1480,907,526,309,180,99,58,23,12,10,3,0,0,0"
unhcr_middle_east_north_africa,1858,"906,1586,2767,4767,7930,12877,20601,33261,56048,98204,176134,315112,542729,912905,1435220,1972672,2472698,2739758,2661022,2417052,2100639,1710721,1291102,919761,624068,396312,243980,147351,87809,52831,32378,20045,12433,7682,4722,2889,1745,1082,637,380,226,134,75,34,20,10,10,2,0,0"
unhcr_middle_east_north_africa,1859,"914,1608,2791,4745,7903,12839,20537,33089,55501,96893,174941,317018,545463,916353,1464113,2058530,2533332,2715271,2622421,2373564,2059912,1694415,1303200,939720,647371,420107,263297,161351,97356,59167,36539,22772,14206,8831,5472,3362,2047,1273,758,457,277,165,96,46,23,13,10,6,0,0"
unhcr_middle_east_north_africa,1860,"909,1593,2787,4755,7913,12840,20515,33005,55256,96275,173280,312625,534191,890402,1418829,1997835,2483106,2707144,2668599,2447763,2120767,1732105,1332756,966192,671141,442437,281493,174135,105409,63979,39363,24434,15197,9439,5847,3604,2201,1362,805,489,293,173,100,49,24,14,10,7,0,0"
unhcr_middle_east_north_africa,1861,"899,1586,2764,4709,7820,12673,20199,32361,53835,93015,165918,296891,502921,828694,1310595,1863911,2404732,2737872,2780858,2588367,2235505,1809375,1381697,1000563,694731,457440,290973,179202,107592,64489,39103,23934,14741,9098,5623,3460,2117,1316,786,471,279,160,94,42,21,11,10,5,0,0"
unhcr_middle_east_north_africa,1862,"895,1579,2742,4664,7743,12536,19968,31963,53050,91325,162182,289107,488696,801538,1265125,1814409,2395789,2787946,2856162,2653460,2280850,1840470,1403786,1018111,706478,465993,296375,182245,109207,65206,39286,23873,14607,8971,5522,3397,2074,1293,770,459,270,154,92,36,18,10,10,1,0,0"
unhcr_middle_east_north_africa,1863,"905,1594,2760,4705,7787,12621,20123,32195,53226,91132,161102,286820,486489,795888,1250074,1805501,2425702,2855909,2925504,2701170,2302384,1843964,1397137,1011178,701474,464769,297005,182740,109178,64860,38808,23386,14195,8659,5301,3248,1978,1224,720,427,248,137,76,29,13,10,3,0,0,0"
unhcr_middle_east_north_africa,1864,"904,1595,2753,4669,7727,12485,19853,31639,51983,88354,155077,275014,467453,766786,1212479,1790549,2462465,2936051,3000297,2744500,2320249,1850500,1400331,1017234,709756,474842,305954,189037,112981,66928,39826,23826,14353,8693,5295,3229,1958,1208,710,413,236,131,69,29,10,8,0,0,0,0"
unhcr_middle_east_north_africa,1865,"876,1553,2675,4518,7455,11992,18929,29862,48657,82739,146316,261584,450173,742062,1176231,1761402,2460983,2957354,3030571,2772888,2351238,1882073,1434600,1054490,745945,504767,327263,202442,120763,71316,42210,25057,14984,9031,5494,3342,2012,1240,725,425,242,131,68,27,10,6,0,0,0,0"
unhcr_middle_east_north_africa,1866,"868,1525,2627,4437,7329,11774,18327,28153,45067,79438,150090,283765,520577,836252,1208788,1705025,2394626,2951448,3093765,2827165,2366798,1879014,1427452,1052553,745608,504321,325793,200202,118432,69277,40468,23599,13885,8295,5019,3045,1838,1128,665,380,220,110,61,22,10,0,0,0,0,0"
unhcr_middle_east_north_africa,1867,"875,1538,2656,4509,7475,12040,18881,29433,47972,85646,163197,312429,575164,926058,1315751,1775122,2388951,2869685,2989345,2742897,2312927,1858580,1436089,1087618,791412,545933,353527,213666,123538,70377,38947,20963,11630,6835,4138,2530,1526,943,553,318,180,88,52,19,2,0,0,0,0,0"
unhcr_middle_east_north_africa,1868,"867,1534,2641,4503,7465,12043,18912,29728,49414,89919,174006,339837,641909,1059623,1520446,1985510,2530788,2833018,2790587,2484995,2113801,1760436,1430660,1136445,849407,589481,378909,226173,128566,71791,38313,19582,10447,6072,3687,2262,1373,849,496,290,161,81,48,17,0,0,0,0,0,0"
unhcr_middle_east_north_africa,1869,"863,1522,2631,4476,7428,11986,18848,29628,49225,89553,173339,338728,640591,1060412,1523740,1990535,2538129,2848527,2811935,2507839,2134867,1783499,1456147,1157494,863323,596807,383012,228272,129446,72123,38482,19670,10461,6045,3651,2230,1357,838,490,281,156,76,48,12,0,0,0,0,0,0"
unhcr_middle_east_north_africa,1870,"855,1520,2640,4496,7456,12034,18901,29692,49264,89520,173257,338811,641556,1065238,1532905,2003396,2555521,2875856,2844952,2538790,2157388,1798610,1466054,1164049,867017,597334,381812,226848,128212,71136,37763,19158,10119,5839,3527,2161,1312,809,475,272,149,72,45,11,0,0,0,0,0,0"
unhcr_middle_east_north_africa,1871,"843,1503,2611,4456,7403,11961,18796,29526,48911,88726,171538,335344,635546,1059869,1529518,2001814,2556467,2888493,2865194,2558092,2169680,1806497,1477126,1180328,888047,619315,400997,241864,138863,78257,42204,21842,11756,6868,4207,2602,1589,966,564,315,168,84,50,21,0,0,0,0,0,0"
unhcr_middle_east_north_africa,1872,"835,1510,2985,5271,8789,14183,22193,34492,55722,97450,182139,347824,650913,1085089,1571124,2066228,2645920,3009716,2994221,2657092,2214302,1770035,1363389,1021456,749370,535342,371780,245399,152118,90220,51969,29748,17088,10180,6214,3794,2298,1372,775,413,212,103,62,23,10,10,0,0,0,0"
unhcr_middle_east_north_africa,1873,"826,1486,2943,5196,8682,14029,21974,34134,55045,96010,179241,342510,642722,1079042,1571768,2078133,2670241,3059512,3063837,2729250,2273566,1806012,1377523,1013453,723172,500964,342329,226151,141194,84481,49740,29477,17340,10374,6311,3842,2317,1380,781,414,216,104,62,24,10,9,0,0,0,0"
unhcr_middle_east_north_africa,1874,"810,1464,2921,5182,8642,13960,21852,33885,54469,94706,176476,337301,634400,1072234,1570586,2086740,2688144,3096569,3114144,2781193,2317321,1836224,1393026,1016650,717277,490494,331843,217437,134720,80113,46914,27701,16332,9752,5907,3576,2155,1289,739,400,213,103,62,23,10,5,0,0,0,0"
unhcr_middle_east_north_africa,1875,"794,1447,2879,5111,8542,13800,21632,33505,53698,92932,172586,329378,619872,1052899,1550076,2075254,2691879,3132205,3175430,2845040,2367125,1867048,1410633,1024731,721211,491404,330147,214515,131853,77811,45275,26557,15597,9249,5556,3339,2010,1209,694,379,203,96,59,23,10,5,0,0,0,0"
unhcr_middle_east_north_africa,1876,"787,1422,2854,5083,8503,13739,21511,33278,53179,91738,170028,324475,611896,1046331,1549045,2083999,2710910,3170920,3230300,2906505,2423660,1909548,1434261,1028616,710684,473400,310519,197367,118774,68776,39464,22805,13381,7911,4677,2775,1664,1004,591,328,182,90,53,25,0,0,0,0,0,0"
unhcr_middle_east_north_africa,1877,"780,1403,2809,5015,8398,13587,21293,32928,52524,90376,167266,319341,603595,1039472,1549123,2095225,2730411,3205472,3271355,2941846,2444694,1920869,1442541,1035907,717150,478259,313709,199385,120024,69496,39857,23011,13488,7974,4707,2803,1678,1012,597,331,185,92,53,25,0,0,0,0,0,0"
unhcr_middle_east_north_africa,1878,"763,1380,2790,4988,8350,13495,21149,32676,51973,89104,164588,314138,594588,1029622,1540783,2088876,2725821,3222604,3317446,2999029,2496864,1961591,1472763,1053190,723163,476867,307781,192298,113864,64904,36773,21004,12198,7153,4166,2449,1466,897,534,307,174,88,53,19,0,0,0,0,0,0"
unhcr_middle_east_north_africa,1879,"752,1361,2736,4913,8234,13338,20919,32310,51288,87746,161861,309064,586128,1021352,1536146,2091408,2734663,3241376,3335407,3012268,2506277,1984499,1506022,1086517,748989,494274,316720,197020,116753,66554,37621,21452,12505,7430,4438,2697,1671,1047,652,387,225,120,71,35,10,4,0,0,0,0"
unhcr_middle_east_north_africa,1880,"743,1346,2701,4854,8140,13192,20701,31958,50611,86229,158515,302181,573182,1003199,1516337,2078809,2735255,3268866,3387772,3070359,2552394,2016108,1527825,1100990,758784,500903,320595,199180,117914,67112,37882,21574,12569,7469,4472,2723,1689,1067,663,391,231,122,73,37,10,5,0,0,0,0"
unhcr_middle_east_north_africa,1881,"735,1312,2329,4047,6790,11057,17470,27262,43992,77152,146256,285758,551838,981834,1502423,2079916,2758080,3319727,3456550,3155819,2628965,2070325,1559035,1118296,761369,489017,299171,177159,101895,57857,33095,19211,11450,7051,4454,2855,1816,1152,719,425,251,136,79,42,10,7,0,0,0,0"
unhcr_middle_east_north_africa,1882,"718,1297,2293,3996,6706,10935,17313,27014,43522,76155,144201,281852,545396,976857,1504522,2094177,2785008,3364796,3509257,3199996,2652228,2079103,1562248,1120058,764643,492621,301950,179034,103076,58514,33448,19380,11537,7101,4482,2874,1829,1159,720,426,250,137,79,43,10,7,0,0,0,0"
unhcr_middle_east_north_africa,1883,"709,1279,2264,3956,6651,10884,17293,27039,43490,75557,141969,276033,531497,949359,1462486,2051074,2751451,3362077,3544734,3266605,2735204,2166240,1621867,1151284,780988,500615,305993,181380,104462,59290,33848,19593,11647,7160,4517,2889,1843,1169,725,429,254,139,79,44,10,7,0,0,0,0"
unhcr_middle_east_north_africa,1884,"702,1263,2234,3909,6581,10799,17216,26963,43219,74685,140100,272414,523313,936955,1448374,2039236,2744539,3369221,3582154,3324702,2798835,2225215,1658352,1168836,787417,501249,306293,181897,104945,59524,33931,19610,11646,7159,4525,2900,1853,1176,734,437,259,140,82,44,11,8,0,0,0,0"
unhcr_middle_east_north_africa,1885,"692,1251,2206,3858,6517,10723,17154,26907,42962,73758,137962,267996,512874,918369,1421472,2010173,2718879,3363008,3616613,3394545,2881972,2299280,1704611,1191751,798882,507031,309508,183769,105980,60049,34165,19690,11676,7167,4532,2904,1855,1178,730,437,261,140,83,42,11,8,0,0,0,0"
unhcr_middle_east_north_africa,1886,"692,1248,2202,3856,6497,10702,17136,26902,42899,73320,136493,264376,505013,905173,1402794,1987067,2696245,3354526,3643628,3452898,2955519,2366555,1750564,1217203,813619,515567,314648,186728,107634,60888,34538,19830,11719,7189,4534,2907,1856,1175,732,435,260,139,82,43,11,8,0,0,0,0"
unhcr_middle_east_north_africa,1887,"677,1225,2154,3773,6378,10536,16890,26467,41915,71083,131932,255400,486977,878146,1370423,1962932,2692989,3378338,3696483,3520027,3022160,2424751,1788488,1238465,826253,523034,319064,189296,109066,61648,34900,19982,11782,7205,4536,2908,1855,1171,730,433,261,141,82,43,11,8,0,0,0,0"
unhcr_middle_east_north_africa,1888,"666,1198,2112,3696,6247,10330,16573,25966,40966,69187,128253,248571,475346,863208,1357581,1955140,2688905,3386080,3723977,3568227,3078679,2477307,1827465,1264154,843638,534575,326529,193764,111652,63082,35621,20332,11938,7276,4572,2919,1867,1180,734,435,260,144,82,43,11,7,0,0,0,0"
