unicef_region,time,income_mountain_50bracket_shape_for_log
sa,1857,"1494,3737,8164,17488,37244,79051,170591,370931,804448,1663320,3274416,6029459,9913753,15853150,23707463,31219155,37928293,41016742,38305267,29824383,20019589,12371676,7368023,4386895,2661649,1648715,1035617,654514,415434,265131,169807,107937,67564,41332,24625,14259,8050,4459,2425,1312,708,378,199,97,46,16,7,0,0,0"
sa,1858,"1428,3146,6996,15632,34549,75513,166818,368899,808468,1681284,3319544,6114443,10043936,16053235,23902793,31370816,37981493,40864984,38022700,29542841,19940562,12497474,7616032,4643372,2852335,1753640,1078946,669825,420231,263647,165549,104446,65477,40219,24038,13935,7871,4369,2391,1302,704,371,199,89,39,14,7,0,0,0"
sa,1859,"1451,3209,7137,15966,35301,77165,170464,376885,824916,1713537,3379480,6212595,10190970,16288247,24195406,31743840,38383002,41057926,37907905,29269071,19747505,12389123,7558103,4617596,2842377,1749083,1075930,667845,419216,263591,165953,105079,66119,40750,24446,14252,8112,4544,2516,1384,757,406,216,98,46,21,6,0,0,0"
sa,1860,"1481,3276,7304,16323,36088,78880,174200,385082,841818,1746671,3441449,6315788,10351978,16560566,24581852,32319192,39136417,41690841,38041148,28925343,19216665,11896299,7214080,4417541,2742847,1707043,1062098,666362,422188,267879,170071,108396,68569,42487,25650,15061,8650,4887,2732,1511,837,455,240,119,54,24,8,0,0,0"
sa,1861,"1521,3358,7468,16682,36830,80463,177676,392815,857941,1778152,3498818,6406175,10481158,16763767,24828021,32610091,39452004,41950083,38169008,28901986,19102418,11751907,7081689,4309893,2665322,1661783,1041811,659262,421388,271078,174564,111984,70833,43829,26427,15513,8920,5048,2825,1569,865,467,248,122,59,24,8,0,0,0"
sa,1862,"1529,3388,7546,16867,37273,81503,180178,398922,871431,1805661,3551026,6488814,10590794,16926326,25018374,32803317,39520251,41815792,38151593,29020544,19244156,11886715,7174989,4326165,2651870,1642075,1021120,641550,408132,262326,169117,108337,68260,42028,25179,14668,8363,4699,2614,1436,779,410,208,100,43,19,6,0,0,0"
sa,1863,"1630,3589,7961,17730,39081,85295,188133,415424,904273,1870951,3673057,6686650,10891824,17344442,25467199,33189651,39773938,41900975,38072044,28822470,19035341,11732267,7053260,4218292,2565242,1578408,975787,610012,386383,247460,159045,101529,63714,39088,23391,13649,7820,4427,2491,1376,752,398,205,97,40,23,7,0,0,0"
sa,1864,"1663,3653,8099,18021,39698,86642,191176,422477,919097,1899395,3723462,6762316,10996877,17516481,25685206,33472346,40074076,42101470,38098959,28748314,18967398,11695299,7023756,4196002,2544673,1560687,963012,601789,381474,244757,157702,100955,63526,39069,23439,13716,7882,4478,2532,1408,772,413,212,101,44,23,14,0,0,0"
sa,1865,"1682,3696,8213,18305,40375,88243,194939,431309,937873,1936556,3792211,6875807,11185010,17831541,26071227,33922116,40526285,42394331,38040877,28478773,18678144,11483215,6875417,4115265,2497136,1534788,952055,598070,380853,245278,158501,101738,64178,39576,23813,13992,8071,4600,2614,1459,805,430,224,105,47,23,15,2,0,0"
sa,1866,"1909,4050,8734,19104,41647,90453,199119,439807,954156,1965831,3842594,6952982,11301370,18035982,26357391,34323618,40979717,42712468,38073823,28299907,18470618,11320211,6756930,4049159,2461233,1515336,943546,594941,379890,245122,158597,101879,64306,39673,23893,14051,8118,4641,2640,1473,816,436,227,112,50,23,15,5,0,0"
sa,1867,"7227,12509,21623,37946,68026,125984,245975,501919,1036392,2072096,3975468,7104797,11451896,18204023,26473835,34351544,40969782,42652923,37924437,28141497,18422049,11378321,6875332,4174756,2552598,1565233,967610,606056,384872,246718,158126,100636,63121,38785,23273,13624,7845,4471,2545,1425,797,433,228,114,52,25,15,6,0,0"
sa,1868,"9643,16424,27757,47193,81482,145048,272841,540740,1093827,2159134,4107393,7287672,11689812,18525865,26800596,34552462,40958847,42446479,37613023,27878753,18339958,11418024,6965728,4267279,2626129,1617670,1001458,626563,396370,252776,161284,102074,63541,38663,22909,13211,7477,4201,2366,1330,742,414,223,114,56,25,15,6,0,0"
sa,1869,"9703,16542,27993,47687,82500,147199,277404,550540,1113203,2195444,4170799,7380005,11821541,18715381,26991982,34746315,41111761,42493932,37541328,27778702,18299023,11427498,7001590,4310246,2664972,1646792,1020766,639206,403738,257180,164180,103916,64638,39274,23204,13323,7508,4209,2365,1334,746,415,227,114,60,25,15,6,0,0"
sa,1870,"9751,16663,28347,48421,83931,150027,283091,562279,1136019,2237930,4245056,7490225,11980536,18948045,27246860,35018722,41341352,42598041,37491747,27649404,18199708,11368830,6977638,4295394,2644205,1624253,1001416,624745,393811,250644,159860,100924,62496,37720,22111,12581,7019,3894,2163,1205,667,364,198,98,47,22,5,0,0,0"
sa,1871,"9705,16574,28104,47977,83174,148693,280665,557735,1128043,2224493,4223858,7463212,11946281,18903626,27223423,35024671,41411212,42739009,37693033,27847915,18351080,11482417,7056073,4349160,2683626,1651289,1019486,636857,401795,255855,163286,103187,63962,38660,22706,12955,7255,4039,2255,1266,706,389,212,106,55,22,15,0,0,0"
sa,1872,"9603,16394,27802,47447,82238,146941,277211,550557,1113572,2196429,4172452,7380685,11824252,18730290,27049402,34924465,41480584,42988768,38101325,28248407,18628455,11626163,7113142,4366994,2687446,1650149,1017321,635090,400542,254986,162771,102988,63977,38781,22848,13079,7346,4107,2303,1295,729,403,222,112,59,24,15,5,0,0"
sa,1873,"9551,16302,27617,47083,81515,145472,274116,543886,1099848,2169489,4122878,7300886,11705514,18562655,26880752,34823687,41530134,43204193,38463988,28608692,18876717,11755553,7168583,4392512,2705676,1664970,1027894,641526,404158,256930,163825,103630,64427,39127,23109,13261,7470,4186,2351,1326,747,417,229,116,61,26,15,7,0,0"
sa,1874,"9449,16127,27315,46562,80572,143698,270576,536500,1084827,2139970,4067796,7210201,11568223,18361680,26662282,34670283,41553048,43419884,38854311,29007557,19161699,11919318,7256461,4441811,2735772,1683598,1038695,647126,406797,258107,164368,103904,64603,39255,23209,13347,7533,4230,2381,1344,757,417,230,116,61,26,15,7,0,0"
sa,1875,"9353,15956,27018,46016,79590,141815,266837,528877,1069794,2111497,4016648,7128549,11446680,18189681,26484933,34551118,41587552,43629953,39237184,29402409,19443335,12071466,7330250,4472521,2746061,1686547,1037147,643122,402763,254607,161539,101866,63256,38437,22745,13104,7408,4161,2335,1313,729,401,217,111,55,22,15,5,0,0"
sa,1876,"9220,15740,26644,45371,78454,139771,263033,521484,1055318,2082958,3961532,7035213,11307567,17975083,26224935,34372665,41635389,43954907,39768904,29907316,19757617,12208714,7356339,4452829,2719612,1663285,1019822,630776,395284,250323,159027,100516,62660,38276,22817,13269,7585,4296,2428,1365,754,412,221,107,51,22,15,2,0,0"
sa,1877,"1918,4032,8671,18876,41017,88879,195407,431565,934962,1922511,3751012,6771104,11001755,17644521,26000968,34472753,42102792,44598282,40475552,30472769,20052075,12293270,7341396,4405506,2679699,1638618,1005854,622864,390660,247815,157787,100055,62644,38506,23143,13604,7860,4494,2550,1428,780,416,214,102,42,22,12,0,0,0"
sa,1878,"1894,3988,8607,18769,40827,88483,194419,428884,928751,1910474,3729873,6740158,10966488,17584539,25934519,34455984,42218011,44850739,40879322,30852899,20268560,12329266,7269036,4300414,2595467,1587618,977556,607181,381785,243055,155681,99278,62351,38353,23046,13541,7818,4466,2527,1409,767,408,207,98,38,22,5,0,0,0"
sa,1879,"1704,3700,8174,18111,39802,86776,191364,423059,917828,1890877,3695194,6680484,10867721,17414548,25699033,34199627,42064259,44905861,41222070,31336698,20696271,12639836,7485403,4439278,2685433,1643953,1008887,623116,389765,247041,157607,100190,62800,38584,23154,13574,7826,4463,2527,1407,766,406,205,95,38,20,5,0,0,0"
sa,1880,"1689,3665,8081,17906,39336,85734,189015,417757,906556,1868165,3652000,6606214,10747208,17227379,25490774,34050507,42091925,45158384,41723901,31886446,21119477,12900904,7636001,4519606,2728474,1666675,1018089,625190,389304,245877,156267,99014,61914,37950,22717,13278,7624,4336,2440,1355,732,386,193,88,37,12,5,0,0,0"
sa,1881,"1671,3635,8015,17752,39004,84978,187241,413534,897300,1849500,3616856,6545079,10642222,17047063,25267059,33853827,42034813,45307526,42174066,32453836,21608190,13246479,7887257,4701621,2865703,1761825,1071410,650418,399834,248353,154634,96535,59993,36677,21883,12732,7276,4113,2307,1277,687,363,181,82,32,12,5,0,0,0"
sa,1882,"1657,3611,7957,17622,38706,84307,185683,409871,889386,1833768,3588038,6499149,10575079,16947351,25166909,33818248,42177271,45647859,42704860,33001040,22028642,13518187,8059647,4809733,2927460,1794052,1084731,653433,398864,245744,151403,93753,58054,35430,21101,12252,6982,3927,2193,1213,652,343,173,80,28,12,5,0,0,0"
sa,1883,"1638,3569,7866,17436,38318,83457,183825,405757,880830,1816806,3556539,6448603,10500365,16840828,25071090,33805051,42366414,46043691,43263642,33530949,22422784,13806874,8288018,4980897,3039995,1860885,1121380,671143,406558,248540,151756,93272,57543,35060,20859,12096,6877,3868,2155,1187,638,334,169,76,28,12,5,0,0,0"
sa,1884,"1628,3532,7773,17210,37812,82311,181277,400180,869379,1793891,3512995,6376608,10389967,16687648,24943784,33801179,42614152,46545540,43981179,34215559,22910879,14080366,8426753,5050410,3071979,1874726,1126211,671819,406005,248015,151279,92823,57182,34803,20679,11983,6805,3821,2125,1172,626,326,169,71,28,12,5,0,0,0"
sa,1885,"1465,3178,7006,15546,34238,74596,164399,363004,793400,1645420,3240877,5954496,9786031,15775938,23961810,32868162,42156600,46881808,45228713,35919949,24379745,15077662,9033910,5438515,3326749,2046014,1242285,748902,456592,281162,172818,106925,66415,40815,24478,14270,8100,4514,2486,1355,724,384,194,98,43,13,6,0,0,0"
sa,1886,"1625,3762,8576,18660,40135,85871,186468,407596,878981,1803323,3517768,6371067,10379310,16728663,25083736,34262956,43643590,47947647,45182890,34907736,23202931,14064302,8257956,4926329,3028866,1901012,1195644,747343,466047,290962,181672,113416,70408,43198,25903,15164,8698,4890,2699,1471,797,428,232,115,59,30,8,0,0,0"
sa,1887,"1440,3424,7874,17031,36400,77353,166946,362751,785137,1619689,3182541,5853313,9641667,15559047,23776999,32897682,42767150,48199471,46890091,37374212,25343432,15478418,9026199,5279262,3163307,1944944,1212979,756863,472652,297524,189132,120229,75404,46513,28009,16465,9467,5335,2951,1613,871,472,253,129,67,35,10,0,0,0"
sa,1888,"1417,3341,7720,16698,35695,75825,163555,355221,769320,1588611,3125188,5760812,9512573,15361357,23573075,32773562,42872152,48616635,47621953,38193984,25990747,15880832,9240251,5386333,3216421,1972996,1229652,767225,479011,301341,191464,121747,76398,47154,28428,16720,9627,5433,3012,1645,896,487,259,136,67,35,11,0,0,0"
sa,1889,"1541,3572,8266,17923,38369,81653,176492,384117,828879,1703531,3332979,6080286,9957599,16091769,24447748,33878302,44044014,49314513,47508123,37399624,25109985,15221445,8835964,5153171,3080922,1892121,1180297,737567,461005,290109,184273,117003,73196,45030,27066,15887,9142,5161,2862,1570,849,463,248,126,64,34,10,0,0,0"
sa,1890,"1364,3174,7393,16007,34180,72500,156069,338432,733627,1517817,2993378,5544808,9203187,14877871,23022241,32312212,42815369,49204100,48912132,39780918,27316111,16755737,9739380,5648248,3348927,2038352,1262212,782137,485053,303640,192349,122284,76781,47391,28570,16823,9697,5493,3053,1685,914,498,269,138,68,34,12,0,0,0"
sa,1891,"1783,4059,9398,20445,43808,93543,202611,442430,946408,1927387,3730263,6658796,10790153,17412976,25969421,35875120,45896927,50343988,46982563,35858976,23582483,14136609,8188994,4772596,2848809,1743650,1083092,673533,419025,262900,166310,105229,65555,40016,23839,13886,7949,4480,2491,1370,741,401,216,105,56,26,5,0,0,0"
sa,1892,"1439,3283,7674,16667,35631,75667,163196,354393,766462,1580090,3103299,5706219,9406989,15235494,23459964,32974920,43746267,49984188,49358486,39707608,27031472,16455184,9520157,5501573,3249119,1969736,1214835,749944,463286,289139,182565,115775,72498,44534,26698,15629,8971,5066,2817,1549,839,454,247,122,63,30,10,0,0,0"
sa,1893,"1343,3055,7180,15594,33297,70623,152010,329567,714324,1477713,2914245,5399795,8970769,14533861,22604715,32034174,42994708,49879661,50122091,41070679,28300573,17321950,10015512,5768538,3394112,2051358,1262417,777362,479093,298355,188160,119336,74823,46049,27673,16238,9341,5283,2942,1620,876,476,256,129,67,31,12,0,0,0"
sa,1894,"1286,2911,6855,14877,31768,67372,144880,313867,681140,1412189,2792050,5196258,8677347,14063535,22012804,31387683,42464572,49793722,50642780,42046142,29222791,17962735,10393810,5981423,3515444,2123561,1306981,804622,495470,307907,193828,122784,76890,47349,28499,16751,9642,5455,3029,1667,900,488,262,133,66,35,11,0,0,0"
sa,1895,"1360,3053,7185,15632,33433,70999,153071,332359,719992,1487517,2928999,5409227,8956514,14531984,22596715,32160916,43299288,50092749,50435794,41393125,28492244,17435885,10114247,5820062,3416103,2064605,1266945,776746,476112,294314,184264,115953,71963,43940,26212,15242,8669,4842,2657,1435,752,394,203,99,43,23,9,0,0,0"
sa,1896,"1727,3811,8860,19290,41290,88048,190447,415123,888259,1812142,3514913,6296812,10235225,16570654,25027863,35172992,45885784,51198715,49027500,38104651,25223378,15100660,8709641,5008937,2956494,1793253,1101835,677179,415433,256343,159440,99366,60938,36779,21735,12572,7148,4010,2206,1188,618,321,164,76,34,20,8,0,0,0"
sa,1897,"1089,2446,5822,12609,26829,56706,121004,260473,564782,1179753,2357056,4461262,7635191,12346879,19652538,28766943,40129897,49215356,52203130,45710731,32917572,20634130,11994408,6841378,3954041,2358486,1431202,865406,521536,316722,195384,121861,75299,45956,27483,16045,9163,5133,2815,1516,792,413,212,107,46,25,15,0,0,0"
sa,1898,"1086,2419,5766,12486,26547,56083,119618,257416,558089,1165646,2328700,4408113,7546671,12212968,19478359,28615712,40110718,49347055,52492759,46056056,33210960,20824670,12102863,6904564,3995559,2389034,1455459,883992,534304,324686,200393,124925,77103,47139,28290,16585,9505,5332,2923,1567,817,427,217,109,50,24,17,2,0,0"
sa,1899,"1354,2872,6212,13596,29708,64368,141075,309950,677237,1408520,2787239,5167970,8598015,13993387,21916974,31589888,43228217,50615519,51619617,42711299,29495688,18102877,10594169,6241593,3787750,2354036,1456259,881301,527157,316204,188917,112744,67566,40756,24314,14212,8149,4594,2543,1377,728,377,191,92,40,23,11,0,0,0"
sa,1900,"1233,2620,5640,12324,26942,58387,127796,280563,615316,1286812,2562307,4801705,8086602,13172723,20881736,30400034,42194513,50438508,52479559,44466557,31250325,19371426,11358109,6671155,3997427,2428288,1460866,858166,501623,297882,177663,106074,64178,39080,23505,13836,7962,4508,2519,1389,751,393,200,95,44,15,7,0,0,0"
sa,1901,"1244,2610,5522,11918,25893,55886,121918,267152,586123,1228101,2451385,4614727,7822435,12762238,20369997,29876845,41819247,50587105,53161646,45570595,32261431,20027161,11704670,6835948,4071406,2456774,1467932,855067,495859,292814,174199,103763,62672,38114,22856,13405,7702,4366,2452,1369,742,393,198,98,36,14,7,0,0,0"
sa,1902,"1062,2223,4595,9770,21047,45293,97960,213911,469740,995713,2011961,3858273,6749177,11002896,17873640,26937405,38755324,49575739,54233247,49236455,36379596,23124367,13554225,7827782,4594833,2740863,1627284,945095,544862,319283,188957,112480,68099,41560,25009,14708,8462,4788,2677,1485,807,425,215,105,42,15,8,0,0,0"
sa,1903,"4562,8067,13744,23443,40527,71547,131251,253710,513614,1038013,2038080,3844375,6677419,10819911,17554817,26488464,38222390,49355457,54443384,49919764,37186956,23811721,14049021,8175542,4833431,2889557,1711331,989539,566710,329414,192988,113301,67722,40992,24539,14365,8208,4616,2567,1417,765,408,209,105,41,16,8,0,0,0"
sa,1904,"5041,8884,15071,25541,43707,76132,137557,261964,523976,1050433,2052578,3859775,6685384,10817958,17562467,26542411,38358557,49553184,54735658,50239477,37469376,24042015,14223643,8318966,4947075,2975831,1772593,1028600,589834,342124,199729,116726,69254,41530,24581,14188,7982,4410,2421,1325,716,382,198,105,45,15,8,0,0,0"
sa,1905,"5282,9241,15677,26567,45521,79458,144258,275777,552947,1105602,2153402,4030561,6914437,11195048,18133096,27330303,39571533,50477737,55308999,49906494,36709796,23332406,13756788,8066848,4822766,2917195,1743027,1012416,581112,336994,196754,114762,67908,40633,23993,13790,7712,4247,2330,1279,696,377,199,98,50,16,7,0,0,0"
sa,1906,"4929,8692,14777,25089,43021,75090,135900,259056,518364,1038907,2029383,3814690,6602489,10695210,17410047,26468722,38618854,50195766,55739495,51319245,38323196,24573421,14505425,8471150,5047563,3052097,1826137,1061696,609313,352901,206059,120350,71291,42733,25301,14583,8168,4500,2467,1363,741,407,215,109,56,19,7,0,0,0"
sa,1907,"5581,9697,16472,28047,48319,84923,155893,300914,606601,1208735,2341182,4339963,7315599,11880338,19152281,28856041,41901859,52233999,56370830,49344576,35509806,22246950,13014125,7580411,4506761,2721253,1628419,944690,541641,314502,184685,108201,63942,38067,22356,12787,7129,3922,2151,1190,649,348,184,92,47,14,5,0,0,0"
sa,1908,"4911,8572,14640,25144,43818,78051,145178,283508,576931,1157724,2253412,4195509,7103636,11547251,18701886,28356203,41537607,52329710,56995725,50407607,36569453,23034477,13500233,7831862,4611897,2758947,1642685,950773,544391,317022,188176,112146,67095,40108,23620,13579,7632,4243,2353,1304,712,385,198,102,45,19,5,0,0,0"
sa,1909,"2469,4612,8169,14612,26653,49676,95143,190248,394004,816637,1634099,3136680,5600900,9153214,15090702,23664423,35384324,48792767,56507032,55497624,43713624,29056350,17381704,10016884,5789812,3391120,1988278,1143770,647197,371703,219794,132378,80281,48544,28922,16832,9562,5351,2964,1645,898,485,256,133,59,26,9,0,0,0"
sa,1910,"777,1689,3512,7508,16276,35175,75707,164906,361260,773664,1577061,3059604,5491366,9010716,14930010,23532442,35448203,49071439,57005625,56052501,44217611,29435377,17620742,10139265,5841267,3413937,2001798,1152418,651567,373685,221367,134259,81992,49739,29672,17298,9853,5534,3091,1724,947,515,266,142,64,28,12,0,0,0"
