country,time,owid_education_idx
tgo,1950,1.66667
tgo,1955,2
tgo,1960,2.33333
tgo,1965,2.8
tgo,1970,3.2
tgo,1975,6.8
tgo,1980,11.46667
tgo,1985,15.8
tgo,1990,19.93333
tgo,1991,20.66667
tgo,1992,21.33333
tgo,1993,22
tgo,1994,22.66667
tgo,1995,23.33333
tgo,1996,24
tgo,1997,24.66667
tgo,1998,25.33333
tgo,1999,26
tgo,2000,26.66667
tgo,2001,26.66667
tgo,2002,27.33333
tgo,2003,27.33333
tgo,2004,28
tgo,2005,28
tgo,2006,28.66667
tgo,2007,28.66667
tgo,2008,28.66667
tgo,2009,28.66667
tgo,2010,28.66667
tgo,2011,29.33333
tgo,2012,29.33333
tgo,2013,30
tgo,2014,31.33333
tgo,2015,31.33333
tgo,2016,32
tgo,2017,32
tha,1870,0
tha,1875,0.06667
tha,1880,0.06667
tha,1885,0.06667
tha,1890,0.06667
tha,1895,0.06667
tha,1900,0.13333
tha,1905,0.2
tha,1910,1.6
tha,1915,2.46667
tha,1920,3.4
tha,1925,4
tha,1930,4.66667
tha,1935,5.2
tha,1940,5.6
tha,1945,7.6
tha,1950,8.93333
tha,1955,11.4
tha,1960,13.8
tha,1965,12.6
tha,1970,12.46667
tha,1975,14.06667
tha,1980,17.8
tha,1985,21.73333
tha,1990,25.53333
tha,1991,31.33333
tha,1992,31.33333
tha,1993,32
tha,1994,32.66667
tha,1995,33.33333
tha,1996,34.66667
tha,1997,36.66667
tha,1998,38
tha,1999,39.33333
tha,2000,40.66667
tha,2001,42
tha,2002,43.33333
tha,2003,44.66667
tha,2004,45.33333
tha,2005,46.66667
tha,2006,46.66667
tha,2007,47.33333
tha,2008,48.66667
tha,2009,50
tha,2010,51.33333
tha,2011,50
tha,2012,51.33333
tha,2013,50
tha,2014,50.66667
tha,2015,50.66667
tha,2016,50.66667
tha,2017,50.66667
tjk,1950,20.46667
tjk,1955,24.13333
tjk,1960,27.66667
tjk,1965,33.66667
tjk,1970,37.53333
tjk,1975,44.06667
tjk,1980,51.53333
tjk,1985,58.2
tjk,1990,63.8
tjk,1991,65.33333
tjk,1992,66.66667
tjk,1993,68
tjk,1994,69.33333
tjk,1995,70.66667
tjk,1996,70.66667
tjk,1997,70.66667
tjk,1998,70.66667
tjk,1999,70.66667
tjk,2000,70.66667
tjk,2001,70.66667
tjk,2002,70.66667
tjk,2003,70.66667
tjk,2004,70
tjk,2005,70
tjk,2006,70
tjk,2007,70
tjk,2008,73.33333
tjk,2009,72.66667
tjk,2010,72.66667
tjk,2011,72
tjk,2012,71.33333
tjk,2013,71.33333
tjk,2014,70.66667
tjk,2015,70
tjk,2016,70
tjk,2017,69.33333
tkm,2010,66
tkm,2011,66
tkm,2012,65.33333
tkm,2013,65.33333
tkm,2014,65.33333
tkm,2015,65.33333
tkm,2016,65.33333
tkm,2017,65.33333
ton,1950,41.33333
ton,1955,42.46667
ton,1960,43.13333
ton,1965,43.93333
ton,1970,45.2
ton,1975,45.46667
ton,1980,48.26667
ton,1985,50.53333
ton,1990,55.33333
ton,1991,56.66667
ton,1992,57.33333
ton,1993,58.66667
ton,1994,60
ton,1995,60.66667
ton,1996,60.66667
ton,1997,60.66667
ton,1998,60.66667
ton,1999,60.66667
ton,2000,60.66667
ton,2001,60.66667
ton,2002,60.66667
ton,2003,61.33333
ton,2004,61.33333
ton,2005,61.33333
ton,2006,62.66667
ton,2007,65.33333
ton,2008,67.33333
ton,2009,69.33333
ton,2010,71.33333
ton,2011,72.66667
ton,2012,72.66667
ton,2013,73.33333
ton,2014,74
ton,2015,74.66667
ton,2016,74.66667
ton,2017,74.66667
tto,1870,2.33333
tto,1875,3
tto,1880,3.86667
tto,1885,4.46667
tto,1890,5.4
tto,1895,6.86667
tto,1900,8.26667
tto,1905,10.2
tto,1910,12.93333
tto,1915,15.2
tto,1920,18.33333
tto,1925,21.2
tto,1930,23.6
tto,1935,26.26667
tto,1940,28.46667
tto,1945,30.53333
tto,1950,30.73333
tto,1955,33.4
tto,1960,34.6
tto,1965,36.6
tto,1970,38
tto,1975,42.46667
tto,1980,46.53333
tto,1985,50.26667
tto,1990,52.93333
tto,1991,54
tto,1992,54.66667
tto,1993,55.33333
tto,1994,56
tto,1995,56.66667
tto,1996,58
tto,1997,58.66667
tto,1998,59.33333
tto,1999,60
tto,2000,61.33333
tto,2001,62
tto,2002,62.66667
tto,2003,63.33333
tto,2004,65.33333
tto,2005,66.66667
tto,2006,66
tto,2007,70
tto,2008,71.33333
tto,2009,71.33333
tto,2010,71.33333
tto,2011,72
tto,2012,72
tto,2013,72
tto,2014,72
tto,2015,72
tto,2016,72.66667
tto,2017,72.66667
tun,1870,0.06667
tun,1875,0.06667
tun,1880,0.06667
tun,1885,0.06667
tun,1890,0.06667
tun,1895,0.06667
tun,1900,0.06667
tun,1905,0.13333
tun,1910,0.13333
tun,1915,0.6
tun,1920,1
tun,1925,1.4
tun,1930,1.66667
tun,1935,2.13333
tun,1940,2.53333
tun,1945,2.93333
tun,1950,3.2
tun,1955,3.53333
tun,1960,4.26667
tun,1965,4.86667
tun,1970,6.66667
tun,1975,8.73333
tun,1980,13.46667
tun,1985,17.46667
tun,1990,22.86667
tun,1991,24
tun,1992,24.66667
tun,1993,26
tun,1994,26.66667
tun,1995,27.33333
tun,1996,28.66667
tun,1997,29.33333
tun,1998,30.66667
tun,1999,31.33333
tun,2000,32.66667
tun,2001,34
tun,2002,34.66667
tun,2003,36
tun,2004,37.33333
tun,2005,38.66667
tun,2006,39.33333
tun,2007,40.66667
tun,2008,42
tun,2009,42.66667
tun,2010,44.66667
tun,2011,46
tun,2012,45.33333
tun,2013,45.33333
tun,2014,46
tun,2015,46.66667
tun,2016,47.33333
tun,2017,48
tur,1870,0.06667
tur,1875,0.06667
tur,1880,0.06667
tur,1885,0.13333
tur,1890,0.13333
tur,1895,0.2
tur,1900,0.73333
tur,1905,1.33333
tur,1910,1.86667
tur,1915,2.73333
tur,1920,3.4
tur,1925,4.06667
tur,1930,4.46667
tur,1935,4.93333
tur,1940,5.2
tur,1945,5.93333
tur,1950,6.6
tur,1955,8.26667
tur,1960,9.93333
tur,1965,12.53333
tur,1970,13.46667
tur,1975,15.26667
tur,1980,19.13333
tur,1985,26.46667
tur,1990,30.2
tur,1991,30.66667
tur,1992,30.66667
tur,1993,31.33333
tur,1994,32
tur,1995,32
tur,1996,33.33333
tur,1997,34
tur,1998,35.33333
tur,1999,36
tur,2000,36.66667
tur,2001,37.33333
tur,2002,38
tur,2003,38.66667
tur,2004,39.33333
tur,2005,40
tur,2006,40.66667
tur,2007,41.33333
tur,2008,42
tur,2009,43.33333
tur,2010,44.66667
tur,2011,48
tur,2012,50
tur,2013,51.33333
tur,2014,50.66667
tur,2015,52
tur,2016,53.33333
tur,2017,53.33333
twn,1870,0.06667
twn,1875,0.06667
twn,1880,0.06667
twn,1885,0.06667
twn,1890,0.06667
twn,1895,0.06667
twn,1900,0.06667
twn,1905,0.06667
twn,1910,0.13333
twn,1915,0.33333
twn,1920,0.53333
twn,1925,4.2
twn,1930,7.66667
twn,1935,10.8
twn,1940,13.53333
twn,1945,15.86667
twn,1950,18.06667
twn,1955,20.4
twn,1960,22.93333
twn,1965,23.86667
twn,1970,25.06667
twn,1975,27.46667
twn,1980,34.66667
twn,1985,41.4
twn,1990,47.8
tza,1950,9
tza,1955,9.2
tza,1960,9.53333
tza,1965,10.8
tza,1970,11.93333
tza,1975,14.53333
tza,1980,16.86667
tza,1985,21.06667
tza,1990,24
tza,1991,24.66667
tza,1992,25.33333
tza,1993,26
tza,1994,26.66667
tza,1995,27.33333
tza,1996,27.33333
tza,1997,28
tza,1998,28
tza,1999,28
tza,2000,28
tza,2001,28.66667
tza,2002,28.66667
tza,2003,29.33333
tza,2004,30
tza,2005,32
tza,2006,32
tza,2007,32.66667
tza,2008,33.33333
tza,2009,33.33333
tza,2010,34
tza,2011,34
tza,2012,36.66667
tza,2013,36.66667
tza,2014,37.33333
tza,2015,38.66667
tza,2016,38.66667
tza,2017,38.66667
uga,1870,0.06667
uga,1875,0.06667
uga,1880,0.06667
uga,1885,0.06667
uga,1890,0.06667
uga,1895,0.06667
uga,1900,0.06667
uga,1905,0.06667
uga,1910,0.8
uga,1915,1.33333
uga,1920,1.8
uga,1925,2.13333
uga,1930,2.46667
uga,1935,2.66667
uga,1940,2.86667
uga,1945,4.4
uga,1950,5.26667
uga,1955,6.13333
uga,1960,6.86667
uga,1965,6.53333
uga,1970,7
uga,1975,9.53333
uga,1980,12.13333
uga,1985,15.13333
uga,1990,18.46667
uga,1991,19.33333
uga,1992,20
uga,1993,20.66667
uga,1994,22
uga,1995,22.66667
uga,1996,23.33333
uga,1997,24
uga,1998,24.66667
uga,1999,25.33333
uga,2000,26
uga,2001,26.66667
uga,2002,28
uga,2003,28.66667
uga,2004,29.33333
uga,2005,29.33333
uga,2006,30.66667
uga,2007,32
uga,2008,34.66667
uga,2009,34.66667
uga,2010,38
uga,2011,36
uga,2012,35.33333
uga,2013,36
uga,2014,36.66667
uga,2015,38
uga,2016,38
uga,2017,40.66667
ukr,1950,25.53333
ukr,1955,28.86667
ukr,1960,31.53333
ukr,1965,35.2
ukr,1970,38.4
ukr,1975,42.33333
ukr,1980,47.53333
ukr,1985,55
ukr,1990,60.93333
ukr,1991,62
ukr,1992,63.33333
ukr,1993,64.66667
ukr,1994,66
ukr,1995,66.66667
ukr,1996,68
ukr,1997,68.66667
ukr,1998,69.33333
ukr,1999,70.66667
ukr,2000,71.33333
ukr,2001,69.33333
ukr,2002,70
ukr,2003,70.66667
ukr,2004,71.33333
ukr,2005,74.66667
ukr,2006,74.66667
ukr,2007,74.66667
ukr,2008,75.33333
ukr,2009,75.33333
ukr,2010,75.33333
ukr,2011,75.33333
ukr,2012,75.33333
ukr,2013,75.33333
ukr,2014,75.33333
ukr,2015,75.33333
ukr,2016,75.33333
ukr,2017,75.33333
ury,1870,1.6
ury,1875,2
ury,1880,2.46667
ury,1885,3
ury,1890,3.66667
ury,1895,4.53333
ury,1900,5.33333
ury,1905,6
ury,1910,6.66667
ury,1915,10.2
ury,1920,12.6
ury,1925,14.86667
ury,1930,17.53333
ury,1935,19.86667
ury,1940,22.8
ury,1945,25.26667
ury,1950,27.13333
ury,1955,28.53333
ury,1960,30.4
ury,1965,31.53333
ury,1970,34.93333
ury,1975,37.4
ury,1980,41.66667
ury,1985,45.73333
ury,1990,47.53333
ury,1991,48
ury,1992,48
ury,1993,48.66667
ury,1994,48.66667
ury,1995,49.33333
ury,1996,50
ury,1997,50.66667
ury,1998,51.33333
ury,1999,52.66667
ury,2000,53.33333
ury,2001,53.33333
ury,2002,53.33333
ury,2003,53.33333
ury,2004,53.33333
ury,2005,53.33333
ury,2006,53.33333
ury,2007,54.66667
ury,2008,56
ury,2009,56
ury,2010,56
ury,2011,56
ury,2012,56.66667
ury,2013,56.66667
ury,2014,57.33333
ury,2015,58
ury,2016,58
ury,2017,58
usa,1870,24.66667
usa,1875,27.26667
usa,1880,29.93333
usa,1885,32.33333
usa,1890,36.33333
usa,1895,40.06667
usa,1900,43.2
usa,1905,46.2
usa,1910,45.93333
usa,1915,47.46667
usa,1920,48.53333
usa,1925,50.4
usa,1930,51.6
usa,1935,53.53333
usa,1940,55.46667
usa,1945,58.26667
usa,1950,54.2
usa,1955,56.66667
usa,1960,59.33333
usa,1965,65.46667
usa,1970,70.73333
usa,1975,76
usa,1980,79.6
usa,1985,80.93333
usa,1990,82.13333
usa,1991,82.66667
usa,1992,83.33333
usa,1993,84
usa,1994,84.66667
usa,1995,84.66667
usa,1996,84.66667
usa,1997,84.66667
usa,1998,84.66667
usa,1999,84.66667
usa,2000,84.66667
usa,2001,84.66667
usa,2002,84.66667
usa,2003,85.33333
usa,2004,85.33333
usa,2005,85.33333
usa,2006,85.33333
usa,2007,86
usa,2008,88
usa,2009,88
usa,2010,88
usa,2011,88.66667
usa,2012,88.66667
usa,2013,88
usa,2014,88.66667
usa,2015,88.66667
usa,2016,89.33333
usa,2017,89.33333
uzb,2000,60.66667
uzb,2001,61.33333
uzb,2002,62.66667
uzb,2003,63.33333
uzb,2004,64.66667
uzb,2005,65.33333
uzb,2006,66
uzb,2007,67.33333
uzb,2008,68.66667
uzb,2009,70
uzb,2010,71.33333
uzb,2011,72.66667
uzb,2012,74
uzb,2013,75.33333
uzb,2014,75.33333
uzb,2015,76
uzb,2016,76
uzb,2017,76.66667
vct,2000,50.66667
vct,2001,50.66667
vct,2002,51.33333
vct,2003,52
vct,2004,52
vct,2005,52.66667
vct,2006,53.33333
vct,2007,54
vct,2008,54
vct,2009,54.66667
vct,2010,55.33333
vct,2011,56
vct,2012,56.66667
vct,2013,57.33333
vct,2014,57.33333
vct,2015,57.33333
vct,2016,57.33333
vct,2017,57.33333
ven,1870,0.06667
ven,1875,0.06667
ven,1880,0.13333
ven,1885,0.13333
ven,1890,0.2
ven,1895,0.2
ven,1900,2.13333
ven,1905,3.46667
ven,1910,4.73333
ven,1915,5.73333
ven,1920,6.53333
ven,1925,7.46667
ven,1930,8.06667
ven,1935,9
ven,1940,9.4
ven,1945,10.2
ven,1950,10
ven,1955,11.93333
ven,1960,12.86667
ven,1965,14.2
ven,1970,16.06667
ven,1975,21.66667
ven,1980,29.46667
ven,1985,30.86667
ven,1990,30.6
ven,1991,32
ven,1992,33.33333
ven,1993,34
ven,1994,35.33333
ven,1995,36.66667
ven,1996,38
ven,1997,38.66667
ven,1998,40
ven,1999,41.33333
ven,2000,42.66667
ven,2001,42.66667
ven,2002,45.33333
ven,2003,46.66667
ven,2004,48
ven,2005,49.33333
ven,2006,50.66667
ven,2007,54
ven,2008,54.66667
ven,2009,55.33333
ven,2010,59.33333
ven,2011,65.33333
ven,2012,64.66667
ven,2013,66
ven,2014,66.66667
ven,2015,67.33333
ven,2016,67.33333
ven,2017,68.66667
vnm,1950,12.4
vnm,1955,12.93333
vnm,1960,13.4
vnm,1965,17.26667
vnm,1970,20
vnm,1975,23.73333
vnm,1980,27.86667
vnm,1985,28.73333
vnm,1990,26.26667
vnm,1991,27.33333
vnm,1992,28
vnm,1993,28.66667
vnm,1994,30
vnm,1995,30.66667
vnm,1996,32
vnm,1997,32.66667
vnm,1998,34
vnm,1999,35.33333
vnm,2000,36
vnm,2001,37.33333
vnm,2002,38.66667
vnm,2003,40
vnm,2004,41.33333
vnm,2005,42.66667
vnm,2006,44
vnm,2007,45.33333
vnm,2008,46.66667
vnm,2009,53.33333
vnm,2010,50
vnm,2011,50.66667
vnm,2012,52
vnm,2013,52.66667
vnm,2014,52
vnm,2015,53.33333
vnm,2016,54
vnm,2017,54.66667
vut,2005,43.33333
vut,2006,43.33333
vut,2007,44
vut,2008,44
vut,2009,44
vut,2010,44.66667
vut,2011,44.66667
vut,2012,45.33333
vut,2013,45.33333
vut,2014,45.33333
vut,2015,45.33333
vut,2016,45.33333
vut,2017,45.33333
wsm,1991,51.33333
wsm,1992,52
wsm,1993,53.33333
wsm,1994,54
wsm,1995,54.66667
wsm,1996,55.33333
wsm,1997,56.66667
wsm,1998,57.33333
wsm,1999,58
wsm,2000,58.66667
wsm,2001,59.33333
wsm,2002,60.66667
wsm,2003,61.33333
wsm,2004,62
wsm,2005,62.66667
wsm,2006,63.33333
wsm,2007,64.66667
wsm,2008,65.33333
wsm,2009,66
wsm,2010,66.66667
wsm,2011,68
wsm,2012,68
wsm,2013,68.66667
wsm,2014,68.66667
wsm,2015,68.66667
wsm,2016,68.66667
wsm,2017,68.66667
yem,1870,0.06667
yem,1875,0.06667
yem,1880,0.06667
yem,1885,0.06667
yem,1890,0.06667
yem,1895,0.06667
yem,1900,0.06667
yem,1905,0.06667
yem,1910,0.06667
yem,1915,0.06667
yem,1920,0.06667
yem,1925,0.06667
yem,1930,0.06667
yem,1935,0.06667
yem,1940,0.06667
yem,1945,0.06667
yem,1950,0.06667
yem,1955,0.06667
yem,1960,0.06667
yem,1965,0.06667
yem,1970,0.06667
yem,1975,0
yem,1980,0.33333
yem,1985,0.8
yem,1990,1.93333
yem,1991,2.66667
yem,1992,2.66667
yem,1993,3.33333
yem,1994,4
yem,1995,4.66667
yem,1996,5.33333
yem,1997,6
yem,1998,6.66667
yem,1999,7.33333
yem,2000,8
yem,2001,8.66667
yem,2002,10
yem,2003,10.66667
yem,2004,11.33333
yem,2005,12.66667
yem,2006,13.33333
yem,2007,14.66667
yem,2008,15.33333
yem,2009,16.66667
yem,2010,17.33333
yem,2011,18.66667
yem,2012,20
yem,2013,20
yem,2014,20
yem,2015,20
yem,2016,20
yem,2017,20
zaf,1870,3.46667
zaf,1875,4.13333
zaf,1880,4.93333
zaf,1885,5.8
zaf,1890,7
zaf,1895,8.4
zaf,1900,9.2
zaf,1905,8.93333
zaf,1910,9.06667
zaf,1915,9.13333
zaf,1920,12.13333
zaf,1925,14.93333
zaf,1930,17.46667
zaf,1935,20.4
zaf,1940,22.93333
zaf,1945,25.2
zaf,1950,25
zaf,1955,27.66667
zaf,1960,27.8
zaf,1965,28.6
zaf,1970,29.6
zaf,1975,31.06667
zaf,1980,32.13333
zaf,1985,31.86667
zaf,1990,43.26667
zaf,1991,44
zaf,1992,48
zaf,1993,50
zaf,1994,52.66667
zaf,1995,54.66667
zaf,1996,55.33333
zaf,1997,56
zaf,1998,56.66667
zaf,1999,58
zaf,2000,58.66667
zaf,2001,50
zaf,2002,56.66667
zaf,2003,58.66667
zaf,2004,58.66667
zaf,2005,59.33333
zaf,2006,60
zaf,2007,60.66667
zaf,2008,64.66667
zaf,2009,67.33333
zaf,2010,66.66667
zaf,2011,66
zaf,2012,65.33333
zaf,2013,66
zaf,2014,66.66667
zaf,2015,67.33333
zaf,2016,67.33333
zaf,2017,67.33333
zmb,1870,0.06667
zmb,1875,0.06667
zmb,1880,0.06667
zmb,1885,0.06667
zmb,1890,0.06667
zmb,1895,0.06667
zmb,1900,0.06667
zmb,1905,0.06667
zmb,1910,0.06667
zmb,1915,1.46667
zmb,1920,2.46667
zmb,1925,3.33333
zmb,1930,4
zmb,1935,5.4
zmb,1940,6.53333
zmb,1945,8.06667
zmb,1950,9
zmb,1955,10.73333
zmb,1960,12.2
zmb,1965,14.4
zmb,1970,18.93333
zmb,1975,19.66667
zmb,1980,22.4
zmb,1985,26.93333
zmb,1990,31.2
zmb,1991,33.33333
zmb,1992,34.66667
zmb,1993,36.66667
zmb,1994,38.66667
zmb,1995,40
zmb,1996,40
zmb,1997,40
zmb,1998,39.33333
zmb,1999,39.33333
zmb,2000,39.33333
zmb,2001,40
zmb,2002,40.66667
zmb,2003,40.66667
zmb,2004,41.33333
zmb,2005,42
zmb,2006,42.66667
zmb,2007,42.66667
zmb,2008,43.33333
zmb,2009,43.33333
zmb,2010,44
zmb,2011,44.66667
zmb,2012,44.66667
zmb,2013,45.33333
zmb,2014,46
zmb,2015,46
zmb,2016,46.66667
zmb,2017,46.66667
zwe,1870,0.06667
zwe,1875,0.06667
zwe,1880,0.06667
zwe,1885,0.06667
zwe,1890,0.06667
zwe,1895,0.06667
zwe,1900,0.06667
zwe,1905,0.06667
zwe,1910,0.06667
zwe,1915,0.33333
zwe,1920,0.6
zwe,1925,0.93333
zwe,1930,1.53333
zwe,1935,2.46667
zwe,1940,4.66667
zwe,1945,6.6
zwe,1950,6.8
zwe,1955,8.6
zwe,1960,10.8
zwe,1965,13.2
zwe,1970,15.26667
zwe,1975,19.26667
zwe,1980,21.6
zwe,1985,26.6
zwe,1990,30.2
zwe,1991,31.33333
zwe,1992,32.66667
zwe,1993,34
zwe,1994,35.33333
zwe,1995,36.66667
zwe,1996,38
zwe,1997,39.33333
zwe,1998,40.66667
zwe,1999,42
zwe,2000,43.33333
zwe,2001,44.66667
zwe,2002,46
zwe,2003,45.33333
zwe,2004,45.33333
zwe,2005,45.33333
zwe,2006,45.33333
zwe,2007,46.66667
zwe,2008,46.66667
zwe,2009,48
zwe,2010,48.66667
zwe,2011,48.66667
zwe,2012,52.66667
zwe,2013,53.33333
zwe,2014,54.66667
zwe,2015,54.66667
zwe,2016,54.66667
zwe,2017,54.66667
