country,time,fassoas_idea
twn,1993,56.31404
twn,1994,56.31404
twn,1995,58.59042
twn,1996,58.59042
twn,1997,61.78523
twn,1998,60.77815
twn,1999,65.01577
twn,2000,69.20456
twn,2001,74.13961
twn,2002,71.8289
twn,2003,71.8289
twn,2004,71.8289
twn,2005,67.95799
twn,2006,67.95799
twn,2007,67.95799
twn,2008,66.99039
twn,2009,66.99039
twn,2010,66.99039
twn,2011,67.88335
twn,2012,71.05177
twn,2013,74.11131
twn,2014,74.11131
twn,2015,74.11131
twn,2016,73.11538
twn,2017,73.11538
twn,2018,73.11538
twn,2019,74.27453
tza,1975,47.88013
tza,1976,47.88013
tza,1977,47.88013
tza,1978,47.88013
tza,1979,47.88013
tza,1980,47.88013
tza,1981,45.26684
tza,1982,46.82167
tza,1983,46.82167
tza,1984,46.82167
tza,1985,51.02063
tza,1986,51.02063
tza,1987,49.57318
tza,1988,51.02063
tza,1989,49.57318
tza,1990,49.57318
tza,1991,52.09343
tza,1992,59.22492
tza,1993,60.95416
tza,1994,60.95416
tza,1995,58.34141
tza,1996,59.6297
tza,1997,59.12709
tza,1998,57.8418
tza,1999,59.6297
tza,2000,59.6297
tza,2001,59.6297
tza,2002,57.8418
tza,2003,57.8418
tza,2004,59.6297
tza,2005,58.34141
tza,2006,58.34141
tza,2007,60.49483
tza,2008,56.53105
tza,2009,56.53105
tza,2010,56.48284
tza,2011,56.48284
tza,2012,56.48284
tza,2013,56.48284
tza,2014,56.48284
tza,2015,52.70389
tza,2016,51.32061
tza,2017,48.34724
tza,2018,48.34724
tza,2019,48.34724
uga,1975,14.94445
uga,1976,14.94445
uga,1977,14.94445
uga,1978,14.94445
uga,1979,25.35114
uga,1980,34.68624
uga,1981,37.63172
uga,1982,37.63172
uga,1983,37.63172
uga,1984,37.07683
uga,1985,34.68624
uga,1986,40.91897
uga,1987,43.31342
uga,1988,45.49158
uga,1989,45.49158
uga,1990,44.55288
uga,1991,48.77838
uga,1992,47.61787
uga,1993,50.81488
uga,1994,50.81488
uga,1995,51.83376
uga,1996,49.75968
uga,1997,50.89735
uga,1998,49.75968
uga,1999,49.75968
uga,2000,49.08258
uga,2001,47.76043
uga,2002,48.98154
uga,2003,45.64312
uga,2004,45.64312
uga,2005,45.64312
uga,2006,46.56763
uga,2007,47.66096
uga,2008,45.28704
uga,2009,45.28704
uga,2010,42.99579
uga,2011,42.99579
uga,2012,42.99579
uga,2013,41.82255
uga,2014,40.26601
uga,2015,39.37189
uga,2016,40.20292
uga,2017,38.45791
uga,2018,38.23565
uga,2019,34.49552
ukr,1991,56.05285
ukr,1992,54.39323
ukr,1993,54.39323
ukr,1994,55.58591
ukr,1995,55.47863
ukr,1996,53.71478
ukr,1997,52.67051
ukr,1998,52.67051
ukr,1999,54.66085
ukr,2000,50.94862
ukr,2001,50.94862
ukr,2002,49.71174
ukr,2003,49.71174
ukr,2004,47.83575
ukr,2005,59.80906
ukr,2006,58.50435
ukr,2007,61.55945
ukr,2008,60.99751
ukr,2009,61.36665
ukr,2010,57.81142
ukr,2011,59.04878
ukr,2012,57.63703
ukr,2013,53.71244
ukr,2014,49.0907
ukr,2015,52.45574
ukr,2016,54.42888
ukr,2017,56.50338
ukr,2018,57.56112
ukr,2019,54.83728
ury,1975,25.98534
ury,1976,21.67412
ury,1977,21.67412
ury,1978,21.67412
ury,1979,21.67412
ury,1980,31.25423
ury,1981,36.58484
ury,1982,36.58484
ury,1983,36.58484
ury,1984,40.48078
ury,1985,60.22248
ury,1986,75.48671
ury,1987,72.73782
ury,1988,72.73782
ury,1989,75.48671
ury,1990,86.67789
ury,1991,86.67789
ury,1992,82.1271
ury,1993,86.67789
ury,1994,77.0415
ury,1995,88.68601
ury,1996,90.46069
ury,1997,90.46069
ury,1998,90.46069
ury,1999,90.46069
ury,2000,94.96666
ury,2001,94.96666
ury,2002,94.96666
ury,2003,91.11455
ury,2004,94.96666
ury,2005,94.96666
ury,2006,94.96666
ury,2007,93.70341
ury,2008,94.96666
ury,2009,94.96666
ury,2010,94.96666
ury,2011,94.96666
ury,2012,94.96666
ury,2013,90.3327
ury,2014,90.3327
ury,2015,79.1806
ury,2016,80.90433
ury,2017,72.45203
ury,2018,74.78552
ury,2019,74.78552
usa,1975,76.73061
usa,1976,76.73061
usa,1977,76.73061
usa,1978,76.73061
usa,1979,76.73061
usa,1980,80.73285
usa,1981,86.87318
usa,1982,86.87318
usa,1983,86.87318
usa,1984,86.87318
usa,1985,86.87318
usa,1986,86.87318
usa,1987,86.87318
usa,1988,86.87318
usa,1989,86.87318
usa,1990,86.87318
usa,1991,86.87318
usa,1992,86.87318
usa,1993,86.87318
usa,1994,86.87318
usa,1995,86.87318
usa,1996,86.87318
usa,1997,86.87318
usa,1998,86.87318
usa,1999,86.87318
usa,2000,86.87318
usa,2001,84.47819
usa,2002,82.49178
usa,2003,82.49178
usa,2004,82.49178
usa,2005,82.49178
usa,2006,82.49178
usa,2007,82.49178
usa,2008,82.49178
usa,2009,82.49178
usa,2010,82.49178
usa,2011,79.37266
usa,2012,82.49178
usa,2013,85.44369
usa,2014,85.44369
usa,2015,85.44369
usa,2016,86.56729
usa,2017,82.31601
usa,2018,81.91947
usa,2019,81.91947
uzb,1991,32.5519
uzb,1992,31.16976
uzb,1993,29.80986
uzb,1994,27.01844
uzb,1995,25.82929
uzb,1996,22.49907
uzb,1997,24.02406
uzb,1998,22.49907
uzb,1999,15.26915
uzb,2000,15.26915
uzb,2001,18.20589
uzb,2002,15.26915
uzb,2003,19.8128
uzb,2004,19.8128
uzb,2005,17.44045
uzb,2006,11.2577
uzb,2007,17.44045
uzb,2008,17.44045
uzb,2009,17.44045
uzb,2010,11.2577
uzb,2011,15.33037
uzb,2012,15.33037
uzb,2013,24.51454
uzb,2014,24.51454
uzb,2015,24.51454
uzb,2016,25.89722
uzb,2017,30.71541
uzb,2018,33.55993
uzb,2019,33.55993
ven,1975,72.96981
ven,1976,72.96981
ven,1977,72.96981
ven,1978,72.96981
ven,1979,72.96981
ven,1980,72.96981
ven,1981,74.54594
ven,1982,74.54594
ven,1983,74.54594
ven,1984,74.54594
ven,1985,74.54594
ven,1986,73.06311
ven,1987,75.39824
ven,1988,73.75252
ven,1989,68.46019
ven,1990,73.05577
ven,1991,68.56869
ven,1992,64.74091
ven,1993,69.35876
ven,1994,66.49628
ven,1995,69.65431
ven,1996,70.87141
ven,1997,70.98384
ven,1998,69.71707
ven,1999,59.16226
ven,2000,51.07492
ven,2001,49.98961
ven,2002,47.58504
ven,2003,47.34013
ven,2004,47.34013
ven,2005,47.34013
ven,2006,47.34013
ven,2007,46.24901
ven,2008,44.43866
ven,2009,44.43866
ven,2010,44.45112
ven,2011,43.554
ven,2012,43.34185
ven,2013,39.91734
ven,2014,35.45747
ven,2015,35.45747
ven,2016,35.45747
ven,2017,33.54402
ven,2018,33.54402
ven,2019,33.54402
vnm,1975,15.87346
vnm,1976,15.35473
vnm,1977,15.35473
vnm,1978,15.35473
vnm,1979,15.35473
vnm,1980,15.35473
vnm,1981,14.82337
vnm,1982,9.92181
vnm,1983,9.92181
vnm,1984,9.92181
vnm,1985,9.92181
vnm,1986,18.01469
vnm,1987,24.19371
vnm,1988,24.19371
vnm,1989,25.51369
vnm,1990,27.23256
vnm,1991,27.23256
vnm,1992,28.03442
vnm,1993,29.15755
vnm,1994,29.15755
vnm,1995,29.15755
vnm,1996,35.16352
vnm,1997,32.16056
vnm,1998,32.16056
vnm,1999,32.16056
vnm,2000,29.15755
vnm,2001,29.15755
vnm,2002,29.15755
vnm,2003,29.15755
vnm,2004,29.15755
vnm,2005,29.89629
vnm,2006,29.89629
vnm,2007,29.89629
vnm,2008,29.89629
vnm,2009,29.89629
vnm,2010,29.89629
vnm,2011,31.53492
vnm,2012,29.89629
vnm,2013,28.68233
vnm,2014,28.68233
vnm,2015,30.30846
vnm,2016,32.05742
vnm,2017,30.42962
vnm,2018,30.42962
vnm,2019,30.42962
yem,1975,28.77526
yem,1976,28.77526
yem,1977,28.77526
yem,1978,28.77526
yem,1979,28.77526
yem,1980,28.77526
yem,1981,27.91846
yem,1982,29.19633
yem,1983,24.2483
yem,1984,24.2483
yem,1985,24.2483
yem,1986,24.2483
yem,1987,24.2483
yem,1988,25.62168
yem,1989,25.62168
yem,1990,37.84714
yem,1991,46.6238
yem,1992,45.39317
yem,1993,46.6238
yem,1994,44.6832
yem,1995,47.71579
yem,1996,47.44838
yem,1997,47.44838
yem,1998,47.44838
yem,1999,47.44838
yem,2000,46.46537
yem,2001,47.44838
yem,2002,44.6832
yem,2003,46.46537
yem,2004,46.46537
yem,2005,46.46537
yem,2006,46.46537
yem,2007,46.6238
yem,2008,44.6832
yem,2009,44.6832
yem,2010,42.72356
yem,2011,43.54879
yem,2012,54.78871
yem,2013,49.55349
yem,2014,41.80443
yem,2015,31.23368
yem,2016,26.8118
yem,2017,26.8118
yem,2018,25.45318
yem,2019,23.51387
zaf,1975,26.83665
zaf,1976,26.83665
zaf,1977,26.83665
zaf,1978,26.83665
zaf,1979,26.83665
zaf,1980,27.48207
zaf,1981,26.6045
zaf,1982,28.03768
zaf,1983,28.03768
zaf,1984,26.6045
zaf,1985,28.03768
zaf,1986,30.59562
zaf,1987,26.6045
zaf,1988,26.6045
zaf,1989,28.03768
zaf,1990,42.3958
zaf,1991,40.31178
zaf,1992,42.56772
zaf,1993,46.3044
zaf,1994,62.90271
zaf,1995,91.11455
zaf,1996,94.21151
zaf,1997,91.7601
zaf,1998,94.21151
zaf,1999,87.52062
zaf,2000,94.21151
zaf,2001,94.21151
zaf,2002,85.17043
zaf,2003,91.7601
zaf,2004,91.7601
zaf,2005,80.86834
zaf,2006,79.40914
zaf,2007,79.40914
zaf,2008,78.80046
zaf,2009,79.40914
zaf,2010,78.91753
zaf,2011,78.91753
zaf,2012,73.0353
zaf,2013,71.29727
zaf,2014,71.29727
zaf,2015,69.43059
zaf,2016,68.24828
zaf,2017,75.00764
zaf,2018,75.55831
zaf,2019,71.95233
zmb,1975,44.90095
zmb,1976,44.90095
zmb,1977,44.90095
zmb,1978,44.90095
zmb,1979,44.90095
zmb,1980,44.90095
zmb,1981,44.85412
zmb,1982,44.85412
zmb,1983,44.85412
zmb,1984,44.85412
zmb,1985,44.85412
zmb,1986,41.6548
zmb,1987,39.89656
zmb,1988,38.57012
zmb,1989,38.57012
zmb,1990,46.22693
zmb,1991,53.98855
zmb,1992,65.02008
zmb,1993,61.46822
zmb,1994,63.66087
zmb,1995,61.46822
zmb,1996,60.73215
zmb,1997,59.83088
zmb,1998,58.4154
zmb,1999,59.83088
zmb,2000,59.13454
zmb,2001,60.00993
zmb,2002,62.71147
zmb,2003,60.71957
zmb,2004,60.71957
zmb,2005,62.76429
zmb,2006,62.11355
zmb,2007,59.37255
zmb,2008,59.32987
zmb,2009,58.56052
zmb,2010,58.19107
zmb,2011,55.40576
zmb,2012,57.56121
zmb,2013,57.06394
zmb,2014,55.75624
zmb,2015,55.75624
zmb,2016,50.67996
zmb,2017,49.3308
zmb,2018,55.18284
zmb,2019,46.87386
zwe,1975,26.96886
zwe,1976,26.96886
zwe,1977,26.96886
zwe,1978,31.4489
zwe,1979,32.8546
zwe,1980,44.2158
zwe,1981,47.01137
zwe,1982,46.23729
zwe,1983,44.27089
zwe,1984,45.03508
zwe,1985,45.03508
zwe,1986,45.03508
zwe,1987,44.27089
zwe,1988,47.01137
zwe,1989,45.66401
zwe,1990,44.85411
zwe,1991,44.85411
zwe,1992,45.66401
zwe,1993,46.89193
zwe,1994,46.89193
zwe,1995,46.89193
zwe,1996,48.3971
zwe,1997,45.72699
zwe,1998,44.61328
zwe,1999,41.79128
zwe,2000,37.57645
zwe,2001,37.57645
zwe,2002,38.8212
zwe,2003,35.94424
zwe,2004,38.8212
zwe,2005,35.94424
zwe,2006,35.94424
zwe,2007,37.57645
zwe,2008,35.94424
zwe,2009,37.19641
zwe,2010,40.60825
zwe,2011,40.60825
zwe,2012,40.60825
zwe,2013,40.71953
zwe,2014,37.23258
zwe,2015,39.16432
zwe,2016,36.11042
zwe,2017,36.11042
zwe,2018,40.71953
zwe,2019,32.88009
