country,time,gini
arg,1999,49.79
arg,2000,51.06
arg,2001,53.34
arg,2002,53.79
arg,2003,50.9
arg,2004,48.38
arg,2005,47.71
arg,2006,46.35
arg,2007,46.17
arg,2008,44.88
arg,2009,43.65
arg,2010,43.58
arg,2011,42.65
arg,2012,41.33
arg,2013,40.95
arg,2014,41.63
arg,2015,41.83
arg,2016,42.03
arg,2017,41.15
arg,2018,41.33
arg,2019,42.9
arg,2020,43.6
arg,2021,44.56
arg,2022,45.28
arg,2023,45.82
arg,2024,46.23
arg,2025,45.92
arg,2026,45.62
arg,2027,45.31
arg,2028,45.01
arg,2029,44.71
arg,2030,44.4
arg,2031,44.1
arg,2032,43.8
arg,2033,43.49
arg,2034,43.49
arg,2035,43.49
arg,2036,43.49
arg,2037,43.49
arg,2038,43.49
arg,2039,43.49
arg,2040,43.49
arg,2041,43.49
arg,2042,43.49
arg,2043,43.49
arg,2044,43.49
arg,2045,43.49
arg,2046,43.49
arg,2047,43.49
arg,2048,43.49
arg,2049,43.49
arg,2050,43.49
arm,1800,31.5
arm,1801,31.5
arm,1802,31.5
arm,1803,31.5
arm,1804,31.5
arm,1805,31.5
arm,1806,31.5
arm,1807,31.5
arm,1808,31.5
arm,1809,31.5
arm,1810,31.5
arm,1811,31.5
arm,1812,31.5
arm,1813,31.5
arm,1814,31.5
arm,1815,31.5
arm,1816,31.5
arm,1817,31.5
arm,1818,31.5
arm,1819,31.5
arm,1820,31.5
arm,1821,31.5
arm,1822,31.5
arm,1823,31.5
arm,1824,31.5
arm,1825,31.5
arm,1826,31.5
arm,1827,31.5
arm,1828,31.5
arm,1829,31.5
arm,1830,31.5
arm,1831,31.5
arm,1832,31.5
arm,1833,31.5
arm,1834,31.5
arm,1835,31.5
arm,1836,31.5
arm,1837,31.5
arm,1838,31.5
arm,1839,31.5
arm,1840,31.5
arm,1841,31.5
arm,1842,31.5
arm,1843,31.5
arm,1844,31.5
arm,1845,31.7
arm,1846,31.9
arm,1847,32.3
arm,1848,32.7
arm,1849,33.3
arm,1850,34
arm,1851,34.8
arm,1852,35.8
arm,1853,36.8
arm,1854,38
arm,1855,39.3
arm,1856,39.4
arm,1857,40.83
arm,1858,42.32
arm,1859,43.86
arm,1860,45.45
arm,1861,47.11
arm,1862,48.82
arm,1863,50.6
arm,1864,52.44
arm,1865,54.35
arm,1866,55.95
arm,1867,57.22
arm,1868,58.18
arm,1869,58.82
arm,1870,59.14
arm,1871,59.13
arm,1872,58.81
arm,1873,58.16
arm,1874,57.18
arm,1875,55.87
arm,1876,54.22
arm,1877,52.63
arm,1878,51.08
arm,1879,49.57
arm,1880,48.12
arm,1881,46.7
arm,1882,45.32
arm,1883,43.99
arm,1884,42.7
arm,1885,41.44
arm,1886,40.33
arm,1887,39.37
arm,1888,38.56
arm,1889,37.89
arm,1890,37.35
arm,1891,36.94
arm,1892,36.67
arm,1893,36.52
arm,1894,36.5
arm,1895,36.6
arm,1896,36.81
arm,1897,37.03
arm,1898,37.25
arm,1899,37.47
arm,1900,37.69
arm,1901,37.91
arm,1902,38.14
arm,1903,38.36
arm,1904,38.59
arm,1905,38.82
arm,1906,39.03
arm,1907,39.22
arm,1908,39.39
arm,1909,39.54
arm,1910,39.68
arm,1911,39.8
arm,1912,39.9
arm,1913,39.97
arm,1914,40.03
arm,1915,40.07
arm,1916,40.1
arm,1917,40.12
arm,1918,40.14
arm,1919,40.16
arm,1920,40.18
arm,1921,40.2
arm,1922,40.22
arm,1923,40.25
arm,1924,40.27
arm,1925,40.29
arm,1926,40.31
arm,1927,40.33
arm,1928,40.35
arm,1929,40.37
arm,1930,40.4
arm,1931,40.42
arm,1932,40.44
arm,1933,40.46
arm,1934,40.48
arm,1935,40.5
arm,1936,40.52
arm,1937,40.55
arm,1938,40.57
arm,1939,40.59
arm,1940,40.61
arm,1941,40.63
arm,1942,40.65
arm,1943,40.68
arm,1944,40.7
arm,1945,40.72
arm,1946,40.74
arm,1947,40.76
arm,1948,40.78
arm,1949,40.81
arm,1950,40.83
arm,1951,40.85
arm,1952,40.87
arm,1953,40.89
arm,1954,40.91
arm,1955,40.94
arm,1956,40.96
arm,1957,40.98
arm,1958,41
arm,1959,41.02
arm,1960,41.04
arm,1961,41.07
arm,1962,41.09
arm,1963,41.11
arm,1964,41.13
arm,1965,41.15
arm,1966,41.18
arm,1967,41.2
arm,1968,41.22
arm,1969,41.24
arm,1970,41.26
arm,1971,41.28
arm,1972,41.31
arm,1973,41.33
arm,1974,41.35
arm,1975,41.37
arm,1976,41.39
arm,1977,41.42
arm,1978,41.44
arm,1979,41.46
arm,1980,41.48
arm,1981,41.5
arm,1982,41.53
arm,1983,41.55
arm,1984,41.57
arm,1985,41.59
arm,1986,41.65
arm,1987,41.75
arm,1988,41.89
arm,1989,42.07
arm,1990,42.28
arm,1991,42.54
arm,1992,42.84
arm,1993,43.18
arm,1994,43.56
arm,1995,43.98
arm,1996,44.42
arm,1997,41.5
arm,1998,38.77
arm,1999,36.22
arm,2000,35.79
arm,2001,35.36
arm,2002,34.78
arm,2003,33.03
arm,2004,37.51
arm,2005,35.99
arm,2006,29.71
arm,2007,31.23
arm,2008,29.19
arm,2009,28.02
arm,2010,29.99
arm,2011,29.35
arm,2012,29.6
arm,2013,30.58
arm,2014,31.48
arm,2015,32.36
arm,2016,32.55
arm,2017,33.62
arm,2018,34.43
arm,2019,29.88
arm,2020,30.48
arm,2021,31.2
arm,2022,31.74
arm,2023,32.15
arm,2024,32.45
arm,2025,32.22
arm,2026,31.99
arm,2027,31.77
arm,2028,31.54
arm,2029,31.31
arm,2030,31.08
arm,2031,30.85
arm,2032,30.63
arm,2033,30.4
arm,2034,30.4
arm,2035,30.4
arm,2036,30.4
arm,2037,30.4
arm,2038,30.4
arm,2039,30.4
arm,2040,30.4
arm,2041,30.4
arm,2042,30.4
arm,2043,30.4
arm,2044,30.4
arm,2045,30.4
arm,2046,30.4
arm,2047,30.4
arm,2048,30.4
arm,2049,30.4
arm,2050,30.4
atg,1800,43.41
atg,1801,43.41
atg,1802,43.41
atg,1803,43.41
atg,1804,43.41
atg,1805,43.41
atg,1806,43.41
atg,1807,43.41
atg,1808,43.41
atg,1809,43.41
atg,1810,43.41
atg,1811,43.41
atg,1812,43.41
atg,1813,43.41
atg,1814,43.41
atg,1815,43.41
atg,1816,43.41
atg,1817,43.41
atg,1818,43.41
atg,1819,43.41
atg,1820,43.41
atg,1821,43.4
atg,1822,43.38
atg,1823,43.37
atg,1824,43.36
atg,1825,43.34
atg,1826,43.33
atg,1827,43.32
atg,1828,43.3
atg,1829,43.29
atg,1830,43.28
atg,1831,43.26
atg,1832,43.25
atg,1833,43.24
atg,1834,43.22
atg,1835,43.21
atg,1836,43.2
atg,1837,43.18
atg,1838,43.17
atg,1839,43.16
atg,1840,43.14
atg,1841,43.13
atg,1842,43.12
atg,1843,43.1
atg,1844,43.09
atg,1845,43.08
atg,1846,43.06
atg,1847,43.05
atg,1848,43.04
atg,1849,43.02
atg,1850,43.01
atg,1851,43
atg,1852,42.98
atg,1853,42.97
atg,1854,42.96
atg,1855,42.94
atg,1856,42.93
atg,1857,42.92
atg,1858,42.91
atg,1859,42.89
atg,1860,42.88
atg,1861,42.87
atg,1862,42.85
atg,1863,42.84
atg,1864,42.83
atg,1865,42.81
atg,1866,42.8
atg,1867,42.79
atg,1868,42.77
atg,1869,42.76
atg,1870,42.75
atg,1871,42.73
atg,1872,42.72
atg,1873,42.71
atg,1874,42.69
atg,1875,42.68
atg,1876,42.67
atg,1877,42.65
atg,1878,42.64
atg,1879,42.63
atg,1880,42.61
atg,1881,42.6
atg,1882,42.59
atg,1883,42.57
atg,1884,42.56
atg,1885,42.55
atg,1886,42.53
atg,1887,42.52
atg,1888,42.51
atg,1889,42.49
atg,1890,42.48
atg,1891,42.47
atg,1892,42.45
atg,1893,42.44
atg,1894,42.43
atg,1895,42.41
atg,1896,42.4
atg,1897,42.39
atg,1898,42.38
atg,1899,42.36
atg,1900,42.35
atg,1901,42.33
atg,1902,42.32
atg,1903,42.31
atg,1904,42.3
atg,1905,42.28
atg,1906,42.27
atg,1907,42.26
atg,1908,42.24
atg,1909,42.23
atg,1910,42.22
atg,1911,42.2
atg,1912,42.19
atg,1913,42.18
atg,1914,42.13
atg,1915,42.08
atg,1916,42.03
atg,1917,41.98
atg,1918,41.94
atg,1919,41.89
atg,1920,41.84
atg,1921,41.79
atg,1922,41.75
atg,1923,41.7
atg,1924,41.65
atg,1925,41.6
atg,1926,41.55
atg,1927,41.51
atg,1928,41.46
atg,1929,41.41
atg,1930,41.36
atg,1931,41.32
atg,1932,41.27
atg,1933,41.22
atg,1934,41.17
atg,1935,41.13
atg,1936,41.08
atg,1937,41.03
atg,1938,40.98
atg,1939,40.94
atg,1940,40.89
atg,1941,40.87
atg,1942,40.85
atg,1943,40.83
atg,1944,40.81
atg,1945,40.79
atg,1946,40.77
atg,1947,40.75
atg,1948,40.73
atg,1949,40.71
atg,1950,40.7
atg,1951,40.68
atg,1952,40.66
atg,1953,40.65
atg,1954,40.63
atg,1955,40.62
atg,1956,40.6
atg,1957,40.59
atg,1958,40.57
atg,1959,40.56
atg,1960,40.55
atg,1961,40.49
atg,1962,40.44
atg,1963,40.39
atg,1964,40.33
atg,1965,40.28
atg,1966,40.23
atg,1967,40.19
atg,1968,40.14
atg,1969,40.09
atg,1970,40.05
atg,1971,39.89
atg,1972,39.72
atg,1973,39.52
atg,1974,39.42
atg,1975,39.49
atg,1976,39.65
atg,1977,39.48
atg,1978,39.39
atg,1979,39.16
atg,1980,39.01
atg,1981,38.9
atg,1982,38.87
atg,1983,38.72
atg,1984,38.56
atg,1985,38.39
atg,1986,38.21
atg,1987,38.03
atg,1988,37.87
atg,1989,37.76
atg,1990,37.7
atg,1991,37.68
atg,1992,37.69
atg,1993,37.63
atg,1994,37.54
atg,1995,37.67
atg,1996,37.59
atg,1997,37.53
atg,1998,37.48
atg,1999,37.45
atg,2000,37.36
atg,2001,37.49
atg,2002,37.49
atg,2003,37.4
atg,2004,37.32
atg,2005,37.22
atg,2006,37.01
atg,2007,36.87
atg,2008,36.9
atg,2009,37.18
atg,2010,37.37
atg,2011,37.44
atg,2012,37.4
atg,2013,37.44
atg,2014,37.39
atg,2015,37.33
atg,2016,37.25
atg,2017,37.2
atg,2018,37.08
atg,2019,37.01
atg,2020,37.01
atg,2021,37.01
atg,2022,37.01
atg,2023,37.01
atg,2024,37.01
atg,2025,37.01
atg,2026,37.01
atg,2027,37.01
atg,2028,37.01
atg,2029,37.01
atg,2030,37.01
atg,2031,37.01
atg,2032,37.01
atg,2033,37.01
atg,2034,37.01
atg,2035,37.01
atg,2036,37.01
atg,2037,37.01
atg,2038,37.01
atg,2039,37.01
atg,2040,37.01
atg,2041,37.01
atg,2042,37.01
atg,2043,37.01
atg,2044,37.01
atg,2045,37.01
atg,2046,37.01
atg,2047,37.01
atg,2048,37.01
atg,2049,37.01
atg,2050,37.01
aus,1800,38.7
aus,1801,38.7
aus,1802,38.7
aus,1803,38.7
aus,1804,38.7
aus,1805,38.7
aus,1806,38.7
aus,1807,38.7
aus,1808,38.7
aus,1809,38.7
aus,1810,38.7
aus,1811,38.7
aus,1812,38.7
aus,1813,38.7
aus,1814,38.7
aus,1815,38.7
aus,1816,38.7
aus,1817,38.7
aus,1818,38.7
aus,1819,38.7
aus,1820,38.7
aus,1821,38.7
aus,1822,38.7
aus,1823,38.7
aus,1824,38.7
aus,1825,38.7
aus,1826,38.7
aus,1827,38.7
aus,1828,38.7
aus,1829,38.7
aus,1830,38.7
aus,1831,38.7
aus,1832,38.7
aus,1833,38.7
aus,1834,38.7
aus,1835,38.7
aus,1836,38.7
aus,1837,38.7
aus,1838,38.7
aus,1839,38.7
aus,1840,38.7
aus,1841,38.7
aus,1842,38.7
aus,1843,38.7
aus,1844,38.7
aus,1845,38.7
aus,1846,38.8
aus,1847,38.8
aus,1848,38.9
aus,1849,39
aus,1850,39.1
aus,1851,39.3
aus,1852,39.5
aus,1853,39.6
aus,1854,39.8
aus,1855,40.1
aus,1856,40.3
aus,1857,40.6
aus,1858,40.9
aus,1859,41.2
aus,1860,41.5
aus,1861,41.8
aus,1862,42.1
aus,1863,42.4
aus,1864,42.6
aus,1865,42.9
aus,1866,43.1
aus,1867,43.2
aus,1868,43.3
aus,1869,43.4
aus,1870,43.4
aus,1871,43.3
aus,1872,43.2
aus,1873,43.1
aus,1874,42.9
aus,1875,42.7
aus,1876,42.4
aus,1877,42
aus,1878,41.7
aus,1879,41.3
aus,1880,40.9
aus,1881,40.5
aus,1882,40.1
aus,1883,39.7
aus,1884,39.4
aus,1885,39
aus,1886,38.7
aus,1887,38.4
aus,1888,38.1
aus,1889,37.9
aus,1890,37.7
aus,1891,37.6
aus,1892,37.4
aus,1893,37.3
aus,1894,37.3
aus,1895,37.3
aus,1896,37.3
aus,1897,37.3
aus,1898,37.4
aus,1899,37.4
aus,1900,37.5
aus,1901,37.5
aus,1902,37.6
aus,1903,37.7
aus,1904,37.7
aus,1905,37.8
aus,1906,37.8
aus,1907,37.8
aus,1908,37.8
aus,1909,37.8
aus,1910,37.7
aus,1911,37.6
aus,1912,37.5
aus,1913,37.4
aus,1914,37.3
aus,1915,37.1
aus,1916,36.7
aus,1917,36.6
aus,1918,36.4
aus,1919,36.2
aus,1920,35.9
aus,1921,35.8
aus,1922,35.8
aus,1923,35.5
aus,1924,35
aus,1925,34.4
aus,1926,33.8
aus,1927,33.5
aus,1928,33.2
aus,1929,33
aus,1930,33.1
aus,1931,32.7
aus,1932,32.4
aus,1933,32.3
aus,1934,32.1
aus,1935,31.3
aus,1936,31.5
aus,1937,31.9
aus,1938,32.2
aus,1939,32.3
aus,1940,31.9
aus,1941,31.2
aus,1942,30.7
aus,1943,30.9
aus,1944,31.1
aus,1945,31.2
aus,1946,32.4
aus,1947,32.7
aus,1948,33.1
aus,1949,33.4
aus,1950,35.1
aus,1951,35.8
aus,1952,36.2
aus,1953,36.5
aus,1954,36.5
aus,1955,35.4
aus,1956,35.2
aus,1957,35.2
aus,1958,35.2
aus,1959,35
aus,1960,34.58
aus,1961,34.32
aus,1962,34.04
aus,1963,33.49
aus,1964,33
aus,1965,32.58
aus,1966,31.96
aus,1967,31.5
aus,1968,31.02
aus,1969,30.53
aus,1970,30.07
aus,1971,29.79
aus,1972,29.59
aus,1973,29.52
aus,1974,29.54
aus,1975,29.68
aus,1976,29.92
aus,1977,30.16
aus,1978,30.42
aus,1979,30.69
aus,1980,31
aus,1981,31.33
aus,1982,31.62
aus,1983,31.91
aus,1984,32.2
aus,1985,32.5
aus,1986,32.66
aus,1987,32.82
aus,1988,32.99
aus,1989,33.15
aus,1990,33.05
aus,1991,32.96
aus,1992,32.86
aus,1993,32.77
aus,1994,32.67
aus,1995,32.58
aus,1996,32.73
aus,1997,32.87
aus,1998,33.02
aus,1999,33.16
aus,2000,33.31
aus,2001,33.46
aus,2002,33.48
aus,2003,33.5
aus,2004,33.06
aus,2005,33.64
aus,2006,34.22
aus,2007,34.82
aus,2008,35.43
aus,2009,35.04
aus,2010,34.66
aus,2011,34.59
aus,2012,34.53
aus,2013,34.46
aus,2014,34.4
aus,2015,34.4
aus,2016,34.4
aus,2017,34.4
aus,2018,34.4
aus,2019,34.4
aus,2020,34.4
aus,2021,34.4
aus,2022,34.4
aus,2023,34.4
aus,2024,34.4
aus,2025,34.4
aus,2026,34.4
aus,2027,34.4
aus,2028,34.4
aus,2029,34.4
aus,2030,34.4
aus,2031,34.4
aus,2032,34.4
aus,2033,34.4
aus,2034,34.4
aus,2035,34.4
aus,2036,34.4
aus,2037,34.4
aus,2038,34.4
aus,2039,34.4
aus,2040,34.4
aus,2041,34.4
aus,2042,34.4
aus,2043,34.4
aus,2044,34.4
aus,2045,34.4
aus,2046,34.4
aus,2047,34.4
aus,2048,34.4
aus,2049,34.4
aus,2050,34.4
aut,1800,53.35
aut,1801,53.35
aut,1802,53.35
aut,1803,53.35
aut,1804,53.35
aut,1805,53.35
aut,1806,53.35
aut,1807,53.35
aut,1808,53.35
aut,1809,53.35
aut,1810,53.35
aut,1811,53.35
aut,1812,53.35
aut,1813,53.35
aut,1814,53.35
aut,1815,53.35
aut,1816,53.29
aut,1817,53.16
aut,1818,52.98
aut,1819,52.73
aut,1820,52.42
aut,1821,52.06
aut,1822,51.64
aut,1823,51.16
aut,1824,50.62
aut,1825,50.02
aut,1826,49.38
aut,1827,48.74
aut,1828,48.1
aut,1829,47.48
aut,1830,46.86
aut,1831,46.26
aut,1832,45.66
aut,1833,45.06
aut,1834,44.48
aut,1835,43.9
aut,1836,43.33
aut,1837,42.77
aut,1838,42.22
aut,1839,41.67
aut,1840,41.13
aut,1841,40.6
aut,1842,40.07
aut,1843,39.55
aut,1844,39.04
aut,1845,38.53
aut,1846,38.07
aut,1847,37.67
aut,1848,37.31
aut,1849,37
aut,1850,36.74
aut,1851,36.53
aut,1852,36.37
aut,1853,36.25
aut,1854,36.17
aut,1855,36.15
aut,1856,36.16
aut,1857,36.18
aut,1858,36.19
aut,1859,36.21
aut,1860,36.23
aut,1861,36.24
aut,1862,36.26
aut,1863,36.27
aut,1864,36.29
aut,1865,36.31
aut,1866,36.32
aut,1867,36.34
aut,1868,36.36
aut,1869,36.37
aut,1870,36.39
aut,1871,36.4
aut,1872,36.42
aut,1873,36.44
aut,1874,36.45
aut,1875,36.47
aut,1876,36.49
aut,1877,36.5
aut,1878,36.52
aut,1879,36.53
aut,1880,36.55
aut,1881,36.57
aut,1882,36.58
aut,1883,36.6
aut,1884,36.62
aut,1885,36.63
aut,1886,36.65
aut,1887,36.66
aut,1888,36.68
aut,1889,36.7
aut,1890,36.71
aut,1891,36.73
aut,1892,36.75
aut,1893,36.76
aut,1894,36.78
aut,1895,36.79
aut,1896,36.81
aut,1897,36.83
aut,1898,36.84
aut,1899,36.86
aut,1900,36.88
aut,1901,36.89
aut,1902,36.91
aut,1903,36.93
aut,1904,36.94
aut,1905,36.96
aut,1906,36.98
aut,1907,36.99
aut,1908,37.01
aut,1909,37.02
aut,1910,37.04
aut,1911,37.06
aut,1912,37.07
aut,1913,37.09
aut,1914,37.11
aut,1915,37.12
aut,1916,37.14
aut,1917,37.16
aut,1918,37.17
aut,1919,37.19
aut,1920,37.21
aut,1921,37.22
aut,1922,37.24
aut,1923,37.26
aut,1924,37.27
aut,1925,37.29
aut,1926,37.31
aut,1927,37.32
aut,1928,37.34
aut,1929,37.36
aut,1930,37.37
aut,1931,37.39
aut,1932,37.41
aut,1933,37.42
aut,1934,37.44
aut,1935,37.46
aut,1936,37.47
aut,1937,37.49
aut,1938,37.51
aut,1939,37.52
aut,1940,37.54
aut,1941,37.56
aut,1942,37.57
aut,1943,37.59
aut,1944,37.61
aut,1945,37.62
aut,1946,37.72
aut,1947,37.9
aut,1948,38.16
aut,1949,38.51
aut,1950,38.94
aut,1951,39.47
aut,1952,40.08
aut,1953,40.79
aut,1954,41.6
aut,1955,42.51
aut,1956,43.41
aut,1957,44.23
aut,1958,44.97
aut,1959,45.61
aut,1960,46.17
aut,1961,46.64
aut,1962,47.02
aut,1963,47.3
aut,1964,47.48
aut,1965,47.57
aut,1966,47.47
aut,1967,47.28
aut,1968,47.01
aut,1969,46.65
aut,1970,46.22
aut,1971,45.71
aut,1972,45.13
aut,1973,44.47
aut,1974,43.73
aut,1975,42.93
aut,1976,42.05
aut,1977,41.2
aut,1978,39.1
aut,1979,37.07
aut,1980,35.11
aut,1981,33.21
aut,1982,31.38
aut,1983,29.61
aut,1984,27.89
aut,1985,26.24
aut,1986,24.58
aut,1987,23.04
aut,1988,24.07
aut,1989,25.15
aut,1990,26.28
aut,1991,27.46
aut,1992,28.69
aut,1993,29.98
aut,1994,31.32
aut,1995,31.06
aut,1996,30.64
aut,1997,30.23
aut,1998,29.76
aut,1999,29.3
aut,2000,28.84
aut,2001,29.05
aut,2002,29.26
aut,2003,29.47
aut,2004,29.79
aut,2005,28.72
aut,2006,29.59
aut,2007,30.58
aut,2008,30.44
aut,2009,31.5
aut,2010,30.25
aut,2011,30.8
aut,2012,30.48
aut,2013,30.75
aut,2014,30.54
aut,2015,30.53
aut,2016,30.8
aut,2017,29.74
aut,2018,30.85
aut,2019,30.85
aut,2020,31.45
aut,2021,32.17
aut,2022,32.71
aut,2023,33.12
aut,2024,33.42
aut,2025,33.19
aut,2026,32.96
aut,2027,32.74
aut,2028,32.51
aut,2029,32.28
aut,2030,32.05
aut,2031,31.82
aut,2032,31.6
aut,2033,31.37
aut,2034,31.37
aut,2035,31.37
aut,2036,31.37
aut,2037,31.37
aut,2038,31.37
aut,2039,31.37
aut,2040,31.37
aut,2041,31.37
aut,2042,31.37
aut,2043,31.37
aut,2044,31.37
aut,2045,31.37
aut,2046,31.37
aut,2047,31.37
aut,2048,31.37
aut,2049,31.37
aut,2050,31.37
aze,1800,70.5
aze,1801,70.5
aze,1802,70.5
aze,1803,70.5
aze,1804,70.5
aze,1805,70.5
aze,1806,70.5
aze,1807,70.5
aze,1808,70.5
aze,1809,70.5
aze,1810,70.5
aze,1811,70.5
aze,1812,70.5
aze,1813,70.5
aze,1814,70.5
aze,1815,70.5
aze,1816,70.5
aze,1817,70.5
aze,1818,70.5
aze,1819,70.5
aze,1820,70.5
aze,1821,70.5
aze,1822,70.5
aze,1823,70.5
aze,1824,70.5
aze,1825,70.5
aze,1826,70.5
aze,1827,70.5
aze,1828,70.5
aze,1829,70.5
aze,1830,70.5
aze,1831,70.5
aze,1832,70.5
aze,1833,70.5
aze,1834,70.5
aze,1835,70.5
aze,1836,70.5
aze,1837,70.5
aze,1838,70.5
aze,1839,70.5
aze,1840,70.5
aze,1841,70.5
aze,1842,70.5
aze,1843,70.5
aze,1844,70.5
aze,1845,70.5
aze,1846,70.5
aze,1847,70.5
aze,1848,70.5
aze,1849,70.5
aze,1850,70.5
aze,1851,70.5
aze,1852,70.5
aze,1853,70.5
aze,1854,70.5
aze,1855,70.5
aze,1856,70.5
aze,1857,70.5
aze,1858,70.5
aze,1859,70.5
aze,1860,70.5
aze,1861,70.5
aze,1862,70.5
aze,1863,70.5
aze,1864,70.5
aze,1865,70.5
aze,1866,70.4
aze,1867,70.4
aze,1868,70.3
aze,1869,70.1
aze,1870,70
aze,1871,69.9
aze,1872,69.7
aze,1873,69.5
aze,1874,69.3
aze,1875,69
aze,1876,68.81
aze,1877,68.37
aze,1878,67.94
aze,1879,67.51
aze,1880,67.09
aze,1881,66.66
aze,1882,66.24
aze,1883,65.83
aze,1884,65.41
aze,1885,65
aze,1886,64.59
aze,1887,64.18
aze,1888,63.78
aze,1889,63.37
aze,1890,62.97
aze,1891,62.58
aze,1892,62.18
aze,1893,61.79
aze,1894,61.4
aze,1895,61.01
aze,1896,60.63
aze,1897,60.25
aze,1898,59.87
aze,1899,59.49
aze,1900,59.11
aze,1901,58.74
aze,1902,58.37
aze,1903,58
aze,1904,57.64
aze,1905,57.27
aze,1906,56.91
aze,1907,56.55
aze,1908,56.2
aze,1909,55.84
aze,1910,55.49
aze,1911,55.14
aze,1912,54.79
aze,1913,54.45
aze,1914,54.11
aze,1915,53.76
aze,1916,53.42
aze,1917,53.09
aze,1918,52.75
aze,1919,52.42
aze,1920,52.09
aze,1921,51.76
aze,1922,51.44
aze,1923,51.11
aze,1924,50.79
aze,1925,50.47
aze,1926,50.15
aze,1927,49.83
aze,1928,49.52
aze,1929,49.21
aze,1930,48.9
aze,1931,48.59
aze,1932,48.28
aze,1933,47.98
aze,1934,47.68
aze,1935,47.38
aze,1936,47.08
aze,1937,46.78
aze,1938,46.48
aze,1939,46.19
aze,1940,45.9
aze,1941,45.61
aze,1942,45.32
aze,1943,45.04
aze,1944,44.75
aze,1945,44.47
aze,1946,44.19
aze,1947,43.91
aze,1948,43.64
aze,1949,43.36
aze,1950,43.09
aze,1951,42.82
aze,1952,42.55
aze,1953,42.28
aze,1954,42.01
aze,1955,41.75
aze,1956,41.48
aze,1957,41.22
aze,1958,40.96
aze,1959,40.7
aze,1960,40.45
aze,1961,40.19
aze,1962,39.94
aze,1963,39.69
aze,1964,39.44
aze,1965,39.19
aze,1966,38.94
aze,1967,38.69
aze,1968,38.45
aze,1969,38.21
aze,1970,37.97
aze,1971,37.73
aze,1972,37.49
aze,1973,37.25
aze,1974,37.02
aze,1975,36.78
aze,1976,36.55
aze,1977,36.32
aze,1978,36.09
aze,1979,35.87
aze,1980,35.64
aze,1981,35.41
aze,1982,35.19
aze,1983,34.97
aze,1984,34.75
aze,1985,34.53
aze,1986,34.31
aze,1987,34.09
aze,1988,33.87
aze,1989,33.66
aze,1990,33.45
aze,1991,33.55
aze,1992,33.75
aze,1993,34.05
aze,1994,34.35
aze,1995,34.65
aze,1996,34.94
aze,1997,35.24
aze,1998,35.54
aze,1999,35.84
aze,2000,36.14
aze,2001,36.45
aze,2002,25.28
aze,2003,26.83
aze,2004,26.62
aze,2005,26.55
aze,2006,26.38
aze,2007,26.47
aze,2008,26.72
aze,2009,26.8
aze,2010,26.97
aze,2011,26.97
aze,2012,26.97
aze,2013,26.97
aze,2014,26.97
aze,2015,26.97
aze,2016,26.97
aze,2017,26.97
aze,2018,26.97
aze,2019,26.97
aze,2020,27.57
aze,2021,28.29
aze,2022,28.83
aze,2023,29.23
aze,2024,29.53
aze,2025,29.31
aze,2026,29.08
aze,2027,28.85
aze,2028,28.62
aze,2029,28.4
aze,2030,28.17
aze,2031,27.94
aze,2032,27.71
aze,2033,27.48
aze,2034,27.48
aze,2035,27.48
aze,2036,27.48
aze,2037,27.48
aze,2038,27.48
aze,2039,27.48
aze,2040,27.48
aze,2041,27.48
aze,2042,27.48
aze,2043,27.48
aze,2044,27.48
aze,2045,27.48
aze,2046,27.48
aze,2047,27.48
aze,2048,27.48
aze,2049,27.48
aze,2050,27.48
bdi,1800,34.26
bdi,1801,34.26
bdi,1802,34.26
bdi,1803,34.26
bdi,1804,34.26
bdi,1805,34.26
bdi,1806,34.26
bdi,1807,34.26
bdi,1808,34.26
bdi,1809,34.26
bdi,1810,34.26
bdi,1811,34.26
bdi,1812,34.26
bdi,1813,34.26
bdi,1814,34.26
bdi,1815,34.26
bdi,1816,34.26
bdi,1817,34.26
bdi,1818,34.26
bdi,1819,34.26
bdi,1820,34.26
bdi,1821,34.26
bdi,1822,34.26
bdi,1823,34.26
bdi,1824,34.26
bdi,1825,34.26
bdi,1826,34.26
bdi,1827,34.26
bdi,1828,34.26
bdi,1829,34.26
bdi,1830,34.26
bdi,1831,34.26
bdi,1832,34.26
bdi,1833,34.26
bdi,1834,34.26
bdi,1835,34.26
bdi,1836,34.26
bdi,1837,34.26
bdi,1838,34.26
bdi,1839,34.26
bdi,1840,34.26
bdi,1841,34.26
bdi,1842,34.26
bdi,1843,34.26
bdi,1844,34.26
bdi,1845,34.26
bdi,1846,34.26
bdi,1847,34.26
bdi,1848,34.26
bdi,1849,34.26
bdi,1850,34.26
bdi,1851,34.26
bdi,1852,34.26
bdi,1853,34.26
bdi,1854,34.26
bdi,1855,34.26
bdi,1856,34.26
bdi,1857,34.26
bdi,1858,34.26
bdi,1859,34.26
bdi,1860,34.26
bdi,1861,34.26
bdi,1862,34.26
bdi,1863,34.26
bdi,1864,34.26
bdi,1865,34.26
bdi,1866,34.26
bdi,1867,34.26
bdi,1868,34.26
bdi,1869,34.26
bdi,1870,34.26
bdi,1871,34.26
bdi,1872,34.26
bdi,1873,34.26
bdi,1874,34.26
bdi,1875,34.26
bdi,1876,34.26
bdi,1877,34.26
bdi,1878,34.26
bdi,1879,34.26
bdi,1880,34.26
bdi,1881,34.26
bdi,1882,34.26
bdi,1883,34.26
bdi,1884,34.26
bdi,1885,34.26
bdi,1886,34.26
