country,time,freligion_idea
tza,1975,61.22735
tza,1976,61.22735
tza,1977,61.22735
tza,1978,61.22735
tza,1979,61.22735
tza,1980,61.22735
tza,1981,62.83813
tza,1982,54.61184
tza,1983,57.7149
tza,1984,62.83813
tza,1985,62.83813
tza,1986,62.83813
tza,1987,57.7149
tza,1988,62.83813
tza,1989,62.83813
tza,1990,62.83813
tza,1991,62.83813
tza,1992,59.47799
tza,1993,62.83813
tza,1994,62.83813
tza,1995,62.83813
tza,1996,62.83813
tza,1997,62.83813
tza,1998,59.47799
tza,1999,54.61184
tza,2000,58.4032
tza,2001,55.99851
tza,2002,55.99851
tza,2003,55.99851
tza,2004,58.4032
tza,2005,53.73235
tza,2006,53.73235
tza,2007,53.73235
tza,2008,53.73235
tza,2009,53.73235
tza,2010,59.42054
tza,2011,59.42054
tza,2012,63.56973
tza,2013,55.88035
tza,2014,55.13822
tza,2015,57.67661
tza,2016,52.33545
tza,2017,52.33545
tza,2018,49.4404
tza,2019,51.54401
uga,1975,31.30825
uga,1976,31.30825
uga,1977,31.30825
uga,1978,31.30825
uga,1979,35.86411
uga,1980,58.52063
uga,1981,61.01113
uga,1982,56.5018
uga,1983,53.01991
uga,1984,61.01113
uga,1985,58.52063
uga,1986,61.38865
uga,1987,67.68355
uga,1988,70.00423
uga,1989,70.00423
uga,1990,58.31891
uga,1991,58.31891
uga,1992,70.00423
uga,1993,70.00423
uga,1994,70.00423
uga,1995,70.8615
uga,1996,70.8615
uga,1997,57.06877
uga,1998,59.60348
uga,1999,63.0681
uga,2000,52.18677
uga,2001,55.41092
uga,2002,52.18677
uga,2003,55.41092
uga,2004,55.41092
uga,2005,52.18677
uga,2006,59.81998
uga,2007,55.41092
uga,2008,52.18677
uga,2009,52.18677
uga,2010,55.41092
uga,2011,63.2109
uga,2012,62.29158
uga,2013,52.99188
uga,2014,52.02306
uga,2015,52.02306
uga,2016,52.02306
uga,2017,46.21761
uga,2018,51.38392
uga,2019,43.8275
ukr,1991,50.77138
ukr,1992,50.83108
ukr,1993,53.3803
ukr,1994,60.05676
ukr,1995,60.05676
ukr,1996,60.05676
ukr,1997,60.05676
ukr,1998,60.05676
ukr,1999,60.05676
ukr,2000,62.7311
ukr,2001,64.00236
ukr,2002,64.00236
ukr,2003,64.00236
ukr,2004,56.05685
ukr,2005,56.64225
ukr,2006,63.28968
ukr,2007,63.28968
ukr,2008,63.28968
ukr,2009,63.28968
ukr,2010,64.00236
ukr,2011,68.99092
ukr,2012,68.99092
ukr,2013,64.0257
ukr,2014,52.26568
ukr,2015,49.82049
ukr,2016,47.00795
ukr,2017,48.34083
ukr,2018,42.28618
ukr,2019,42.28618
ury,1975,59.83873
ury,1976,57.12339
ury,1977,57.12339
ury,1978,57.12339
ury,1979,57.12339
ury,1980,57.12339
ury,1981,67.12282
ury,1982,67.12282
ury,1983,65.60357
ury,1984,65.60357
ury,1985,76.89875
ury,1986,76.89875
ury,1987,76.89875
ury,1988,76.89875
ury,1989,76.89875
ury,1990,76.89875
ury,1991,76.89875
ury,1992,76.89875
ury,1993,76.89875
ury,1994,76.89875
ury,1995,76.89875
ury,1996,76.89875
ury,1997,76.89875
ury,1998,76.89875
ury,1999,76.89875
ury,2000,76.89875
ury,2001,76.89875
ury,2002,76.89875
ury,2003,76.89875
ury,2004,76.89875
ury,2005,76.89875
ury,2006,76.89875
ury,2007,76.89875
ury,2008,76.89875
ury,2009,76.89875
ury,2010,76.89875
ury,2011,76.89875
ury,2012,76.89875
ury,2013,75.23341
ury,2014,75.23341
ury,2015,72.15321
ury,2016,72.15321
ury,2017,72.26916
ury,2018,70.83722
ury,2019,70.83722
usa,1975,88.89168
usa,1976,88.89168
usa,1977,88.89168
usa,1978,88.89168
usa,1979,88.89168
usa,1980,88.89168
usa,1981,89.16314
usa,1982,89.16314
usa,1983,89.16314
usa,1984,89.16314
usa,1985,89.16314
usa,1986,89.16314
usa,1987,89.16314
usa,1988,89.16314
usa,1989,89.16314
usa,1990,89.16314
usa,1991,89.16314
usa,1992,89.16314
usa,1993,89.16314
usa,1994,89.16314
usa,1995,89.16314
usa,1996,89.16314
usa,1997,89.16314
usa,1998,89.16314
usa,1999,89.16314
usa,2000,89.16314
usa,2001,82.736
usa,2002,79.79354
usa,2003,79.79354
usa,2004,79.79354
usa,2005,79.79354
usa,2006,79.79354
usa,2007,79.79354
usa,2008,81.19365
usa,2009,82.736
usa,2010,82.736
usa,2011,82.736
usa,2012,82.736
usa,2013,81.19365
usa,2014,81.19365
usa,2015,81.19365
usa,2016,76.80033
usa,2017,75.46464
usa,2018,68.44658
usa,2019,71.36873
uzb,1991,26.69869
uzb,1992,30.67282
uzb,1993,27.15788
uzb,1994,27.15788
uzb,1995,23.39353
uzb,1996,25.38803
uzb,1997,21.25743
uzb,1998,18.10636
uzb,1999,9.21383
uzb,2000,9.21383
uzb,2001,9.21383
uzb,2002,9.21383
uzb,2003,9.21383
uzb,2004,9.21383
uzb,2005,9.21383
uzb,2006,9.21383
uzb,2007,9.21383
uzb,2008,9.21383
uzb,2009,9.21383
uzb,2010,9.21383
uzb,2011,9.21383
uzb,2012,9.21383
uzb,2013,21.25743
uzb,2014,21.25743
uzb,2015,18.10636
uzb,2016,18.10636
uzb,2017,21.25743
uzb,2018,23.39353
uzb,2019,27.59769
ven,1975,69.84384
ven,1976,69.84384
ven,1977,69.84384
ven,1978,69.84384
ven,1979,69.84384
ven,1980,69.84384
ven,1981,70.83722
ven,1982,64.89986
ven,1983,58.84154
ven,1984,70.83722
ven,1985,70.83722
ven,1986,70.83722
ven,1987,70.83722
ven,1988,70.83722
ven,1989,70.83722
ven,1990,75.23341
ven,1991,75.23341
ven,1992,75.23341
ven,1993,75.23341
ven,1994,75.23341
ven,1995,67.09531
ven,1996,75.23341
ven,1997,62.44877
ven,1998,67.43946
ven,1999,60.83145
ven,2000,61.90536
ven,2001,61.90536
ven,2002,47.88439
ven,2003,49.87741
ven,2004,52.58882
ven,2005,49.56701
ven,2006,52.58882
ven,2007,49.56701
ven,2008,49.56701
ven,2009,49.56701
ven,2010,46.67157
ven,2011,49.56701
ven,2012,49.56701
ven,2013,47.27284
ven,2014,47.27284
ven,2015,47.27284
ven,2016,47.27284
ven,2017,44.48384
ven,2018,41.489
ven,2019,44.23734
vnm,1975,11.35661
vnm,1976,15.82556
vnm,1977,15.82556
vnm,1978,15.82556
vnm,1979,15.82556
vnm,1980,15.82556
vnm,1981,15.35222
vnm,1982,15.35222
vnm,1983,15.35222
vnm,1984,15.35222
vnm,1985,15.35222
vnm,1986,15.35222
vnm,1987,15.35222
vnm,1988,15.35222
vnm,1989,25.38803
vnm,1990,21.25743
vnm,1991,21.25743
vnm,1992,23.73169
vnm,1993,17.42996
vnm,1994,17.42996
vnm,1995,17.42996
vnm,1996,20.47198
vnm,1997,20.47198
vnm,1998,25.7016
vnm,1999,25.7016
vnm,2000,25.7016
vnm,2001,25.7016
vnm,2002,25.7016
vnm,2003,25.7016
vnm,2004,25.7016
vnm,2005,27.59769
vnm,2006,27.59769
vnm,2007,27.59769
vnm,2008,27.59769
vnm,2009,27.59769
vnm,2010,27.59769
vnm,2011,27.59769
vnm,2012,27.59769
vnm,2013,27.59769
vnm,2014,27.59769
vnm,2015,27.59769
vnm,2016,27.59769
vnm,2017,27.59769
vnm,2018,27.59769
vnm,2019,27.37442
yem,1975,34.22449
yem,1976,34.22449
yem,1977,34.22449
yem,1978,34.22449
yem,1979,34.22449
yem,1980,34.22449
yem,1981,36.57216
yem,1982,36.57216
yem,1983,32.10181
yem,1984,32.10181
yem,1985,36.57216
yem,1986,36.57216
yem,1987,36.57216
yem,1988,36.57216
yem,1989,32.10181
yem,1990,39.01379
yem,1991,38.20864
yem,1992,38.20864
yem,1993,33.54128
yem,1994,43.16001
yem,1995,43.16001
yem,1996,43.16001
yem,1997,43.16001
yem,1998,43.16001
yem,1999,37.11869
yem,2000,37.11869
yem,2001,37.11869
yem,2002,37.11869
yem,2003,37.11869
yem,2004,32.10181
yem,2005,32.10181
yem,2006,32.10181
yem,2007,32.10181
yem,2008,32.10181
yem,2009,32.10181
yem,2010,33.54128
yem,2011,30.44521
yem,2012,34.75213
yem,2013,27.13441
yem,2014,26.05929
yem,2015,19.11174
yem,2016,24.37088
yem,2017,13.89436
yem,2018,16.91891
yem,2019,13.89436
zaf,1975,37.62346
zaf,1976,37.62346
zaf,1977,37.62346
zaf,1978,37.62346
zaf,1979,37.62346
zaf,1980,43.10315
zaf,1981,44.00921
zaf,1982,44.00921
zaf,1983,44.00921
zaf,1984,44.00921
zaf,1985,44.00921
zaf,1986,44.00921
zaf,1987,39.68835
zaf,1988,48.4694
zaf,1989,48.4694
zaf,1990,48.06907
zaf,1991,48.06907
zaf,1992,52.04915
zaf,1993,52.04915
zaf,1994,69.5325
zaf,1995,72.64077
zaf,1996,72.64077
zaf,1997,72.64077
zaf,1998,72.64077
zaf,1999,72.64077
zaf,2000,72.64077
zaf,2001,72.64077
zaf,2002,72.64077
zaf,2003,72.64077
zaf,2004,72.64077
zaf,2005,72.64077
zaf,2006,72.64077
zaf,2007,72.64077
zaf,2008,72.64077
zaf,2009,72.64077
zaf,2010,100
zaf,2011,100
zaf,2012,92.6445
zaf,2013,86.55664
zaf,2014,86.55664
zaf,2015,76.17118
zaf,2016,68.58622
zaf,2017,65.21309
zaf,2018,72.80298
zaf,2019,60.50274
zmb,1975,49.87741
zmb,1976,49.87741
zmb,1977,49.87741
zmb,1978,49.87741
zmb,1979,49.87741
zmb,1980,49.87741
zmb,1981,46.67157
zmb,1982,49.56701
zmb,1983,49.56701
zmb,1984,49.56701
zmb,1985,49.56701
zmb,1986,49.56701
zmb,1987,52.58882
zmb,1988,49.56701
zmb,1989,49.56701
zmb,1990,50.61275
zmb,1991,55.41092
zmb,1992,57.85947
zmb,1993,68.44658
zmb,1994,68.44658
zmb,1995,68.44658
zmb,1996,68.44658
zmb,1997,68.44658
zmb,1998,68.44658
zmb,1999,68.44658
zmb,2000,68.44658
zmb,2001,68.44658
zmb,2002,68.44658
zmb,2003,68.44658
zmb,2004,68.44658
zmb,2005,55.58075
zmb,2006,70.00423
zmb,2007,63.24423
zmb,2008,70.00423
zmb,2009,62.70676
zmb,2010,69.29193
zmb,2011,64.09474
zmb,2012,64.09474
zmb,2013,65.0866
zmb,2014,65.0866
zmb,2015,65.0866
zmb,2016,66.64386
zmb,2017,59.91174
zmb,2018,61.27286
zmb,2019,51.66975
zwe,1975,48.65301
zwe,1976,48.65301
zwe,1977,48.65301
zwe,1978,54.82859
zwe,1979,54.82859
zwe,1980,56.47065
zwe,1981,58.81468
zwe,1982,58.81468
zwe,1983,58.81468
zwe,1984,52.49237
zwe,1985,52.49237
zwe,1986,49.61575
zwe,1987,58.81468
zwe,1988,60.11174
zwe,1989,60.11174
zwe,1990,60.11174
zwe,1991,60.11174
zwe,1992,60.11174
zwe,1993,60.11174
zwe,1994,60.11174
zwe,1995,60.11174
zwe,1996,60.11174
zwe,1997,60.11174
zwe,1998,57.59253
zwe,1999,57.59253
zwe,2000,58.01867
zwe,2001,52.10356
zwe,2002,52.10356
zwe,2003,50.05954
zwe,2004,53.05687
zwe,2005,44.00657
zwe,2006,53.05687
zwe,2007,56.42932
zwe,2008,42.66457
zwe,2009,42.66457
zwe,2010,49.20432
zwe,2011,49.20432
zwe,2012,49.20432
zwe,2013,60.11933
zwe,2014,60.11933
zwe,2015,60.11933
zwe,2016,46.72189
zwe,2017,50.66946
zwe,2018,48.69344
zwe,2019,48.69344
