country,time,mediaint_idea
twn,1978,22.94031
twn,1979,22.58929
twn,1980,26.50617
twn,1981,28.94395
twn,1982,28.97886
twn,1983,29.18688
twn,1984,28.89039
twn,1985,29.05659
twn,1986,34.4683
twn,1987,38.91737
twn,1988,43.83204
twn,1989,48.33594
twn,1990,52.27853
twn,1991,54.43252
twn,1992,55.42914
twn,1993,56.37353
twn,1994,56.93334
twn,1995,57.19694
twn,1996,59.13978
twn,1997,63.51389
twn,1998,64.90646
twn,1999,66.5334
twn,2000,83.33331
twn,2001,83.56599
twn,2002,83.74445
twn,2003,84.29308
twn,2004,84.32303
twn,2005,84.14584
twn,2006,84.40345
twn,2007,84.39352
twn,2008,88.51832
twn,2009,83.24787
twn,2010,83.72691
twn,2011,83.72787
twn,2012,83.73048
twn,2013,81.78267
twn,2014,81.97692
twn,2015,81.75104
twn,2016,81.64095
twn,2017,80.90189
twn,2018,81.25614
twn,2019,73.47581
tza,1975,21.82017
tza,1976,21.51575
tza,1977,21.73592
tza,1978,21.88648
tza,1979,21.7712
tza,1980,21.51269
tza,1981,23.08699
tza,1982,23.21804
tza,1983,22.92638
tza,1984,22.92572
tza,1985,27.50699
tza,1986,27.72378
tza,1987,27.86478
tza,1988,27.84886
tza,1989,27.72556
tza,1990,34.57811
tza,1991,34.37778
tza,1992,53.49666
tza,1993,53.15443
tza,1994,55.28567
tza,1995,60.12153
tza,1996,64.94939
tza,1997,64.79125
tza,1998,64.82747
tza,1999,64.94642
tza,2000,62.59399
tza,2001,64.5954
tza,2002,64.55823
tza,2003,64.6218
tza,2004,64.67899
tza,2005,66.19502
tza,2006,68.44285
tza,2007,68.88347
tza,2008,68.66207
tza,2009,67.86993
tza,2010,67.18558
tza,2011,69.24178
tza,2012,69.27031
tza,2013,69.10511
tza,2014,67.93394
tza,2015,67.64354
tza,2016,64.51568
tza,2017,62.35677
tza,2018,60.04847
tza,2019,60.21174
uga,1975,34.59702
uga,1976,34.78414
uga,1977,34.43683
uga,1978,34.69117
uga,1979,36.27302
uga,1980,48.37198
uga,1981,47.32679
uga,1982,47.43611
uga,1983,47.25895
uga,1984,47.24118
uga,1985,47.43179
uga,1986,46.87212
uga,1987,44.82973
uga,1988,44.39062
uga,1989,44.65994
uga,1990,44.66319
uga,1991,44.59188
uga,1992,47.94947
uga,1993,48.62936
uga,1994,62.85634
uga,1995,62.87484
uga,1996,64.68533
uga,1997,66.2631
uga,1998,66.57887
uga,1999,66.56847
uga,2000,71.93062
uga,2001,71.8279
uga,2002,74.6784
uga,2003,74.7326
uga,2004,74.5515
uga,2005,75.32151
uga,2006,74.93184
uga,2007,75.18493
uga,2008,74.70469
uga,2009,73.80482
uga,2010,74.04504
uga,2011,74.3582
uga,2012,74.50848
uga,2013,69.04821
uga,2014,69.0397
uga,2015,68.0855
uga,2016,66.99441
uga,2017,67.9289
uga,2018,68.67481
uga,2019,69.82092
ukr,1991,64.31898
ukr,1992,70.21272
ukr,1993,69.23873
ukr,1994,70.18164
ukr,1995,71.45728
ukr,1996,67.36884
ukr,1997,64.59669
ukr,1998,58.78776
ukr,1999,58.20186
ukr,2000,51.73075
ukr,2001,50.68634
ukr,2002,47.99062
ukr,2003,47.96543
ukr,2004,50.97563
ukr,2005,70.76522
ukr,2006,75.82782
ukr,2007,76.43437
ukr,2008,78.34352
ukr,2009,77.92862
ukr,2010,62.18002
ukr,2011,62.0689
ukr,2012,61.78348
ukr,2013,60.12355
ukr,2014,62.98345
ukr,2015,64.61723
ukr,2016,66.14757
ukr,2017,67.20637
ukr,2018,68.57718
ukr,2019,70.11424
ury,1975,34.72945
ury,1976,28.63401
ury,1977,28.51359
ury,1978,28.05741
ury,1979,28.22404
ury,1980,33.38704
ury,1981,31.97887
ury,1982,32.34525
ury,1983,31.80476
ury,1984,36.12718
ury,1985,70.5282
ury,1986,74.88217
ury,1987,74.84586
ury,1988,74.69056
ury,1989,74.79042
ury,1990,78.19758
ury,1991,78.3142
ury,1992,78.5304
ury,1993,78.51145
ury,1994,78.08078
ury,1995,78.3491
ury,1996,77.01059
ury,1997,76.71336
ury,1998,79.39991
ury,1999,79.58747
ury,2000,81.82785
ury,2001,81.91219
ury,2002,81.70496
ury,2003,81.53441
ury,2004,82.64968
ury,2005,87.75558
ury,2006,88.01836
ury,2007,87.89523
ury,2008,87.92035
ury,2009,89.53747
ury,2010,89.61909
ury,2011,89.45528
ury,2012,89.30041
ury,2013,86.57962
ury,2014,86.87994
ury,2015,85.50448
ury,2016,85.66396
ury,2017,87.42249
ury,2018,90.34126
ury,2019,92.50817
usa,1975,86.45088
usa,1976,86.46438
usa,1977,86.58338
usa,1978,86.45278
usa,1979,86.59074
usa,1980,86.18696
usa,1981,86.838
usa,1982,87.04813
usa,1983,87.12735
usa,1984,87.25881
usa,1985,87.03577
usa,1986,87.24779
usa,1987,87.26083
usa,1988,86.86843
usa,1989,87.04337
usa,1990,86.88567
usa,1991,87.34446
usa,1992,87.04181
usa,1993,84.96888
usa,1994,85.22852
usa,1995,85.0136
usa,1996,85.17648
usa,1997,84.92042
usa,1998,85.07375
usa,1999,85.12222
usa,2000,86.8489
usa,2001,85.9999
usa,2002,86.1912
usa,2003,86.01434
usa,2004,86.03705
usa,2005,86.08577
usa,2006,85.90052
usa,2007,87.10408
usa,2008,87.2655
usa,2009,89.39013
usa,2010,88.46298
usa,2011,88.57687
usa,2012,88.50583
usa,2013,88.50112
usa,2014,88.04364
usa,2015,87.48176
usa,2016,85.73463
usa,2017,80.41324
usa,2018,81.44924
usa,2019,80.00153
uzb,1991,23.97269
uzb,1992,15.69904
uzb,1993,15.98145
uzb,1994,11.11207
uzb,1995,9.01157
uzb,1996,9.04054
uzb,1997,8.88715
uzb,1998,8.89307
uzb,1999,9.04232
uzb,2000,9.18861
uzb,2001,6.69098
uzb,2002,6.50369
uzb,2003,6.45914
uzb,2004,6.52494
uzb,2005,6.70343
uzb,2006,6.62601
uzb,2007,6.59425
uzb,2008,6.86545
uzb,2009,6.57984
uzb,2010,6.31311
uzb,2011,6.8508
uzb,2012,6.83665
uzb,2013,14.40349
uzb,2014,17.04636
uzb,2015,17.02998
uzb,2016,18.51332
uzb,2017,24.49378
uzb,2018,23.43631
uzb,2019,28.22798
ven,1975,83.85908
ven,1976,84.12415
ven,1977,84.06695
ven,1978,83.94367
ven,1979,84.01248
ven,1980,83.75773
ven,1981,84.07578
ven,1982,83.92028
ven,1983,84.1373
ven,1984,83.67369
ven,1985,83.68126
ven,1986,83.75169
ven,1987,83.66425
ven,1988,83.58205
ven,1989,82.80075
ven,1990,82.77669
ven,1991,82.43675
ven,1992,81.27911
ven,1993,82.60579
ven,1994,82.34312
ven,1995,82.63861
ven,1996,82.47871
ven,1997,82.57499
ven,1998,81.56382
ven,1999,76.16857
ven,2000,72.20281
ven,2001,71.90745
ven,2002,71.32875
ven,2003,70.13712
ven,2004,67.32403
ven,2005,67.25108
ven,2006,65.53246
ven,2007,65.33569
ven,2008,64.86747
ven,2009,65.26291
ven,2010,64.27002
ven,2011,64.20227
ven,2012,63.94157
ven,2013,54.48174
ven,2014,53.66773
ven,2015,53.11404
ven,2016,53.10882
ven,2017,52.10537
ven,2018,45.39129
ven,2019,44.3044
vnm,1975,17.92163
vnm,1976,17.99625
vnm,1977,17.85086
vnm,1978,18.10148
vnm,1979,17.7107
vnm,1980,17.59517
vnm,1981,17.83382
vnm,1982,17.76424
vnm,1983,18.008
vnm,1984,17.65698
vnm,1985,17.64266
vnm,1986,27.48905
vnm,1987,32.82239
vnm,1988,32.55724
vnm,1989,32.77388
vnm,1990,20.64612
vnm,1991,20.63896
vnm,1992,20.7956
vnm,1993,20.6042
vnm,1994,20.63581
vnm,1995,20.74441
vnm,1996,20.75696
vnm,1997,20.62817
vnm,1998,20.80542
vnm,1999,20.76932
vnm,2000,20.29748
vnm,2001,20.1916
vnm,2002,20.10854
vnm,2003,20.07541
vnm,2004,20.03792
vnm,2005,20.20439
vnm,2006,20.20991
vnm,2007,20.25237
vnm,2008,19.94012
vnm,2009,20.17845
vnm,2010,20.04543
vnm,2011,20.14231
vnm,2012,20.09499
vnm,2013,21.55461
vnm,2014,21.55436
vnm,2015,21.44046
vnm,2016,21.4201
vnm,2017,25.69503
vnm,2018,26.46803
vnm,2019,29.29619
yem,1975,34.2233
yem,1976,34.07687
yem,1977,34.28611
yem,1978,34.01779
yem,1979,34.25176
yem,1980,34.20924
yem,1981,34.29769
yem,1982,34.30137
yem,1983,34.20709
yem,1984,34.41307
yem,1985,34.18315
yem,1986,34.22848
yem,1987,34.41314
yem,1988,34.32112
yem,1989,34.26069
yem,1990,36.82468
yem,1991,51.1662
yem,1992,50.85978
yem,1993,50.97931
yem,1994,50.9822
yem,1995,54.59864
yem,1996,54.75087
yem,1997,55.5195
yem,1998,55.64291
yem,1999,55.51265
yem,2000,55.47302
yem,2001,55.72381
yem,2002,55.12084
yem,2003,55.33791
yem,2004,55.42546
yem,2005,52.99507
yem,2006,52.80632
yem,2007,53.05195
yem,2008,52.92815
yem,2009,52.84554
yem,2010,53.21004
yem,2011,56.8465
yem,2012,56.56405
yem,2013,52.65233
yem,2014,48.54029
yem,2015,34.29267
yem,2016,32.29482
yem,2017,28.98227
yem,2018,31.80871
yem,2019,43.12822
zaf,1975,53.11993
zaf,1976,53.32354
zaf,1977,53.04462
zaf,1978,53.27151
zaf,1979,53.17162
zaf,1980,53.28242
zaf,1981,53.37804
zaf,1982,53.31373
zaf,1983,53.36099
zaf,1984,53.173
zaf,1985,53.38656
zaf,1986,53.43367
zaf,1987,53.09871
zaf,1988,53.39273
zaf,1989,53.49424
zaf,1990,57.14597
zaf,1991,57.56971
zaf,1992,57.45398
zaf,1993,60.06088
zaf,1994,82.6894
zaf,1995,85.77123
zaf,1996,85.75301
zaf,1997,85.50475
zaf,1998,85.55574
zaf,1999,85.50496
zaf,2000,89.60669
zaf,2001,89.6768
zaf,2002,91.3553
zaf,2003,90.79762
zaf,2004,88.03695
zaf,2005,90.86212
zaf,2006,91.00182
zaf,2007,90.68052
zaf,2008,90.68533
zaf,2009,86.19167
zaf,2010,87.70485
zaf,2011,87.81268
zaf,2012,87.72541
zaf,2013,86.84619
zaf,2014,84.41061
zaf,2015,80.81429
zaf,2016,79.86764
zaf,2017,83.59831
zaf,2018,81.8575
zaf,2019,80.92832
zmb,1975,12.54639
zmb,1976,12.69451
zmb,1977,12.60966
zmb,1978,12.33144
zmb,1979,12.54545
zmb,1980,12.79959
zmb,1981,12.6872
zmb,1982,12.78525
zmb,1983,12.59297
zmb,1984,12.68978
zmb,1985,12.98801
zmb,1986,12.87308
zmb,1987,12.58047
zmb,1988,12.86122
zmb,1989,12.85673
zmb,1990,19.61419
zmb,1991,35.69143
zmb,1992,56.59296
zmb,1993,56.51132
zmb,1994,63.73846
zmb,1995,63.72215
zmb,1996,63.25681
zmb,1997,61.84785
zmb,1998,61.76676
zmb,1999,61.86828
zmb,2000,63.90206
zmb,2001,63.97686
zmb,2002,61.68017
zmb,2003,61.54561
zmb,2004,61.63204
zmb,2005,66.33064
zmb,2006,66.4979
zmb,2007,66.93147
zmb,2008,67.51618
zmb,2009,67.15937
zmb,2010,66.06571
zmb,2011,68.53839
zmb,2012,65.46817
zmb,2013,62.55021
zmb,2014,61.93754
zmb,2015,62.82947
zmb,2016,59.21194
zmb,2017,57.61194
zmb,2018,61.67931
zmb,2019,60.80746
zwe,1975,28.27722
zwe,1976,28.03303
zwe,1977,28.05632
zwe,1978,28.1402
zwe,1979,27.96276
zwe,1980,32.39635
zwe,1981,34.29878
zwe,1982,34.53649
zwe,1983,34.3654
zwe,1984,34.69722
zwe,1985,34.86287
zwe,1986,34.62029
zwe,1987,34.36586
zwe,1988,33.37123
zwe,1989,34.44815
zwe,1990,38.21377
zwe,1991,38.37121
zwe,1992,38.1584
zwe,1993,38.52433
zwe,1994,38.26196
zwe,1995,38.11668
zwe,1996,40.58609
zwe,1997,40.68809
zwe,1998,41.78335
zwe,1999,46.60065
zwe,2000,54.55893
zwe,2001,54.68048
zwe,2002,54.76082
zwe,2003,54.5947
zwe,2004,49.8475
zwe,2005,48.19466
zwe,2006,47.17538
zwe,2007,47.48527
zwe,2008,47.50438
zwe,2009,48.31508
zwe,2010,51.02638
zwe,2011,51.09415
zwe,2012,51.30597
zwe,2013,53.76609
zwe,2014,54.20925
zwe,2015,54.02719
zwe,2016,53.1192
zwe,2017,53.44421
zwe,2018,53.72937
zwe,2019,52.21409
