country,time,civsocpart_idea
twn,1987,44.87805
twn,1988,49.70327
twn,1989,51.10602
twn,1990,55.88468
twn,1991,56.76802
twn,1992,56.76802
twn,1993,59.21147
twn,1994,59.21147
twn,1995,59.21147
twn,1996,63.46475
twn,1997,63.63439
twn,1998,66.16872
twn,1999,66.16872
twn,2000,71.56282
twn,2001,72.97264
twn,2002,72.97264
twn,2003,72.97264
twn,2004,72.97264
twn,2005,72.97264
twn,2006,72.97264
twn,2007,72.97264
twn,2008,70.68559
twn,2009,69.1199
twn,2010,69.1199
twn,2011,69.1199
twn,2012,69.1199
twn,2013,68.88054
twn,2014,68.88054
twn,2015,68.88054
twn,2016,73.86438
twn,2017,72.70175
twn,2018,71.94722
twn,2019,73.67086
tza,1975,36.90235
tza,1976,36.90235
tza,1977,36.90235
tza,1978,36.90235
tza,1979,36.90235
tza,1980,37.87118
tza,1981,37.87118
tza,1982,37.87118
tza,1983,37.87118
tza,1984,37.87118
tza,1985,39.06693
tza,1986,43.44826
tza,1987,43.44826
tza,1988,43.44826
tza,1989,43.44826
tza,1990,44.9644
tza,1991,47.957
tza,1992,50.34479
tza,1993,50.34479
tza,1994,50.34479
tza,1995,56.31175
tza,1996,56.31175
tza,1997,56.31175
tza,1998,56.31175
tza,1999,56.31175
tza,2000,56.31175
tza,2001,56.31175
tza,2002,56.31175
tza,2003,56.31175
tza,2004,56.31175
tza,2005,56.31175
tza,2006,56.31175
tza,2007,56.31175
tza,2008,56.31175
tza,2009,56.31175
tza,2010,55.77264
tza,2011,55.77264
tza,2012,55.77264
tza,2013,55.77264
tza,2014,55.77264
tza,2015,55.77264
tza,2016,53.99434
tza,2017,53.70527
tza,2018,54.09791
tza,2019,57.72486
uga,1975,22.68889
uga,1976,22.68889
uga,1977,22.68889
uga,1978,22.68889
uga,1979,22.68889
uga,1980,38.80975
uga,1981,38.80975
uga,1982,38.80975
uga,1983,38.80975
uga,1984,38.80975
uga,1985,38.80975
uga,1986,42.19262
uga,1987,48.23143
uga,1988,48.23143
uga,1989,48.23143
uga,1990,48.67278
uga,1991,52.67688
uga,1992,52.67688
uga,1993,53.1953
uga,1994,53.1953
uga,1995,56.71132
uga,1996,57.58896
uga,1997,56.03181
uga,1998,56.03181
uga,1999,56.03181
uga,2000,58.17667
uga,2001,61.07251
uga,2002,58.33239
uga,2003,58.33239
uga,2004,58.33239
uga,2005,59.66763
uga,2006,60.41046
uga,2007,60.69615
uga,2008,62.28254
uga,2009,62.28254
uga,2010,62.56568
uga,2011,61.9785
uga,2012,59.05906
uga,2013,56.99996
uga,2014,58.38526
uga,2015,60.88626
uga,2016,56.52357
uga,2017,57.73209
uga,2018,59.81797
uga,2019,54.53146
ukr,1991,43.92006
ukr,1992,45.39716
ukr,1993,45.39716
ukr,1994,45.39716
ukr,1995,45.39716
ukr,1996,46.02884
ukr,1997,44.70237
ukr,1998,45.13772
ukr,1999,45.13772
ukr,2000,49.14283
ukr,2001,49.14283
ukr,2002,49.53644
ukr,2003,49.14283
ukr,2004,50.77042
ukr,2005,54.00184
ukr,2006,52.93064
ukr,2007,53.15605
ukr,2008,52.93064
ukr,2009,52.93064
ukr,2010,50.00252
ukr,2011,48.90169
ukr,2012,48.90169
ukr,2013,50.20274
ukr,2014,59.83935
ukr,2015,61.66744
ukr,2016,58.0773
ukr,2017,53.92567
ukr,2018,52.33659
ukr,2019,57.37237
ury,1975,38.5385
ury,1976,36.0271
ury,1977,36.0271
ury,1978,36.0271
ury,1979,36.0271
ury,1980,39.97207
ury,1981,39.77735
ury,1982,39.77735
ury,1983,40.3908
ury,1984,43.82319
ury,1985,68.55914
ury,1986,70.49023
ury,1987,70.49023
ury,1988,70.49023
ury,1989,70.49023
ury,1990,71.21858
ury,1991,70.10902
ury,1992,70.10902
ury,1993,70.10902
ury,1994,70.10902
ury,1995,71.51968
ury,1996,71.51968
ury,1997,71.51968
ury,1998,71.51968
ury,1999,71.51968
ury,2000,73.9895
ury,2001,73.9895
ury,2002,73.9895
ury,2003,73.9895
ury,2004,74.3781
ury,2005,76.08502
ury,2006,78.12954
ury,2007,78.12954
ury,2008,78.12954
ury,2009,78.12954
ury,2010,79.30272
ury,2011,79.30272
ury,2012,79.30272
ury,2013,78.34462
ury,2014,78.34462
ury,2015,77.18948
ury,2016,77.18948
ury,2017,77.1372
ury,2018,79.92649
ury,2019,79.92649
usa,1975,77.31473
usa,1976,79.35886
usa,1977,79.35886
usa,1978,79.35886
usa,1979,79.35886
usa,1980,81.67954
usa,1981,81.67954
usa,1982,81.67954
usa,1983,81.67954
usa,1984,81.67954
usa,1985,81.67954
usa,1986,81.67954
usa,1987,81.67954
usa,1988,81.67954
usa,1989,81.67954
usa,1990,86.45768
usa,1991,86.45768
usa,1992,86.45768
usa,1993,86.45768
usa,1994,86.45768
usa,1995,86.45768
usa,1996,86.45768
usa,1997,86.45768
usa,1998,86.45768
usa,1999,86.45768
usa,2000,86.45768
usa,2001,82.9888
usa,2002,86.45768
usa,2003,86.45768
usa,2004,86.45768
usa,2005,82.9888
usa,2006,82.9888
usa,2007,82.9888
usa,2008,86.45768
usa,2009,86.45768
usa,2010,92.63953
usa,2011,92.63953
usa,2012,92.63953
usa,2013,92.63953
usa,2014,92.63953
usa,2015,92.63953
usa,2016,83.83326
usa,2017,83.21707
usa,2018,77.43005
usa,2019,77.43005
uzb,1991,33.44453
uzb,1992,33.98618
uzb,1993,33.69173
uzb,1994,32.66703
uzb,1995,33.54339
uzb,1996,30.52945
uzb,1997,30.52945
uzb,1998,30.52945
uzb,1999,29.31107
uzb,2000,26.60243
uzb,2001,26.60243
uzb,2002,28.32965
uzb,2003,28.32965
uzb,2004,24.5985
uzb,2005,22.9626
uzb,2006,22.9626
uzb,2007,20.13291
uzb,2008,20.13291
uzb,2009,20.13291
uzb,2010,20.13291
uzb,2011,20.13291
uzb,2012,20.13291
uzb,2013,25.21395
uzb,2014,25.21395
uzb,2015,25.21395
uzb,2016,23.81782
uzb,2017,33.90212
uzb,2018,37.18435
uzb,2019,36.99033
ven,1975,65.12074
ven,1976,65.12074
ven,1977,65.12074
ven,1978,65.12074
ven,1979,65.50234
ven,1980,65.50234
ven,1981,65.50234
ven,1982,64.40632
ven,1983,65.12074
ven,1984,65.12074
ven,1985,65.12074
ven,1986,65.12074
ven,1987,65.12074
ven,1988,65.12074
ven,1989,62.37628
ven,1990,58.1076
ven,1991,58.49137
ven,1992,61.78327
ven,1993,61.32988
ven,1994,60.50397
ven,1995,60.91973
ven,1996,60.81533
ven,1997,60.81533
ven,1998,60.81533
ven,1999,54.99936
ven,2000,50.787
ven,2001,50.787
ven,2002,50.787
ven,2003,49.67119
ven,2004,49.92196
ven,2005,49.76424
ven,2006,48.56102
ven,2007,48.43536
ven,2008,47.62374
ven,2009,47.62374
ven,2010,46.85769
ven,2011,46.14825
ven,2012,45.12319
ven,2013,39.3499
ven,2014,37.64334
ven,2015,37.64334
ven,2016,36.82535
ven,2017,33.16218
ven,2018,34.19254
ven,2019,37.61855
vnm,1975,40.04912
vnm,1976,39.67529
vnm,1977,39.67529
vnm,1978,39.67529
vnm,1979,39.67529
vnm,1980,39.67529
vnm,1981,39.67529
vnm,1982,39.67529
vnm,1983,39.67529
vnm,1984,39.67529
vnm,1985,40.52506
vnm,1986,41.2763
vnm,1987,52.40307
vnm,1988,52.40307
vnm,1989,52.40307
vnm,1990,51.19345
vnm,1991,51.19345
vnm,1992,51.19345
vnm,1993,51.19345
vnm,1994,51.19345
vnm,1995,51.19345
vnm,1996,51.19345
vnm,1997,51.19345
vnm,1998,51.19345
vnm,1999,51.19345
vnm,2000,53.91015
vnm,2001,53.91015
vnm,2002,53.91015
vnm,2003,53.91015
vnm,2004,53.91015
vnm,2005,53.91015
vnm,2006,54.57216
vnm,2007,54.43082
vnm,2008,54.43082
vnm,2009,54.43082
vnm,2010,56.30376
vnm,2011,55.19009
vnm,2012,54.43082
vnm,2013,52.707
vnm,2014,52.707
vnm,2015,52.707
vnm,2016,51.96298
vnm,2017,53.25041
vnm,2018,52.55534
vnm,2019,48.41181
yem,1975,25.32012
yem,1976,25.60365
yem,1977,25.60365
yem,1978,24.67187
yem,1979,25.32012
yem,1980,26.37569
yem,1981,26.37569
yem,1982,26.37569
yem,1983,26.37569
yem,1984,26.37569
yem,1985,26.37569
yem,1986,26.37569
yem,1987,26.37569
yem,1988,26.37569
yem,1989,26.37569
yem,1990,31.38137
yem,1991,36.21324
yem,1992,36.21324
yem,1993,36.21324
yem,1994,41.02866
yem,1995,41.1992
yem,1996,41.97618
yem,1997,41.97618
yem,1998,41.97618
yem,1999,41.97618
yem,2000,41.97618
yem,2001,41.97618
yem,2002,41.97618
yem,2003,41.97618
yem,2004,41.97618
yem,2005,41.97618
yem,2006,41.97618
yem,2007,41.97618
yem,2008,41.97618
yem,2009,41.97618
yem,2010,40.06846
yem,2011,46.59233
yem,2012,52.66057
yem,2013,51.10158
yem,2014,45.94757
yem,2015,40.72219
yem,2016,39.57688
yem,2017,39.57688
yem,2018,39.07046
yem,2019,39.07046
zaf,1975,42.38943
zaf,1976,42.38943
zaf,1977,44.44662
zaf,1978,44.44662
zaf,1979,44.44662
zaf,1980,45.96314
zaf,1981,45.96314
zaf,1982,45.96314
zaf,1983,46.21851
zaf,1984,46.21851
zaf,1985,47.3135
zaf,1986,47.3135
zaf,1987,47.3135
zaf,1988,47.3135
zaf,1989,47.3135
zaf,1990,63.06049
zaf,1991,63.06049
zaf,1992,63.64029
zaf,1993,63.64029
zaf,1994,71.86116
zaf,1995,73.637
zaf,1996,74.26275
zaf,1997,74.26275
zaf,1998,72.86035
zaf,1999,70.27845
zaf,2000,68.72461
zaf,2001,68.72461
zaf,2002,68.72461
zaf,2003,68.72461
zaf,2004,68.72461
zaf,2005,70.035
zaf,2006,70.035
zaf,2007,70.035
zaf,2008,70.035
zaf,2009,70.035
zaf,2010,70.035
zaf,2011,70.035
zaf,2012,70.035
zaf,2013,64.22048
zaf,2014,64.22048
zaf,2015,62.91158
zaf,2016,64.35157
zaf,2017,62.91158
zaf,2018,62.91158
zaf,2019,63.45155
zmb,1975,41.79999
zmb,1976,41.79999
zmb,1977,41.79999
zmb,1978,41.79999
zmb,1979,41.79999
zmb,1980,46.38869
zmb,1981,47.28995
zmb,1982,47.28995
zmb,1983,47.28995
zmb,1984,47.28995
zmb,1985,46.38869
zmb,1986,47.28995
zmb,1987,47.04088
zmb,1988,51.43159
zmb,1989,51.43159
zmb,1990,54.62593
zmb,1991,64.2195
zmb,1992,67.86849
zmb,1993,70.57124
zmb,1994,71.8437
zmb,1995,71.8437
zmb,1996,71.8437
zmb,1997,71.8437
zmb,1998,71.8437
zmb,1999,71.26578
zmb,2000,70.04306
zmb,2001,70.04306
zmb,2002,68.21309
zmb,2003,68.21309
zmb,2004,69.12217
zmb,2005,67.39387
zmb,2006,68.41039
zmb,2007,68.41039
zmb,2008,67.39387
zmb,2009,67.39387
zmb,2010,67.39387
zmb,2011,65.37037
zmb,2012,65.37037
zmb,2013,57.51062
zmb,2014,57.51062
zmb,2015,59.1416
zmb,2016,52.97224
zmb,2017,54.6082
zmb,2018,56.11731
zmb,2019,54.9004
zwe,1975,34.18911
zwe,1976,34.18911
zwe,1977,34.18911
zwe,1978,34.18911
zwe,1979,34.18911
zwe,1980,51.55047
zwe,1981,51.82075
zwe,1982,51.82075
zwe,1983,51.82075
zwe,1984,51.82075
zwe,1985,51.82075
zwe,1986,51.82075
zwe,1987,51.82075
zwe,1988,51.82075
zwe,1989,51.82075
zwe,1990,52.10247
zwe,1991,60.71295
zwe,1992,60.71295
zwe,1993,60.71295
zwe,1994,60.71295
zwe,1995,64.53208
zwe,1996,64.53208
zwe,1997,64.53208
zwe,1998,67.68988
zwe,1999,67.68988
zwe,2000,63.59814
zwe,2001,63.43759
zwe,2002,63.43759
zwe,2003,54.67297
zwe,2004,54.67297
zwe,2005,54.67297
zwe,2006,54.67297
zwe,2007,54.67297
zwe,2008,54.00718
zwe,2009,54.57526
zwe,2010,54.56939
zwe,2011,54.78407
zwe,2012,54.10636
zwe,2013,52.48986
zwe,2014,50.79929
zwe,2015,50.79929
zwe,2016,50.58825
zwe,2017,52.79901
zwe,2018,53.55049
zwe,2019,54.68674
